unit_id,HarvestBiomass,AmmoniaLevel,NitriteLevel,TankTurbidity,do_set_FeedProteinPct
50,10.625500495880047,56.08481211056614,45.391548457986225,67.03620900017248,50.0
51,22.747860277728417,64.22368044803112,38.744489100957765,79.28211799889894,50.0
52,4.185181043201993,77.96614775630871,48.49261981014784,83.08445799379834,50.0
53,-0.3018024343798795,65.46752588063039,26.508289367565244,73.48960391668203,50.0
54,23.842713054473037,51.03924860525485,60.191880848537444,78.31339458538578,50.0
55,10.969003012708365,60.08264515813558,50.05273621035201,81.88960933646054,50.0
56,-2.132007976601257,51.1929548758245,45.168917204678316,74.16446541570555,50.0
57,5.9971670690133365,61.5279658517435,53.05871151009693,81.60789364537509,50.0
58,3.4548062003226723,61.47308164838138,48.46587238152465,65.38339641252477,50.0
59,18.08124525911721,50.69487414709259,52.605595754780445,85.80741167028894,50.0
60,5.754394340975509,55.146447573971855,43.36557977111385,68.79732976059888,50.0
61,4.125253432496153,71.89355613317579,49.713067899595494,75.64496171825617,50.0
62,-14.592906987261953,76.05730147369233,28.209880698145348,78.18501662596874,50.0
63,16.909654287091744,45.248703546901666,69.32520002212955,64.82239507004971,50.0
64,10.191625317970828,74.11359962027947,45.377543799937385,54.78345526194162,50.0
65,8.456524667554751,46.560166858173694,40.55964928597677,80.74684158241432,50.0
66,-7.234669043865763,31.83526971615636,50.21622441337602,55.20320916196063,50.0
67,-3.2638328088716815,53.355757299197315,50.24355628436578,70.39910266012727,50.0
68,35.42440523225796,44.96373150941561,33.80175514929408,58.39326676207648,50.0
69,6.440071845387534,54.66884269762225,56.81360670931198,88.59437508143664,50.0
70,4.446237146738419,39.22147161680601,60.58682533102115,71.91775114617819,50.0
71,26.90381404386807,51.76448243964021,42.03788294142214,77.22741899696283,50.0
72,9.250934260989563,62.974216613294026,52.910983377244044,96.8730498239016,50.0
73,1.8612462116180097,58.25258772977003,37.31375931884509,66.25918164800788,50.0
74,-3.7736383250762984,64.20044696913743,34.196105482002565,69.9171026527835,50.0
75,0.3063997231419995,21.828534128133853,45.60139869839476,81.71231114656783,50.0
76,1.0331189763712867,32.904435869399215,42.030279618139446,81.83158212684631,50.0
77,8.774867564794398,60.33842309039179,51.09598365151586,86.50759770054243,50.0
78,22.692134348727386,59.68340681057103,61.8963695418348,87.85450430723212,50.0
79,10.976444079780274,64.12850849003834,48.69938774232531,70.77842878833212,50.0
80,9.149475538879827,43.86863558440743,32.288295946563416,59.40388610824629,50.0
81,10.912066773171437,48.63915218347392,52.6050474293056,87.8874605989455,50.0
82,15.053981651529618,29.39003272641626,65.61317826546195,91.22753081812127,50.0
83,2.1458326440728626,39.164679825662525,50.30438596313093,77.04835232265589,50.0
84,-1.1643583131024742,42.61024326677424,57.427641273918745,58.547638597295204,50.0
85,27.655125247137253,50.99763446909578,43.50301469041855,91.58326423682468,50.0
86,4.663850419211041,41.00066251423084,29.6281077416324,76.5853799442429,50.0
87,15.114496842329626,43.5648985299499,68.26671539164309,69.38766304103262,50.0
88,12.271607566806178,36.80766487125068,41.12888796127474,78.99495513426572,50.0
89,-2.400413291234177,55.286269932562035,54.50711244230092,88.19805271170262,50.0
90,8.460075765191462,52.41535389825037,44.924844176722374,80.11017654002364,50.0
91,8.53190634339315,32.49206750460441,57.427685780324495,95.6574937122859,50.0
92,10.524933636432694,24.17987843294745,42.76688318598918,56.399075585407026,50.0
93,-6.587549739786219,55.91169439975232,43.29383859997252,75.41744556299233,50.0
94,3.6485089097184744,57.136325195109,32.27573212141987,68.11666372399516,50.0
95,9.006458092197605,60.846337122114306,61.98988595816854,73.86842046070981,50.0
96,-9.77242442833209,49.73069510391878,26.474591270786217,69.28216450742651,50.0
97,-3.776158055680847,46.168207646031,64.71851199244429,76.93746917086006,50.0
98,3.110914744206072,46.89677389162054,62.20189986799496,81.85061084658265,50.0
99,8.505848093378164,46.3822584177461,74.87079131807494,64.01344133284007,50.0
100,8.020230394617077,66.69557306526316,53.75405301646741,75.07671225490179,50.0
101,6.783296652611954,55.151298663435576,59.511965767102495,77.01007904263113,50.0
102,12.429034380997539,43.660486040550026,43.499268690265424,75.8411491757876,50.0
103,-5.623407983077397,57.66043844699456,57.588152462397744,85.92385879929896,50.0
104,-7.566826150651459,54.42836698506923,47.8748072110257,75.68695130649999,50.0
105,2.1111858447704366,52.83685799560518,24.86027400341201,73.28010824658412,50.0
106,-11.257044156547767,33.92298872071658,53.77948411942531,69.90623050619782,50.0
107,17.790195526708725,65.4918010907369,53.861264673212716,64.33853204995205,50.0
108,-2.1795665816375585,55.98574261443843,36.51147006176766,56.668732614639175,50.0
109,0.8274892798643294,42.610477887071625,51.08312530466984,54.99866611500597,50.0
110,1.1954660044959362,35.52279664567107,39.2712597609251,73.66256414936608,50.0
111,-0.07228257083135264,44.414723462100184,54.86600262917804,94.54773494496216,50.0
112,14.536416174366614,61.85417905418668,63.74991315857094,64.27164684928697,50.0
113,13.39712630420896,33.657151773971805,50.80930806219076,74.93108173018923,50.0
114,-6.739803323484098,44.49160844561235,57.136373603076095,71.52963266493113,50.0
115,6.097584874684502,46.585598991179374,44.436595093001706,73.20752474748093,50.0
116,7.86234907640781,41.330309360097516,51.626833698540565,99.3891132724665,50.0
117,7.619448488006501,51.34031325271897,51.66550016859515,77.9538065861597,50.0
118,2.9851730963020624,51.69233033009879,63.03451274574083,83.70683783630247,50.0
119,-7.661198385881761,20.846306402265334,49.96781359750871,64.49203147473392,50.0
120,8.584285941355878,42.15658770027235,47.19831219563142,76.21932447408544,50.0
121,11.391358722763082,45.93467049358804,50.93600182809702,75.96869164503919,50.0
122,9.428386771946354,59.82079516824706,65.08176894124854,80.11454563583403,50.0
123,21.98580383762347,47.73610843724868,72.70777903729018,41.27812595192023,50.0
124,4.464402837863681,69.46696530145631,47.066302384896304,58.52735317299892,50.0
125,7.211311067279445,58.3785136730778,61.210407779470195,79.24391858106888,50.0
126,7.373512745174708,40.694513911090084,39.00935583816819,75.60581191858188,50.0
127,-2.110028343796663,60.50271254147895,32.7532489164677,59.55226164936558,50.0
128,-1.1971879263753014,44.93615498216109,52.354877651868854,62.42092702742935,50.0
129,16.154020502357298,59.11759847834463,56.26342773481812,100.64394000149441,50.0
130,18.544410071027812,55.42255961386162,56.48558571183042,106.28676786358527,50.0
131,-3.7273533658669926,61.04430867865974,49.80214770031604,85.22940735624823,50.0
132,0.7301426713687882,67.2535067583359,53.51272287396416,74.4294246993163,50.0
133,1.976822875179455,40.35007372727247,35.15932295686297,85.25685079571038,50.0
134,32.54581083152953,59.235783945767714,44.9380628849724,73.77261463959404,50.0
135,5.255651230862167,57.18662370111754,28.622192747660122,61.749049293680706,50.0
136,1.9208993286253178,44.03246542659554,53.691638432744696,90.92496694517011,50.0
137,10.6671199015106,54.28051163831745,16.128849460252,73.44185405345391,50.0
138,11.83927803429264,60.679397702683886,51.48973699158715,89.87238036949587,50.0
139,17.12738988159114,48.05933523440175,58.53240748157627,64.49320667243968,50.0
140,0.2509926095633379,41.85834843070417,60.88259155212427,60.868920228731184,50.0
141,4.309075441382249,55.248782978356346,53.9276812541342,94.45628215975518,50.0
142,-9.270747367164775,45.84557866389155,57.19570800120149,59.13373913051498,50.0
143,-1.483093152341859,34.09714794464529,43.99084966724603,70.71586858807346,50.0
144,32.339399238613446,47.604022343372066,45.75637576522346,75.57944358403458,50.0
145,6.518839422211807,61.16349771396283,54.87563811545968,76.22553208973314,50.0
146,-7.865895797465562,45.45479202876452,40.9648553882968,66.16335176836691,50.0
147,10.480969632715706,57.4579165300841,52.04176734114991,84.91294280185816,50.0
148,18.01606403595033,56.07371951273677,52.85720579705585,60.74705968561134,50.0
149,1.0183706262993373,51.87803468726054,71.82262535296871,64.76334911227576,50.0
150,42.05684815043195,66.50000526029878,51.05425032181627,86.58324252747653,50.0
151,-9.102972094350605,53.880369672026625,38.85085308945844,57.05561638134166,50.0
152,-2.8294287486784544,38.47390139950568,30.10876349353103,63.59894779569286,50.0
153,9.420882613466079,57.99589579186055,57.913203587772,64.8478770122604,50.0
154,-4.098321812554765,55.97419568838787,29.93847286951789,64.60667901045801,50.0
155,-7.790972530518209,48.83975569240057,54.07726293242878,73.69157260719518,50.0
156,20.859309013072266,44.291272773911466,45.03194412954139,77.93111959440657,50.0
157,-3.8534819853912894,45.575097859901966,35.40413563853299,66.93757755166645,50.0
158,-0.9892095713315321,34.317558478873224,77.63701301739945,85.58214104127178,50.0
159,13.544958975366876,54.55315582377183,51.34222225266759,79.65076730684076,50.0
160,2.827714397838787,70.6374633451928,37.70931989340339,71.00015919079112,50.0
161,7.847374975102472,41.720303753725965,45.33465155635178,80.35801583065188,50.0
162,1.4955758347674655,22.435975410857246,63.234884675985484,45.103170066863996,50.0
163,-5.307305167556772,42.502277855896,40.05212221119218,53.5126865633664,50.0
164,7.3741248694439685,47.17520597629872,50.88105068902038,89.92388320107514,50.0
165,6.9703759214158065,37.61083681144294,40.394495170566586,78.00256779043345,50.0
166,9.576329842658689,59.315077415331714,51.3572367343841,77.57842883976355,50.0
167,-3.683922825313852,74.6036042958908,32.610716934913334,56.28349539668125,50.0
168,9.8873457221609,70.24232695015041,40.63969446680226,66.81098409669447,50.0
169,6.127335282834759,46.698281413713566,50.24640012125367,79.52154268411745,50.0
170,-0.31833000480272844,44.78937470597209,56.97095790902128,73.07298058935197,50.0
171,15.860382102823163,29.18574682881157,51.7074373283576,71.70855272285742,50.0
172,23.77447816697366,38.11505961262145,52.82879365060476,81.47249297707329,50.0
173,0.09056616432724685,46.349860142685245,54.72322422922781,98.21864498412681,50.0
174,-0.2183043903997559,36.94914435759807,57.2888390591677,57.87493688942495,50.0
175,29.216911412039565,70.63331986218328,56.63460139295809,79.01636770464445,50.0
176,8.70492004849352,54.986778816215384,47.22016099595376,61.1733609678274,50.0
177,-0.801612457270628,39.73221427446995,50.496705375010805,96.45026491177612,50.0
178,17.966821481951584,51.9690765156319,55.553147366828014,88.83955798781174,50.0
179,8.776216183660143,40.51291229882848,33.32933451144932,95.03899318923472,50.0
180,0.31959855873146825,54.78190827037883,46.28557363928532,84.91805407741309,50.0
181,-13.075662997405429,51.349815851358564,72.89928174247757,55.259535110870885,50.0
182,8.882996537880857,38.15704529931162,59.179925032540375,78.00414297108121,50.0
183,44.163933857146134,55.834690743409354,55.769886067950736,73.3884379506621,50.0
184,-1.702098096143573,64.76005472183837,60.83022615245487,70.49818595656086,50.0
185,4.19474244990867,64.95762719730462,56.11483856705661,79.56686544082244,50.0
186,16.51272430287934,34.63378991183279,60.41254769803605,84.49541067791681,50.0
187,-4.306146890172188,39.90309279273058,35.49181978349894,58.21384552978014,50.0
188,9.497451004968795,47.429393163078196,53.59137883560941,93.77725599319601,50.0
189,5.969806888741142,43.059214226096984,68.6649766416996,78.61528368416387,50.0
190,-8.270585499118265,70.7649441013328,65.01211852299438,76.39174124700766,50.0
191,5.526768931042482,58.03617926952792,65.12534853194789,78.81854389504235,50.0
192,5.394907605653239,44.87575728272419,49.404055939702666,104.32809403444213,50.0
193,3.256833469981906,37.23013561893641,21.981241701785258,75.42099529536034,50.0
194,-7.476520459273518,46.750303419947684,62.23222758036027,76.37384340872893,50.0
195,3.2425218759609225,47.871939962439,52.8833929356898,62.458353801047735,50.0
196,16.079394306216003,31.558127345086195,48.60158415888766,76.85945021755973,50.0
197,-2.512880904835143,62.47571826262979,52.39941725352087,71.78272663122034,50.0
198,-5.33449582065198,44.27293450996499,31.489353508375913,69.17809088402437,50.0
199,16.22972587577629,33.01479484554037,48.051586828437905,64.8772270765078,50.0
200,-4.100263952211766,55.4942281743037,40.50526500494031,75.8959640289371,50.0
201,-6.493470443516671,51.27856442629936,39.90746542164423,53.872785505873715,50.0
202,8.594931685377922,55.11595551851755,92.732066190178,79.67883686970946,50.0
203,11.516573327557067,48.389966273091346,52.59588865753283,93.25536421427965,50.0
204,11.591562306084496,36.47945337286921,62.03314520392038,70.38662987725586,50.0
205,8.376974676096756,57.83432281268112,18.10014225625865,70.78527586193233,50.0
206,2.300589281436909,59.93667511198505,41.26563024155277,77.69591328957222,50.0
207,12.092936351539503,53.048039092219824,58.708764965305406,81.73267234183724,50.0
208,3.544756364900099,30.348015083880295,41.092899189071446,75.86837953537537,50.0
209,19.13945372797514,58.49245368690497,56.529471329332225,85.82100526897281,50.0
210,9.277157375905247,66.85400157372992,44.766539052006316,101.86689032943364,50.0
211,4.154669314401473,55.88237347941871,49.1166322576205,65.18833690108647,50.0
212,4.525896004465892,42.032618132347444,44.699259133762084,74.21265501299712,50.0
213,11.411582396801778,59.538277410487275,56.22242477067329,85.5594411287163,50.0
214,36.25622824879005,54.993885981463364,44.65484157955305,88.66948866703673,50.0
215,-3.8436335521780363,46.85191057451149,52.104764566217305,67.19561616716418,50.0
216,7.143269719363794,67.52934768954,40.95347237501761,69.31560533984279,50.0
217,15.018727251183932,52.48801651274932,60.47262074930747,100.2944211956033,50.0
218,3.8946851950896986,80.60049316604528,44.933164820472115,48.80037861187965,50.0
219,19.669708361541172,51.05650695226715,38.66756286559579,74.60366461274951,50.0
220,0.6669333393568473,58.65576481556365,40.83881131878716,72.96514902816439,50.0
221,4.159486932359513,52.68952957018489,40.50310619812511,93.89600478458128,50.0
222,4.676768849342208,30.586719113875166,39.9381476439751,61.47553699593943,50.0
223,18.432618503739892,43.906764282684364,48.23381463771995,85.2182607666663,50.0
224,21.729123641318086,44.91492718131299,67.07407639339768,80.4135591304997,50.0
225,3.4683241520127135,35.15051317123852,58.33572553371789,74.48522540583939,50.0
226,19.940511004888542,59.02002770783827,48.89009229417152,93.12612015620209,50.0
227,13.137930630277403,25.541211083807102,38.320846350124604,79.5353839616728,50.0
228,25.120752142735796,28.600927000435814,47.64965502516892,78.2360189923197,50.0
229,11.240858120092055,47.401764375509906,55.590097721426076,96.60992467383545,50.0
230,9.344201625634076,34.85253809984789,58.518097925522376,92.50693809339113,50.0
231,1.6638414900750595,30.01304775756353,42.131463698063165,68.20209577650817,50.0
232,-4.687880322210805,29.045360427621215,56.879733057367886,82.02893965270528,50.0
233,-0.8928127557996555,68.25635557637986,56.37426156131014,53.185917000818485,50.0
234,4.781079570454088,26.59882525911357,70.3846501352703,79.68041370559844,50.0
235,3.343911632337785,54.123301699298494,38.862759140875795,73.52842979557279,50.0
236,-4.537873815623589,59.426146368135605,60.02012702796942,72.72211186520708,50.0
237,21.06879504414678,40.13293566298378,37.18909206895343,82.12938634666918,50.0
238,-2.7570851132135155,41.0906237243067,59.29625827721077,68.95891912991156,50.0
239,-2.725513410055571,47.02435603633331,54.56962275913243,76.07070027999171,50.0
240,-4.35065077607419,60.985904528697375,71.1988011206573,82.19163637104042,50.0
241,-4.757976966061942,68.06058390266085,36.54465526645063,69.33520898570504,50.0
242,13.475580662862724,67.41570826213514,50.481415478909234,75.50151048383749,50.0
243,-3.8580708067440113,42.16725020622127,63.6277490017934,75.99245731084237,50.0
244,10.117339130300866,41.11134864338135,39.0156492350859,71.19887234930839,50.0
245,5.8585029693630855,43.16281144603493,59.20403751308911,79.2987388532429,50.0
246,2.6620499155193458,57.742230908278245,43.05272926608431,64.64188157548939,50.0
247,7.306569127806156,50.64349583521464,43.50485202030018,89.56466468023496,50.0
248,8.503197728444626,55.51560381037405,23.980880603797214,92.00396453290749,50.0
249,-8.079712523200618,44.869749090188066,47.23022731891943,76.81805194505941,50.0
250,2.716270066061932,47.372802729248875,36.9995983281312,84.52753754046469,50.0
251,0.22678818885338248,36.95667409690741,64.66401550766525,59.74764528173449,50.0
252,12.369633630563955,70.13995869719399,53.84856631589326,86.7359787617622,50.0
253,-0.4801164421169316,44.36327927097214,45.70024853015941,89.16811943618575,50.0
254,12.106251269528707,62.5607233341426,37.51335418560001,80.08826155251852,50.0
255,3.9836451962146833,30.226854086970206,39.42607071490311,84.15034345220778,50.0
256,2.6917988265916932,48.384994419197554,78.47605834400737,89.95088796235264,50.0
257,-1.6739807413732275,56.20184409864767,53.4173982018791,74.19725348762152,50.0
258,5.8627071796663985,42.87003975159739,65.69330634020419,79.73723357663762,50.0
259,10.08270645793598,65.51984255370199,47.62663863688234,76.16379861408203,50.0
260,-14.73348971431692,40.72743222373155,59.29898658155446,66.00295678216106,50.0
261,-4.978766133255205,59.17406845490114,61.60735119047678,60.80755408201217,50.0
262,12.669115056397464,42.16804290241376,46.113772619637345,88.83456862147723,50.0
263,0.6036486568709867,65.81720978290748,64.89731053710064,67.95725913086882,50.0
264,-3.605188027749291,45.110808612020804,54.74620139746605,83.15612382915516,50.0
265,19.854057393334692,59.860735972243994,41.65671812040647,69.70472351414979,50.0
266,8.458262614949403,40.91584248932888,47.032737453839346,71.98161031502828,50.0
267,18.274171094083037,91.96437799383122,26.938842408740886,76.84862955894374,50.0
268,22.667525061589984,26.92631368710975,44.87416153250501,66.2888027230049,50.0
269,-9.352741774943794,50.714403819038054,47.41160504779401,53.36412313191523,50.0
270,15.497754839537613,61.253653948558785,21.619023191581142,90.0838066763762,50.0
271,8.295257339170954,56.194470309288185,69.8187017773128,62.34270024366013,50.0
272,4.554729573298966,35.505457361189634,45.265630141960784,71.75950552560988,50.0
273,13.236368744297767,37.005067936666975,57.360547101555326,67.76405360414473,50.0
274,15.676385980311057,49.97815400812006,43.65383270310905,69.08100362274565,50.0
275,0.05362170226723251,63.00641329466754,49.447876620669284,74.06503055626905,50.0
276,-7.216350389432398,42.725445413388584,52.307332787118405,59.58142362698851,50.0
277,7.306146389282702,38.58294569306661,46.586457029480094,73.85209359460123,50.0
278,-6.964423508977459,53.80805530929744,33.88573445314435,66.31310880221461,50.0
279,-1.3572371634159157,69.35218630009813,53.9170428573499,70.45655470836553,50.0
280,-2.4999960511877735,32.75133659356202,52.52896519351896,67.53800716486137,50.0
281,9.447532423861622,45.82767664591678,54.87730874715887,86.81350778977107,50.0
282,-7.565671427591596,79.18469840474303,46.206485635659554,62.58008578432149,50.0
283,2.2156542195697173,51.987048570976796,51.559443891018766,80.85184889651946,50.0
284,-5.781658593424346,45.78210689673802,53.79295307150796,64.2294286269684,50.0
285,13.826357269380576,52.89196236307415,63.015500359402196,83.64988487110925,50.0
286,8.306111321060323,51.53128534482996,48.156961149840505,72.60226167377127,50.0
287,-3.5482983299294855,62.87309067136595,66.24774579030883,50.85503833979245,50.0
288,5.786626567012568,70.57162966686616,46.38093399912895,71.05715916725266,50.0
289,27.860708292833674,52.23512091103191,49.569100092250366,70.80246273040228,50.0
290,0.06478142259984176,55.298826640232434,41.888531472991936,66.14920557165516,50.0
291,-4.335848658853301,29.037378195750968,61.149094203716245,77.66735150344054,50.0
292,1.5233871507350298,52.427411227863665,77.09526369668448,79.87103602210601,50.0
293,10.064714589711542,58.985986700813896,50.363862958933616,55.366412916430015,50.0
294,8.862374242442213,50.22610390410239,42.20693843326247,81.12846805019926,50.0
295,4.117454767060816,56.04370579965213,56.12092190413286,65.98717946930216,50.0
296,-2.598964052438326,56.23529151894631,43.35408819648728,64.42026211382324,50.0
297,-2.2147458143981034,69.31933231283642,72.24081295485601,90.56423228742703,50.0
298,0.503920456510854,57.37938213797522,59.17699451616252,65.92536313988096,50.0
299,41.943314083858034,40.3419075607345,47.07434930432425,66.03468344414466,50.0
300,21.249803094344276,72.1590971376983,63.57990854961791,87.93477502410808,50.0
301,3.4650775393897746,44.76196837410522,60.67865990662512,69.35827241885505,50.0
302,7.2640331873739665,42.42931168128752,51.37142082814381,65.88110360670892,50.0
303,10.501590366566694,70.52574382457878,69.6848528995966,67.16405588789429,50.0
304,1.113112670237181,51.734765164581326,36.981855711094916,74.89057457051443,50.0
305,5.1142065995250805,43.21675246281748,34.84473078939524,54.141873821091245,50.0
306,-3.727345974342351,56.54999237664604,60.776438264426986,79.53502863625435,50.0
307,0.6004721138376787,60.60718053340382,47.84154399912576,71.47172014714677,50.0
308,-1.4363491443555736,38.03094894249121,63.636926495713425,61.30202461741321,50.0
309,-2.7676624507073164,58.632189429447756,25.3264768356716,64.55708233169877,50.0
310,15.348306325162739,35.944341436530046,40.340323754547256,75.16713099807082,50.0
311,-0.24762936912786881,40.32455997287664,52.35068547564624,69.5224912075771,50.0
312,1.3847138161455446,42.19446779135602,30.06654514398164,71.20825898876463,50.0
313,20.317665932531927,44.68935798345747,40.24237342848154,73.11008488875545,50.0
314,9.161783249140457,40.70722750939539,52.33114828990808,79.32894286895288,50.0
315,11.781874318222991,46.725992872382506,57.63822721834578,62.78445926675373,50.0
316,8.351229402228494,48.75537428999286,50.268996367543366,59.638448635946894,50.0
317,19.39384923264879,42.32003000143522,53.77849157165369,74.16023709986841,50.0
318,-2.734685723452684,70.74440814897677,45.36960033745389,88.12498394961999,50.0
319,5.148088769395973,63.93723954354465,38.452203422197385,55.40157452479271,50.0
320,-4.418450994874817,55.90676118540923,45.267423178687274,57.28205425203882,50.0
321,6.131321250222095,47.01637898653958,59.00283808148725,70.68311665714039,50.0
322,-4.295314950884506,53.75841874171948,63.13936463645097,68.66175656378157,50.0
323,-4.463388944527882,59.271421729039936,40.02358471415229,59.23690313482878,50.0
324,8.622653617471151,43.45194157030477,39.71168260314728,61.31487385465964,50.0
325,17.67747604111865,56.81082527940778,38.24117629618394,76.40449567340812,50.0
326,-1.711448105637305,34.935624332062254,24.626811658147048,68.49640758718927,50.0
327,-1.7821363600521867,60.8450944829207,67.88169109393138,77.12422629696539,50.0
328,2.9517405274457182,61.489346314568,44.973265048702146,81.99715126303072,50.0
329,-4.605432305832442,40.71732017278129,55.685964221342815,64.70660187890824,50.0
330,16.235997195260968,34.61127607740187,64.1794889002136,79.50199627254247,50.0
331,-3.792376103127525,51.14747002523044,62.34287129784662,65.67130800935094,50.0
332,-0.6266659356327144,63.715374839961676,52.74434370312097,55.776331932829436,50.0
333,22.508959680677602,75.4874478668751,75.13033483817352,61.27923816392176,50.0
334,-3.933109701499985,57.36266743132791,65.50330509282492,61.39563688109994,50.0
335,11.733545413090914,49.849240212234925,45.606302448170936,73.82815383080367,50.0
336,20.600506041394514,42.7972003271391,61.38609402916804,65.64778333349935,50.0
337,5.1900318753550385,57.42996184282567,81.28647611233922,69.49382591927215,50.0
338,-6.611241308805168,37.99234699544334,32.756182266587004,78.72725852462641,50.0
339,3.691069073801998,40.94631849464925,58.85355301683449,74.92017954414563,50.0
340,11.36935569778506,41.883630241564,44.26079918122705,76.7897038685769,50.0
341,17.041713155699536,41.47566745358132,62.750139850005155,83.72284563222325,50.0
342,-2.5066332090911185,53.45099902172641,36.59634728638986,77.09287491386124,50.0
343,3.9868373359866998,35.79076719076594,43.24884556918912,75.62613225446846,50.0
344,-1.7011278027407553,51.57047776941004,56.17018588053093,63.640925999957375,50.0
345,0.28836752435674073,52.03033267056297,59.61343041257491,58.133135606944165,50.0
346,8.366551173922762,44.92181734351025,43.545721443383854,73.07125018774504,50.0
347,4.162769291555854,33.458005715946,53.31153583645655,79.15362210279046,50.0
348,8.291334902852249,31.80621701812666,51.07519324469721,85.94780458452442,50.0
349,15.148749744348912,46.52648999924991,27.150060321880083,85.51156722868112,50.0
350,24.31727141151528,69.77080934056765,45.56642757070442,55.302909474625004,50.0
351,-2.0475095231768052,59.26528346391099,56.07111818636961,71.9519631945949,50.0
352,0.8816263832867965,38.45173521967372,33.86902259562404,73.13844018630026,50.0
353,4.935120777816418,46.64916258758524,59.639886724337,73.07486732010976,50.0
354,-1.8920627725287824,53.19741076702976,60.423543402140346,72.65401403261909,50.0
355,-5.865398264950914,54.02593962439982,38.23924149982304,54.493693267774475,50.0
356,0.1405326576120285,49.666699473086425,27.211336747713432,67.73067127905993,50.0
357,-8.986890953755713,58.481029265894165,53.02245931895709,78.18298353305045,50.0
358,2.6949262953647986,55.82603972134741,39.91712369260925,80.63931375088994,50.0
359,5.219548585552335,53.598360769271174,50.60718866600619,77.76540653090866,50.0
