unit_id,HarvestBiomass,WaterpH,TankTurbidity,AmmoniaLevel,WaterTempAqua
184,19.372060121370378,48.81734297519429,68.71070561028662,52.38653175666804,50.98320114836181
185,19.153291410234125,52.96675241636807,72.01926412258081,52.892586486477335,56.54392545659817
186,18.02401006534298,50.30679921313141,68.71007834163046,57.67409736602055,52.327436003834556
187,20.642847873297747,68.08315428609818,104.60766154913331,26.02680660044935,58.96472071732891
188,23.255184668721785,42.33319999380628,95.47621515211178,51.19312350552341,62.1499372539149
189,16.92090037305553,52.08427146973293,62.45641765856069,53.5528808233809,42.64174147458864
190,18.541936607458187,50.039118377900486,88.56949074406074,66.47711603828304,54.37956509822276
191,26.91459525560179,60.979042362150686,85.59025632015278,62.6344240100971,62.651036102110695
192,21.621213808999087,41.84635267166735,104.74741232522885,56.37231713003132,49.32847587439669
193,21.480423261501393,36.57375645722008,82.64004003080926,50.85426323877921,31.033114427818514
194,16.159097345140868,41.68415765294457,56.67210195132277,50.87978830608881,33.188972860811845
195,13.0576297261333,22.07876078534107,67.57300713967525,81.12909458541772,58.315966724975155
196,11.193820368135894,52.654597499909826,62.8173807223632,50.92559881254683,38.498656306336756
197,22.8590274476392,33.201139799843155,103.77384089168574,55.11590461708253,48.850274918657426
198,16.996875770682756,63.23566942377312,81.7686346188896,55.762707027635834,75.94342771737905
199,15.518833066050128,69.00215630378197,79.56339892056201,36.09113413533998,61.077411515751066
200,19.105183230720527,60.78633373654216,74.39126764070237,54.21345585070526,53.71146982420366
201,19.801289150935983,61.94407700541206,68.71962757323423,66.01646300922572,43.589557398297366
202,18.31632056920537,66.86414174872658,70.60090301873801,60.97718519698458,57.0896080817324
203,15.429651506895526,69.92554483025737,73.10886239457923,39.08022798122414,53.03286499426933
204,14.150754393264673,36.73524267012841,56.91509015250093,39.44976489033984,50.78730307494109
205,19.036050381773038,52.27698928153851,103.24760583179028,72.2372828740297,58.46227295060796
206,25.659110289590657,44.9337462716882,82.91900538159359,51.26314222026518,54.07858349288712
207,17.548854128350495,40.69589547893068,81.42440830521915,51.17392475118167,55.393218901543015
208,20.094734488828053,40.99351884878477,68.60114819039266,54.44981086063915,57.52336992445304
209,16.03861344193929,84.7340146786383,80.74242032903017,46.35420191996064,42.91176411250378
210,13.234281255287762,59.676872614317986,74.8619833775529,58.00863717607324,51.60337163486098
211,20.60460996217872,53.413591970695286,71.09645688641038,65.33556208350673,37.42833717118505
212,13.69291874847911,42.586264349906564,59.11810349524529,67.0420151898631,26.575347318147028
213,18.078965236072886,51.27247693710925,93.98249028833722,41.99242032463329,45.88907577746665
214,17.459124950617298,49.81506396089385,72.72076742788866,42.29899833214409,40.42406676878885
215,16.582027735578464,53.78440447617665,68.3624172088042,53.81967840176656,58.30494522806218
216,16.564207694161734,72.51959172191403,64.1674701321077,65.01310341832593,71.95373938299944
217,24.39735870967631,21.92862317247821,82.72776256147685,39.96832390880637,43.966839033917616
218,19.977890944508,30.75878484307857,78.79268180145002,23.555340667703806,67.99651527388374
219,20.63761522096371,63.25896800082717,88.60949317180335,61.54162327369324,40.878816066746396
220,16.05731613932434,31.162070982754873,71.12563029790628,84.64843344932534,17.900168146493584
221,13.187557417198477,59.958338502363446,54.959386614443986,43.864431021565025,56.94021344853204
222,24.29422128072263,29.835452065117543,70.15985157281975,57.477709435749276,57.072988039271216
223,15.695013859873125,40.70445766225508,67.18569864127714,58.99574909141435,26.908472113593643
224,16.380860317718966,62.527802217992935,81.92209566763802,59.97613277338064,46.30029803022983
225,25.891997420904133,52.11624145780761,96.87851757934386,31.249293613710677,51.474865507776
226,23.115402179703928,68.47342147927318,97.21023279123348,55.14134757737317,42.832139060071555
227,15.940171988300587,54.69350641902754,78.20658771147016,42.184476048951616,51.53695747190168
228,14.920511452859444,48.37850822436853,85.24966550771632,51.86305714778322,37.43702170959087
229,16.16235013867966,64.11406617686697,73.37568344774854,38.33171329840085,60.17536716505268
230,17.44933903006627,44.33087089809499,76.08189338480612,47.81924437416073,76.92128892292669
231,22.176723201129235,36.50167803745093,88.74319903495034,62.64520835026777,64.74707718525165
232,13.164338967450217,59.67528245809473,68.24727537363911,25.754572537977296,53.96523371263996
233,21.28423785977797,71.80997903690283,69.3747243656778,51.692967899739266,51.32889605016503
234,17.741147450549953,26.13823008910051,66.26445735786794,47.17017360453556,40.79503672296038
235,23.747679386269006,71.45405558578975,92.34838627249721,66.2393378685788,23.472249782500747
236,20.330666991250673,82.71171821229734,76.55229101071984,40.77114848860021,57.998948168140615
237,20.183250734420927,55.84466402336611,94.69016955598883,57.33236766402856,56.921634298206214
238,18.179618414691944,49.58834680576677,100.9383176466939,55.62550657740324,31.167828200043576
239,23.078809638991256,44.57594766775656,80.99390036811958,49.44336420254661,57.14759812784381
240,23.136368872473742,67.95580011288332,85.44634181658314,31.668130816728038,59.53477092231561
241,12.769625631956405,25.901419195500868,75.45306119174933,65.79391468424733,48.17737686880232
242,22.710973908027295,34.60072530421024,79.141483131345,32.91020758834398,53.47828197136498
243,20.289922664398205,47.7166721480949,87.12608967863133,29.888726357316123,54.48437508172134
244,19.97637642967489,63.73512934320995,68.59530726759695,45.00880135798872,42.2229699831765
245,21.091493946217575,48.19029196310701,73.95092093568931,27.071277346051087,36.75966121299459
246,21.980648161151297,41.0558387592277,91.1232649020228,47.89568889072888,46.77075236619459
247,23.5512376651146,35.831822065940884,70.7622244944446,46.36093248020122,51.19463966115255
248,15.03957192339848,67.3306616938158,66.38329286908095,58.50233982175897,52.37431218450803
249,13.226873261744373,40.10966356103257,66.77727198984479,48.3552979326336,61.34078129752294
250,16.190406925722087,47.521566200984154,85.51417433791948,51.73142737815002,70.22460963996785
251,19.850773693198768,65.88403540273582,63.218913548857124,41.262779656955686,53.048680723800004
252,16.437480597088193,49.720013047697044,76.32025981252238,39.023547931489595,63.430686295857406
253,17.056750274147262,60.129511230689374,82.52369060523101,44.24665000428077,70.06422680684999
254,21.661384213482034,32.110586614927755,89.68511393662851,22.909889824806854,64.71794799275598
255,24.428086203345128,47.80926292603893,91.82134443023023,35.98471105460241,36.18206667474759
256,23.523889588551267,35.70292890462897,81.21493767217562,34.854552163713855,43.74556160578604
257,22.69933754880624,63.01513182982939,99.89097226162819,57.01991740747475,32.00036697451654
258,19.360676159451284,36.09234219544896,79.37371865052276,51.317969806249764,48.06178375214146
259,16.450104033534345,74.56144539349005,64.41362328717035,61.58478388516498,43.241314057772186
260,16.11832903017449,48.57451936653833,74.60574189406633,39.19479613409065,37.668588313109765
261,20.40683571096686,59.72142794834537,73.9149732170912,35.337373225364885,50.00150534879033
262,16.100077722347965,32.78712294630047,58.13843951905517,66.54718180463615,72.83463409832724
263,16.23509988169217,47.511543265337984,53.476720290218495,40.76522878003599,52.3808628470828
264,19.60505198502154,49.29411601541605,90.73405285186318,45.24574227910505,64.31704867441562
265,17.04519828913834,35.94785980843986,72.12154128351307,40.31373273584347,59.76123666335016
266,20.382833448886988,63.182481192136635,76.7298910119752,59.00259303324296,38.906787610539965
267,17.77626535987135,45.03196189964766,75.06639427248996,56.345695202246596,41.87121668440125
268,21.754795924563254,31.449888388293143,78.6209295825441,37.80467375199879,36.8514799593197
269,20.135592302227444,54.34298677401702,79.49892497469614,52.38226556997463,39.88498870253738
270,14.080929626456802,45.8065106678706,70.04744036612595,42.07913103603783,50.70105527284926
271,15.408533293684238,42.75986316715284,69.95177644179061,30.673246396509676,44.519286567361554
272,16.64050985258885,48.025511682253764,73.94401451656248,44.46176228246234,59.03815781278778
273,17.717470245802105,55.36121427912206,84.27451719620464,54.923616745784344,34.0340840176512
274,26.00374143337709,32.33919654349684,88.56977183234342,67.5501647883394,46.413905373810685
275,16.582444631144345,50.99460047314609,55.39312260431296,21.319280420751863,56.14581158128386
276,15.058373283422737,51.87638331358195,64.3763963342698,56.634152220541345,53.24572482969697
277,27.18000104126574,47.53790032968481,81.26000761875056,61.76694631095436,56.03590649315365
278,14.036700426391683,54.57310252444203,78.64444795888528,71.1291960633846,42.53398413054916
279,18.493311401677776,45.34217444761722,81.76962263795231,25.9703998296293,33.06899137005274
280,17.340074391152083,56.35873908700287,72.24584015738563,35.470279527920894,37.357814340052094
281,14.300593711008213,53.91159077038227,83.17160278987458,31.56569004494815,54.489388673060695
282,22.90725101100402,42.88832097402877,61.56315958769247,38.80627981007742,72.60523989034505
283,22.549793824454582,60.72834528428053,84.04459551410436,43.43792579752254,65.00668982448698
284,20.22022167742099,56.67727180839707,79.11162743851337,61.13745988991328,48.40599221774792
285,20.048772954958366,50.42519397334067,80.91595675200618,45.38436268763918,24.808285684189848
286,14.228151802048915,49.450948318089154,41.342823336691126,49.296788414061346,46.03538620176759
287,19.62793139388445,72.23973959437635,92.67384852106146,37.87371744430612,71.67243526239463
288,13.4774133695793,60.062356637274355,68.89499445867752,38.20070588234357,62.61800678390605
289,21.43486836234102,54.71902168882518,65.99227212196442,24.269186115717893,53.229900741077216
290,24.869392069267807,60.37132590745512,90.26235872555331,56.44413970778734,46.22757269878307
291,20.772566781449953,47.486843490647374,89.69943498065399,53.06626006372421,65.97151153807225
292,21.467209737242907,39.46593350654452,85.57869735066079,59.344524696575895,38.11669333997393
293,22.331478689474192,44.80332750521309,86.03599425048812,57.79366901953624,67.45313086846419
294,13.59656120929479,31.768703806094003,66.08646957965018,68.521864713488,47.93191010111698
295,19.35935786183206,51.24831961694758,80.48265413670607,51.872231295656086,55.8057053123377
296,15.917424236854611,52.22888762038167,66.5337507207131,41.08978232723322,54.79586433104725
297,18.406167805996965,55.93053223135985,99.19931256403918,34.24185039906236,44.601813134831595
298,21.534103359881833,38.56893689505411,90.63752050725483,58.43975702984889,79.79559642859982
299,18.359313739738184,45.31565428520458,50.755958062998566,27.354535891679948,48.487158868491285
300,12.243479085030192,43.583409140709534,84.65899734409979,61.52087190482294,53.83092701210514
301,13.779541727553774,39.41545562444953,75.6479376407671,62.07077274808742,53.167307769392075
302,18.128967678450113,70.33494857188683,63.87731889675346,50.45611834353056,51.603100362309924
303,15.895833915546882,48.73143735503594,54.881464226073156,44.94760681636783,68.3434443458661
304,12.409930201711004,54.20689010930381,53.6451626865948,50.67121926062908,48.068409531098794
305,18.023432781006807,36.13490911076753,88.21803267999778,55.57518692411799,39.602535480709925
306,16.550561974680225,39.40336879440738,81.37460645306356,51.82421777896641,34.38849766605403
307,17.971536698324453,62.618426479719396,79.16925168997436,45.59583884884076,41.71728496081689
308,21.193682687404177,55.831329918327526,66.71944679263247,27.412545792747643,51.96040926225347
309,17.414149400964615,67.90353301265826,62.39450297583015,54.09599161504855,57.04858081249387
310,22.198995689043016,41.89761940032068,73.49314849559637,64.14109804727255,45.3247098347057
311,16.414471216120873,28.496943595181747,73.09992976469583,39.629736503995765,44.72539463558794
312,16.432913434790763,56.55604622366625,87.23965586760016,43.10708909681362,28.436157872422356
313,21.522248843170203,48.4451030053874,77.62653847174177,45.19548648014558,45.50396678060475
314,9.797547420143001,68.7205956165541,76.87075784545408,27.19180413713665,57.47536589196546
315,16.27901831009618,4.898767117200485,65.07166899740004,49.80776676740395,39.21114874462363
316,16.521426041793074,40.5486890479965,74.0162816403869,42.79650686125308,36.61304482505125
317,22.211789069353873,65.58743540215379,96.78111398430836,65.69866084940429,35.99665292110772
318,12.429522379589143,21.93427469727184,70.61086619574834,41.38587699592244,41.553554850213835
319,18.07442498770577,23.15040120804561,75.87487570848039,32.225786778562124,37.26061290636989
320,19.721917595665907,55.525433593492515,78.22385052850996,59.814021221323934,54.45335577550807
321,18.26751354192502,74.85219273298046,87.85600186490419,42.3488043672044,47.497222283138086
322,14.138775919644516,62.07257433501793,84.44051010861172,60.72000139000737,34.1123811486439
323,22.735023123364545,55.41049367113633,71.46549083458586,48.10694003106513,49.48895777862636
324,21.30082487960975,53.66805558097284,92.1272602554473,49.20960802597984,46.40251823004052
325,17.714615877412335,55.581341845681834,99.49626086597239,26.695361253266277,21.026625797336614
326,12.711368245406607,34.970458061099706,66.62640388525365,54.03760596173974,14.997165887710024
327,25.054679700787624,61.786971801063395,88.1075584163806,46.362475787834526,43.71101969684195
328,18.659859861170013,51.2634554355777,65.17055517144415,56.36608513946991,64.68430963541738
329,13.161118498805632,49.11061290752444,54.86996449953232,30.658300514050904,26.000637659029234
330,12.59758561047243,70.23686253899031,43.061460892663895,37.94895468580864,29.938742426474377
