unit_id,HarvestBiomass,TankTurbidity,AmmoniaLevel,WaterpH,WaterTempAqua,do_FeedRate
48,20.14388927114405,80.23741280685208,54.003016144253046,51.300373547158685,51.60243612168269,75.0
49,18.999039312314185,74.12840135933348,60.168987676108195,38.96288039372295,44.77207770446202,75.0
50,22.383733046590514,83.48297120401092,54.07878852985997,20.577338929298534,49.05192830534698,75.0
51,23.076363314252347,90.48952842165338,35.077768103792046,46.502255121858894,59.039121455406224,75.0
52,21.025457849642304,62.08904696935601,59.32636857436065,48.08185016592334,33.214517996451036,75.0
53,16.8499280397918,75.21382377782447,51.0931260868366,62.81949730759928,38.38452510662716,75.0
54,17.317118131172876,68.26823421574959,34.12522102006266,31.88069277117824,65.15903175974714,75.0
55,23.247181318661,68.72240822254466,49.861350796564,36.26633864191478,29.35907305290303,75.0
56,15.671252831612719,63.37495370244893,43.14095953845409,51.315199127333315,54.95245873688648,75.0
57,18.734913230537572,56.79997354219085,53.802999589248124,43.898356626253054,56.489715806421415,75.0
58,12.426825420192616,72.2176991529041,78.90279300707614,50.230858441697826,48.973891510700504,75.0
59,19.038477330819894,77.56585091050904,57.527260325443926,45.47618395753074,55.79462573119091,75.0
60,23.009050261970707,67.21247240763087,48.135914830127355,27.801202463228215,53.39520722058198,75.0
61,21.638425862624192,89.73860381566035,50.42170576420966,50.49580517456143,61.46134540243679,75.0
62,25.045184321534144,93.60850532044458,50.36076890491206,45.396093505281485,66.474553135501,75.0
63,17.74069154342536,82.15030513381713,39.56655952355742,56.47147921396283,52.87563373506112,75.0
64,17.366053014501382,77.50175345025056,50.49487662406117,33.670560526859624,40.38300711135319,75.0
65,18.546848033497074,69.82035538893014,47.25656240046912,78.3867106191117,50.14376698159197,75.0
66,15.027704637145225,80.14640782052378,41.94850986177833,66.58548470206424,24.160598645240015,75.0
67,20.113052271723614,89.74083012812369,43.57997846683396,62.35520828741318,63.631178237017004,75.0
68,14.201214439915056,62.450189830306996,54.15005790559418,52.90966897410106,53.416488673051546,75.0
69,10.558726731444995,55.08632701330161,58.97845282952562,51.588765896201856,43.07216300962173,75.0
70,23.917825651980625,72.28614236232083,53.2605030819089,57.60869694578098,47.63425213596662,75.0
71,15.785465938963437,61.621622162316164,51.16482292047795,61.83176461439912,48.848674052240554,75.0
72,12.07764546915628,68.17669646181474,37.378835185052935,70.87124603697815,62.87790711063884,75.0
73,13.056206705342689,84.83685755680096,64.49569082967429,56.240321577257575,57.080638235703624,75.0
74,23.647573288679993,77.9850021468826,42.26947895930623,38.845410833084614,56.70132357113712,75.0
75,23.924277014243582,90.4659153825577,34.076610051877715,50.93123434939817,32.286968925003244,75.0
76,15.330086591756112,67.81532563693175,59.09352619920155,61.63501203279955,45.67966095611406,75.0
77,13.575683586200713,77.66613881705352,60.91045653218096,38.700345443000636,69.58224563958998,75.0
78,14.462596366080852,55.75851936972801,50.237390485434524,55.74240384988964,39.23150632347276,75.0
79,22.099804207114566,75.91307994678967,67.55505920305578,36.096039912942615,58.04190510335475,75.0
80,20.655688451887713,65.78522984522637,33.37372985614906,50.02095963942073,59.98148289444008,75.0
81,23.553426000196843,78.20736316683427,56.02766787847367,76.26768493671096,40.546751086769646,75.0
82,21.246191178304517,63.13590566910574,47.9542450745986,56.334084053422856,39.65326590903189,75.0
83,19.492472786236622,76.73085401693818,55.38241216472664,45.92431667658099,49.63105162114505,75.0
84,19.845367314288925,86.62079951360005,49.20701819691189,64.5014317443148,56.77235738642405,75.0
85,18.794647496493745,66.01755507699022,36.10747246323977,79.87128420326559,43.51885906435591,75.0
86,21.425484588796195,101.85830276217469,44.784150315462185,71.24520648462753,52.77769674193932,75.0
87,23.835421020032822,67.10057530316212,65.6729817898859,50.88117945284883,48.534427470450254,75.0
88,16.483032842192483,62.74118261712151,63.085197349072764,64.57343963077666,59.610734058700004,75.0
89,20.05799482182347,88.45258003364982,59.80862719276829,29.55021495283993,57.77673439467653,75.0
90,14.588962951044408,70.12287969247119,50.16224271110464,56.09500412614019,41.40118506799848,75.0
91,20.518506116215907,103.18321153256781,42.337214379923076,43.34885363100689,61.75971089667834,75.0
92,20.276326310979726,73.03561474988138,48.942661800305636,48.89052288624805,38.27178880498663,75.0
93,27.144373438644788,73.98007700314972,58.721659977451445,44.30734534409042,59.524069399378114,75.0
94,20.19879015669669,89.40404465259334,47.543832961902446,43.427908299225926,46.17554521896509,75.0
95,15.097579514676264,69.14635144527293,51.3996363437601,53.794373334709526,39.76224082772245,75.0
96,19.27429596886461,67.91915461305258,46.926042499498344,35.06876471146671,40.88164786873562,75.0
97,18.883279006303603,63.59322004143373,52.22971428298614,59.31556201550882,53.5073865617943,75.0
98,18.64856380134851,84.31767417283602,26.84569469114922,62.82217130420325,52.88864558510384,75.0
99,16.07225870596184,80.31692876408786,65.02726571492789,51.816831382542084,46.13036727282179,75.0
100,23.846488636852705,89.1105781797758,75.6899858951875,43.77437886980569,54.83264866100959,75.0
101,17.490078583128494,60.354957516224054,38.66710519851249,36.05457208446536,44.26548752412376,75.0
102,17.023674300811457,61.20903385128452,37.83645204997798,51.87326790879136,40.994908017535984,75.0
103,10.88120725881929,64.82065304344843,50.74011548663055,37.08853378962477,59.62794327718052,75.0
104,22.10583108611516,82.42254475120053,48.15347094784798,72.32621715434144,41.720258333191985,75.0
105,14.64389323050434,72.03243055477047,33.301768858729545,69.36385721017014,67.88709372226516,75.0
106,27.473670623792884,81.01213441950402,52.115202049048435,42.465558344032516,35.7109998075901,75.0
107,15.952413842388873,53.704890881436654,46.09167593539181,41.48065234166081,50.91870551966311,75.0
108,17.50612240495045,76.00377918341702,32.75712472997712,40.83154234254406,56.819541857064024,75.0
109,17.9283478316949,61.42474965774904,42.99914298684203,65.06696221711302,54.70583714042759,75.0
110,20.125927030826382,72.7927220639331,41.20324044352697,43.742560641030394,52.72090862502596,75.0
111,18.833710609944347,84.5142519467049,46.83893815945022,36.87797475032933,53.9915056590362,75.0
112,15.823303074562162,68.28782702276705,41.09363761236907,50.016684202936965,52.045888807600335,75.0
113,18.536508081793652,62.38546975958532,49.733042022989025,29.525626885239475,61.256185802019445,75.0
114,17.17083154143161,99.39675479847723,22.183395528432662,54.896362892138974,32.012704795340575,75.0
115,20.275065607866892,95.66164562169249,34.73369966814874,50.48895336945135,36.6326694160918,75.0
116,17.777991518301974,62.80046377650092,45.951801163046355,47.61679665649266,63.86347263347441,75.0
117,16.23980231424613,84.98409584587534,30.963309781623337,56.368370968141285,36.55606989593264,75.0
118,23.07893492091843,69.60805048903156,51.66297867611468,47.394898556934606,45.07382236006329,75.0
119,19.760904354608382,81.91572045727267,37.315298398833264,19.33856487096991,42.244992109195096,75.0
120,22.656034427363302,87.90274124459256,53.573209958995776,66.40722312475629,45.626207412126035,75.0
121,14.867100101963068,64.8096649465632,34.74798993963459,54.80724526040046,53.30924281507647,75.0
122,19.537693291674067,73.15666312283531,59.98697038109006,40.825826355257696,40.75306989828081,75.0
123,18.33312596610048,81.89781836915277,56.365243716892415,61.13569735813758,65.11464042724785,75.0
124,25.144702568826872,79.90517138448108,54.01925183997342,31.042913426832953,53.09900191867,75.0
125,17.62988859803465,85.88862758622977,26.600588360314035,59.998897004612566,47.47830317959399,75.0
126,13.978699047483154,86.41338552516342,54.06195817493469,37.57247496872741,64.84504157253316,75.0
127,15.181220881320492,83.70316318732364,42.03367786995609,45.99963630091551,72.46052608968131,75.0
128,18.141545516711435,74.33316942854482,49.37380478525164,37.34171080940797,55.37093308629873,75.0
129,18.926827106006833,59.49546134993609,51.27432016793002,41.816680715783285,53.572320200233015,75.0
130,19.023362502969317,79.36049224723686,56.19463850476754,32.7774795094715,38.258412455089484,75.0
131,22.597919832035135,92.2623496216435,19.021697060665662,35.626949696513265,62.89289851920623,75.0
132,13.64443608782716,59.28367992767498,54.06412783653006,27.810721731525238,39.57413611647855,75.0
133,23.10506622770828,69.21839299839888,37.90598884437972,62.225354114136046,64.57129068441573,75.0
134,13.820627944589168,76.59653486705365,43.96320224957404,62.768529145018526,42.02880240254195,75.0
135,17.194976973980673,86.68399076987836,50.496224055316546,58.23880505394634,57.14978288697016,75.0
136,15.593050180385386,72.18655589593949,62.77710680461642,43.77579917334144,55.07369270374858,75.0
137,13.845244208904278,65.71684892429467,65.9393102530259,50.55296470870465,62.074228356769595,75.0
138,22.61145456682099,71.95833146649277,65.22084790640298,56.80226983603946,39.33664577220885,75.0
139,18.86471380753624,71.75529752521626,44.182699909709754,56.90604132823514,46.714482882132394,75.0
140,16.042537671824,77.87502867727798,51.030825674264406,29.855878036213166,43.47924862716034,75.0
141,21.508798205261705,92.43961190612274,33.63878139040924,39.784588644178996,43.70918311115363,75.0
142,16.916508410321153,53.602920203028056,46.40552688566337,54.08491357120752,43.981485370511386,75.0
143,22.81799676938937,76.37495157126783,46.865401641140764,54.711808356319715,77.82870580088021,75.0
144,23.227764696322367,77.6226083286657,39.43089982253742,52.5576688972526,62.72490304264586,75.0
145,17.800751228914052,93.86131183129191,45.03425492629851,39.24218740917728,43.772547440121365,75.0
146,17.844613674564357,78.75881371607399,41.98295485353657,42.72267498303171,60.50170939321884,75.0
147,16.713634142705196,64.44015042227176,64.86672114706181,32.79789093216908,33.98603514183938,75.0
148,17.221430049659546,71.28353250253689,50.08724655354397,49.12804815970848,53.40850726283316,75.0
149,15.726997192885262,70.9421013230383,40.306066021497166,54.919959576280746,58.45776730718142,75.0
150,19.327213127810204,73.88250269784062,62.14179992870372,47.39171911257222,49.38860726586271,75.0
151,17.875912971140956,61.52365970547708,36.21254972434577,57.225101339916854,42.60128652695014,75.0
152,20.974823648892304,66.04770824528973,47.89553508954435,38.817052452957874,37.47626114783237,75.0
153,22.518567221595628,100.5328943314122,49.589334954057364,40.57102398241901,50.51140771144705,75.0
154,24.437926504756383,99.82388491862031,67.53679347592723,64.46116319374059,51.63835082435339,75.0
155,16.16074367814964,72.84694254982766,85.20134061738722,63.30513776962298,54.57023566395298,75.0
156,20.250989077241385,86.13679897266823,54.85942293166918,57.881871526087856,46.20524773354538,75.0
157,11.77928892288644,71.14036513009381,58.539626769784945,41.184367641765704,49.70362482239138,75.0
158,19.523798390016577,73.8171038351438,73.24742570254497,41.49094137813679,60.825074992286744,75.0
159,18.761068305234073,82.88251819318464,43.587664284456615,39.173484094569574,55.32983386547447,75.0
160,17.088946134932918,49.06575165174362,60.10477724592931,44.07166242221382,69.39335767075073,75.0
161,21.4953686376123,92.14550612693039,45.62678241858199,75.66682636119893,51.24928714753642,75.0
162,15.684407245235727,53.82804302898276,68.67380563479522,75.74137643983707,54.74184757374657,75.0
163,22.645365427209803,73.69165567008483,48.91130296071354,46.90832485920088,66.69323170857568,75.0
164,16.816470549518478,77.56286932674116,43.80563891436024,64.09090686615,40.51383025804643,75.0
165,18.743375752896693,90.92228019658569,37.953491479525866,35.99165986245127,56.50558894191573,75.0
166,23.868036112398286,83.20354381056677,42.35878916291616,42.18575644875716,83.76609085719714,75.0
167,19.281303844097028,104.88690079252758,47.04522077283084,56.980071393347956,39.511631222272236,75.0
168,18.484472767499447,62.55032764669906,56.30311132179374,62.22193550293983,70.86130133781099,75.0
169,18.572513165823842,57.84612920680695,63.76171670257971,17.39023993689895,48.510898512852044,75.0
170,16.591899048273568,77.800446508222,50.04485471031326,56.45772504335451,67.50809315682581,75.0
171,16.97486674716808,61.82291301514083,30.811000887023166,53.640265805767314,40.0066607255138,75.0
172,17.458232555788552,70.02901286470723,39.1373700992306,72.05410124237599,66.4623786030466,75.0
173,16.676435714668276,103.10423197389412,50.54260027353625,70.39780381807358,44.3402121515503,75.0
174,15.890538605591114,69.72045983706349,57.74477815489105,53.0203823744954,58.90270408491886,75.0
175,10.403142627752834,58.21259151618117,62.16169897813344,23.657230426991934,62.933896424717354,75.0
176,22.76662834686344,80.53547366187381,59.43938037697795,41.73949456888049,28.089693854629452,75.0
177,13.418743848760188,61.01259303302199,40.39904388372835,43.35530407646719,49.95010899482486,75.0
178,16.74098860719891,76.99085337844033,49.99438230548864,61.17919974040762,46.95641575182639,75.0
179,27.558681243010337,100.69582608692832,52.67023658824668,36.99793342897852,50.475375813850555,75.0
180,21.218790497941367,87.1156435414465,65.71028144345001,58.97505261954088,71.34968151709158,75.0
181,20.127884729190797,54.54034209869142,37.32648396183468,32.394701838620534,46.859010379651465,75.0
182,17.137225859900536,77.40517452291375,60.736040296795295,49.610354106744666,42.65625005345525,75.0
183,23.30525658163795,90.03255437608516,78.79540671984381,56.766730896906466,42.33628020709832,75.0
184,12.047514720283022,61.98437267080321,55.364586994625924,59.81976858292349,27.53344539738075,75.0
185,19.683061908150634,87.18140037444435,80.30813952364176,75.50207053992828,51.920608832694015,75.0
186,18.763305111999017,84.58718528640964,46.07381021307747,48.031185444863645,68.50057764147537,75.0
187,24.71069903124503,72.51489948268787,47.52769158163139,52.145259581277514,58.36023139203697,75.0
188,20.247081935799876,82.9208158365354,48.21934761147153,56.99998867952224,62.168226270321234,75.0
189,17.634622592635257,64.94305572346357,68.07652187924526,70.22871108855466,40.750995935581166,75.0
190,22.642762950578025,80.99667903994647,43.19658421916862,48.56034554533073,54.83771063597417,75.0
191,20.640076445878705,82.74347084393149,53.67224387981239,43.57479449968651,57.3982975998901,75.0
192,17.90602800000648,92.9119360967835,53.63132570451086,43.10067765615826,51.27023785920998,75.0
193,17.580942122272294,60.57041591722448,56.908084668068696,37.4671639335079,63.181066197420655,75.0
194,19.468245365522492,76.15030903278141,72.04106839803954,60.443644925308334,58.96257152464208,75.0
195,17.902058175017363,75.78605675627833,4.769009971979847,23.57060707099732,52.72679263770396,75.0
196,22.591651377729363,60.40640407898934,50.43802118040901,67.49579043780841,53.17877129713189,75.0
197,18.713962278120135,83.90954225705225,44.03317080993445,47.56776898873206,56.259437145713285,75.0
198,19.99388168598627,69.04867743116762,47.65903532420967,29.244468726523856,42.88439554970037,75.0
199,17.995060268086824,71.09696894213316,53.6100192837082,70.42345935330121,43.94424591511262,75.0
200,19.673532422450236,84.09117062745456,41.64498763737441,36.62688263409011,38.118018840007245,75.0
201,23.28912707451681,77.59311402133946,57.10867297507664,67.80001939944593,69.5308445331691,75.0
202,24.134728118018433,87.71851224140808,42.470345665196845,54.596255301172654,65.08382780634433,75.0
203,17.768349220746092,57.569730990319236,66.16258571140202,59.390681757775255,66.57302594598335,75.0
204,19.991296777521846,70.01353066077884,62.03088093668466,41.29730161331823,51.20620841740301,75.0
205,17.411037962256735,78.05194324325521,37.44229967994419,43.78289859989056,37.58402600886265,75.0
206,15.587549706051819,59.01713569103406,53.56054076554667,59.559259924290295,39.076716819372734,75.0
207,15.400228086443917,55.976930154231994,56.13067376650477,51.03818144902067,36.95044016889887,75.0
208,17.768900470183752,71.84545617776112,57.3373231627183,62.05046172948001,58.26560662764882,75.0
209,20.779410816706,88.13715579269123,45.54172696116338,38.36995748984108,47.62456750882818,75.0
210,23.883064997007164,83.14978842308538,48.51073112754756,38.46436184383259,60.27639264247812,75.0
211,17.36401791207993,64.10774136033884,68.34946483651841,41.05513979089579,34.53031354584978,75.0
212,19.538018008676726,72.11488505841646,49.63767822229687,60.25443396398212,58.437368748325405,75.0
213,17.026520253554715,81.10621541113518,53.68093205671742,48.349292071661374,45.14801624667475,75.0
214,16.036950860696802,55.63172763005155,65.63307111691523,29.099728356857412,41.975223653931565,75.0
215,14.02434394450215,61.24464642079597,40.19478255807995,17.232718814750477,71.70079924225695,75.0
216,18.517078096168216,73.67459736359939,32.58259366576701,80.55994384901938,63.63093925667662,75.0
217,26.737748525073282,80.73849218160854,46.17777008609263,57.181555868865544,45.367332264400225,75.0
218,22.604385721302084,95.44564351306606,40.55125412158295,89.63753200216345,46.46379388146952,75.0
219,16.269527107188264,78.93770380295564,62.69503509221389,45.41017381306463,73.40766171540459,75.0
220,19.782968827228316,76.79118487230691,51.09125350711262,35.383471895122995,68.09355298955131,75.0
221,24.760764295975473,68.28114842417317,41.5158833362461,55.729663363862684,32.03685853950249,75.0
222,11.661398682531653,64.02083693339965,59.81166364060507,50.96436708029984,52.46192418453717,75.0
223,21.493680376433296,65.21285040368062,35.14399062793021,50.145926734972086,46.213975816853115,75.0
224,15.002958375912197,77.99580891031714,69.54418243349572,54.89017179398775,38.31247541049889,75.0
225,21.53213317079974,59.8754899040531,25.144194426637323,47.84320906353417,87.7320741363101,75.0
226,23.613537920981543,87.14700748922606,66.11138642942703,76.46488512295869,42.682850380375946,75.0
227,24.72098279366323,56.056317082688395,64.00170549431178,48.88081127392836,52.27535156803157,75.0
228,13.344648115480622,55.814807794610395,33.051907838512626,41.29561678352182,56.0095343226025,75.0
229,14.289725011124247,86.12536718859191,50.93484522808185,40.139774241304835,45.72458250217785,75.0
230,19.551209935064378,67.72371022265118,38.13083704611231,71.11108311569527,49.2630739416748,75.0
231,22.287624625326266,91.93254238274457,40.96791404483413,70.81582993059448,38.60916643077046,75.0
232,17.61614239761119,98.42127448173024,50.678624281577996,40.82770260243677,50.79408942863388,75.0
233,16.745881550372985,71.27130179980409,54.087849733910936,76.11444115625591,58.93214128831311,75.0
234,20.3496171193599,100.62638653543168,38.2480036638078,44.64273173850192,32.49833575322624,75.0
235,20.619414849790015,76.92067900043973,43.74017466605944,43.15023029517651,60.09241316590361,75.0
236,21.978696347519705,98.02777996425549,29.908272626757757,56.43154900082773,52.311324229144006,75.0
237,15.497615917896493,73.3555044288561,58.064426119988795,45.0190896165852,42.19128597620664,75.0
238,21.333456393821955,77.5526450119762,25.814805613443195,62.58132289015362,48.41418085301605,75.0
239,22.398900512172364,85.36353066269899,29.405768043424036,59.992537017527006,59.63558444029457,75.0
240,18.93490917600761,68.45681492586091,50.3385372918936,48.243961921026454,44.73213933759706,75.0
241,13.899550288466774,56.691630479947094,73.43538518732441,45.78122860297868,64.98926737340351,75.0
242,24.935934516788357,78.65324735198676,50.71864582229234,48.48477111533003,33.74404200293305,75.0
243,14.301581819934952,65.97890217807668,64.58929271463487,39.66983083311566,57.01886447463881,75.0
244,18.51703765727494,70.33725924516054,48.409995892023765,37.76394723320215,37.035608462103475,75.0
245,21.531981898778334,67.87921547329496,38.42094647289406,12.917840919436555,40.36832080556093,75.0
246,16.891900583655932,74.94440507639253,22.2125454141784,28.999275036997496,16.776787355659764,75.0
247,20.606672903448107,77.56787807363321,49.56805342610389,21.156300681633482,51.93645133920647,75.0
248,20.160356909706003,64.04750987633646,63.36206339015984,27.60748984106685,35.98629132659695,75.0
249,19.00005394985537,69.52650642228365,31.74363246008629,30.611814592274442,28.700115809508297,75.0
250,19.33381151002587,72.5557085660134,49.13034400242608,45.83141812386553,55.781955651827346,75.0
251,16.16307669758269,83.41723669980158,41.42222971455407,31.16760436980788,45.874704455507825,75.0
252,23.66514719207613,69.89677722929726,57.136470299634816,42.998185048965624,41.056334308457394,75.0
253,15.763665727994315,96.50869685009313,34.84254670252236,34.93925247239934,45.42565640412327,75.0
254,19.331340836992073,88.6759641166605,74.36516865387131,61.75961389139542,49.265970578258184,75.0
255,19.731371829366136,92.29307812224286,49.179854280688055,25.214521328396827,56.18609158312027,75.0
256,22.898885216146574,77.58367701306811,65.63790575718863,63.35111994623062,44.73864479030892,75.0
257,13.924908254166118,57.31107547183752,62.782976474002695,49.44252550309829,70.26136324004902,75.0
258,23.081683384010976,87.73038681541101,33.245518098102146,73.50868394410884,53.788167489637615,75.0
259,14.069597965964183,63.43989651483664,65.73033709604945,37.51731471037454,39.187638650015586,75.0
260,16.808493385510925,67.0951187526655,26.09519145480413,43.93912396227678,52.31133754525289,75.0
261,14.953417012810723,88.967489225841,27.941124753401045,52.776945598938084,55.28061084466756,75.0
262,19.58207341768284,67.34217840533506,41.77827861301421,41.54363258554644,47.332267238039044,75.0
263,18.974400526780403,79.46730800873726,54.96461519509256,35.70825570935534,45.464770783265855,75.0
264,19.91902553887704,84.10870578967695,64.13710669513013,34.19182412071491,46.19245620050324,75.0
265,23.36530211226509,86.22504690121077,59.88088254771372,82.08338091414426,38.87965015948113,75.0
266,17.282421413525906,51.52155597236297,36.30228503947966,65.20300275413084,52.259924060274145,75.0
267,18.983276105124915,66.33016979744535,36.72480029402706,54.49783442359726,57.74088337051633,75.0
268,15.390230407186799,54.196961951693936,44.087250095050166,58.37532744840071,76.71741816836253,75.0
269,18.155864635343374,71.41019183574791,61.25573156573743,60.16265076948452,64.85828737592254,75.0
270,23.02981306006397,87.09140721352439,64.08425416563777,56.76448654503706,38.86819703334797,75.0
271,13.373515148222648,51.96378792823177,41.80057867655542,34.437806263114005,59.40929563136139,75.0
272,16.95302288890648,81.97146251995312,62.99648290772537,85.16038562559002,35.10011325434862,75.0
273,19.46319806580395,78.1661226264604,64.72822817823794,33.98604519955505,36.63050892634097,75.0
274,20.51379970670281,73.1390822223439,49.318487531905326,42.511030681277866,47.86175582476962,75.0
275,19.455076298118286,95.19838346220412,40.179537583740405,41.53129439614384,27.80515656995569,75.0
276,14.809537478521344,80.24430575438879,45.411880790892376,31.803884457621663,55.8257466058192,75.0
277,18.75004238653288,80.21736857747179,62.12547686387314,66.20002015218486,45.88489262162383,75.0
278,25.66577018032919,63.33029071537849,57.59211246978203,66.01328919297258,60.39507619765284,75.0
279,13.671586458766575,66.15249480795411,66.2657182826056,29.5332738581075,48.51454099253611,75.0
280,20.714320240002813,60.79874182157096,48.085771424141136,62.192313519305124,33.40592617016121,75.0
281,19.02451763010946,73.17443476437784,48.93109627121132,51.46992793502148,52.93697014830081,75.0
282,17.513545825375722,65.90158987895663,59.44106471370847,42.900791276867636,70.47382022868034,75.0
283,21.271700617658144,59.798337257643446,59.6232312592017,50.40982729560501,54.16340142044157,75.0
284,16.8802404585989,89.23321624488057,35.83758459786215,65.26463530825599,36.86704028866245,75.0
285,13.129187248477454,74.93083057165882,58.57787372636122,51.31170402101584,33.78973154667507,75.0
286,19.427547212929525,63.365533290486965,42.24005939887888,52.016896805904935,42.858972827845285,75.0
287,23.64449118319601,68.23853280827583,73.51644902270345,57.98845847220859,31.08349578468168,75.0
288,15.432620102415278,76.53047518431418,52.21978828647635,28.050595277405126,56.07822418041585,75.0
289,16.621615970173973,57.504418423801525,40.406394442279264,67.84977245435111,66.15626030082441,75.0
290,23.131127235270387,96.5267267685796,53.92349853326471,45.94424769432062,28.63775887174335,75.0
291,20.09222271169337,82.25323797335241,31.8378499900127,53.21629328163427,70.18127887451972,75.0
292,23.60094782206709,69.5784358608314,42.668527826933264,58.768379780052825,41.84912331205347,75.0
293,16.394985421241504,55.02012929456074,48.67883589522354,46.77644203845698,45.307905704787885,75.0
294,19.365702255286994,99.76803345033177,57.08665336636598,45.94518257654972,55.23767620268633,75.0
295,20.11331422171028,51.90878698844241,60.56517305017813,51.671842727098564,51.228217774193084,75.0
296,17.091107021972444,75.40164333699417,63.61279323387181,55.73267032886688,40.31135562493263,75.0
297,20.748568868622034,94.67672579376838,27.752807706687864,65.47914632209533,53.30360602489491,75.0
298,13.693263009838642,79.04599873213996,35.43319400419614,63.16448687108998,29.80095225310831,75.0
299,19.44876405316784,71.21820978704325,65.51755105401448,43.207194139478595,54.31026234232757,75.0
300,20.31080948096086,79.07034329498994,27.989477329171812,26.8868719886123,56.491244917808345,75.0
301,15.814460593714006,57.301703768931105,45.74837035197292,57.682091199716496,27.775021475230066,75.0
