unit_id,HarvestBiomass,TankTurbidity,AmmoniaLevel,WaterpH,WaterTempAqua,do_set_UVSterilizer
34,13.226963505326292,66.96056332463856,44.505174110675426,49.4622832367812,64.26844530415283,50.0
35,24.445776067835357,95.02094967971676,67.52695389479554,44.634603290434725,56.49314324240994,50.0
36,18.780272136841912,69.98176587065386,56.82104152155474,30.871571152988988,63.94174468630673,50.0
37,17.665606946459224,68.82150981520115,59.1544375507717,58.918866850996245,48.48685466968976,50.0
38,16.671396284975188,75.17626096575864,41.011860958807276,48.9364923942324,42.037045131002905,50.0
39,13.3243627639065,68.60472839415169,56.04177227870035,50.682037763594465,53.130881914930356,50.0
40,14.44466829717606,68.98799952309952,34.333935222247206,71.51608823648596,52.99681217864181,50.0
41,18.103658874807273,92.65764144488304,69.08447288360115,61.126011047704225,42.63906435643374,50.0
42,19.477664916307553,80.94398608872285,39.826286128393015,83.12014160906665,41.61603954163253,50.0
43,16.08836993909147,85.26826192852293,38.28199850012777,47.917024082426614,67.39334777583592,50.0
44,23.126847241062922,77.59815136293929,67.53302223181421,49.22918968904156,62.033004462117596,50.0
45,21.767097295083055,75.91487992263663,66.32047127854601,58.126363247696986,53.46002206213468,50.0
46,22.098124156290087,73.73466890504764,38.42101620597295,57.482641552885326,60.70467548891789,50.0
47,15.137274774780398,69.744378882895,55.902345741174955,78.77238826860027,51.225106007263506,50.0
48,17.268306034568194,84.34307198265024,59.203161622793225,42.00978461656192,36.44264246811614,50.0
49,19.342233565669495,78.14323711876894,38.08869236597302,37.93320256321204,60.330849568109734,50.0
50,19.547161170051478,63.493726900744605,38.546780757584166,45.4299412205333,26.35083839577254,50.0
51,12.692939966833714,88.15290466007035,43.87082876666872,35.025315749578226,48.30259622799281,50.0
52,26.262218002545552,105.17221109993861,37.407197528280754,44.21538260341405,40.03376522494866,50.0
53,12.203574895616454,72.40154061264202,58.75540408967228,39.44781050270755,61.15612382011376,50.0
54,13.298455429039558,76.88562358192891,64.50318123754828,35.60477425069649,28.763410459836035,50.0
55,17.61960498343889,69.39734514136575,51.80356240342633,52.31445077340164,54.39826480858648,50.0
56,20.115921600471804,72.64266556965786,81.453511858563,43.17758454610392,42.675823890204846,50.0
57,19.002343725910258,77.0420543551857,50.14309649465061,32.544049933582876,44.62203060158143,50.0
58,12.569639986940173,84.00153570114865,56.19687865726403,66.28658822714105,44.76660295184793,50.0
59,11.91045708223909,67.39602317159812,60.96145122767985,62.75098362216404,49.310389128410584,50.0
60,15.813851625489104,78.95211321980759,46.67601291863723,27.94732657077577,48.13669912617376,50.0
61,23.701174343810223,69.62442183421916,46.052916439319134,36.52755127358305,68.56747026567366,50.0
62,9.26827865162602,56.39402718980504,30.224964431602885,34.02812612423812,35.633758092862905,50.0
63,22.19911458870653,86.37752066052101,65.35113034694797,61.27351577838441,46.33777076553498,50.0
64,22.37478272731135,83.02009860421695,46.8942974395731,75.03899780576768,28.725908037476813,50.0
65,17.990870706744147,66.64871679418934,59.838538453072154,54.463537104520036,46.882984403864576,50.0
66,21.00541833685856,86.50703806560036,35.43519863435868,52.769614157702094,59.03170043105663,50.0
67,14.453243058281112,51.64898335281646,51.54868111841803,49.80369508396129,54.450107586566766,50.0
68,16.186552580426778,89.44702968219336,59.1808544996732,50.8589283406086,59.544358673890926,50.0
69,21.60245780643025,75.58264135367577,57.43718223226879,53.58568675560405,41.062589676742604,50.0
70,20.713518971722177,71.53929432606341,33.09307365891216,64.46744742550928,40.33248255334802,50.0
71,19.56680834290058,82.61895576651396,66.08492624906965,38.46470779114851,54.45403651215172,50.0
72,14.19006336524035,50.37350547931876,51.12497662897391,57.66512426793844,63.55997386891536,50.0
73,20.40755505835508,78.68480733121906,51.271600677105766,49.18098062601118,52.54985201436938,50.0
74,15.72284260355443,90.28288489301063,50.59405517076861,66.03193272410972,30.815020374590173,50.0
75,16.259391594938126,72.01534550800429,36.467434557940734,59.50039376000632,69.71389206959141,50.0
76,20.165651614673962,68.89964604799654,50.51730826876329,37.63317754514915,42.70412651174918,50.0
77,20.288226011627934,79.4816207296236,47.6796828415721,59.02943769147506,49.95303996942995,50.0
78,14.117777648678377,74.24713868953435,42.9678367643653,57.18397626840542,76.81832148563012,50.0
79,17.07597363925003,87.72281125345103,58.61170516244587,35.74384797451291,62.59277117210365,50.0
80,20.22206507101056,83.34090903309084,44.95985931732121,58.57019239072361,77.38651335700352,50.0
81,19.175108665742577,84.10596201874144,70.11185744978523,19.311111867242037,51.69362428279378,50.0
82,19.049954400650183,76.89378538267634,46.09040464218813,44.971763848673156,52.199931060244985,50.0
83,19.34172052820522,68.02595749390943,66.11709136880273,52.235924063022686,48.88658656864385,50.0
84,14.66525033382393,82.21284087624967,49.059375357718835,52.9791222679739,57.414897127975166,50.0
85,13.98964790174647,87.0169921829051,31.737710248972952,38.55192159002538,53.726278829597,50.0
86,19.91707490922966,79.79234756003987,34.637608190454806,50.960114867031145,51.619623598822635,50.0
87,23.98800298767832,86.25727354934432,45.47620859325356,40.7450776717738,58.629313071065845,50.0
88,17.726887520665915,79.35677075261867,57.847493459944644,50.650614744140995,67.32595983285846,50.0
89,14.40227272641332,84.25750571085482,39.58777761192329,45.607700372414826,50.01609845543704,50.0
90,18.584511853797235,82.11122816950142,47.096966421072715,46.462045371257524,56.66351474820426,50.0
91,11.275332591808027,63.820965198879854,45.372581164291475,55.45488177924398,67.69532747545526,50.0
92,19.866381363575552,65.95863534197173,34.599999103843885,72.49304804677438,54.8444046549964,50.0
93,15.595119308398084,65.25960501861081,70.69708672198026,61.88373434463082,29.4759791846135,50.0
94,18.988860723183986,89.39196127525534,71.57098690663261,81.01065640065318,40.18678783026632,50.0
95,12.42825714678464,50.57940536623853,58.80255439174109,44.45266188240779,57.46829464633884,50.0
96,22.137635935642578,73.07707702237319,65.62289359658546,61.92074971688083,55.461217063505515,50.0
97,19.626685847971327,93.82970569098981,48.42791973651455,58.905563900776094,69.94580879207409,50.0
98,20.726556118170414,79.45104497029214,57.47778961506742,36.48063366785591,48.178944912028655,50.0
99,15.483468914393788,62.86484899505723,41.039961166156345,28.4335463392979,59.01488143412912,50.0
100,16.42903691162698,79.07441175807305,39.645385991244815,62.36463502091523,55.82820526018499,50.0
101,17.370837477594485,71.09722958878226,35.53977861707847,62.802885036057695,48.05135534785922,50.0
102,17.885373697212415,78.20975319742438,53.69888250531121,25.593272831560547,41.03768235864491,50.0
103,18.566680008074698,86.01105451089536,38.599403729727655,48.56403743246418,47.45117911072499,50.0
104,20.299231688104086,87.0398563570324,20.626135963108222,35.66527284346188,52.90501045895217,50.0
105,27.002968804857232,84.97115105070188,61.11416462345843,49.61489715855538,39.12566011963156,50.0
106,19.340932368437908,80.72033028254297,57.28885191139028,47.48504606894667,37.227256846846146,50.0
107,23.78584068564859,92.60373913894577,30.103279270580202,50.439353857999706,77.11719261755539,50.0
108,17.890126441568874,70.82106825364012,38.57696584719401,48.531393670707445,47.13440980401954,50.0
109,19.32709025432552,84.6180969399191,52.37323018692309,61.11096385940912,35.19507024573605,50.0
110,20.643472045712475,72.71290794217961,62.89864367946598,46.49936702211735,45.21534263069152,50.0
111,25.52122463018007,74.96629681717862,58.02186593448532,56.11810032606948,63.302021696610616,50.0
112,17.795614816775274,74.83614093258264,60.54694556717001,51.652228542243805,37.55524479033424,50.0
113,13.349408944451586,60.50394716362697,51.44398655129023,40.359920078294735,48.03904055726431,50.0
114,18.517777532749157,63.444688654069594,48.332273676575085,41.85587336098907,50.77208855490609,50.0
115,19.22391496801279,78.84767096552036,42.24124911859888,75.2338356779619,40.28383808705615,50.0
116,16.87326185056587,46.59482228965169,65.68315821356897,54.886530065821994,47.661380601479834,50.0
117,16.861204092881433,72.0600305468995,47.099669638402865,45.29159825701266,73.15947171857619,50.0
118,18.20422374754829,71.21704567286378,53.265204653097925,60.568230428000135,33.67726281028127,50.0
119,14.757783820721777,60.41796432238114,43.243744848199434,68.20142817662105,26.675769966058418,50.0
120,16.878333911540004,91.67068357268361,53.43573034596854,37.19211651079356,56.1145090849101,50.0
121,17.95415988527832,55.501846736416255,53.6620715583361,50.723376688520716,38.73007921019256,50.0
122,20.118779621760922,77.65787628483824,45.66555623507469,31.02124902303784,47.999987441780384,50.0
123,17.996927600854047,76.74455150618927,46.85652444739351,39.52876426698869,52.718064423117035,50.0
124,14.868302935437002,70.52427525705622,44.53474661576986,63.69175570351287,51.66510546695485,50.0
125,14.811157613359438,63.016684767442996,69.67581541041656,29.0150081916573,49.1031491620961,50.0
126,18.445114575968415,78.98634812335101,42.302152733757204,37.48327573888394,68.47686086931455,50.0
127,15.852195109413332,79.26184471068596,60.20956692020552,50.57640192574857,66.80626478903591,50.0
128,14.27229663924396,75.50375843812913,47.182777769178294,61.00228792512481,66.01433364838228,50.0
129,22.651322055549254,76.73823114502531,54.158916118611906,36.596198348189674,49.58889874143058,50.0
130,15.876516602084841,64.73988907726024,41.06254803999312,55.706968828761084,70.86066977767372,50.0
131,22.095906809558834,83.67134385011106,63.36512521768416,62.70651793070655,69.45472980940897,50.0
132,19.03594194713743,68.1293813372013,34.48325987850208,83.96259650291688,52.8618179376274,50.0
133,17.564739971629663,88.86653561252847,47.337842476231316,66.50789537184612,37.33920005348839,50.0
134,16.56500068449777,85.76660458022766,24.368052007248874,12.345224675407335,59.32550304697669,50.0
135,18.07586823797505,70.47625407845894,48.79936714729151,48.51547816551259,41.34616654588688,50.0
136,25.414691487837082,103.42666754419955,56.30812424689901,59.51814853110184,48.77748292556567,50.0
137,18.615679259040434,66.57989246842004,51.59529193787194,35.57640747326597,45.00757572096491,50.0
138,25.53758550837353,73.5084822085288,50.00219870161879,53.10945864830609,56.261724362518315,50.0
139,9.764473566998475,58.249373466653275,45.423938251999466,35.16682488441507,48.78145372238345,50.0
140,12.209785680529844,67.18824300924939,65.53962978648373,45.28532522795503,51.688026091229084,50.0
141,17.90462491680332,82.08672988599511,46.49281668440664,75.409215779169,50.98185082498028,50.0
142,18.781136140714636,101.09596772750287,61.5100413084761,60.08045076093513,51.03492901052199,50.0
143,15.028888876430162,66.11065777375357,80.65139378090157,28.536770680027725,56.975522194690015,50.0
144,12.741705481612556,72.31012550230746,29.07310410547439,39.335538986478284,46.8466522122023,50.0
145,18.382710260510628,78.67881327459065,41.404371027939526,68.73974179234882,48.20181958873113,50.0
146,22.656716514559314,79.35963480057046,53.9260241732228,51.020041177711136,64.87491450407113,50.0
147,26.303258810682113,103.69708400959998,53.73060183111539,56.789329706622546,31.527351776383767,50.0
148,25.426510838500533,109.95331450235922,47.50178882831122,36.18955585489353,54.2592592425733,50.0
149,24.30615861511461,80.76556974401858,47.45608484913197,53.79843234798233,43.2335209137637,50.0
150,20.664628499809456,67.09403277344111,33.5915034955366,43.13723649601765,50.24497549514962,50.0
151,17.066098845612032,74.92669322687209,59.94706190756684,67.59898997823389,64.69574467664587,50.0
152,12.033634496300927,80.75017065084505,56.0040366745803,57.72379517805023,41.98682050543987,50.0
153,17.78338900443197,71.79240876439428,31.6185366798357,54.404637022200916,61.37172979366873,50.0
154,16.92244464039181,88.97688949612726,58.18747382217215,34.11990272530565,55.04090553882281,50.0
155,20.435332717144483,61.244293396748915,11.991414503649306,58.59917070182725,72.19696422068422,50.0
156,20.89833150996303,76.86010021204557,58.56454301955384,62.04429789919164,71.16610981529777,50.0
157,11.683793081717276,55.26637779343296,57.923787463407685,48.31428028104827,26.098629927224017,50.0
158,14.572368651871175,55.45166125400684,22.847183792113228,38.53213315541363,59.09232008781672,50.0
159,21.46198982828269,87.2704851557912,62.05098131024473,64.98058133221548,77.2336084690983,50.0
160,18.00338004484427,84.02063535339467,58.47128003448306,39.350473348750484,41.16594683718288,50.0
161,15.818490507445805,66.9725727844165,50.54899374362456,44.3996525619338,47.37570645234823,50.0
162,20.20172211496806,80.68351544485614,64.48000055134438,37.97731369948073,38.17754359478525,50.0
163,18.33781361305986,94.28701542448759,47.39656463416413,33.33453527566557,37.67331328075323,50.0
164,14.779194789321124,69.54253287299449,31.830995371780347,57.177565628774616,63.525059582034686,50.0
165,20.649448205250906,68.89888693256643,55.36961953288137,55.681123941490455,39.023261721797994,50.0
166,18.439358401166263,79.00527466983917,55.070422366927765,63.52357369050345,47.62496844867336,50.0
167,14.409251863726737,63.2356564285782,37.00792986278733,48.012879813947244,67.85552747283997,50.0
168,19.465132513567617,72.65086898973773,73.34146778752522,76.83580844357469,51.5029512879851,50.0
169,17.481721293501167,63.82119174215432,76.51794573716967,32.175920249116416,58.20066626525369,50.0
170,12.335822704439193,67.73957484463159,56.51943246945188,51.56178869397124,48.128519734422255,50.0
171,20.65513579801509,73.09084680768684,46.462324800981975,36.98391237338185,55.70811268312507,50.0
172,17.51176795830915,85.61080435504712,59.80634417740261,31.409205496149593,53.534101379650835,50.0
173,18.129874651692752,113.56004714066616,88.25368580512635,73.14837477933175,36.48518241927728,50.0
174,16.836378537295673,79.60728232961202,59.628934828659894,34.307230464895966,67.57104611851314,50.0
175,16.491679688348682,78.31414181159715,49.235926822827025,63.20735910184335,45.142775566387016,50.0
176,23.73105360981568,92.94340701014626,30.453320508245138,52.89396640567692,35.55710076452171,50.0
177,17.889354095195056,62.40912137570144,31.3117764004545,39.88017944782361,42.53621194219055,50.0
178,17.813439899843562,89.97928491548596,36.98005103389553,53.52204208197404,47.95555478415482,50.0
179,15.746303068580856,53.93155564982154,62.777434206736444,44.78411964921629,67.86038418916291,50.0
180,22.764441994724386,70.42515439502012,50.85374757702972,47.858562969028085,48.12432968464504,50.0
181,18.004525470833133,63.55144339897075,62.633165135623614,37.7302888554744,34.46806333477691,50.0
182,15.47014236091659,77.31792896677437,44.797406684022675,43.29141285475245,34.55436228597373,50.0
183,16.722492052526203,81.50023874482626,29.453769382006218,79.7674910088619,49.559307149132096,50.0
184,9.193627957954833,54.03543810470949,52.36070910513427,9.763225946170905,43.534899168397445,50.0
185,20.523104012339278,70.4375594663986,42.75160435951092,59.6998633655897,30.479535350917143,50.0
186,23.950371295479567,74.13519371357653,63.93485693175265,47.88666736027007,36.944122317643625,50.0
187,15.993575617883254,73.31963818862839,47.0340175192634,43.196263067506955,60.98848898673437,50.0
188,21.764077945615313,72.67574723633736,47.80770776983009,52.543840637266854,63.21518457384318,50.0
189,18.12920067733386,75.65372208827985,55.45215402580607,61.23876869554866,52.1085780028795,50.0
190,14.024954814096574,63.72452189138612,43.57242743495445,50.028512592410436,56.814932565709064,50.0
191,20.20691512313326,74.71642151767792,56.45265500582686,53.37673696688148,43.36885602007037,50.0
192,19.713385624005863,68.85372181686155,72.38866116020307,32.49649472639731,48.62696743618642,50.0
193,14.477358477996573,56.84357031826683,39.30294328996152,42.08818933887602,52.845483444397196,50.0
194,24.145249992324487,86.27218790250514,61.08858092868779,32.0892492494646,58.37015064920654,50.0
195,18.682923428499908,94.69144984369046,46.20956989365912,47.41722435357516,40.37092344601869,50.0
196,21.012724389929545,62.0963775571189,68.339183376504,44.53040955917865,40.99364731217168,50.0
197,14.510471195649465,77.98685680370745,33.05509930677475,70.66491564482979,29.218542548673287,50.0
198,18.99314068899754,70.38583780290858,41.90064347912133,62.31601621370949,33.317494484810624,50.0
199,14.634874560754941,57.87310929196829,51.65838257743476,47.79259995532583,42.1603133532109,50.0
200,14.377288072391044,79.11087448593882,64.22581331225511,24.42762188548949,70.17679330499406,50.0
201,17.95954828890995,72.92111702798181,25.778401537577466,56.515429081228035,44.82961172820049,50.0
202,11.261767457471679,68.39922130795267,39.08088241921623,39.87314120811445,49.652399950478376,50.0
203,21.330976056636054,104.33437813152747,50.3870583679816,50.82442510057568,51.74925418120972,50.0
204,16.095889248440425,70.81977973096392,50.321163808414404,57.16556808095224,54.61781705328572,50.0
205,21.2778964542527,105.68973658689617,65.8373117684804,63.03537885093451,64.68370966374307,50.0
206,21.131295576659756,82.06863753859488,55.58954617798957,37.73435277108412,51.06705676276877,50.0
207,14.00878980085244,94.72594934275999,35.734626099863306,24.979772846366174,37.280706521692515,50.0
208,20.40487955672774,71.62507318048925,26.09542754856659,45.55614225567741,38.0158350505572,50.0
209,18.310205515924057,74.67286356050772,32.721156738993855,59.62494599602213,32.45228003656619,50.0
210,19.897323135675002,63.84320921651829,47.46995085991301,41.6008511175586,37.20451276596532,50.0
211,17.83104586320599,73.14427175426141,61.68671325112695,48.48113129825339,65.9698729888348,50.0
212,12.435241409105908,63.3928941858818,57.822828614365726,47.9971615048943,31.537551091153873,50.0
213,11.767656777364737,72.19577398025251,30.46852810860846,56.08722955956906,47.69704654345057,50.0
214,18.464941728618353,92.77000334606446,49.97729344687927,34.929218009779625,61.50734464527633,50.0
215,17.970498520898445,87.98480928953353,41.70429811433179,52.34207319544863,47.09549185771369,50.0
216,20.84483751899872,65.63219361485365,49.72663477786693,48.148883350208116,60.90043680057537,50.0
217,16.845801519612287,71.32195575897823,66.4615028417946,54.17664905010268,47.22136194549584,50.0
218,17.806538489961756,77.82462111440525,52.46521102663731,59.83079644130467,47.4417655584823,50.0
219,16.297705851526306,55.78008908603933,43.608508368968394,38.06365193669737,23.131335259523432,50.0
220,14.82493196759689,83.39639279961614,63.15010472173768,66.55933992639991,74.74653736021793,50.0
221,15.216545405352251,67.71179168321221,50.50213306075185,66.38133074679428,41.93466221840333,50.0
222,19.674549284271393,79.68347731021142,66.02669504789304,33.8065645931178,66.91928158312653,50.0
223,20.674581744483575,67.44956708049436,54.98106343911023,58.63837294726794,44.46622834690341,50.0
224,18.03632682657537,79.48602410506555,24.98916476890863,51.5286714088668,68.6443215637166,50.0
225,16.151405723678565,92.5721743972662,45.898688646852655,46.54514080914373,25.847337788636768,50.0
226,19.483507033319228,85.00097156109759,65.18586462904783,62.7340852412678,56.442539882924244,50.0
227,15.699725917979773,61.522347705503165,48.209666241381214,32.37005670899467,37.671995730834176,50.0
228,14.583096842369152,76.76634563460296,47.27718269477705,36.43071056102798,44.47934069066933,50.0
229,21.22096436024315,75.85168565414193,59.96283870223576,51.308026844264475,66.28270585689675,50.0
230,18.612462945083916,68.50444945973103,51.692282674843725,36.165196427728944,42.33128125919503,50.0
231,13.466268980854263,61.8173689263082,49.004287112803524,56.13645236108992,56.98451818076864,50.0
232,20.17679806718484,82.74445267554167,54.017964395806224,55.09056679752332,47.69049442506693,50.0
233,15.271556861472355,67.41051755125537,72.37732813967656,56.16184722117947,39.295067619760545,50.0
234,16.774272326314343,85.65497752914692,62.16172745170218,52.931875613898754,63.7975325200544,50.0
235,18.431505097525466,73.72430955346613,51.8649502373327,66.10319276308162,64.60378945316442,50.0
236,13.153768984522298,48.11864580451551,80.58276281690343,45.196194859324216,52.68682444683888,50.0
237,16.028617041953268,84.50279642705736,32.66555999915465,55.78338181187679,66.13335343736122,50.0
238,20.227158807721533,87.49108335978676,52.32630424841086,40.718070223106594,56.40547175723481,50.0
239,15.882825346085188,94.21023781781139,57.44970008446167,53.35403783610002,47.696412699675854,50.0
240,16.33593857915322,51.82153880635232,52.790605690696246,62.6034544892031,37.93885516251899,50.0
241,15.866710488726774,87.78489924548686,46.03283218567225,26.829492768434424,52.476042258343504,50.0
242,18.08080788193111,90.23713630044892,40.224455472700676,50.50829142354759,44.62901130894461,50.0
243,16.40833567549884,69.2595051704686,49.734442928119314,64.24433923217659,56.785230514156524,50.0
244,19.04108554475381,89.85899014046905,44.782815366648315,41.45391217676122,67.7497418571507,50.0
245,19.188729118377534,70.66697726811569,37.18869120348467,72.91726314481227,40.9614808538799,50.0
246,18.096210489077833,84.9790658564705,35.049857728922944,41.5221498648693,58.3642984468294,50.0
247,22.797935025554285,96.57515858502929,51.724074741911146,31.625858262528908,56.400446179236134,50.0
248,11.946371378280924,63.08521692000802,34.73932953163925,73.86494343342748,33.47646776432585,50.0
249,19.157630375685,67.79904498420545,47.99995771970021,36.99168911553498,51.8410706794982,50.0
250,16.134757477423896,75.72423285680685,29.28611035250594,57.52987616613051,24.047515674865426,50.0
251,17.10606269628849,91.4647003926,44.24639230774769,60.85675892496213,69.09349221664043,50.0
252,17.166434332941662,87.36305912681208,42.950912927454134,50.616791504206745,41.316880215615264,50.0
253,20.08376120347551,74.48024340445187,34.440123000390365,63.47806555735705,28.742140491619917,50.0
254,18.89602309288987,68.13912265733639,56.46345874506943,57.21926209083747,44.514874120950125,50.0
255,20.05280015619578,84.88950378916785,51.65768286909904,53.716761596342565,53.863623756014974,50.0
256,21.242292878229524,86.82092404095297,66.72653071730433,51.19435449755187,44.662920648044114,50.0
257,21.882238136946405,73.7605193514207,31.870649911306863,33.94427822652826,44.186583115752114,50.0
258,18.384198454011432,54.093847423110965,64.9539289341579,52.622541797607596,43.664902551607845,50.0
259,16.335778038876086,63.60695265877807,57.94080682156995,42.37218453587769,50.66466636857437,50.0
260,17.902633200694297,77.54315665853501,58.65868795860583,67.38169603918537,58.7455164189999,50.0
261,15.446739336739292,84.7341703485752,47.26630502926496,38.70886718735444,59.21270813148833,50.0
262,18.863467395046765,56.3257274303284,53.85647944557299,47.86828328297297,49.509310028894625,50.0
263,17.835537606577613,70.80956569774858,38.95217973801632,47.728496408450184,52.454557352041185,50.0
264,19.20630128533877,69.38004700866595,49.956381739840864,49.39531759951824,77.19794088452245,50.0
265,22.287440308169423,99.823662736443,53.56059715588451,43.52536501787706,59.01326798719823,50.0
266,18.92284820098,78.52355344259732,73.45232355801907,66.27925097766826,33.859701629116245,50.0
267,15.851605507624553,49.79313227369154,74.81423514267318,55.13009027945983,39.84372566160345,50.0
268,18.03179375656267,77.13587739284125,48.026243149941074,52.632598222287626,46.59435259027254,50.0
269,22.787088177406908,79.22576812193098,48.52985251376681,65.65082593787068,70.39662632470709,50.0
270,12.260229884399768,53.218105266100224,33.096217268861274,52.35288154856224,35.19444366739388,50.0
271,20.820980964541985,92.564727974563,61.49350727035183,62.757121841291855,36.48469495390359,50.0
272,10.558468846313778,67.07411585344549,51.83976202551232,46.37009094949589,38.548122717929715,50.0
273,13.149905727591689,73.00866893335818,37.14254064626654,33.236072833440176,35.940364398640774,50.0
274,18.49568029756786,92.33712404909109,24.92006351839073,66.27656133931353,53.5083423185411,50.0
275,27.069227366427913,90.82938246713624,51.08416510354807,64.81223464050183,40.35143330606478,50.0
276,14.485976978948969,63.15534823149923,55.7715140530766,75.04690138998065,63.52555744754022,50.0
277,19.037093504457125,70.79195257537769,39.803898697457186,57.050904589055605,38.18867802730864,50.0
278,24.166237476645733,94.92482680445738,68.60654354274743,69.94299283596034,12.862664665470312,50.0
279,17.19199359851816,62.359036862937536,36.78704628940842,47.067043761465186,55.37859629185752,50.0
280,23.481202522609035,98.48169380016657,35.17209369857801,57.71573030339483,72.6020516443699,50.0
281,19.774024651506487,72.16820676098035,64.93800256319675,49.442024835946775,22.797301481268907,50.0
282,22.240249057346382,55.071844618643674,42.28777969701079,52.823617667828444,51.78372286896934,50.0
283,14.648725987270332,79.70108692067006,38.61097003471576,47.14545931942014,29.318145960947497,50.0
284,20.79661378298925,71.97705149573389,40.98978770454218,43.31578462068805,45.68310262830853,50.0
285,13.445230591731919,59.43232714934362,47.09492469094617,42.484679985145476,62.28550790441754,50.0
286,17.31395807470006,79.54865843293788,31.825002246569447,79.2721026239908,45.6127815410345,50.0
287,12.33375277507191,76.21296764572715,42.26244642203169,56.41252079866797,39.48587249705647,50.0
288,19.78791468765159,79.67861745319387,41.450076167354304,42.10932944319158,63.840688524502134,50.0
289,19.22842610610242,71.9612739020636,28.25876335318032,59.834903815881624,53.644853730571846,50.0
290,13.92273115847562,79.04057873015795,68.86124077065257,77.91601205943628,32.74890820397519,50.0
291,17.20385851554829,47.778769463703725,56.360249445528176,51.723726864819696,73.06890749011816,50.0
292,23.070405425818983,77.1915494727782,42.13955824541074,66.25312068186811,50.23605496551196,50.0
293,16.097460308611097,71.22197634392145,30.00614544118114,34.80219745036957,50.929890031208735,50.0
294,20.771378423118158,99.00629033941046,54.9723216931966,46.244534947633156,53.36163258308485,50.0
295,8.014407698692764,61.8848070245288,72.84702232948169,40.65918813301032,61.279105895958416,50.0
296,16.40420669596186,83.24194260440348,39.269541768258506,59.15430788750458,59.16760931042632,50.0
297,14.746154872538902,91.24433575848839,36.084539997921524,42.95503234388707,58.18270389328833,50.0
298,16.528978969199212,86.09607983510658,51.579612453958944,39.131567290176214,56.824163550259485,50.0
299,14.47555210633282,78.10350046967284,59.364942404835055,53.34151443714149,68.68646918708416,50.0
300,17.815986683733115,67.34538624127553,40.33763623888825,53.745007501700684,37.90381675342456,50.0
301,12.5456270485017,67.06579611287648,28.586600899253064,49.89327511145512,41.64162844960519,50.0
