unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,do_FeedWaterFlowRate
39,31.14013590052523,-1.332690591948273,90.37077548312776,49.87175940528133,0.0
40,25.35937621876907,22.682901783893982,78.40933501020643,69.36055328540374,0.0
41,19.57817878406018,16.861771528007438,59.00123224669967,19.876059853860927,0.0
42,34.90033481551173,3.710590323430292,81.08092401939811,34.20665740886533,0.0
43,28.492516376270675,3.352074155023402,67.10878741749055,59.98569479509727,0.0
44,17.467630611817736,15.58035734828466,62.35691897871807,40.9035538684493,0.0
45,14.6104350410683,-6.660974916711417,70.2336635155624,31.102214602983242,0.0
46,28.43885193636333,54.42281825254153,77.80970540504133,54.73438655601929,0.0
47,21.761480585668302,-2.059719445411286,71.03605929971168,38.25959826991549,0.0
48,25.077503361303542,-1.3349501274914797,74.16821744922802,60.006144789248665,0.0
49,19.12737819674245,3.724445940510602,68.9920593885274,29.932878532586933,0.0
50,31.368191309187488,18.467526177261103,86.26211189232987,47.61762321522053,0.0
51,14.187644013611045,-9.61605905784819,51.94357443698384,60.855012031341545,0.0
52,29.660802552388787,3.5527862995790294,73.85587995275492,36.69190410184576,0.0
53,16.016224445028516,43.94144496682509,74.57804969805576,16.631884367387936,0.0
54,25.401951650631336,-19.58291388915732,73.69506507123428,43.483432193758254,0.0
55,29.5187820287982,23.883484395867583,85.02617983210293,52.352784349909385,0.0
56,17.80960673271638,-12.50300521193666,63.906762353443135,43.53387356173128,0.0
57,25.91253310580344,15.423857645063446,74.33177414505373,57.01192974325547,0.0
58,35.606075589714024,9.982429019749365,88.95433847367737,63.97713343968962,0.0
59,28.599799540570533,26.59605728041434,92.86846708475754,42.95886008442175,0.0
60,23.454524850714822,8.367606733736796,79.01002828151955,71.05555234803927,0.0
61,12.180833563401528,-33.22292201957018,55.108210112779496,55.31174329865837,0.0
62,29.421443671139592,32.93758292184209,76.60832221022144,50.13508209286654,0.0
63,34.211641726490754,13.558332712828122,84.26623292357834,36.61008117620342,0.0
64,30.38149173064796,26.123118858235305,77.95242105675986,51.66825359993836,0.0
65,12.062701215379278,20.919660274455637,57.49562457943458,37.385179777050645,0.0
66,17.070491016982892,15.257454506245503,62.29322415657119,48.73569196077741,0.0
67,27.258710084270195,4.625426133630868,78.28737304346974,59.812118204412855,0.0
68,24.98993577647715,-10.926057117515207,76.9747952535539,40.36713220568565,0.0
69,30.558371364712308,-24.517951842253257,87.6481966828794,69.9595703002589,0.0
70,26.32408043634655,13.75822090972469,75.58599546042099,38.22033109889821,0.0
71,11.71083123002724,20.5621059696528,47.66539196416395,53.89854030786097,0.0
72,25.272985693160788,-7.830587026799442,76.58552084314267,60.292512433035505,0.0
73,9.462998466691538,0.05639555320727041,53.840795931974796,69.84928428238155,0.0
74,28.12737690184365,-0.15197344662450618,82.87110906427073,64.25103661267848,0.0
75,29.618199555781402,9.00972295065168,80.3589424069803,64.36771892172378,0.0
76,23.509733770411593,28.258266023143648,73.85122874859307,27.786043400268895,0.0
77,21.527140231393755,7.435194809709507,69.84811775110363,46.38855823133167,0.0
78,34.082635289749064,6.854563679508182,88.76876840316248,39.06808921882147,0.0
79,21.476173123326262,20.647164408345326,77.3115680280066,45.74285997926494,0.0
80,27.8874822175306,-7.572936704392589,77.98165285177221,64.48076465987435,0.0
81,30.389585838162745,15.078408191587071,67.53280637599782,56.58726594181555,0.0
82,36.20996728372381,-13.788637861879941,84.77320584407892,46.013464711891345,0.0
83,25.863342064483348,-0.8674006680526585,70.31360572213703,40.115184937357874,0.0
84,21.956405244748552,-19.92209305959747,61.699637921284115,49.92664364617169,0.0
85,22.275774247301012,39.773051297375346,73.52314232752319,53.121462728590586,0.0
86,25.312271634463123,-9.15409757064565,68.16303011763631,48.318893724871536,0.0
87,24.692392921414857,13.409554082147457,83.95485530191151,28.640356353519635,0.0
88,11.269456670213014,24.7716040540487,54.41458417636037,68.65874999954836,0.0
89,19.327572647880388,34.80138535549865,69.5688923055947,38.27671600546999,0.0
90,9.884947988791222,8.053153235668283,45.76234191212778,48.032293633141755,0.0
91,28.36780083926235,23.380208088129265,86.62410228504919,52.282619691248534,0.0
92,39.60357242209234,-2.6953137212175466,96.79564360138,47.306875410619845,0.0
93,22.413783122133058,-11.82047902965979,69.09274398907405,45.77975726563931,0.0
94,30.096506355714563,5.404979202674962,82.73656780999524,46.203948591955395,0.0
95,33.39458858510258,-7.308678782367835,95.30705173218387,46.62898173592793,0.0
96,17.065400379998245,15.06298576047546,58.56677295614459,48.538120734537586,0.0
97,31.179319095303903,5.898703020736226,78.11659749712747,50.41603383364331,0.0
98,29.600024475417243,11.984416694624962,79.62672107698661,68.16972548439949,0.0
99,14.287390018548246,18.836897251102858,61.1608987448842,48.47203443147793,0.0
100,23.030229329834004,-11.851830821605908,76.4878160460053,54.86580110948018,0.0
101,38.38875975848767,14.13308827915043,100.94334029907841,52.25601370584801,0.0
102,24.890536018306573,4.253572126198771,74.09698453962321,41.90174660546969,0.0
103,19.853174833060717,-4.108527574377558,74.53280024066324,69.62018748974445,0.0
104,22.67897939315653,-19.689531250304455,65.15141912871978,56.201704733832344,0.0
105,26.238807490526426,7.4773461670905625,86.04810222664912,43.17057093090948,0.0
106,28.06748904884481,10.902186375126655,79.78199603805052,79.73912989569993,0.0
107,37.600346211137385,16.15277966973679,90.53434004088203,35.481241735169014,0.0
108,30.581660548453048,9.783603326340335,83.92289204479883,56.53995808323371,0.0
109,23.240479653094475,30.09113020014366,72.81999202084064,40.20981865112154,0.0
110,26.029537316151433,5.975393021361596,72.35627560976047,39.206229081472124,0.0
111,17.386613230150914,13.429135602366756,73.13089466585286,34.96026772405775,0.0
112,15.039889358870239,-6.375612104061307,60.805258455196274,37.542480684861346,0.0
113,33.08529868809808,7.12518409393256,86.24266195045936,52.75868004723235,0.0
114,33.74554432116561,5.906537736347937,81.70136419550605,36.515457857751784,0.0
115,26.428029640908502,-6.12189617246881,81.1614884136776,59.77383069460523,0.0
116,34.295176502993655,-0.11099757167514568,86.24912193665676,52.40204541516766,0.0
117,24.33762925163216,-28.451055541230243,67.59728208455303,67.10439658744555,0.0
118,41.12975214129952,15.961888248884176,92.33099977806431,59.0725184756624,0.0
119,20.088408074948884,3.0454130190813755,68.8236091373275,39.61279984066271,0.0
120,16.1337030648073,1.798178765961742,64.8193305582212,58.299992505102985,0.0
121,28.887105092084333,-18.678783020349588,69.02969490166298,57.838052325043506,0.0
122,21.385957469380642,55.96866158409743,61.24721460685435,48.38311202539186,0.0
123,18.52566268347052,-3.325428482075223,57.77392086792056,39.22327569486463,0.0
124,26.604038995658293,16.406456600069852,74.6814848161393,59.90221565257649,0.0
125,20.95646501298023,26.84147094632903,74.33703301356472,44.22060918054118,0.0
126,34.78048573177524,-5.802505687985109,84.54771249558584,44.920243447766104,0.0
127,33.65183645007198,29.289912051214742,74.58772079481278,48.13927654747006,0.0
128,15.382436335961216,46.68945787395444,57.94269614326933,58.90449932907525,0.0
129,27.75313684452562,15.921701483192706,71.6519166233223,27.36928791116791,0.0
130,28.833788171849296,5.797764698197226,74.52936740800283,52.802889150792204,0.0
131,37.617800428391035,25.592561904726846,88.78367185458335,62.13224985417811,0.0
132,26.878378280819707,-13.28507502037743,83.98475967190544,62.89335647429384,0.0
133,27.798032360539427,12.587347028052829,71.05269894031318,53.54273685610533,0.0
134,19.144273357720426,16.250590853528102,65.42834390338847,48.89802748379164,0.0
135,31.3090599336304,-15.05889827905676,75.26019653104612,54.361412015802834,0.0
136,27.15859446551603,6.607421399709792,83.90938897360475,28.08564114048366,0.0
137,31.110996528372503,2.1348567401246283,82.31832602111933,59.350915764989644,0.0
138,35.42304918443584,11.24048757151391,92.60313480665133,65.01957357732532,0.0
139,34.14918401813897,16.965520250013153,88.75339876714007,68.27715720046382,0.0
140,33.22330674718913,13.22470822605409,84.75421411512332,61.3695376517436,0.0
141,28.420484453678238,-12.001223717614671,73.22671219082756,34.86646955015577,0.0
142,22.523643275169892,34.6039113311257,72.42777482597056,55.63777464313478,0.0
143,26.373850021619525,-9.972716076425353,82.4378293216253,57.730144700642896,0.0
144,28.44905779397706,4.154125554716932,69.7104333587774,45.987738389831705,0.0
145,28.05407608171957,21.32128026363948,77.90187117327073,68.84768130431034,0.0
146,36.013991348273805,22.672230876768793,90.65843664403576,46.287734557296176,0.0
147,19.76623115477522,1.8496996964997328,58.22399044999849,63.119702348228614,0.0
148,26.82753504633164,10.523050012578267,72.45106080937728,34.44967530596358,0.0
149,38.92043955281361,12.453745496425908,92.67010579696952,49.54675562171373,0.0
150,28.38665185810246,2.4844356547460507,84.57102812052966,36.32398774728276,0.0
151,33.57877710158469,15.909821798153358,82.86653756577107,46.30534736534826,0.0
152,33.904440761220904,33.563547829132425,90.2589008356493,31.060258727274718,0.0
153,17.19813965229095,24.681049300555223,58.37349976904501,53.80708690841098,0.0
154,28.43188714876969,-6.509384561158141,74.47450910467529,38.82989805111645,0.0
155,21.331555468754722,19.921976059120034,63.7060065169297,42.68547920098183,0.0
156,11.141354126709984,-12.410151118363771,57.229136039870745,47.76723587751941,0.0
157,25.531900680021103,36.43212196392855,74.10242553303185,75.88753835549973,0.0
158,21.924487500859023,4.547097156882048,63.17345783099557,50.04152759922838,0.0
159,31.006906965605435,13.584786011042139,73.18631925686341,47.226749602618746,0.0
160,35.58164314275838,-11.316806675314119,78.08198110954851,70.61898218651447,0.0
161,22.606697916747812,9.099739508613318,73.12861473595966,47.51295813297384,0.0
162,27.55809949343831,6.850133140076876,80.03903045646578,46.462552463750676,0.0
163,30.803746846966316,-1.9647255282197609,76.21565700125635,63.268905829613026,0.0
164,28.5759908090483,7.430428845739585,85.53572551748448,59.775683656307265,0.0
165,21.2886268931786,0.3614717387445765,65.47358600374584,77.98623986926482,0.0
166,15.02160140753698,27.598306350497474,58.43661874021138,60.60477461878141,0.0
167,22.832619564510143,-0.28167230785006403,59.51641572997216,29.197316258155027,0.0
168,24.65918034434934,7.363547337391168,62.168381804579134,42.04204360689993,0.0
169,19.933933906812047,-1.502670125517259,65.91551655452062,58.15373708865787,0.0
170,38.42766563902586,-10.021853478619061,91.0601292481627,62.10262430309958,0.0
171,26.374767962806587,-15.50489421660302,73.99474299520848,49.89116795660467,0.0
172,22.330297340420742,15.559584761207262,60.19906194031536,46.451952362831605,0.0
173,26.80426093330806,-3.572535032894166,76.54436865948783,55.337036940261214,0.0
174,29.388450271674138,-0.770890374305873,71.79046878644378,43.44008831599427,0.0
175,27.018389734323357,-14.475126815828695,79.63597255158092,46.18786145062387,0.0
176,28.10519726511864,13.251828216396822,76.26533084362804,46.76532214416986,0.0
177,15.550701787093855,1.15987326070098,52.59894106124367,42.94858465606747,0.0
178,31.570700350968067,20.276502181779435,93.88231316244274,36.58489290325977,0.0
179,41.03909470331922,19.896288708557574,93.45579770847046,50.418244233389856,0.0
180,16.598048986260103,-0.21657175990101685,57.39319169466731,28.693827559437807,0.0
181,31.544096836745158,20.7653278092056,80.7175623642307,59.0893050931693,0.0
182,26.69333138572922,-1.2692126160587733,89.71735239617344,51.50502931852382,0.0
183,26.18929893288663,26.989111107102772,85.16709931638395,64.17265443923651,0.0
184,31.42009961357305,33.0210772104287,79.87858956816356,73.75202203278576,0.0
185,21.84190696928713,4.570920529885963,70.37445179393414,52.1545982971227,0.0
186,32.214257579220934,-1.5305866186113057,78.80823183913846,53.84042413033723,0.0
187,21.62504758600173,7.747521837982889,66.77959834115062,50.8363467747197,0.0
188,22.755855437030053,-15.064959681400808,65.82556154788955,31.029052180931135,0.0
189,28.07469094933764,20.788445115259012,82.63737989580942,51.91123243085886,0.0
190,22.42241047305522,13.567680052933154,76.85869021447728,52.1693629987477,0.0
191,33.01949035454001,6.642691568507116,77.9375079823995,50.8823928753587,0.0
192,10.050769456900607,-12.6157316152851,45.04557305550449,66.64240914115088,0.0
193,26.934913030564942,28.918106792731383,77.831428632916,48.67342201531897,0.0
194,43.357666239743594,9.15262248419692,101.75340186617915,43.997204564649444,0.0
195,19.78339226182213,23.074320567228753,72.91208176369393,47.96343930774056,0.0
196,37.6944578281252,1.8956043774407165,91.29263164468719,45.438930588858064,0.0
197,19.123813131913398,4.3246821541584755,66.17217631355581,50.901316198187814,0.0
198,18.200252963065292,31.04406487257653,70.08160537717487,41.148593726101865,0.0
199,22.117030470621224,21.073902087257665,69.1712489019328,46.49898277470278,0.0
200,30.1170208247361,23.659136369924905,79.14925813258068,79.78555656187213,0.0
201,22.58488790827901,13.242274304469742,65.91204416694822,58.81823630807457,0.0
202,26.631277414380975,12.115876235722181,79.79410867234522,38.590158849375925,0.0
203,14.852889874996688,16.219191414595166,54.697247452514574,55.5007278665581,0.0
204,27.640262042562814,0.8741312773955858,63.55885673171809,34.64050417565678,0.0
205,38.458447524417785,-0.4998299372637405,87.15374929851141,47.23036190802329,0.0
206,30.133058484023863,0.4064173590477047,76.00889977670188,58.728089438747304,0.0
207,18.08019315031694,14.82820221015512,78.57144180671754,41.89846002953208,0.0
208,22.396275020614656,15.537891004122455,73.27546344231482,45.3113879959308,0.0
209,19.779804418651494,5.855471743906745,72.00631352284398,76.57632878136441,0.0
210,22.020680882385772,17.083260789761102,66.88506728077158,59.28070700684656,0.0
211,19.27511519664708,15.298434278745958,54.882070165066565,37.13550347826873,0.0
212,26.867771117979142,-43.45574515110803,79.03096713330531,35.91394768390864,0.0
213,29.526281970460488,30.269004877921322,76.11678268432912,51.98599887535333,0.0
214,25.303789127339154,28.164365954955727,70.58360302425794,47.393660769245095,0.0
215,18.983444388947422,17.296480709398462,66.78605463128554,61.332441622292606,0.0
216,30.180666140873786,-1.365581568306876,77.19396833422552,47.057925081739455,0.0
217,44.83406191983234,-4.597988516555668,103.37001220927013,50.1969252945112,0.0
218,26.651948529061773,-9.512688183185947,62.87452532562098,56.95421008579763,0.0
219,18.667817206570223,-5.8820349134039684,63.83020359832809,67.20470979681942,0.0
220,19.948961324111725,-12.66659682055187,67.24366922572716,57.45415395855261,0.0
221,27.67690694165136,10.292825696098326,69.17889822195454,44.656146610401606,0.0
222,39.65094540589045,19.78858281571688,89.40328045744747,60.01526477999469,0.0
223,31.930764659990984,-0.020229191208814612,83.83791220427403,39.78783026254335,0.0
224,16.763024410214754,22.51173145753982,66.30231467625147,77.89077655807642,0.0
225,29.982196828952393,1.1430366337689648,86.11778403781022,34.77978981646994,0.0
226,27.604603556567568,21.428220601615887,71.46076955575735,45.58121967343902,0.0
227,20.304704782383233,13.786503492985082,74.7591306057965,74.80017778739233,0.0
228,34.35108853225425,17.189700318907555,92.1661749958795,47.233092155586505,0.0
229,32.91758803098524,-2.568575601754171,80.85478164073292,40.80722378385495,0.0
230,36.475032403538,33.505849028809614,91.03032734268923,62.39951001829157,0.0
231,18.728464152159578,-18.68269472407138,69.1281579161945,56.677633421100836,0.0
232,23.831808840194597,12.03270812692097,73.46820525199709,43.428803087528905,0.0
233,32.4366613883686,-3.6478041122409977,87.40513910032942,62.25566344204165,0.0
234,9.453987757161068,22.259789424224206,44.85100384154201,60.5418831950925,0.0
235,21.71877688304393,10.886196533485693,69.09636009722593,50.91971144668915,0.0
236,28.2590374253208,31.11058926509838,76.1295017793812,40.118860479438226,0.0
237,23.50849452749931,19.92635868480057,65.41908252577102,50.07772659845623,0.0
238,28.5281169239402,20.505537449046187,76.15351501145021,53.96215281154202,0.0
239,20.474623970494214,-1.7459287403255015,75.12509912639962,31.75309598450058,0.0
240,22.464395103346106,-15.064958922520074,71.62101563469518,43.09894000760319,0.0
241,19.367804344371606,14.043969646565387,75.02646714566492,21.30348360778766,0.0
242,17.867054601398042,-1.8251304059673572,72.45745030841971,77.42269575444352,0.0
243,35.86380682767625,9.995512668233296,90.39389762161433,81.7935445795295,0.0
244,34.976978963427904,13.298681472729198,97.8480791662237,46.087730874369456,0.0
245,29.945810806982504,11.239412189053933,82.93188499498022,64.21565657112559,0.0
246,21.820465905544644,-11.392828344109887,61.320420491208594,62.09672146812868,0.0
247,22.67856741600493,26.589439425781254,63.572609240012916,54.716569511090704,0.0
248,21.989948911167126,21.98997621887215,65.30442852494903,55.38598842220011,0.0
249,19.774482811089083,14.344872845952288,63.04630915720603,56.50808148274024,0.0
250,32.952023657325256,34.18758379571552,77.27506362297386,51.329093536339876,0.0
251,21.34116498349926,39.682512632544245,59.888460600940284,39.24599673664434,0.0
252,24.122056006025115,-22.123196791910576,76.24264819387457,40.002978696325236,0.0
253,36.39269461471008,8.438197181117582,96.8412605586404,39.98177772908672,0.0
254,20.71957680161993,11.548426094706942,60.932727168488285,72.04641846759152,0.0
255,35.33156158333696,0.516291319993595,88.56208374976345,56.606143763224956,0.0
256,29.563911984871446,6.152415864943833,68.64651382091947,79.7338598172629,0.0
257,27.80564056473647,13.211553663342457,75.92033941354143,62.042696988614125,0.0
258,18.002616229923532,-6.154975485734685,54.63798930592964,26.2284037787352,0.0
259,21.523416612301016,33.51924793382827,68.10290764248131,25.913802519412133,0.0
260,14.681367358710183,-4.010150396577599,51.90929670452139,60.48872713737344,0.0
261,11.183321232410716,-20.222617122956926,47.04021405166891,52.558587365642225,0.0
262,23.825766372336226,11.193881009514437,73.35415460701438,52.28378436192218,0.0
263,26.009572658846057,18.6771550674081,71.28094173892761,68.31172261033161,0.0
264,33.42459981429819,12.276286719224109,87.6564471087007,49.748110625142345,0.0
265,18.52134445119965,-29.74182025839391,65.91762803417858,60.17400817835328,0.0
266,26.644342000405576,-23.85720448118786,67.53715044686656,61.5528986708228,0.0
267,25.32830248166931,11.429910034712883,70.24316676099049,53.39304524884982,0.0
268,23.273102501216787,2.318898916015806,66.66865694071137,54.84021303310694,0.0
269,27.778707058587393,-10.521212746326249,71.9806079090319,56.34046873691399,0.0
270,28.843713057881164,24.438140318385454,74.17163064176516,41.83866179571695,0.0
271,29.983862476107173,24.69511382364565,88.29653145576674,29.7377032306804,0.0
272,15.527797114372124,19.65451337753196,55.33932862310872,45.53897858812255,0.0
273,25.50420516911622,-4.069490573447066,72.24609768747055,61.52269206901989,0.0
274,27.978856549660595,16.242088402804505,71.44467002727902,40.40180402799245,0.0
275,24.33906336003561,22.595768560694573,70.90252006905004,43.42204134595281,0.0
276,32.13405440942793,-1.3771650539937053,87.33923842433873,65.70951423542495,0.0
277,29.1976310978151,27.12024278780368,80.14733488370732,47.605425377718,0.0
278,32.131332006284495,5.1451117514574225,82.2871507902882,49.284393487173475,0.0
279,39.05029695981766,61.010985980052794,83.58579392525893,60.55293386613784,0.0
280,19.05843845365201,24.80888714115614,62.25033992989724,44.03770398373131,0.0
281,19.847308069038704,2.4869091015444544,64.79680920428116,38.548235627747374,0.0
282,37.913706384277866,-0.5947776417635886,94.20067167114492,91.89000777717874,0.0
283,26.733518732962423,9.158303843423043,62.06210107275943,68.29370494868955,0.0
284,36.57104608988709,3.61722060726359,94.16842795394976,40.15844021882003,0.0
285,23.1696607448409,16.732000670249484,69.99408529041003,40.59714090250664,0.0
286,27.447715270852505,-19.08546464609057,82.59313162530363,46.8048221790638,0.0
287,23.637428264238963,-5.462107667887288,70.29649390354673,47.70548070884539,0.0
288,16.15809179438734,-12.307130307264593,63.295654567150955,56.90509443941784,0.0
289,38.164549644259864,-7.555227401361371,94.52857103716893,44.77831316188847,0.0
290,29.5421038864168,7.999925631550978,72.29558529220932,49.27752525095242,0.0
291,43.99219733640321,5.301926115477238,100.57955389956999,32.7917649744723,0.0
292,20.404852327742308,16.22931581100018,73.65862524218267,42.80743041080079,0.0
293,21.454277103902903,22.990484081438332,59.1591167957906,50.53245198013819,0.0
294,18.62443630397701,24.11566116722364,80.66668158068146,64.16693853686674,0.0
295,30.194682792835167,35.21165668845243,76.42270874040237,56.353993578180194,0.0
296,23.157855654846138,12.771337506190072,61.55857891515391,55.194503064469096,0.0
297,18.759666854864122,9.343131214844215,61.56716128416772,59.31482739236708,0.0
298,20.893489435374562,8.106456684741218,65.65682171544881,37.681561597838154,0.0
299,22.26359266942419,12.722350094137951,69.0811977577286,65.75732100767563,0.0
300,12.117913748071132,-13.514570373142053,58.41104614476733,61.142541075351254,0.0
301,24.963302261404888,8.247004411765946,77.77316810449625,50.11606686717434,0.0
302,35.61462731307209,17.378144680035106,84.2025207025472,22.903407661135105,0.0
303,21.26770231571051,-21.910399423753923,68.529405660571,61.69415469009645,0.0
304,32.15374547705298,20.193795931665818,86.2474487318618,34.85740607983144,0.0
305,29.936175303360404,-10.350412587687586,74.59588289630821,60.534515982024985,0.0
306,37.61232885265471,26.879867945713155,95.69756107454376,59.39996242267144,0.0
307,23.382009567403536,33.29795909653818,77.54045665097922,54.68347035167352,0.0
308,25.528271764305604,30.41286297997959,84.61165700116845,39.08841945869195,0.0
309,30.440531922582743,4.59495482358614,82.69251900467161,30.65282247204911,0.0
310,26.70620257044356,23.075419650995624,74.24728963591748,41.536443707001,0.0
311,19.72937567910144,18.451269575540607,68.77241636538938,60.91871649478274,0.0
312,13.96038655018733,8.241379318080932,64.86624091615454,48.369261232337436,0.0
313,30.715326395233,-2.384161016756872,76.29963525169006,75.26594517316431,0.0
314,21.21621194589555,11.036804580157701,76.65216795188583,64.5825122992507,0.0
315,24.46374201637246,1.0266668241506007,73.69545608245446,72.27066745359713,0.0
316,26.289724364110597,1.2002872995193936,72.04024200844286,19.629128105181465,0.0
317,8.204482509925404,29.851384489497725,47.92097712091389,63.42482236804359,0.0
318,25.27880510349384,33.466817575978034,75.34723837159179,51.29878393876895,0.0
319,29.708982212006994,32.039071772779636,79.68693482395956,43.31193701520398,0.0
320,22.69197689010232,20.801467029474622,74.74861244801697,25.849223030227733,0.0
321,25.5274941567057,9.403510745163342,76.21439212418713,39.28647881880089,0.0
322,21.91866593545124,18.21731922803115,75.84738989725643,53.96450248129221,0.0
323,34.54494581363791,0.9118525517266765,90.75333747190216,55.9900771953003,0.0
324,17.464297325784354,14.252824113655162,63.469646729352505,25.644895774850607,0.0
325,22.104187905180332,12.146389508424704,84.6864375211023,37.57368476919652,0.0
326,33.60091547432159,27.2093608335332,83.59433853815581,49.66995864094415,0.0
327,32.52341821666244,25.680583507386725,79.76733964548137,44.615433359501914,0.0
328,21.65397316531691,-2.8808852919511168,70.58866381327218,35.18340513744201,0.0
329,25.30182632782141,38.68269781818355,70.32708815537737,54.61960443209388,0.0
330,10.149170211384018,11.119122267675571,44.62158385462507,71.13747527658444,0.0
331,11.275788641034723,-1.0155597356660273,65.90964418482878,28.660339964173705,0.0
332,24.49646640180503,-1.1998066199157318,76.62038627668694,42.73148730968251,0.0
333,34.72530706809579,27.776175694513174,88.42097025319002,50.022564207910385,0.0
334,19.620148935655234,13.511114818527442,69.94900090444445,61.5480696572903,0.0
335,9.12048546500453,-9.087520793929013,56.10716801618873,60.425057978453545,0.0
336,19.814331681124184,22.602053074337167,74.35774376376935,35.66926810047337,0.0
337,23.10813523746902,18.51164595010384,70.28041991699403,50.9184552042055,0.0
338,12.707316692852679,36.60450784260949,55.26065089562946,64.8595028342248,0.0
339,17.50132239235661,-5.99715519521372,61.10387795376772,51.35322961181138,0.0
340,33.20916921318287,-14.584185661875587,81.75912930057272,46.68243053729234,0.0
341,28.323435213347096,29.529921350437203,85.56869471710621,43.19833724096162,0.0
342,28.914521350645884,-18.67219327508317,89.72850995515417,48.09021147856896,0.0
343,28.78161550864273,22.03511023088111,85.96710519782297,45.929369027822766,0.0
344,28.358156973788883,13.960593503243587,75.24389489118194,46.84905881927039,0.0
345,24.642831294633005,-2.263574492872541,73.16517305836744,43.56106377401358,0.0
346,30.560160098648453,-2.0790230355489197,83.3850683784609,61.13856951581126,0.0
347,24.923922107888284,24.23692933800953,81.41711963202488,34.91483665142725,0.0
348,23.227414520762327,2.5537459452619267,68.32620159493464,15.455198098637549,0.0
349,24.504841615469,24.68793148026488,71.43147092925668,49.70209544508408,0.0
350,13.855532995929028,6.870990913528852,53.96141977490645,67.00574218769091,0.0
351,32.214348967153384,27.012673785128925,78.90661751039856,56.63282627060465,0.0
352,29.863681552230812,15.492800622042665,68.22031759271722,49.053684934032574,0.0
353,23.759240003847005,23.60158062317293,73.63949188196582,59.96884671754756,0.0
354,27.06118062404724,23.7614555473274,71.37693055207217,39.845918030179476,0.0
355,31.63406939901094,6.775114500877862,78.90797202848242,42.57615060180306,0.0
356,36.89246936411595,13.283657854988535,100.25544931893154,41.16655454034125,0.0
357,23.904465792593584,17.069542640749642,83.32019878109496,54.31735072847291,0.0
358,25.683059617606613,9.868367503833191,76.10005302232352,31.08245423062444,0.0
359,30.29478582422872,21.79464578769671,82.91755295167165,56.971092197782426,0.0
360,29.891942830382515,6.371091555269723,79.83359297479379,72.4592883441476,0.0
