unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,FeedWaterFlowRate
31,-12.729570134629983,50.33250628819807,63.45034688888823,32.31632255170597,42.38630061367836
32,-19.199243387766092,66.73803785693538,81.02771802629398,55.62886338776425,50.85145241558702
33,-17.34591431337051,36.4263597911859,69.75537081320003,35.63774819809121,18.461996810149653
34,-37.35242223526959,32.768741618310976,47.66533777663301,64.28274624506444,47.474264683244414
35,-18.507706176911412,38.63367984621864,53.69126491866573,60.30207251902676,26.07820725934592
36,-10.930393630936962,18.184847229674226,66.8655059823546,43.076048009863165,31.199719223899255
37,-28.22725131185718,55.447115923917764,66.83164775296797,54.764649243763536,56.648300071870906
38,-18.29512926138404,39.35160864522617,67.33614295478525,46.761584607323755,41.38503389982279
39,13.580105119635672,16.108460968943447,83.60851300700054,53.444101447093466,23.29518218322722
40,4.701699390141966,21.574903748962072,78.33975790923374,67.07148085687697,31.781764245838453
41,-13.564694908177088,69.40969748185492,75.18500501036216,61.53356600377377,37.317212003211246
42,19.963641075737662,50.545118330327824,79.36610284187884,48.13908510525508,27.350289819608278
43,-18.027499454815082,50.27664991229517,69.19889115173866,37.958243124148616,31.383804020781724
44,-7.362305633459885,60.25682883844104,82.35806935934899,53.1715339558295,56.542583972515544
45,-0.09314875474690087,33.07296080955515,70.5769475943881,45.56980824049143,28.831558544234557
46,1.7998814572503172,36.35162047084094,80.8112568062527,67.8230802102543,31.234478068131015
47,17.29796311374138,31.12051150458339,86.16734296838041,52.50768670072576,21.3441830108758
48,-2.4653208873287378,52.41314846272748,101.31433565178968,62.74944588217482,41.05369993869907
49,-8.358388733045748,87.92330362293323,77.84295006415155,63.73556022417796,45.71578631562654
50,-7.174750259067473,46.8534536600388,74.90537891011925,34.912204748187015,54.24523129060353
51,-20.029925618155378,46.097132370068756,64.82240016432112,44.60291427954195,27.636387562933614
52,8.210666858679605,39.286891425098474,57.09056906943581,60.4547913807249,23.197878819801986
53,-13.6886657274172,35.17634987192932,69.30570521431393,59.16371977742142,47.794447469495324
54,-17.671953157596242,60.37981337331509,85.89912348473445,45.87255467339885,46.55180429192341
55,-14.038569300081353,87.51963375136836,72.6312893082838,54.227926481102,33.326059192917285
56,1.1156807953001495,39.35196047196926,87.2414911519217,54.772291543142515,69.12150428835115
57,-0.06476047974978405,14.123844887101592,71.8755431545645,49.36621733151637,29.734081893953633
58,9.335969554079425,6.591707175359325,88.33987657775822,40.789966572873794,24.851695768464594
59,-9.570334800407263,64.08457415754008,78.96385980756202,47.60620453352968,33.95840201859088
60,-6.446282738602262,46.070608013736745,62.329464561705834,61.71476287475962,35.611507640724916
61,-20.85305944258133,42.22185449105591,64.13000538602874,54.4111516755548,46.37227060627153
62,-12.25124068970985,38.841873432826766,75.90784355654242,51.09440075933975,42.78179058424855
63,-31.023150025174782,34.08622154326957,55.65483187847658,52.62216289089774,52.51747949395621
64,-2.9046624841140725,29.904763589278204,84.26418542515538,62.18381967184452,33.50016647409828
65,-15.483030778192024,64.70688581302636,68.60781005472232,48.61761329317591,47.43268424778329
66,18.537485210055117,11.528815210931121,91.71168705565152,63.340050918093795,16.47673211669609
67,-19.65782938702812,41.08853517654252,73.33726929643343,42.82216134210822,58.22042122493175
68,-5.401294987047973,42.799735731202915,83.72422919208628,37.52273535910593,59.907982838983706
69,-1.3131168450363102,44.30431020102209,83.11295429222295,63.64976607812951,31.23778905794088
70,-17.489577981709893,61.72729202061447,80.96863970428376,54.18727311753909,41.49381937275399
71,1.0242390031505284,49.92940063585421,86.67085000173219,60.34697485021555,34.13485595221027
72,-26.40847131115747,43.129369898831484,61.01326134282295,63.0924472909223,51.82215625282916
73,-18.386263410286634,66.48469805015792,68.25638299866291,71.41950380783547,64.65083669623385
74,-8.004400527224364,21.197032154503958,73.6741706082661,48.706503910257396,20.782323684326986
75,-14.78524282343129,54.89026082934035,70.50317284946621,38.79454436963138,61.35672937921332
76,21.795676236780007,-1.74415243211984,79.69439800460566,58.01688279927072,11.607018489195633
77,-14.444340663730907,24.99495666933262,99.00315831047041,63.13682922588054,51.71870656915429
78,2.2723970326392147,38.84157914649065,85.6013432341903,46.42896905702049,33.16432583069014
79,-4.503577606200773,30.575375743577307,72.12720689581982,56.94471933294537,37.67943878700372
80,-11.488420766453332,48.1425947161874,69.99711096884852,60.33086454142865,37.40312138105699
81,-8.69382872788191,51.55747857213316,76.04049741435483,44.37306829577079,29.963848201710913
82,-21.950287701105083,59.851426847066605,66.88197377459396,35.35402321335821,52.75607991744376
83,-16.978533890089057,72.84592353058156,65.8399393353047,69.06672777265585,34.69551265017224
84,6.742462410329445,35.77288531043087,93.75231712671949,52.97419546423525,32.411399410818674
85,-16.672331769757296,19.212709262633826,60.28548419265905,60.08993382989576,35.64797981444311
86,-17.949145772837895,44.61897744525311,68.85369181927571,46.83450146817823,45.80923447241858
87,-10.50916915381723,49.18588673954049,76.52634156451144,38.980605171255064,42.97099268326249
88,-12.11005763359504,57.71024015789302,65.37601882110299,57.65618663744372,62.97170579420961
89,-12.056660792354496,60.827197928960445,69.90295293137949,56.54147413702124,42.638702221568316
90,-8.610432889671994,45.486230033970116,64.63251685768208,51.904477982218424,46.50035622856632
91,-17.451178786004945,40.36868188284721,72.47760248483814,54.77460095050067,39.77459821708792
92,-8.131632935731774,29.216561157316665,80.21820613345139,49.98637896475853,46.4219652553466
93,-24.26569595604896,56.43413553510486,48.20219030228761,61.370314603427595,30.398321044959165
94,-16.963945226053944,61.006421624147904,78.8361115718413,48.38725579583417,36.5644332842115
95,-4.636331671449155,37.99957600350939,67.52561457995448,31.223405218867555,17.96163931177191
96,0.6025598658196711,56.24073977973,94.0623155672935,44.249467984213794,33.49580856138231
97,-6.177695703035747,60.36444923666519,63.25242433154872,51.77785349287459,20.87683935651334
98,-12.615624080843817,57.94799145847565,71.97056243230693,43.78463625011081,48.71652467501503
99,9.736478201921772,17.77011037274621,74.66592703230657,55.3341639192695,33.826309053770956
100,-13.40577561180827,28.84599974799259,64.65140871080975,39.587249612714764,31.742276094559337
101,7.464609734201113,25.275547220897217,78.36486773314728,42.209637606629975,11.064890332323095
102,-24.28787594923216,67.98609759139275,56.643492674102596,43.01108648880526,39.71049054230765
103,-24.55740070991956,58.04244280079063,63.83386806840881,48.68463845619339,47.0650425134739
104,-0.43251667941935723,39.937320104901886,77.6721577748314,48.23110770957002,42.10810818187407
105,-14.124556931665879,64.74090343305933,78.06841834629806,52.53422143501364,47.33544628170962
106,9.1072241687422,35.57364692700898,80.5731784394146,47.54713144098124,32.39150509106122
107,11.186145850084962,7.566462382605387,79.48300218199118,64.32261874784687,19.89484152146053
108,6.149574187041653,60.64965339493568,83.40754022416404,53.46853669417253,15.499088083621889
109,25.49024156149418,37.12826814173054,85.72527564561028,52.93826484523502,44.05477377265909
110,-14.807528491515312,76.04284231820839,72.02774190201819,24.700152135988517,29.586960151491525
111,5.825979382164247,42.79192989030526,79.67907283599862,25.831534113709978,45.69160183489888
112,-16.2389397924733,28.43032100323333,74.96190011957718,49.40864877880524,55.27812108386643
113,7.690022302470219,25.10767340591306,73.17705742502476,39.10197382918983,35.752222299416474
114,21.803526070253596,10.126276154784659,103.79263189194754,47.75147026658786,24.56523206946709
115,35.53165916089594,33.06034339358504,82.75995387434035,48.29086249250361,57.33115812863139
116,10.862336480983833,27.03476455543543,67.62100886826732,49.301661225730726,39.62469911440839
117,-13.139327823983272,68.56518631773855,74.97514456269545,42.778547421822765,39.0002869731912
118,-19.576146912500427,21.170763053527214,73.80927823126349,46.572663501993176,57.272603043723635
119,-0.4334907300473243,18.14443507341799,60.93475560752097,45.24658434836833,31.649445193468683
120,9.960351279451555,23.148455190040885,74.80555872706844,38.01020166062529,16.890662083301386
121,-22.1463705298459,65.23893519389753,57.07702399248288,72.84992625534,37.00657578150635
122,-10.929275305706772,48.92435454320494,77.07857652172073,39.936707337784654,29.34190312456807
123,-0.5707660764722066,51.56444284607042,68.9770394577328,61.6854658773209,20.19243308880928
124,-20.995581834054576,49.668816481356004,85.15031655361888,36.58440535844405,39.780489418616355
125,-9.74766222095399,43.52852291034025,74.62317315732825,49.1717030828458,30.442538247124716
126,-8.083892095261433,32.673824475513655,68.34299606712926,50.662356940497695,25.83776086204202
127,-1.5488163533253307,47.242822793260345,87.80381841006707,61.30780487132115,45.708168684991456
128,1.4394356840016158,34.66825473174311,78.73603386960013,53.682998589044196,44.856995217828114
129,2.4702467305533107,37.781070108249814,95.00621926653737,26.699973537489612,32.5485481627699
130,22.033940135405814,6.290451336218641,90.5625293140798,79.15478396595321,24.20157355920452
131,-28.56365474306396,54.31788004164339,69.68604374612352,17.895193121743993,55.383173647417195
132,-14.706520765388003,39.09267521055066,59.748553826287576,59.760818715225575,28.473885288024547
133,-20.132491025396607,50.76352815457205,65.19416004612658,52.17833373612904,31.91197556020962
134,-14.780231691255706,61.08347701461319,78.44074577102984,50.01576992231236,39.277205321026024
135,12.21467047036416,28.5421535097447,70.64290325967262,41.78809585060855,21.052595236936206
136,10.647696212556385,5.30025558485206,78.32041426329086,69.69392609708184,32.87942105000861
137,29.439879236741827,11.956562503553073,96.78651827912067,49.978410783530386,22.15650669383385
138,-18.585725353180187,36.73313603745542,54.58966081998085,48.08472763787415,22.515343313011904
139,-1.7111324673367116,28.66079898919088,75.23567749458591,62.812927810765316,40.63045390143855
140,-8.533783167594768,60.416582532586844,85.88070872188936,66.20060200128847,36.9557282499092
141,-0.5327697701164823,44.11693039420497,74.03194101132723,34.71783315358172,33.707371850286854
142,-2.6014083341796157,49.98620941202513,92.73321815132064,53.5974925826415,42.471164548101804
143,-20.214549924809596,49.29605794740604,53.914924072926034,36.39326887202494,45.394866566883366
144,2.509176694399091,7.553286839565683,71.86172290651017,51.12547405273067,34.71022043690316
145,24.700950222215596,6.680343728031482,74.51408940368269,36.74448839465189,32.97379978484908
146,4.210990407135328,55.452068491321185,89.31976627393281,62.39336799713203,36.69923551913884
147,3.059079307206205,35.98604663540514,72.56979811087184,32.56071673596425,34.708307537879335
148,-13.308507524322819,45.9277067376903,74.35058315845707,40.41962851957529,31.434357249537562
149,-10.1552059222757,59.48208516941465,77.4786277574332,62.579534360722036,54.25769091356615
150,-25.3000072109051,40.293949057419134,56.419883191839844,56.593486833981736,36.555292803491966
151,-17.24654751258645,53.1982383327842,82.56326780726562,52.80033713624276,54.245476260298155
152,-11.639065236127768,75.84700616628064,85.28720011487742,63.51572933305707,30.872301215061956
153,-8.567078075203478,22.397857733219123,61.116634990782174,45.198039140939294,37.980608491956815
154,-6.786578778520714,70.64613735019205,74.0565262369388,55.38077426005309,52.97797422791741
155,-1.5194270155060918,75.37942567693571,71.27536362024448,41.0852200587482,38.295968217583074
156,-25.924520960752567,82.06815331669574,80.40361578487546,50.31180565095414,50.984502111723316
157,-15.68612396142274,32.832569779415294,77.928592869307,23.9438879986757,52.36295690776722
158,-6.4298853562183425,50.7983777773372,80.03804505092525,39.32055288492648,50.17819753621535
159,-10.991733523793902,41.58749021063208,91.50461099457259,42.876234056617626,42.57317743592429
160,4.137132792273441,19.657514284867847,86.9988937073813,49.559671079822444,25.412785275529806
161,-23.31069495100472,43.518808539352165,58.999010471519014,37.79977299316607,52.6867594684266
162,-5.604509786402631,43.0619160987851,74.16350400224384,49.78650312028741,37.72593277143355
163,-22.989723015642905,55.05129554165789,71.29334947521124,31.83990502988094,71.34090013103028
164,-15.278278576989372,98.52580718257772,68.15224955236641,25.67872259167721,45.62419346426557
165,-4.572444251349874,37.381157310301205,68.86941104511418,33.96405953871643,43.654716083129955
166,-15.188874158626689,17.44449370803888,74.26039243591246,64.25320015071392,37.43140571848745
167,-16.543443408435685,46.4803676256655,66.49321878305581,62.78969876841761,46.461049873706294
168,1.207998166615872,37.74324823601801,67.16650944131932,57.4592158736327,22.685435922178037
169,-12.257478840597013,51.178990038293165,86.9621001208373,45.49851845805154,38.06854313890172
170,-12.724483921218289,41.744335185750174,70.4157583364985,52.99755863475203,69.94430628316371
171,0.9268603548480459,37.108431569213074,97.499829785596,40.13077963744769,44.26845894062481
172,-12.79336322701507,27.10406023119756,84.43066487746675,44.93237831683949,40.02873897162191
173,-12.819628430443224,23.762463641386642,69.63109171891399,70.75209217375159,37.787663134508115
174,26.050663180690353,19.77783428995987,82.49335485869057,59.07517317279001,33.73310242949865
175,-18.7408883600861,84.25056138372764,81.66772198800228,61.31824878527616,48.05985591591499
176,-6.032145579296083,50.11927365852868,82.37885405868913,33.64157555199564,32.80136252760101
177,-20.064802907822525,48.81022278374481,64.05852407504948,55.62891323396906,54.808532854152816
178,16.593803338882864,25.70492032051718,74.41978846554586,71.22673694909643,26.249250909043713
179,-11.080965193842726,47.71750711059781,83.70313900652161,58.11284320535022,54.918887159755954
180,-8.905067935782125,37.354620597029594,92.72903502840666,67.92387947161285,61.846311735139246
181,-2.1148768642330857,18.57188616057471,78.03672689932273,43.74057715590343,23.46675531611234
182,-1.499383490899449,37.790971084727694,85.31008594488505,44.75134819736528,50.71931852470979
183,-21.313040533579873,57.32042959554376,78.38363244125269,57.37587499378883,56.551314467976795
184,22.552191648851633,12.520905137913381,71.76234587598118,39.93132785142065,33.88260537843362
185,-14.517283811760521,49.579084344830044,59.329278514850564,69.07417736634869,25.359702529031875
186,-3.1207291105514,89.41933748762162,88.79868583468394,50.27120884269118,44.25728034063693
187,-18.79553229885375,44.0413769149409,71.76647667885912,52.194577109321536,36.70280002189299
188,-10.659634067355434,26.16426431516786,72.42849172018275,60.093545029335196,34.753206059051486
189,30.735524926420204,12.407449103277226,92.96871847212456,66.82369730785256,38.14758449899168
190,5.310231471200132,47.870402195275005,82.91342183548105,62.38850763257063,27.416780729149526
191,7.753687993541991,41.10274202559577,80.04662596326393,60.22398509366905,32.05917686823269
192,-15.69543910643642,38.137421142928254,83.46094116945774,65.16281494801291,39.80846583984018
193,5.372817167465353,43.786541023055314,67.72483471766591,32.228950781154175,29.611039574868496
194,-6.9928650602666345,18.083712338508576,71.58955539733427,52.05577438647884,53.82892134282461
195,-9.5083443784261,27.888862413880943,76.99323151473479,36.53445896750452,26.865782189844417
196,-23.586235449853504,49.83103604006438,62.24893216754212,63.516616663052055,40.4094808228092
197,-17.05145161413644,37.563915330198455,84.71105598985716,51.73358357754055,53.95684716979232
198,2.657263018910113,10.849646385430454,91.95081873716347,52.65408050779669,43.42522666886592
199,-16.17802343553432,45.877483979636125,69.13204534459304,41.04326227256007,36.350263615272745
200,-22.34463197829475,45.91772632382622,56.615086229316255,57.13437593690274,50.53649718649818
201,-12.923066360982627,48.576275322708696,82.579836985589,52.23763671032415,38.02870057956168
202,-25.975953228057627,45.755938273348576,74.73863152784554,44.041393311321414,63.516764897993326
203,25.232081207405308,6.5951503553025805,88.66324532147372,27.714607182402027,5.815512344831054
204,-15.56459238799998,40.015389456274306,74.6221778311026,68.78078373042645,48.023736064364726
205,8.022240467940827,30.236991874056088,61.264824178894834,26.827106372316752,33.220725870789906
206,-12.959963472604176,32.77398443590745,82.8747077054865,58.55239089913543,47.38858663452066
207,-19.145945425243934,42.261113850193894,71.33204566976966,70.29701463679191,36.16010293031779
208,-26.183974780236582,75.7538548626516,52.76872044215657,63.18911777033523,44.70813896191078
209,-9.430203704632413,31.675261196119205,78.65364392638912,40.277252559475734,34.71893704213071
210,-20.385257038192908,53.987246806212234,54.55725648281926,56.37226338154336,39.065137182812556
211,-10.864580130514803,19.369476262789334,80.95247367870067,35.39048092557801,51.280667103431945
212,-14.742251167804813,75.19117264881463,77.47052696044712,39.90354386554192,49.106451687908795
213,20.021705929912546,12.249520211143068,72.1050347874347,43.3378663895179,27.9189072431923
214,-11.750815732092782,37.57935078791195,74.79398322609654,36.02991314557297,54.02294683524459
215,-5.159573102545622,29.56253900916175,68.45839736301664,57.37868213648099,48.661201290251796
216,-23.3361959530936,56.214504306688085,76.62669345761046,44.172912773285404,35.20978419564255
217,-4.667418565461226,36.563364849799044,67.45579209698226,57.79264867940321,28.890591056462295
218,-9.83423047884436,56.082725071029856,69.52643054890497,62.08369656228301,29.12878236028978
219,-0.7472321876763073,41.41078341604984,63.98738527183485,78.16375327621269,28.259472445829218
220,2.662942682893986,39.6758560539772,85.07241855747799,65.47579943478073,46.06357994002263
221,-9.428675515439268,39.864535428658506,74.13228495983228,59.93168951449916,66.70406387471263
222,-18.98689577004134,37.283000081317994,76.66046062341107,43.43756098445894,67.57829615383825
223,-27.152630092712858,66.56826794614392,57.36166547377443,42.179221974509055,39.718099373990285
224,-26.066456980259556,67.50304636402086,59.39404166154092,62.247731777971424,55.235383899032115
225,19.544940618348562,23.667249884611163,71.7651569362031,28.0770913383924,46.702718399326706
226,-3.0906068407041216,32.132095852629284,76.26065760168181,43.92878350509582,22.219352920378636
227,-12.701493567059368,31.113028411319206,75.03068977461879,65.06373528070709,54.90200456848904
228,-14.457066465922052,49.54592286411771,60.63654495945885,22.973741379974463,36.07342548145614
229,-8.484970934698822,55.46222615439701,72.52240363090998,38.15235984623748,28.088376410262732
230,-9.584873190667876,26.549343265064216,71.92637421922025,36.701221981704926,42.445334708218624
231,-4.201975999073978,40.00162086807109,93.06722617036733,56.07649240067292,25.681495394879473
232,-14.990862307929744,36.68002940207617,89.43599996129907,60.03098620392648,44.39457218120878
233,-27.608482821704634,40.8514519190631,62.97502260327741,40.02136398095457,52.21859612799439
234,19.765812607414254,26.233424622930173,94.36579182845259,70.11895480524097,31.884852644862086
235,14.50490205245323,-2.2201929210821305,71.86020230219624,53.70650695906512,4.478288133442939
236,-0.33250215871190836,33.19637121759898,75.02370423217117,50.52955504107553,23.397489061003615
237,20.87708527356991,22.697693338727937,83.49131372510938,70.00858644271693,13.300326375493498
238,-4.792865351513202,15.915967322998156,74.52039430489756,63.99565672682229,60.97205327642153
239,-9.360725337504643,39.13144239215421,65.90191594633107,55.384619244811034,26.326032467683937
240,-16.881235128106674,41.85721750976286,81.86151274687698,53.0448253944906,48.95499782310654
241,-13.400260988394367,72.4400160474145,89.68219191931678,47.410767084814815,39.97586702391642
242,-3.4185313589306836,27.592885738745842,81.87062180025391,49.83331184135152,46.155915261592014
243,-19.043930870244214,82.61307657857627,76.6684651828781,52.28190348166549,50.03513471033842
244,-9.93847791209405,50.222344085134026,69.6082525879313,57.602374126672075,36.494019882900794
245,-16.46780546099783,63.19955878252342,91.60351869980168,29.048785165543226,38.27461850622708
246,-7.647863511713069,35.641172310484535,89.02158161169797,57.91842000484842,50.1022752883344
247,-2.1398533093074272,26.03727817213168,63.0799644218944,46.11917442958501,25.066746128322386
248,-14.919679454718054,38.548167288696874,76.64392014239552,41.75829065285315,41.550045232920446
249,-31.793235807680567,85.85662963686366,60.762019549830924,50.82804279730758,36.34608964681235
250,-0.6404947898349471,24.112199363259496,95.98491233997437,49.38112506196825,40.69107322648661
251,-15.919475842229456,49.92673258737094,50.10125590119178,50.02191687696035,30.946189926197903
252,-25.709274075780062,60.23264638661616,71.48553197991144,47.32880628327995,39.59519044898773
253,-6.83251104292901,49.90862430123517,93.87197273153788,56.07319761385864,62.309800414524275
254,-12.269969658571409,44.604638629081705,87.23864969984928,24.292637829256684,48.5306864044836
255,18.572853208887064,0.9104571635949785,64.20855932176352,46.402875551589624,20.052669015729364
256,-10.585461441637587,66.67983068516732,64.91083263711805,39.554036407142235,42.93543143949417
257,-30.694134894108924,53.302685713023806,55.97796635047124,51.83072305529518,52.47762428052403
258,4.263478989580744,8.201586175347469,62.713367431104395,57.14055671610397,18.690581632047305
259,-13.269054442907214,44.33899199231817,85.39463209468202,42.77785111708591,44.49174197233273
260,6.874158519435607,22.631680029784004,66.24617951746771,49.61935525958827,19.611354254972262
261,8.380240066367335,33.01395303592892,78.85360924387265,59.673571446305814,17.343560941509054
262,-17.12039855173299,35.915886016819044,55.74931834201469,53.52514051938447,38.6438134090489
263,0.7924941854371852,58.64441128287938,91.01314107787984,77.16332107426649,40.399577416908585
264,-8.201301413154809,59.83854201534667,85.6184084137676,39.730672981848144,34.18329385838695
265,-15.426229713309834,34.30728279462565,80.17763009058388,61.02892207506412,41.469011702031466
266,-23.72832395317861,49.63909078861742,69.69567366262872,39.08695435067681,54.15921635998152
267,-23.296243923870268,55.34151110234159,72.99369257901769,71.03050606443902,48.51239099460519
268,-18.04614641363994,34.14108211622371,73.33148781132974,62.12433346920116,56.96157175060858
269,-10.81974497186247,51.24565054902863,71.20586072740274,46.17312114389825,44.59391014642242
270,-5.4495434943864565,41.99993367132497,84.1144184168467,53.01313978819512,31.93894023246399
271,-12.4575911918054,54.0258252147037,71.0609143418249,28.092670075654716,58.200069085105206
272,-20.575589239286654,33.729087885347,71.99764566929831,44.15772789364108,43.453655192583454
273,-13.906171774647978,47.79609132260741,79.62845363628574,60.741323016097866,24.98308653807187
274,-5.150190839496117,31.49653055075448,86.08062441665753,28.88817142039427,57.0243589210181
275,-19.805449449937537,36.625888377441115,56.50389627738861,41.927615373971626,33.66384464510856
276,-19.608020059696628,57.794083430966296,76.09889795881956,30.56058033071162,41.5755358131683
277,8.467762954214475,23.81366999270088,100.2738806566945,65.30378753752137,40.67585644193831
278,7.063108170029643,38.056477314126,74.9010504479543,64.36850352126875,24.19841107231995
279,-17.209091999820338,17.57077778896541,65.623121125786,56.31299511583569,47.94792802284306
280,-9.884130192138555,59.04267613256851,78.58211258597365,43.66115527213751,49.20220191132264
281,-10.57388280459346,54.33425037822464,84.73384222371156,45.232245374796626,56.96735443236217
282,-28.390785247401464,39.41113361214671,60.81053264328784,37.198184236958845,64.97624822522133
283,2.351411577665849,18.795683361889942,97.51021478181,44.60656127306481,30.08459179324621
284,-15.23155588153321,38.75004658404278,69.05994460237557,47.88273283412029,29.587307141544805
285,-17.702001214022445,66.41379858266255,73.83748293893669,44.26651159535037,38.17654670923075
286,35.397927422272105,-13.411208159415388,88.8094696389412,41.683782921892,53.80822049308638
287,2.1494982227024098,31.51759874814261,73.40355127975577,52.258348198108045,30.148378196210135
288,6.641767802127559,68.05271040607043,95.86240862897213,55.268053305746356,24.157898845422036
289,-0.787623684178838,55.32992873083343,67.53959346534113,48.48454184470672,29.256328384009457
290,-11.958179503550884,57.12712818839721,84.40707452275218,58.26856732061245,51.051147459155914
291,-36.19893238326115,29.749357771728718,54.39706925895899,49.75360510438292,35.27900268988384
292,-18.67887654907682,66.62927275236736,71.82832692536013,61.60131723341375,54.899533890653856
293,-3.003045855724663,15.28356484375492,72.74442974181129,42.253061881597624,26.860363803322507
294,-30.92831990727196,75.34738030771445,63.45377792870359,25.024258662658774,60.86956175195395
295,-4.969611743851438,71.05222447432402,97.88444667220014,53.93692490098689,63.912367340408196
296,-31.67599952277116,57.52392588431161,58.96839437292724,43.898091900844804,58.14952345659119
297,-24.083976353145314,48.46181535789501,73.70425527221111,58.27244478245216,59.282986452029384
298,-15.331715526375973,42.53337487843225,80.34077296154184,51.126751871560366,54.96075380597398
299,-4.788630891764625,62.76538815246108,104.47569629603734,24.511454877255325,61.75427262875381
300,1.1168469036814312,41.35838134457972,80.53959864120247,21.784101213920604,25.78681908357148
301,-12.693502929210112,43.71050761361114,59.80394239126632,60.79931446884308,37.005751516439034
302,-13.864504560061013,51.55496194948104,71.9036720516689,55.01296587496014,27.969435120719808
303,2.67446164339321,43.33369275851201,99.14466086004867,42.33861434499302,43.494493612914695
304,-22.49946588209559,26.882360599797003,67.21560163040992,49.40491757604062,56.3393645161527
305,-7.766676145330478,25.192626827417595,85.63596835306898,39.16789740202936,48.73605150090438
306,-25.671792617729444,62.89734484370892,69.91210995349074,54.07946320913138,54.54981771570135
307,-5.5557323537389935,39.89138333188388,90.52008538867264,68.89472050954534,43.65077167234368
308,-14.471015505657581,77.06919824437924,88.26237710967047,52.4788309459223,50.838560489861585
309,-20.367818057124,68.82643897934847,80.50265789620573,51.19368423105267,61.34416518258333
310,-9.557697840500992,43.196203400861535,67.38649223519232,71.64997762992756,40.53688191487913
311,-5.041561101726985,39.55287895350226,79.3189134156672,43.59890556889263,34.61710506439431
312,6.003959253144257,56.46955153412703,93.26436889647007,47.025664791007216,27.666967998576556
313,-3.26692437437031,28.775592453034644,89.46879727649353,52.065755107028984,27.086851008319407
314,-16.36374966431115,57.16726357680981,70.09589675083139,44.80067302525722,36.108110143270714
315,-0.6189777483870726,30.8004769397187,72.9199503612297,55.2302354954209,49.01282508273955
316,-21.912555109099912,69.61395791309693,75.70382259398932,59.492348865909385,57.97478256023866
317,-4.3796770560419365,40.13521059296142,76.4678651586348,59.375114430202885,36.114265289970184
318,-7.712766086810666,11.256185919827505,68.34610664757561,55.641045554435905,29.542524845384378
319,-33.44172057104436,64.04158647650482,50.589433546033064,44.09130099768721,54.99424885805192
320,-17.269271241091143,69.46226361956295,70.6417801720007,45.32598016371965,32.6519917517706
321,7.304039727674308,11.323888809804693,80.20761338870578,30.1298730033901,41.51087675557535
322,-9.706521533046821,32.80218467899805,63.991422475160135,55.251138874160176,45.97039763125505
323,-21.51943146458552,48.605642952361315,80.61256154975669,31.826682528941785,51.22156847400843
