unit_id,EthanolYield,ViabilityStain,do_MicronutrientSpike
78,16.678255302062713,7.637149526665096,100.0
79,8.439136022519994,15.117090747923424,100.0
80,13.924663539604655,-0.18710762127296654,100.0
81,18.34969894332944,12.097067911347013,100.0
82,21.137611177876394,-3.5579787297004337,100.0
83,13.673197548831194,3.449408536552548,100.0
84,9.423334910155218,-6.884246578970398,100.0
85,9.772042158144858,25.489355743260628,100.0
86,11.622172289538245,-1.04459567399382,100.0
87,7.346916809145407,11.1920224532149,100.0
88,3.212236447303037,17.35383831475376,100.0
89,8.854300938618529,22.793144220279423,100.0
90,4.573842130572045,8.287163226383607,100.0
91,12.570848836671631,16.599262709674903,100.0
92,20.036366965424154,2.458102947124603,100.0
93,12.71737925724673,-2.4906156798640477,100.0
94,16.357551454453052,6.851017389939701,100.0
95,13.890987434255326,-0.04379645299820112,100.0
96,7.509293328590546,12.088704087839632,100.0
97,16.76380381416252,7.118771471366291,100.0
98,15.081830887357903,10.41914835206018,100.0
99,4.44369194349011,14.135354801443253,100.0
100,10.445686976491338,-2.507618242727176,100.0
101,19.292314706046845,11.584406266213804,100.0
102,12.540839167124952,6.22659148048985,100.0
103,9.08878692455393,1.6916951635219162,100.0
104,10.45780423494515,-6.758124704059293,100.0
105,11.418343961818575,7.974894125550328,100.0
106,14.796983209232687,9.832238070463605,100.0
107,18.92752197469937,12.679716221433624,100.0
108,16.022434741737857,9.225613140146853,100.0
109,11.182748562749158,20.23869981984656,100.0
110,14.464252089843843,7.160361647737936,100.0
111,4.9286040869741115,11.202641815229562,100.0
112,6.077395886750178,0.4622200732871953,100.0
113,16.529735448766033,7.783911173214809,100.0
114,18.305937117456164,7.123020359115092,100.0
115,11.632417648354394,0.5998141567033013,100.0
116,16.685397960575028,3.8596176632948556,100.0
117,12.026878596796003,-11.509635169212682,100.0
118,21.36785526324472,12.576192844248151,100.0
119,10.081951268725073,5.571388064917045,100.0
120,7.063483842062057,4.8949935918305005,100.0
121,16.17129840144992,-6.20998026790909,100.0
122,12.201395501680054,34.2724863049833,100.0
123,9.650915350592754,2.1163819427596744,100.0
124,12.193224669123731,12.817289153862049,100.0
125,8.81041159507152,18.47635922248331,100.0
126,19.114420765650777,0.7730245683969006,100.0
127,19.17588211170275,19.804186795275086,100.0
128,4.262356190431607,29.24023026447921,100.0
129,16.65556127265647,12.554398938141944,100.0
130,13.98897847104824,7.064031054065181,100.0
131,21.053612341630995,17.799056485636086,100.0
132,12.964756957370483,-3.2848887933134936,100.0
133,16.18873112522958,10.746126819951666,100.0
134,8.09565140661962,12.732760742907448,100.0
135,17.853937044774206,-4.246860648562066,100.0
136,11.87525233868623,7.503120436537466,100.0
137,15.235504077611735,5.077579277209289,100.0
138,18.631212795493283,10.015704054421757,100.0
139,17.631187828897552,13.120478039173209,100.0
140,17.727427534081116,11.091777679531226,100.0
141,14.397439799927932,-2.588636326480067,100.0
142,10.466308534399122,22.686050995145553,100.0
143,12.543871491921852,-1.488545181867579,100.0
144,15.831527257314788,6.172660062915746,100.0
145,13.625336739205686,15.482674228011861,100.0
146,19.149380839885023,16.21531569119167,100.0
147,10.500452801811857,4.92293419126241,100.0
148,14.827699939963548,9.626626542771486,100.0
149,19.73637299350116,10.67367263793869,100.0
150,14.16214330817002,5.267161342620095,100.0
151,16.635006560943044,12.547956400757707,100.0
152,16.248480630627967,22.121845737801873,100.0
153,7.516943378441509,17.304729067937053,100.0
154,15.341536506523365,0.38967319574178916,100.0
155,10.180657485294155,14.72380986252772,100.0
156,3.4367079455551353,-2.810403996080627,100.0
157,12.549477165558253,23.677517966624958,100.0
158,10.483219741585412,6.385774655559116,100.0
159,16.7260271399113,11.287053445120547,100.0
160,21.09522087415304,-2.2174663529643297,100.0
161,9.95209143896388,8.85474318889476,100.0
162,13.13783626809484,7.634746776438639,100.0
163,16.684156017598358,2.8543122515194757,100.0
164,12.745261391287476,7.949450134756737,100.0
165,10.224288728810121,4.115845095689031,100.0
166,6.4440990816358825,18.886802796443313,100.0
167,11.633540405721236,3.767058107657679,100.0
168,12.601697268052856,7.913179255821678,100.0
169,9.230840997144936,3.104892060297203,100.0
170,20.559112203824093,-1.515193156923205,100.0
171,14.152218066688494,-4.488731160393179,100.0
172,13.844171438932376,12.35801742540644,100.0
173,12.325790555894521,1.9823722290115544,100.0
174,15.98540048350746,3.501747565185707,100.0
175,13.47231949841385,-3.9302723330267373,100.0
176,14.421631521569298,11.10648527077329,100.0
177,7.837312386207985,4.548830619783195,100.0
178,13.287632992731954,14.916074875561016,100.0
179,20.892850384988474,14.709879214050718,100.0
180,6.214727235174439,3.8023631441554366,100.0
181,15.540378645838551,15.181172592262682,100.0
182,12.062155511683923,3.231499687295339,100.0
183,11.559007261778248,18.556426770743137,100.0
184,16.276738754311488,21.82765551059694,100.0
185,10.080087009194134,6.398694440106262,100.0
186,17.38075288240101,3.089752513263803,100.0
187,9.568134115343316,8.121414580787128,100.0
188,13.01515636874679,-4.250147841031653,100.0
189,14.048131029941391,15.193709465755425,100.0
190,9.362163791128099,11.277776618820413,100.0
191,19.57854698330895,7.522247995919088,100.0
192,6.1195571426496045,-2.921893486963487,100.0
193,12.59297454317199,19.602551038981808,100.0
194,23.765425042696016,8.883422446472597,100.0
195,6.401419463005141,16.433375164487828,100.0
196,19.06952205913036,4.947829011461278,100.0
197,7.393136231284178,6.265155551170773,100.0
198,7.773657579764502,20.755491067388014,100.0
199,10.207659951712746,15.348517207509603,100.0
200,14.960310208326064,16.75052984150856,100.0
201,10.985130094979379,11.101304036207553,100.0
202,13.046624746524655,10.49044089939862,100.0
203,7.195936524308744,12.715732340344632,100.0
204,17.520141439123787,4.393868311978442,100.0
205,21.041509449926387,3.6487478428233153,100.0
206,16.006977711925142,4.14021980243433,100.0
207,6.436099710407819,11.961377328322643,100.0
208,11.21688961183708,12.346252564590642,100.0
209,7.453220069673637,7.0953264796666184,100.0
210,10.07875361930817,13.184330559375042,100.0
211,10.32956928288088,12.216391469785922,100.0
212,13.174414187239535,-19.646910983371185,100.0
213,15.393002464516451,20.33516401544568,100.0
214,13.720948164086442,19.193785696356013,100.0
215,7.052588347539603,13.299963027641478,100.0
216,14.427903077363318,3.1792373103483325,100.0
217,23.406941775300155,1.426252905780097,100.0
218,14.808782432690487,-1.2390649229070068,100.0
219,8.257057934594874,0.7298946363992656,100.0
220,10.012496552723997,-2.9494784764141873,100.0
221,15.607709893987828,9.501772326454335,100.0
222,20.238656360722146,14.651468638447877,100.0
223,15.71415266634204,3.9088427633310996,100.0
224,5.939643598288315,16.128274367696473,100.0
225,12.750346074004728,4.539699855956151,100.0
226,13.414910325030595,15.540669631342329,100.0
227,8.434794252107519,11.396447963086896,100.0
228,15.956462188002277,13.242054366312285,100.0
229,16.80763247519411,2.526834994308194,100.0
230,17.697460112808788,22.090554783801487,100.0
231,8.168932974992284,-6.21210164548604,100.0
232,11.184358021206588,10.445337544524028,100.0
233,15.737516574142653,1.9415526402797934,100.0
234,4.106540141471305,15.991642296819148,100.0
235,11.092263495672087,9.823566531428797,100.0
236,14.645251598636396,20.791568276873456,100.0
237,11.0343505255168,14.726186628384259,100.0
238,14.023631309331794,15.040284252054361,100.0
239,8.362008515587423,2.972969141907628,100.0
240,9.84303972985632,-4.250147429478865,100.0
241,8.092153943709913,11.536075850031935,100.0
242,5.95446354981234,2.9300168506556803,100.0
243,17.84265669197885,9.340534861782778,100.0
244,16.80669465290298,11.131894518114002,100.0
245,15.407894879349422,10.015120857840552,100.0
246,11.417886333444166,-2.258694082622698,100.0
247,11.53769800480441,18.33967862129254,100.0
248,11.4886379522462,15.845318412264648,100.0
249,9.716190410495418,11.699260320383262,100.0
250,18.017725514003047,22.46027011778363,100.0
251,10.85937816950858,25.440255221574972,100.0
252,11.955810539406611,-8.077939259798292,100.0
253,17.001840596090176,8.495978527876423,100.0
254,12.114685609738666,10.182703889951627,100.0
255,18.969684707016896,4.1998061549852155,100.0
256,17.812977585643587,7.256363880445704,100.0
257,12.731850837922684,11.084643756219094,100.0
258,9.892059782003754,0.5818747322442857,100.0
259,10.280710393983275,22.097821217735095,100.0
260,6.947025847299211,1.7450466323220288,100.0
261,5.440947098484809,-7.047225437975765,100.0
262,10.258383569931297,9.990428593242624,100.0
263,14.06165495211846,14.048724138518743,100.0
264,15.0773723803023,10.577433991670144,100.0
265,9.019564861722621,-12.209636887864068,100.0
266,14.40712429839026,-9.018318514443589,100.0
267,12.058639240669395,10.118430793096353,100.0
268,11.196129822660277,5.177388202658737,100.0
269,15.429008675944312,-1.7860034300670495,100.0
270,14.172508532096158,17.172995760748165,100.0
271,14.039183200625416,17.312356476870995,100.0
272,7.576868381240861,14.578760703453888,100.0
273,13.168087952298698,1.7128655343718302,100.0
274,16.222940788393785,12.72814973205464,100.0
275,12.126957172281621,16.173848991682224,100.0
276,16.31681310013041,3.172955406465359,100.0
277,14.78062530716131,18.627541514305378,100.0
278,15.77480768567442,6.710087242055307,100.0
279,22.501782831901124,37.007017003128354,100.0
280,9.484693458910046,17.37405751094405,100.0
281,9.773159374600077,5.26850273116818,100.0
282,20.777301425947506,3.5972562305657814,100.0
283,15.278640916999082,8.886503535666995,100.0
284,18.184276189897567,5.8814881855222945,100.0
285,12.875127431626566,12.993836750486208,100.0
286,12.405526633481857,-6.4305300189033545,100.0
287,12.001015803462682,0.9576276923632872,100.0
288,6.662001495274922,-2.754534212945595,100.0
289,20.568155057265496,-0.1775035916670049,100.0
290,15.09123299582113,8.258297071408684,100.0
291,22.63101775616311,6.795130102976007,100.0
292,8.568672166227795,12.72122295748777,100.0
293,11.519740636576616,16.38790933840921,100.0
294,5.860123842994469,16.998110317227102,100.0
295,17.262954218024937,23.01564072515145,100.0
296,12.498048715170485,10.845907708907612,100.0
297,8.55101311122748,8.986738284826345,100.0
298,9.694379149929475,8.3160705132539,100.0
299,9.715899686333689,10.819341075831275,100.0
300,4.436902737672863,-3.4093476813056824,100.0
301,10.539228530893162,8.392291724727702,100.0
302,19.28298659209069,13.34425066506866,100.0
303,11.847431372291263,-7.9625359477512525,100.0
304,17.33695302368909,14.87122199381355,100.0
305,15.502983387282693,-1.6933758558831844,100.0
306,17.539169081252968,18.49718251057179,100.0
307,9.694715732430083,21.977812850321854,100.0
308,11.730813878107355,20.413180494625557,100.0
309,16.08308000484559,6.411728610217191,100.0
310,13.510473414911253,16.433971214655237,100.0
311,7.60060225758994,13.926222934059796,100.0
312,5.686785179636619,8.389241149208612,100.0
313,14.579150945671064,2.626845882989871,100.0
314,9.317424757750667,9.905243610226549,100.0
315,12.072139869491329,4.476590703955941,100.0
316,14.287994665085657,4.570747779629877,100.0
317,3.4876073455570795,20.108682003849676,100.0
318,13.7573077759342,22.06938742177163,100.0
319,14.237115402825284,21.29509873635395,100.0
320,9.642007803163184,15.20077145173153,100.0
321,11.25559636958691,9.019483040266845,100.0
322,10.024489897490449,13.79934803334546,100.0
323,17.432311959351942,4.414325143893948,100.0
324,8.185677913573855,11.64934086569809,100.0
325,7.793414036829587,10.506988720275208,100.0
326,16.66314540535346,18.675871612226395,100.0
327,18.165699819580794,17.846791965480744,100.0
328,8.958341122087692,2.357464607139776,100.0
329,11.86887721931509,24.898040146217546,100.0
330,3.466567961194974,9.94988576845391,100.0
331,2.8435611630563136,3.36905957706825,100.0
332,11.557263868991736,3.2691396351020936,100.0
333,17.8268262253096,18.983264099460627,100.0
334,8.95326012769413,11.24710041519213,100.0
335,2.270844847569675,-1.008490055747357,100.0
336,8.939778247092242,16.177257180868224,100.0
337,9.784302999975214,13.958965978084947,100.0
338,4.5402890800707505,23.771005501373388,100.0
339,7.8528770740225795,0.6674631227028449,100.0
340,16.55931377196153,-3.989416636130029,100.0
341,13.194651448377002,19.9343475594438,100.0
342,11.756220058775925,-6.206406546881059,100.0
343,12.991654246551501,15.86979528675292,100.0
344,15.180087837136192,11.490859674811379,100.0
345,13.425700839738504,2.6922418245141424,100.0
346,15.507094377909384,2.792326941180507,100.0
347,12.039598057848394,17.063875926434616,100.0
348,12.142980672802103,5.304749387781379,100.0
349,11.788680818380527,17.308461380697672,100.0
350,5.617273422249277,7.6460582703689255,100.0
351,17.244091339606918,18.569205176361926,100.0
352,17.346159426798405,12.321799351289416,100.0
353,9.593199225610906,16.719316467677597,100.0
354,12.721177455295141,16.80601911781147,100.0
355,15.670643164264593,7.594063005281964,100.0
356,17.86307715633159,11.12374697728105,100.0
357,10.317642482899757,13.176890994474446,100.0
358,12.527834425315428,9.271582067819011,100.0
359,14.27854156053635,15.73938769095691,100.0
360,15.6748939904787,7.3749550977449845,100.0
361,14.846764038542387,4.700651161132648,100.0
362,11.227362949934903,-5.032083893836303,100.0
363,9.595546881982857,2.0028856169956777,100.0
364,15.2286011366192,-13.882158969592108,100.0
365,8.67953219472486,13.364156190829139,100.0
366,14.33657930914218,16.16439270203703,100.0
367,17.649867251103018,11.511684196076276,100.0
368,18.54123297307811,3.77460446126962,100.0
369,15.376889011249613,-1.5599479460332581,100.0
370,8.621452042004805,9.764315207865675,100.0
371,15.001676562738751,-2.863106436656299,100.0
372,10.568224925459836,16.043234959796614,100.0
373,8.883092475395182,15.215845477237453,100.0
374,16.39346830669974,22.32958732538274,100.0
375,16.66307875751131,3.6651558154813673,100.0
376,14.1042473323945,13.455492437420974,100.0
377,19.064659392507373,1.2137692993158433,100.0
378,17.394688916553918,-4.683138709839067,100.0
379,14.863362174325015,19.010756212583086,100.0
380,12.921498333624363,8.933609857252273,100.0
381,14.979830176281418,12.767907080053785,100.0
382,13.347903515926493,0.9697494755857115,100.0
383,14.415062039115524,4.565534253235076,100.0
384,10.4810706527416,6.922285274468823,100.0
385,8.172516577717287,-2.057454713167827,100.0
386,13.52100667152527,4.337745010488275,100.0
387,12.246703929142434,18.069972834112257,100.0
388,20.633103677562204,22.19305169871049,100.0
389,13.07584187879692,-2.5991771815044817,100.0
390,12.373684228614568,6.971117211645352,100.0
391,20.105369191204254,15.886002942532816,100.0
392,9.834211763011513,19.37591183346204,100.0
393,17.93122038827266,7.343043339180492,100.0
394,10.68026580158599,-3.5461219671878528,100.0
395,15.422213085178045,8.425617300426186,100.0
396,16.55537687223929,8.785961923733398,100.0
397,12.298692949119605,15.405392538763568,100.0
398,10.727184491403925,6.678724734870138,100.0
399,10.794863874304454,-1.491519010176118,100.0
