unit_id,HarvestBiomass,TankTurbidity,do_set_WaterTempAqua
191,5.14201432343338,81.45505272927139,10.0
192,20.153337143784718,87.80997770641956,10.0
193,-17.923249550328336,73.47024279157331,10.0
194,6.3798054875279355,72.18581428756606,10.0
195,-4.260893871396775,89.6920239763447,10.0
196,19.83246624100546,92.46230376670054,10.0
197,16.73213005311125,69.46115767536773,10.0
198,12.959588331849764,74.82353233007841,10.0
199,10.948669406797674,64.18623042572753,10.0
200,13.050466096784671,73.33605436630096,10.0
201,18.114916905740408,71.28764137818794,10.0
202,4.6961085750135405,77.84027952028175,10.0
203,-2.7013522897376143,72.129265081257,10.0
204,14.047017020006098,65.18735896882286,10.0
205,-2.4075610755315022,81.22147055655749,10.0
206,22.173139505003906,81.32376623325825,10.0
207,-6.705349470221219,74.91829088692305,10.0
208,18.735513518227073,76.12911981133382,10.0
209,14.772875714215534,62.43615785145219,10.0
210,13.336316607572654,70.08885997132192,10.0
211,-8.429589367786228,67.96856180060745,10.0
212,17.66180588197808,70.04319934239523,10.0
213,7.601423671041105,60.86641994771286,10.0
214,15.814109970813206,68.69610194919252,10.0
215,-4.736369820816348,70.26147147050128,10.0
216,-7.731038932809398,68.63801953494045,10.0
217,9.73748728048926,57.081671444391496,10.0
218,12.693119842440062,87.46182481729444,10.0
219,7.213923605187771,75.75045219558596,10.0
220,10.298313408950285,69.19633764855409,10.0
221,19.099481029631654,104.49909405262943,10.0
222,5.887105997406014,81.18130967015811,10.0
223,14.755372851612739,92.53820106647308,10.0
224,13.056995160924124,90.4351918514258,10.0
225,8.327439637329105,75.80158318623559,10.0
226,17.110150329481055,92.2269732909742,10.0
227,11.753828232928708,74.78806332516332,10.0
228,-17.96702703865283,59.67305964554774,10.0
229,12.093733569662396,84.6358859450634,10.0
230,1.5203479391355232,67.5476164183298,10.0
231,8.463712221568752,62.62819979096949,10.0
232,10.727706847513481,78.74764581960271,10.0
233,12.05674709537836,66.3753533069551,10.0
234,-11.624745141603482,69.47223890440075,10.0
235,10.57321807878959,66.287444604314,10.0
236,13.909235167723057,98.24658530693937,10.0
237,12.049374816236812,97.53899615240246,10.0
238,6.888651482408158,66.15666429488732,10.0
239,17.897796568028266,86.05148466718114,10.0
240,5.900083199647307,53.582052556015626,10.0
241,18.80147096528781,73.04879266388768,10.0
242,9.826765983246524,79.87033960112797,10.0
243,7.603860002767124,57.56115226389463,10.0
244,0.45329654415951337,70.41021888513393,10.0
245,17.56332081489084,75.65403167027371,10.0
246,-3.438434103140957,68.6936920697497,10.0
247,15.872641389254685,85.41415167673543,10.0
248,9.526491651165196,66.41474114185395,10.0
249,8.757131575342667,78.5657231763468,10.0
250,-2.000346909062703,73.09176090152357,10.0
251,10.02259693566942,68.20167192741602,10.0
252,13.774441483462104,75.78142297613267,10.0
253,12.564482567868616,89.84077314551912,10.0
254,13.0710133234275,89.88757151080492,10.0
255,16.472418937989882,82.25479145947273,10.0
256,14.34026750257002,68.09431410615004,10.0
257,8.063703714322019,64.98029577567154,10.0
258,11.539886909898097,74.65845863258434,10.0
259,4.981078428218042,70.2065713241847,10.0
260,-21.078957122528582,82.24031936904902,10.0
261,13.140970432678293,70.63245643824666,10.0
262,5.215114366507219,87.66042265898612,10.0
263,17.238483931371945,93.78652682188249,10.0
264,11.153681832167052,65.01795240882453,10.0
265,20.473124855505212,84.71213356455343,10.0
266,15.262238149816291,76.95830194314992,10.0
267,12.27629977986662,69.71251393293483,10.0
268,9.355960743504308,94.62311294531116,10.0
269,9.251111223810021,73.6411004468409,10.0
270,9.211240379923414,84.91055643156864,10.0
271,11.81891960013975,78.42810752048297,10.0
272,15.796039554947331,78.97139844029601,10.0
273,18.91728839431774,78.90270578761219,10.0
274,7.102166776482569,60.527164419201995,10.0
275,12.582420037742317,60.95326421147644,10.0
276,17.15812243409263,86.55453304739835,10.0
277,11.938673718458901,76.5171378155127,10.0
278,2.1869286398454335,46.328713037992415,10.0
279,8.92985886476192,90.03033984079607,10.0
280,27.251542484820177,96.13318592507662,10.0
281,21.169454959100953,79.4910892289915,10.0
282,9.463002648081947,75.71072334358202,10.0
283,11.92501075616114,68.14980200439547,10.0
284,18.8000701483559,84.37154821864866,10.0
285,11.42220250943072,87.89975518665396,10.0
286,12.81238766192329,81.09835321009379,10.0
287,13.910992356881172,89.36848914561419,10.0
288,15.02182093039494,88.05889022152337,10.0
289,17.28949284243199,71.75197526718624,10.0
290,18.79079443435342,92.59424504306811,10.0
291,3.649667796118563,81.62789464776509,10.0
292,15.23358989338092,61.670567036891555,10.0
293,2.7421276175957057,62.31275111253484,10.0
294,-8.01291388830051,79.53166202114969,10.0
295,13.238337897314926,87.83106708361201,10.0
296,4.117559333499903,59.47043650817421,10.0
297,7.363683270654228,88.8455131483394,10.0
298,17.73337502034961,94.57799104019428,10.0
299,13.406135292780126,73.48874326876422,10.0
300,14.8364160763267,74.83284827017697,10.0
301,19.53390747810896,86.56075703478156,10.0
302,10.897014243778521,61.88114738156645,10.0
303,11.319017322100184,78.38918811012644,10.0
304,15.615493115505611,81.25509505460167,10.0
305,11.306597182035885,73.64883695692717,10.0
306,10.13956183837346,82.8238974825148,10.0
307,13.409297403437181,63.17577681394562,10.0
308,7.004057774436688,71.33499960431269,10.0
309,15.60753210293602,75.6206875469246,10.0
310,8.537642402989869,68.12913669516881,10.0
311,11.695404751017245,61.72679179774017,10.0
312,14.436462570286999,59.37288374046313,10.0
313,12.297955989833657,69.30612843035576,10.0
314,13.315944762095619,79.20955220475402,10.0
315,12.567340385817738,69.35498169193772,10.0
316,-3.2029888511978992,54.544445683807794,10.0
317,15.717363974769043,84.28108959085361,10.0
318,12.630587014345622,58.52104642517148,10.0
319,9.19258264997249,53.80842527915725,10.0
320,11.610582815456702,66.5652937789425,10.0
321,11.319880592761745,68.22781168628406,10.0
322,-4.5989553779644226,71.66657020701143,10.0
323,5.991131703743704,67.98360894041294,10.0
324,14.091625744735387,88.61459613306423,10.0
325,16.010294970594252,70.55280032677365,10.0
326,15.731359382944442,92.20177019520636,10.0
327,7.375572863512739,63.5171337003,10.0
328,12.289700756499464,81.92483159073274,10.0
329,-6.914738444544199,71.4272568048641,10.0
330,16.11451711291245,83.75923100885652,10.0
331,17.204977209655162,71.91524634953339,10.0
332,15.803126603242367,74.34216222568607,10.0
333,11.818438764970214,87.05250208522419,10.0
334,11.17411274309787,65.35803527134986,10.0
335,10.862946217507627,82.76206687741463,10.0
336,11.46844889674196,73.65439893176674,10.0
337,14.291157850799777,68.49161232043545,10.0
338,16.658347274302013,74.56515817563141,10.0
339,9.790140873611682,54.30655039665893,10.0
340,16.478159213525295,73.52824670297683,10.0
341,20.79616817112157,80.56494816071694,10.0
342,-3.033503021920125,79.15994815852545,10.0
343,20.986596709973053,84.50824256980799,10.0
344,-2.1034899452242577,67.96433061838377,10.0
345,-5.195488673607639,88.67610545308911,10.0
346,21.794027642526245,92.16305669434554,10.0
347,19.566200112541274,71.64690476259202,10.0
348,10.851682549314688,62.22232328987359,10.0
349,10.647481565336738,78.44889616923098,10.0
350,11.196697977094507,58.343023711763564,10.0
351,13.720157478073242,67.90575740346021,10.0
352,9.046321514775755,68.85835870834276,10.0
353,18.99676266510185,79.60424802610376,10.0
354,13.61949590738476,81.60444133435827,10.0
355,18.44255458684103,72.42113212625136,10.0
356,10.829962236108381,62.53771609161369,10.0
357,9.800302069310986,68.95675504452679,10.0
358,8.964764956902512,74.20951485701482,10.0
359,17.546715915429047,93.14725546605642,10.0
360,17.571547358026105,84.0576656071096,10.0
361,16.842232230218638,77.23800500270912,10.0
362,5.607374759153999,72.2644362826801,10.0
363,14.656103559655035,84.51058107661079,10.0
364,10.882873889155464,88.74634017947616,10.0
365,14.687374538129163,88.88035364415012,10.0
366,13.457821073164224,57.47228496021281,10.0
367,10.015738092263941,66.82246191057436,10.0
368,11.501572547630555,79.96359055220184,10.0
369,18.475337546924102,81.11522559813712,10.0
370,16.5130530385919,100.33479176884332,10.0
371,7.456358434388071,60.823656440619054,10.0
372,16.34791237140253,93.84407886907061,10.0
373,6.334294415331878,67.68487285789807,10.0
374,17.845620517968868,70.87252978343473,10.0
375,8.045026464753017,74.02938852452834,10.0
376,19.414372696732844,74.06297825590289,10.0
377,19.36146384151169,77.46336349729457,10.0
378,17.65513548468486,84.27946018606482,10.0
379,12.61666015869569,78.58430560137751,10.0
380,-12.11511700010119,83.35041649583133,10.0
381,-9.609983863220785,63.40550107356198,10.0
382,-9.00759505123792,61.171622898009865,10.0
383,4.210598148209814,82.07412936136527,10.0
384,21.46151661956405,86.2534364596462,10.0
385,13.860913897641044,71.16039576318798,10.0
386,16.800445005789925,81.56048444353877,10.0
387,9.676704092956303,84.19756760247522,10.0
388,17.486192058489003,73.5824664396305,10.0
389,-3.5768441829959836,73.38953401757283,10.0
390,18.632590265998644,87.27063096177692,10.0
391,18.529272526308127,93.56293604949705,10.0
392,14.7803967913987,82.25001936698324,10.0
393,21.071955363067097,87.32224381810451,10.0
394,10.304158367485226,67.6921408246689,10.0
395,14.60023792594779,78.5790485406173,10.0
396,3.6630721058332503,45.11711364447241,10.0
397,17.436294298007603,84.80875793451612,10.0
398,15.022043733886472,72.94045876814427,10.0
399,0.20481217206894886,39.74930396494733,10.0
