unit_id,CropYield,LeafGreennessIndex
178,18.111573403855413,7.194694152993998
179,15.383408436112484,7.449767212617581
180,25.555684287496135,7.624065893512347
181,22.33515623882923,6.898790902782504
182,22.546858141658536,7.583551379715924
183,18.606017910743976,6.52200979130883
184,25.899530483084604,6.901406303538604
185,21.048978921050157,8.210421049706326
186,18.2310014794907,7.330062353731868
187,21.265941237852843,6.509900936542479
188,15.905502953385042,7.372180888252157
189,19.62106278904608,7.911091423363678
190,23.49864933705711,7.125299838471335
191,17.94117714835425,6.472036240417226
192,16.389144716553805,7.758543859203015
193,21.16704882515564,7.798205115633873
194,22.052882704045796,7.743352843346396
195,17.438327469036647,6.603884415423686
196,13.206644875857343,6.773213591434169
197,19.67621145314249,6.670154164296943
198,19.728391483089375,7.312756083271935
199,17.370137195716424,7.943967250794101
200,24.877623827217512,7.18293843513979
201,21.775390829202298,7.317641709264293
202,21.6181082424553,7.090072064203534
203,21.363671892114123,7.28138513775948
204,20.656454813322387,7.425610398108883
205,16.650722004107976,8.206622385205222
206,16.368597919218125,7.614291023467784
207,26.3508645738333,7.7926547957385335
208,24.652152013483764,7.687550713299802
209,15.371865652315458,7.109057886444626
210,18.576095022635137,7.027834079040196
211,21.0817563924353,6.611152005235709
212,16.77899248081645,7.434545466564288
213,20.34775225244618,6.962768599081163
214,18.656179975579917,8.277543436542807
215,14.314792647531148,8.042207455674896
216,20.310658830861396,7.547113551734877
217,19.03507405096054,7.449008757604691
218,17.024303777608523,7.206499647116869
219,18.334682139391962,7.04726050347147
220,9.65946077450907,7.598174051427669
221,27.47143310907159,7.362104025937891
222,16.824102346194074,7.177505137961858
223,27.362940598640073,6.997926355969169
224,16.79932920854868,7.923946441856404
225,16.804528133567707,7.058267101349953
226,18.82293875971341,7.082781390500461
227,22.314287346377466,7.805010262709056
228,23.713987261400263,7.403847061018938
229,19.537261115218985,7.689528339755491
230,19.214907319333655,7.00136572685335
231,24.97275022713939,7.2919136639487965
232,21.852269570430455,8.75751886778421
233,18.841838749965348,8.540483115037066
234,16.869071787790997,7.235912626010454
235,21.737830283200584,7.294898336722969
236,20.980854194714542,6.7752870826591485
237,12.167538975995695,7.037729161554612
238,25.50016882679645,7.6203589010328345
239,17.72404058565199,7.375851298417426
240,16.481036597085026,6.823464800250605
241,21.91749252015814,7.32953084400252
242,21.02118781869559,7.158638695456987
243,17.290911930682963,7.294875257012167
244,10.986899675999844,8.071601579524545
245,20.343044115314836,7.11466848090353
246,17.577888627967276,6.587890157257148
247,11.707260354232742,7.38379855303936
248,21.5280339412871,7.714709096971245
249,26.363429432230575,7.231335031146467
250,24.057905325401272,7.463089190717714
251,20.948087686819772,6.899071479561197
252,17.218800695283676,6.827540578868914
253,26.360363926938636,8.236265249585756
254,25.167577549089202,7.4566310790881385
255,19.812987505976782,7.930416455162778
256,19.394329296716936,6.738344978985505
257,23.08505198028506,6.96575512859511
258,16.208571336760755,7.69290994846647
259,18.655995221270164,8.879408182649964
260,19.259645091706883,7.531173719689392
261,18.56527966865535,8.010357458360675
262,18.427419679291976,8.170698464328188
263,17.44619828966792,6.502330086542028
264,17.824529116218418,8.098109157614585
265,17.997462289623897,7.830549567915556
266,15.031643611105562,7.764668835325905
267,19.021362602373763,7.64122800894896
268,22.446345134923256,7.608814706152361
269,20.430284781935562,7.231756335936994
270,24.25908776003349,6.2324438375903854
271,21.410664846873374,7.4670157499660545
272,21.69201864280893,7.8561341244949885
273,21.8437518480578,7.615689198604025
274,25.79535198666965,7.953141280797452
275,22.069026028360376,7.241286580956993
276,11.863303901878613,7.340709551742129
277,19.83061445739771,6.746171236202318
278,17.289199910570645,6.53237063813342
279,22.306700086889325,7.822382391436558
280,20.038581137127636,7.4428288956471755
281,14.600244986407368,7.403750861059571
282,21.83585885276557,7.6208454035889615
283,25.334677217879587,7.656870227680878
284,22.01970096450418,7.546295922907805
285,22.9666127087296,7.374030415779504
286,21.712772997619076,7.65882871409916
287,15.475987085852925,7.81353172337126
288,24.30306770472337,7.5093946363639255
289,14.985890037817134,7.252370219790409
290,21.23187942368533,7.602629261087503
291,16.971849775244625,8.071813168050328
292,19.600630631189674,7.474974005903156
293,19.982048433901774,8.266744784154378
294,21.25535251471272,7.472771281377097
295,21.514170731364672,7.633948622996726
296,16.665189432475593,7.7549110221630455
297,19.421297980836986,7.5875851219235795
298,17.791561281685695,7.138534721392143
299,22.23715564911829,7.283438537774946
300,16.812690624800318,6.315891230316348
301,16.024750657424875,6.821260956723794
302,17.360953268162753,7.2755223053732765
303,27.023491416200912,6.843198856424926
304,13.110267811693245,7.006861103182485
305,13.335785238212246,7.5261487107533505
306,24.35959971302119,7.189493959144082
307,21.340337428275703,7.788767141491785
308,12.96186030954716,7.922815499146509
309,19.22290262491997,7.567561535089248
310,21.784202701560964,7.149954883482288
311,15.334038612707918,6.714935172925829
312,23.07823333646018,6.93991922854833
313,20.392207466953305,7.2776795871994695
314,18.259159995642527,7.660653326411173
315,15.79828742318247,7.232269917047027
316,23.92187068803838,6.624897608807946
317,27.581330287313023,7.992671895929934
318,24.01533675514234,7.20002215264765
319,18.002781494048676,6.387388832991048
320,24.037642823649197,7.508847882509023
321,19.294079545042756,8.010917577766701
322,22.355049411864986,6.499554146385518
323,15.760758712584837,6.933461417670847
324,23.795908033699344,7.331088381852977
325,18.722656636673225,7.79114812414666
326,19.008234216643974,7.358957266036169
327,19.338200433836583,7.808151192998736
328,15.533866102762424,6.390124100464725
329,15.270545788252274,8.322047665666915
330,19.60239648903937,7.504128362787968
331,23.939769386537606,7.82447216367916
332,24.148833896926963,7.013957251749504
333,12.002480778519685,7.094481392749731
334,25.17998902763987,7.6824215876658375
335,21.881536933953935,7.827014747158774
336,21.066951511904453,7.149677932029242
337,18.086316726723553,7.322678072397393
338,16.09989732282783,7.6209915332548555
339,18.11068190371967,7.354597188860309
340,22.266827651696598,6.82725955506022
341,17.040670609736186,6.848718443175684
342,18.63106307505014,8.181838143675096
343,23.726107240460873,6.667554311542835
344,14.407698534047814,7.562757318676736
345,13.686425203253616,7.320400908417981
346,23.95782458684291,6.260048132258698
347,19.449888168988412,8.82803098199921
348,10.136572190094547,6.829170738862312
349,18.907347043245576,6.998399217453448
350,18.0711524724601,8.609893153357516
351,22.553793769460647,7.009837005476608
352,15.907617328188406,7.303132087518281
353,23.71790460657739,7.577909009206234
354,12.039654778856697,7.527560094654257
355,21.16125936638612,7.990340404099047
356,23.047022136223983,8.024706237478059
357,20.530817556871188,7.3817975048880164
358,18.40045517686272,8.489095314080917
359,17.60632903677751,8.055685210377561
360,16.539430867413362,7.3963638740199755
361,16.245047260472848,7.627216724736832
362,22.24900587753364,7.440845128064252
363,23.52065975182363,7.172073123916905
364,18.528792548835714,7.277802597886409
365,17.345316597302897,6.9098357619838335
366,12.950021331645564,8.035691556433392
367,12.701069285401793,7.385685224973142
368,17.005190889114612,7.8223745075516025
369,18.434552907077084,7.110002298428422
370,20.769989733240035,7.316043009751118
371,26.833547652684715,7.969904326827158
372,15.136302211029594,7.459895198232449
373,21.76387619081382,6.281115625083704
374,21.177501038308204,7.073277547942513
375,25.586741523098297,6.961758056877322
376,16.79218159540257,7.7210519733677145
377,17.454776635623183,7.715850003878595
378,20.0605198459212,7.570616954492337
379,20.816977994259457,7.5314729024607265
380,14.763566490099732,7.227575560788384
381,19.07288752358094,7.345409070836491
382,21.074024003117273,7.456544378345259
383,19.146980146129202,7.525136871112517
384,22.61878594033686,7.041431773210524
385,18.156339501188114,7.483737803845301
386,14.931078105327414,8.159075227738503
387,23.286053694960266,7.620890317154544
388,19.098270327021385,7.961450229564296
389,19.2801010613986,7.454678939117931
390,19.11135617055412,6.9142905811735655
391,21.34525797937603,7.396363127535139
392,25.06166443666229,7.050760727095986
393,20.978722298997404,7.260627206386457
394,27.70010907197033,7.486624541242998
395,23.514211350597858,7.514817909554008
396,24.25339846325354,7.404363319533878
397,20.854611209804137,8.092629701650768
398,19.763217505538535,7.673041232980068
399,17.77427675700517,8.39257085062024
