unit_id,CropYield,LeafGreennessIndex,do_iron_fertigation,do_ph_acidifier
111,72.84988290733534,79.86094324732304,90.0,85.0
112,68.26217634355942,79.16880200891131,90.0,85.0
113,64.75971978632698,78.59245785044837,90.0,85.0
114,67.60162148267182,78.54163235124027,90.0,85.0
115,70.07112509656271,79.2120640658838,90.0,85.0
116,71.27102714544517,78.87312616109315,90.0,85.0
117,65.79612347794924,79.29567020672933,90.0,85.0
118,68.67266986603073,79.0220657673535,90.0,85.0
119,62.59543362848948,78.62604708006698,90.0,85.0
120,66.77330536382051,79.6084036403414,90.0,85.0
121,66.59604057426677,78.38031914372101,90.0,85.0
122,70.71211284024535,80.449348110969,90.0,85.0
123,68.53645923274438,78.96423718046441,90.0,85.0
124,65.15668744660101,79.20274907074382,90.0,85.0
125,66.82922650074977,79.3955011138027,90.0,85.0
126,63.9656412589989,79.3378234072697,90.0,85.0
127,70.11657872109045,79.28833536563472,90.0,85.0
128,64.80302440058051,79.81094674444276,90.0,85.0
129,72.34820827561165,79.52842242465661,90.0,85.0
130,67.33014097139333,79.66776686824497,90.0,85.0
131,68.44949624502016,79.61677335554879,90.0,85.0
132,68.08584685356995,78.8196824913531,90.0,85.0
133,66.16462658352091,79.440799084442,90.0,85.0
134,67.28267823524251,79.68418359675762,90.0,85.0
135,66.8958016844993,78.69512673428486,90.0,85.0
136,72.19017694826377,79.62696099752394,90.0,85.0
137,67.84400249607876,78.64447322785077,90.0,85.0
138,75.06792310914254,79.21291239663849,90.0,85.0
139,61.19742697275472,79.54907177759173,90.0,85.0
140,62.36451766847661,79.08620912042211,90.0,85.0
141,67.32971623532195,79.657978595087,90.0,85.0
142,62.0887913616665,79.48331423516493,90.0,85.0
143,64.58838504200051,79.00227589315408,90.0,85.0
144,64.66389658091688,80.17494466573359,90.0,85.0
145,67.39090591516725,80.03592368531588,90.0,85.0
146,71.32371828961557,78.98335908164327,90.0,85.0
147,70.68979931543711,80.04511486830829,90.0,85.0
148,70.16990841194423,79.36260124506606,90.0,85.0
149,70.6256188777621,79.20390048784539,90.0,85.0
150,70.28911890390873,78.71286160042145,90.0,85.0
151,65.50478868570465,78.90197826730743,90.0,85.0
152,62.051486408110264,79.10693402685517,90.0,85.0
153,67.59480241006794,79.32671024032008,90.0,85.0
154,62.8044604331655,79.15659002244495,90.0,85.0
155,69.94058507362301,78.71591738846716,90.0,85.0
156,70.84769548232794,79.50003438525938,90.0,85.0
157,62.118033543987686,79.32496446995432,90.0,85.0
158,65.83671443364784,79.30909597560408,90.0,85.0
159,69.80017933568682,79.78987003122852,90.0,85.0
160,63.42121022400878,79.39708506276929,90.0,85.0
161,67.08612993089993,79.16410743041207,90.0,85.0
162,70.0913057230225,79.9830075076118,90.0,85.0
163,64.05373804266601,79.64529045587744,90.0,85.0
164,67.06827820347796,79.59842996069524,90.0,85.0
165,70.56213122759829,78.81092770816082,90.0,85.0
166,65.30187521721393,79.46815680881707,90.0,85.0
167,66.7805692199541,78.2350592359913,90.0,85.0
168,68.2848858276177,79.32779059246606,90.0,85.0
169,66.87184562139782,79.54396693974088,90.0,85.0
170,63.48569626342614,80.30939845136704,90.0,85.0
171,70.1749486903869,79.63118230049751,90.0,85.0
172,64.90812600441761,79.79667899883523,90.0,85.0
173,62.35653780292697,80.14738051181139,90.0,85.0
174,68.19921036724408,79.51766553111443,90.0,85.0
175,67.52014627738853,78.3346102543025,90.0,85.0
176,70.01950256918565,79.42167525907718,90.0,85.0
177,66.82508540169603,79.35661087479211,90.0,85.0
178,66.7657898617792,79.89325855867186,90.0,85.0
179,64.60659827181985,78.00175093561927,90.0,85.0
180,73.08911497841734,79.90300454358562,90.0,85.0
181,67.30556184067032,78.49263567067763,90.0,85.0
182,67.03204370691041,79.6616967706281,90.0,85.0
183,62.21884752730548,78.85741730860263,90.0,85.0
184,62.13103343179783,78.68395466589725,90.0,85.0
185,74.07387030285685,79.73305747401024,90.0,85.0
186,72.2733203362473,79.3290878562667,90.0,85.0
187,65.97058079861692,79.4408721211741,90.0,85.0
188,71.96276057226856,78.00673499969817,90.0,85.0
189,65.24096562274367,79.09512804081211,90.0,85.0
190,68.92679902970099,79.19498551712431,90.0,85.0
191,70.68435871606115,80.11026202805006,90.0,85.0
192,67.76798686429554,79.12161330908333,90.0,85.0
193,68.4397590909725,79.39581655760831,90.0,85.0
194,73.03584809328667,80.23218716199908,90.0,85.0
195,65.82090253250962,80.02578862026962,90.0,85.0
196,70.81285301647281,79.7951238308044,90.0,85.0
197,63.28979310149203,79.45389912833251,90.0,85.0
198,68.02512604462683,79.30646380350537,90.0,85.0
199,66.12273379738164,79.18909466093324,90.0,85.0
200,62.718650797004166,79.23287672526489,90.0,85.0
201,69.42747074760197,79.27730629906844,90.0,85.0
202,60.25724422085322,78.712993759762,90.0,85.0
203,63.694016354745834,78.55304181029432,90.0,85.0
204,65.55328173331927,79.2311501415661,90.0,85.0
205,66.6826159171296,80.16149537163905,90.0,85.0
206,67.93441769617492,79.71285391795429,90.0,85.0
207,58.985339399900006,80.1728465526985,90.0,85.0
208,71.62170597009963,79.71330893846034,90.0,85.0
209,66.3556639905905,79.07266383085626,90.0,85.0
210,71.10395042223095,78.85958976245016,90.0,85.0
211,65.41061039447503,79.33587997426456,90.0,85.0
212,64.84888856544791,79.53154005114573,90.0,85.0
213,62.747502558549066,79.50006025180596,90.0,85.0
214,63.737908783698025,79.52861239729535,90.0,85.0
215,66.5206794994515,79.48475380288959,90.0,85.0
216,67.09543806542119,78.65643441324583,90.0,85.0
217,65.79184168128509,79.69723175167213,90.0,85.0
218,65.99328242999998,79.25487193491495,90.0,85.0
219,66.81830495146795,79.25429545059605,90.0,85.0
220,61.7751478827935,79.30160739939288,90.0,85.0
221,64.89422540011662,79.12402596586682,90.0,85.0
222,67.77626152470057,79.37485864460164,90.0,85.0
223,69.72255320277388,78.94803087838105,90.0,85.0
224,66.44451719426301,79.4694711854657,90.0,85.0
225,66.3146463664847,80.02563831063242,90.0,85.0
226,63.20637310877668,79.19579907333458,90.0,85.0
227,63.418980626664506,78.88387659034406,90.0,85.0
228,62.633273878247046,79.35464339605993,90.0,85.0
229,68.74202306762074,78.79284364383433,90.0,85.0
230,67.26057786306295,78.91307596373538,90.0,85.0
231,64.51965022865635,79.20561286816825,90.0,85.0
232,67.4866353803478,78.55574493355701,90.0,85.0
233,63.62457265511857,80.07350522905716,90.0,85.0
234,67.29275260845952,80.12924567309217,90.0,85.0
235,66.03794422342197,78.93252517158008,90.0,85.0
236,66.26213915300508,78.44690079770119,90.0,85.0
237,64.25687231336977,79.88914581980514,90.0,85.0
238,69.23871944613992,79.80590870532274,90.0,85.0
239,61.820492242690804,80.14506829959957,90.0,85.0
240,68.1261878559216,78.36797073623177,90.0,85.0
241,64.19095322666934,79.68125145256373,90.0,85.0
242,66.07767894355703,80.39717549549347,90.0,85.0
243,66.73743840203997,79.90323438915397,90.0,85.0
244,66.22578136213554,79.97580464700258,90.0,85.0
245,68.4473060463562,80.05213195738499,90.0,85.0
246,63.83492269444872,78.99355735414328,90.0,85.0
247,70.57175260521997,80.25943317309611,90.0,85.0
248,64.70349398941815,79.73714056046217,90.0,85.0
249,71.61244307129392,79.19231705022095,90.0,85.0
250,64.29780298766006,79.63409532418042,90.0,85.0
251,65.25630222517205,78.91120502006761,90.0,85.0
252,63.96072189861246,79.68312091127854,90.0,85.0
253,69.31212956584726,79.51044844363108,90.0,85.0
254,72.36480693528355,79.14470786204889,90.0,85.0
255,64.49021702732281,78.37531834560941,90.0,85.0
256,68.76802041884005,79.97216971350907,90.0,85.0
257,70.19413098576804,79.11930147907589,90.0,85.0
258,70.73231073791015,78.35373343049461,90.0,85.0
259,65.76545672505468,77.63592243748018,90.0,85.0
260,66.37259942041511,79.99649392442794,90.0,85.0
261,63.40347879566415,79.57376389898299,90.0,85.0
262,72.1466683362211,79.46871992837663,90.0,85.0
263,70.7777372498621,80.19493174189869,90.0,85.0
264,69.43540135634302,79.51676461060268,90.0,85.0
265,68.14911191200939,79.83034167175096,90.0,85.0
266,65.8009124626789,79.01448548210595,90.0,85.0
267,70.28092240076316,77.7078358549922,90.0,85.0
268,65.43855212679586,79.11573315690181,90.0,85.0
269,72.77258534955867,78.89766014071796,90.0,85.0
270,64.76038277877156,79.21152388211561,90.0,85.0
271,66.7010654769126,79.67781721306706,90.0,85.0
272,62.90571224003411,79.31665327971824,90.0,85.0
273,65.2469780828721,79.11928178361278,90.0,85.0
274,65.79559734531567,79.91686386553049,90.0,85.0
275,74.26292794075192,78.95210064609797,90.0,85.0
276,64.43236339552006,78.809094332717,90.0,85.0
277,70.48373455475819,79.00089153450767,90.0,85.0
278,70.90049704451908,79.0543005378008,90.0,85.0
279,68.46915106376275,79.88185210126187,90.0,85.0
280,69.46058673594764,79.67849901405373,90.0,85.0
281,71.03564963342579,79.62732116989513,90.0,85.0
282,76.0728765187219,79.27737688147856,90.0,85.0
283,64.63361244721645,79.36773601184343,90.0,85.0
284,71.1915584358355,79.6604574511664,90.0,85.0
285,65.95887998040396,78.48555536726401,90.0,85.0
286,64.80385119319068,79.726196416091,90.0,85.0
287,60.67092288414545,80.17847043166708,90.0,85.0
288,66.566554745351,78.74722181259713,90.0,85.0
289,66.07195043195448,78.40905531575532,90.0,85.0
290,62.40989516666405,79.16106897177724,90.0,85.0
291,69.4436666194319,78.8948574658752,90.0,85.0
292,72.05332593588298,78.83212642636602,90.0,85.0
293,64.20937099538524,79.38586061531423,90.0,85.0
294,67.01020462628792,79.88297402413488,90.0,85.0
295,58.46240198917394,78.99005368758306,90.0,85.0
296,66.72697331097133,79.38240914299155,90.0,85.0
297,66.33756361862136,80.80537370358573,90.0,85.0
298,62.732217201533665,79.62877312406734,90.0,85.0
299,65.07756808247093,78.81351065102008,90.0,85.0
300,67.6330750634626,79.11648217711473,90.0,85.0
301,61.980796721428106,78.85897555241633,90.0,85.0
302,68.044958368896,79.23055226226944,90.0,85.0
303,66.9145767621965,79.85411034221367,90.0,85.0
304,68.35237312780266,79.76313042656413,90.0,85.0
305,63.670237051069435,79.0461212121619,90.0,85.0
306,63.2577359774429,79.94250297113166,90.0,85.0
307,67.97112433811296,78.36233650110532,90.0,85.0
308,67.98293683286687,79.26849564722812,90.0,85.0
309,65.49036745726981,79.18949373080223,90.0,85.0
310,61.638153927634356,79.02161800775764,90.0,85.0
311,65.85393583765241,79.72178351050502,90.0,85.0
312,73.60552094519713,78.93336711641484,90.0,85.0
313,62.86488974415239,79.71472036209249,90.0,85.0
314,69.46943446927857,79.19500597319569,90.0,85.0
315,67.78975942209134,79.26774330692952,90.0,85.0
316,64.50043211342705,79.36932120626675,90.0,85.0
317,63.926222498796214,80.13808505223992,90.0,85.0
318,73.56443394539829,79.66790460641671,90.0,85.0
319,67.8058018552961,79.66041629638497,90.0,85.0
320,73.13878352316078,79.62452311567426,90.0,85.0
321,63.47592470703349,78.47050629361014,90.0,85.0
322,64.8216955666379,78.78822856224275,90.0,85.0
323,71.99504975394571,79.34310539452645,90.0,85.0
324,65.69807484310107,80.34253314940229,90.0,85.0
325,66.44375290733603,80.39849579637215,90.0,85.0
326,64.0745402882332,78.80042048854254,90.0,85.0
327,65.05496237680478,79.32465338701431,90.0,85.0
328,69.1051308990568,78.77356625522768,90.0,85.0
329,67.16788874494569,79.48827015204954,90.0,85.0
330,71.6550710222493,78.60977148616759,90.0,85.0
331,65.54205626126807,79.46034371274138,90.0,85.0
332,67.59160504416205,78.79696594614349,90.0,85.0
333,71.28384512358889,78.35277676147022,90.0,85.0
334,65.14434650389099,79.20726619580638,90.0,85.0
335,69.83716830350191,79.30981809916223,90.0,85.0
336,71.8304198239559,78.67640499576082,90.0,85.0
337,67.10784320249007,79.48647611432969,90.0,85.0
338,61.1294585068837,79.10505192000248,90.0,85.0
339,70.60572894009806,79.57335885063777,90.0,85.0
340,69.9831052608889,78.5932122389371,90.0,85.0
341,68.79481140578226,79.31816368035375,90.0,85.0
342,68.86378176300767,78.6772977231088,90.0,85.0
343,68.092667089413,79.11777083676476,90.0,85.0
344,63.052973243394995,78.4679960417704,90.0,85.0
345,65.26369775790293,79.00848867451958,90.0,85.0
346,70.30777877185656,79.55234744425753,90.0,85.0
347,70.49283387812174,79.08166025665797,90.0,85.0
348,68.57010026840044,80.48073470174805,90.0,85.0
349,64.63728878780194,79.43233390299025,90.0,85.0
350,71.45671779583044,79.16860564240375,90.0,85.0
351,63.53533874416716,79.39724682065962,90.0,85.0
352,61.74212788580137,78.41480072729475,90.0,85.0
353,63.89146087653488,79.1545040679908,90.0,85.0
354,67.89616673860002,78.99808198578981,90.0,85.0
355,62.881205167583005,78.61349679741666,90.0,85.0
356,67.81725222324259,78.6670805579973,90.0,85.0
357,65.86040753549015,78.71971179494594,90.0,85.0
358,69.41641926741246,79.53172170157353,90.0,85.0
359,72.24608641323591,79.45876424984168,90.0,85.0
360,69.0960113402373,80.21223761891363,90.0,85.0
361,72.62990491663324,79.72197986448464,90.0,85.0
362,62.47151519560447,79.23240958941834,90.0,85.0
363,71.43134810246012,78.55390873557063,90.0,85.0
364,60.63078013518479,79.22300739729967,90.0,85.0
365,65.57412777749884,79.22589396311783,90.0,85.0
366,68.56568008575886,78.86660908675238,90.0,85.0
367,67.67034804038128,80.08141332195565,90.0,85.0
368,66.42181629809559,79.57904756471362,90.0,85.0
369,73.45961566361395,79.23211171780441,90.0,85.0
370,67.01179048529303,79.43472032618311,90.0,85.0
371,65.18563747719412,78.8474060789109,90.0,85.0
372,70.15179936966024,79.76779903268054,90.0,85.0
373,69.45957830543308,80.07914743559404,90.0,85.0
374,63.47995527849173,78.96761772455521,90.0,85.0
375,73.17534497252586,79.30299245338846,90.0,85.0
376,73.4633683695834,78.9662259059533,90.0,85.0
377,70.34812419830438,79.31447073354083,90.0,85.0
378,68.39423249000234,78.7122276322872,90.0,85.0
379,61.93018285202852,78.888137371888,90.0,85.0
380,67.38417230072872,79.15471710612539,90.0,85.0
381,71.2068427436839,80.21799997197733,90.0,85.0
382,70.00957310165117,79.56878842918732,90.0,85.0
383,63.24610713391304,80.15212770895138,90.0,85.0
384,65.49245304228626,78.4841629926792,90.0,85.0
385,67.1211302631012,79.66651713029918,90.0,85.0
386,67.38710392993194,79.54478044539788,90.0,85.0
387,58.84934550033362,79.57979725463477,90.0,85.0
388,72.12292256487345,79.48868658453364,90.0,85.0
389,57.9837577014614,78.88825533275565,90.0,85.0
390,67.88106186883337,79.48209355040294,90.0,85.0
391,67.35830582920116,80.04056409184389,90.0,85.0
392,67.48995729259069,79.28470534875153,90.0,85.0
393,65.30986214255043,79.69694281105876,90.0,85.0
394,62.54319639395832,79.49953841676674,90.0,85.0
395,69.83954793758483,79.3160581733845,90.0,85.0
396,71.63847453704925,79.60316733805976,90.0,85.0
397,68.33614755604387,79.89085215407854,90.0,85.0
398,70.69257699169746,79.49848067516703,90.0,85.0
399,67.735698709131,79.91551577247529,90.0,85.0
