unit_id,CropYield,LeafGreennessIndex,do_ph_acidifier
309,18.195236015273405,8.229197299024674,50.0
310,19.66377352822738,7.583493251111964,50.0
311,20.078852774454663,7.5786743561208,50.0
312,19.624108646329532,8.162425603801566,50.0
313,19.505297013532974,7.0049982538900375,50.0
314,23.141166828958955,7.752447261707666,50.0
315,17.63886033604339,7.565748744858909,50.0
316,18.967288162114208,8.184275582112573,50.0
317,20.202314836091713,7.45272056434388,50.0
318,16.906961503238747,6.682586338584091,50.0
319,20.999170478248043,7.9237691202962335,50.0
320,21.945229664507952,8.180526941992987,50.0
321,24.08977711018478,6.792418331391025,50.0
322,21.46453950862204,7.242713574008407,50.0
323,16.527520064218535,7.510065627674807,50.0
324,20.553376502020665,6.802200709910457,50.0
325,17.840945390725878,8.341383824368615,50.0
326,16.833432754327152,7.68741175108931,50.0
327,18.16011734689625,7.487949250819163,50.0
328,24.720474917146944,7.316363023005316,50.0
329,19.236453063717953,7.783724310348608,50.0
330,18.458366207282992,6.8428738917115215,50.0
331,22.31030847195554,7.023708851098997,50.0
332,22.101984111755716,7.04879659255318,50.0
333,22.274345388749495,8.239028941768508,50.0
334,22.119470215614918,6.849383793990186,50.0
335,16.42511653647476,7.523366971088125,50.0
336,19.320391792483186,8.005008635109487,50.0
337,23.227021460838394,8.439988708997744,50.0
338,24.160767423749487,8.439634365494497,50.0
339,11.568775222738086,7.593376655472277,50.0
340,21.57198588247357,7.523573691369835,50.0
341,18.41812857155856,7.901519525669505,50.0
342,21.063692914851185,7.1475505537528425,50.0
343,19.451976731198744,8.038388306093234,50.0
344,26.997951373660875,7.783861419021485,50.0
345,27.440111949376444,7.744097130564077,50.0
346,17.669140443597403,6.222500383789082,50.0
347,18.46801081665085,8.048156844659799,50.0
348,15.632988210272536,7.290393928818347,50.0
349,14.680671509932301,7.264841740645872,50.0
350,18.791864614808475,7.915403196931105,50.0
351,16.50598817743344,7.569924909099727,50.0
352,19.8115787040093,6.471189423225938,50.0
353,24.525169370855874,7.034764745705932,50.0
354,21.078671739267282,8.384589633022125,50.0
355,19.8799905158074,7.392470405742729,50.0
356,21.72657834936694,8.152054955667367,50.0
357,24.49627131602794,7.963652866679774,50.0
358,16.944543793326304,6.423837258125533,50.0
359,21.237307556970634,8.348261336695323,50.0
360,19.25093753297094,7.592113863436965,50.0
361,16.2605740580011,7.854753975760713,50.0
362,26.229664805972,7.0883425282937775,50.0
363,19.263286961564226,7.6123994948283675,50.0
364,16.990037693228707,7.578223810520038,50.0
365,20.00517836136433,6.567330424056822,50.0
366,18.08310935025499,7.085318921905681,50.0
367,19.03580566901828,7.8868497844503445,50.0
368,22.364200478637034,7.092336536667618,50.0
369,24.374858576261502,7.578324038166848,50.0
370,17.59264277690479,7.655796356825466,50.0
371,21.53207817996419,7.889579830373239,50.0
372,20.09921979494697,8.497748280038957,50.0
373,20.732884421631177,7.506556347862335,50.0
374,19.16708133537633,7.827984876577161,50.0
375,20.252926943888294,6.980092448112503,50.0
376,15.886434390967324,7.895466789507811,50.0
377,19.157728439730427,6.771345023947257,50.0
378,22.11716139349042,8.056617726298057,50.0
379,20.770827148301787,7.984870628303566,50.0
380,21.5812479564588,7.432544227059462,50.0
381,20.83435723680888,7.910145436908965,50.0
382,17.442493824470098,8.187107081081322,50.0
383,17.795354097620407,7.584683750236146,50.0
384,17.8491674697405,7.859153983514759,50.0
385,25.587871944488167,7.893227551492136,50.0
386,22.640783545013747,7.2912439839380765,50.0
387,19.422630819129505,7.30164464964897,50.0
388,18.801322190405145,7.275710351348369,50.0
389,26.673594172476434,7.069675239544329,50.0
390,16.41564107311551,6.664070898686456,50.0
391,25.06027792306485,7.646857588915001,50.0
392,18.818687841226883,7.206591552796601,50.0
393,21.193375661708743,6.8811757192005345,50.0
394,20.191369992055254,7.583776875864494,50.0
395,19.335652753559017,7.533522952889877,50.0
396,21.33618538943492,7.52974935186261,50.0
397,24.025263458873322,6.825183469780601,50.0
398,21.479227788525723,7.911676427225188,50.0
399,19.56559912843056,7.353029972682564,50.0
