unit_id,ProductTiter,DissolvedOxygen,BrothTurbidity,Temperature,ViableCellDensity,FeedWaterFlowRate
25,10.253417162557177,54.56987549159472,39.27986993161269,44.86294235376099,47.10267752436301,31.201652877372002
26,35.08773026209838,43.84505769982216,34.58269861735574,34.46120262373164,39.21645314089352,46.81034894457378
27,24.34364301475876,62.99109227058036,18.684524499450966,27.52933907624819,45.33548711594827,39.92266104931025
28,6.522258069369288,35.16847296111862,64.11082578570189,47.11825780949703,59.60200809345596,37.53454901458704
29,25.769853827884994,72.87801803688454,39.26536972309115,40.697977283320775,47.055517440716564,40.330120015774746
30,17.039636557229603,62.73975837308829,53.632595228657856,42.61089702158744,42.41038712128938,47.17724777719894
31,36.895020972224835,48.19448605733125,21.30124106066931,35.11795422397005,41.13594382359802,47.093133651201676
32,7.5435756501031515,54.33164908365719,57.79679371800086,25.037135247965733,78.7504724497528,44.57458541751194
33,29.3946529951764,56.85835510949718,27.65945203375842,38.878968686894076,47.47623057669206,56.92623104804179
34,34.00650657771397,68.72035017721818,19.142382307516925,34.392272164645746,39.347110215622095,46.35825314618437
35,26.12739058232744,75.03612708323038,52.951763786765596,50.37777668453572,55.200901709315396,36.1271487000689
36,36.165880386372606,61.870328831374756,54.03102438850196,28.95243476914493,70.72302991355394,41.42375114123556
37,17.82668137183169,50.91111241409042,53.351693523224945,28.288619382134335,56.486650845194355,54.16720617033156
38,14.185370017855552,51.3777612299357,71.60002631082247,36.93254051537221,40.76590816593669,31.018131288775837
39,-2.0988402233039904,37.656920855261774,73.41150483225508,31.887865247694222,47.29527462457746,45.39611136256511
40,6.318706128296526,45.706800184360816,45.03488259236799,31.53869067446595,52.51943192283795,35.015700623456894
41,27.999596085774925,38.8598409295052,19.177285033266468,32.08172532614052,42.56941229479432,31.480031688426937
42,54.60849302700151,61.56183662648321,22.704866716678275,34.55380537136205,47.84674869426699,33.98278839632304
43,25.37367223438179,67.79203775182455,48.83701402130617,26.983878878994155,34.94083349064154,38.74715445633986
44,18.910294380473438,63.085940612170184,32.12683154846839,30.910199221580058,34.209266832648595,48.05126273744997
45,23.578500128495264,55.470251917889016,1.2269884564249267,42.534339060901885,56.46130314830565,34.53978500096417
46,21.19771470138844,64.01058039245919,42.84631901793674,35.56226969735316,41.08538671392761,50.04558405259607
47,38.96283156559271,54.896315746967836,31.264604015722576,41.09187482908589,49.005765708038744,40.497379959170495
48,5.129538697668625,41.50082998371723,31.051632167717603,34.67114709223461,51.82126092372735,47.51359989408734
49,40.60506597740929,59.318651499383655,54.3111830134732,43.32245208796754,50.07770205217983,41.47666834609252
50,13.591956302279975,35.73221885406199,44.50686771428231,26.190228230242333,55.84113345988779,34.224978450585255
51,2.5404912745991406,54.860642300901254,51.88370075820948,30.270838031482324,30.92131214911921,51.52331242933236
52,21.925870086914856,42.899109452354764,36.150350485632586,35.57421006493756,65.76720387790053,35.4881084479759
53,52.15545822581026,61.05971498796482,11.288334611034943,39.955755051623115,53.80795988050127,39.456273548552225
54,-1.79795277179299,51.814346753486454,45.911628812202736,35.42931924679118,27.537832418876892,52.08299133284566
55,44.660052526374756,58.38286377006239,19.0579098125594,38.19144977326139,36.02493189024609,25.52930577723368
56,30.928709833574164,42.050423769049615,50.683976988994814,36.84451348054002,42.948884767006895,32.220297042941596
57,18.73585457402872,60.703348482588595,73.52042818900756,40.74446996431357,52.90708456406794,46.20647341553703
58,7.561705905407916,42.32710298439629,38.33978265873545,26.781593660451886,43.02453579137229,35.825844130996
59,28.45146364062914,75.7290098422491,69.38212867409197,40.36747003544747,35.50163733175286,38.55114633114013
60,24.80963151896307,57.542666485535186,42.63354485147688,38.69559640825465,47.49268142480939,45.190662591924095
61,36.9339947174671,37.73767028032543,-5.111112913463128,35.81166258664708,57.30324951721924,22.754911560523304
62,29.409130138124183,55.09947651334303,39.440886956349864,50.90996545550276,60.496534739464735,58.98252424027491
63,21.205640144298407,63.40881677082601,70.82763928400156,38.001830088807864,32.96049466630331,40.90739062832812
64,17.20065519843108,37.0010693579719,23.60230573024269,35.57410548721786,64.32386757059173,27.148319864742525
65,3.4925183533715716,54.49116200797034,66.59866049252655,37.86872307052958,59.77422538959008,49.3956318563991
66,21.839604813006712,56.77759455036241,83.84766146393517,35.32499559456005,55.63055122218608,33.923413636580484
67,0.9616426304923142,55.7244180653852,55.24761982117339,41.194098654831585,59.057528543320046,54.08267591707116
68,27.47490608152407,50.53554101416921,31.52452456495494,33.65976332226556,28.066764083216015,52.88744474287793
69,8.138441541440223,40.822002681427364,36.07941634287009,40.26106665290264,46.968710886103786,36.973825875701905
70,20.563743894068743,52.32463037105312,61.696682772317956,40.31536172515055,62.16095462705525,34.924621922814
71,29.077321556762033,63.83565273529176,35.36593826510297,31.910454845658222,43.54044603563128,29.741149692709158
72,15.608048815551026,61.961585481579526,23.65295544935483,42.31354652557107,31.341585857716026,47.77434507385924
73,12.634934641740184,40.643286095312966,73.81781063148041,37.324902254854784,67.4415922921602,32.67482733496805
74,12.067114486384401,59.88475291773065,31.65514823776603,37.61330711677274,39.33123142439996,41.060305209248305
75,9.496473427897936,62.443041467688346,23.533814306035154,32.43437988455121,53.51444457671563,38.63874237869462
76,13.308651640705195,61.30285853304665,78.29061533098744,47.29031807206088,57.7213240219767,41.884312859167345
77,5.052067538904405,54.754429347852856,60.521594073450956,42.4200463144636,65.75591172123264,34.170754840497146
78,16.74110309740899,50.1569990791814,66.05047349984137,30.61993174082219,45.097362637164885,41.61250069798723
79,31.75870913775416,52.125123451355066,36.55398254757722,31.884527808090684,27.94403187281206,35.66327553579549
80,50.516896255058214,45.71437116423711,-11.005487605232112,50.19383727249645,53.07826596489828,40.873374807886776
81,33.1020020300949,74.914915963687,40.46974079165188,37.13788441841981,62.55645279267096,37.732627883580825
82,11.275475670020867,57.11204290401345,50.374486556931615,37.57301742583703,47.35311191758914,40.249807833740384
83,49.195646656638694,44.39036158844695,-4.7188070360500305,39.67275240481324,24.14811752879039,45.597552822903516
84,12.964840191060095,52.169099544957454,43.93295337527841,34.784387088599566,34.53285397493778,35.684868004218096
85,9.242283666839471,59.36316587858548,66.727072023532,35.448373649566555,54.8875158113839,42.71318206820475
86,10.146510618351995,54.24424884901158,36.61370829945195,53.52986167448308,48.57660960670811,50.015503580116444
87,22.20146182381809,57.16223873936613,46.221259563420205,37.302717373065825,45.75469827037817,39.30343432590024
88,4.305380671046906,52.17168348386473,43.665571081562156,27.60862007116186,51.675343945638645,44.83241233867022
89,0.2622554404308881,38.237120769503186,79.12087667747377,24.101695048258133,74.27578343983232,52.69766523725276
90,46.9505192771761,59.05346954777916,21.66835994249427,40.49716530329421,50.164067481799975,41.83300519846269
91,21.809221358625916,46.69313773788259,-3.0171868270738287,56.474497535306135,42.180365847172276,43.65470350814711
92,18.37940341330063,62.684934650284575,30.93436704649339,33.2230763490895,63.78975710801861,41.74150637213805
93,13.423634941183616,58.54588514650041,62.56808411754481,27.12871153287825,60.08189012766556,52.23723267543365
94,49.841989888377014,58.49865506748162,29.803113513820705,40.38748974597674,49.77822232564523,31.906084840091154
95,45.721665913701756,53.65481349098949,25.039574751168015,31.43488833638949,36.037774925197695,38.1406534171855
96,16.605720604254422,61.51850143397567,40.89987223454398,33.86095963068961,38.48507315950194,38.3047881993038
97,33.0947923122277,50.10054496435438,32.19082419890683,25.2362755269894,43.944528409083155,38.49570656133251
98,27.520371898412442,45.94844484410378,35.19476749878336,32.41756174560493,40.40370725177604,41.89051086527572
99,49.95857144389599,66.10736488232972,8.121580147182074,40.71063179506588,53.96382091127876,43.4478955125848
100,25.094505229152926,67.04381650593803,28.32535503542487,46.31803839595132,53.30602488622091,35.84862831386573
101,13.453081967683682,68.93440243832143,64.90730549757262,37.280720350049855,45.0925274315656,33.19935357713049
102,13.951675113365022,54.898478819577925,47.129185585552875,34.65942723203569,43.53615049374477,34.886369012237246
103,-0.5985146415958171,48.82236904940674,46.665937151006766,34.55173033949326,38.366251470081295,49.59801407807244
104,11.318780145171816,41.89978809110884,29.31973783521093,29.956606581285303,52.23046720309624,40.753121828717845
105,21.39768973525544,48.82414914017072,51.85225732517159,32.41707667349828,53.126602255828956,43.3189667152342
106,2.2201100012785053,44.56080610923591,55.84367369051566,30.019773057215108,37.812986611575695,47.37968179726389
107,25.82695073384926,69.11126983481815,35.40535896022581,40.61077085746129,36.93386821105039,42.680674764080806
108,25.687441672108243,50.76531260449048,45.74632535695358,26.0550031355379,37.06503214759154,39.728861383202165
109,4.865600540112366,37.07668754257507,47.73692916829829,35.1266485490836,50.454665337601554,41.522118574225914
110,9.14761760987693,49.14181521595861,49.36562949001483,40.906389496317445,49.07475027926914,49.37560544764164
111,18.77013835541829,23.40075201585563,48.97420822595025,47.07642572088282,53.704818574629456,45.368956503538705
112,26.9350397013571,39.47749033947461,41.81421288835841,40.14598877395518,54.8090593628009,42.56538334468904
113,42.36711016287874,59.755445091387514,2.167127927010693,34.48859691448644,50.76587420509568,35.536657897934916
114,24.73215409147921,64.49722973788514,34.31257768897923,37.752052741379,80.45170391899623,36.96371767723642
115,36.40656438006528,51.6014748781325,48.93649598792113,42.76639687467025,53.04349727242351,34.06465478463631
116,44.20931789079562,76.735114278352,48.862882072177676,39.06147312387587,24.08989426377571,35.993791011652995
117,29.415813653463836,68.22076792175767,48.209006860589376,38.537596629702406,53.77737003852456,30.320192487229804
118,19.991446201686845,62.7281998056578,57.03940027278173,22.959175992444163,41.46928612826402,47.63435306565358
119,5.337159986341707,49.6233026578309,57.1541460498267,43.199373044988434,32.465245931865134,40.15597607715863
120,25.26183790387967,73.14941632454972,63.25837704663813,39.44786618275502,40.0084198575651,51.01061154656377
121,31.89129229782516,61.66539443418961,13.056420671774248,36.61174059156533,54.75412688179046,33.380392084032124
122,3.413656358330772,42.33051432080946,45.01672637803745,39.66997386099016,34.551349731987415,35.453843039602624
123,24.950526220195663,64.55451189683018,58.47769523683282,34.810529872501036,36.84423330361207,42.958944380995234
124,15.044367439251848,48.27052195766829,55.632157938961285,33.738333221797745,66.35061533683567,39.2557053473158
125,3.0642886771526117,42.16742937012637,41.45262426235628,33.72286338886359,37.55381509743036,33.80628370135935
126,17.078608126356283,46.017037440223774,36.92612314312175,23.20965643243234,48.382539101366305,39.96326433105974
127,14.822404086005019,71.1826930624022,43.95869649230115,42.96847652256028,54.05154183610964,38.602732622699655
128,18.31698779745448,53.41152823903751,43.75415571817455,36.132778717362555,32.33507658193258,42.924637550103945
129,37.53607640089082,48.687433923101224,1.8347694716168803,44.93444405217339,56.105201605854276,44.59937055068505
130,42.709165621504475,73.4008141110443,31.487937013008285,39.17419716613048,56.33410489093978,40.97035332582674
131,28.77970083634441,81.02011790855722,42.44005445052001,38.240518747869224,41.033032062194586,38.31486677403956
132,23.869336294252804,41.08992926637856,15.347673137270768,36.907117867938794,37.69595496345591,50.67084749528406
133,67.04003503669865,60.22002710892432,-23.72924356116534,33.63328598330742,58.03874932168097,37.8465900756021
134,43.72067120140657,50.53733766555135,28.5205705310403,34.031149401411106,45.91474937580417,29.949990557749253
135,42.03775709549489,68.39798292366277,22.841825137181033,52.575834059626985,31.21713925381304,45.79232544118574
136,27.541311120968846,52.65474131145736,68.18220362356705,34.09441525419485,41.513924657724054,42.14434608607358
137,53.840581180530684,45.320981698166186,36.359687977839435,45.286545736026575,42.2681518072512,40.84314628725694
138,20.093561440859602,52.86553907486155,40.712880726684624,28.40360827076192,42.6529581112462,33.75669872533139
139,16.965154353328572,53.999615295292465,81.18522811781422,37.734988852158104,67.33382755657462,44.62837768709651
140,32.20989071945208,60.09474051734277,58.072286022379146,29.786455743779687,53.55945664765129,50.31825761144153
141,0.67500494694682,36.19917577318552,28.924147233808355,36.418198320228946,63.99529196189747,48.21177372751596
142,30.469172417353892,54.65048040612782,73.12530470267194,41.23978034657421,53.83306720843108,51.2099669463242
143,67.20607618067807,84.08560881732338,-11.35283072262011,40.52850664865953,50.9021619719814,39.830101667996466
144,10.064779714826601,38.98028811422332,63.92932223987617,35.05170859846566,67.73076582131372,37.491097163482095
145,56.38480945777955,72.72221892745992,17.341868897608173,22.542305538547854,54.220632164693,37.00857564494164
146,38.37464593979086,53.35744386674952,39.41686293812159,32.658950639793005,60.550167104658115,42.9051084018556
147,26.966426947115085,64.13122543334427,36.99275630209985,40.58103859651975,49.556171949412686,31.837535400486704
148,35.003607073166734,64.82674454569552,56.854676604969555,41.765682395795814,40.97849011616427,32.596421235638964
149,3.7904599754520043,53.81505662841802,43.04731866346313,29.315607822359244,42.500827943391464,54.53921062052242
150,34.99939759978024,60.616563422346495,52.84824265989597,36.2252268777828,44.31255897315843,36.74013818803514
151,4.43529561864691,52.53526265854387,65.37876809312719,46.513128838457405,48.27925946655591,57.3346560905849
152,8.926184549986619,45.37747928937627,38.330911703220494,40.17897208171558,58.5427536963068,43.603694231616494
153,6.867470796308229,53.530501327410924,41.79811256390131,33.08739568661678,68.76415991002256,43.21459895780211
154,20.438076097095127,50.47894553209055,21.899401938219455,35.70392281157193,50.20202426503825,37.171161419209696
155,55.60452593165773,66.20385862284054,27.85108495626588,39.07781524900581,31.84604183109455,37.692253895518036
156,4.559919822483651,46.07490669563922,63.31030796979438,24.730666247343134,47.23724665564859,35.94985787598368
157,36.63844811934993,65.73848537686003,28.205677100258782,50.30426781951581,38.34518226756463,40.12205420214189
158,13.855379492762655,40.52959200490165,18.090555044483047,49.327825732397976,44.52261346665526,35.387471550706685
159,3.4030875898847697,51.79952314557006,29.07105034302344,29.472421433328307,60.764189639219715,41.17839235509297
160,20.104185496052065,29.40241917218343,18.806284409948812,34.59650473436187,27.73544068107166,29.65256277867964
161,29.78767651819991,56.036452732847664,66.60134319418313,32.83546461383584,52.8527557518798,31.307131967085137
162,31.640293270625556,57.95478432895687,17.92294273091067,24.828042447833354,80.07760505687646,36.68787933961317
163,4.12981312915528,53.195727787126565,65.71443742927097,26.975128277295102,64.82880552823944,37.28514513871099
164,13.722699102510346,43.4969839111807,48.102043779679555,26.80589154942861,45.411234606402594,31.097134136904174
165,18.500042491588914,32.47787114040852,40.16137184749051,37.94495710981977,32.09526992350878,36.71731656963831
166,42.07501587326647,53.82570073591031,56.32308726221059,35.240985339758176,59.38744460773485,30.067625402735757
167,24.879192348203002,50.430592623883356,42.89958521358554,33.632212304854484,63.17468380944079,39.073820782152254
168,51.47241219610235,50.91569599685112,-4.198328957173775,46.498610041112045,37.19334295343599,40.059849470154404
169,29.44064056832881,63.34357413437379,48.381999394035866,52.10692283913321,29.44184434649634,33.081583285150096
170,37.412910237560894,53.789985328965955,33.18448582854795,37.06774201915077,40.657180370257606,35.9779575531634
171,38.92420544004382,72.05239913178114,39.23328644369289,31.6081843352061,73.5034541649319,31.965073701494358
172,11.519052364214375,63.65581811568332,55.915216090935964,42.85680232574028,38.26288526748174,39.87724349153822
173,28.753423013448646,56.28013506329876,28.459468533352748,33.29599681640213,56.523495629853684,35.380712993050594
174,44.37773135712464,45.707438796507155,-6.768571749050439,35.13850922773692,58.146041037945196,36.18661516495188
175,9.718153380900546,46.54397901657868,31.196921124128302,33.38609827461631,26.65181121949654,45.216520498117006
176,8.167869818032774,39.937413274930066,67.53555404311025,39.12282043100168,54.12772318574588,44.09320274971567
177,16.043850358898965,58.926988209725195,65.81250173085363,40.49026848570012,45.33888094069786,45.87058937637733
178,4.828924115331217,50.9398166468934,64.07419021307466,25.73027683177773,62.39931543156282,48.98809441746306
179,31.514191583530298,70.6410288886908,54.68090554796293,27.31248325661218,24.94861890932386,35.42192883463723
180,54.00758755713345,49.32453589722279,10.752548898235439,42.68768470525319,64.0666780782919,37.23214514539864
181,25.511325971478186,58.99011370492591,30.45800175365291,28.38067941047735,54.47768759727217,37.2861786409163
182,4.782665827126973,53.75593971144001,70.53020010760216,36.55389697889665,56.082089496089814,39.79372298872219
183,7.362897061531893,52.57232082307671,83.54681013904195,45.50151570677836,62.7423075641731,37.976921570753994
184,25.513335161240548,67.10007404989838,62.82628278846294,39.02984461570209,53.15866940812854,35.74302521901905
185,16.213509313256157,63.383835242195325,28.51778438182553,37.942592013639036,55.19214427801278,44.05079351032012
186,64.02790130604878,48.11391459976088,-19.549613393007572,36.85475594380346,29.308363065739336,31.866750941509494
187,14.355592763822056,56.71972233395861,54.50014845707384,35.35191007493557,44.12493818463769,39.82240355751883
188,16.777337532815782,48.72368221637861,55.51054078376519,26.945836927051563,62.93737669159386,38.10341566618803
189,45.63712328252631,70.44125718075583,31.97228053114015,27.177359774331908,36.83370949136169,38.74772987559189
190,10.276064820583409,53.76385057349768,30.760874331902375,41.998835824847475,63.943194349217585,39.59575133528129
191,45.47727636489787,51.94744288441228,19.28581396581432,43.505462998946385,55.7485440637005,34.78844598695828
192,22.905983999840856,67.81759559853568,40.30560372165532,41.901712530638186,62.45511545054922,35.90679240420272
193,12.150179907755366,45.11724360561597,74.57201801990009,28.95579920581879,41.45886976310387,32.983844287579515
194,11.644527757426518,53.697580040571054,30.520934739554505,40.10035865194889,60.78200870417931,39.50847780694052
195,30.691151056408916,66.17515437511094,43.52973347973128,44.09080814720099,56.6228369540949,35.402833690810475
196,19.68767771392376,57.191378920534476,58.267937162034926,37.25218497106991,67.31374172937704,41.95669521472906
197,22.096789447323065,46.85781772650302,50.040053194329374,45.7794684510615,72.99044888067858,51.54232364502354
198,41.21312722224505,28.157762296205185,55.74054914491071,39.57267281569251,52.565055769359624,28.286235113614776
199,5.7104638653640665,53.32046762028068,70.58717281802923,27.061545989587298,44.317193865503874,48.42728433524185
200,10.880204006308176,62.05224743147545,45.29814751633959,31.451234589748097,52.633516648450296,46.77910171356839
201,21.771592988823055,46.398265012313814,38.732960419294116,43.441558573551504,53.28053893597253,28.861617204565867
202,26.482216235525694,56.20054425359211,42.869322469226695,42.63241700363499,54.703887981580216,48.51252763558313
203,9.17913985273181,53.04104626945245,66.18247118608377,35.61550607692209,34.06895778653412,43.166440463223516
204,25.951114682547267,54.823762959408526,51.62410370801329,38.3968269410366,35.88656475268585,38.5134089887433
205,23.873695943972372,48.115032004383316,46.52266864683867,30.567022073080178,35.770843014076334,37.739234329666765
206,24.159279070825306,72.64042110257634,64.60662676367602,34.9513290402223,42.80632145892652,47.0218577614426
207,11.289226929238872,51.97545200766588,25.86744479272926,42.829195004095695,54.13023481611143,61.84051214019226
208,26.302546067272328,60.25886976061577,66.48158475810754,25.91809650831608,54.978971735237536,45.17524539536643
209,32.85685441092019,72.1309692540521,55.424021555328885,24.266425977585826,57.31818549999808,39.90465691892522
210,12.991350900190533,57.22497134521921,40.37709543599222,42.087530044472146,46.04154721958477,36.24047272004895
211,12.032466143120732,55.2708230276448,58.74288567301801,39.54107513318906,68.5082614659614,47.71620106644564
212,19.66036581638092,56.97120209676875,43.5950398241708,40.91819142539652,42.856376364206625,32.86214978566056
213,27.110642659557985,50.42117713445606,71.16786275897887,31.702947251543247,32.580489473425516,45.90943620581173
214,29.02934094227634,61.634902677360984,42.17761164407717,28.18193368957172,43.20523760544652,44.157218967328326
215,16.43368091950266,50.81998687173804,49.99409558207599,39.094005067304685,52.30035393012833,38.919220360094265
216,38.96242317870045,62.835465441774915,26.883340519834338,49.629557344451875,62.97015950733513,43.31753462250545
217,17.990322294151905,57.01424355049048,9.386056582881018,52.0033833538859,51.860711635659676,41.85710883932609
218,46.70866198585598,40.02833083691478,26.61487245490568,43.091672297667905,45.453032642113044,39.490761248262395
219,11.778899391221696,39.52674483683064,56.63405176173316,32.51888843576693,42.32221357236241,34.311149279860686
220,15.312165387241205,48.23142554702678,45.23436001733431,38.83123003197777,59.98773814545111,42.507258137401024
221,25.10568899972843,64.5623758135668,47.551671915205645,26.519244696759188,63.85461942966193,35.37336225651078
222,8.366498050931801,49.97346125779381,31.374560748530165,42.27318991234283,57.114956463617226,46.82178833996493
223,31.373143656126935,38.90763161799166,17.05276036290262,27.1954645105047,53.22520371569445,47.360001760029704
224,14.501552333605337,45.392721764973004,35.988597804416656,40.80727672650253,35.48682366784729,48.43295418300169
225,48.77241849377512,66.83761703930286,41.07793296673695,29.909556900262412,37.51139289108514,45.914298126810706
226,36.34416767801254,65.27913634170287,31.368416152761643,34.76658626993939,48.94919030244707,39.90485719892141
227,32.071028018120586,48.97401680389776,15.768427997872784,43.93451212456208,41.01615097144893,35.89438880883381
228,19.68670719644798,45.45575160914363,41.83854812975914,48.17169895781258,45.55177425606818,28.412430352095015
229,38.528409779364985,65.43229093122895,10.460585044781059,35.967642015682145,47.55311965642792,40.608828634603206
230,56.86329431543691,52.832842662500695,8.949269238770796,39.870132907687896,57.06243955249151,43.944776985164744
231,35.97162725764832,46.285018897172264,24.76337149008478,36.16858015742879,61.59079346551154,22.01955559542319
232,21.152102912639975,37.52756153839303,70.64022903029596,51.120198814604244,49.04665058891816,42.85477471131715
233,20.28707662119578,53.50266536432202,38.325925558147375,30.312274535327447,40.769553078789976,45.233090983653874
234,7.024658566757843,45.563096225994634,49.965385261204645,34.10187271109029,55.845834354353244,36.7004513773989
235,22.86026662146274,51.564376936809715,18.596947686233477,42.190374824634006,65.23902353034555,37.11362066088031
236,32.59361172830628,56.43221541026338,25.029226522278602,43.93618819965027,31.71120724191721,36.892059065404986
237,31.293031523902606,66.82779936677915,31.17102652764684,29.616984764236378,61.28467411484039,33.37176895531064
238,19.190733663087762,58.26955818435621,53.04039242656032,47.76989323635431,34.110234611042955,34.05866029764989
239,-0.9264458451532516,48.26901471828943,62.357554496569705,36.67016104603695,39.21812548369641,40.967287732945074
240,27.749567812499553,57.88714073188693,32.33140872569886,41.618785192075855,40.064442454547425,23.155128583010583
241,25.180373062420276,54.519488185360245,30.48226974969809,38.169764013951635,86.88986511159774,48.079060037497975
242,28.825016691370553,65.00695682161764,41.81016451861399,33.1217953465041,35.77452818367278,42.01201485703955
243,34.90583119686453,72.19454218170875,79.49369059757282,45.87443536144664,41.33219086472384,41.30080666851018
244,25.24848544853281,63.658613548848486,41.19652644992102,31.024759055454773,41.158104218342785,41.22516073531823
245,12.17349737270327,36.028254081687635,54.90504160724106,37.06645916268095,74.10917712088578,45.029334108162374
246,39.29644029242543,50.09742399955994,11.275974195721828,45.3962392750344,34.23616282810228,42.51235616334443
247,14.785451414369355,63.42264145227626,57.69187255909939,30.134852075325806,39.89801256615965,36.095096549308664
248,30.893843155899937,69.15843744710605,23.9942778691732,29.929459674250595,83.65549698048412,36.29350025402234
249,3.7270684927462687,36.66731385246138,50.64184353284698,37.456095242905015,64.52916549050394,39.85498922182209
250,12.530867269808516,50.079205166175,40.43426520097016,33.203559587053576,48.146536120661835,37.43584985354712
251,43.38369472527693,61.068470954752556,21.66563798952184,28.48551131025588,57.35563868820927,30.13157592245052
252,23.137928090608792,67.5711895079891,50.00834283621365,36.03644321337762,61.52920342350778,37.42988105451282
253,24.00562588192982,42.86651805670227,35.4651610196217,23.066247114240138,71.79250220081519,28.165137248184855
254,9.287919388950598,60.78329570749747,33.33524074667807,24.25281838855759,56.804788697906154,39.18448132077064
255,26.751878131000947,51.50668974928357,40.69562343782492,36.313675838943034,32.91300126943643,30.777658203179325
256,35.51571021897752,74.1211017064564,59.16507238461328,37.844182583191404,44.15304322966819,44.29253662140309
257,17.78300835840709,52.45073360106221,33.12409278075459,43.082273547687635,53.77804125112509,38.484985740814174
258,5.385273011745468,56.03107701371744,51.93968445706016,25.22617655891611,44.672936234539954,44.0588126356186
259,14.160663051338352,65.67898379917771,51.33837741264482,53.07366988836839,63.32157859654534,42.2708300306491
260,33.61921018189948,63.87034779581359,20.76644911066716,47.17980842537307,60.58463931988004,38.830980796700246
261,53.36118146890914,70.42780266674605,25.48532802991086,35.74842479640498,54.618854296499514,40.606832674885254
262,35.615893641478515,64.71542823936424,47.45977391141419,32.86706173640489,59.33704434610072,44.45846542233002
263,16.944490156140432,48.98251778485998,29.3425439015342,33.12546331840605,52.58174598903504,43.63380576381335
264,46.097048865950256,68.89508614391583,32.915365606401714,46.97094745490507,47.91090642374408,42.66148493776935
265,61.62621603632595,51.160489502808545,3.943131307284314,43.558444882710894,53.20363096920132,37.09276659149124
266,42.73294033339538,46.56960594476909,19.777666028078208,36.661294898657076,45.10429435131699,38.31382672536645
267,23.070861411280966,51.134846518374125,23.255585190889576,42.2219488437038,52.149700628298994,25.66791776670809
268,25.554351490565075,68.34171985003563,60.263972988977095,42.65688411503322,51.629127991087714,25.42774942144578
269,12.140743168676195,56.78535380630346,40.94792121272363,39.13369620636342,60.060560326055985,33.959246337042806
270,54.57821053942223,49.70100177191841,25.41902517495786,25.413398353165714,62.4096511623495,34.07091263853108
271,40.66823291781267,65.17580746085508,25.411562841249644,37.001699139671075,45.021204619066815,42.052538260081214
272,18.471353151346054,61.100334051235095,52.98911472574302,38.117640028067015,72.38355534999232,50.79520537816073
273,13.511899109923426,38.68623489893834,14.442665906583521,47.86590954131328,58.13397674897296,50.06203604642171
274,7.760337969590615,46.8921757845489,28.511608637180665,44.84027940665199,37.984846784347624,34.70956433702215
275,17.36387031893371,49.522507094798875,3.8664581686347006,33.09280366618093,43.864612648521216,36.25519566433976
276,-0.9899678223735799,25.784107402352884,26.56210061806267,29.61873870556361,26.461131511118236,51.527428587419
