unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,ViableCellDensity,do_feed_flow_controller
53,64.52365909614998,-14.743980894674856,40.201931487286046,55.00697940098839,0.0
54,50.989076774708074,10.671541717982665,36.94250499872571,52.32608033700561,0.0
55,55.64984010435519,44.93475254767769,33.35728502909895,59.18714364982997,0.0
56,73.00096915972783,6.979091140864652,75.15399035874789,62.80138124309265,0.0
57,70.05359493693956,-9.988893973531177,73.67773573232029,50.18242289555341,0.0
58,65.11676720795374,-25.25881009234081,53.452107921780566,49.902711929797825,0.0
59,61.40583944948774,23.316888353095983,48.15206309846124,40.55266599304361,0.0
60,69.38229703221192,18.90188400739505,64.71543400399027,30.647806395530047,0.0
61,62.8753928842094,-5.404218214495543,47.453325189280264,42.59528040373119,0.0
62,64.16064528742378,-2.684723386457902,56.85869755559358,39.521400088517794,0.0
63,57.17460414099346,-16.302469648708477,43.41115210364676,28.427470000321165,0.0
64,69.46916145539323,-9.9014310989832,62.194513700912935,23.873884856152706,0.0
65,57.8221194685153,15.45733178981073,27.929533420242095,52.02047192094969,0.0
66,69.42695954130772,-15.268933906116413,55.8358266617405,59.06683736885637,0.0
67,62.969389381496214,-5.843899237104278,56.023258783916354,50.0664858790665,0.0
68,69.62101740628782,-1.2791145943277895,57.526722913005734,61.389428640280194,0.0
69,67.31244823765628,3.060076347200628,50.143811802367786,45.689522367741134,0.0
70,53.24007952605479,15.572876881338319,41.25147530974198,41.51387108874002,0.0
71,68.17687661036055,12.373172196196403,56.371187741212296,60.14306201898258,0.0
72,65.29212140851689,-0.3945681111445749,64.86368799446623,41.16100001965936,0.0
73,66.23364834359023,18.085043032202726,48.52155980529469,61.43787820682486,0.0
74,65.2144608097999,-15.117833897215117,59.990705586836846,32.227702529834524,0.0
75,69.48857122719637,10.396225394938135,58.14596520952575,55.37009725580971,0.0
76,69.69670155593565,-10.617208993942617,69.7059426250805,40.447251261297005,0.0
77,55.19099091721823,-23.637187055962396,58.40168229108191,69.38489198451772,0.0
78,67.52185752654746,9.018619251142301,66.13728966207202,57.17793026683739,0.0
79,70.18163097734835,-6.212145974508406,58.941107663691206,32.20042469423954,0.0
80,70.04501067695176,8.537101221229632,61.76315207118999,57.38060547596782,0.0
81,65.63219529617433,8.348716865252626,48.83507973309568,46.62248078126077,0.0
82,63.801569405964045,16.698092400596067,58.61563195460647,58.82857457406339,0.0
83,63.193459129682196,36.34833235937366,56.88523820882024,69.04793805603457,0.0
84,65.54999221268787,9.722498701940813,69.60209834288658,60.172223525120884,0.0
85,63.321656734089096,-17.12696051647229,58.69231424014156,32.4676503325334,0.0
86,57.420147560044796,-4.818090366865505,34.25859137255823,65.38794472318288,0.0
87,64.22854837701323,9.373208390397872,55.91718173012364,71.7863156430155,0.0
88,74.06145544659142,19.4126830877155,66.07259998599997,37.37158674244031,0.0
89,65.78510032254256,18.411522016339674,48.86409177262145,75.96881204163039,0.0
90,71.6247236251949,10.088814773049545,61.368233429671875,45.48643596061166,0.0
91,60.827646412924786,0.7754952137385231,59.64296900089684,56.21022842441392,0.0
92,64.2831135598559,-12.619269626104789,54.99964196277376,45.729780726988196,0.0
93,62.380081617378245,20.491981623319738,53.75299597354459,51.39575380543433,0.0
94,52.72176315314283,14.191911036000178,36.31335489541006,45.07001771139648,0.0
95,58.846883863646525,6.185764134933828,41.83474763521992,62.02804982142687,0.0
96,63.660231871830106,19.25388672943098,56.65403291473757,49.50819667280255,0.0
97,62.69083512033362,33.19846572739037,51.48659123311525,55.89449997259454,0.0
98,71.90886634056467,19.523478145416348,69.54458539012056,25.132900320325994,0.0
99,75.57108850868198,-2.598578227272421,74.58380724249247,76.73972532560848,0.0
100,58.87174183025931,-12.176776236318315,40.572148282329785,38.14765764154941,0.0
101,58.408251723729734,0.2697398201373682,43.61059944318212,43.34835177399747,0.0
102,56.742550566116435,20.64912746819243,32.15551783358043,69.4234723370948,0.0
103,56.28424032867077,9.972614264514878,39.19306557615995,49.96849078046004,0.0
104,70.56892300094779,10.41377602730704,68.6117078985789,39.267450608792416,0.0
105,62.21706480327829,17.6990005746973,46.30572699500747,39.26495990945317,0.0
106,69.69849031724286,11.580809753508142,62.93329802861694,60.10864180545443,0.0
107,68.41866290645254,-13.538066251474632,64.55584063855657,38.73176642829892,0.0
108,61.440181589249754,29.853640098298882,41.91082069469907,55.943042046828026,0.0
109,79.76684267935335,33.37496749949713,89.88351077994412,54.162758322619396,0.0
110,59.28388200071164,40.26547929115091,53.16661077629149,33.678079117510826,0.0
111,74.43390427751348,9.1498009455437,59.30710529286817,44.00619471993714,0.0
112,63.432083604114595,-21.740422547031656,48.93444119534533,67.8975919399078,0.0
113,72.49754794939417,-1.9730889981175066,59.31810674834653,64.43383677880955,0.0
114,65.79529539265464,-12.414213538514488,62.994440150143994,62.417988593701885,0.0
115,86.50931804922259,28.07359206997256,79.69246089418749,36.01943795241742,0.0
116,77.23244809117715,19.07242794379753,87.46239815690035,49.810247085371856,0.0
117,67.56923643621363,28.75844275774083,62.14537826534517,38.745219659576804,0.0
118,68.00780599271778,-26.68709454743364,66.4114924591191,35.718129991586906,0.0
119,72.5423890983618,-8.099838507737925,63.699631618626256,52.63478661616129,0.0
120,65.73175747099444,-0.5849259513469942,50.87261981316714,51.47047729401465,0.0
121,62.04097586402362,26.263196153005662,52.15254267041446,41.83663978834358,0.0
122,61.763827514731446,10.507755942029224,55.208162971432515,52.6150195751342,0.0
123,64.43857813336302,27.47325737641498,56.697325760167935,57.73684763513245,0.0
124,51.29143700194162,4.937554499536161,52.150569584011166,59.193926782030466,0.0
125,69.54644075833079,6.534405761014098,67.37430440196083,49.59545673616045,0.0
126,64.06462133188042,5.590706346331237,66.28086806738067,61.37978284695673,0.0
127,68.19601553983561,13.384632378965255,68.45311793381754,50.05920332774014,0.0
128,70.32566199527272,6.837135342350462,69.4672137483342,42.075571284105884,0.0
129,64.55258194631173,-2.3126447500455987,53.36780545728749,68.3877180051224,0.0
130,75.36349795646618,-9.60109077538278,77.49764339069482,57.42409612529501,0.0
131,52.60171974422518,3.051730633847174,40.90513992800967,51.83155392945282,0.0
132,59.9463384100461,-3.175046166847366,36.37572038064084,69.75992959554642,0.0
133,50.98195609663222,4.7657471591330385,27.922052409188808,53.54493882760141,0.0
134,59.07176101817508,16.64245440471567,47.07571101703493,46.405126409302525,0.0
135,71.13985662415202,9.17357935854982,58.61381033617438,31.24465244932449,0.0
136,71.49411564623098,-15.679534323417748,70.2346717977642,50.80223088723239,0.0
137,73.34984305671134,1.4058161272485985,75.17880631103102,49.59874983816374,0.0
138,60.929051821743585,-1.728169517712109,46.26963909925734,61.899384810451494,0.0
139,68.06337057369193,-7.082604746067897,55.42623531797662,41.065772667910906,0.0
140,58.45277129190304,21.32373909318767,51.33025137812409,55.40813088003638,0.0
141,68.35275456104831,16.695346413741213,64.12459183664414,41.59634399479407,0.0
142,60.96754475245248,5.622976238114766,45.034194239633436,32.65826789316045,0.0
143,66.15974143924693,14.260144559875938,61.45795591475028,46.33254732857485,0.0
144,71.58884150597655,-15.939042293506724,73.76813266590241,51.66305846356846,0.0
145,80.24975127305758,-1.7179229254147694,77.52013987804884,32.50402370540704,0.0
146,67.61686540012967,24.199521355148097,61.99755384177903,39.112274189472124,0.0
147,73.82364709440688,4.482974335207649,60.40730834030852,70.91747002675152,0.0
148,61.09039691883054,5.393506739182951,52.42026756458682,53.30506671245181,0.0
149,70.32835911689723,16.255700832411137,59.92450235281846,68.65867236098215,0.0
150,59.114044272548576,-4.310486134113901,46.1457516527982,49.51177910856213,0.0
151,60.35113504670521,4.621667646032779,52.08744890218578,53.520114276973956,0.0
152,57.223619958466244,34.29303268624159,47.86608817398203,54.64496563295107,0.0
153,71.66505407751143,-16.76109660544559,54.89421411062894,61.088879146110074,0.0
154,72.50098051863459,29.27661023986758,55.89930494945491,34.01899698102634,0.0
155,73.51131066030875,40.566391386051436,55.725122468880755,55.796990166221214,0.0
156,48.905092487167884,34.03736132793121,41.98386331425124,63.83755372239131,0.0
157,63.175418163080735,-17.391502390092047,49.788790481891695,43.52295585374433,0.0
158,71.05355424116321,11.607975522414183,65.02752674593337,20.733175129934477,0.0
159,53.65775151846608,-9.067354907123413,36.579578586769244,62.80854862203462,0.0
160,69.62897082939926,-13.808595913737317,64.6597686012893,57.59530606589294,0.0
161,63.046506482798954,-1.7437030996998955,50.604491768021106,57.70187943144079,0.0
162,67.29739548658257,8.209103672562817,59.2908783484669,57.153017815303485,0.0
163,63.20382158381406,7.146542324479872,56.70158938342267,55.65365778430645,0.0
164,62.92518050882046,53.8991131394566,38.922378172526244,64.24543047944248,0.0
165,72.14325049586152,6.236539374312845,67.51409079444348,64.66851104056758,0.0
166,60.23672320180512,-22.588808825108774,58.883009823994556,70.14320597296515,0.0
167,65.39119679885194,3.4027631652123307,53.51907608047025,70.88948843807117,0.0
168,66.87441457213201,14.103231437509917,58.68455838488096,38.710208117455984,0.0
169,61.447533044088615,7.873411835001444,58.5640777230046,43.13838187233136,0.0
170,69.46142037026478,-0.5286006384155302,59.8506303925527,52.759439113702996,0.0
171,67.8024431437683,-1.2033693776743926,67.2535651680264,67.3632215856936,0.0
172,61.39167628006686,-19.710350005081114,54.46906972910508,80.83129794537948,0.0
173,64.58647490108152,-18.694648881987497,52.886519475199485,37.28874049300701,0.0
174,80.00806429482763,11.792093576877463,81.5775736513658,66.06622325897726,0.0
175,50.50631105372296,36.98936426760643,34.4342419549875,57.51003537539858,0.0
176,64.96793188296776,13.18458805875521,59.80132553223315,44.0101263883555,0.0
177,65.15824646006449,7.61250893978918,59.58801054230918,63.34787729176334,0.0
178,73.25708924691047,12.264719192463234,68.50934078509667,38.34249858484865,0.0
179,65.24076047234908,9.483842200599813,68.64851217839416,45.92987017795946,0.0
180,57.24578679148639,-15.240186961808607,37.84745299461287,36.86191569141469,0.0
181,69.24169471882266,-15.647392849292437,64.88058722652364,40.003223090518865,0.0
182,70.42280028042155,-4.699587481324306,56.97450622935458,44.53499498784843,0.0
183,58.05892273064817,11.355440692694113,54.7092240180491,38.53103257688983,0.0
184,82.16457003039199,4.8500114817506095,82.26042149064612,43.953070497224545,0.0
185,60.1129887396516,10.834352137793203,40.22234673135827,63.01506095971983,0.0
186,64.69098284233493,45.842655762292026,44.35759238357943,51.14820020465979,0.0
187,59.09088245842297,1.4507147301059944,52.84062057526277,52.22446099382377,0.0
188,59.06594813623266,-11.767725922892115,49.303277401889886,36.31485183451751,0.0
189,81.52412603673297,2.7744956038083766,84.83560935008514,50.6158336615255,0.0
190,62.43390794121001,18.270746429226485,48.34576116231134,45.309613316234355,0.0
191,70.4788927938637,12.074657340705382,57.15103215235818,29.28181913260375,0.0
192,55.743372098092884,-10.744309817809683,43.790813452451715,49.5138265661017,0.0
193,71.13903844502617,20.221289934628697,58.70416601790395,47.2056611698662,0.0
194,70.79232211535565,-16.597875384385524,68.99574864342442,58.28011889446495,0.0
195,58.17579498675817,-11.318565544255897,47.973477388676244,40.88509554112681,0.0
196,59.09918543023287,5.665554542450002,48.348231485959055,43.41572230680506,0.0
197,60.85111261648867,-6.1919150377779495,64.80556022463361,58.74348041688133,0.0
198,70.8704243244352,-24.76939069113006,72.07467579717904,45.7040890934638,0.0
199,58.75970228886057,1.1611128443806455,41.31953177123333,57.83016997114163,0.0
200,66.31397963773516,10.493598556065418,67.98855465747393,58.58641708236321,0.0
201,57.14810888175283,2.9613211372085764,44.40979558135113,50.52063072536905,0.0
202,48.5746622739344,-6.763943914336387,33.51750697359192,57.749117485837175,0.0
203,57.435264016472026,-3.064137141533573,48.76621329885616,42.28956464020488,0.0
204,59.881109130167964,-9.243591107273843,41.08818728412477,54.20232248566019,0.0
205,77.74010890200384,13.780814258034333,72.6463549838599,58.48020759088583,0.0
206,61.05765551791005,-8.200629909817067,61.37623961485652,58.03395880694342,0.0
207,57.10579778212315,-5.739700877463687,40.95351062090817,36.27603049737415,0.0
208,62.87059905057638,34.892375513969384,51.827564561501156,51.80987163718732,0.0
209,65.14142164746741,-5.315019033183665,64.78547909248904,42.25519817645293,0.0
210,65.76881418501695,16.259285152998864,56.66853904316902,58.499485786016336,0.0
211,65.07830746767391,-28.61140741822091,53.23088249745667,65.48121446704134,0.0
212,63.00506574641974,28.706563262720245,47.63340689224244,78.282863547161,0.0
213,77.55073502534303,5.0103857303844785,79.70009991209646,19.80407993821123,0.0
214,65.27618905161387,1.1154662867680676,65.26639362232504,31.40627879809401,0.0
215,70.1257352265834,-4.657160972983515,60.65734750367455,53.012518760525055,0.0
216,47.59112433636157,11.597173018292139,40.528619981859634,35.63171615112815,0.0
217,70.80664787884768,7.509087545326885,67.45550858255366,48.31085089650222,0.0
218,66.52498739783816,24.122398097357447,63.62913343314309,51.68864696202255,0.0
219,69.06689436261296,17.619341548990775,62.009501168249336,38.362656334284914,0.0
220,74.08342054713238,5.4219677172794984,69.05384880614717,45.420277758433485,0.0
221,73.88002453979469,-5.426403711790824,60.86167032758377,49.85129712847046,0.0
222,57.039808216997415,-15.989163643830963,37.96497404509034,50.89853898655941,0.0
223,56.561670837742305,22.447640103785627,43.02077412568187,58.964417404023195,0.0
224,63.22087546640419,19.67092268139735,48.61354360808269,43.784840033877124,0.0
225,79.51038474179063,8.81730262868404,69.61221449891659,52.15370799559883,0.0
226,61.44893696106604,0.3957427123901862,53.35611123174937,47.91315422055483,0.0
227,69.83073172227543,-11.594575244709333,65.83137189899877,65.26525024530177,0.0
228,65.14928750870959,10.713090118833032,50.09841759560548,39.22904783052215,0.0
229,64.25904594121911,21.0379182096667,56.35908298766147,51.36467841735789,0.0
230,68.82541897780393,-12.867272149752598,61.52084977534403,48.81564200512145,0.0
231,54.84638150170432,1.5723248967074914,48.5313774240578,71.45352076493148,0.0
232,47.53134058724398,-15.377060286449783,29.175969482762913,56.228971883752656,0.0
233,58.602909579744676,-8.057819076075164,48.73669393131949,32.99747026784391,0.0
234,70.41694140940277,3.6420287209786424,62.911425316939045,40.25591278617128,0.0
235,66.8011351593238,-19.786137925212916,55.42829833918798,53.11824574342987,0.0
236,62.30690607461773,-3.4443161672572575,40.634960394592,43.64994831416739,0.0
237,64.61152161768038,10.581492374405638,57.53405647980279,38.56477902544042,0.0
238,71.9579116251,-20.752707561025478,67.16992561155051,68.19272679608308,0.0
239,64.67506062756922,7.862562464015507,59.411772924335935,63.611817798031666,0.0
240,56.80457627578917,-7.1008168388803945,45.484704498551714,35.46393065868221,0.0
241,49.53425890894696,24.77701933384119,32.37800079043556,76.00101785947105,0.0
242,69.44710483323848,-7.265903785554892,69.06343043643955,40.78290026725558,0.0
243,59.729066831970215,37.07199862841486,49.141543695167755,61.95480433783982,0.0
244,62.85575127601938,17.24459670993059,56.62037334443943,50.34766898616298,0.0
245,49.99290888427601,14.672238886062365,40.335730784404355,49.14578282643202,0.0
246,61.14933137852754,-10.461473556819314,49.61371324118655,40.10434443075783,0.0
247,68.38052036172724,-0.0667041224789875,60.685662963457276,43.21182900319063,0.0
248,59.14400669295982,-10.34958064840277,41.4843702478559,56.54160509265736,0.0
249,53.56767698063547,42.00569695253034,47.07656755964805,60.94338718799429,0.0
250,64.09030137353594,-23.039862129444558,49.34043693831669,42.388552494573354,0.0
251,69.33878456429603,18.543553426925328,61.57121969399955,59.03847162539384,0.0
252,50.761749070642985,12.945438297635361,40.17184624524039,60.40087955099117,0.0
253,63.544197138834775,-0.4763875751797553,48.259948127846584,54.719440959398206,0.0
254,62.29684960279353,-1.134454407219752,57.282287904694655,42.22762076342929,0.0
255,75.35539577559716,-7.301296865272448,70.47606339912045,77.17977048966836,0.0
256,68.99203546236966,27.542029511446444,51.4551558679799,51.33936128784538,0.0
257,59.89420878687704,5.493541009833486,49.475046544538955,89.31518518899716,0.0
258,64.58639386118696,-6.482738911999183,63.59476653693647,55.372860377477,0.0
259,58.62113726780712,-5.457958363479815,44.16190182303847,74.88705982883295,0.0
260,69.45495890772705,4.3380553855824,63.187622621449094,33.200926051681044,0.0
261,65.98732874415182,9.842625635793489,57.68734338772197,56.78186119681025,0.0
262,68.50439323861607,-4.2006019968739885,55.53087172364102,70.24906215060557,0.0
263,64.66544472182497,19.457443118975903,51.10512421508346,48.35499445048499,0.0
264,60.2827752391711,17.49156684557989,48.45251689886355,52.684500126797,0.0
265,57.142810066881395,-13.51424782883744,44.746902399887986,38.84767082714776,0.0
266,49.12784996110818,-2.6414332036778223,25.363431761447586,35.73968456901723,0.0
267,58.32856733260765,6.500595790052517,48.83719220842444,84.93079722339776,0.0
268,64.03703979912741,-15.801354918746917,51.10873912773385,36.321238028018925,0.0
269,70.15486008203555,12.770706856255261,63.41183178854637,43.49114743506077,0.0
270,66.58577848948876,0.6214647424126785,57.211652772303545,46.779690061213344,0.0
271,68.62649191758824,6.837788097544118,48.84021477177209,21.448626001561795,0.0
272,52.62638418981872,-17.42447549601072,32.3112145179191,33.04150829104084,0.0
273,50.62860739803048,5.496300789995091,37.29330130863456,54.32051947211631,0.0
274,69.97861749228943,-15.298999826800689,57.194186614047744,57.79755352078261,0.0
275,65.31496432221715,0.006838619999276041,61.01811218954365,62.87593668133375,0.0
276,60.912518787080316,13.180787657879499,56.577164878524776,49.79519270146379,0.0
277,72.1396362778822,-13.46823732091459,67.94164554032317,62.84533070445302,0.0
278,68.98631053383507,10.532897168516417,53.48090227636562,51.648104029801935,0.0
279,66.04418689723855,-25.70665094474805,58.627052090849155,27.556431779824774,0.0
280,63.62807715348975,14.249319414186898,46.32902412330101,44.120148619221695,0.0
281,68.50830616413522,12.280956744160646,67.35540669406109,47.230582221164646,0.0
282,58.084230241519414,-13.2932780168568,41.03285749844256,55.75871453175304,0.0
283,62.71471368242029,-22.461106823213104,53.58829285963757,68.74466827992273,0.0
284,60.645004686177316,-0.960717086507473,52.05305614963185,72.1686043722792,0.0
285,56.715906431804136,19.912708789783103,39.36048903936406,28.514333747018775,0.0
286,82.97013582384899,-21.339586088289956,81.40185844801624,44.79669504157614,0.0
287,72.51613857933286,3.007116738590902,66.05122899458276,51.05032946947436,0.0
288,62.81794186748916,31.68827145272753,45.79522974624691,48.879721714873725,0.0
289,62.26517946726729,25.722816877198742,42.3044078576922,39.171783413898936,0.0
290,61.35123811663409,9.041657555127617,46.685874549087906,62.42964996149979,0.0
291,49.881791438598995,-17.7093936094564,43.83458763747096,36.70462776176257,0.0
292,60.108715668766976,18.522688690347834,42.34572298039596,54.45889839540135,0.0
293,62.94725799235914,-18.64418407647251,51.05819752896687,42.590384427369415,0.0
294,56.68029596252749,30.06666842442486,52.81904569602135,55.00257192272471,0.0
295,69.2875960435984,28.847675111306273,69.50385757879381,68.82692877347043,0.0
296,58.57191783946792,8.460562924553969,49.23720517104293,32.53386155136124,0.0
297,61.43430862548523,-1.5335839612673121,55.42649741018754,58.51562351475838,0.0
298,61.32709136988668,-5.365360102691266,50.80371746686708,46.587072855894434,0.0
299,55.05492599315973,11.484432086148942,37.18951369706017,63.98794194817761,0.0
300,64.7160531227805,7.796489610808502,51.73164566739849,53.452089597513,0.0
301,68.42937869337632,14.174981519416628,67.91478012987895,55.75153378493652,0.0
302,58.34288163667821,10.42425813418858,44.385743216031,59.17678068314143,0.0
303,67.41663105411592,7.682427070229947,68.65055370287287,48.22737865275072,0.0
304,60.34981751319676,-24.715453932001974,44.63281902192949,23.971656249540395,0.0
305,63.40892274298972,-15.818043816546474,60.153222747914214,64.658814214909,0.0
306,53.96655700607011,16.898016792210917,45.87674458895832,66.15096591104793,0.0
307,61.668292414430425,-5.76230308699394,48.50498590990833,48.34841275818431,0.0
308,59.99777134102706,30.584365376048602,52.42781806774711,29.45658817218847,0.0
309,60.30151585776371,21.878284455266723,55.90176664889797,53.968896296805745,0.0
310,67.23496954471896,5.349123742946208,54.41263931082968,61.22130289925377,0.0
311,70.4300348301952,5.5709110345680095,70.85101712722731,38.854489694037326,0.0
312,63.77561258904341,25.7357534034028,56.78903532605572,45.1961561525126,0.0
313,57.79337428157294,-11.51861684624615,46.95933929632219,50.36650938823978,0.0
314,54.86681321285062,11.747574103447342,33.08602570522569,67.94173519750028,0.0
315,73.3067953766174,3.740784239005884,74.26529458886618,42.017439805068115,0.0
316,54.832995099675145,21.41239571201379,42.079839542235696,42.51703967320288,0.0
317,66.60402249922147,1.7589594649091782,52.88705069291741,35.077682346037165,0.0
318,65.47119317046938,-22.163809365661777,60.70505287013548,48.42531129826539,0.0
319,49.67387531076257,13.994057913858887,25.867830442334203,49.96724611214661,0.0
320,53.585577001440306,25.77762535524418,34.10897882330677,41.15481192760275,0.0
321,77.0363969985003,-20.145088530354705,69.70411797788402,63.36957204017291,0.0
322,70.89005002450207,-6.527299655431333,56.689739982295265,47.59310612074109,0.0
323,57.52973875707707,0.8442001308633191,54.64340419305572,53.200153047140645,0.0
324,71.52482620964159,-21.671970898365238,60.599538283747584,36.34805901477041,0.0
325,61.19279695606235,29.73588219953405,51.58924360443675,42.763271765141965,0.0
326,60.80231553227905,10.345493482066505,54.09215104920077,47.381374113847755,0.0
327,50.43267172414022,1.138847507587304,37.69873124906753,62.607327165911876,0.0
328,75.2788049717714,-0.7188471124930409,63.026905866966615,57.476085118807525,0.0
329,56.93014140973042,12.637284402840407,49.81731335614796,34.638734938246884,0.0
330,70.95518603865673,-21.08931671157267,64.10350412073629,49.855525175795954,0.0
331,68.4278155487083,-9.527325040763268,61.07862981097443,51.389130552415395,0.0
332,59.93413364809033,-10.916989503343853,41.239551358467885,65.12410986642203,0.0
333,66.0687757208625,26.651937218484438,52.62074597109061,58.51410704250602,0.0
334,65.82395063888889,-18.619486440514127,56.42921045375861,60.314096036130934,0.0
335,57.92458801544498,5.954039291479607,57.00258886499772,66.25033961364278,0.0
336,59.51097592534272,20.283695923423977,46.40388152498956,71.60116881941426,0.0
337,72.27378369647353,30.60805422408405,65.41651286365192,47.762985980420375,0.0
338,74.56847470263257,26.86478987897833,63.64880166829991,40.95153012816846,0.0
339,70.117274527084,1.3987577365251416,78.56477138198154,58.0268552607632,0.0
340,65.06131872021116,3.339461448631456,63.937023669170195,46.40836187014134,0.0
341,54.359523766346776,15.13713087501484,38.08883573607147,66.4625380055035,0.0
342,62.29194935535625,-10.22455145259126,55.956744232707294,57.32821322821241,0.0
343,78.40585058409614,13.899858572993846,71.97031748366156,44.476275067906506,0.0
344,75.40446986188282,11.95203521996984,61.628172765461194,49.964889909641826,0.0
345,59.6743556867831,6.155000731085812,37.65585700565084,53.3860040181771,0.0
346,61.4976145432342,-38.37060489027202,55.3239746469648,63.57414306517029,0.0
347,63.66949873574174,20.220691668694705,61.649956156659115,47.60208717899161,0.0
348,59.11868001748191,-2.942900645918952,52.750266796010635,42.59637876433279,0.0
349,70.01424535151783,-4.701299494091641,74.34578341871484,68.74809017539494,0.0
350,54.07068392686577,15.122262552827452,36.15846350731243,49.88432549694758,0.0
351,68.02375809195833,6.049866413326634,68.0398760733705,36.6286227065601,0.0
352,67.6189985392901,-32.85720043777984,62.757220062303595,57.373029540136244,0.0
353,53.13223256508274,-15.900240768393573,32.43386952567259,40.63419740744261,0.0
354,58.78843253346798,28.40016455574595,45.63625882399176,55.34220708551306,0.0
355,59.86308028786729,-0.8840483278967186,42.92283043280574,23.908733103837495,0.0
356,71.7008117782705,24.696638893648313,62.253624522900246,60.11796248246747,0.0
357,58.13885895160077,16.66542343244756,42.6173801266919,41.20059335774029,0.0
358,61.110250428534414,-29.531144026860932,54.73933611108858,53.10201052656301,0.0
359,58.26587204296491,23.173875538226316,48.01392202141706,30.905289871227872,0.0
360,67.3238055213408,7.575599129141489,60.83953323462989,28.31527925472002,0.0
