unit_id,CropYield,LeafGreenness,do_FertigationRate
249,20.791573727175507,11.800637751952054,100.0
250,27.23270509607174,12.245880550318622,100.0
251,22.806767322218963,10.311832559639674,100.0
252,23.272670798357936,9.304263615101945,100.0
253,30.265603824471018,10.931546908304504,100.0
254,24.811929319136404,10.597688237173703,100.0
255,27.08433063882196,9.479833627534195,100.0
256,25.571317143310413,9.84885352120964,100.0
257,22.86572127128648,9.750915692850151,100.0
258,21.806554972034107,8.900236815136736,100.0
259,31.13541751322617,10.939070691845291,100.0
260,31.345552202807422,19.107197891358727,100.0
261,28.9367471056888,10.971511094616686,100.0
262,26.399698595283837,10.848414786827776,100.0
263,28.602596296843945,10.72099052530994,100.0
264,28.11440338932819,10.685527281887794,100.0
265,30.203107584010944,10.09495210634244,100.0
266,28.253393331530553,10.906046038235022,100.0
267,25.9602654146197,9.825519027717608,100.0
268,33.47410522283098,11.670825237990766,100.0
269,27.856361525198693,10.249472342782509,100.0
270,22.086756213556527,10.227017095867613,100.0
271,21.486179959389904,9.858250505992919,100.0
272,28.751974412097958,9.881476459111575,100.0
273,29.191524801444867,9.38624460750138,100.0
274,21.78800563958559,9.649512648750303,100.0
275,26.32420116804099,9.322798057080858,100.0
276,26.828819897171904,9.88638254667041,100.0
277,26.933831096318745,11.34754434309863,100.0
278,19.734672869127326,9.796838362529583,100.0
279,21.48679350145568,9.93998519863002,100.0
280,38.51295073875361,10.941014989254727,100.0
281,32.08445147420596,9.399447300338839,100.0
282,26.465077772323685,10.046449353340739,100.0
283,23.33844922151124,9.27055075077473,100.0
284,26.608027227776997,9.360162422824317,100.0
285,23.086537318412738,10.18063322961038,100.0
286,22.7061505525591,9.686786245442944,100.0
287,25.76667263195412,10.991037836442652,100.0
288,26.461204618156124,10.32994303900522,100.0
289,27.736820393339173,8.933762476021052,100.0
290,29.031577301124255,10.269678400349363,100.0
291,27.529081085228064,12.255385370661621,100.0
292,28.437197755590333,9.889592642051117,100.0
293,21.736336312168817,9.837261509528117,100.0
294,33.06234634893715,13.311377096846368,100.0
295,27.80249977184682,11.041055818359727,100.0
296,17.84341886997969,9.46750969982976,100.0
297,25.575064314160677,10.922854416741913,100.0
298,28.727711636358517,10.80919652503611,100.0
299,23.984398435994006,9.720206821716042,100.0
300,27.00357422844096,10.232477651596316,100.0
301,30.33596527628593,9.592737121576265,100.0
302,25.86467743906093,10.090570424961065,100.0
303,32.52739168926116,11.679350223421345,100.0
304,27.093531943548548,9.918604702948134,100.0
305,22.06213804224658,9.979878023220088,100.0
306,22.35057680435204,10.039685087421061,100.0
307,32.82023677248483,9.948764282941218,100.0
308,20.965836662026867,10.250958011792083,100.0
309,28.089456589583982,11.204180359909545,100.0
310,21.967771525542624,10.141681088880869,100.0
311,24.979278091895377,9.365649880701554,100.0
312,27.8986478463094,9.919385130118219,100.0
313,27.621090521232468,10.420170961764942,100.0
314,24.507910004839573,9.850000772761641,100.0
315,24.717327727246648,10.248917494150973,100.0
316,23.9418547567795,11.220246227268348,100.0
317,25.198345524551875,9.56967892476559,100.0
318,28.387888117258107,8.571535802620925,100.0
319,24.429662348298226,8.906201923227465,100.0
320,28.104287645474106,9.68206980623758,100.0
321,24.465879040593975,9.68314390802826,100.0
322,24.051736184195374,12.82139183479786,100.0
323,19.498555704063733,10.569578884946452,100.0
324,26.255032925440663,10.152679484440227,100.0
325,27.416831627870053,9.88376685422951,100.0
326,26.610209835096228,10.60805314578142,100.0
327,28.15953273003786,11.29119534306955,100.0
328,24.314650828880257,9.90911308860519,100.0
329,29.07266975877525,11.684843018636172,100.0
330,28.858087896084548,10.558716508334221,100.0
331,30.803032230178456,9.420770314606868,100.0
332,26.012563675401736,9.66441619515678,100.0
333,23.16109603077032,10.26524217743863,100.0
334,25.20977130618465,9.578265705649157,100.0
335,33.255428799872384,11.399560323438383,100.0
336,25.40439529734481,9.452468439235773,100.0
337,26.44335605234514,9.470075392910774,100.0
338,26.070589190693294,8.690218429353001,100.0
339,23.947654032216395,8.52059673589976,100.0
340,26.13664803079981,8.983900739921825,100.0
341,31.651892001191733,10.387920521296284,100.0
342,33.80839171436245,13.123617835073887,100.0
343,31.221500444734804,10.25753226628051,100.0
344,29.709104544208152,13.418846298117527,100.0
345,28.50207293373064,13.636743713448718,100.0
346,30.975396237223414,10.504365692856917,100.0
347,31.324749660293943,9.079099347549658,100.0
348,25.20590968346431,10.083772612261672,100.0
349,27.39638811283614,11.79799163007191,100.0
350,28.969399471856434,10.376054669325807,100.0
351,28.015264483868744,10.692692379787564,100.0
352,21.811189433169037,9.224736420343955,100.0
353,29.65407440342818,10.326105898025137,100.0
354,25.98146176129151,10.031871320036425,100.0
355,29.607046975970796,8.591319567233906,100.0
356,26.20455287203993,10.064558989790463,100.0
357,27.45757567891646,10.879638835933077,100.0
358,20.580418627947957,9.6121521468271,100.0
359,30.25011393721725,10.5802806211856,100.0
360,31.500071923476845,10.57847459230218,100.0
361,31.091730571333944,10.484215131050227,100.0
362,27.780318457917698,12.435714920391053,100.0
363,26.769637930542768,9.783385745712696,100.0
364,28.305170123915428,10.191812132987195,100.0
365,24.362291740412587,9.76701946088047,100.0
366,27.88615140863812,9.659889269103092,100.0
367,21.970771935496767,9.57689840421937,100.0
368,24.86222883615589,10.759924827614254,100.0
369,30.857816778800945,10.319148793345907,100.0
370,26.07314073627365,10.143255058862023,100.0
371,20.796158170010006,8.751324213004796,100.0
372,31.985024267951683,10.54843302595972,100.0
373,19.7007021890013,9.883927702276592,100.0
374,30.019815086273457,9.099500988041475,100.0
375,21.70080925488709,9.927705184405243,100.0
376,32.89520365518082,9.781989237004677,100.0
377,30.09838508381335,8.774232703920813,100.0
378,26.0514027236636,8.992431790225877,100.0
379,21.688332774495063,8.707027084375726,100.0
380,27.260496196592374,13.32644381283977,100.0
381,29.704103882910083,12.493951219311935,100.0
382,33.16536876900174,15.408052198563103,100.0
383,31.21542594833881,14.93472139544741,100.0
384,31.881224219172005,10.704433227642369,100.0
385,30.051609442117513,10.400392706841165,100.0
386,27.840256762931052,10.694006406630535,100.0
387,20.39966349820112,10.683191473639685,100.0
388,29.684644669573302,10.006425118446922,100.0
389,29.60263415839789,14.285917568355718,100.0
390,27.536851057056726,9.581130410708239,100.0
391,28.973321271253937,10.2447354394163,100.0
392,25.068839587631814,9.4446076996188,100.0
393,31.92772750179374,9.374766691213026,100.0
394,23.3119488804652,10.158716436500416,100.0
395,26.599444807760737,9.905624683132665,100.0
396,19.135034702855616,9.198871487233594,100.0
397,26.85284379995681,10.094460535067498,100.0
398,35.40742461127702,11.678693070711093,100.0
399,16.1718828980921,10.935650421453367,100.0
