unit_id,IrrigationRate,SoilOrganicMatter
255,71.76903753780358,41.38120402646065
256,101.76575963339283,49.234203245904816
257,70.8475511945074,55.790963003159575
258,18.313861667574457,50.209699875178416
259,28.410320874492296,44.24112314375921
260,74.79603440138014,48.975392207831575
261,59.178419794127755,39.15598664530901
262,60.65539932508859,55.88744780492952
263,96.43387210067613,53.34950642642779
264,65.97337438958044,45.20032755166611
265,73.29291338855822,58.47999011584051
266,71.24212576887548,51.54844550539861
267,64.45309571170567,44.70508614468884
268,65.09884408318086,45.88946591132359
269,79.70911919590023,35.49835632732346
270,47.192660608151385,22.120460753376058
271,30.74444786292805,49.793587965170055
272,59.50426118803776,70.28297523655465
273,76.3554780877919,45.75823519184334
274,48.60852440872374,51.88404345186149
275,48.97155166753201,52.38691426458339
276,79.89327405501962,48.82886408234759
277,59.83468731425857,44.83673361576802
278,56.56038417272129,43.87381657827028
279,81.91174583749927,47.760804947816965
280,50.64019860647017,38.85606424007152
281,46.26976673394752,33.773734594214815
282,127.58950381011802,48.085935431329176
283,86.44562356263658,32.82380856192055
284,39.67724580404067,62.39249240335367
285,49.1891315388859,37.379524310987556
286,45.774284836107014,21.677550231335626
287,62.3972924917107,54.0512831139675
288,66.19479752499696,70.30196920220072
289,55.58099968140876,44.828723937298484
290,63.09946485170456,38.432757793625434
291,36.49527653808555,45.69557128193146
292,51.59885074075779,63.78809281216779
293,57.46936532878912,63.33664013518616
294,70.20500135839919,43.68472008089414
295,81.30362231335725,38.39902703092898
296,71.15765090244456,45.824929617446756
297,79.01937485097888,50.51442468035787
298,32.80501952777733,35.42262365127735
299,88.84684263473767,53.090164958806625
300,73.61504746160175,56.94029278633042
301,60.269786297529116,45.14819374259206
302,19.337704764081398,63.91262145693361
303,81.91748164930628,64.32234458282639
304,39.13180411165668,62.47746634631384
305,79.94648056862917,47.04571800129682
306,69.25133309326613,33.918150824162396
307,64.91901367647985,58.06229303415944
308,42.78206279771604,65.600863416584
309,33.68561576396196,62.191001848159274
310,53.821313497665365,45.24772060834348
311,71.8918067270648,41.447377917218766
312,59.470834697234764,62.953748391517884
313,97.00001925087714,60.44883220603463
314,77.98163046700222,47.773665532489204
315,98.73241603378625,43.202175655580824
316,21.263776793191937,60.35028609161464
317,76.57899474247345,77.87307653598263
318,54.58920493725842,54.765738790240164
319,52.31267946786777,33.48684739060393
320,23.94491308646056,52.616769844093
321,40.759214996567636,50.30585286181817
322,62.19412363550775,32.79768176725466
323,78.83892524094396,43.192715045218385
324,22.997544580922835,59.72615641764123
325,38.26060574347902,56.98435330296026
326,51.86802137539289,31.525474062050982
327,61.2016792269731,55.516640173410934
328,29.175442177446474,38.54050160603527
329,65.08538480519586,29.248015261698306
330,95.38217558829058,65.79370777548395
331,36.487571752231865,45.525068258709744
332,42.63564574275266,56.68895275050589
333,58.540372992112474,53.14299734317703
334,73.8448830172525,47.316104700894755
335,73.75571849326616,30.624516186232857
336,33.93605960610389,56.29585752533177
337,55.41047044863946,57.6457499036736
338,78.37126402278567,44.06117936554915
339,64.33998071563119,34.18904173955596
340,52.29478814092652,28.69232499314188
341,43.57676226518779,44.773376448605624
342,59.65178979875708,50.12307892265309
343,57.554979562395275,28.79176994516267
344,51.700598088353175,47.34317420968115
345,55.86026456623341,47.87574273537075
346,84.61916502697537,42.45722546454298
347,35.31641533344905,44.09435009108032
348,9.788335496021805,45.71043935076345
349,61.41777773478938,45.77615397373405
350,81.6172767110003,44.630806381435626
351,77.23341572796656,55.20114243815022
352,62.42625505456647,71.96219544475467
353,75.11243529693532,46.59751903223743
354,41.754106591987146,43.82525643406289
355,49.35755514522592,73.78802139109249
356,45.17399950174319,56.17094264649415
357,57.61214633394858,60.09218032482232
358,31.02630650371676,46.59877412925259
359,68.35570113020464,33.874753570181014
360,98.33178476878554,60.60686870456464
361,83.75597306861141,39.18681210172467
362,65.44298950757397,49.80672410609285
363,25.791584808282167,65.51911442683185
364,18.485862003785336,47.83804340950107
365,41.973809985731634,54.13590254602135
366,82.15972247698248,64.63423806778508
367,62.53892195676071,57.912944941875324
368,91.23680705203346,47.49557447593645
369,34.24858698409169,55.381569241257935
370,61.61976381831778,61.590595736690126
371,47.065551660457444,61.72907087199792
372,67.63864252371744,35.623163158503424
373,75.83646327662623,40.20022274785373
374,109.81505248633371,67.80842979700803
375,44.57493986311098,44.266064738542845
376,68.78492725937215,46.80005170396417
377,52.94819970085286,51.88967815234446
378,41.702167956562484,51.250839511325054
379,84.41193392777328,41.07134728407292
380,65.44976479255519,59.40386865250559
381,70.97396138774026,42.59271101843776
382,58.6603142342476,40.41816343733423
383,26.02796709976952,37.880727487137094
384,47.76344341309773,50.37471784535141
385,36.37302647352812,52.73181528641355
386,40.567021809667374,70.94790568237913
387,29.468915685608575,59.41760168141573
388,47.19221136067885,41.77597619411117
389,58.651447502360625,51.52948855071243
390,52.33231943492114,36.48714502112938
391,60.252873959488554,39.21826567181222
392,36.643447248614436,44.43858833370574
393,59.67239151439103,64.30992854148505
394,62.03566417461388,30.130255874036923
395,72.96682182060277,48.424879988354554
396,59.74173760316188,55.17596869899711
397,64.8659245470221,59.670199162537955
398,82.76867691189308,51.848026218461044
399,50.38245381711038,43.11960398282967
