unit_id,CropYield,LeafGreenness,SoilOrganicMatter,IrrigationRate
105,29.724655957252573,41.17998889964615,46.851013255130326,65.84589046611076
106,5.535716030707638,46.274185848345624,56.37442264056211,39.14448231243599
107,3.8938050884015567,55.7033241946855,60.77100277705703,69.88909360299921
108,4.970292460474862,42.25514266963612,47.56626884854024,36.64986328926401
109,12.532225020027493,55.488788533225616,65.1425304156714,71.0545332411386
110,26.73134290484449,39.416819814797975,30.49134784387302,66.04354168278351
111,16.039446951079345,48.837497790650595,47.02924508593388,78.33402193672383
112,-0.10439028274011886,52.408626422041436,54.26220206627074,58.76776027934987
113,12.7758878017094,44.029948055938675,62.89603942695903,62.24823041002181
114,20.845672347013757,53.72252852412136,53.79052541747126,79.99154732309584
115,1.8082337365510637,50.529175055036156,55.82287978271508,62.813213567393944
116,0.03640846958842825,39.49865994571126,67.76279241320623,28.98965519296507
117,-7.023003660767227,50.348009870204464,40.806300870834825,35.1549443814691
118,21.401366950347416,38.561728774532526,53.2489233607565,39.83070791562353
119,-1.2138078165334552,47.943162866135694,45.26739983146123,44.51780343597539
120,14.87626421684201,32.109446455263715,47.52965135538569,39.40767646429782
121,31.27167370150175,42.6915883489545,44.69763305070362,80.71528578516563
122,10.112008062833036,54.55985000307334,74.24357669497961,63.2025137710535
123,-4.941203446407424,48.22962836491925,44.73939479916117,44.380758384057785
124,-5.302213482582991,52.630260623973925,37.42945440514906,46.59856114204579
125,17.38709939221998,55.66881867693676,43.69850596563102,91.58392130571413
126,0.6911394783773162,47.50254560143244,72.01372615508521,40.998912952803984
127,20.54436506448775,39.83231116789265,59.80545924261133,43.60619169137619
128,9.136294312748333,55.37285591044815,33.94112449500012,64.0708102617665
129,-4.4315951753094005,54.632027931437435,35.84061488416164,63.811455788541586
130,5.1208100706332695,56.62243389472538,52.54551072189646,69.63567077076503
131,15.470702670312992,48.455453417517575,46.69178499689358,56.75746846785956
132,-9.052390311128512,53.3552250257043,48.12052291877208,44.30200386473857
133,18.030721810369545,53.367714824404274,52.49014756651413,84.87099640573209
134,-1.9761922273437151,55.30118493455038,59.80629964079994,46.17948721622529
135,-0.7442474516414026,45.91037349893199,39.77218951304192,35.385229954108574
136,-1.6663009824335542,41.70462312339306,56.58598226275813,23.195981126174424
137,-8.752253110681366,51.222248273429614,57.52379428801684,32.5133798570653
138,10.665478172046022,31.206091477506085,47.5791698432287,17.542977880395256
139,-9.073272988640351,47.28762733419509,33.694501278757286,32.54086885431307
140,21.111877574712924,25.578951945042196,49.21033600737188,27.362456015336047
141,1.8516495235172492,54.27366895901412,56.24562930839638,63.53899697216478
142,15.10039186887172,56.22580895625112,55.742548145137086,95.02507494850906
143,7.036398717598732,50.5456198094214,68.4072965699874,59.63674741483342
144,25.12434367528262,26.29994592566039,67.67572047955028,39.144991224386246
145,18.935509396066344,53.571731257264844,43.65242176722954,76.43255289066035
146,5.581569096109638,55.03220859886817,50.29955643820955,56.616678197533695
147,41.7924787795432,28.418765287862072,52.62630003977718,75.73731059924616
148,18.282461464305193,30.384148611666586,51.809920626185274,27.213417275908867
149,5.14125746200034,44.645286286913766,44.32709890080045,40.71724772181434
150,4.759977293132817,52.73109242610493,50.01473109800535,68.08448887156605
151,16.006522016451466,55.356782926510185,51.5951941982426,73.77757691541088
152,7.187248510269757,51.291442248970036,35.84563287703179,54.93787105710848
153,3.728353920430425,56.92659586807167,32.84363168951943,63.52871245403924
154,1.5312513215121561,54.6268082868147,41.76419298108468,55.66027437175241
155,26.34582874339713,36.11269339547169,35.20531233721747,57.60788328529505
156,3.5754014156799676,51.70286585899802,47.78469497013582,53.24723106744928
157,11.032094526578629,56.65214478738506,25.243722003256728,75.8971808744983
158,3.5604331092231365,48.09244147556779,44.53683758066533,57.06542197386993
159,-5.888104785719871,54.4158553024795,43.15135935264136,58.03232302886975
160,-7.9671974388407785,49.10436402787301,44.13765897860819,30.550023538965792
161,2.1338525414787712,54.220372137290866,82.02370965782819,70.57260733229174
162,3.344558999784092,48.7791090751441,51.92017490190983,45.08646167341644
163,36.63840402132225,36.9056407080636,35.649993930715304,71.48380715314347
164,14.933977319450438,31.65577172327274,49.06100652257566,32.069713503672105
165,8.108298296970608,56.702054567132144,60.943931090542975,67.12920099300689
166,6.969576782962815,44.625800598148466,60.11467102089308,61.5273874031613
167,-5.8162314420258685,54.47451218254927,54.256289524700904,63.54833910918032
168,0.462525442337407,53.42671089314038,52.802470871556785,47.10351392174122
169,21.635928140653824,54.16672242206575,46.60404687332421,76.78573162223604
170,1.3809650147840127,54.893973946027266,60.653511239999006,58.43574134305747
171,11.493086737387722,52.63955858012545,46.994250076377725,65.07516324587172
172,12.513272577543603,57.48241659216941,49.37434383378596,83.49082403136282
173,27.59067686681235,24.087835352406273,36.55569007325565,32.908669487266984
174,12.153202009618392,48.196656413323225,54.15812293650153,51.58691061162332
175,4.491198874522214,50.50145478528902,70.61803972999957,57.97632362988095
176,4.286188042309618,48.60782739928178,50.459804920338094,45.116773706050544
177,-5.218968820873717,47.7877951722182,32.165501476793786,33.363445633951336
178,16.652263079972872,38.50562522134404,69.99276107968574,41.77667762033045
179,2.534310911884303,55.216776218537646,41.71832313278225,65.53069764244009
180,11.562007217554877,49.30932439571862,66.88813865718494,49.963992080401766
181,13.562012650190596,50.05328720458191,61.819596946590465,55.73987989967653
182,13.815376353294987,48.12614475456554,38.596128205969976,61.673471812552705
183,3.064783559658639,52.00268241705044,48.26225267815295,55.9136504958858
184,3.5893798147341167,54.00374372225445,45.63829438320667,49.95971695787441
185,9.886257283437002,43.718395132326656,34.03393712978133,43.304935159565076
186,8.365393394702082,48.78166821331924,58.75021912889621,63.442865567991184
187,30.058121286007328,30.960756480066657,51.8534393032861,52.77030962301389
188,29.564982144732674,23.523836174467146,34.892992377841104,45.635433109594054
189,25.354015044882086,16.133151679199553,50.84618972075919,19.315023502176203
190,7.428171719123589,53.060223157512674,54.88205549671353,59.065777346778816
191,15.849364995314087,45.725853487583265,49.55489140451824,60.49871846720436
192,24.14722677601218,46.9732621526092,37.15790545207304,69.90360305606428
193,11.853145905488017,50.61360466432201,64.57360691514822,61.88680734120779
194,19.612781909615727,53.21784801140398,59.29191030763243,73.09307665361587
195,16.629142692597092,40.2535690171656,62.52429225338617,55.96205465200026
196,14.056366298173579,30.225582190911876,33.783819286291234,50.40788458615135
197,5.166617435794049,50.10497325156143,50.04248483041593,50.887471231376225
198,-0.013969268141643454,52.35440840202018,38.41378201872888,49.49753718892664
199,7.473393718282004,50.78824435743364,54.79662996281473,58.954429044507584
200,10.114343728583833,52.808182077160765,56.015562193369526,47.62977300635271
201,8.136917937220288,54.869333061195285,50.10278615227927,60.581350829991955
202,2.543733227371437,47.53988203681363,59.918408124832794,32.41452437915541
203,-3.4894304177924838,46.7103054611226,49.13660576459859,26.897807983634127
204,9.677726227929059,50.388903110682364,71.09927581125847,60.097469931723325
205,17.729322706016625,54.82964043461549,41.960053101991626,83.27792178210063
206,16.979222177537025,50.93155414670329,52.96571888864498,71.52763617149138
207,5.423879809302418,56.148541678298336,51.720506721684814,62.25322469355422
208,12.975364425872561,56.044815510510496,54.995932240491996,75.83064216087458
209,38.80070082355973,21.608189009098094,43.559511792019734,63.152607870626106
210,-2.960117280211169,50.631836403646105,59.3492086752277,49.35277316410228
211,-4.636275868652779,49.917534620460316,56.611584044359596,40.396355939956905
212,2.07302829227256,32.21185592078299,32.98279338275713,21.85697328688985
213,8.632271537322854,51.371373376027314,38.99653286558594,56.80593008382814
214,-6.099336437860819,47.016010610144285,38.494183080426964,34.62101382725339
215,4.923198820692297,55.401613536974764,58.26847798561315,71.15456488779263
216,17.1237007089092,42.083588813080766,18.555289353780587,41.42495025577966
217,1.4416152502471826,40.2278298237516,44.42224407259574,13.839339208749722
218,-1.6302769773897339,55.494535851694316,62.00207799088159,68.01976308092436
219,11.982024092724107,54.92210789272449,55.9788331891904,68.07624252145145
220,43.82027561633744,21.26861312624921,42.776481337961634,66.05601186699089
221,9.031163561289532,51.80872231524131,58.0676239560918,45.41781117672788
222,21.989488178078,36.70894882242641,55.01358729797209,50.34195864672646
223,20.25382193718883,56.52852241723014,51.437076551919255,76.51505521714749
224,-2.911123071427068,49.092562873743425,51.86880815783202,48.25665934231655
225,-2.8894162615093375,54.61598632376226,61.26065270988354,57.874623797682574
226,1.718808159513942,51.84154546530134,47.87142403337354,62.66110517561126
227,11.880636278384785,51.22821015948422,49.92563530930956,57.25891534383213
228,-1.919102799813504,54.499140882320944,53.80078478606091,54.69458769752437
229,3.114830446357848,55.552513082768556,49.36472921213594,65.25925740665687
230,9.631409470067872,50.84374271243845,72.48789650311663,62.690129652930295
231,8.23600529448866,55.60528910370871,43.788187911032956,64.57200036967525
232,43.589750377539815,26.343042128203077,45.45634957249078,48.245415513852066
233,0.8837500089283972,42.03661453261978,45.16417339402869,28.487542425586955
234,14.427722826109125,52.39047562142562,59.87336899092915,68.25232106071395
235,1.896422445790425,56.6506038126605,50.06211926987876,62.44645123976589
236,10.10224069118301,53.85092838020642,45.72832848259578,74.36891999943258
237,9.164374863936997,47.968864113117085,24.783368238706153,70.21441497502012
238,2.4747368381556,47.51975176595995,33.564928725190065,35.569229693719116
239,21.788498047429226,42.82088718268997,82.07938366003613,75.8303644578456
240,10.205416501280016,40.12769792702966,57.510007364910074,41.065781511288364
241,4.2231735829634305,56.593276815346385,33.89740152817901,76.44288762618044
242,5.602554119330393,57.2454380424753,54.12970115972095,77.19770331248684
243,7.92507453800007,45.75535325380739,40.913457693824846,57.44689157415423
244,-7.309996601932728,48.95088256431072,24.327208630888098,33.406864850001874
245,4.822170001313925,53.076596404099085,60.104449219786694,70.11068187517411
246,24.888976062699523,8.54781621344299,59.32292935792165,3.940560084653553
247,3.9792934618174893,55.675959988352915,36.342675260067686,57.94767006867512
248,3.342487283315333,57.58610493968503,35.01766271353422,70.70658082189418
249,15.733189429197196,54.85204006890638,29.982053860118036,66.2650748082831
250,39.02522713133697,57.388210550128534,35.31735510484277,119.82098576404194
251,17.373749085531774,53.713549469543665,33.55711178446188,76.90700296339615
252,7.725126132887992,49.9316944668224,25.395042408271095,64.42422844977527
253,21.082622481981513,58.29007740845471,71.57925526488076,87.83057659169972
254,0.2137333290614638,56.203289589581814,40.403548284803904,60.48014837944548
255,13.542071516843526,55.784529529372506,50.55974840472661,76.2513532051037
256,1.340363807628564,52.04470300852513,27.87185549007763,47.950037501965646
257,1.2108923708440433,57.0706165247785,60.5560639930509,68.05740787485517
258,9.59717812258149,31.161191399597758,64.38245137460582,25.274478034148963
259,34.92950494597025,33.165495934170124,44.86007940645128,69.17049936290495
260,4.786976639878011,45.19989177880707,67.36765615886867,47.64150668590609
261,1.309182401183119,57.944344618550716,53.04466338013877,76.46668710875383
262,22.126004212346487,23.692265530799283,52.374552115326566,17.434537712425893
263,17.079886167182753,41.51141942469471,44.577073842430906,57.019362483377336
264,9.49703430505491,52.28565221695021,64.26054043546884,55.14765153418273
265,-3.385363835865297,49.94858236055355,85.99525898497659,34.55067418065066
266,20.23777019124553,43.23213753056197,50.71290006771735,66.42873081274327
267,-2.619829929098665,49.44462026088712,36.811436595194,36.313567559872936
268,1.0181548038231432,51.66033309887711,64.01272028762328,42.653601226284266
269,8.180917907131311,54.753018825911354,44.20104018112428,65.92310934632498
270,8.166743587673576,52.726127270908194,62.63578625931629,57.52804582442205
271,11.09063825475198,55.19094871300783,52.26210652675463,68.07176130288944
272,20.8146433657927,33.39345167780886,38.84406639930103,31.347068002126882
273,0.9945349607583425,40.86191133723078,57.33815753453629,16.391459669447734
274,0.7352263332011004,54.818355221239074,52.131911192586465,59.30700810161901
275,6.262408268162345,52.43482077315249,58.86530077977178,53.01739277526322
276,22.223032895428375,39.94055658816112,51.316119109131165,61.21227595601375
277,22.857180818664464,53.10924878595038,46.434020808570935,85.85105439003667
278,45.662119053439746,12.577918158639541,56.309411656664615,48.96793066652852
279,16.557724942199844,56.58509900349047,67.64294270935339,80.8632612705845
280,2.1873126007336268,50.02920186279723,71.0094309760551,32.78760759227762
281,19.66580493352428,38.00940003789024,52.662000565131066,44.48935702895934
282,1.0167601820854417,55.23403806357871,43.36311419877593,53.3148878404427
283,-5.560468743533451,51.717379547490076,39.709852840182705,31.786226608995314
284,15.356793406735703,56.27879410925104,37.33285476758982,80.10854870475877
285,9.192139406244799,51.04411064962868,60.80399382209943,63.72797257158968
286,0.1631215384476517,57.07115308081231,46.9491582989502,66.6027544323899
287,3.7241144726246276,43.76064879610505,56.841851311746865,44.52774379877415
288,-0.9859616613561011,50.3038371405589,56.0839955151721,38.45705369355357
289,18.843930977545085,39.44190520731133,62.34882293934804,50.99044208905866
290,17.087781915707026,58.31249951456731,43.25089346082177,92.68179342888173
291,-0.4407497622178198,48.99547014655898,50.669810796911726,46.676145012461625
292,24.76013474917788,46.37525279683502,47.939090495615574,74.6838798978733
293,11.11179176886199,51.56877567847358,66.42175802949757,63.33924426488042
294,6.862436617343986,55.27128588568816,43.505527783762844,68.03829708965068
295,10.268310601259927,46.450555731750924,55.05227013916364,47.32449259916285
296,0.9102822497512277,43.62850225970876,45.58010529800443,32.33167622680305
297,-1.6690110918115357,53.69025991235291,62.246404038814894,52.48881891949932
298,1.0879810991679464,54.2953746219483,61.951443375958625,64.83190962479436
299,13.388770421000741,56.2127797620855,35.83181872954951,70.44753066650159
300,2.6233805762714573,47.46783822165409,69.96482552598091,51.11518716713549
301,8.877925713228622,42.72483952235349,66.51394860233272,47.39647170408534
302,-8.233363092624876,46.241516006076004,50.07755138175541,34.61191427956881
303,9.855095162530024,56.783094466211416,53.005881999574946,72.59060732833993
304,-1.5170269884953527,44.47507390900997,30.63089572460518,51.76824336239382
305,37.153938754901915,31.750053449874887,52.06780423346553,75.16897187670337
306,11.00304964877424,57.123658913629825,33.738317346138125,75.75368700719505
307,19.28802106660298,58.268592736592495,45.399264952076884,107.29407688307865
308,7.830697154362646,36.00496387229116,64.89921449129888,48.27199832190112
309,19.825657039812825,34.435506806606874,33.61551147284574,38.72599256062398
310,18.78039725603658,39.432307445013386,65.69406860473588,45.229415023286485
311,-1.0286407599415464,47.79882396219356,55.16548090021669,61.45105452265726
312,25.01379852410168,57.46560628758129,73.29307274642687,109.19084732676947
313,19.379235073811273,43.50937021726084,68.81050686552354,58.28853223718905
314,5.952945861506628,40.94905832925828,71.77616390281514,36.25839239711541
315,20.69864023358318,25.83544804530137,35.867980679259894,18.452081301327482
316,8.306595023773987,50.6423275091034,33.24396505632678,52.89541369755174
317,14.511076331153296,52.38980337542398,49.90438720359147,60.59423364005036
318,6.634369268614141,50.08964001579212,47.694903211638646,50.60007311203087
319,0.49590692681201,51.11350038742896,39.518951381513624,40.813137122889366
320,4.376233154436818,56.906730179911,42.905151509064076,63.16532854064766
321,8.042573466689735,42.92472532099043,60.769175192789696,31.51853980027618
322,12.457058390315794,54.37184236330639,33.921854311735665,73.99713657562768
323,20.161316477823686,26.053909534980814,71.19000402940038,34.68282809156433
324,1.3613335002029094,56.865340524424234,59.953055033859044,61.58908188485122
325,4.911118703884948,41.871235551624196,70.09880092729762,36.99337189328606
326,4.8693800199025725,47.62575456906463,26.528904157281207,46.31119264362124
327,7.367586500624695,40.0382347658535,62.08951791537837,38.31849804553695
328,4.442255998478783,52.24642106580297,61.741658210888986,69.6603410372184
329,-1.586131520113077,40.46327823936016,39.89490309393638,20.52170076451722
330,13.553523651277409,46.485418992654566,59.2941140377839,54.86615390928091
331,23.260579804121605,56.16137672247086,39.40487058805402,90.0186399786206
332,25.10836652846265,54.83324555132151,35.05916912684404,90.14464588661401
333,27.27208264967279,48.82660851056935,63.048864143827934,98.66526906695127
334,28.355201374708457,48.61381563428037,43.06342934180163,73.94555989933839
335,10.369131287525548,50.357673568381415,57.27506144084669,58.34408712663466
336,19.09415880102837,57.87799615034619,55.940283449111675,104.6913961567524
337,1.5481382083954085,46.651654664996045,60.9955817337955,39.16714925965437
338,8.559041407143381,55.40041892258335,41.79202116460136,66.95903228654376
339,4.569262130447282,49.86940852778888,46.805445222938,49.796168614375524
340,1.1617451001682224,48.09169687742647,45.120528016610976,44.537874664640526
341,2.495548764313434,46.785704014632024,39.15063000725742,46.970238904398656
342,10.652853358155745,55.020303571914965,63.18115347001411,71.16134571374847
343,0.336507878449944,52.07846870857626,47.95165775976916,47.10512747415049
344,0.41378079520787114,50.9221895642315,63.05699597409775,43.45140591476766
345,-8.376508015240137,55.021662900659564,57.679473907426946,62.93394191044325
346,20.61530718783424,55.96767073380315,43.422265783899796,96.21518279068111
347,22.781130634445933,28.48718452498846,27.73914038405572,19.952333324616646
348,14.58859102699531,38.78710545458335,64.86024928456783,57.32577524941233
349,13.831593254496292,52.587579245755535,36.96249959264886,77.4641641912151
350,14.243833032481472,53.50349671053224,45.32369635709912,69.46748438617242
351,25.840720519183645,55.983478724145904,73.59812520225464,95.56050078462836
352,-0.39731670362502314,34.09365984107076,49.39557861498181,29.103696635317295
353,19.60271227812793,50.15885959065676,59.89136915669515,90.1021701007121
354,24.47976283754448,25.000821334255626,51.44499830471874,41.11590743615555
355,-2.1064294465350217,51.536398117589094,37.79199022400299,43.74426317002271
356,-0.7996514509142538,51.77435954435922,68.28390282816481,32.589685390028585
357,0.1807162032906492,54.96360882704657,54.59687251889767,57.29538510256685
358,2.234553271394808,44.17676254723805,44.25507747311279,23.017225052305093
359,13.639349224825308,34.65966768660933,73.14274167683823,34.17417206321338
360,4.367604966959128,46.018144770019795,43.58968457441523,50.71155532852575
361,12.590389226351203,49.22585499429169,58.453938408062164,68.4003919613331
362,23.210490687759464,56.278854246358605,43.35311407644894,102.14050596961978
363,17.72328915540005,57.39037767010312,63.636196765730666,83.75137671980444
364,15.74220711309728,56.406504312868904,54.086379129807376,76.47380254226677
365,42.16506051768872,39.3323339526163,60.902802341662124,101.50293139570417
366,0.8207506455753926,56.06811240576126,52.703719924099936,67.29936823918652
367,38.15778993175899,32.30948873252766,62.8629796794286,76.84667342613263
368,-1.8661582296531352,52.31531204549337,65.9716793353108,42.57552687274132
369,-2.599605684134045,49.10119593680838,52.46378003827655,42.538243249926424
370,0.8568751813132525,55.12111889664088,61.09489208076331,57.0732413771563
371,-3.658729970288238,56.596061389952204,60.378666593735154,38.91757891932239
372,17.1009022961128,24.78884891548529,31.78999300705665,26.706959590288946
373,16.55035619275275,44.80248763826814,44.19394511139654,56.966870614074615
374,5.422555254404969,47.77289674582916,33.76663252748843,43.497926698769085
375,-4.200618676239317,54.74697851271391,48.33419008674725,56.62093294010594
376,8.278926477432705,52.34283454466299,46.135241989473315,54.29553320897219
377,9.842382976367062,50.59924904514122,50.76644730407873,61.12091025796145
378,5.539789909964237,52.23362698369457,27.87433294539266,55.33144995870948
379,6.833015810130185,43.90719226856308,58.715409356360816,41.287607624542346
380,-4.294827824606143,50.55130793683948,54.7841293878399,56.11245057174553
381,22.416465294219382,41.660974782888744,24.83999567188972,59.68430641657798
382,25.40646388223719,57.45766432148459,47.82469105625097,105.77412491864163
383,37.50006326967702,19.10325711544858,59.494318078151736,43.32061517636865
384,2.255751954322588,56.59880337824871,40.89535466190026,66.3309353505432
385,5.902175731297126,51.52183065823286,58.81179712540497,42.51952743246836
386,8.121092691112716,48.54038442818807,64.27488904792845,59.55796926109415
387,30.13005859659861,42.27348957213521,57.064170855838654,69.24694900379308
388,16.176261784376386,58.225233582766045,55.91844178755,97.44657664441031
389,35.65158837508977,13.699977911462835,38.371674503632974,34.09612265340776
390,8.813856157183105,47.60121387995239,59.22373314199829,56.3918267825457
391,7.160551501082468,54.02567721310493,52.43035029019665,50.94143820913935
392,13.853697809282513,54.83392392474434,65.53764469880431,64.43300175979385
393,3.27504354667573,53.78751820437471,43.601568100987336,50.28108903218819
394,10.505313337910762,55.54159878009412,44.3052693401432,70.55059646604609
395,22.879784585574967,57.52460804535727,61.02075001134591,93.76839938904058
396,1.2633770362842371,53.143430077305666,49.21535442888627,41.31693311002574
397,10.726784250096753,54.62625408423163,48.26800292462682,72.85577124170372
398,-0.39599238469432296,55.62142598345216,40.08983733726763,62.42643274141656
399,7.30636723104806,55.61441557348104,40.385280411212875,73.50421570207551
