unit_id,JobThroughput,RackInletTemp,NetworkTopologyHops,do_fan_controller
130,20.985540775703544,59.35378018158997,49.174935901957895,75.0
131,7.102659050288708,60.7094365017892,65.66962520041135,75.0
132,26.762500050252665,53.519733769593465,66.83406338442995,75.0
133,15.75569854308028,59.91548219694334,20.93480192990395,75.0
134,20.581423840679456,63.87830817745683,49.76570244004384,75.0
135,21.458524911291,39.813677841676764,51.38179763614324,75.0
136,16.854994305740718,40.523174822040474,45.75908685457743,75.0
137,20.379545209613788,53.08403513111855,46.402592864526056,75.0
138,23.486762797187204,58.44432900150913,45.99109195130619,75.0
139,21.127451233838116,65.35205470023361,37.00168293128679,75.0
140,20.74817027796566,60.38843516142029,60.68229424007547,75.0
141,13.867855825065094,50.34387524448316,54.88305981436161,75.0
142,46.327033936814246,33.842837592305656,54.25938420947877,75.0
143,16.035318791791777,77.66185299256007,50.13474387402893,75.0
144,24.748069447860253,56.17380903981603,54.943397918701656,75.0
145,14.824237398397202,75.36227344193449,46.67594504418588,75.0
146,14.540060866635935,59.22606959086365,46.4212564946296,75.0
147,13.431826394910637,52.591869663883614,48.013895403685616,75.0
148,28.85600239455848,35.073136336319656,51.84036933675321,75.0
149,25.474811714309933,44.711395505246294,63.69407741748943,75.0
150,11.269509399536668,62.37853646805476,65.81816299659101,75.0
151,8.233121370599394,57.12180460227588,43.531414806220475,75.0
152,10.518900168102881,58.593566228392866,52.68748153294417,75.0
153,4.240537483510778,50.41536787431238,68.53859966763231,75.0
154,34.50768930046128,42.41178103698556,48.07783151857873,75.0
155,26.786608359494792,53.71158742540719,39.509296841156356,75.0
156,16.25344045029203,39.00434787592993,42.78019078060795,75.0
157,15.374525092510314,53.94427787637664,51.321480455062584,75.0
158,1.5306910318339702,74.59816846468935,41.72167923818272,75.0
159,12.700917420477772,55.69975023978183,57.02314765712599,75.0
160,12.170054102972557,66.28964263473826,55.30297377439579,75.0
161,12.630823538278499,66.6155279840641,81.28662192815594,75.0
162,16.372226743623102,55.076511282242684,40.937297315838244,75.0
163,23.322117075700678,48.32232784766682,20.035832496700824,75.0
164,11.1027112502726,57.01691775958708,58.930052632650515,75.0
165,16.449407832954098,63.5522282792448,34.31587974008491,75.0
166,26.100380791681395,45.85577041511225,47.03087060419568,75.0
167,21.297158132327475,43.236227060915816,33.705061346926385,75.0
168,36.082083651073,49.753079054082775,66.11390774689528,75.0
169,7.700247775611379,65.496841944396,60.66145093363779,75.0
170,16.534240062119636,50.77924385474547,26.69980650235475,75.0
171,25.807052683270943,46.05331884949616,45.890484934413145,75.0
172,18.831251086825333,56.6775016579327,43.23245289020672,75.0
173,14.921864380671753,56.38350594829463,77.75684476611166,75.0
174,25.84684431268335,40.79533221584969,37.15223033552018,75.0
175,53.78965490998198,44.61221536157612,52.021003508803766,75.0
176,6.463039865905577,66.8892326416156,54.41815537511164,75.0
177,16.51316944224896,63.333928561773185,34.789219759179474,75.0
178,5.084099839461929,75.03882825376598,37.18054712367867,75.0
179,14.030618878965111,39.977124971784704,43.65239396284869,75.0
180,28.19017737909452,72.6248988481775,43.53773804530372,75.0
181,22.333348967891986,67.09587715497248,66.7104329581906,75.0
182,28.430305112745092,63.03630774666449,63.20871174972034,75.0
183,20.862215663985243,46.30071474029021,56.050497527444925,75.0
184,34.19598817905385,49.908499319169444,16.295000673683177,75.0
185,37.57665790132504,35.96339553628528,55.911749716860804,75.0
186,36.43913535110043,52.06085074509181,62.34453654045144,75.0
187,17.370957687630657,67.54047535604052,48.32465609412624,75.0
188,25.813556982424654,53.26322062568531,49.250346996567565,75.0
189,17.642843512298523,59.299691715742426,76.9717881055359,75.0
190,8.73434152111778,64.88662172237696,48.96419234791046,75.0
191,26.521435783743627,34.83668647097863,61.24107616039627,75.0
192,26.757285589043775,36.80553320838594,60.49295170578042,75.0
193,18.02036130529059,53.26539148544946,52.93604457411207,75.0
194,3.520745306339613,51.86677659240105,54.2002123080358,75.0
195,9.519454138692325,66.514846810166,29.679580072844278,75.0
196,15.04278037385152,57.94379089315132,46.32508230235503,75.0
197,23.562205940817563,52.246788086185155,57.88449229868999,75.0
198,36.283684135483675,63.842199862108345,55.911698358039786,75.0
199,13.481057079098134,63.97201035164306,42.62054669817089,75.0
200,20.423148975752156,48.26199853486016,47.233284004935335,75.0
201,34.58690992897544,47.73104206170909,52.85076624332049,75.0
202,25.44488001403093,60.60816589273848,55.595627491041206,75.0
203,20.07287401337196,44.06176285199918,45.420916066009276,75.0
204,42.65393037110119,36.54243186861726,48.17536386097454,75.0
205,23.210234033586183,56.90519880469172,44.80115886315253,75.0
206,29.94104419876581,56.78710742563616,65.72167855344017,75.0
207,44.442609632015575,59.43306887330034,77.91017079611072,75.0
208,15.201496804926435,58.675639706352655,55.667642646684676,75.0
209,8.320615557516767,62.42196645872477,56.22743112646545,75.0
210,15.84524937554866,61.336005965366255,43.99104465827272,75.0
211,15.147886078268485,55.632959083670755,34.755344102234574,75.0
212,14.28728634567461,50.171244781117224,56.05363284490936,75.0
213,23.25537501227265,55.67423702701909,49.69223484313679,75.0
214,26.631863704670668,65.80596813260941,50.28849063704718,75.0
215,5.895470630988998,73.52800957322688,50.103343877554096,75.0
216,19.56625030637361,38.32721423458842,40.39802598530539,75.0
217,12.767541326464908,47.37089902457216,53.172319027337345,75.0
218,23.754802093919587,37.0584503848099,20.161997883378678,75.0
219,44.87275079280233,46.665758781150785,43.00542766445692,75.0
220,49.54289375807597,44.01608441797863,55.969901321094895,75.0
221,16.237299482478306,66.4187703937846,63.21028996372881,75.0
222,26.949276017861393,36.82032409307463,55.24865045614516,75.0
223,7.375170816984939,59.85465532132339,45.50438926941659,75.0
224,24.677447695195593,49.43832626986098,58.91151154627061,75.0
225,25.4080602116144,69.46247559020921,47.815096688041685,75.0
226,3.835915924306801,84.77841763066412,52.15923130957066,75.0
227,36.02649818896709,52.02593992070213,25.048547285606215,75.0
228,7.18574506345608,67.94790563539998,69.20332576425655,75.0
229,21.650618330318274,56.32546428934198,66.3400513607709,75.0
230,11.437105105657114,49.62982513430515,42.81589919334782,75.0
231,28.28029819325831,47.75270647461294,71.50538024518508,75.0
232,12.807793036903611,61.3752844117012,49.45278954890305,75.0
233,6.320717030768592,60.08200032638294,30.59365305464135,75.0
234,17.796735315066055,41.82769997190958,43.03088147910744,75.0
235,13.157508810704764,53.00017646310201,58.765840128017096,75.0
236,10.060653585925225,75.05532538320337,28.709689126578052,75.0
237,34.96516999962592,44.35455500845613,52.57286486506355,75.0
238,20.784661505654547,44.97046466115453,58.87577580876463,75.0
239,9.981574003391662,52.39018663688237,75.42164261158,75.0
240,10.291438536535363,64.88957430788263,45.39894977687549,75.0
241,33.41567659779031,56.439098304527285,37.37521711354145,75.0
242,8.482419440081543,65.32905208196031,78.05839786405532,75.0
243,11.334384427924698,62.925188385234954,51.70417577633272,75.0
244,12.483803956860434,44.554350393992394,60.206204728736985,75.0
245,11.047162994257972,70.59565891867632,49.03287085750133,75.0
246,10.179852079909741,63.101189252018045,41.02210949543507,75.0
247,28.0911184423169,45.18484414514497,53.65105432073945,75.0
248,11.384184088683414,62.48149455545707,51.81681744461667,75.0
249,14.918752793871963,50.234628643129525,47.998918669501094,75.0
250,33.80510675055656,49.49236258381889,54.7479722339671,75.0
251,3.337787152550076,70.69568535139832,56.09010735954081,75.0
252,15.559606479169807,72.32323077292153,50.91266656948504,75.0
253,15.807229988723584,67.59646952022683,38.69450800541548,75.0
254,25.324333756842133,34.72771173506535,35.63238572968763,75.0
255,17.556317482243507,43.03405338215712,38.0157607841825,75.0
256,0.8397271545313725,64.41915766206668,51.69183116760634,75.0
257,14.145753772942081,60.5210333998197,44.76017920063903,75.0
258,6.945995726248848,69.02529831043532,32.690341023013964,75.0
259,42.69304753444883,34.243031229193654,32.721579834635705,75.0
260,17.757747717430426,43.29655661208306,37.83403722066393,75.0
261,7.469563927070128,59.6616706196857,54.549396963519456,75.0
262,25.84039294153397,37.593212720862624,60.20487685647706,75.0
263,19.81629551241744,55.10497606963349,68.75921126150341,75.0
264,11.397224201584251,59.14570287099542,40.531620738980216,75.0
265,19.01220944482079,44.39982582803003,35.274266114847485,75.0
266,19.93779286342452,62.50713989834486,46.97021862071798,75.0
267,45.95603132607998,47.530099412859144,59.07551873494797,75.0
268,12.042201719788562,58.13284793295757,40.36064426001707,75.0
269,-2.6807435695268698,74.65284584118145,57.62970355509803,75.0
270,23.234285038960977,52.878676703485844,63.958491264248195,75.0
271,50.554665570279106,38.197470073947734,41.855320291145816,75.0
272,19.88833876806442,60.048150148292194,48.86256712786604,75.0
273,25.494037966396608,43.30824862370159,53.72453727458652,75.0
274,40.07321443937051,37.04959475049954,43.615055835500634,75.0
275,26.995204721242004,48.03236710761574,41.66561765351276,75.0
276,48.81015277904575,62.646572932922524,46.17964583178313,75.0
277,15.25997975095579,68.73846743479699,42.14351027295769,75.0
278,9.630826915718917,60.063072109425086,37.6815128682347,75.0
279,18.51681096723468,46.70642217397305,33.92159332166861,75.0
280,14.511190032844967,52.489533349043334,57.14172125335318,75.0
281,6.304685771890739,67.33701166048682,39.106947269863824,75.0
282,13.832007183963832,74.5825373205513,46.79220587188544,75.0
283,27.555425156640847,49.75244547914774,56.696363944360456,75.0
284,17.838775446017163,70.15684528514845,48.015153178214064,75.0
285,21.42986878222315,78.05552800982669,45.031357807027945,75.0
286,11.557641045264939,52.174828285505114,27.97601546437694,75.0
287,12.656538741640805,71.8262031956701,57.38556464092442,75.0
288,16.53677621660186,54.374339370471525,56.82386155041215,75.0
289,9.59586480549337,62.117070512694404,50.51933925913687,75.0
290,12.285559258441207,46.32595993695174,51.9854095022527,75.0
291,17.134608417082667,57.42874066455733,64.88090987564189,75.0
292,15.006141309995277,51.293020263291474,58.52754655511537,75.0
293,22.641467044639082,58.4956071013594,34.96227773217691,75.0
294,61.86938159904459,56.10521119252976,53.613445408500496,75.0
295,22.22139115002929,44.10244924061975,43.23036121808213,75.0
296,44.3518576339401,41.82241616193338,47.386606817584294,75.0
297,14.065860963554787,70.82073462332193,52.43219406764416,75.0
298,17.245223575299786,41.25019659960194,60.309897544736025,75.0
299,20.69961534978953,41.50053043140568,46.41309221046527,75.0
300,27.7791678353989,27.1958666926554,56.57989581980607,75.0
301,14.833302162219727,52.062130702717326,48.0664927492853,75.0
302,17.469007698447943,57.67444447380935,36.687504515837865,75.0
303,19.901237358924902,57.50264103231372,39.73325095938329,75.0
304,10.713064985297105,63.010646806591424,58.065840771651295,75.0
305,32.12900001263162,35.904580996467566,68.40414093025852,75.0
306,20.56414188539705,43.50076715138789,38.945920216525984,75.0
307,4.280423468609802,68.3038735033916,55.12022622838534,75.0
308,38.97446406474313,40.21948745917566,48.66243172407822,75.0
309,12.655718133236286,52.76772675714024,55.10900359791667,75.0
310,21.868492273213125,53.74770113997086,47.28877447885248,75.0
311,28.952362987330964,45.08536374507677,59.650819023850566,75.0
312,1.8231025909721716,73.1909575655943,58.99483975519281,75.0
313,48.05841186675939,42.224833985792564,47.69214678681781,75.0
314,28.49645645696258,49.39065896038231,35.77079516777063,75.0
315,7.200992759504084,59.589387724153084,66.78325152678981,75.0
316,19.567028082774645,30.942029950355664,43.72376308173124,75.0
317,31.739405394882017,46.69386532244891,55.79278147829104,75.0
318,24.074658399506927,68.55560885954863,71.23166948874054,75.0
319,14.92183281996893,58.97351061785056,49.15224779967286,75.0
320,26.78902916202816,42.97265659989279,49.27225337281177,75.0
321,12.92229433504051,53.29091315400096,18.726054380699832,75.0
322,16.113573595829486,55.658303303343054,59.038709332474525,75.0
323,23.135599580217395,36.326857683450065,57.48970182387634,75.0
324,15.194908260709624,58.56411054186424,37.65634728531821,75.0
325,25.44745324481004,45.191115453349724,48.89259588849336,75.0
326,27.601536200586853,70.9454265777359,44.138817476286846,75.0
327,23.92947264009936,50.733584879811175,56.71930144004521,75.0
328,11.425476248497295,69.42581195040962,56.96706367442529,75.0
329,21.84159942888145,53.91542886610471,19.74131752222897,75.0
330,38.848722777956525,40.91153128846139,43.66318280358181,75.0
331,44.158549704591074,50.13070362704812,40.838182796749294,75.0
332,31.15312047985003,49.71634007344694,68.05771252647635,75.0
333,27.278084814004437,56.742378508087874,66.04045871157973,75.0
334,21.59032824789586,49.008106474903244,48.73468798616819,75.0
335,-2.1985947639997,73.27990787149822,35.165871768386616,75.0
336,13.765381020535205,53.90370249360266,48.86507305347215,75.0
337,19.455514617197696,43.63186255779294,62.75834691606864,75.0
338,15.225975816188633,63.57554871812387,54.914635487824825,75.0
339,25.415453468132903,50.59543660337289,32.77024832171415,75.0
340,3.170369933265722,66.57502494901641,63.927253639250914,75.0
341,22.923713897777777,51.93161691127895,43.4281789407238,75.0
342,17.64732300253845,62.28091053068466,54.06266774236045,75.0
343,4.432369116301954,61.370859112450475,34.586744924038214,75.0
344,31.779711290267755,49.74319987753685,52.22201849900606,75.0
345,33.11933892539796,53.53639485106453,66.24360820175065,75.0
346,9.213884601227047,62.8913241294848,35.45746276014281,75.0
347,16.781907060547198,52.0208772735203,48.289638815117506,75.0
348,2.6013406022650436,73.16660874776612,62.122606407488135,75.0
349,13.476489668350165,69.30988038004723,39.816790092628615,75.0
350,18.542761776760322,60.029391293260986,23.51199413898769,75.0
351,6.143818412112348,51.13195180149769,65.01059670994417,75.0
352,0.9794920078267753,69.35339642649913,30.569692784698617,75.0
353,15.70193281374656,53.454276211189786,40.80298964190006,75.0
354,22.588033886174887,47.80114949598913,71.15526393109951,75.0
355,14.927654120658268,51.51994751686973,56.36006376329035,75.0
356,22.65437549486843,46.368758972834655,50.251219023106835,75.0
357,12.51827012952318,66.63217711140001,39.707556674698914,75.0
358,6.061479748229334,56.90017486828962,69.40214960917503,75.0
359,11.390940496129268,58.33438810923646,38.63603925042639,75.0
360,29.654762879558902,55.596551620304574,70.80769909092963,75.0
361,26.11696243542529,19.55319947564699,80.23841325241243,75.0
362,10.54822820320787,43.35885137592247,30.67573327158391,75.0
363,5.661193102983196,80.99750359643132,45.16938084252376,75.0
364,18.366224782933504,44.5446782260599,35.47803709685202,75.0
365,16.96929480729691,60.35503352086926,38.94710046442175,75.0
366,27.774098803564826,58.35949596108767,37.53316894290218,75.0
367,8.870402266670478,65.46842078684163,42.95221162473124,75.0
368,44.33533674028384,38.08326174468349,24.393852277385598,75.0
369,10.643933111203902,56.86702187759223,56.5831538243704,75.0
370,29.713046489636465,46.6598734876196,61.23264483087125,75.0
371,26.69538129602385,54.431270248859875,67.20044524625129,75.0
372,15.535454882901146,61.630556831833594,69.91276924714549,75.0
373,16.080985049121793,73.60115287566234,45.65276201947761,75.0
374,3.7290300995258767,61.36666708038591,55.96110277005693,75.0
375,24.371018942900317,65.04269455899566,60.92731542000475,75.0
376,9.790570834280162,68.52183794546745,45.79751503143503,75.0
377,16.050373831518,49.3631345411452,61.096111264303765,75.0
378,18.286420440983434,38.688628459480306,45.469607198062825,75.0
379,25.675877483714302,34.22309089330126,35.75115921824624,75.0
380,9.007600473466361,48.52110111130864,46.46309866052161,75.0
381,26.19475455044844,53.99316259216173,47.60248043633971,75.0
382,25.605403894842368,56.46716885545605,50.15174820142023,75.0
383,26.851991436585696,36.13467010932131,46.033935505100835,75.0
384,1.9776536415615134,73.73826321679623,47.84990023450303,75.0
385,60.15650933176285,41.95549993893613,56.14347536686725,75.0
386,18.617727733372462,41.920427486608496,48.96204419877851,75.0
387,10.914484093410927,56.68733685790672,57.790593175105215,75.0
388,13.593043759351184,58.368787015125314,13.644052583055855,75.0
389,31.28983349565579,37.7387045590068,41.66692838503024,75.0
390,14.981994452466264,62.09198550560305,53.9272639413865,75.0
391,10.807482739887654,64.49144963222147,58.23666236636046,75.0
392,12.380772397939783,73.12794742553858,58.328688390122,75.0
393,13.888281198087842,81.60803789727879,42.79864738343734,75.0
394,9.777192498334568,57.69702890455758,66.7953859414549,75.0
395,20.007818535735815,66.39056886424537,58.725847045089466,75.0
396,30.20385091655338,63.76192931227024,32.8992536275443,75.0
397,19.935172319341387,49.628633445315835,52.92775615327179,75.0
398,15.317814878452024,46.00771115199368,63.22792887925982,75.0
399,21.75067359003534,68.00170666842983,41.67903563542774,75.0
