unit_id,JobThroughput,RackInletTemp,FanSpeed,NetworkTopologyHops,do_cooling_setpoint_controller
48,5.253438852144326,54.99938005119109,61.13390229545881,76.59585250884868,40.0
49,15.570935521565392,51.94589063066904,48.117477154869135,41.595185685949644,40.0
50,11.741329161036212,53.4572654537236,64.35245539165372,42.04194422891794,40.0
51,28.800163291530705,62.43512670517531,68.71799746921572,31.900405416821233,40.0
52,16.56844850856625,46.443635209540346,51.677442195938596,51.68429028238318,40.0
53,15.681154442847564,47.86299510437201,36.96308787214498,36.549420444358745,40.0
54,5.42763204336264,50.97876137798181,52.96052780960309,49.09646141161668,40.0
55,15.773690201807058,49.299877726049885,61.7423324369985,62.478008518571365,40.0
56,18.489759767929602,45.17345585158863,56.13590061614668,35.19464014577581,40.0
57,15.145247854537422,60.68776002103562,66.75814210219677,47.88037388624679,40.0
58,12.289825888443731,48.89938555316068,71.75081145682408,41.85841202112329,40.0
59,8.330546456275165,52.75849009208057,55.744252565081695,26.953276180811375,40.0
60,8.415548476270974,54.515050809338014,74.10011322290295,72.68221288321172,40.0
61,20.059344567302674,56.9556514598357,65.79598145679675,43.18207287943355,40.0
62,25.529309733256476,45.183526005917145,61.49854420764667,70.53675517171203,40.0
63,8.799532588613896,62.30106285283626,50.99523072813307,64.21085137264683,40.0
64,13.529591872048194,64.19839179464611,58.26558987134635,54.93446329076567,40.0
65,35.619722817664865,61.295675443378876,49.056393822056705,60.161778892738525,40.0
66,19.997641559540362,57.96297587772453,56.52732195537134,55.48574411118032,40.0
67,17.441296362485843,38.099003255754106,63.17422394325789,63.8587556347583,40.0
68,8.786087195521066,47.171455220391,53.597409869347125,49.22114804779462,40.0
69,15.782415358547045,38.47865801730537,76.99758766781727,44.000003381638614,40.0
70,10.502133321610247,57.70538712124087,50.72134331559468,46.2869770865428,40.0
71,43.57993171558094,56.436044472242244,64.83623317998752,37.98225657577202,40.0
72,21.24381680778092,37.93891150259523,70.39280161546965,54.05936360683298,40.0
73,37.929045174424786,39.678724969686705,73.93369417726835,50.839567221934274,40.0
74,13.631094415804238,41.67700994242895,72.51651133802345,61.581477224382894,40.0
75,7.559532244283988,67.4056743216322,70.7232691733618,49.56647335505189,40.0
76,3.8949586670609735,73.47364345968052,42.7094332890162,43.153408046123886,40.0
77,4.572064955064188,66.82319557438626,57.74484959275981,38.05322348056818,40.0
78,5.4810756109370855,59.01340426402842,54.30725736685657,39.87421038184597,40.0
79,5.927695509721067,62.51087578707446,57.48487553739053,44.56718024277802,40.0
80,7.6420355091216265,57.577776102606194,72.26889022651847,47.57634961742276,40.0
81,15.474389189310203,66.58199069793426,62.66411724293291,48.412209559124534,40.0
82,15.528518923725743,50.6828857108536,55.61348041050978,56.11639247911557,40.0
83,10.072354859954624,62.72738584654796,50.270797596068206,39.642800607388885,40.0
84,4.932466048836751,57.37141370165577,55.477690404311915,67.94527181433318,40.0
85,15.973573542497636,54.97186761085679,63.43905699422593,47.31173842740877,40.0
86,16.420751901867696,38.846024703737356,57.044241243277085,39.235896020588626,40.0
87,0.35713139868195576,53.586440884369374,39.00178635578418,59.131637802199144,40.0
88,28.83345885386734,56.13642779865937,72.40122824879212,42.051679954719816,40.0
89,15.979099275995216,64.6037256987717,51.10775106475818,55.92146454629342,40.0
90,49.78975826667713,70.4914593824959,60.478783733132516,63.92670097075554,40.0
91,8.345903335384312,55.96812370401457,59.310884073999006,55.41985856545077,40.0
92,-5.821887755097498,76.58768201813382,54.340494405151944,75.8743885828916,40.0
93,30.871618530663877,39.37564596167773,60.04320601063306,61.01100498781399,40.0
94,13.603733292244687,55.80733887941594,57.36450703246839,38.12379709726392,40.0
95,10.83422189183512,35.58791767220666,57.75532905919683,58.804209432225896,40.0
96,24.836482872999124,49.47007519885146,56.50421356322024,46.863459923780674,40.0
97,11.846860843194435,57.11994152042772,62.4266190302975,34.57074375913791,40.0
98,5.276175378187698,66.94842703832312,75.42649578653437,45.30768340663704,40.0
99,10.611713151088923,67.27497418237489,59.73015106751379,22.97214745788802,40.0
100,17.3809261301737,39.307836610769314,65.7086197361201,43.97683274173628,40.0
101,7.311369825338253,57.99820884497181,63.116673138807585,53.20316357174702,40.0
102,2.817083666291815,73.99932946092574,54.769206456479566,55.02359652446109,40.0
103,26.204922423496974,34.39725613551697,78.74527337474728,40.65811076127444,40.0
104,21.16855060061583,32.421257081871694,64.62699215312348,58.40192034257409,40.0
105,7.2951081852533175,54.7081267863567,55.81551909542825,42.11467716905474,40.0
106,17.005921447642447,50.57542991836088,86.06836618933752,51.770840406141495,40.0
107,10.871922013244296,52.724854749613584,46.1902335911678,63.76884787877947,40.0
108,16.623703668899086,47.99186768197384,63.06987061388763,75.95600120267348,40.0
109,10.252620840521455,67.14668256305661,53.32152049026789,18.707999567454625,40.0
110,17.5760335646232,56.354409751140416,55.58956470166164,38.58100606419061,40.0
111,8.634503486448383,52.43323653808266,45.172935530698894,59.942671788963644,40.0
112,15.7754418961027,63.43076951582538,50.52995054705789,40.36220944313871,40.0
113,24.279998434232752,28.31866196719254,57.88517066565734,52.91972639130343,40.0
114,9.711517938917488,60.02244981752126,49.89733025885763,58.42164861692948,40.0
115,11.20268792509523,44.648452467193614,66.834315802369,42.51155268367933,40.0
116,10.008703798597546,48.66097341038568,62.54335299511117,45.01583730171279,40.0
117,17.83216062169342,38.166712351136105,72.3837943463426,61.485322937554386,40.0
118,9.46679123732673,56.7522539292543,67.48758316826672,61.30480058587615,40.0
119,27.133135509646532,42.49150479993666,55.993475661083444,47.345014237706344,40.0
120,24.705995302125082,50.495620716455136,66.24475439439504,44.02943655524197,40.0
121,15.287899918904825,50.505909271850854,64.4682689064178,46.4629176160793,40.0
122,27.66828772934073,67.69211830566947,59.35475925572284,39.67738963333303,40.0
123,24.40309036907835,56.45574578650743,49.649392528014545,49.096600820541575,40.0
124,10.210031498305634,54.84886602649638,66.99700670720213,48.462290388498175,40.0
125,12.041784136710975,58.50907883698475,57.07010486120519,38.796671147974095,40.0
126,17.384996842005833,44.110327074852975,58.16261124050768,40.60835078537812,40.0
127,22.68141971838547,48.4941111726255,59.56699291390471,64.80655510701452,40.0
128,13.594642746352061,59.30928356354074,66.05188049473927,65.91797786982036,40.0
129,22.557648516798672,57.12962804872934,40.24621695975061,54.46679880397999,40.0
130,10.155637116192487,53.66107373750983,60.32172666929005,21.925023832218713,40.0
131,13.714706670469816,59.700890615424,73.64121102349921,56.867255041771614,40.0
132,12.53664427877724,45.97858479668115,71.03186963109947,44.98131007426722,40.0
133,22.70547460930099,51.922921304307536,65.01257437501748,43.68769247310849,40.0
134,18.538502312690184,49.601377768441296,57.960971782425,50.38047167588934,40.0
135,16.687992272601377,48.6593431189413,58.796857265794266,59.16689905790971,40.0
136,12.120441315778448,45.25532426055462,43.10775995047651,73.65321961374005,40.0
137,12.00574574595528,48.22792752747622,69.11357700108071,51.825269125923285,40.0
138,16.375740276412067,46.261263771465664,70.91054678664456,44.4893111791907,40.0
139,4.6463182411745425,67.37980850838231,75.57033662710437,81.16766545527794,40.0
140,12.57336127041979,55.80135471309579,70.51235097913695,47.57967199526364,40.0
141,11.572062596050635,50.093703416978926,39.56012786920058,59.94416483777099,40.0
142,9.360571559424658,68.67829681628007,65.7721909184383,67.76761658380266,40.0
143,13.234097199375704,45.25014533368718,64.57492855943309,76.87113965820421,40.0
144,10.336362244813628,65.23457739372947,58.858762152278,41.801397280043304,40.0
145,12.411755160368052,54.76722347242835,72.89528863845757,51.14467849331494,40.0
146,4.168430270609722,71.41946348127955,58.93097439585674,43.34381578570318,40.0
147,32.88457035814427,40.04542670873634,67.00627907619939,71.17751727985296,40.0
148,14.006376632415954,61.97277272945257,49.58055686047347,56.68405913124576,40.0
149,13.117791604133846,47.94529935140603,62.42350592213897,39.32512051672809,40.0
150,7.585048856647042,59.8116916767301,48.335359443073045,58.05031438972287,40.0
151,11.68742745831401,51.80556053756939,55.516122114329356,54.84134699846644,40.0
152,4.202007992238685,67.05409887334801,46.5637721080154,48.38804016378126,40.0
153,25.090828241532765,50.42216623779635,58.96968992285537,63.8937403671065,40.0
154,22.1022093838644,38.690087663470635,53.234668711793056,29.51015314486818,40.0
155,9.363985370550228,69.61667614809254,54.63957047734364,29.75712313996053,40.0
156,20.778904574892724,66.17741606923592,57.239699149842586,61.31885738598257,40.0
157,12.118540340208279,63.39306235007099,77.78498203055521,69.26520085402316,40.0
158,18.775904861033037,47.65707327806703,60.0879920616026,58.744091662462516,40.0
159,21.050371380494845,43.52857931887886,57.28503426967952,55.13346235131315,40.0
160,22.98915046307878,40.279197602060584,74.71155450652425,46.78906468590307,40.0
161,12.508428658110521,52.30381349217562,56.517716666951436,48.772626506612845,40.0
162,8.198908309404509,57.39863398995496,59.21287897356013,52.16480638728848,40.0
163,22.44816941985884,37.40839530932679,71.62847292552907,62.80531396322507,40.0
164,15.004068846825255,40.19645980476288,69.36556884290346,32.65379063640921,40.0
165,9.021055488937678,65.57290639223031,77.90448943389416,54.717918168992526,40.0
166,26.36295667984889,59.52605087726603,69.51968250531056,45.30243732015729,40.0
167,14.401056197145904,57.55656113882518,41.6031563590399,49.81734827122683,40.0
168,19.033897249437718,48.108888064950804,55.97041773401285,62.18983066643138,40.0
169,14.16355957471611,56.87080825445937,68.0514909187079,71.5369764169373,40.0
170,16.894753339811402,40.01729079574706,71.18197139274633,35.75813615506528,40.0
171,24.04942728826806,34.97100886015285,62.11009366421293,37.13527411046874,40.0
172,37.1727103017054,51.513175118420854,58.63969330144843,44.8046380616118,40.0
173,9.175994440586301,51.23198889034032,61.26155343061932,40.24616437856557,40.0
174,14.877879823644593,52.647418032104724,51.865816445167496,65.97255197336325,40.0
175,13.215486729872513,46.84509074385027,65.54345696329162,46.66093067060196,40.0
176,11.188107804766732,58.99678589067442,59.29967204659418,57.882546935178354,40.0
177,33.421455482879196,55.28313752463331,56.74744007629375,26.834777391938488,40.0
178,4.197394658657305,56.6403529599693,54.2397104711271,35.10925322750823,40.0
179,11.481246226879303,52.559238452592986,60.436146745668665,59.149697600680696,40.0
180,22.963279188350537,38.98640544740586,38.49927294048894,59.342594110821224,40.0
181,3.4627257943326453,68.36138056301296,68.18360322880888,67.17724659558627,40.0
182,11.97378158978521,45.947052790998264,59.682272450747924,64.70303628083842,40.0
183,6.588031000655165,62.14766515670322,74.43278922733843,53.27138112703169,40.0
184,10.964475072899392,62.600833449082174,77.44707480608643,48.56488276626301,40.0
185,18.152678807781403,46.135355128195734,63.61389549076701,37.60445415194366,40.0
186,26.295023936193193,29.4074733799329,65.88680499510998,55.042043088766604,40.0
187,5.98161852233219,65.74871826170872,57.354927588058125,46.095084986213934,40.0
188,20.087148671269485,57.470311869167894,44.796032031882824,39.38708996608127,40.0
189,-0.5711946249515089,79.59955399164589,63.725286462533546,44.40220722804585,40.0
190,14.233755910077203,47.568527431865604,66.28878540730283,59.205753786257716,40.0
191,15.113024065768716,60.37076963120079,60.22383546190615,50.618983701175516,40.0
192,66.14856302161246,51.68479846965081,77.05337772424673,54.80564044272652,40.0
193,18.368326592982385,44.914297320989476,63.21289879464861,55.35744329316287,40.0
194,13.414589252962179,52.59855725337724,54.8523598239673,44.60052971101614,40.0
195,6.10305725694951,57.77904450223341,56.027261888618646,50.745153000153756,40.0
196,13.861516669468323,44.000621359428834,53.2050300486843,53.69189718897362,40.0
197,5.326960801766994,63.99167153491198,60.528020911239345,38.374569649137094,40.0
198,9.132302592408752,74.04219499788331,53.21089887751557,52.4128929623714,40.0
199,17.3717232807093,51.356854114400264,49.6889110488869,54.5770138481596,40.0
200,8.969161644143101,61.20866441592999,83.06615820332469,37.80199844505395,40.0
201,18.509364681935413,50.39408587165256,65.23863519646437,53.03314294016672,40.0
202,20.846499332562914,39.7870313888867,48.4195182214311,63.59245638770169,40.0
203,36.388976089744936,53.99349435395236,62.11135622691008,51.58795724944832,40.0
204,26.876190688024128,54.38650813427042,47.303339745016935,22.43468255438723,40.0
205,22.742667590489035,34.415419343645986,53.758831021700466,37.96499999040001,40.0
206,18.252875357909126,44.182426408769004,66.3962206056252,40.770202932565496,40.0
207,13.520844586611013,51.329310713700615,57.137029270378804,47.201594363798456,40.0
208,15.20709518631456,59.82993661303273,54.961559226589365,52.114628236309215,40.0
209,10.214459687351308,52.70306433298313,84.29317923928751,50.82327096760259,40.0
210,12.762232053227358,57.93571479202012,68.3940343968387,60.09313603001306,40.0
211,26.5358496468875,58.11064274770544,49.22732139607261,25.795973645262837,40.0
212,5.9660512339785265,50.55536343348422,50.47725560333518,45.91830546495159,40.0
213,5.260888708279941,73.90380200791861,57.93140126878303,44.59736173172061,40.0
214,19.69561720789004,57.24817894840621,59.82949307467742,36.43315540758781,40.0
215,8.65778575657735,59.94200817065756,66.8935141753443,48.05292727826283,40.0
216,14.553856683558436,41.7910972992699,54.7083353473062,69.235000052147,40.0
217,16.336117343632928,38.92508354146045,58.216791500177344,58.49845182289625,40.0
218,15.889628194784049,54.09175200587667,61.16185061351693,47.34447844328398,40.0
219,22.89258138687964,40.9322705910088,71.7754520608792,42.51970247431828,40.0
220,26.50230341136991,39.83938085926342,65.88629149618058,81.69011130721523,40.0
221,23.94337342772033,45.507658755108025,58.30352693598568,68.02660276263008,40.0
222,10.95752553882982,54.03839976455021,67.9393650153092,52.604868151701325,40.0
223,10.751792204001097,49.63399975514242,54.3318896960678,52.15422186187322,40.0
224,18.46451713997825,49.21743768317526,83.12522440747061,46.71042812423977,40.0
225,-2.9672022704295955,65.85013668474349,50.68225371984719,49.444478077211805,40.0
226,11.540589775063387,56.843795023271404,56.34483654069587,60.410177870112605,40.0
227,20.38492456271359,41.22919677486462,75.1962555866487,64.68681819131987,40.0
228,5.154362320481996,58.51494607469401,57.380856151080266,60.865370545845906,40.0
229,1.006353193535527,68.23420962126991,50.440899413227186,45.84250622693222,40.0
230,1.4455318571184954,71.50626573943173,69.93684206013359,26.49790355727248,40.0
231,10.072877187781714,58.591938988011265,63.88161421760345,63.12685697133963,40.0
232,10.265457267983347,59.214429927364264,54.20454624459401,56.62559895971404,40.0
233,13.431136754168174,42.584210573268614,69.63996007528874,62.22433069427999,40.0
234,49.4484113089092,73.45977488750039,71.42070080229908,59.340021637026865,40.0
235,24.904002107739537,45.25551072153975,65.36598526378187,43.61641042421661,40.0
236,7.6101623825481495,70.77203442341344,53.45462966209019,56.65249396809463,40.0
237,-0.8219935485319748,81.34589489637023,57.56988383309583,46.19385603318427,40.0
238,-0.5467181005626169,77.64408400092492,63.160229076973444,44.28944385452309,40.0
239,11.45929493995792,51.18052298735796,43.661743902806556,39.1780322722456,40.0
240,9.554678883438275,50.89914656027395,54.1567482538428,54.28218845708914,40.0
241,4.390070003926079,72.26256476046989,41.71404206376912,38.19298503540577,40.0
242,3.5497309115615607,61.88274831677796,83.73065167755269,55.87156163119424,40.0
243,2.751794572142327,65.03466832405084,84.64768009492987,45.70116496487711,40.0
244,17.143696370390266,38.54330701993391,58.56698019789132,36.62485327484961,40.0
245,15.790694861379855,48.84543197778539,76.14054924510054,56.25907714531242,40.0
246,13.390167759392178,61.665232351205155,66.03026458310045,37.17762139783079,40.0
247,16.42354917035557,61.5092065706614,69.17426831487002,32.812369237838574,40.0
248,25.378672115729376,49.07764050005584,63.63765311832069,44.469183807178645,40.0
249,35.653170985306126,29.54929252406209,62.92312305250974,72.21223901082753,40.0
250,20.794569679457886,49.47192919975565,58.120914790579,49.201086348638704,40.0
251,22.878900837767205,57.29369328219982,53.917521928217134,51.21923960476777,40.0
252,13.535112937873679,48.0322235502026,56.9254020068475,52.28312073387732,40.0
253,5.934650517010711,54.14174509656267,52.40296321152955,54.13195584881496,40.0
254,39.594456153656026,41.58998930322272,75.21460929742412,48.201770300578104,40.0
255,10.573286290297911,55.35508692684661,65.35293301203656,51.44222465934156,40.0
256,23.223838508742283,51.28452064785348,78.04396347801269,71.72929438656061,40.0
257,-2.5398939922412396,74.899842113482,65.01095349747018,65.05914825781355,40.0
258,26.379994133402207,62.93968201286193,36.428720621614914,60.80852156833379,40.0
259,13.488428003772194,65.6567956060717,43.866917178941875,51.70552734814538,40.0
260,34.36036596576638,50.33362779615305,66.7608633849441,53.67101733951426,40.0
261,60.70132165482373,36.85486177576082,59.00446306673774,43.89863827475247,40.0
262,4.632329361808074,63.10429103112285,61.01809015643496,54.92637330818599,40.0
263,12.169448037452616,66.34157191054369,77.90684396820087,50.86111290986384,40.0
264,11.57274272848177,44.534661519954795,63.039332130078584,38.036009410199036,40.0
265,23.011776980846914,43.71588215473291,68.16577053667434,69.83578308467828,40.0
266,7.999369799097195,61.16583306036894,63.32998550074676,70.1022215206917,40.0
267,12.142178631979398,54.44146181376319,61.28267077672491,74.50212384679274,40.0
268,18.132312511440993,45.75520713941612,61.62700085195723,61.07462909910556,40.0
269,20.032209874083566,44.92585155770978,68.48116267583015,30.195250553145723,40.0
270,-1.8541857900715628,80.65843388812551,51.628777472039246,34.09090370134958,40.0
271,10.133518719048242,55.30630410710063,46.695030133195715,57.373154450834264,40.0
272,39.42009928478263,45.501051933872425,59.38275402064954,39.16798698471039,40.0
273,11.524426863010074,57.674767836515414,67.9988711093701,31.954770866535025,40.0
274,20.301821726878817,56.31918999541967,52.0228585215607,56.14556067832048,40.0
275,12.965943330969136,61.196177300679494,53.941214264096935,66.20438074461622,40.0
276,11.464892634490377,50.29708901767065,70.88735954992865,55.99930525291509,40.0
277,15.781129603619954,52.50613160812131,59.823663664379886,44.07269481373171,40.0
278,-9.36713018234684,85.92923578625962,57.21611033922604,19.433276220774857,40.0
279,23.418660643165893,54.890956308792155,67.20430998509639,34.80560561199375,40.0
280,27.053315000095658,51.51221962184951,54.98695898506462,56.4205470800556,40.0
281,17.33687172278624,58.354066989198394,53.059593544929534,22.77902622802358,40.0
282,1.1914374973673771,72.41333918472165,94.76634742077464,47.56436051495441,40.0
283,22.622260893444007,50.4827566826057,69.56603240694224,58.846664255581686,40.0
284,0.5813506520240971,66.76072346060369,49.6579224562655,62.97219809099435,40.0
285,26.495881463822894,49.764864181310585,54.407050316203495,37.61434609855388,40.0
286,9.149099295889942,45.233625655938674,54.140481032308564,40.13292944445241,40.0
287,16.256685275084827,50.8306364581842,61.122212153824584,49.03359047623708,40.0
288,21.23244145038888,47.4830368179074,64.91315132047069,66.14704973743575,40.0
289,3.089957637967061,65.58348934901026,57.22580721873294,57.768460417013614,40.0
290,17.126288419724318,45.39333936827341,58.988848634454044,60.183723829639746,40.0
291,6.901735445846846,56.904603570758795,46.03401489237071,41.4157644501754,40.0
292,7.093888833074722,65.57516028255674,58.1886317128799,40.49160929768868,40.0
293,26.654793252416894,51.884086477980766,56.3656104867632,65.48095539056366,40.0
294,9.93619157683948,53.185297924299825,70.90131763766662,52.94318721945966,40.0
295,18.767745789287556,59.90749541137744,69.38109235239473,69.19706562550151,40.0
296,15.04508473036155,65.23107590522191,63.32144010963188,36.685209845144826,40.0
297,9.585436145040475,70.49708403355741,69.71314565348862,37.91334631505764,40.0
298,20.954856219025977,44.96534234692987,45.750447320174544,69.25276165267665,40.0
299,12.019059084431191,54.250353129244424,75.24137604418576,52.497339054914804,40.0
300,32.715938728193855,47.1349030385987,69.43186736226625,68.31685434578677,40.0
301,5.08884314192202,58.65798988725404,61.54334838720148,62.08977034623395,40.0
302,6.430745527992283,67.80913904810362,36.589900178615494,63.22066354095545,40.0
303,29.064396663130978,41.024647971476,72.0115509780161,38.78020031471532,40.0
304,17.54175618039393,50.59073765349457,49.327971689428765,54.52088201318607,40.0
305,4.8729605545026455,62.6523589780875,68.24832706337813,28.505861642904815,40.0
306,11.106688761245952,49.407373037418175,64.96344483437873,36.16469437338895,40.0
307,9.253347512749873,59.524196033450515,64.72473732160505,52.7432109994659,40.0
308,9.235800952220757,61.89153674383213,54.197672582658974,33.00359742457965,40.0
309,9.780166293771101,59.4065605511188,46.32106290426418,39.660977009109644,40.0
310,17.182893883688998,51.63842027830717,56.22948089053266,41.68577924408264,40.0
311,12.467691493481276,53.4666037953229,67.64138943671063,54.849079413555145,40.0
312,28.86131850410541,52.750664260467794,63.0370888081378,45.86627768033606,40.0
313,9.214462329642465,49.940599235093536,77.22150477720082,54.45743136626891,40.0
314,7.643236452781851,64.164792862106,72.40462077353311,28.908574424839312,40.0
315,21.800958408383924,38.86962543951814,80.6297793257075,31.975733449784173,40.0
316,9.887876111603944,65.70048441028689,38.83718196331301,35.588299723520095,40.0
317,59.76556571823458,65.79309659166273,69.89151576581538,51.463043968278306,40.0
318,16.86419185764017,64.07278619100546,57.7167970819591,54.8725821936012,40.0
319,5.874567501464057,66.58917830222185,55.492712012664335,45.06774408491061,40.0
320,-0.6221901032586623,76.06155631740114,42.911209729076006,58.23822483393957,40.0
321,6.799076636579484,57.796357761199765,50.62137789458374,53.90294274224669,40.0
322,-2.2929387780913437,84.76093514172558,63.574704522432185,68.96599293074817,40.0
323,1.8589744977038132,65.86556795367045,70.09598171263234,40.2533021146804,40.0
324,21.10689799873428,59.826415620669,41.78827660388079,46.36899959440981,40.0
325,10.40472728908694,46.02518387549266,53.644280566333826,46.42251019845347,40.0
326,19.93723792882819,40.494705240821446,54.39407593580548,36.51934130663893,40.0
327,12.202565802885587,64.52135269375856,58.6899533179977,55.59260382947828,40.0
328,3.0020535348896233,63.75855609023341,44.93103878889772,54.10385152474438,40.0
329,22.64549220279555,42.407940513688416,61.649593379133684,42.617649939805716,40.0
330,48.561582345894806,43.217313996618074,77.66578190623362,44.72488270653876,40.0
331,24.43626027540612,50.79334842730459,52.77656653167283,23.568765079593657,40.0
332,12.72491484950324,50.60216388880334,52.26858323676836,52.178416579236945,40.0
333,11.205115571822837,58.07697148936951,58.73195537248465,49.551397149770615,40.0
334,26.14253693725431,39.75497001003588,69.08066333355774,48.59651106236854,40.0
335,48.121761628077664,33.009310970277895,70.3820587367231,30.637298616600738,40.0
336,29.154914861671106,35.421188159273754,49.51457327956631,64.17841360211467,40.0
337,13.153049429619239,50.37554688115868,57.74003176372919,60.069151122805856,40.0
338,22.876785119827463,70.44592452100306,70.65291407438126,44.524562843978224,40.0
339,9.935750355942263,69.5387941591818,62.58869901997521,40.79253101998705,40.0
340,13.66261939526927,40.79772180970573,54.27222132115362,57.68701390842262,40.0
341,16.030118367015312,47.445856330125906,53.431781191382974,54.586843795723176,40.0
342,0.5422070511819204,52.80608613575805,62.72736592729741,34.1906703200084,40.0
343,0.0327825420344281,70.91011453296987,60.587480461617744,59.953519207322756,40.0
344,4.85411917088573,73.74502969753358,54.563677439843545,60.2766514988464,40.0
345,17.32192069250107,54.9270075962207,58.05796046080349,58.85117782673892,40.0
346,11.566604327542512,50.999449188052616,72.98861483416121,41.467487662869985,40.0
347,26.057990338134893,35.255777344248294,49.67332821229553,48.398661281018235,40.0
348,25.180463918431716,41.110341416226035,33.348774672487195,67.3614197908398,40.0
349,19.159916704815217,47.80314484361628,60.49176563573946,37.1938761682431,40.0
350,37.22200310367863,38.13471145007013,71.3551534224164,50.072429934398365,40.0
351,11.396651747741846,62.497756795926406,66.93746851227237,39.2700249138646,40.0
352,23.209832481555082,48.919042688330364,57.264261094028555,39.07693266283334,40.0
353,14.355344826499746,45.908343767192704,68.66305790804678,48.63347184193691,40.0
354,20.118435962827178,40.68662535270922,48.88894954897624,66.57834120355216,40.0
355,6.083946009863838,60.337239477373956,52.7131500175343,53.53303526801166,40.0
356,4.849708916495522,59.73932878204585,54.17415827542095,36.149785131352516,40.0
357,2.994186078585757,67.58542558053894,62.3817245234956,55.12713868099526,40.0
358,15.348570211572818,49.73114785785624,45.44613491806916,54.91355033553807,40.0
359,6.740843594138976,60.656814680504866,64.50799537329202,52.449046381444944,40.0
360,9.242581110072688,60.63905297412339,79.42015829648268,33.73079375103095,40.0
361,10.79862283709732,59.04723555844183,70.36715220613463,48.20357031617795,40.0
362,27.421667076281253,19.282604055963077,63.00977830962663,63.26053301171057,40.0
363,1.9051215943295372,76.59461757720453,43.22061723050889,39.29750886236964,40.0
