unit_id,ConversionEfficiency,EffluentByproduct,do_GuardBedAdsorbent
203,24.9239569821499,12.90128701401977,100.0
204,38.47409184632958,4.163849251403082,100.0
205,30.502843316101725,3.381519270679661,100.0
206,27.732181906927522,3.897534149622061,100.0
207,18.476176203358623,12.109261339724522,100.0
208,24.794646824343808,12.513356313134496,100.0
209,25.455033843484756,7.0002116971281225,100.0
210,23.52311329871536,13.393285893176543,100.0
211,27.138509478056193,12.377010269775232,100.0
212,21.343509802747093,-21.077468335849147,100.0
213,30.629932456890625,20.90121465292112,100.0
214,32.67167293221391,19.702838664963053,100.0
215,23.04304901419092,13.514692766849542,100.0
216,19.83606725819434,2.8885625193544904,100.0
217,30.99248458334673,1.048038319302198,100.0
218,21.72003975023886,-1.7503790264229622,100.0
219,18.134159129478192,0.3169056045090919,100.0
220,26.66499117410883,-3.5462064902176422,100.0
221,32.121992843850315,9.526829621158672,100.0
222,24.310577221740413,14.933689294550144,100.0
223,25.438106000688453,3.6546027015748495,100.0
224,19.49634230496394,16.484243125134498,100.0
225,20.7294597384394,4.316963269487045,100.0
226,22.55819166032315,15.867294831409362,100.0
227,22.522155719940677,11.516120770232309,100.0
228,21.793268986415203,13.453892287226756,100.0
229,32.4455260910092,2.2035808117517988,100.0
230,25.424831304684584,22.744265384740388,100.0
231,20.869662867681814,-6.971757158369238,100.0
232,25.591873449406883,10.517514200929723,100.0
233,30.467229139466316,1.5890708745010063,100.0
234,25.041090877472605,16.340787979556683,100.0
235,21.776376122801505,9.864693449352833,100.0
236,23.25292565193916,21.380410637766015,100.0
237,25.977929476111658,15.012138519939029,100.0
238,21.520490914260087,15.341921418199398,100.0
239,18.41462963306779,2.671993818157696,100.0
240,25.65699873650253,-4.911827700613891,100.0
241,21.95462577015975,11.662721335676476,100.0
242,22.170068749472232,2.6268965935098967,100.0
243,31.086655828344945,9.357540348014128,100.0
244,25.43405354367359,11.238356166958646,100.0
245,31.192649451646385,10.065813534886273,100.0
246,22.98985938448545,-2.8209259968610354,100.0
247,22.299500530408142,18.806079551194788,100.0
248,29.983175156301233,16.187157034599963,100.0
249,21.320934022579966,11.834054843248843,100.0
250,36.492694987187726,23.132443407061217,100.0
251,25.475093683301715,26.261241749493824,100.0
252,23.28935150665708,-8.93077018413279,100.0
253,32.8283295437256,8.470808916284733,100.0
254,25.56114097728092,10.241765257739473,100.0
255,31.53958959493648,3.9600961003028283,100.0
256,33.09073238079618,7.169290915673954,100.0
257,26.095866476652795,11.188745816454754,100.0
258,25.915047393507983,0.16149394484075508,100.0
259,24.28310426372472,22.75189468678554,100.0
260,22.9557115149777,1.382751832437985,100.0
261,20.13763412087858,-7.8485850104090105,100.0
262,23.123093962503212,10.039888198398312,100.0
263,29.15894035143552,14.300845194125174,100.0
264,23.101849325481307,10.65620722471235,100.0
265,24.524964080996714,-13.268794784885994,100.0
266,23.14696094486833,-9.918109701182349,100.0
267,24.967123198224463,10.174282518094923,100.0
268,22.080293548336122,4.986496227760297,100.0
269,26.114775902207207,-2.324630317960537,100.0
270,28.910137569627558,17.581135374268676,100.0
271,23.382472546893567,17.727455427026847,100.0
272,21.230173920123907,14.857350501379177,100.0
273,30.69081283672092,1.3489636883978893,100.0
274,24.734122651052328,12.914324500197193,100.0
275,21.769921204842426,16.532093635461614,100.0
276,25.326474493551917,2.8819669124062006,100.0
277,28.539049285664635,19.108317619888666,100.0
278,30.46145679077455,6.595734545029355,100.0
279,33.07967762830968,38.40561960003864,100.0
280,24.220072143878838,17.792237661303304,100.0
281,27.612727616088694,5.082160795146615,100.0
282,33.503276870230785,3.3274562920172555,100.0
283,24.89580537899355,8.880835797123524,100.0
284,22.135464316790515,5.72575725845724,100.0
285,27.78653849064757,13.193279284842575,100.0
286,23.714455594884406,-7.201093315727494,100.0
287,15.221424288068546,0.5560110977247508,100.0
288,22.95106960410782,-3.341527182381082,100.0
289,34.09524280326155,-0.635805893373222,100.0
290,24.617690270442274,8.221258223538955,100.0
291,34.460429572486746,6.68502424045296,100.0
292,20.764782314913674,12.907051819284913,100.0
293,24.004241192116474,16.75684363745586,100.0
294,18.681895339549268,17.397516575265907,100.0
295,30.67459069457861,23.715547877468623,100.0
296,25.734084837728997,10.938087869152685,100.0
297,23.862237365034012,8.986076026890082,100.0
298,21.692906384969124,8.28191673114423,100.0
299,20.44653311680186,10.910194562764172,100.0
300,22.34977296479796,-4.029040449410836,100.0
301,23.01579672799859,8.361944245313355,100.0
302,30.67664030268786,13.561192021626397,100.0
303,22.68669911610155,-8.809603910185771,100.0
304,31.355550422336464,15.164416600246188,100.0
305,29.159108751455417,-2.2273771470633683,100.0
306,27.826264678957987,18.97144880323455,100.0
307,24.024567088601778,22.62589339216065,100.0
308,20.951668250332006,20.98312708611747,100.0
309,27.13948165350892,6.282476605733655,100.0
310,29.886462271844103,16.80520573224102,100.0
311,27.529450540535624,14.172226576210099,100.0
312,18.28620066350187,8.358741331441252,100.0
313,26.283498013356184,2.308586001990613,100.0
314,20.711641575172955,9.950449283646101,100.0
315,18.862421917401793,4.250702599284577,100.0
316,27.572962750666136,4.349561651271818,100.0
317,20.080158110182595,20.663422678199225,100.0
318,34.29837466192201,22.72204097591753,100.0
319,23.24620584264069,21.909086188856016,100.0
320,25.47943432375412,15.510422959932853,100.0
321,16.524786199177704,9.020455976110382,100.0
322,26.13436761590268,14.039015850241611,100.0
323,27.498482180870095,4.185327647958565,100.0
324,14.77300791161348,11.781642531900241,100.0
325,22.969323852438137,10.582244087080461,100.0
326,32.439916100171615,19.159061205845692,100.0
327,31.101431128251203,18.288579329549698,100.0
328,19.107208314552818,2.0257524776586164,100.0
329,28.562849441254695,25.69194976650307,100.0
330,17.77326282653675,9.997320763133256,100.0
331,17.366784694678383,3.0878640503300847,100.0
332,24.202508793507317,2.982954348465494,100.0
333,22.48962412722435,19.481804129396238,100.0
334,17.105942922685976,11.359315167511337,100.0
335,15.315431962125635,-1.5082898088433563,100.0
336,15.222280123976123,16.535672021361016,100.0
337,18.589301789781153,14.206604728551113,100.0
338,16.751485855188644,24.508633741142347,100.0
339,25.24137243367898,0.25135641222608385,100.0
340,20.627703023080198,-4.6380766429280325,100.0
341,23.095999830776655,20.480382393872954,100.0
342,23.60076851645477,-6.965777660333298,100.0
343,23.380860672078096,16.21285622491786,100.0
344,22.4934565324774,11.61524717417774,100.0
345,28.058714537156863,2.377247658447433,100.0
346,30.255346156065105,2.482330783436712,100.0
347,22.562190632164562,17.466566359714747,100.0
348,31.397610086080444,5.120217522002671,100.0
349,27.838339007923476,17.723365819184444,100.0
350,16.11069654903147,7.578445699600833,100.0
351,29.226650026696714,19.047068106517326,100.0
352,26.492768246481177,12.487681965586017,100.0
353,16.767662531398347,17.10480043610095,100.0
354,22.12641703734871,17.19583280659107,100.0
355,26.777576439164164,7.523853916906532,100.0
356,25.122449000896186,11.229801757669616,100.0
357,22.05299671875069,13.385474814423233,100.0
358,30.84329751385323,9.285144218521584,100.0
359,20.005946006844347,16.075936389631412,100.0
360,26.31360195488245,7.293804291140489,100.0
361,27.749299930797108,4.485952093024416,100.0
362,30.863740976141557,-5.732812178172699,100.0
363,18.371506592405822,1.6534666715272968,100.0
364,25.369666343075284,-15.024838568572989,100.0
365,27.467125381965346,13.582091581132715,100.0
366,28.303591051767352,16.52216512161441,100.0
367,32.3161430122829,11.637111621598187,100.0
368,30.924698894680454,3.5136608638299007,100.0
369,26.178713922194223,-2.087286170554272,100.0
370,22.509615994529884,9.802483258196046,100.0
371,28.18727165102717,-3.4555212399849538,100.0
372,19.768984365503158,16.39495705516723,100.0
373,17.104081962271252,15.526249745763668,100.0
374,28.604963628788614,22.99523463251796,100.0
375,28.62330174080701,3.3987466177525967,100.0
376,27.660679206677077,13.677988938665468,100.0
377,32.25715958836586,0.8249437961605786,100.0
378,35.73204363808971,-5.366441516822292,100.0
379,29.129216291289648,19.51066913206289,100.0
380,29.371878563303895,8.930294494318554,100.0
381,23.20243760459766,12.956067233864212,100.0
382,26.778667895143464,0.5687382134426748,100.0
383,24.155777721163467,4.344087773995879,100.0
384,24.909356213108378,6.818529233243796,100.0
385,23.729431079728734,-2.6096372206918144,100.0
386,28.56454718114215,4.104923288165592,100.0
387,23.595412592737635,18.522905310222733,100.0
388,27.697493545584358,22.851880747335237,100.0
389,24.16019584592512,-3.1784119970602625,100.0
390,25.23302527501502,6.86979971909331,100.0
391,30.147792957991136,16.229873251772908,100.0
392,19.059511632654115,19.894059740251656,100.0
393,29.84992637227455,7.260298936642689,100.0
394,20.14036756890531,-4.1726449118663975,100.0
395,26.81556544659365,8.396934019548594,100.0
396,28.83420818838269,8.775273380598986,100.0
397,26.041632548945934,15.72526232846462,100.0
398,24.642808109840974,6.56280587019449,100.0
399,23.64744181679211,-2.015440059373427,100.0
