unit_id,WaferYield,ChamberPressure,DefectDensity
46,26.808866167965416,91.40575573874484,9.6075862711133
47,17.126038842288168,79.55741067759236,9.410660013182989
48,23.85931325590487,81.88400741990613,9.744838646489178
49,26.188968198227972,76.8088712285214,9.978358859838385
50,18.95343578986243,67.18775244351545,9.779365117920214
51,21.568601822263027,91.92132431712552,9.147903233235912
52,21.53498614884802,79.75725053343221,9.603648132392188
53,21.20111422965295,83.10080508952059,10.578786857093188
54,31.680720246289265,59.942448917980734,9.573741815932529
55,17.568679383180676,68.78153247712554,8.258762307040515
56,27.9210136098303,75.91542202817355,9.620204883272292
57,20.85570160322677,71.47447110292663,10.071802543343846
58,23.00013664522671,71.52548951772818,9.312138244705219
59,22.57153867540998,75.10626875078486,9.064636744322089
60,22.56363398320641,73.45024042847058,9.563721498678714
61,25.27230617226858,75.28198605965791,9.636827031309892
62,24.892790416624784,82.0590426176131,8.791385554922424
63,23.777528420348577,74.85994923188365,9.663486575777124
64,16.56512013034429,78.0412367672388,9.97346430058816
65,18.296895921573892,68.39973867654233,9.470577284724914
66,23.598357655386334,79.02014603962694,8.55667066693229
67,21.918506791481114,65.52360192826663,8.767510361140015
68,13.236348482495924,58.2557730376362,9.352581383663583
69,24.812440320520544,82.87175447343074,8.95292651720545
70,21.47924569776449,74.1262557402589,9.180037733793377
71,18.463014673397687,73.17557790632752,9.82831498687587
72,17.528093330704497,52.977449500916606,9.208526361302619
73,18.877365565168766,89.79974575802309,9.351810383970662
74,16.828275058147028,79.20138160186258,8.508778466929806
75,25.727295163355095,59.36557771559465,9.29028028990372
76,24.67698496025008,93.213392230376,8.592861495904625
77,21.6172479108089,92.70936339426417,9.742256222322048
78,27.532334241996526,75.17123836210513,9.176093388906615
79,25.29821683352275,88.53757422251597,9.105228154731602
80,24.799516828820423,73.26148278324418,9.854128312524328
81,24.12978460406894,71.41487514551076,9.858834692307035
82,33.122271995307976,71.41841724613445,8.772883736196784
83,20.46752885729628,63.846604964930805,9.67727611522061
84,21.345801021035946,73.97483596700516,9.170735967920828
85,18.2107132832093,66.86536043292814,9.607167781518946
86,26.049823447529704,80.54185573800991,9.580699766044033
87,18.93428826954809,57.42200319719128,9.38954143897752
88,19.851957675191798,72.6011377539705,9.388457936843823
89,24.71791954606672,63.89797474370069,9.7159692218864
90,20.50501468358877,73.28133748595187,9.776025913527008
91,20.84529197732288,69.43134777292371,9.128907279271257
92,29.432402170884636,77.65043166772679,9.34839197564052
93,26.664526094226385,78.492733171387,9.861612120904976
94,22.952695954629522,72.25525072303662,9.993074463393501
95,23.8084525190391,88.91752535779801,10.02091280555858
96,25.500288860570304,88.01442453660422,9.303355279999332
97,14.708431302746952,81.60247393026307,9.606318211951278
98,26.99424013285396,84.81727117785535,9.090581339291656
99,26.15915125361431,87.84595264286224,9.321700527887423
100,27.656971984455357,88.06709510319534,9.061913732667739
101,18.962382329257924,54.96549544326663,8.8678898054311
102,15.059181734725357,58.39619212053662,9.502236241187028
103,24.91219438848099,70.65421288093943,9.307111730186477
104,25.90973916010053,74.36424077258069,9.081098437802812
105,19.723008600714593,67.1349326339436,9.31419127695785
106,22.805386606148417,71.46448154937218,9.931416842249433
107,26.029438842177886,71.1702191516859,9.979751284010655
108,15.397705859254318,63.16498432505758,9.59121010706211
109,24.84822393582673,70.01959426990881,9.777341967576548
110,23.569089116052044,82.50040628738792,9.237217981178329
111,29.462152630185123,83.12552425602578,10.71164509842548
112,15.793854314465696,58.77677695331776,10.214893202739288
113,24.11743720634661,84.87608765910817,9.553485953218543
114,31.536425871820736,75.89194334814468,9.489114743922473
115,22.017710796898296,80.52045416741035,9.207392836860695
116,23.79545106379907,80.10054000663473,9.219446612514176
117,23.52152869716124,87.5633437954599,10.653525624843894
118,18.785806054463833,60.80860645037551,9.239222217019176
119,28.69285332774206,67.53495026681297,9.446750744703284
120,24.67772965601359,66.61413382383992,9.092726595648257
121,23.687312138974363,59.936964379071874,9.611166443207248
122,22.184801748781375,109.01023067931908,8.253036218364072
123,25.462266728074717,76.30424730246037,9.384963751043534
124,30.136813193062277,66.85421436830963,9.695880662711627
125,24.16585386160441,105.44563279550384,9.397199350377198
126,23.627541620725456,63.80307065509881,9.054560395365765
127,24.642692217604484,76.83762684185956,9.398553494142373
128,22.998672805988402,65.05801516673353,9.885714091468186
129,13.782596482998052,63.23652605347231,9.963201044452283
130,27.138300432759788,84.12892520139833,9.346321481841542
131,25.422386453452205,82.1762231098393,9.154899988709257
132,26.749835601003056,76.82548653492174,9.710092617544753
133,31.693336496080853,89.34215608545087,8.334787359979032
134,24.053702461405546,80.57893441023329,9.065475970956276
135,25.66102190243549,91.36360699131437,10.089603344304644
136,26.87210821470979,78.97155871918126,9.31496415550758
137,22.89010268798196,75.38704767312286,9.699515936791059
138,19.303423734342545,69.690647671194,10.006288943049361
139,19.74274101853144,67.40300785378996,8.809748283829743
140,26.961381458319565,74.77088780608166,9.489793611172624
141,25.279819113649125,78.76180194950163,9.715355110232947
142,23.74131482533041,56.90838800960191,9.534370941497192
143,26.69183366936448,76.65437451174115,9.429776837291225
144,20.9047437545985,67.82198789204858,9.787691363379764
145,26.943109458774938,72.08834930991034,11.589637606658489
146,24.69832957365017,70.52645096933432,9.08968880736381
147,31.08170553357307,102.26866444021739,9.5997746845645
148,28.69959758367269,77.04190516740434,9.291209881217783
149,19.244171197805503,71.44712438375177,10.127593199815008
150,22.196464239427627,75.95795849864382,10.059971829089632
151,22.731991900924516,91.89824288362651,9.375658524316755
152,24.563495839217232,78.20964733940332,9.414977714253274
153,18.502823294843925,78.29238354368103,9.72017545432773
154,23.683083464073093,61.95478673412058,8.742694603180661
155,19.558537537151558,64.2514500756174,9.156081265718678
156,27.435901487216473,91.55335755206616,9.301875040856004
157,26.215954055249064,87.29892202934452,9.6049942779247
158,18.438992600143354,68.7419925127139,8.923082131240953
159,19.623196628830648,71.23609488893855,9.34653698960752
160,23.31877078606125,71.62273930478742,10.213500608731303
161,25.739655771692266,86.89446583127038,8.983560037165283
162,22.262705349641408,84.0675123085357,8.630091046752613
163,22.67762729893484,72.11909154628205,9.644122464671312
164,22.572536167969425,82.38511400867797,9.556003113435546
165,19.225392078111202,69.08731842206898,9.034584857139974
166,17.113097419029163,57.45123219907178,9.385722280237415
167,20.232090448401017,74.97997019906504,9.730973105208374
168,17.689587560013535,58.61176188837716,9.687970441435809
169,22.623974140104966,86.69828545149402,9.895588019884546
170,25.456397969562673,94.86353711634312,9.778376629452604
171,27.925180396568877,81.95847056850609,9.969101377860499
172,30.663909321483267,88.45679726698748,9.887978751288113
173,22.260026934184005,76.01823669230718,9.625998126586
174,20.607376015568995,72.5160823609689,8.87234704481445
175,25.97923752608781,53.444005209328,8.596253230901382
176,20.356084473782893,82.07785554883408,9.264048193883333
177,31.276037489369504,91.95575384166753,9.46861724697741
178,17.172910079993983,64.13221140206535,8.940669059034912
179,16.186311029323594,79.81711551492539,9.848437010814537
180,19.166480784178162,55.277509833796884,9.4767009649729
181,20.015923297420002,68.44602946202012,9.38116379127825
182,18.132648429485872,64.97830095206014,10.244187750493419
183,23.756011201974832,77.67016564132571,10.607105560296274
184,19.82403589897565,69.09866442337285,8.316549483504858
185,18.682083355901494,56.52047284349394,9.276213227795353
186,23.029810362619404,67.83878886429446,10.397265304976411
187,25.80106880869539,87.91228988227381,9.91862753819989
188,20.345876029482888,63.344453541398366,10.004238987996457
189,24.319550101152934,74.90564879496605,9.872468910560498
190,32.63644892159757,97.67325476548733,9.378611073310902
191,22.803066163707328,76.7945282658089,9.498194147329366
192,25.88324681016339,86.6619918900995,9.289524290188734
193,25.280771542493632,63.68052227940181,9.104825760955668
194,13.976063078870489,86.85325935068988,10.093151178646798
195,17.06419404022455,65.02879365445722,8.913415198589144
196,26.558212199657763,87.06765059274824,10.359160487290914
197,25.579092155336532,71.7080773461893,9.885307373603291
198,20.828798718730926,52.27520664400379,8.58469106549101
199,31.342634360909436,79.3901690099891,9.460870754796648
200,24.64682131073198,91.04014391429361,9.329570441027622
201,23.451267000748565,63.768007816337516,9.988191690913848
202,22.22200379567962,66.59955629876798,9.794445484123102
203,23.247052903385374,72.67240555194705,9.459075091423163
204,18.58192614413221,48.85636569913785,9.505274118392652
205,24.509555734002983,79.0198671580227,9.956389697133217
206,27.722601059464075,72.36506550786008,10.086191444664694
207,22.138057657362708,54.22570307301104,9.96841154338159
208,15.95939721782021,65.39127218056112,9.333404060529267
209,22.293133194922422,77.85858410353222,9.20821733475605
210,22.1116218342417,71.46442327542155,10.013665693294447
211,32.462957820793285,98.90851901648239,9.079790560851956
212,22.43990052012103,74.08039417484578,10.107381609565538
213,23.699218364322768,58.82058436662956,9.491926436821311
214,23.726233643314036,67.1570979107125,9.748815940987155
215,28.33731647016275,88.31123396682923,10.23107655253454
216,21.398867745222077,71.71556475876095,10.305141209281716
217,27.21114986194494,88.26014089244308,9.016492102663078
218,27.325232881351347,76.68176373327404,9.025664832399727
219,29.996362490360127,64.6292181135296,9.038101009321936
220,23.413822239430516,51.739329296108366,10.92677084113886
221,24.522504477968084,84.14054679903084,10.27712449292833
222,20.92498040682469,68.32320080550167,9.248158561544082
223,22.573773991448768,93.48106441689046,9.550858463303092
224,23.481180738298022,65.18737723643952,8.94204569953555
225,19.04570311809904,59.635470173453996,8.907019582076824
226,20.880627920399334,83.6757329162371,9.28640485302349
227,20.184690550688,53.58735214090164,9.040575041969912
228,27.87163092704456,100.23235294872919,9.600310563143791
229,17.647167983633405,57.14340875444475,9.27854174036405
230,26.70847342368168,106.71560936375474,8.910301353278882
231,21.624373462453637,68.67099257928889,9.767727289035008
232,30.104834251343906,94.42866493337434,9.37033619925488
233,22.25406736622636,83.02490080514256,9.720749925687368
234,23.800020533700522,67.31899241639721,9.88812506798437
235,27.982492475177352,99.1263157616792,10.417700631031138
236,18.1171490303171,69.62759749229282,11.96276806463384
237,19.83198235450086,65.64698596306422,9.818384323374085
238,20.757358908409067,64.56012747145652,9.63470676520749
239,21.128379360947125,98.41963976539954,9.441282293640247
240,25.442636938018783,85.86793566110791,10.169774939489
241,20.02423523654842,62.62995275573416,9.209199254635767
242,21.86195050729448,68.57483685174759,9.818326482464762
243,25.409852208905903,66.0148997248902,15.807422758855187
244,19.64399424539542,65.02364782821398,9.564272773958386
245,20.039098624688005,63.58405498595419,9.728085121073235
246,26.673822666509608,90.73988940214633,8.516841481624324
247,33.97582795311321,86.61344318974963,9.388614196053364
248,22.714687926346713,81.42204354361336,9.390604068677025
249,22.5035433147142,84.34468571629073,8.6708515616213
250,18.86980793730719,57.73826491848567,9.709356881374879
251,24.397692801572965,101.93850764569777,8.616747809700053
252,20.05291288749586,67.10709796941572,9.873828200895433
253,33.057088157171215,95.53701476397462,9.297100928165797
254,26.628175507205757,97.04056190964954,8.376996531546663
255,22.31368511154266,75.51883690630305,8.996072073141372
256,16.007087738576615,85.33747865707552,9.548485658167815
257,24.903337216140653,76.70994384829001,8.531291755702293
258,27.672296238653104,98.4613882415805,9.59405030749134
259,29.63443427186673,75.6388133498036,9.038683523091404
260,27.45505123069474,95.01795506484535,9.002175442006765
261,19.650094519939067,79.37800881659786,8.592057378802396
262,30.956513904411487,79.97670488315542,9.143366109071737
263,28.99139956338019,88.81235446233616,9.741340638345264
264,21.200217517111682,91.10939603842341,8.479462592394865
265,14.270728676891256,68.22443400695445,9.445773943406703
266,18.972224117789107,60.56203199453772,9.26318137465753
267,26.444893386251845,57.0469818154279,8.320963526452537
268,24.17588075638373,71.91028180176848,9.38955661476426
269,15.91855192146094,99.9842951897251,10.679369867974078
270,23.106303364743084,64.99321780445221,9.749016688113514
271,29.985430437985983,63.008175428569224,9.310146601610347
272,22.881134461359476,82.45137823630364,9.154323380512514
273,28.82308978377586,85.89024298123738,8.29194446769094
274,25.96792417868986,64.66413825092623,9.749473539490321
275,26.476334036128655,77.09471703334115,9.190769002593296
276,29.893310650212687,81.07551494664176,9.684808550771676
277,27.08011779275977,79.93966458038301,9.613245777324838
278,20.99009921077825,70.11816699359427,8.5444143245164
279,21.863921280955616,84.05969272025399,9.99174353623384
280,22.6524781320091,81.81099494904961,10.528330061358083
281,24.538379594547937,82.34578969550041,9.264159083912599
282,21.262274065221817,65.81146104486963,9.714123267449361
283,22.055326728359223,61.89249992704597,9.96198738398516
284,19.59103673526855,63.91095344361612,9.527684135080655
285,22.938662131433876,66.45749772857293,9.252291270001713
286,19.166740920744488,79.63199418906808,8.884734500299823
287,22.193027528049385,73.53057394015076,9.491873684447926
288,19.460025531239832,59.64324919168538,8.801760808169359
289,16.350526758781214,68.23886086538279,8.74008908451657
290,25.218853570885504,88.9887277636243,8.55065076930082
291,22.263539949994033,82.79039001488006,10.201661828684612
292,18.98718369743706,76.84566625747995,9.902176574507806
293,26.996769936568008,75.99857981514381,9.459660600399825
294,21.685207571012363,43.03327340035967,10.414972769084454
295,23.83498363397915,62.80977281676923,9.803705977209052
296,29.96406386284554,65.31239512597247,13.179662902212025
297,32.085027928204504,101.72475811236643,9.92665214474035
298,20.105392228012896,74.4370762732204,9.837896866370949
299,20.712174818486623,71.8405617009149,9.319048505335864
300,25.188895115188824,82.52640464541263,10.045810391219844
301,17.29335433670552,62.67789033459603,8.222771787115958
302,22.87240050963861,64.73146508341776,10.574291640000094
303,27.92022775527636,71.88018458087762,8.790839776778627
304,27.37632014735449,68.20813078517794,9.767258600440531
305,23.966468005236877,72.14605848632988,9.225740274523577
306,25.217402202225987,74.34498752375643,9.690767100151284
307,24.873483935175766,89.37238953963794,9.656669435696857
308,23.32409293983024,64.89565138882969,10.162185459653953
309,22.619265074273777,74.90973528712095,8.788100023147413
310,23.465803444526713,83.35288912206904,9.796390960095938
311,18.502946346463396,61.206439360857296,9.506000688810554
312,25.500157001954086,103.31878093559222,9.62730039910922
313,16.629131854642925,56.782792423374765,9.726653103907255
314,20.688164736374773,64.52742619182268,9.010486848825536
315,26.672308001201095,92.6897162781561,9.424444151190647
316,21.250223881520732,78.5848847306775,9.902362240133217
317,21.42919745171861,62.07653121751357,9.294843052904012
318,19.19293235604807,65.40344853398418,9.981710226161258
319,16.612037685823402,63.55982193448383,10.074377685649015
320,26.84646438351003,83.31805166299404,9.357339603787375
321,24.455048286551712,92.14586590889836,8.5418555516032
322,29.764064602962264,73.25767685512982,9.209752748272177
323,20.345747153465563,77.82606462719619,9.537418284088035
324,19.647856130420905,60.363820380733145,9.755865619010127
325,13.700474312477407,55.017052867706425,9.44585371844318
326,18.29190638880689,61.97526525844304,8.178090894347594
327,21.713953447088503,76.78848829023225,9.549703042873794
328,20.006268372539978,70.24651747540221,10.102169810822186
329,22.713210573101875,71.1930657837395,8.202571853855037
330,28.07939410317604,69.17976147641863,9.54533460624596
331,21.373074343070645,52.81604545398587,9.827670307962356
332,24.26773055168557,64.10943276817864,10.519754454947565
333,18.667113537847516,60.30471250680179,10.414205951442266
334,26.00815832062667,80.10534602081367,9.744424131456503
335,21.97623011381537,79.58309270661329,9.437863875775465
336,28.479968165774583,92.93753298368044,9.464726138755859
337,24.25057064929426,74.4930406253045,10.033551727468739
338,23.208070269286186,71.25177580590476,10.38388915744635
339,16.264380998689084,60.64371655631862,8.79618321568118
340,18.704222221501176,83.74584945283127,10.082352250553923
341,22.89756350349086,80.68108160702556,9.228974165724157
342,24.60421567505987,78.24884138484965,9.600770122209315
343,20.380398862466592,83.22787467840487,10.21236956119926
344,15.092172102154016,53.668411732033434,9.363589864793855
345,23.78030422633742,65.25312609285955,9.262477764307162
346,24.203522479713033,88.56026465986169,9.129690170107592
347,23.338278612061362,79.9474596894978,8.46394598660686
348,28.74913285045702,85.86698368715786,9.464630573326051
349,19.87667265326862,69.19493033130782,9.859572801410918
350,24.9025300199225,81.98734678907398,9.213973836676091
351,21.171996988928527,88.92014248796572,8.935584594913486
352,20.881301764386336,90.8455465205584,9.42961748323791
353,26.94535428708711,82.03400574179231,9.990786343191745
354,24.236893036103048,80.1746325593182,8.710967893106336
355,24.857800321908208,88.06940151593831,9.784157695944709
356,24.42211166650228,84.43063377122643,8.617821625546881
357,21.267190471637736,68.73652610845784,8.659662048388904
358,18.39330330017314,86.63671879113977,10.261636685026993
359,24.290839321919204,73.29436239976182,9.546116911072096
360,28.843953381683605,72.2493863851837,10.20553817880169
361,21.525297547295366,74.36955113306954,10.190177998539342
362,17.021056179498732,80.96363973454646,8.963673315497548
363,19.615489992179,64.46434248189993,9.666390829404262
364,22.866505267321177,72.5201223913659,9.17303792923829
365,14.809229037485201,65.11531645189758,10.117336714055929
366,19.46946314519359,64.98576855483643,9.448203685296935
367,18.89792056759875,75.97026404685676,8.908123378577999
368,21.035194912544956,58.61475535217752,8.96347217343311
369,25.88617326825785,82.38402986874429,9.237756162174795
370,23.71131075278159,73.61971949383837,10.479671514029
371,23.305804151751907,68.07631619784564,8.997353532229866
372,19.611696117498084,78.06158289284053,10.146183286711997
373,22.070013693911285,70.44003231527194,10.231634256395512
374,23.507123852475996,83.38559504809226,9.679895622014724
375,20.256920680796462,59.35153358866158,9.51904180214466
376,14.662571370208719,68.72290434426857,9.755418982737469
377,18.025349941648344,73.03071925068436,9.137408852343517
378,26.81769262860498,71.68994375244351,10.063537143278092
379,15.701099576929467,57.012776237879336,9.704155231119064
380,18.772128284216215,88.48287196567382,8.925469657350508
381,32.46834573767479,82.72044544948702,9.324909573996157
382,22.99283988169942,61.5894405768537,9.70769736903156
383,22.240965648029007,81.27165557182467,9.444507269982926
384,32.51673067849961,105.20480933216542,9.386212374599207
385,18.67432910111945,40.960394635282796,9.067918154839854
386,24.065225030087174,84.54726485036126,8.760757789842005
387,16.31401488428275,80.71484800291736,10.348349470810183
388,21.60140063638829,63.98905898750578,8.879378846161103
389,24.31583494782045,74.92370678449873,9.105790217518487
390,30.315197983570734,87.92804742164458,10.843847115707163
391,20.547379038666385,75.57504139083208,10.014491648500924
392,18.083501193844914,65.60604182567849,9.63682704523139
393,22.129051890803755,76.64373493856363,9.327446968324534
394,27.09307603054191,90.69039196206894,10.05168549517412
395,22.48725013659511,74.90977852495618,9.668474242041478
396,26.94627867076612,70.66027924015815,9.12138215679635
397,22.505294519947668,75.0557153952523,9.89561936553739
398,19.49639094500157,85.02493512457652,9.884121862187166
399,27.77144168330627,74.22773461992118,9.85463581617854
