unit_id,WaferYield,ChamberPressure,HumidityFab
244,12.903489723450576,94.94030997537597,31.290647653228227
245,21.00384648420718,50.664349605709475,62.261221041682724
246,21.46715800242378,74.71376397506243,36.892930834243
247,17.99539552189291,103.9823997158065,55.28104755327005
248,20.24286001029601,47.559876925770624,22.23108983357242
249,29.52781995971496,79.88001582960612,54.39426020447626
250,30.538430826273988,83.6329093996909,53.78495752972067
251,26.563049238605767,65.66903429582597,69.14229054475514
252,20.73068479977568,68.76306733860666,40.45472753939402
253,29.771212339062473,89.688715683716,43.57624345071251
254,23.704363438697094,62.15961259637105,60.253774903503846
255,23.21273927933256,88.58890540961546,86.1171544555032
256,21.806237847517178,79.07100877211995,53.180159914560186
257,20.99251638270563,53.9159254677472,60.95915460812845
258,18.4023364217137,65.30055592809276,52.40100057924265
259,24.004008321839624,71.68480909436266,46.254719070791424
260,21.840645601143006,76.87133983576854,46.3475880920069
261,19.390911802943084,64.92194322092855,54.429670770649885
262,23.96685871392588,91.5706455853412,57.479568760203684
263,21.778149975451612,76.5672147705292,60.411348302529866
264,24.882386600050204,96.19667406816396,28.749861460505272
265,20.128356893527794,82.97504873103105,69.34957772296609
266,24.403958439906887,88.2441532108959,64.54181900338604
267,20.559589029271997,75.09475960085425,63.248215468170784
268,23.075721454904276,79.166403363435,75.21685784702291
269,25.645751037825484,85.59156241544682,53.849519162601446
270,26.90863560200629,63.06894948876641,53.46718634069085
271,26.936698370169367,79.79099708335944,36.41299294909968
272,28.04347981855262,83.9636713736648,38.834209329754046
273,21.495808266617107,88.88336107629463,46.324636796526505
274,25.23760947896554,54.723147091913674,48.21280111014528
275,25.436996484251274,81.38450811881755,46.05372045404902
276,20.693924958257675,86.95441927893377,59.294588949963945
277,25.59153138947608,81.47704006520478,40.36295224513823
278,23.241688685299497,62.33017855675793,42.42463696796054
279,25.890642155766162,83.75571167390189,51.807442124651566
280,24.59547294996685,82.06623395990982,39.40657868231731
281,24.214615156662784,101.69035994048225,44.30465151927581
282,23.955328777523153,86.51144583924204,67.64770701150198
283,24.081872414546183,68.26829039402787,56.49993569802628
284,23.41139169309545,83.19668985650148,80.82797635541844
285,24.921694999287205,55.28256361158668,56.33201081642452
286,20.386542897332287,63.515236596310004,54.292885137985714
287,19.280252164376503,74.00211422782877,55.615683182603625
288,24.273732872401034,73.36058062304333,46.72245284592875
289,23.412912077523835,86.19434093999763,45.99604645892851
290,25.579193943749264,77.77101702043207,58.61320399693487
291,19.030366033729997,72.8774159057024,63.95109050637451
292,26.063294360430515,84.80188009181751,53.94897331871678
293,24.389773374812034,80.15512551887464,65.02447211639688
294,22.59511227846145,71.25322560435036,43.61052006782431
295,24.57614046509564,68.96301663626551,60.01811828213167
296,19.72435190257113,75.67307012086495,42.64679653723348
297,19.546018377191377,85.12889996788128,60.57604152238969
298,19.735538929317013,66.53572446434086,36.81909549821689
299,27.42000248271576,88.74339716278777,55.297870083513416
300,20.526517710334502,68.43738466063078,50.453502735603045
301,18.95191131037572,76.30443830071073,58.00585246745195
302,17.476002889326573,49.88204673318911,34.361314159038166
303,28.18067389010034,69.5912711920104,39.953638568065415
304,14.897443685760326,57.12730396712078,53.954334667213004
305,22.772897045997443,81.91212827401023,50.695069216521304
306,24.946392165379418,75.6887936884059,66.2534149674717
307,21.412312756556247,70.11259964593164,60.65048171779486
308,14.277040963841138,67.42606152817302,67.45757618611417
309,23.624954639050966,75.68850716210791,55.766294145471285
310,25.69314002357173,75.171514789757,58.57475325348309
311,16.038837280186073,39.94635794348379,47.8126164603359
312,25.36542576020993,72.64570120969077,62.82117770720922
313,26.19459712725051,82.66699923632835,33.81716318970087
314,22.621606511519566,65.92103958432455,55.9958490935587
315,23.145591255294907,86.60093153687849,50.76191405557181
316,27.041543722349722,67.49046154160786,27.292061567921404
317,29.383664406653878,64.35474269674292,45.55722331918483
318,26.403493705682347,79.89059966043563,61.54175665373326
319,23.050886452144454,80.67668698701587,48.366412165582126
320,24.560347110478155,74.9445078202777,37.365422477001964
321,23.470385580967502,82.17569278596133,48.22126241654651
322,26.734347356959404,63.978224638878466,56.09140679837294
323,19.410336914119412,63.45877534123902,55.28158661767669
324,21.81660507438879,74.83309059465054,43.14642528750049
325,23.902334359473258,67.59385077442876,50.896501890110116
326,22.00829739687538,69.36909636715808,54.963359244400266
327,21.67010315966405,76.19904770199668,66.25618526395554
328,18.5153615636493,65.43851717440953,61.39874471464332
329,18.03701458096328,85.43304162688977,69.76174840501984
330,25.571428287634596,80.88802979669762,65.16722791556077
331,27.532734436109152,77.70013351287135,60.6121230674798
332,28.897942676894097,86.20540717238462,62.75609067769045
333,17.6056638828615,82.67477525254252,41.09421926304777
334,32.3808393101801,87.536088291593,51.37303685671798
335,27.5923065451175,79.13789475176465,47.458987754681985
336,23.064527417740624,60.71610460179872,53.05603412545685
337,21.890243536765368,84.69844158281947,38.43543887631414
338,21.69760199620592,92.30500467656367,66.17288283555034
339,21.273845870017922,77.23994218163497,51.95618331729532
340,23.22711371358387,51.14743720445462,53.6269191919967
341,20.43953352681048,65.86132585984448,61.24886166099411
342,22.672194022375166,91.47754762502531,46.083914761745376
343,24.22832243176622,68.07310608318666,42.069855152247584
344,19.255561694822532,81.18408600327805,64.24832074761356
345,10.859886479100279,62.86823965299607,70.1032244976674
346,26.34478798827872,56.20322237665469,60.02151622963138
347,26.689571367446693,101.53628571874262,70.16978090625283
348,17.99883376833656,80.51522448760541,61.07351103986175
349,23.930782388619768,74.8399114391768,51.38622662002206
350,25.05283370440317,91.47707975895528,40.036878462396146
351,28.3341031603759,81.55915122229499,62.57978186590598
352,15.348877433342638,55.63065982872572,86.14640022597952
353,22.280478932496845,53.29757385366488,62.639104288658444
354,19.551904701741954,77.0647949083303,29.400978620882523
355,21.218030727394495,68.61605932692589,43.06948778293413
356,24.64136582006646,78.9250495831323,48.15366967998896
357,22.586851747906223,63.118017090768404,61.354187413519426
358,23.033447975696706,100.19830293048713,57.248978927549445
359,22.92507657373618,77.37376747760055,46.17999732069171
360,19.679536702731095,58.3002410937043,58.37748729805172
361,20.554179661465533,78.89721064470424,37.43804298173285
362,25.03847964285523,72.96504488507058,53.43415930733716
363,26.081705464444855,72.28112630518069,41.663237647346996
364,26.22970221042425,91.20868066564637,43.45894153791975
365,27.37842261733112,85.21409412942288,51.30410357146259
366,15.842187944834793,76.41332521265984,63.365000796852584
367,21.552268104585327,90.08783870313215,24.387958441652778
368,22.663605654592548,77.92168397952408,38.59959198915605
369,20.317764503199086,67.41973393224617,46.489505080301605
370,22.670396881994897,63.15745644622502,39.66134791885542
371,24.764763682042087,71.34459729460983,39.07762066778788
372,19.06962903842583,71.0868954990412,43.22266272523835
373,27.602476031235714,63.827531731867204,56.90603162880779
374,24.779505664913916,73.99812027276798,69.804380338107
375,20.61793164543071,45.042280515718986,43.18431650074008
376,21.713521662718282,94.61591848851681,40.79269155284203
377,22.210061441976652,77.95922129588597,57.91270601069943
378,25.17001239866654,77.20024648870209,59.020307629103534
379,24.013737397983288,70.0421218458549,70.29348274549662
380,14.362704384168167,63.188684485109405,55.74406637504893
381,27.116327320219046,69.75141903747394,60.71819230889356
382,25.76623948357227,82.25012395903566,75.73785903298993
383,26.51920490687514,70.16897291312117,31.64388222601806
384,20.490562107325687,77.85730585612916,51.54938611519921
385,26.924722610098105,101.66240365306766,62.30608068547601
386,20.649919619274648,81.55347821168621,59.64580955521017
387,28.47978398024228,85.91186202160662,64.65207382229819
388,22.383983560003834,80.17818238771758,63.63062644982066
389,25.514327114911495,74.26428038965805,44.184947489652934
390,24.168747643328597,69.90423236927464,40.81103701331763
391,25.452468745649533,88.80762273903179,44.54201702268808
392,30.125210316640768,76.68148605064705,72.6386931440656
393,24.861599510336724,79.55799263103893,40.09235826308312
394,28.814532716801402,62.032985766282344,53.32591335515683
395,29.20714682342872,83.81546721032417,57.799382408953214
396,26.614086937443982,68.79867922443626,61.69012104851413
397,24.347419841432252,68.00391591271678,67.59126549917585
398,19.108926770329344,57.21611200983781,49.28940843761428
399,20.49504213782576,77.41704515579194,54.955099730849014
