unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,UVDose,LineFlushRate
64,19.08281009501497,11.18387533720377,76.46872003803378,50.549045251026584,42.387302957410235
65,12.185774359348507,18.035762008164227,100.20933252402747,38.62240280941997,54.78513891786286
66,19.93548033975098,3.548967702481484,88.30341052584443,58.815758849155884,50.12827130929254
67,28.712739509433856,22.28095935689271,91.93747200628674,62.07166452326381,18.865970026664172
68,22.10902720861031,10.61979410522734,60.827934421461315,61.118832976732186,17.65534178305088
69,15.19605750551144,-5.109019154730756,80.59807150811356,45.95428972299039,47.192925990135585
70,24.72901677156075,-7.980193837542043,87.29365905639727,70.19968175824384,46.121723873921866
71,13.181803559052806,23.53479097581772,72.62875533106717,46.45467634415939,46.05368735848292
72,24.048583552727067,17.144480276090622,70.28327948574089,29.304635095295104,17.696734415627446
73,22.053321643274558,3.3502083274739167,90.53992092589648,35.8916307454823,37.3407404166923
74,27.595938500512823,8.958772164064863,86.40059446053594,52.05412652042928,48.12766222349917
75,15.63978428880603,23.66540385037323,72.55307178352831,59.63854936499023,28.25235782854273
76,17.567490744402207,33.18685152514608,89.71567388921066,45.564107692025686,53.545160498480165
77,26.5696264890054,15.143458158930855,105.57665523222312,75.7476338902841,41.78999757538345
78,22.642618333774195,15.650525049676443,88.76016803607094,55.13322298851541,48.6987572579873
79,-1.2008502059885378,26.050085060561724,66.33636184457197,60.01034956363325,52.229014852176334
80,9.829166890083915,14.459554402586452,45.47219050643151,65.36904344881859,45.62991258750143
81,22.269930051310137,28.47646456535608,69.31346678323139,34.16885080356011,46.27085575522403
82,22.616501174023842,10.866037151491554,82.91684468808417,52.601572534164795,20.15793863773519
83,-13.444127257871958,35.54051050677221,43.740341076130605,70.84647717167076,57.034059632089296
84,24.946257279062742,15.371767204084204,84.01533467752924,63.89625731675736,30.264427133100853
85,23.70784520054633,32.79187879751317,85.06662566824191,62.50214978154589,37.40678807856911
86,18.558101479734837,10.294784782374721,72.6994648281367,53.70356754453764,47.75978086817897
87,18.84311796770106,16.043915334116033,72.43331497543512,56.17852428772132,28.78189744449632
88,25.3874755329327,12.311545009415116,84.20355192567412,44.565931802193525,37.280279544533045
89,5.55767828629372,31.142596438285235,86.13553233997034,53.236965149136296,58.458462953150764
90,18.024689169709323,8.574499618639116,58.23265399229972,45.750936591762134,11.68622212342727
91,16.631754555144216,24.25428683378303,55.873725420122405,59.230747733646986,27.938677401256726
92,30.188112473699125,2.1127392435771295,83.03756671726008,44.0664955435808,49.15656674374632
93,27.03353965564145,6.349799607024556,79.4400537095196,61.630027263587515,39.626375266650676
94,-0.22603773326271126,41.81195841164393,58.956767838159564,41.656720692904855,51.865068098662135
95,14.483876896271632,10.463675652544241,57.48580386981733,59.56884934379695,25.288788080117705
96,32.54347459820847,8.599795662042943,91.66136106816056,77.81622518464087,40.842380716859644
97,7.95300607018498,15.762398749290927,63.63303621611817,73.49696828073867,53.85127256238172
98,17.434838645121452,24.35617653920049,63.09887846911457,50.68705371481513,45.49897412832937
99,16.71396694996965,15.88343874414085,52.202358205299234,70.79989309417023,41.330007309323086
100,20.321614661805707,15.073048120153805,71.653311253844,49.61861307856249,28.347380599697907
101,24.791648828302318,26.87183214306581,95.71649640615631,67.66510167732746,39.571623136548745
102,27.204309312601517,19.685277346705973,89.45730728328856,68.39773200245182,34.153979014038896
103,26.673041808104415,15.45910494828732,88.31434720047727,65.41629098504679,38.65080371683935
104,-4.195774134473783,22.630081433743413,71.14242746824102,60.053958693389596,67.8395177599237
105,19.781234414930434,29.292863586983312,75.50855342314398,54.8983392663372,52.11566817085078
106,21.746678926880442,14.252338227423294,79.88097334561182,36.07366243994058,31.01921534289716
107,4.124646665021157,45.25250356517019,66.38351430869294,60.413404795728226,61.78498388723263
108,18.414118797370644,12.350680651729391,68.6560024228249,56.19335143832434,20.89964539533377
109,16.76149086421355,19.80025618212658,74.5748434044469,46.20895137604696,42.24993209971106
110,29.506912808666378,13.730122398381239,81.18905543891279,61.81553289426114,31.668031825651436
111,-17.912838302295423,36.7173184706679,64.55494930502391,40.84278218209823,63.42748603685489
112,16.10253062924322,-0.5665512571461839,65.01239902484238,53.357771826020965,34.45207200801474
113,15.485865158074361,10.334963804156638,54.18868335158893,45.15777558302945,46.73650528063024
114,32.717297530600966,18.34935871222965,81.25324192922137,35.246756760845706,52.039960942521034
115,17.648748107294185,9.368297401884455,70.20409387541856,29.44404813104579,35.58574942291982
116,27.40145105222612,28.605095572085983,72.95061721785936,55.051537056016905,10.564084804741483
117,23.201969795421896,4.449688319000283,84.50534141530522,55.321903925335675,48.614686392677335
118,28.33071187336193,-4.500342128900536,79.8900454823627,69.66107040241907,27.446848650603386
119,-9.812028153304905,37.93412897676396,83.96600160705998,39.29677071313385,62.370650993640815
120,24.318651684142818,16.850633187118547,75.39085043101075,30.971934678887457,56.80386258730013
121,18.895744311010635,26.287966828080258,62.05546607692206,58.27308585071517,42.05611531598989
122,-0.3886363283421095,36.9008054879278,82.13840181236685,60.064401749517145,52.33601676280119
123,27.119616341798928,7.182697300988228,80.26038015838557,45.02028851861791,10.245303159563054
124,20.712724995589372,12.555329020337625,77.75016602984083,58.82762787792474,46.82704079440093
125,20.88994083739156,17.793584546430605,85.79002038382254,42.78761187348241,44.90689081798385
126,12.968169391464803,12.91505535839571,72.90422882447741,32.44392730168607,55.41323449246502
127,25.260174019139214,20.01851191437141,90.23175620359845,49.48500929192451,49.81670388737514
128,16.401356138613423,3.056509798906859,76.33183575652806,36.12643816118819,52.427825118834456
129,-1.2683164149087305,30.56308104230922,51.13536030211574,49.811191974465416,55.04346113537298
130,25.296075846409373,20.803905723838227,64.68503526308109,57.60690015073902,22.08781478883639
131,23.4869633686474,18.70138393540256,76.62421724335958,47.33128158240057,37.80282188396034
132,18.097139050107668,29.39527421513592,55.3584878774028,68.83195324605192,21.788548556701905
133,10.491030371001614,15.056512383481788,38.98355720845238,57.49086117471697,54.63949398838877
134,13.804236536271123,13.414971494743085,62.29467480554945,37.53461977946252,23.325480026865865
135,21.910950378219532,10.108778683263711,59.102000373560706,46.520314897670964,33.99352631443342
136,19.610440907641213,1.8890511973249478,73.53272132330255,51.597556814742276,34.70336177789101
137,10.93058215183146,20.062014962854224,54.95922076929813,51.65324481207601,41.9948531826322
138,26.033401368344283,20.621529813978697,79.1312022995784,46.29865610778553,40.87479101097338
139,20.638862645708464,15.31261472674611,86.6376302518041,43.18834107638418,56.175813059723865
140,17.614874881978146,12.152202360976583,69.4518007876698,36.31333465555685,56.963604825030785
141,27.54085283943545,17.79194348890635,77.1663416871541,72.5995634535917,26.648298470617167
142,12.180551954857199,21.49447043662766,70.47266165661603,75.22451588276103,59.150734489192324
143,17.280959720051708,28.10369983486583,46.11702718036874,36.70682099294169,32.95959130401615
144,8.331900833398747,10.905736085628803,80.47268822850211,21.914412046947334,50.083274624281415
145,20.765012317804867,11.245291325492946,56.083617677104044,32.81111937805228,41.8336395246116
146,15.126348555264165,3.826393128866271,61.675715863594185,52.99836285007376,42.567552975768876
147,23.63307308045782,30.887610411935484,75.96788526609097,58.660904194055796,36.559899038772954
148,21.905973029278567,10.375754079346002,77.34110545966071,21.45350173270681,34.97854338278575
149,27.54857175369254,17.902939555416623,91.91483712912539,41.86356500917371,49.32428791362894
150,22.00410869386854,12.196894390458047,72.45377269687522,37.876976738166775,44.94332316893111
151,26.622365340745485,18.775127005221236,84.10489114793319,64.84074293513962,26.723205265940955
152,13.950860181245893,15.048533830611113,71.32930600636948,49.32683783007207,50.07200382177209
153,28.14866250684764,18.499006577766814,86.2551849784348,61.19180016574224,39.44456935157622
154,15.259826868385362,6.805923450649548,66.23681584487957,42.18596259152444,34.906640858088814
155,21.526729740495696,22.83134878178064,59.30120050656242,39.13362410634833,20.73014679202546
156,30.57715232944053,16.591242849885795,100.82720988118729,62.80330386724021,43.8080664016611
157,18.842887946053075,21.254698984133867,63.214445777824004,56.40659599852633,29.869619016221474
158,10.073668411567636,24.281529973784465,65.98547494602495,53.71543229845839,35.591103073569734
159,27.47042744697869,5.577915436379276,90.72275013649165,23.58856967113661,27.49765320951147
160,19.586113496921417,5.63985689253696,69.78574814227657,56.61085363385583,35.33107689365181
161,19.482486250032654,9.640248146093036,79.66745427563303,54.28336878465752,41.27732845847483
162,21.193309055222485,17.883945139634964,65.28448407875834,56.1174006892208,49.31242943377483
163,23.74724279430741,16.835772339671195,94.79746426805589,40.46554124108471,41.6024568780672
164,22.63837454071529,2.3095453024583144,86.5746478059443,54.960137141830614,35.32221707118586
165,-2.0819056291813944,19.775823274005134,71.60851694781637,48.08942739192195,55.48285792652508
166,17.313444396591432,13.186706048000334,71.03530955443125,36.91844628591497,33.07936983458516
167,22.95975270422052,18.64720829256283,70.40401079863297,54.39432312800405,40.07885941695999
168,12.829511800375608,20.219551266643737,47.39534062263354,54.021952904615496,43.44566561347805
169,20.083696648161727,14.106873452878308,76.84919813535372,62.1329823427775,53.987795112947715
170,10.372107182096654,20.015640054802194,61.35075513227544,47.900867124960214,37.46286440553142
171,16.384329465398597,19.11868621956558,70.38585136844993,71.11100861438543,59.96988247931468
172,27.53620282249228,15.101662859283444,93.72067638810483,62.82890507823824,33.08258227870408
173,21.340002745233214,8.808031963429322,68.49764438215567,43.57569480021831,37.841756954816354
174,10.778725898206066,24.979851840920304,47.11243449829684,47.97646734157521,45.67557424220607
175,-2.500868307587222,20.2699415680565,77.52657522351167,65.31014905358323,69.26630828974665
176,12.826717844094954,13.952620519208129,81.25153263057533,56.67578012195513,47.80049836137592
177,20.991324882912757,17.842284807001512,78.51402677844031,60.769528634542716,30.181807824153893
178,25.363178350813307,20.15358585273389,82.28861610990698,37.855140057589054,28.804218509737087
179,23.885879001595107,13.126464964209458,78.07433717721209,55.6082256953537,39.45906331492193
180,20.835045680517265,8.561285216785016,53.23904083982729,58.30833889193626,47.403432947116634
181,17.236239169755738,13.212382661116033,69.27716437459982,43.61444520742367,57.023289307110794
182,-1.54611992895666,48.605415058835305,96.34970646512355,46.53949994366668,64.38514543510706
183,22.016994859628014,-3.7534094628790697,103.26987157120524,53.742075978611346,40.661809123768705
184,18.596599667751725,4.963221792012561,80.76086700649849,52.2658838871119,41.49722883986834
185,27.94293234223891,2.534890682421195,80.78032168450014,66.06159611759331,32.41090664443133
186,20.033977182905936,13.276721652453695,43.01364426169435,50.75645272732733,33.74855652931518
187,8.238051595295001,15.459956346527967,81.60978790261962,49.884626618572106,59.0081705711794
188,21.237413001928612,3.4404822774289014,78.75579972561658,62.533242528721104,41.988656141544226
189,18.155792337909634,2.4829985696875028,61.71019847386338,65.25486178708753,46.73275781239743
190,21.468243744607868,19.312380871150033,79.13320410282898,66.022542416955,45.432975624382436
191,19.914746947917816,6.040060441720259,60.40140138344694,27.887740727040374,35.48752984181599
192,26.467969404538906,13.067648105836955,82.57734105768169,38.174766203551634,28.3895982527826
193,29.22046702153717,16.30442188426594,95.82666071530326,54.10208523268612,28.107614057103728
194,23.049649719356626,21.29676413933461,76.72411268748792,60.26720790222404,35.252407487361296
195,23.271788555434714,8.629874762647123,75.09628766203458,61.429899018685376,33.36334923009592
196,27.888588009900765,0.1901578022933954,83.3663638835535,48.04373274953004,47.30829917738932
197,25.04158241925105,-2.243032086686755,69.73806347269228,63.517095552003894,37.644134926310414
198,14.981999851895681,7.15764532322346,68.71254062873223,58.057850603619706,40.00475240287199
199,23.202842535435384,7.112946438190619,86.95533051473512,64.42248183344975,39.24471453008239
200,30.87865484788635,8.260996564902014,90.00743304313126,48.84473413154887,35.119152589374764
201,19.66517001578968,10.078306725237757,77.43095228280438,49.683415161221525,45.32500598591791
202,12.28786336892117,29.292921031577485,64.0480904479377,36.91168751512712,56.34147666843611
203,21.605162756971367,21.932674842298958,82.84820421913228,37.45874946938923,38.64801236453244
204,20.585053254858167,2.5848044224152638,77.07065665429894,65.7721154344875,51.74205300213895
205,18.601003552318648,10.522553945250506,70.34671623506537,46.14449870802658,36.059785799572296
206,26.173102258214882,-8.852945199706458,84.13788902132951,27.15883789324144,35.40572276168556
207,21.249383669027626,17.72770104604961,64.35575352565498,32.186962930455564,50.37830200715882
208,25.118132234018304,-4.289390149808174,77.01388103544303,68.34298699536642,37.39906255694794
209,22.516388625983325,15.990992927105996,72.8332680869896,49.78293767805086,48.4008636981901
210,14.80789018514881,3.5612600978457003,81.62781620445409,33.979889916453395,48.26981668458399
211,27.512025054243654,5.164301118678036,84.99053877810113,43.47478921542988,33.88926699006928
212,26.42088068329995,7.995698056131454,84.89552484022204,59.45229413691306,27.92335796170012
213,27.19451622018004,11.037209670950489,75.41549184300571,69.03060777664578,26.623974298052033
214,17.791453160691987,4.705321108604257,65.82182860641198,54.306842790906956,47.567047430319626
215,20.01714312043103,11.395834896011696,80.33103363625325,47.70656427522052,46.6100302763766
216,11.295711984986399,22.987706653867665,58.96739644531928,53.88238113975298,46.88690486233511
217,22.017250714095507,24.544292401720007,65.17607702103335,63.42575398580737,35.87173792633371
218,14.252851335907273,1.4592951788336475,56.046601078064185,36.27230969422807,40.06031467914899
219,20.340648975679784,3.0860689219666835,83.70234655601378,44.18723139604575,33.48546687461228
220,14.101411618002924,28.53827789213453,68.55524400676866,59.512652177269885,31.693880793210933
221,28.076166672159307,1.0840829295259287,83.53653542269916,52.573892929303,41.977066134258436
222,24.08620237891317,-1.777619960739365,80.2994962958275,57.26332351233032,31.098518754027076
223,23.264767928235322,-2.4800243105894566,56.75499909006625,51.767345508789326,27.935171580384242
224,29.33243404896573,4.606732743094965,74.72892045811767,47.516277783433885,28.195030636263134
225,20.081501210676993,2.9191820809315088,61.00373179733221,34.79334206748373,49.8970673567495
226,16.58358945600276,-6.068516944566166,65.88981554304367,54.59739133093841,25.761742176361317
227,11.9984754920401,15.466834890106934,58.80084922036379,53.25313835333381,43.7457811844056
228,20.13649000900776,24.02749783522237,80.22453786959599,45.32057811731952,32.25553246965505
229,23.252786948524324,12.06010288707417,58.65365871039573,41.55759255413041,42.02777158913015
230,18.478181143386617,9.653372139917582,50.279114109548,41.92032392873566,41.870200475579566
231,15.06681865360985,-3.5181551340270083,71.68268038187253,26.173311976235627,37.22812249850639
232,15.709247603484156,16.098790058006106,73.90963655989027,67.1875053298431,38.80311731469446
233,27.053483712584892,5.347165822817423,71.46136403980195,55.52375825850101,36.292544682719054
234,-5.6063218946286755,45.55040746195424,87.57390181930094,46.77592540690395,65.31695426652026
235,19.388666416987466,17.950356561043616,67.38580613903726,60.208953776375566,35.10442998474427
236,15.043028521572491,13.744940997361935,62.514628358955974,51.89500292825174,37.835475907169474
237,14.85450581722401,12.313800056718591,68.74185808970506,12.24281676770071,53.92367868931037
238,22.141711817180756,9.602647802082412,84.39382048655142,59.020112288393904,35.11603355576487
239,23.560283492854495,23.608155125286064,95.0047775716598,43.424376282382376,35.52881249014542
240,12.331989065167406,14.480382918942178,77.26413049277961,29.752776357017694,39.92885980517883
241,22.30229360573309,19.342675269067165,63.05383080155681,72.64654801664346,24.406389941410325
242,23.258123580908183,7.3093974057152815,70.38032819274382,75.94244670322014,46.8548559525895
243,25.915919697140467,5.074171046837803,81.70666288905815,68.35677736121002,30.464040486653527
244,23.409567195057733,11.07192224913443,76.29635862375048,42.650259789966796,58.039521687221495
245,18.78851587907305,4.951343564727999,73.17779947121139,62.03232174712165,38.05125075094177
246,18.312518976423988,12.687378790676672,54.765707480871626,46.92778523209448,31.15604867517541
247,20.772079191522565,14.93749848979787,90.2505116262863,60.588633499193286,52.28756184308571
248,23.923904016862462,5.935149933847256,71.36681633036186,65.64790092747924,35.326682421284254
249,24.284854035237544,11.82703394523098,84.25357616712027,59.161834913207414,22.99086594612722
250,13.603175756245909,9.030306238716166,82.04787088715584,42.420220817979484,51.372588516315275
251,14.604883276507863,23.298769881530077,60.95152592892797,53.504546580845115,44.53911101108626
252,30.423977112510585,11.940588711758302,88.85810306348478,42.933772404722994,36.0064132529584
253,20.26567628803418,11.157585480384212,73.37893115582804,54.51930678393393,49.38865273630288
254,26.646998523048712,18.593671876955618,86.93617517529259,53.186074771364126,32.20968505325275
255,3.7501153604664337,6.257770382402132,75.25844849539847,38.58687512193452,55.983204147963924
256,11.360194932993256,22.43837123704453,68.69780153954093,35.48581607441971,67.55777802477105
257,7.8641173442638586,23.71279266331773,70.51614749578798,59.60136285599675,52.713357451758604
258,23.872145153603906,17.09275234800288,84.72463088072121,53.830510633108304,42.548650003645434
259,23.300460568101947,14.620297097281968,85.8664267452911,62.36472890551439,43.894128593618944
260,16.485105025754113,25.396891387541938,61.26212541805876,47.0705157850304,43.15451115490791
261,14.671682240033828,14.611329289137846,56.213801053815814,32.33316525166275,39.2988359615479
262,22.338273700218323,8.79402574818447,66.90087139742788,54.88396550768753,35.15125458003883
263,17.127352177465447,28.022340030227696,63.95326147629097,49.54888076967667,44.54114427813004
264,24.963811023323004,11.167470855583463,63.65734804273503,53.27210847900659,26.031636784354205
265,-16.91513981652447,29.755036789344224,43.4447043033231,55.27778529962346,71.49658449194288
266,16.762921633080712,13.754024937846205,58.44705895992357,36.8970533113844,47.3304125883465
267,29.56356569815376,25.261940177503,85.91470393448598,30.356773240664648,39.871224327583924
268,23.59027077000675,16.13876635187326,92.96888162586652,28.17701939537568,50.404373146045856
269,15.088911805593018,20.174531310661813,77.99334453446855,47.90052113997458,29.03866346784401
270,19.037180174901945,2.650718853698658,57.81239151430721,39.512952688649705,26.129084875218403
271,24.943159581472145,12.742993637847787,62.1538069628722,51.29515962936055,26.851786419559712
272,27.196177492896858,20.19644703820567,74.83050765826343,57.1384009024906,8.20855903393182
273,21.745470666474844,3.4427704288239145,62.15473777012771,47.90940573147597,36.477843278011946
274,23.20395851765563,6.975928007829178,86.90479230789163,33.083028375545375,36.40869292494842
275,18.093789166910536,10.708316070051396,64.18250316638907,37.307908571685935,46.01059990220795
276,16.74569182654075,17.65005290724036,63.7188228113995,43.69653350873655,35.20785779148245
277,-2.5527788376778386,40.22167982033633,77.81941692576254,48.76986884994999,75.54518732988745
278,27.500996679419675,18.400994274451854,65.72670847697547,44.098181235402734,28.28969894269725
279,11.049001947987179,26.26735464280235,70.26728480748945,64.8462341143553,58.67095415203497
280,8.532724398726367,45.01288648847908,71.98717977660847,49.66984411016838,61.748117123942336
281,18.23274146562269,3.816990367237061,71.79362029497318,58.82073378380635,25.779570304590667
282,9.543861649425398,25.632499202812713,74.30608050321644,60.10577672831215,59.335500302367414
283,22.452607500681662,19.77712625179256,78.52582301170284,41.654946030694546,40.51585463137661
284,19.307381862251443,-1.1926078892970864,71.85482519048857,45.151142026892515,28.09049325827033
285,17.925805455623504,-10.00424875035021,65.10969482993399,48.067402292384074,40.32666267848323
286,18.5572720034704,4.130054566244532,66.1505597993893,53.792575560967194,45.96303059879705
287,11.345144280683678,14.040577780761986,91.20877551875024,32.09024242498872,47.13734002431052
288,17.147825620088508,21.724399828087165,67.05664218019454,67.93364576599176,48.37565076032916
289,13.990312724139276,18.277197676399435,83.21945334437666,53.19010002930388,47.54626560460435
290,29.190611644891007,17.25994521042232,80.64882510568611,50.173702132829135,34.93932984638697
291,29.278955713145844,13.427888930119986,94.0733679492081,32.130723172856655,49.51349485806529
292,29.14935459469003,6.723815084228518,75.15560605433856,54.80776545895712,35.14367068679799
293,23.744542499935026,-0.4147556344723746,78.21738597719545,45.52029954224094,11.880630898856696
294,20.576525271252564,3.479175869294215,65.54815939926509,62.67427558200031,36.380891448133674
295,8.125338762415128,32.70877951631262,88.08769699581107,44.4992762440253,59.68159322509855
296,33.22767632213357,13.944674041051796,95.34984532563573,50.5765595826104,46.000264530355125
297,17.830590053257097,2.204024548823897,65.26142312209024,39.42295176007079,41.70451254725326
298,17.833419301024584,8.571077845260854,67.60171836982654,46.11153553773537,41.5497435834847
299,20.141489337936566,22.030635047735803,67.66874906716897,61.83668219465791,49.66625805458297
300,19.376845280511382,11.23524122640699,65.00012884869948,44.48497068341517,41.73752477744362
301,25.089706521560977,9.046784844876337,87.70880577795303,75.4162920121578,43.9487317748399
302,21.53494983439431,19.575240908873585,102.88893788530089,45.55891731877535,49.48178183875084
303,25.769993524182837,2.9498257529190157,68.19611863219517,62.37808435507453,46.91726871004526
304,23.401633315979346,4.303307963128308,93.00690412529855,76.48032064582863,41.690116689316774
305,20.626856379092672,16.973473716293164,82.81296351474323,37.932801003062565,49.738607677797
306,16.127861091370978,24.433949070796423,68.99429831662577,25.370089176385417,46.24768500403416
307,14.657653097219264,14.418253747380355,78.16281865230523,38.76992215090162,56.1468239048501
308,16.594135496716902,12.19788525141511,50.99340397272666,35.55546246762137,42.47412269750264
309,16.48189232567869,26.830067044897994,67.9606755936009,44.67428351369446,62.96051878283352
310,21.820855294428235,10.201574468459938,80.59233609881123,51.511543562825445,43.05798619660379
311,14.500588907300894,21.404465562847463,73.90890004873641,48.39278897822088,47.304470460722236
312,26.14537420771706,20.848625487930583,76.52799329161618,63.17432850065369,42.281275256563866
313,19.62233316437906,29.41814656167397,81.82643461024968,44.591306586826924,49.67272448721253
314,22.40177559442885,8.986813993528573,60.727157674396096,74.21205152614797,39.20846650001745
315,17.397177690582833,11.992732441289155,72.05531419467658,43.73476392612557,36.748502644908456
316,24.790523351691306,21.038679714591076,78.60565252814816,44.2919428549199,41.67724369561469
317,14.908881272185821,-9.788121233771193,49.59795872556677,53.64654108891708,28.480893832128107
318,32.87655055380533,6.4338837827181745,87.45959350342417,42.76789066533626,36.59587658857113
319,-0.3567226691628984,35.60912697212601,64.0426635958562,69.68540975799553,51.630390018176925
320,25.238795140374872,14.496382937298767,90.53034375885052,39.14425478516868,50.44634130016888
321,22.07036989374147,22.800161533617565,74.38661389281305,65.53197646960722,45.48729384382808
322,29.54909472214565,8.259597309055279,87.86961145288466,54.09314848958499,25.485037530840348
323,26.389876498303217,5.494370799621337,71.38205223519526,40.201763820098506,35.50630662151449
324,4.961005508541605,34.708039190239816,68.33857277201615,34.05195094528135,48.271198043861176
325,35.18667102903283,4.856645475504738,95.79128039486396,68.06498927911248,29.28964820964279
326,-13.14388798106991,34.539374394502374,68.9213043898445,60.98998505417354,80.29692521283776
327,23.945641073847877,10.747374112465845,75.38611959377559,76.67945527360047,27.006518527907637
328,27.88759760102578,14.492699044175986,89.99059433563743,34.95510432902975,21.320864969458917
