unit_id,JobThroughput,InterfaceErrorCounter,RackInletTemp,do_pdu_balancer
92,23.864272116430257,77.91680335059527,47.856640441566626,75.0
93,42.70216078111085,68.73717236706356,45.52272634207921,75.0
94,41.991418658718956,13.184800152774187,42.91314972030109,75.0
95,11.62230570989695,35.408642656139904,71.76589659139034,75.0
96,4.2734869984439765,32.290869286370594,60.711653235724846,75.0
97,16.52253199488694,40.741371869633646,32.847268697826976,75.0
98,2.3532752838340354,85.44274085968225,55.61957120116243,75.0
99,2.6959273084731907,57.15787911987924,63.85858072955435,75.0
100,41.47978065697757,16.90866957230145,50.9313444339719,75.0
101,3.5440610271477557,77.63765698740328,58.13859764752713,75.0
102,8.41471498278966,57.199031669287834,77.17864637049833,75.0
103,37.12864536341395,21.59144880375025,41.40452497917855,75.0
104,17.735866995056263,36.49346822921152,48.84113409477379,75.0
105,11.889427835514809,45.33191700286262,50.83486293392917,75.0
106,54.215985728245265,14.14508423306328,42.10410834254411,75.0
107,10.534872309091536,62.95018587033407,56.29397032646747,75.0
108,29.772380788370278,58.46487515583794,48.51608972647429,75.0
109,31.36869856847408,21.141265883899212,22.100248387293686,75.0
110,52.88873789916123,25.838235298421992,40.599541625076235,75.0
111,10.6668928493182,36.9925067300873,64.46672986875258,75.0
112,15.046288756685309,50.061652742110724,50.075632049470514,75.0
113,17.525427610649704,69.15526756594627,37.32329696293701,75.0
114,11.348217295875278,35.19192665659858,46.36776468962498,75.0
115,18.5497615497895,75.3435896932359,39.317875316242706,75.0
116,38.89654714559283,28.16195942599692,47.39849886161933,75.0
117,22.815922695118115,9.123038099028392,61.87618121192409,75.0
118,35.099887595479,45.095578319081284,67.16839161827902,75.0
119,9.623802781909962,45.82726517621026,43.37469122223326,75.0
120,3.0864019493113126,31.223455502126388,72.73691352653627,75.0
121,53.31971590355487,5.612979084010986,54.81760764862893,75.0
122,12.607122370681102,34.85315529079784,58.204615828698365,75.0
123,20.183976981846186,52.19281740749237,54.7652364321834,75.0
124,30.998419710889184,50.751539082402665,38.65813098810335,75.0
125,34.325491311839485,31.787350575119433,37.89217233101948,75.0
126,13.282541837473188,61.48940232846567,40.87908315783114,75.0
127,17.0713204015851,67.68732637471709,51.55294507372805,75.0
128,7.410837430898214,68.41806503513443,55.260049929380884,75.0
129,31.862961061484825,31.60076553173654,68.17952143386499,75.0
130,19.866579588530865,38.553983544951414,56.87828521135113,75.0
131,-1.320878711871134,42.61179022745635,69.11445512371529,75.0
132,-4.761372644439174,60.53519356638662,69.88574863039823,75.0
133,21.901585704768845,49.1310579720511,37.52356556208798,75.0
134,19.555809148646585,61.64668101527611,47.48228496992489,75.0
135,12.22164063841382,48.369274102053346,48.47976742923829,75.0
136,27.64679938090509,40.8962792911071,54.41063709122369,75.0
137,9.217646012828034,44.560768519531834,62.794125465016855,75.0
138,7.86820076121535,43.48598849632208,57.06950895911933,75.0
139,8.254506006071916,62.355708072320645,43.80547293054863,75.0
140,14.69591318147205,32.305365448939185,43.369811084048365,75.0
141,16.398211564660965,76.6208148170827,52.23940368049831,75.0
142,19.293031656297007,38.47574920563069,37.69197565613728,75.0
143,7.711138923248301,60.775654824072014,60.900777555402215,75.0
144,25.745650493888466,11.401284141794065,69.47962032316673,75.0
145,37.7865598778598,79.39301327249267,32.4626204860734,75.0
146,35.72775420984858,29.244782719102414,41.36534043000196,75.0
147,66.94171143955637,8.788504116274101,34.43763027030465,75.0
148,17.120031545960547,40.12959603956507,71.22746543151149,75.0
149,16.149660657761423,55.31838425265291,55.34997050808223,75.0
150,9.141825789281752,39.28770714763233,48.45948136082003,75.0
151,20.089769227458625,16.95413415086346,40.04475138865361,75.0
152,62.965458888968,-14.224504829589012,57.72086867082539,75.0
153,30.44350977328278,19.949030639364835,62.25230544709091,75.0
154,15.390048965660483,74.60138952316001,58.17017708342113,75.0
155,47.56456128361431,42.06888368246362,48.47618741418334,75.0
156,18.40955666507626,48.16635380142786,42.720166051725656,75.0
157,10.202737962206237,82.08907341384574,41.73738839196279,75.0
158,1.6086611785594425,58.300505586772466,62.2694366230015,75.0
159,12.860129646564998,37.12597095259655,58.43654428313329,75.0
160,18.986471151450385,31.670825155973574,61.161803360871225,75.0
161,16.98278048224954,39.96400998981083,55.131170456044345,75.0
162,11.29222163585466,49.59982805047412,62.71576903465925,75.0
163,8.197368918544926,46.716793137124846,63.20332583094732,75.0
164,33.88164041188252,23.72116305831857,70.0651069733289,75.0
165,24.32410220794271,6.658301027970012,49.65692306971425,75.0
166,18.96027387130498,56.665920522725585,44.105199560308016,75.0
167,21.207393360752725,28.062418454341742,60.050316985653645,75.0
168,16.776815013844878,60.077036887293325,53.777603299472275,75.0
169,-3.650852356924587,75.27123203653044,62.27832700500295,75.0
170,24.564708245719455,54.62519688285782,42.60983686587966,75.0
171,1.6558008800292754,50.27367536662363,57.09910056074076,75.0
172,9.759540683197002,61.38907184121614,53.05419191315144,75.0
173,26.14605484392684,61.58613622450319,36.32488116264246,75.0
174,19.99716244233252,24.454247216773666,72.14729574320756,75.0
175,55.36379653741224,21.293194819672394,54.49757913609163,75.0
176,3.8300616252847512,56.386446723514986,64.60161801269997,75.0
177,26.236235311381588,25.05021999774491,62.508402725763,75.0
178,27.012054905943597,39.81932528831307,46.021666421890224,75.0
179,13.038968933218811,54.97659132428846,51.64169504643735,75.0
180,29.540461060525775,58.95786731484915,41.353739530743354,75.0
181,17.3258240737322,43.12983191073055,61.48052858921082,75.0
182,24.976613656207817,44.72279642914407,40.55961796821854,75.0
183,13.660978429372284,51.078128214726284,68.06984626943955,75.0
184,28.51238389433819,78.88754535242194,41.15496303752483,75.0
185,29.723590793191626,30.92796701408673,57.50864220939447,75.0
186,22.367190494749273,44.73803980667543,46.89580673098768,75.0
187,22.016174236935655,50.91059988148023,63.71699101290694,75.0
188,39.94449239553044,10.44848343818106,49.996975927122,75.0
189,-8.107765788292411,45.93111763515662,80.1775495143342,75.0
190,9.121720835543695,83.5423568486893,62.945088443204796,75.0
191,3.151385118957066,83.51779207866329,47.92942412394658,75.0
192,57.53852657359578,10.25535891638334,52.24941640949072,75.0
193,11.23566860536424,48.11336175796558,51.578973187225245,75.0
194,8.49782765866401,29.90189610535525,88.32859727014646,75.0
195,13.272684049988259,57.17462039686456,48.66142164830296,75.0
196,9.538499735478663,37.720066437753836,59.12229812979892,75.0
197,18.502512339670425,59.070902482467204,53.42101421041474,75.0
198,10.42149908764125,47.949079466289334,53.93690664641597,75.0
199,18.52837667140686,32.39030844952265,56.399073146599335,75.0
200,42.22157461672198,29.755817272996964,54.43350635397833,75.0
201,7.749005080502589,50.295173547749776,44.777651759657054,75.0
202,10.684931614922963,59.004977957988174,61.006717934431606,75.0
203,23.261455091866026,34.24328833901362,52.71272290709255,75.0
204,29.535718710811597,46.441487798632,34.974044536988536,75.0
205,35.95630122881287,5.828353594805382,44.860215309448094,75.0
206,30.27197694511522,29.24736614570293,63.81756109759946,75.0
207,15.764254312601942,72.22757905979483,48.518552469448196,75.0
208,17.886902622845263,54.001489819628674,50.384215048767395,75.0
209,7.208627198372372,58.93777710321132,46.02443422246524,75.0
210,16.682442501800935,61.91775523014492,57.82883459875278,75.0
211,9.115962627496938,39.83344304969235,76.84106191091789,75.0
212,16.709048718460895,41.77300026351456,61.91128909541058,75.0
213,-4.337381371268965,12.08032165594041,79.00354121848132,75.0
214,65.85096137634359,41.514091051695004,29.707712534480127,75.0
215,15.064298963673073,28.49959228090621,61.861332596550845,75.0
216,6.122939968093624,69.81085815466446,60.33238997492138,75.0
217,19.45622208943766,44.05927721924349,61.81990080995568,75.0
218,25.03229092875467,20.42776730949377,52.37834910690367,75.0
219,27.063543233328666,57.11021844944943,46.08306457846211,75.0
220,17.8893964312032,47.982339174789544,50.10968247085367,75.0
221,23.256764239174608,40.40992226564795,47.73774236517245,75.0
222,16.145498076743863,42.51646159829028,48.54977863913582,75.0
223,12.980634073589467,62.67799329829181,66.25931224185933,75.0
224,10.911707171881448,57.20023167010163,68.44973477082098,75.0
225,14.065084282254887,61.462757187882396,55.67778169105378,75.0
226,16.096836677031295,32.354749341738724,73.4781671473671,75.0
227,22.84489252428533,0.6255150415052029,52.83876562399856,75.0
228,3.570202334080611,79.47441857427418,80.20285737254561,75.0
229,58.397766651102536,1.2436736480676558,29.741132462882184,75.0
230,4.322712556411885,54.912283090033426,52.49137379150317,75.0
231,3.0136389849838747,70.8826142698773,51.092828196222975,75.0
232,18.906798557851225,11.897558029892789,64.54144453370199,75.0
233,13.6288310540636,74.13735555403395,49.983223591669486,75.0
234,15.60740742106033,22.69377239330788,31.170043184508597,75.0
235,-5.430174254117313,60.86666869216111,74.50995881566156,75.0
236,8.74977291914728,28.232960080834072,60.04591636098779,75.0
237,15.30809921785805,55.13992420369445,52.694131776048614,75.0
238,3.100734524013011,63.822497080706086,65.0472206293197,75.0
239,40.22150018314017,0.7374619669647835,68.26216687802246,75.0
240,31.475263616911036,31.99360631507732,54.84457740914317,75.0
241,53.34391713247517,50.218060989761355,60.60004427712912,75.0
242,17.644864687473508,15.227238458561338,41.00927132824883,75.0
243,29.9736781208286,29.155813156822312,42.88507866514621,75.0
244,9.83692194144095,56.42438757885786,54.94569031409225,75.0
245,23.331743654627395,33.18162770686678,66.39416274966082,75.0
246,33.08049347252266,53.84903012077798,41.63431691648493,75.0
247,10.727013742199754,48.27848072408846,64.55117104040609,75.0
248,21.860396748534246,68.13694104898822,46.79276879704648,75.0
249,-9.856154712469039,68.5806471314662,77.08301965135263,75.0
250,13.95462829834021,66.3806282420886,43.19386575175652,75.0
251,23.875239558050325,38.80250023912586,36.44085497731558,75.0
252,38.448908353269445,10.851084343449969,54.23711334382431,75.0
253,14.470782213360184,69.7053281797707,61.67086984383883,75.0
254,26.558436558160963,72.13096264839338,26.030631630788967,75.0
255,21.80412236241525,56.62195485154365,53.090013046151846,75.0
256,27.325527505457643,59.59493224855077,44.13286423813858,75.0
257,17.16830049368109,37.940556710133265,55.68058444694298,75.0
258,20.425709657002564,24.451583392135394,55.94424023328935,75.0
259,7.320146279406517,54.189755745175624,50.7132860492617,75.0
260,3.2718394921751845,66.35679592588039,74.26151918006677,75.0
261,-3.7741431747367624,89.01721680487607,78.32555200572241,75.0
262,5.535735377333509,65.8479020214453,65.314393474265,75.0
263,7.738343030760271,53.998222424221375,71.39556205773431,75.0
264,26.23849682514821,43.04151207045231,54.14027034191694,75.0
265,11.397206692704566,48.803456578832744,46.93940593963835,75.0
266,15.652280956440757,49.92839963973781,44.93711493678076,75.0
267,16.9788895552197,62.07199309656015,46.05675243561209,75.0
268,8.397244987560478,44.32484039461586,54.56672076857519,75.0
269,10.627266652721355,40.31959557864059,80.27520571169981,75.0
270,10.132125608588103,54.56734142461949,65.40753569484528,75.0
271,9.082193642682117,52.17562088816013,45.293442309896584,75.0
272,1.1779007257520302,38.16568110879612,56.887861254945385,75.0
273,10.19904770194962,56.22236551182046,45.39114809849731,75.0
274,-2.1586166247021845,45.683754319532476,64.60444409179405,75.0
275,20.37378425938568,47.15781005727936,40.48119608329825,75.0
276,18.37380337085657,15.80308112108991,50.80747292245179,75.0
277,22.828263764440308,68.44589183216416,63.20070991872396,75.0
278,9.210245392183138,64.79567889943922,61.46267014032785,75.0
279,26.23255993263229,44.31887988031531,46.21660985988517,75.0
280,29.273106137622467,48.911075599962125,51.516086001010436,75.0
281,38.85505961841912,51.6628750488514,51.3353156798689,75.0
282,25.6741059605474,46.75279758495841,49.57473574414882,75.0
283,28.40906304826282,31.02768706314664,33.72028901658089,75.0
284,2.078378015947555,57.20335283393175,67.7916111346952,75.0
285,8.680628294777843,68.84000645735944,59.00108095461862,75.0
286,55.92897104940578,42.116755326071,50.436926418369886,75.0
287,20.911651583827663,32.762663736851316,56.55196068548829,75.0
288,7.6367679121752525,48.157670472216594,58.981787897175586,75.0
289,30.64032386415863,65.06193186843382,56.50616989087783,75.0
290,17.2618354608227,77.76521375391195,45.553467864809015,75.0
291,37.201722695201056,12.0245574913523,59.00425829529811,75.0
292,6.685313141730844,73.92469249614075,50.967061865253754,75.0
293,12.184004359555757,57.66974869098439,38.11136369213947,75.0
294,6.314412765575327,74.98577012069859,58.39942205552016,75.0
295,8.619378744661562,34.929377714182365,52.738569042375694,75.0
296,-7.1908792327745585,56.91269029965969,59.137958079299565,75.0
297,-7.038600114549826,44.952288411631166,68.0039809625306,75.0
298,20.457701950923223,16.489825347125123,49.01355838944378,75.0
299,29.37872277775062,46.2434407304692,47.00582571716271,75.0
300,28.811856162897932,33.42357333994526,42.67720986244323,75.0
301,12.532539855766306,61.90954432043342,57.550220804458526,75.0
302,23.459677742030923,70.99885514819314,43.64663511456377,75.0
303,28.89902937870195,58.396453259364264,56.3281380644684,75.0
304,21.29248796298086,36.34311855746826,35.6947903856925,75.0
305,38.080909918653646,22.14460737548227,66.25229613736893,75.0
306,36.270056285679495,58.5449101708636,35.32588172235158,75.0
307,45.79289678763384,19.490784276157598,47.49062151233369,75.0
308,13.826375097358486,58.388551220307505,58.47861103414392,75.0
309,11.85775163735475,49.712526376039264,57.22262930136883,75.0
310,28.320819550207435,55.05831123573181,36.282451519522596,75.0
311,12.982531999076992,66.94130358173928,49.10509157184492,75.0
312,6.6359013421455515,44.64146191796924,44.719961298120964,75.0
313,16.33272308248216,29.961449282405045,63.2583329873459,75.0
314,16.385803417176085,56.06289467579437,47.010488066934954,75.0
315,8.733069371083406,60.317632082626,56.00189200427286,75.0
316,34.08508351305254,20.33973343305252,60.7844969774756,75.0
317,12.253199506544254,37.02103094508092,59.88542817425544,75.0
318,10.629709705734573,50.25982556666598,53.951024657482215,75.0
319,32.546727522569086,51.96539818050972,30.647716820735205,75.0
320,8.491179184426228,35.97908478156114,52.36142806711498,75.0
321,36.20592973276984,27.230022424256845,68.31936228313045,75.0
322,14.73563996221306,101.11407730641898,49.53912174659319,75.0
323,15.092426227287161,72.88839233612089,39.72908981194842,75.0
324,12.958092054297223,84.783292759195,54.33112466345502,75.0
325,8.089787090480815,36.50246100348,59.817045975644874,75.0
326,10.55641497358851,42.96053107708615,62.5920891290691,75.0
327,17.731373950357394,12.00907701101005,50.50108607376522,75.0
328,16.959479960683822,70.02663631998414,32.630187019361685,75.0
329,19.87515625606918,51.18573370174892,39.39130926293424,75.0
330,2.9402381838626,53.354832706098776,62.32715147900261,75.0
331,7.93165404564588,69.43020121380209,61.755910221963305,75.0
332,18.327250840696074,64.40663955605562,51.05662549972745,75.0
333,21.163275281128612,48.964042515512524,36.95622051566407,75.0
334,7.498503708309185,51.04625585109855,44.46490983898929,75.0
335,4.684884427309457,41.44850914674131,47.1689534088205,75.0
336,3.4523782056768297,20.61128481019773,53.90796141696569,75.0
337,13.968372521098143,59.73664970046451,57.02070124018542,75.0
338,7.084223182926008,41.25319301391675,70.20105513476943,75.0
339,0.6641848931127594,51.64384581079534,61.91433925848926,75.0
340,32.116558060597086,35.810643393556546,58.549029105168096,75.0
341,10.740570437768397,37.04133868464679,73.09455760520963,75.0
342,29.32485015565456,41.16248079516255,34.5897687593814,75.0
343,7.744041944856917,27.060897704212273,69.46139383169904,75.0
344,47.1357514656595,30.305418895072187,51.697743352837655,75.0
345,18.682163922642637,34.60805748388895,56.23142619644556,75.0
346,30.26554449490302,72.83635773045742,39.36390286978773,75.0
347,5.445407401423038,73.1125665498306,63.468402985194714,75.0
348,9.071071447882549,57.07899475229274,48.339957919484284,75.0
349,18.396521816143643,62.05975264862238,40.91759835567824,75.0
350,7.276815388268066,57.527741163975904,69.8471405363173,75.0
351,10.50835741913276,106.83676079212364,58.950387239139395,75.0
352,16.459750874474175,42.22154687955031,61.4574083314921,75.0
353,68.63905037791007,19.59713152832507,31.898489606957433,75.0
354,7.256385953130214,68.14089334962631,38.855873278362026,75.0
355,1.2922876105854249,25.36546026029101,75.6438305443809,75.0
356,2.9225867849998224,52.9910306406732,50.061466779112315,75.0
357,8.244432141303033,61.79816529829756,44.902454356724924,75.0
358,5.705769947971655,87.77262187689107,55.14751219165303,75.0
359,6.232096831122662,53.356830555435835,43.32323984941536,75.0
360,21.72098413560115,46.440081378078055,57.84976729699872,75.0
361,16.818886474307735,27.75257465171873,67.05593451819765,75.0
362,16.141270840865538,35.237857480229884,60.48408911046325,75.0
363,12.983619580357402,63.93704590561195,47.27807143474374,75.0
364,19.240731502953317,41.07350773806371,70.43065970627639,75.0
365,23.886056420347117,24.602080918192485,67.69552193556001,75.0
366,11.199567446873992,83.82788844308934,52.7643357921111,75.0
367,30.74908867111687,35.644810668052294,42.919564201521794,75.0
368,21.83279550743246,38.20145021167026,55.965083931649765,75.0
369,44.5514561312141,21.01533921323331,54.37961163660458,75.0
370,4.302925122041921,36.303599066693025,50.61013419171567,75.0
371,11.60172298220938,78.12744769237513,52.77127380782055,75.0
372,20.905819509321265,51.61178945635205,46.51220346684118,75.0
373,34.90987907728187,59.07424765847284,53.72408722994539,75.0
374,25.646088851317863,49.13354296553663,69.17182057894868,75.0
375,36.92315812387559,47.5394597778466,49.30574101606533,75.0
376,44.21142257397183,52.83434004818951,47.30899575464699,75.0
377,22.824230694038608,45.37225144681827,58.358000539015215,75.0
378,17.779938717471715,26.548009258033606,63.67708596673046,75.0
379,3.9405362528307024,52.75566403654306,60.39285158987167,75.0
380,11.578451864387763,54.126329678481184,65.23244416193673,75.0
381,16.415860118187467,67.21177272252048,47.739023963118036,75.0
382,22.493166798612158,61.49922358877523,50.83774320957217,75.0
383,-0.5796917767906432,34.85312129481167,63.60431705006044,75.0
384,14.473763925725766,40.64355741460166,51.651635320647046,75.0
385,4.679464071317835,48.66385526534488,65.55856860850892,75.0
386,31.467902733649208,55.89556637341036,51.76476154457898,75.0
387,16.42184593239235,44.611140781598536,61.50575067652767,75.0
388,-9.25163523376462,99.13078967238107,71.75626930301657,75.0
389,17.42893770993933,57.982699073570856,45.46412960384295,75.0
390,-3.0128943663675676,63.27507410607937,64.33408591665973,75.0
391,2.473137566543678,50.04208348455673,52.953206973466585,75.0
392,21.114736871990033,4.325464789304448,55.50881974278678,75.0
393,39.77557734226981,11.845770427615424,27.48797332741092,75.0
394,-0.5987278035429,62.25610177315717,64.80172097242674,75.0
395,10.38218850781763,78.88239785975911,48.97698782273667,75.0
396,18.131691911627758,49.24300645102664,45.60118615826808,75.0
397,16.66300764334982,30.033609142424762,61.98914290416919,75.0
398,39.40533251847509,30.69562359539248,56.69293035228795,75.0
399,31.724183552663845,10.23019534883369,51.39530349540581,75.0
