unit_id,JobThroughput,InterfaceErrorCounter,RackInletTemp,do_io_scheduler
43,12.010784364872581,54.372574575938415,58.98567515283846,50.0
44,10.91210177165262,69.39321173274222,47.22940334551241,50.0
45,20.690030257675954,32.09402515402482,57.010396397327774,50.0
46,22.542611869792687,45.45378808916107,40.75520817474358,50.0
47,33.785717389424114,23.752689271767597,30.412755474341946,50.0
48,13.26046748521949,60.403865054591684,46.6059824648803,50.0
49,23.478432547319468,40.6611482860249,39.92025759717586,50.0
50,12.512051417979322,45.17298402262227,54.34034080675774,50.0
51,21.029929329653424,44.65159079446835,48.28613585140702,50.0
52,45.598405351243095,34.097218319139024,44.960479979741976,50.0
53,9.680828136917352,54.759254590449146,56.50383384177798,50.0
54,19.174030921345256,42.75411658072352,64.57676732107906,50.0
55,14.25741252303699,69.26710985358045,37.09127837590938,50.0
56,9.971187122707272,53.82472590114939,58.007622980666895,50.0
57,30.61893154282564,50.15489624147604,49.16591391015647,50.0
58,65.01487510179787,7.914602569768629,50.62247209079779,50.0
59,6.9091232828913896,73.54187832693579,67.2936723481357,50.0
60,1.2879889236340016,61.94874627967149,62.84462206861594,50.0
61,2.5853884125423185,49.127608320028116,59.35450082609647,50.0
62,35.677103588889565,33.030378840789695,32.53174011046281,50.0
63,23.198362506361697,37.05395271355797,45.07524976938087,50.0
64,10.347862503614843,55.38083649421141,57.02478765370947,50.0
65,11.837055894539391,38.423042714163785,56.86655463144503,50.0
66,5.379631972725614,64.01744530519252,44.62051716029322,50.0
67,21.70344280281989,54.32869697561135,48.079975881016864,50.0
68,26.00741814566014,64.8728986665487,51.68557328746194,50.0
69,16.4802309738516,29.293399474183715,59.12217249096321,50.0
70,8.003968503803893,30.75378434506183,59.897464584477525,50.0
71,11.55258378077092,20.2903339121935,67.67369873891425,50.0
72,14.488983273649762,35.60142144766731,48.113743952638906,50.0
73,11.11142268595366,47.321121063428855,55.54032837390993,50.0
74,12.844630406539567,60.94889490463824,44.4144131814665,50.0
75,18.66284294306739,77.11923890011278,40.726576917099294,50.0
76,18.9666801122261,50.79913287666296,48.45156935618674,50.0
77,20.990202885497407,31.103123567191183,51.24316539011899,50.0
78,28.034806215328306,54.03155475121834,41.50911698433388,50.0
79,5.875469283184096,75.48254820785364,61.61879767723023,50.0
80,31.563468891007183,10.69539728943424,51.20381350745227,50.0
81,16.768498696327494,70.26127273928303,45.76607917716304,50.0
82,11.303070298372592,46.08494193049823,50.893668782404504,50.0
83,21.096318510377955,42.88986246309444,46.487122474775624,50.0
84,38.78022946964727,46.81946281316015,36.33821066138652,50.0
85,12.884119362876008,59.69110781251011,65.46464220568843,50.0
86,13.46563285697266,62.19077835943201,47.82102398025029,50.0
87,7.113783641376596,65.66228066391965,57.689724036005494,50.0
88,-1.9350068061919439,24.974038768495397,53.63181826001644,50.0
89,21.47713317060345,20.9764795160047,79.4355101915146,50.0
90,10.285253526508619,70.3324745554744,57.44312266246208,50.0
91,-3.974440253159281,77.06827855922418,65.6578380734783,50.0
92,-8.813071855119007,58.146063713921635,68.40231807001607,50.0
93,19.084948518437578,61.971716430470224,51.90738971656757,50.0
94,20.705499525171543,10.33190106766137,66.36868877789406,50.0
95,9.981847574996507,71.22088938792628,59.73709197301574,50.0
96,4.650053372080016,50.20476409548243,66.85301399178327,50.0
97,3.3058591753199273,78.51289156411016,58.16195383320997,50.0
98,4.243812040327361,65.85326622705979,59.817891737707455,50.0
99,10.480122935893549,60.150779346537746,56.44563423769846,50.0
100,20.7217182020985,84.11396580947365,66.31404675066322,50.0
101,21.82466145053265,29.626702799808278,68.54330949357573,50.0
102,9.234447646669201,52.171365543297455,54.64756906125274,50.0
103,22.537634433907204,76.90043959673628,42.835254588454866,50.0
104,27.96828081629146,33.26197030003352,56.34508788307182,50.0
105,0.6962945192647298,65.15000309930423,61.76958298978069,50.0
106,32.72715818847625,40.78956638697419,61.59448193436195,50.0
107,26.347462127735778,63.199836816105,49.3055421725473,50.0
108,20.128916141182394,87.81994077606566,48.927827896733405,50.0
109,42.23238563902665,32.993825135630814,57.6692135957108,50.0
110,11.789049676003465,72.9355348866592,78.46695513204607,50.0
111,14.33343131526141,76.73946297684535,53.28897916474254,50.0
112,35.452336662781136,29.11475919789317,62.29318552520894,50.0
113,15.157227201627197,42.70070853349093,69.37102335141259,50.0
114,-2.133716499271302,57.60051972673232,83.07701324641602,50.0
115,73.01795628409121,2.7165695652279966,40.02925428355659,50.0
116,2.792651024362948,70.56173259665046,55.89524479523618,50.0
117,10.719212407731547,45.471877751132126,56.856571549468065,50.0
118,27.13636039272278,35.92416108433803,60.339830755036736,50.0
119,4.886097878158398,71.26435728400969,86.01762145264648,50.0
120,24.291600974585865,55.0197522953345,74.27438118853945,50.0
121,13.406615903222786,29.40883459948038,49.85424210506279,50.0
122,31.333334769429964,19.07929362573886,65.9202123671691,50.0
123,30.21037576211569,26.64273444815815,56.90278195205953,50.0
124,10.01314523561581,48.215901702294204,70.55713546069354,50.0
125,5.626958927532877,68.42480257338897,61.57180268906312,50.0
126,21.3325342404235,66.20609651235414,29.198330976839063,50.0
127,15.73325637009149,94.3157049460957,52.10603845859337,50.0
128,21.311557178844357,34.77971611729839,58.75210073652024,50.0
129,15.540761041062463,48.40810437871629,61.362547273415224,50.0
130,27.0920490389248,75.97901313302813,34.39396625405786,50.0
131,10.801242120032244,44.142508853820395,66.30448178323469,50.0
132,34.35953080510615,-6.668073346719829,76.56590197563662,50.0
133,25.50889827330463,39.51400151347483,46.24518554712533,50.0
134,16.76102690929124,69.19967406857731,50.54505331298524,50.0
135,34.57543166441047,42.11739451207767,54.878379115727135,50.0
136,12.487307478438618,35.97623570326914,56.17538195096818,50.0
137,5.596415469486752,24.684241851951054,60.861024485413694,50.0
138,15.504121912324964,30.432238548494862,44.80935277468222,50.0
139,11.567075608973578,42.474640486721974,53.31204240448071,50.0
140,6.260009107870893,41.73657314473059,52.29186090673411,50.0
141,9.647696115727411,29.737031729514015,50.40279825485848,50.0
142,10.334157337185523,36.07459506212402,71.49244027705655,50.0
143,15.621776795235526,75.23386773724647,42.11149859619834,50.0
144,5.164352420349974,44.74549877216769,79.26416782126901,50.0
145,26.72319362512659,14.138845900200689,48.24593898900638,50.0
146,25.09453199710397,55.600981662703205,30.092470344080258,50.0
147,32.936803924584694,32.064193749336795,53.34700461933912,50.0
148,27.951875108633658,26.96459915769528,46.133463077983265,50.0
149,27.35769378454623,-0.5043435224873534,58.273780385114506,50.0
150,22.502653620167976,66.42090592276563,43.77130059063186,50.0
151,14.458873864367991,50.79184947783598,45.06570505699842,50.0
152,30.14546666852099,37.37069633073459,53.12259287239351,50.0
153,18.498915163467995,57.21428350644842,48.73643802613903,50.0
154,22.911282613151503,52.602380908080555,36.07611238423773,50.0
155,6.8045716088904395,77.82632286581445,61.194192503903345,50.0
156,20.071464058673843,36.79482410294052,62.642748108483815,50.0
157,7.4322157568108596,53.867527736530896,58.235699358851456,50.0
158,18.02163080852401,35.659141872235416,67.62370877825299,50.0
159,6.3593677777048665,62.65783515437856,74.66971708250622,50.0
160,-0.39346147566169076,61.24519935963489,59.458249808710086,50.0
161,9.563145827773953,93.15428170549359,46.475383479126855,50.0
162,8.823317460486964,51.66822979723154,75.98979631181224,50.0
163,12.738766006356753,29.57617039891287,55.66866173615881,50.0
164,33.83997000164393,47.266543177673945,57.7957883226211,50.0
165,21.79526952418763,54.07491108493983,35.7817500242564,50.0
166,19.443721484001532,48.45290287026481,42.92073832240947,50.0
167,30.332719042087657,54.03643137651954,54.32978471675737,50.0
168,34.5332654330695,50.642649854898494,16.126630867393047,50.0
169,11.189739130086037,41.698409160386234,63.85010681850138,50.0
170,23.58175440430764,27.677646892876663,50.38282332534118,50.0
171,53.499619414458856,13.802967562845266,52.43024761264175,50.0
172,24.237226763169634,42.512270877248696,41.263667137702654,50.0
173,40.61998302646324,22.797649030008657,42.920490677913044,50.0
174,3.7213972368632744,61.25767843747081,66.82578708947514,50.0
175,13.42779105954494,34.55576509934893,49.79731930750115,50.0
176,13.34960177897822,77.89655681364508,47.059548905334495,50.0
177,7.119990370352858,34.03105655892371,41.51403934895836,50.0
178,12.958395239177822,56.325948485944,49.567164595000484,50.0
179,16.885615360297884,41.4815222545523,58.35524830932864,50.0
180,32.03847137976911,5.434737994695688,56.77338911467494,50.0
181,-3.6138272074409556,58.4084186541242,65.96869165871153,50.0
182,7.874465711132797,59.56211150581181,71.57475442056985,50.0
183,18.21974680516398,50.05578611705181,55.246462076169585,50.0
184,0.7507977727031845,40.69322027539654,70.33996820324305,50.0
185,13.625839004672443,65.082711964365,52.3710599245547,50.0
186,32.9868752858979,40.06351035886893,48.507418256307936,50.0
187,11.132201743464558,32.34195002348317,65.81799135531539,50.0
188,17.17309567736143,43.724152141650656,68.54058432898732,50.0
189,13.47549040997107,69.9253461947772,57.63580599902353,50.0
190,15.258105000642622,41.30045685089919,64.80783923069619,50.0
191,2.804731319995036,74.34930053614505,74.80250887197839,50.0
192,11.908134507710606,60.15967313520033,49.346080119012925,50.0
193,46.51833600484722,57.7350339327165,66.10293558799364,50.0
194,25.938429697756508,51.54468201903254,66.97913801350442,50.0
195,4.1133083733645925,53.757928064686524,68.90378069339403,50.0
196,0.7941278910529439,63.960480701306274,67.59237112340575,50.0
197,19.47495614385504,57.64034430802241,61.46832944633162,50.0
198,18.967252502467698,53.658715481139566,49.378472756749105,50.0
199,4.020619773805647,52.515936266602345,76.90703680951468,50.0
200,20.683710247194288,56.61932286991723,44.12126010932373,50.0
201,17.406393072412037,49.27502521243931,53.93536442924396,50.0
202,0.514674043701695,51.368044192181635,66.46196037705707,50.0
203,30.85685047054529,43.982813869728815,55.06453544039547,50.0
204,23.261432185899285,42.846036155883226,40.55526602187788,50.0
205,4.9678287739080975,53.74918893839978,58.06043675010339,50.0
206,9.427552626440686,39.64251877401509,53.09938571623948,50.0
207,31.31385369826992,48.77328892975791,55.63066929721543,50.0
208,13.995688021452164,48.27352031972178,52.21530623284091,50.0
209,27.747420009670616,33.52987832505248,45.40222310957277,50.0
210,20.899724721253573,44.90862750897493,51.531135104591755,50.0
211,27.18964602782976,47.84047621249451,70.41819692670866,50.0
212,15.726383217058235,24.38223468416575,43.24077304626446,50.0
213,6.449143673312663,40.280687827040964,70.2705886100877,50.0
214,18.73813689162173,37.864484379750536,38.48169650927641,50.0
215,21.88590356126206,34.567594023464444,59.063669053551905,50.0
216,35.98948362890164,26.729855101685967,48.63644225879952,50.0
217,27.813930496988934,18.035660941479208,59.000556414904835,50.0
218,6.993237284796835,46.61288495712336,44.20704497078221,50.0
219,-1.8841177337829365,45.89364782559605,79.01037249420683,50.0
220,28.898728849042975,57.212453074354485,58.5491112554728,50.0
221,-8.220211681805484,65.54444025433281,74.34248500475887,50.0
222,-6.29491822840702,82.99737654475273,92.76013197475012,50.0
223,-5.001436653814141,65.8088500645458,55.825540109038236,50.0
224,3.9414444489385145,80.41260458222209,53.47302806496441,50.0
225,27.29740534274812,58.187947448204056,50.557918415820666,50.0
226,-0.24397773699441871,73.14793070734179,65.41689414857586,50.0
227,-7.382651413154651,62.37625109117968,68.84866936812575,50.0
228,36.031649323312486,5.03068190934593,71.85052399709177,50.0
229,8.60592697700695,71.62778107714472,54.297559553354155,50.0
230,29.739722330717203,28.76670823833676,58.821063859240276,50.0
231,18.67674227570818,40.82512186198899,68.42489574265797,50.0
232,3.7553978059583493,57.113278955585166,55.215147324399915,50.0
233,34.22587504479425,53.271464360987416,40.435702772804724,50.0
234,45.335199138127884,13.495584064977745,52.27746397125434,50.0
235,21.668307251843398,45.70586461176638,55.460203733060695,50.0
236,-3.9322015796992953,79.01602087843003,70.49762417620806,50.0
237,5.292799643378052,60.41274566128541,69.60491801121245,50.0
238,9.659333448098685,38.966416855189735,59.40714844886106,50.0
239,5.64626045900824,58.42645713392839,63.27111970075051,50.0
240,45.69433854304351,17.21760358366712,54.15459266036432,50.0
241,14.426179781393856,45.082189951551285,45.424912759018284,50.0
242,12.663182983160127,9.886880638533334,52.74529716800854,50.0
243,38.400704635795215,19.56249168741161,27.73026787432035,50.0
244,18.091521690415888,18.10728200787738,55.08498535425445,50.0
245,22.598335282763596,59.53559485051282,45.22568431212628,50.0
246,36.67810865568045,44.48321641866395,54.41469971289445,50.0
247,13.791230143720384,68.47079919987986,50.09689629782859,50.0
248,14.611948197035677,54.18411389574304,60.43001585705938,50.0
249,34.91608264832564,82.67066936171537,29.70688683026175,50.0
250,27.419092832416226,62.17781881629203,56.84494732138469,50.0
251,23.14541474956659,43.59037101669538,53.403231615193036,50.0
252,14.33619928868414,46.58734810551029,41.32390319613738,50.0
253,6.141971041286952,66.60019533742908,60.37134354299907,50.0
254,7.8984036574138266,61.394724409624395,47.812830357440724,50.0
255,6.92344184553549,50.11178252955536,60.04046443498173,50.0
256,31.756732256518273,38.11407085524421,38.047403255242614,50.0
257,18.98849614819398,32.94070938777793,55.27393504389966,50.0
258,4.321409933595422,37.334348545257775,54.729939965165904,50.0
259,23.535358772199178,21.53901969005722,53.89852432756466,50.0
260,22.431286319944846,54.617973498955806,63.96317575616543,50.0
261,27.90233556749497,63.51526883989587,64.15823451643922,50.0
262,6.0030570901019065,54.16977687606223,51.21216434117241,50.0
263,-0.45983551806540746,96.770254338553,71.3257340317454,50.0
264,35.89110738395609,45.506505732652286,51.46904636176533,50.0
265,19.318148646929497,56.903230767283915,37.363279345703994,50.0
266,27.907657917106157,52.35612993797699,40.351857846128894,50.0
267,17.89526818960403,55.31535955285313,50.04087190141446,50.0
268,8.999616269810812,63.99598803110972,58.519677000901915,50.0
269,14.040533697045607,34.919501266840065,64.7844135016378,50.0
270,1.253637745907204,66.22438177367302,59.886708765981446,50.0
271,9.544052480272455,60.87423852017463,50.07828173274724,50.0
272,7.465475715679937,65.98469100451672,54.32343091287184,50.0
273,11.355272527360178,42.08105279836036,53.67506447303098,50.0
274,21.90465037771694,23.919340338984906,65.22967265277242,50.0
275,19.302370231830555,38.73177651383127,56.20094359983553,50.0
276,15.384906802824263,71.25142996134454,38.191475028925936,50.0
277,27.04874186695515,64.48362531080498,49.226945541483715,50.0
278,52.37855549992553,-12.77799807964449,49.459306366286825,50.0
279,-12.000364005179351,72.00857578241445,71.42237368773091,50.0
280,17.5020920664068,88.17989367339143,56.38298537792813,50.0
281,11.502174475007276,40.97663796045458,63.37296482876734,50.0
282,11.584899950046669,31.5154525195757,51.810770352059784,50.0
283,17.964045400054623,43.60291738075726,43.68717142224119,50.0
284,13.819889326533081,39.937753431457985,34.111321837698235,50.0
285,6.386636115497634,66.34174199124688,51.66998058604112,50.0
286,10.879551218769523,49.637812181738575,41.06225777533538,50.0
287,15.254747067056057,67.81911118792499,47.42192850693437,50.0
288,9.84851114819593,67.10408016556552,50.58372196802632,50.0
289,15.070528310639503,38.212176732681385,43.102701217835694,50.0
290,5.723844874428043,61.53759774044285,56.48288000396067,50.0
291,20.04495455248411,60.73587734784552,47.59268775656966,50.0
292,38.55382487838883,48.66807290862741,51.23396329848587,50.0
293,9.517145389811596,21.014796938785523,78.80863085237306,50.0
294,20.985199997279494,68.73345521507515,79.91514878146725,50.0
295,8.255547711857352,72.32153147659025,59.106975782622406,50.0
296,21.40208122376294,24.8154575318518,58.321418202768065,50.0
297,7.001694581219995,49.83285247433917,50.469186928583056,50.0
298,13.975991620632213,67.98338621483397,45.713117672067575,50.0
299,13.18436756043093,63.92983047931398,46.78910844023226,50.0
300,22.50796087423809,70.24198507184946,41.627830037181205,50.0
301,5.171416186067293,60.892289180042845,62.18029544496913,50.0
302,34.45173463544045,43.12643585229619,54.806632317975996,50.0
303,26.397286842520934,64.23273022657192,53.34623080852681,50.0
304,7.134367217287046,62.86828978243567,57.28203024788687,50.0
305,18.139031642041957,66.99322651905588,35.6931114070732,50.0
306,1.4142289395426069,61.208793758660896,62.49899992128123,50.0
307,29.430839551349788,18.858592858081415,62.183438959030305,50.0
308,13.752186865654327,45.191727089590884,58.56421227366977,50.0
309,34.847495537293604,53.757045544083724,29.89721429964396,50.0
310,20.49202689482967,61.46755237897,52.47653754306456,50.0
311,25.89924537478695,36.670472649074426,50.249135508069934,50.0
312,44.79450195710986,29.729226594357062,40.947075838838146,50.0
313,26.496815629594945,58.47014568852585,56.42792389799142,50.0
314,12.472032933603213,52.706561521716594,50.35509874623646,50.0
315,26.008599706069912,41.61142659843164,49.58240817698268,50.0
316,40.616969510151094,2.4254113707308527,56.1953302450087,50.0
317,10.331924529278332,41.64948061068846,39.31414370195612,50.0
318,7.158961483993919,17.72441447570542,84.11624019003709,50.0
319,29.19440863878141,3.407995468749,53.010174601035565,50.0
320,13.155826703471963,26.84147192273028,68.68614072098026,50.0
321,18.044941473573154,43.62392475713111,56.2935473008463,50.0
322,28.662108011056418,45.71068978082118,52.25471593681331,50.0
323,25.972388603554197,64.22445066528903,49.08002177385804,50.0
324,6.6003392775228775,62.292383420203166,62.62874635185951,50.0
325,23.341033345026442,59.719984814705086,50.72293771788177,50.0
326,9.724489044346361,83.42678620099194,50.46928325762631,50.0
327,41.89649369151064,34.1944651697046,46.05469422854372,50.0
328,0.40563260803151513,65.59551203602474,64.86975214786396,50.0
329,16.033681016727137,20.771756942373504,66.44521305686406,50.0
330,11.739725263451156,62.29606909552322,55.717527474204765,50.0
331,11.815886255230936,34.68565828496591,68.38879534019956,50.0
332,18.31443454006435,58.564092526943156,37.82132936584131,50.0
333,-3.018427589138448,83.46221337413422,65.21091353588572,50.0
334,4.433441681586406,45.11103174343671,81.3906906834314,50.0
335,18.93725556270548,36.51748014991671,59.92477260252545,50.0
336,5.956725578062495,44.199790024959505,59.57443375241049,50.0
337,13.555763992078464,39.06360777713068,63.85105715871328,50.0
338,16.599759516101013,28.338016187099882,37.73987662231845,50.0
339,18.33156060013561,15.586808742237437,49.711224853070696,50.0
340,15.950484696344038,18.695756747076466,46.06509485882485,50.0
341,21.95685268981051,63.1816743282581,44.98582822340644,50.0
342,24.37762069414838,60.662592255140325,69.96624087913386,50.0
343,17.01677106060754,67.26203726384963,55.29357768358683,50.0
344,37.41152642001374,30.307301414796378,54.984234631437246,50.0
345,14.942090415035544,77.16550582543681,65.01403697984553,50.0
346,13.49137702194145,85.41901549772166,47.7820349485985,50.0
347,14.607277078809219,32.431077318446455,60.75499673811864,50.0
348,34.02149546606339,46.156134868629096,49.709025807374694,50.0
349,27.38608975450418,51.74880578703973,41.68404223679829,50.0
350,42.8588682502985,19.624157244989735,55.427630086648314,50.0
351,39.035114552175,60.09311199537392,35.188226511813546,50.0
352,-1.0113371631206034,44.6915858502908,73.90024746869828,50.0
353,21.59776251329702,59.948422638571444,46.372945995062125,50.0
354,8.954922734559677,41.69052775837728,53.65236831507761,50.0
355,13.374329136272802,31.980756708887867,49.27499325225293,50.0
356,33.537973762939984,20.843320483258882,45.49783648479321,50.0
357,29.42477168516473,39.813589935384485,49.880329337704794,50.0
358,2.9959906878450244,59.88126308725449,55.95330198534682,50.0
359,11.111162244718562,62.04201300515382,53.87747653370091,50.0
360,10.313328933082076,70.42655011092867,71.37889165231405,50.0
361,25.676056230890648,32.17604570277385,44.37441957215728,50.0
362,36.93538243455861,54.10797933618497,54.51148060454199,50.0
363,-2.19812888357626,51.577026790453786,73.89637116064624,50.0
364,4.82937741366718,37.94366188197874,55.71193234291215,50.0
365,7.8067605194205365,57.136676114146624,41.684227703874555,50.0
366,38.4029704511091,20.15987031096428,56.7215889781302,50.0
367,11.034394727802237,48.15784274383961,65.59598542060985,50.0
368,19.159730926577566,59.440926118120785,41.47207272695569,50.0
369,8.917601925834015,72.59939951886133,64.23256495164219,50.0
370,-0.6946424787313656,78.51409634356591,57.76812945472024,50.0
371,9.36027121217153,24.119157766310128,52.089450736797936,50.0
372,1.5384606008378876,71.11846347841443,66.35765472420137,50.0
373,16.07357771509608,47.52958154301617,55.79281784541645,50.0
374,11.196471559668964,44.91292041145498,53.861125786727754,50.0
375,5.481179183137684,52.96911183513448,61.99016565517449,50.0
376,23.29775917947586,23.46141425400421,47.5415423580957,50.0
377,2.1497590948632874,22.616924376830056,66.53234572942266,50.0
378,10.341408579674205,40.66634198896177,40.26320881188921,50.0
379,2.507060977239469,33.97425182904229,51.08440055986871,50.0
380,10.71537676368948,56.707020874584266,65.23206239355227,50.0
381,30.21419084192248,12.095872507600383,62.32765159633916,50.0
382,49.64791309402922,20.419433069369227,49.47985774307186,50.0
383,26.937742158131115,29.93603681115689,45.36765810496022,50.0
384,23.590230359598483,59.643191300931015,48.0288558172084,50.0
385,26.279696407000674,31.550346904545297,44.99625133489589,50.0
386,12.861895431994473,96.33468069135921,55.118269481952396,50.0
387,11.485581682199147,58.562302521897266,45.924069861725094,50.0
388,14.357296426535871,70.46940631335248,55.431953968838606,50.0
389,31.962351658704414,40.30894299910216,51.95300707516205,50.0
390,5.157563280503754,64.74957500477322,48.432444678094576,50.0
391,7.285495143272469,72.6403812718804,51.16028640620473,50.0
392,-1.2290946983382864,59.82327257606206,66.31196160822685,50.0
393,4.630880667879367,57.11689685060477,62.972354531263655,50.0
394,25.53076486011535,42.89848038267503,47.49884717666441,50.0
395,6.67712513235173,67.9723060042428,60.2485460397445,50.0
396,50.155685697620434,-11.175797237939816,55.90972430255671,50.0
397,19.693048641258045,59.56740326509621,35.15961215506179,50.0
398,35.699852179575345,32.92303818296146,45.76546222675369,50.0
399,75.16525295867925,1.4416996119904035,32.016712622691664,50.0
