unit_id,ConversionEfficiency,EffluentByproduct,do_set_BedHeight
233,24.067921792295994,10.196219482514511,75.0
234,26.580171977916745,10.224578670338758,75.0
235,26.82112152578111,9.031585678560052,75.0
236,23.602534625409064,8.54307871288248,75.0
237,25.100419102589505,9.9549038412504,75.0
238,29.8514940540973,9.935772522456862,75.0
239,25.265919602442242,10.214354392969955,75.0
240,28.065988431086378,8.43739303170478,75.0
241,24.37948548636887,9.982994463828199,75.0
242,28.427634891271392,10.563916486958624,75.0
243,23.88306036230527,10.115167581263423,75.0
244,27.11905238712938,10.824750938614374,75.0
245,28.191764733878756,10.231830358822759,75.0
246,27.90188996608646,9.16193095945296,75.0
247,27.8723603655957,10.35661497786847,75.0
248,22.010709999367663,9.90881708156073,75.0
249,27.340029940209003,9.618058947270148,75.0
250,26.524436121366605,9.794162222840637,75.0
251,21.632609674188775,9.04099546288064,75.0
252,22.038805517480426,9.802862978185129,75.0
253,29.45986877589671,9.662547039560266,75.0
254,27.31320463006663,9.213929761560998,75.0
255,28.378008762345416,8.532760855847561,75.0
256,29.395282184382744,10.048892000023331,75.0
257,28.69987018325888,9.202506248274378,75.0
258,27.70909505863108,8.464286809045,75.0
259,24.604870630985655,7.858822327346351,75.0
260,26.11075166116771,10.075150744044796,75.0
261,20.623568398583192,9.680797538997288,75.0
262,31.311134606584073,9.552340058844663,75.0
263,26.779228294623707,10.255717851046802,75.0
264,27.700449812526454,9.782873885975222,75.0
265,28.910801683509273,9.979656686400531,75.0
266,26.00822546415183,10.531909463523327,75.0
267,26.922317222425555,8.38812380822047,75.0
268,26.914763738490116,9.31048095293872,75.0
269,30.35959661905074,9.513466361874709,75.0
270,21.41882405583694,9.314403507797401,75.0
271,28.347489944102932,10.475579725672432,75.0
272,19.61938202696318,9.393249360221947,75.0
273,21.4694335007226,9.197736031488486,75.0
274,28.666166720924046,10.084527149469782,75.0
275,33.632767322529766,9.355692964867629,75.0
276,24.11526828365881,8.904776601762853,75.0
277,29.65714110996337,9.542900116398767,75.0
278,32.09851235858869,9.18440235979915,75.0
279,28.395768719310915,9.942372500393057,75.0
280,30.037701215031326,10.297236406568727,75.0
281,30.486815184021715,9.741854843250412,75.0
282,29.545894268202968,9.358245404070725,75.0
283,22.861774151463365,9.902583561127514,75.0
284,29.76324187815018,9.788974985675395,75.0
285,22.8893197369733,8.545068703641734,75.0
286,29.015503511761946,12.777112390956662,75.0
287,21.13213604237002,10.34020253658519,75.0
288,28.57441928986489,8.868826192184965,75.0
289,29.23631342132793,8.528906559903188,75.0
290,22.48097406582693,9.443479721874631,75.0
291,22.60048089977761,9.042040286705062,75.0
292,31.599707251436172,8.903828848072902,75.0
293,24.49374838779166,9.458495754749169,75.0
294,30.35515595150398,10.084063680844883,75.0
295,19.033073143513395,9.087028785669625,75.0
296,26.419341702065296,9.450931335206771,75.0
297,22.960910509482527,10.88635967291768,75.0
298,23.711576781650813,9.739941559275403,75.0
299,21.757272809172317,8.88594139052587,75.0
300,25.72525945891671,9.184072168986187,75.0
301,21.266239466649083,9.20757027099966,75.0
302,27.709977726117877,9.310443678122052,75.0
303,31.650743121989386,10.333063955050447,75.0
304,26.718789203651298,10.181285391419996,75.0
305,22.14546021627396,9.191021757589457,75.0
306,25.601855084891262,10.224397283969214,75.0
307,25.349695793919278,8.429916817825385,75.0
308,27.699418592930673,9.406402298442408,75.0
309,27.841421511764803,9.362785995919355,75.0
310,24.473472548544724,9.086203853034558,75.0
311,26.813464214062325,9.791858570700084,75.0
312,35.18674908493236,9.00206766441485,75.0
313,24.60395860652111,9.779491596475946,75.0
314,27.518538546573293,9.383147495582866,75.0
315,25.851702755834566,9.342092231332161,75.0
316,23.219507740033958,9.55159674990962,75.0
317,24.113292795446572,10.206866282404546,75.0
318,33.13335332705104,9.901863592507544,75.0
319,20.551158641206463,9.747355106229119,75.0
320,32.66435994847952,9.754989543492604,75.0
321,25.93984100263137,8.826544854811837,75.0
322,31.67947653795384,8.874430618689631,75.0
323,35.153632790197534,9.545875431735807,75.0
324,18.73093567489086,10.928220034956487,75.0
325,26.313908760307083,10.50725647131081,75.0
326,25.127597987407356,9.122053015150149,75.0
327,26.025836682524346,9.43514013181169,75.0
328,29.763601154431843,8.899255683105384,75.0
329,25.712183098354956,10.21656135216085,75.0
330,28.115384592799597,9.974156309467634,75.0
331,23.962506397911007,9.531064447391131,75.0
332,24.690465173794973,8.917821915684527,75.0
333,32.4487778590045,8.42167099270704,75.0
334,23.571987093036693,9.319218951917625,75.0
335,25.552459164869813,9.436804171349696,75.0
336,32.58692743998783,8.798065176046567,75.0
337,25.11097057040869,9.643958456078547,75.0
338,20.9127874840639,9.211346655902204,75.0
339,30.2686699324699,9.709164745570817,75.0
340,27.04997023665523,8.673136116373891,75.0
341,28.880621346876783,9.380949647736733,75.0
342,31.03898896314282,8.844769817829963,75.0
343,26.995829142573655,9.184647760960381,75.0
344,24.219664645428853,8.615370345422722,75.0
345,27.999879184281188,9.158769140450989,75.0
346,28.1881266376681,9.659073179974007,75.0
347,26.732747946703572,9.154952721276718,75.0
348,24.363371840759687,10.553714010902555,75.0
349,25.38665112925532,10.026073423865899,75.0
350,25.98730216654078,9.234953321714322,75.0
351,20.992105434365342,9.749068105141403,75.0
352,21.848433258619636,8.534107538374634,75.0
353,28.335367448392816,9.337021383698005,75.0
354,27.95127841544403,9.396358151300564,75.0
355,27.514986527615978,8.69419083939211,75.0
356,24.63352292637196,8.880423488438748,75.0
357,24.166665272358145,8.902016173379556,75.0
358,27.431971672533376,9.654107609448792,75.0
359,26.62383817043606,10.099572855285816,75.0
360,29.323785838215162,10.322600079117187,75.0
361,30.45129106141507,9.928411615214419,75.0
362,25.38761295834408,9.404756704690708,75.0
363,30.388604535850675,8.631403549842899,75.0
364,18.972097260618916,9.463442187693463,75.0
365,24.068870154346172,9.482257511777513,75.0
366,28.498883101886594,8.944189723976697,75.0
367,30.413234288668896,10.187677923991725,75.0
368,22.051893833021367,9.700031874928797,75.0
369,32.43524535053772,9.789623927683389,75.0
370,23.557533602233114,9.81631611423396,75.0
371,25.327119878880964,8.9108896929845,75.0
372,31.670781637670927,9.843841875931806,75.0
373,32.380583782203885,10.160904147976817,75.0
374,21.16980324524491,9.063379011574764,75.0
375,28.219472445137896,9.378604800785665,75.0
376,32.61083547459053,9.02820866432933,75.0
377,27.264558002167806,9.633114801930127,75.0
378,22.09858552197842,8.878692913342121,75.0
379,17.803906039311464,9.0054890044229,75.0
380,25.803972385159504,9.331562808369052,75.0
381,30.35086405698735,10.623854003758016,75.0
382,29.911260032321326,9.744138011204898,75.0
383,25.396449122979195,10.297477225339627,75.0
384,23.21512432146341,8.55330568915921,75.0
385,30.1153851567302,9.792593685897113,75.0
386,22.309132038639312,9.865329855671293,75.0
387,20.807003016614367,9.77804222751388,75.0
388,30.050307218311495,9.59136332822885,75.0
389,16.527368019283585,8.987969717970776,75.0
390,28.589898512065137,9.712587097816158,75.0
391,30.158456051880947,10.157974690743352,75.0
392,26.897561845958432,10.187132996551185,75.0
393,28.965176351180226,9.794005892889576,75.0
394,24.35344510849333,9.65753807334742,75.0
395,35.22550630404027,9.450395148145265,75.0
396,26.485193582520548,9.672180492692856,75.0
397,24.87458087367906,9.949972289300002,75.0
398,28.91554978380048,9.724678104372975,75.0
399,26.115383368588283,10.080171670145027,75.0
