unit_id,ConversionEfficiency,FeedMoisture,PressureDropBed,EffluentByproduct
188,23.604511480315,44.57917683866752,33.773244054249595,8.71258454387316
189,27.307885396607375,58.304775634457044,33.53255925160062,9.70000022533791
190,31.187477053113177,30.704940275534135,25.185867189128476,10.370952777402008
191,28.055021363957326,59.847334193812436,55.72692446973405,9.051121928982967
192,29.94972465906784,41.650352491107384,44.46898441560681,9.291903752985457
193,29.30214532195696,74.07873357111443,62.81316797526164,9.413333510754516
194,32.57890098984405,55.87136275699008,33.66457716589299,9.438399137116711
195,26.138501810444104,33.92596549665814,61.235456262711956,9.223154491176594
196,19.376032687668108,58.90972184066626,52.57491002547717,9.841580495095643
197,27.857428823319008,53.5782769272388,71.81624102704599,9.451349700981151
198,25.77728946929278,34.99694256355236,48.939070742521224,9.953065486987427
199,24.344498596510753,62.87906305422328,43.546355965818705,8.632973112086916
200,33.5316084799447,55.24414030310293,47.11778907201968,8.722532780627002
201,28.566283834922206,51.10044493560165,35.87358993933441,8.84641680465547
202,29.797839267501395,54.94886838392254,39.16117864753975,9.293169215299399
203,24.983105595137786,35.1884921098391,46.6773238967389,8.875312138000105
204,27.450363363576816,63.657844653674836,55.986884801993945,9.37303441346647
205,27.05304477780448,57.47206627787458,37.32895443499448,9.671018730131683
206,27.811409993532518,53.56238334501949,43.60979136577175,9.522895994849181
207,29.540639089622786,54.97400054174203,65.46512449557653,9.399076745104315
208,30.479084874742263,37.68036392131123,57.326458687852785,10.187541099010634
209,23.506512553505964,54.497001259081955,29.227820034443386,9.181748898722107
210,23.93063877628702,70.97987474164682,42.039085271529174,10.195230136511064
211,24.563320195923346,52.95090942285072,70.32537334516576,9.406095307411485
212,21.961739603974188,71.44812770237749,50.99388123019148,9.669864758685064
213,29.48624895522804,62.16061107954005,80.83330333956825,9.415339417693675
214,22.662847486810477,69.45264989187794,68.78564309252052,9.417721647074536
215,20.234625301467673,48.835636863520016,42.256596912889684,8.844514703662947
216,31.308074909740036,59.30350818923988,49.27263483572835,8.735335104756887
217,27.06498291007898,58.61258645347187,48.36151584714753,8.731832346606378
218,21.000537081367025,44.16005649645118,40.78241707171901,9.374117337208068
219,26.94766295599653,43.97517461575566,76.07641132768828,8.701777508989721
220,21.45353072090328,27.33790501890247,51.09986797580991,8.712765826353353
221,32.98616759240439,72.97493256356026,61.949268958424334,8.674205934296891
222,27.208653502283475,46.93945173633797,40.071929738074935,8.870382419774257
223,36.67634381900394,41.27656185260483,46.63547831665559,9.318755760046189
224,20.591814209503156,53.140750342865125,51.28739723090114,9.52840163029863
225,22.68451356818305,86.93404666459698,51.63794669683097,9.21328241936991
226,22.32623163767891,52.24953703418359,49.217910897044085,9.16423857216696
227,32.743289893926416,37.17102037758452,35.89285337739076,10.249466380458365
228,27.177151580258514,39.031276776137936,40.23545002946069,10.052851777400555
229,25.14640798852135,97.35320040612164,43.438750594926745,9.130927853081817
230,26.972407099225983,58.233342099250464,39.86931164213299,9.850002554360774
231,30.578317555422167,31.64270840997719,66.00321120733734,9.279389477350195
232,36.383889822337245,58.94899166055539,43.642582951371715,9.147294030444955
233,24.8860641641419,64.55036222591644,60.44294798112828,9.281704518728851
234,28.852725820234266,61.256622206912006,62.8930742333674,9.56289389270717
235,27.24684460560994,7.180768226637391,36.908157670942956,9.60201029076974
236,29.514199299267208,38.268365181441816,50.04867295426901,10.146173046516559
237,20.173199167838987,41.045093228336334,47.245865865449076,9.964345410143348
238,31.464096171595564,46.03556773410085,46.37987525979649,9.500189741993639
239,26.467882340980196,55.37996171138636,45.89632633466503,10.131997801064145
240,25.77972367758661,42.137311189727704,43.09943579936917,9.473942320404012
241,24.592579223980778,25.66433327906058,40.53527024930084,9.639764235169354
242,22.933732186474252,46.49108309384052,39.91844454856494,8.988404587709772
243,22.542407487062253,35.13266945208291,67.77755905734568,9.218755183925891
244,16.91081732577765,36.10049645743327,66.53403162720552,8.50668019968984
245,24.964934717010095,41.69812608989328,54.978112741948145,9.887134473727508
246,25.475714352538258,44.39044452253012,46.9851059020627,9.907177043197192
247,21.930299070160558,50.010499943328114,38.505730222876416,8.846162598629558
248,24.24324780114573,23.201460775543797,32.247757999859715,8.165249413315605
249,33.53206344312105,74.24195686413194,72.0628768048398,8.935501376581637
250,34.5170443618063,30.27600063989362,48.5441045808304,9.803146794070997
251,30.53135521018245,55.240558250124536,59.03282161612073,9.125944698022346
252,24.732737329825618,30.05491908309619,34.31256463685504,9.695991999666424
253,33.760785246898365,43.235909625686084,49.921040173925476,10.081106158551684
254,27.706211247414686,43.622252281738916,34.276019294516956,9.864758724256152
255,27.209944628589277,68.78139019803152,52.60552974484086,9.325193583929357
256,25.809800645210824,56.38677229637607,51.88391145994779,9.127668260861137
257,24.98094898968528,37.16590549155172,53.287887928244906,9.250960415817282
258,22.409646404476433,62.35139705908383,65.13748416010695,8.610578453764797
259,27.981325813712168,73.26057751720819,64.67585539927958,9.061698496214301
260,25.835847305891612,35.84894642374081,40.11316989036743,10.442629824462546
261,23.256836747681266,58.78055422236449,53.88925003647534,10.95671350299278
262,27.97516026782926,53.6130421423046,46.18323764183449,9.025936147733375
263,25.785191781237668,58.541804913399815,47.84459392013824,9.196184142923672
264,28.88577716022413,46.56247321740569,61.12155936396621,9.351800182787695
265,24.1337488249863,58.640025583934204,89.76924937101302,8.865675723215672
266,28.402404223083845,33.38393109430061,40.64001951738113,10.538108281915216
267,24.565487384945136,57.70542274169413,42.21260496927253,8.860105563823476
268,27.08066667672853,84.59877310428253,44.00677145138459,8.911307959928488
269,29.64957139223585,73.92501538846822,66.0309237860745,10.413374742925486
270,30.902308942438342,39.98336888179697,44.371478170023394,9.189772627629495
271,30.933683828905043,40.9598271548586,34.061785683446146,9.828040684791791
272,32.05153303956463,45.798237924097215,56.040919539763394,9.143765827413727
273,25.50425772296504,55.46276319035785,63.85584987354046,8.508122751560755
274,29.23925725468454,76.33826552122773,42.7128071609126,10.169881965159624
275,29.437724250637288,47.50012396104326,65.05933901512877,9.51843331680233
276,24.689062482036427,51.48439884587874,45.457185082570845,8.96408766722294
277,29.548703451009246,40.18742789490065,62.33818769238587,9.507080316039904
278,27.249596289789313,49.31392504089192,58.46515342357204,8.981840178060192
279,29.887580644301384,44.11488048010691,55.10464535683316,9.45303694422679
280,28.593162110624387,56.90486716212086,54.76128606742831,8.174912074078163
281,28.2210777334089,52.1652105092116,53.982266399417874,9.565488263515325
282,27.944034559017698,35.87468919970554,41.9820529153493,10.081636884104743
283,28.08917018317954,72.13391136115672,82.29181172736489,9.074631804048215
284,27.416669032494532,63.743250882451,64.16486596954606,8.944685428117698
285,28.919259015424988,44.580369688370844,44.445966786528594,9.450555663360385
286,24.371218277335,39.4506650124141,44.98461822367363,9.629432382713224
287,23.28499905528975,27.549947904575657,47.79662414610485,9.772876972063848
288,28.281698010250977,53.25309333888437,58.81732368865291,9.495291625689031
289,27.40971191163119,51.27543931482964,51.581946311342534,9.435222601089253
290,29.346715578408702,72.71235182547957,49.41880526475941,11.485409198819223
291,23.036428124260812,68.75598632428294,46.952720768336256,9.410476853031685
292,30.014331113133554,70.80647672088418,45.78242174565631,9.882127347621056
293,28.387547025310816,52.27936979191527,18.2136244002463,9.549754188729908
294,26.592892610279115,67.5156573764063,50.66101519151771,9.343503333839402
295,28.576043563881512,36.93254757018371,36.17022117938932,8.602209259974689
296,23.731322378927885,66.75422807636569,63.37631674887097,8.94329130146632
297,23.54840877551226,43.67420217528468,60.12904420827607,9.806689350859916
298,23.736240619411035,36.08519141042752,58.06830359866779,9.907818567535246
299,31.417444906472042,62.51868256023114,46.54938081744009,9.660722638740072
300,24.53382732859918,41.976836600462214,49.182727329017105,9.99261306374359
301,22.948839882338106,37.12506679134971,50.922365892533875,8.971010168204348
302,21.48253473614524,40.009334090067306,58.05885945126567,9.419032933596426
303,32.18421977830176,40.19332548143795,59.83017962343917,10.292185429036568
304,18.90482214153373,75.39185014817079,41.03013617795815,10.184448255854665
305,26.75749279541466,57.802589721082626,49.423761282145264,9.89503813970879
306,28.94665919261308,37.83330004640338,44.88841029571285,9.537411730296602
307,25.40223756405514,52.42579032337203,51.95266166032515,10.213502196113751
308,18.283924399897078,56.541203907309416,25.041449817731362,9.94302913638989
309,27.629769090857653,64.19722662396164,42.89049954112793,8.465289166724455
310,29.694886663349358,96.2572656058665,52.435182208038846,8.708117813478667
311,20.044642835292922,50.51084231165002,67.00842266504459,9.961862704356195
312,29.34252263009396,46.56897813076029,49.319348342803345,10.436821101707721
313,30.1989243620422,58.30365850307301,58.173833230818545,9.66511958093947
314,26.62794761410613,45.96282727196961,39.053257146881435,9.427084767997007
315,27.15363581902882,52.756604374373275,42.11019656362556,8.364231477399604
316,31.04597977414846,40.00069974030923,44.38956821787066,9.34519225386061
317,33.387095493759354,47.58889897748784,67.5088074393868,8.53370386109875
318,30.406105224560687,38.710945373370855,57.274192997004135,10.111802159674623
319,27.057957511323238,40.32394848312916,40.07582695324457,9.042823672250192
320,28.564964379074894,56.93398367798003,58.88565653239334,9.539441979294178
321,27.47634437611775,79.22377221524415,44.510484808318544,8.25667894057867
322,30.630768360141552,51.45235796842099,56.19691843906929,10.411296987393825
323,23.416056901725423,54.537695635915405,43.76704525589635,8.834140665232086
324,25.82098639038615,48.14533893666378,52.59078720450081,9.379689515500397
325,27.901161562542033,56.966649102681004,56.61339414839382,10.098577979535602
326,26.007644472307906,49.75745721378574,57.86724855140221,8.960383325796277
327,25.67740628926038,38.55438706475312,46.74079394369191,9.806471304557318
328,22.51307280707635,42.26048493189097,62.170639802721716,9.924917052124355
329,22.04515862670737,62.99193467128133,80.81837784984714,8.886473887871977
330,29.579478876561822,37.5164847409153,49.56672665333607,9.606147136245372
331,31.52069701709172,63.7980803244131,25.1560791743906,9.212416366285979
332,32.84468426621737,33.05271587122936,46.688647455114825,10.20942614471614
333,21.577665079777,51.26685110383801,31.47533264468634,9.087767594025998
334,36.37423201479216,49.6828903703208,42.21444490037244,9.720772136223646
335,31.587575149724895,32.34510415891209,56.177379526948286,10.454551957346519
336,27.01697656689259,42.347191615663434,68.76715828155669,10.306160959336568
337,25.892352850774635,45.20847961574144,57.61277715442311,9.917556818016445
338,25.705003632620453,62.3379420182814,61.75417631613148,9.198642047166794
339,25.279039130812095,50.61309737775668,59.6149659197504,8.897413156802386
340,27.23453384610845,45.31452783654344,45.44938574871053,9.222870696820818
341,24.437634148364275,58.82198045984592,46.43737921191708,9.4965249119722
342,26.66063569293607,28.715644097283096,68.93559698822526,9.731075497445447
343,28.223522218292157,45.269256109922026,28.68382348905679,9.63933849813698
344,23.260034053834065,81.97193580848432,42.371692123940626,8.34814998789374
345,14.866860621607916,45.99728830443986,69.85419319613288,9.304820201424926
346,30.245161404772546,62.2448192312882,49.839423122642316,10.275852598797032
347,30.69801357796408,61.96437684745932,47.044795401371026,8.806534952836463
348,21.999434662395956,31.83022467424494,46.586790712290835,10.06138312472827
349,27.80792566161846,52.104501222638106,75.32311902762173,10.886871801124963
350,29.05098362088321,34.93227264504385,26.802284402343886,9.557644485841411
351,32.28369787040885,51.921979813267555,59.22970232779701,10.011628436952755
352,19.357424183468176,47.07889858044904,52.312384449972065,9.997759973350215
353,26.254972427192097,51.85802109146264,41.131028702967924,9.860049260871932
354,23.558413950531886,54.43505774529661,51.64900112540527,9.548932946849833
355,25.22289566109497,68.65665505663304,56.48764841243371,9.057640479993083
356,28.645012843199716,55.00343663362383,35.18365957951834,8.31229421058402
357,26.57172588416296,64.89504680649644,57.3502662884236,9.577743998582706
358,27.041578247946813,55.21843077466431,33.11928216650917,9.003946124206221
359,26.932321706097543,62.58291284278928,40.78090135286893,9.515246480835657
360,23.672374319981984,36.29744671701894,34.71225936661469,9.196497739086409
361,24.55055001485618,59.57596706992141,35.84449300500683,9.452174012817832
362,28.98082264907519,61.71672920696001,70.01236635760363,10.404193018438377
363,30.048995048048745,46.6160608748179,75.73241449267428,8.929776179803163
364,30.231580060093286,73.0636197954328,56.946459761529354,9.504036602177427
365,31.04569381620515,48.13335808805638,35.503691749283306,13.229281125392118
366,19.842395560173067,58.660040988011616,49.27860829497658,8.913358020124669
367,25.52216144488892,45.456936356193694,43.62448564149145,9.69518790906089
368,26.668646994744737,54.00630274976849,29.09321513361211,9.415701108756409
369,24.325382392332727,28.76647478565058,43.02333041547783,9.567122071994927
370,26.670705573286632,49.4724619747893,56.78388747360409,9.20063955164901
371,28.76318623389261,58.885277728225255,56.31560926981055,8.221342809466702
372,23.077649751292743,46.42296427118326,47.40365530617398,9.233121721153648
373,31.60846363940277,37.222036009176364,38.5397055085631,9.471781064283782
374,28.787778538654663,34.17664870282691,66.18799033932531,9.348213839972003
375,24.621830480330885,64.00841731012271,62.068930039646965,9.38674110498032
376,25.71048190093271,43.99219825732581,69.07348451745632,8.500763979222288
377,26.195464352745486,73.00893130639827,36.28228834042618,9.20760676248825
378,29.17402372037385,50.26694182120645,40.29956799240998,9.912000857337398
379,28.016217934245933,60.2320816216929,72.09421325872593,9.545125060457089
380,18.35487238358791,41.31631767252718,51.192413384277515,9.749401224854216
381,31.114276156189828,25.17811728890967,57.179626883233944,9.305774995910118
382,29.740090938414497,56.49080023867338,40.49876339970767,10.345382453311016
383,30.52713083946169,62.404372362698055,36.74191739949107,9.774079480384563
384,24.49529920267848,44.59401448242883,48.81858643809386,9.673550287716415
385,30.92766111961345,46.92886393174004,51.44337140039521,9.679050909957002
386,24.62339442701131,51.082540994897606,30.09614349607142,10.007690507527201
387,32.48372539251886,25.785243275699283,38.69080070195567,9.287717790705752
388,26.346153249091884,60.05349058760289,50.78799385889421,10.582148222987904
389,29.521500790361543,45.409033368284376,53.76415197179689,10.743687736733415
390,28.17580201180147,57.69045850334955,55.53652541488757,10.04034045466347
391,29.456387331692156,48.12311225660892,48.16446149826103,8.616481912567892
392,34.11957287289984,55.14163852865831,55.20391462857462,9.36625338593387
393,28.827452223873756,52.23907824910776,55.52127934522276,9.465774172715376
394,32.8131117863457,51.63635682031272,57.092781142420414,10.076131808178213
395,33.10749782630205,49.574184847081895,41.50606352199162,10.791037636843406
396,30.621375886069767,75.00687687050504,50.591304228888504,8.72459732166675
397,28.328441518774596,46.541433923423305,68.1028940944922,9.619000787534327
398,23.10962568643907,36.651317312028574,59.1129461576194,8.84846626410095
399,24.496043897543924,65.16184319072858,64.62786326412372,9.547972262659918
