unit_id,FeedMoisture
106,74.83714560006563
107,52.92326919884263
108,47.36097347435801
109,58.090613636487504
110,47.03891880278475
111,48.08732526447994
112,57.56263630506295
113,58.57488357101009
114,48.68586075266358
115,55.48834121661045
116,48.83303791562346
117,42.955042573730914
118,61.35727946583076
119,30.01253607765944
120,55.653654169336825
121,58.36642731916056
122,40.28477321513449
123,55.49944046479836
124,25.53677169024048
125,50.812231687471616
126,42.002311271116874
127,43.64459506914402
128,25.581889182424174
129,74.83463853218082
130,39.974777733289685
131,42.888951949524355
132,75.25329597965596
133,92.22337009495685
134,59.65507562309785
135,77.3625881210089
136,42.01714363171856
137,60.462465643554204
138,47.733250551562065
139,47.74355860507266
140,64.7488063684912
141,38.49236427347983
142,62.289188635074616
143,38.01243563190906
144,41.58743239335838
145,63.53870385646161
146,49.24905213381245
147,55.0415387329002
148,51.453642495171515
149,66.98865895186682
150,52.66345681939057
151,40.01229143497616
152,40.517616328409915
153,38.14664829565164
154,55.96592239606073
155,68.71471748876911
156,29.569526253657873
157,30.980189343909807
158,51.16478003528687
159,52.78411812479442
160,61.609524103603235
161,52.38772437726412
162,66.41066675227565
163,44.90662154452032
164,25.754663683633826
165,32.47694946288283
166,44.921293455454155
167,32.32628920779581
168,30.257372263716732
169,41.108119360102506
170,67.64038453526979
171,47.39232371417685
172,71.2818697882269
173,37.959811961308596
174,78.97714726036217
175,51.31640721857374
176,50.65698933224267
177,30.813716769417237
178,15.396471336477145
179,49.992811088674365
180,42.793988795081795
181,52.743434760546634
182,27.583978233686057
183,17.26207910130976
184,56.7020526455623
185,35.470981080094674
186,55.44190297843706
187,56.49159295409818
188,44.39719055773583
189,58.60581720160451
190,25.53247612465523
191,60.63628553850003
192,39.12723880359788
193,39.24087358075034
194,53.90054025906824
195,31.98000604377031
196,64.49849842694333
197,62.26821255700318
198,46.62203062421804
199,44.69946843415749
200,56.82605253448518
201,56.30415955287709
202,56.61091708634998
203,69.72051753801513
204,63.21026770438568
205,36.85067099907331
206,54.805587517741635
207,46.51783583775085
208,44.73163240173395
209,37.35121644666304
210,61.905486425261266
211,49.63556867680305
212,65.51940061504486
213,42.90861166928612
214,55.470183927147545
215,55.89939511317682
216,48.708595734068936
217,54.5614037142868
218,51.39201469996277
219,41.328226607844556
220,52.09356292872955
221,40.58342035926472
222,82.75532693539283
223,58.34967629540698
224,28.150361225675432
225,49.393332124289515
226,51.99754351130314
227,49.215787231435264
228,65.52577498414146
229,58.470776271075
230,27.477191556177615
231,55.38032719027774
232,60.9241498948253
233,65.37494924853199
234,35.08187198537906
235,54.86213172084786
236,44.33924199216996
237,54.3002169941928
238,72.6937030161323
239,40.26060752032785
240,37.841168671398705
241,45.526159743270334
242,46.03675432128435
243,64.9262203093891
244,49.47108862269384
245,37.25199167452766
246,50.7948687944128
247,60.49476338964107
248,56.08246867317145
249,53.614410647644085
250,38.23726397695957
251,58.82579440123159
252,60.01911466745546
253,43.063123329453724
254,54.11081831550641
255,79.44450780278355
256,61.05099173921436
257,53.928770137866046
258,56.855235952751606
259,55.201320019905424
260,27.711232839356285
261,69.11230983325784
262,40.46036912982926
263,51.435351483441515
264,63.23003795568195
265,76.21266749669905
266,57.39799777664191
267,57.90309388334791
268,48.28667752845873
269,40.07393300603428
270,59.879981480036086
271,50.567515310574464
272,43.58531743530312
273,42.37905844835186
274,54.70396734965823
275,62.27045665085589
276,62.444853810159515
277,50.539223907012584
278,21.066983900399734
279,63.1110364511526
280,76.26056172437413
281,61.851496911262345
282,84.04733396391148
283,49.95454157161235
284,30.42514870522086
285,48.970130816579655
286,57.97012962943158
287,60.071243387326696
288,41.19192657995769
289,41.51138137771213
290,67.23631136657684
291,54.93363820100926
292,36.79459526004218
293,60.84062074204908
294,47.23015469289169
295,61.344105640071575
296,31.818953996061158
297,56.477264165123486
298,37.00984086622776
299,43.673424960241775
300,42.26682070009725
301,57.47840493652482
302,41.25747196397432
303,57.81578878006467
304,51.701705120078536
305,43.69819631627295
306,31.042221430234864
307,46.39719510705601
308,37.23732848710445
309,39.6718342957723
310,55.219694436695136
311,53.559832512395786
312,40.22819056138148
313,77.6828446117499
314,33.17620670891006
315,72.29755984992129
316,58.27437533239058
317,46.723206218230416
318,50.14201073142116
319,53.554517501624176
320,46.250840643776556
321,57.43515317788549
322,61.04282473946578
323,54.489852697472216
324,49.834469257287786
325,58.63085294718388
326,55.533329037319525
327,59.305644540220555
328,30.352401102759462
329,31.189317739633314
330,57.774145974957776
331,61.106657540621605
332,57.73085306100335
333,33.49144733457692
334,62.17102094470886
335,26.627089812276736
336,34.48922647197813
337,32.65255102249003
338,53.655707611598096
339,54.847830497437805
340,41.04073073076751
341,37.0920754238843
342,53.5695396556043
343,71.10879052275074
344,36.89808849102958
345,57.546173783167106
346,57.229605771732
347,54.18934227142378
348,45.68244689623486
349,56.61661452158148
350,39.290669758133774
351,48.041737769818184
352,41.65744785874489
353,60.35652417597437
354,43.79558619132961
355,53.20892631224703
356,28.99916980886797
357,39.84521694200868
358,45.45498281156029
359,74.14181579984094
360,62.196763139654976
361,72.07869722005958
362,56.06216715576845
363,51.366403327925475
364,38.2492712115564
365,48.124480484288604
366,43.662845558858116
367,76.5758687009271
368,31.871038660134996
369,69.55477517746449
370,68.08399511394285
371,66.94978843109399
372,49.43078045854945
373,48.69201702689989
374,41.798271059528645
375,54.35810644001664
376,62.62519417450265
377,63.13728612474709
378,57.470414206276345
379,47.125510666492985
380,53.039914763198766
381,54.023281131355866
382,50.92940862927726
383,37.61300780682018
384,38.18618166135021
385,48.117537525875385
386,58.677904777552
387,57.68322956931461
388,33.79716760159444
389,69.84060315479965
390,33.321899860836034
391,68.7025653858475
392,63.70689617073212
393,51.79492831278221
394,67.81074969240234
395,62.094889152764935
396,47.59907167703141
397,54.96292717706338
398,69.22472258361357
399,60.241231974430185
