unit_id,ConversionEfficiency,EffluentByproduct,do_set_BedHeight
103,17.94184976235934,9.721489620809132,75.0
104,30.289767201271303,10.305307861359937,75.0
105,22.19935578782825,9.251862711993393,75.0
106,34.69403047093539,9.27369306417072,75.0
107,24.16277818159321,9.330631566618733,75.0
108,25.63085345884586,9.479467093548108,75.0
109,25.453699223062873,9.563829206652727,75.0
110,28.31680100641148,9.955514781719934,75.0
111,27.201194092453544,9.614929074134748,75.0
112,24.676585933381105,9.025273968682278,75.0
113,26.83903554924022,9.48039218691732,75.0
114,25.77071017753467,10.595790764306466,75.0
115,27.031812721632818,10.24498687350348,75.0
116,24.019132097735746,9.34421840578114,75.0
117,23.061884197234154,10.029341292305858,75.0
118,31.5871969778419,9.29397113818521,75.0
119,28.00763943245792,10.873716039378614,75.0
120,30.265358061077567,9.977521479979584,75.0
121,23.58214776613764,9.68074515308259,75.0
122,28.514179818061297,9.68514101712113,75.0
123,26.415683540164725,9.06506991545393,75.0
124,32.37619813962418,8.74074650245012,75.0
125,26.632996886390945,10.051762540872277,75.0
126,21.680412046461036,9.860615236303328,75.0
127,24.58282648194193,10.537514443498134,75.0
128,25.874884098408685,8.871597629245139,75.0
129,27.779553181295917,8.532219118398503,75.0
130,27.63633745143688,9.476626842818426,75.0
131,30.678049117324136,9.796920416608852,75.0
132,22.536487510984415,9.607810384661459,75.0
133,30.093633388666387,10.2499881138504,75.0
134,20.314083171716007,9.837822715575388,75.0
135,25.01689659075863,9.574819459964338,75.0
136,21.592892706511417,9.005557463210769,75.0
137,22.028245454010083,8.662614698838532,75.0
138,31.393960806047303,9.395473394777005,75.0
139,26.42396939232088,9.501895593259672,75.0
140,24.7140789809452,9.044083304716978,75.0
141,29.212884219233057,9.715913972806206,75.0
142,25.094454912726615,9.393148615401216,75.0
143,31.57008183736236,8.750724266475837,75.0
144,32.411012388846885,10.145182838570438,75.0
145,26.5103231900085,9.710616079424959,75.0
146,26.065184021587058,9.839466408256076,75.0
147,25.455244348004147,9.918011555375326,75.0
148,25.995055241124057,9.512722936296113,75.0
149,24.64166910880743,8.808602305267408,75.0
150,28.17909585881569,9.465494706480099,75.0
151,25.56904821064671,9.34645671732887,75.0
152,28.72646564283845,8.563570123144837,75.0
153,31.24047239577758,9.661463696943805,75.0
154,32.49110868922036,10.600564965923029,75.0
155,24.959077513385157,9.466031458159243,75.0
156,30.643758236825434,11.055335493892319,75.0
157,20.06420513761096,8.496995255704498,75.0
158,26.606950721668728,9.832518515361585,75.0
159,26.92594023418995,9.14211643924948,75.0
160,25.527153029175555,9.157483940739617,75.0
161,28.45120072910817,10.178802280675642,75.0
162,24.561965246622048,9.073791160807106,75.0
163,29.84324946171911,9.462589789838638,75.0
164,22.78354998425162,9.029298624122193,75.0
165,25.703796173993496,10.607699630025724,75.0
166,31.544877479053714,8.208892887853338,75.0
167,26.097748127203655,9.347169131576676,75.0
168,25.97414433114881,8.972651358628365,75.0
169,26.85356521671776,9.793389515971297,75.0
170,25.43821640487107,9.830902362661929,75.0
171,23.75256345544623,8.957740014236673,75.0
172,26.358631256469526,9.132217884966202,75.0
173,25.416765478183773,9.789376189730765,75.0
174,24.677894144670148,9.46474734143904,75.0
175,17.74012627101707,9.788104158630734,75.0
176,31.49799089907761,9.831374061787251,75.0
177,21.31148758446988,9.575489247461185,75.0
178,22.260384924214126,9.747711844644385,75.0
179,36.053653855697966,10.115308132580076,75.0
180,27.98337506338497,9.854861087103036,75.0
181,29.03746420368017,8.595978338707383,75.0
182,22.41146232382894,9.987060213523089,75.0
183,30.618539914300968,9.614421700635868,75.0
184,19.409719389451286,9.232589406427623,75.0
185,26.90976470154693,9.217742971750512,75.0
186,26.98503638398114,9.600561649671032,75.0
187,33.58683342935483,9.57337769250699,75.0
188,28.785492341621897,9.266211763472285,75.0
189,25.833640943988208,9.919583831542953,75.0
190,31.68250456184697,9.095860239365608,75.0
191,29.160141475212505,9.699361591256979,75.0
192,25.909443085069945,9.462199721378845,75.0
193,23.01618035229278,9.217083677567539,75.0
194,27.341871375289518,9.837240422523175,75.0
195,24.555335604634905,9.311995151809136,75.0
196,29.938242948106954,8.756336382242292,75.0
197,26.67885266946941,8.89495831158215,75.0
198,28.65663040520811,9.640248973409697,75.0
199,25.98007529314723,10.009774865293455,75.0
200,26.847977903377945,8.804025608699385,75.0
201,30.607882085877268,9.418400084140183,75.0
202,31.502379208296418,9.358530169283624,75.0
203,25.97544193025236,8.981510197874103,75.0
204,27.341693517251763,9.11495595724796,75.0
205,23.049091111610036,9.49988324517241,75.0
206,24.452226311939246,9.684381718654398,75.0
207,23.354725318920156,8.909504638451544,75.0
208,25.54748335299829,9.350285944628133,75.0
209,29.06562617559841,9.726679000558837,75.0
210,30.353219232133082,9.979755060469817,75.0
211,24.362250911667555,9.395484589733073,75.0
212,28.35827044195191,9.213172218071149,75.0
213,26.4210423487416,10.450491562754804,75.0
214,24.706460132648093,8.674352343019358,75.0
215,22.713966936494074,10.496964725818456,75.0
216,26.88527435448045,9.553566231941744,75.0
217,34.113385909835216,8.929124177239066,75.0
218,29.96639261078937,10.74644798284668,75.0
219,24.152988118892793,10.302770727507205,75.0
220,28.615222813430865,9.522034039315534,75.0
221,33.4443909580464,8.840863586243117,75.0
222,19.474275297863393,9.693764418016391,75.0
223,29.689835877112266,9.262721603312993,75.0
224,22.806878902676235,9.933987926184935,75.0
225,29.18448019693636,9.58575775990988,75.0
226,32.89238020309686,10.282314992956968,75.0
227,29.739148908659146,9.658180207199768,75.0
228,22.184835953624024,9.540022232945832,75.0
229,20.175335015024146,8.95906267841555,75.0
230,27.588444349345625,9.989511420158836,75.0
231,30.79377135479522,8.895131190989705,75.0
232,25.183904453720025,10.029903390734475,75.0
233,25.564837685856958,9.816982730548538,75.0
234,29.011943879849014,9.705932508123002,75.0
235,28.26696598353598,9.162760273589486,75.0
236,29.664782678239984,10.300423802204074,75.0
237,24.190924356076206,9.636058599926253,75.0
238,29.330042943657535,10.477183314396637,75.0
239,28.675167393402575,9.012572299309854,75.0
240,26.56175579417232,9.19795516431481,75.0
241,21.689510336349638,9.058380324342341,75.0
242,31.31198261529415,9.359651290139334,75.0
243,21.569510622228304,9.135504062173364,75.0
244,24.333065895056734,9.627051642898088,75.0
245,27.071851184747754,8.956444987389396,75.0
246,25.52049056881951,9.77310157691373,75.0
247,30.54010586451684,10.78739152669173,75.0
248,25.59237051450578,9.29457566944611,75.0
249,26.551174872827314,9.168217600312493,75.0
250,26.47396060188099,10.00200609692747,75.0
251,25.03220341112906,9.551554377937546,75.0
252,31.74328898812712,9.42597936171104,75.0
253,23.863865969730465,10.133229267568177,75.0
254,27.8151040307633,10.143402205373656,75.0
255,28.097443260808845,9.289114506433336,75.0
256,29.847768780828993,9.409896762779036,75.0
257,19.388483693620984,9.709445292335797,75.0
258,32.6316053491101,9.200885521675364,75.0
259,21.80622286094348,8.734421153938683,75.0
260,24.816109311795614,10.51262050340812,75.0
261,21.267944580571417,9.908572591396629,75.0
262,28.489048032781866,9.108667664360912,75.0
263,27.92895622276496,9.162690016191242,75.0
264,28.21993224439154,10.258887751031896,75.0
265,32.17544513227627,9.83352598506408,75.0
266,25.593678059305372,9.170766229038078,75.0
267,28.113520774708906,9.938019930611707,75.0
268,22.972761572254644,10.248904218308406,75.0
269,25.915581418841327,9.849329373938573,75.0
270,31.515771388049753,9.697773056800223,75.0
271,22.16441413075155,8.820825492913109,75.0
272,25.83615020088955,9.42483180547106,75.0
273,28.167695613331116,9.744340608160586,75.0
274,29.118161930446018,9.45217801538496,75.0
275,27.4279857635689,9.489007670237013,75.0
276,22.697767130684866,10.048467657205226,75.0
277,27.57613262343692,8.860426002613304,75.0
278,34.52553484149037,9.373721826659015,75.0
279,19.346342178494627,9.30643781837726,75.0
280,28.960712801112727,9.142373462792618,75.0
281,25.985932191250193,9.377261746444885,75.0
282,24.873100503788663,10.33797888223266,75.0
283,28.99476247690118,9.419770049209408,75.0
284,25.559209206198947,10.665196732485963,75.0
285,20.010719749432848,9.662812598190555,75.0
286,26.099269820118657,9.765516105761328,75.0
287,28.705785557402322,8.933830576597796,75.0
288,23.572728203694034,9.865005843338453,75.0
289,25.179173772158336,8.940212320362688,75.0
290,31.965247033852066,10.020906945979574,75.0
291,28.898035457067394,10.155749240425694,75.0
292,31.940486140576787,9.231531537960608,75.0
293,24.289037777446264,8.862228473187699,75.0
294,27.338726103049943,10.252649219108074,75.0
295,28.87132503508085,8.808169937023704,75.0
296,26.08881942459087,9.613155744200414,75.0
297,28.590538276968186,10.13946066378581,75.0
298,22.285482967463892,9.955335097208494,75.0
299,27.711657483523098,10.525885497899248,75.0
300,26.79164337207963,9.778679814604333,75.0
301,22.365409577587563,9.929891334620145,75.0
302,30.300865205441106,8.586207494549088,75.0
303,25.50449145653902,8.510182316947667,75.0
304,26.554035575428614,9.63777270030827,75.0
305,25.93519506851548,9.477883528156942,75.0
306,25.89313695769075,9.687791315998698,75.0
307,23.409863060052928,9.964259417039006,75.0
308,21.53977253895846,9.383815504354523,75.0
309,27.853089790472065,9.60351742854363,75.0
310,25.44185050808832,9.352820891697814,75.0
311,23.9240458788326,9.964214218393534,75.0
312,28.310161321117615,9.227173717343822,75.0
313,32.33899716120435,9.430260837398123,75.0
314,26.69269991171104,9.248592668246406,75.0
315,27.937699048165637,8.942946361657558,75.0
316,26.05181918627147,9.900001753989224,75.0
317,28.50434182124589,9.85342865376722,75.0
318,27.216645300972072,9.60207202835799,75.0
319,24.55656571056315,10.552421818496171,75.0
320,29.37107232039842,10.01635446168114,75.0
321,31.42288445944574,9.359880354871324,75.0
322,26.0158937227337,10.129390852123375,75.0
323,23.458566248805976,10.234982147359844,75.0
324,27.53154118987643,8.65579680951811,75.0
325,26.08022075616756,9.14908137369936,75.0
326,28.334169802477852,10.587014751168494,75.0
327,26.66140309016923,9.434182508670327,75.0
328,31.50716808939743,8.941915279337561,75.0
329,22.789818569068096,9.760566327221245,75.0
330,29.72546078051222,10.158773875910548,75.0
331,30.76263234874081,8.898535742785574,75.0
332,24.498607580541147,9.460123939269682,75.0
333,29.751363797148635,10.10364458590884,75.0
334,25.88358180327069,8.818861477891067,75.0
335,21.877106749763218,10.076274248481518,75.0
336,26.661575959620098,9.636378797934272,75.0
337,24.461452303687018,8.854603118362498,75.0
338,29.427150512815903,9.81817666727239,75.0
339,22.724699127377267,8.967183875454381,75.0
340,25.87777748340417,9.161583334122776,75.0
341,29.273148797361912,8.843473881841053,75.0
342,26.20465635465459,8.631761616148129,75.0
343,26.82679263279745,9.703379469476436,75.0
344,22.492392051041485,9.950229103197698,75.0
345,28.479258326205233,9.758466690930112,75.0
346,27.318676498561754,10.306747015009424,75.0
347,26.80254421568026,9.986575424795298,75.0
348,26.498959637289005,8.897760833124478,75.0
349,28.11888487444833,9.198898481444418,75.0
350,16.99234699060573,10.359127613931797,75.0
351,31.328061096627245,9.615461656178244,75.0
352,22.673168801767368,8.404348936307953,75.0
353,32.70124610605844,9.406892639654624,75.0
354,27.51822445188134,8.305538977467974,75.0
355,24.764859949623425,8.987084862527022,75.0
356,27.14078270018332,9.462465710846082,75.0
357,29.30917336832385,9.89015826836528,75.0
358,27.495171565322952,9.857350764417099,75.0
359,26.17432248734787,9.431877012446307,75.0
360,24.807369993860185,9.837674088949933,75.0
361,22.660025980539853,9.07223645380519,75.0
362,30.54084165138278,9.78856479448587,75.0
363,26.271507049239688,9.749856909592458,75.0
364,26.60129824373976,9.925946422675905,75.0
365,23.386147829348097,9.194112071629418,75.0
366,22.57607546550834,9.834262387432156,75.0
367,26.03070886881249,10.369143447294775,75.0
368,25.881016868553765,8.3858087427967,75.0
369,27.57350282127367,9.891897131870635,75.0
370,28.72004441243745,9.952152446182351,75.0
371,27.907600971112526,8.918321743028784,75.0
372,30.200930698292268,9.178496106295219,75.0
373,26.447899033022455,9.053591389013926,75.0
374,20.291536437618475,8.995709530238068,75.0
375,24.556361030755703,9.01005409420384,75.0
376,28.98795383815167,9.091248765133347,75.0
377,28.85388108520687,8.807887917175785,75.0
378,16.525795473282276,9.367405761553366,75.0
379,26.165413136691726,9.959919564274623,75.0
380,28.479729607536697,9.904811165379968,75.0
381,25.46832974172916,10.018074505278182,75.0
382,23.43670908091786,8.79964579423419,75.0
383,29.28464187725731,10.763049580035672,75.0
384,25.579779069309613,9.193853919132826,75.0
385,20.958135930433745,9.171911193248,75.0
386,28.36593241943242,9.474508889466104,75.0
387,35.01441242414821,9.072999484234684,75.0
388,30.022480866720542,10.10216998059136,75.0
389,23.729967665737533,11.141371827548518,75.0
390,23.71173804396819,9.448008550438054,75.0
391,22.14665425545739,9.568178608588326,75.0
392,27.82757281258252,9.171319101077414,75.0
393,30.70514102837734,8.862070680616922,75.0
394,28.560141078109943,10.009513692639773,75.0
395,27.771081523768853,10.100762992641357,75.0
396,19.184350685436492,9.69207019541223,75.0
397,27.69315927389569,9.999758711172614,75.0
398,31.65498279654469,8.96864010824819,75.0
399,20.55981954497003,10.260450078816252,75.0
