unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,LactateConc,AmmoniaConc,do_chelator_dosing
91,59.553293757344235,6.0962339566535455,49.17945968096246,51.10968776587667,79.05086080083312,68.24970779101123,75.0
92,73.927191923034,16.151879489515103,80.03475695620158,29.011771074584104,44.861213685489794,49.55683319089786,75.0
93,67.45376650033971,-3.6825255643242585,64.82986234408801,44.311021219331735,66.69128107681657,52.261026941542774,75.0
94,59.97400440507475,-4.999140351911718,45.998854277297625,29.04227859765461,47.08594481771011,57.555181043038935,75.0
95,63.72500148533761,-5.611795374887059,61.86565970333204,40.7136710307981,70.03382761550786,51.17371689687684,75.0
96,57.93396470413584,14.867030703920388,48.02773443961109,44.28670941236495,45.28384169336377,49.12239576131117,75.0
97,56.25978157585774,9.222445698808347,60.72952348484946,25.538836072955217,68.77821401910373,59.85275618048215,75.0
98,54.31662041413698,-2.7614808206985373,47.96810782680491,46.84558198464928,23.332339697308655,50.89626872787465,75.0
99,63.13646995553861,10.078725598893536,53.68001179003241,47.2980313484255,34.43853819485964,56.08294526317774,75.0
100,62.74772279592099,15.150615520669309,47.731424212715375,42.14893946243847,57.28385575986625,34.32341417132117,75.0
101,51.09815658529993,25.93942309370443,45.95057125221637,41.9769957862998,52.27351942744483,55.12075670933105,75.0
102,60.44403091766976,8.055678193516407,50.05704752906446,40.52938702111067,54.35740394013507,67.74275213240851,75.0
103,66.54681851783906,-8.861450521933095,56.78455313384863,31.33649502549422,45.4481553379965,59.18544286647513,75.0
104,59.799051170274,46.52894174941375,43.96973181745624,42.348373871739255,39.42020878360294,43.057313802647634,75.0
105,59.50159688571733,6.454440935910737,51.517953137079466,33.82264169915399,49.19353003103791,54.55971102498084,75.0
106,69.00059215567245,15.516774840608527,58.33438815105053,39.17333792440588,54.70523144713568,41.59884263025965,75.0
107,59.75965069740072,8.978903880675595,47.26310395921442,34.06910339264375,50.15455993397136,66.96807795919585,75.0
108,65.41093309855472,-1.2913628750343076,66.25947590069131,28.995772183409915,53.14266467217538,44.05212166274123,75.0
109,55.5332351595748,15.862415774093057,40.91136245211944,34.53971880347553,39.84473713162902,66.97271614900322,75.0
110,55.80908846099641,-3.1539903968489416,39.08197558026299,35.366601587138376,47.30694061872985,75.52926321915044,75.0
111,60.679738347561624,5.96424774718657,48.377708046011094,43.72479444577561,33.215541363712624,47.74942086340341,75.0
112,65.78281279968365,18.169733510921017,66.9248985776663,31.687501671517133,44.28424054605621,65.03752716637952,75.0
113,66.32974668402065,13.01190493707554,60.66696436971021,25.69218620668922,53.47309996885507,42.69110255107712,75.0
114,62.18004191648201,3.9504029041769018,54.536645995574304,34.047632855851084,33.81615513371229,33.36918993383195,75.0
115,55.44974757237872,-13.853574782984687,37.26073255542956,36.73314704235733,47.155997214002525,47.49925921771511,75.0
116,70.17393474286693,6.155368952492204,62.9475391196138,37.53414166655571,66.1806733269468,60.331743782124164,75.0
117,71.89749069856813,7.659299444244427,73.94136950499751,45.509186605001716,38.12079515065277,33.450030053537496,75.0
118,51.18797052956468,20.130417213423,39.32289135222216,30.409081241178452,39.96436827300961,64.22892951907568,75.0
119,59.2825990412345,9.888029245846022,50.101191131381384,35.69935703550852,37.526806652078065,54.35414733482128,75.0
120,75.80023032815939,11.599572509986348,78.67033257744633,35.977045858636316,55.15317259732654,70.69750668383284,75.0
121,60.50016978657793,-2.4296277501230534,44.91654618941727,30.27614818662657,56.57684834182668,33.61981962520719,75.0
122,63.34795670777789,12.617337793274412,61.266067183612805,29.08010409218462,44.18255092692632,63.493887032818584,75.0
123,55.8326954126192,12.644753533283854,35.56463495897976,35.22605551827917,49.80272514162944,46.553560242632386,75.0
124,68.00021867029315,-2.260496348099397,64.29690383621723,40.01901645158245,58.320102993398734,40.26052290984437,75.0
125,60.692271281197776,22.529439895694725,58.46229024560415,24.884122394683406,39.62479942293424,38.42871001209425,75.0
126,60.54946535994036,20.930414752121575,58.90383924478636,46.34228753936569,71.13013816097657,48.44436052578432,75.0
127,63.47355273783609,16.42308838401196,59.099547472934034,27.71351125221358,46.94914273833223,39.85482176427965,75.0
128,68.8328904970943,3.980137151360392,77.58654882691141,44.65092195130607,38.95253530125497,59.07022121233346,75.0
129,48.02514710909111,-4.531093736976276,46.966425862110164,30.305186193608964,60.18103853583906,52.681669754146945,75.0
130,62.02373088483716,-1.387140103890336,63.86076002490995,27.76772919660529,46.75676938313432,42.56468063797903,75.0
131,60.969053016222624,-3.541474409926675,42.92997037637934,41.84187045572065,58.03420510432544,40.19186327646658,75.0
132,57.17629202044809,13.526584123957818,56.65879277596651,40.53530199131038,42.33769494665363,35.041752322472526,75.0
133,61.49292364823651,26.248236472555703,50.53262816785044,33.68081927959193,50.625228687850964,38.73389418105239,75.0
134,50.65040149534185,13.730889938225063,29.15298762409133,35.31556582251035,52.668759869064054,55.250270412414956,75.0
135,79.53999808239661,7.227044623003304,71.11269414667171,27.127366157323408,60.41443946222283,65.65550647688687,75.0
136,60.638353475860754,-10.731365501795702,58.409512970050294,22.318904033457066,35.65603593118557,35.139186395947355,75.0
137,67.95056027534909,32.05696298199266,63.38128202114788,39.81350654411084,54.211933525202696,38.1289687613594,75.0
138,61.78353807899363,-10.185940282583486,49.09072619583372,24.257919041173263,62.09856457111125,49.334446967856074,75.0
139,67.69102511981212,2.583219589917307,69.2437116561181,41.655645318943144,45.613711434364156,48.142834550741675,75.0
140,61.54023975060941,-3.0765032771906498,50.11003197173864,41.36961652545284,49.95604359766641,74.69432378549126,75.0
141,57.168487813755334,20.49046902020818,43.30677623622382,30.744669973765056,76.59523553755895,29.690503262278796,75.0
142,65.7379498500201,6.2384472424640665,69.85608273798142,45.249696259048,50.057478860762224,56.151956025551975,75.0
143,71.73181348005406,3.5446253199834805,66.59138818983618,30.407323866693513,52.02639682287975,59.19409601166079,75.0
144,62.830118870546826,5.41945727628067,58.33741251993821,33.150228992428225,24.52270814492494,70.02248584965524,75.0
145,61.02845265920511,7.065131495761539,53.686585492401655,35.699586292531976,42.22946113780113,54.43278989627448,75.0
146,71.78332445337298,17.794031114426204,72.81910036218025,29.005252805611416,27.44586169156993,42.376578785654594,75.0
147,58.644284244564595,-16.372135117221166,40.97171397741099,32.28696302588394,51.05428039493184,68.97524898013471,75.0
148,63.1336963059481,7.007599230941505,68.70401487721124,37.67250322625761,46.04232470330565,48.60253918847846,75.0
149,60.19090184139323,-10.336787117125839,44.298768852953174,33.86241639009916,37.81132960068258,57.610888741284235,75.0
150,75.80950529086128,-21.94634023663748,70.39121347761585,32.896278344118386,35.9151393053733,50.772262143524514,75.0
151,79.964452437109,-2.6735412483131515,69.03538059828409,25.42004239627648,68.98001668362849,70.21569288540417,75.0
152,63.7666117131755,-11.235507512476115,47.46749416019046,40.658636960661724,30.650672556539572,50.45358210043385,75.0
153,65.80912262426895,11.549848880209321,59.607697251293715,33.66104248559543,49.49028221162382,57.13543284643429,75.0
154,62.4043383470092,-4.622632976858467,49.88893663589732,35.2130410656895,56.33113617585065,63.34384136019061,75.0
155,51.93693326513935,5.287407899718241,28.992052329715563,42.18641105006482,59.67298744217687,66.8333583158099,75.0
156,69.05949919163767,9.33063492224651,72.51295404959667,29.09677067636282,43.80118500700604,74.11038763605298,75.0
157,63.11175087774642,0.6302528053900103,49.64282449082783,34.608279205469195,28.27564809882063,31.21045440729294,75.0
158,59.2469209120075,17.028258505571245,38.65365830742314,35.490622413234114,45.71746105010502,51.60196519763047,75.0
159,73.09244693187148,-4.576162864566362,69.29517304770943,30.218930922490873,17.121812465003913,46.08781812711518,75.0
160,55.9520544423848,5.277643553457764,54.15057441832294,43.85607274730102,60.15988288418699,65.97556348361722,75.0
161,74.26715233600937,-1.2286165157796365,71.37294865366917,37.74214442327021,47.042174740027676,47.37536169697348,75.0
162,59.93277051714568,4.2574245480613,51.21600699764976,45.44131751986727,68.94360538795692,38.37756847050541,75.0
163,58.113578702277195,-1.8375907135846647,41.30685856429605,39.10724162007123,54.527614388070965,50.021221996970866,75.0
164,64.301884031859,-1.1896257554606757,63.34663591622287,30.847846927910034,63.08441151912535,62.84324215659111,75.0
165,72.54379801716372,2.883488140193607,72.28590026771475,47.00028194462803,61.34071017421934,62.907919947550816,75.0
166,61.77626100497188,4.896468836268294,58.29951117806232,45.077182928928714,60.47610159186802,68.6415347873567,75.0
167,63.05901946092047,16.67404259018145,55.01624189757923,34.17539292763853,65.39070877210688,63.113890167742134,75.0
168,63.06300155854007,6.0912682878231665,53.86669384675098,42.711953406566096,44.03316712882296,63.29250083636648,75.0
169,56.38438389000144,-8.90033870874065,53.98590160580771,39.03653502188236,58.46737606385194,76.01041100021942,75.0
170,62.71852593902161,29.63899385752367,51.70206233264462,23.55624042112298,51.11356733763386,51.00920801687058,75.0
171,77.78375710978736,6.132974881721252,79.94235102202572,31.95052533147893,66.71995235939757,49.45962473590097,75.0
172,64.77027043496201,5.323301099955525,63.088942132423625,38.77488318499162,65.25243755981774,47.80721234040043,75.0
173,60.78273675326186,-3.8594994166960603,46.44238052645878,41.978944441276305,55.78925124547314,47.07430350640254,75.0
174,53.72252952797864,11.179597876042461,44.58738711829987,41.331974813552925,40.14221598574198,53.41890795527501,75.0
175,60.724308426021466,7.219116891708298,43.402996785090124,37.53997616190134,43.67708144929587,49.23612584283975,75.0
176,69.30876950177145,14.740531970171292,61.42692177777739,40.664100012446895,47.37869216611562,63.7641408828878,75.0
177,69.05132839811276,14.403084855104314,66.76528050583681,38.504966063418706,38.181189171790216,53.339458330663305,75.0
178,53.89536548074487,-29.35816325827146,36.40372206809461,36.04253236768677,47.26717998368341,75.59775828688919,75.0
179,61.32846215450762,25.258436899789068,41.34163460916382,44.13013442984233,52.4266210703402,43.241749879873154,75.0
180,46.39494395045696,-18.615648117452036,30.87569931750899,37.289841405394895,44.92760879314698,52.60412654177291,75.0
181,67.9715825452169,-20.868279592725205,67.19248969545228,38.629194373946106,53.48134308066322,53.78746519648339,75.0
182,62.540319670040056,10.103479522581516,46.045998880773205,35.31324587858044,64.90654684120321,63.259315945590544,75.0
183,59.43246107635483,-0.9537586597387477,49.52591451543779,27.41721622158811,39.62486226029002,40.02730195966356,75.0
184,61.418812379483484,-4.466483531888731,53.58560206698358,31.701495246780443,51.74551747373545,43.465175506738625,75.0
185,48.56663079518703,19.628758912788875,23.146945501026302,41.799034945522564,67.15807529314041,67.19181631354061,75.0
186,74.28502576818124,1.2420799276888546,79.92909441908914,36.5013035751583,57.1713237688505,51.65031309661611,75.0
187,63.551000158524204,6.836022688540872,66.27989622273887,51.475991648847234,63.3672986566003,46.91198563531659,75.0
188,60.63081018288088,12.990262865779437,50.60066898500614,25.768070822208834,58.640372096680025,67.32767564527447,75.0
189,74.74565719805167,19.039401282945025,76.14619187062546,35.42877969615868,59.76003807935583,43.446315275992795,75.0
190,61.81795994266905,4.621146629910087,60.1112528351909,39.89752715902709,55.278685115171875,49.53230302382322,75.0
191,81.75384241148248,10.03909660848379,78.94335412795691,36.45831538006836,33.67572764189779,42.59185785353203,75.0
192,57.60811977111011,14.904260957365981,50.78375532911182,30.78201668479791,30.170267015895252,51.956609476070795,75.0
193,64.68179877855249,11.400310850542532,57.655686041283985,35.815167535660095,47.36516247897544,50.72590240000279,75.0
194,58.25483008017159,-18.397228490401158,44.226629767874755,39.57364494751674,68.71824404705396,64.0304016723915,75.0
195,49.08856899315764,4.677746719629247,43.251654822998916,32.25883368346566,58.280525241309114,51.045281083169,75.0
196,47.82254096662388,-9.377224705560929,36.25125165428635,31.710562281422344,45.57891115755599,42.03398587362826,75.0
197,73.0403909674073,12.123967161084575,77.94629552532766,31.78013633300147,53.603558320697694,38.495167680739634,75.0
198,64.2803336256,13.675861804281343,61.93763663699095,25.688387076293857,49.36412310314935,56.07443362824884,75.0
199,62.741725259130995,24.13714563070578,62.02448655291509,34.502898744576896,55.66961326426268,28.627724448921917,75.0
200,64.03618788541819,-0.9372973940243785,53.86189058049236,35.97536943582284,26.80538503761256,60.63736862098129,75.0
201,68.2482265310129,16.688060013675347,62.017418258273146,35.12871058418798,37.38727009108832,61.48985931461059,75.0
202,64.58989021616611,-21.215509247923762,56.00775329411289,40.10977820094744,61.79921268226357,22.950913328145646,75.0
203,73.29587996131583,9.406338640937538,81.72518169926543,44.73567887797849,36.184077849674196,69.31134737898797,75.0
204,64.69961561964571,6.886091194883275,58.8585047028088,45.947414707094275,54.99922627738413,38.5489043865512,75.0
205,46.56912132941142,20.874871721573907,35.145841904443216,36.22083150707822,76.97192890870606,65.3650304138385,75.0
206,82.65278141021797,4.959663607285639,77.71758200265114,44.83732965086157,51.77964682630352,45.192831494123396,75.0
207,56.80347205009995,-19.747588266556093,47.342690909863904,27.62678139944414,24.480447049919047,42.27357589273494,75.0
208,63.56913143353088,-6.20449144336442,55.470164867946764,45.22084247862542,47.35382281910439,40.68298679966769,75.0
209,48.10492979231841,21.224443547678533,42.660447594410755,21.877927172959804,37.80913703020003,43.0815957389958,75.0
210,58.803080436470815,8.176359221984438,62.41924579174276,46.50899933286439,50.32107396422673,40.13244793209678,75.0
211,67.89174933685209,7.206117602972164,57.181398619929844,47.3552483255209,42.94490920608904,22.406345106184098,75.0
212,58.40201973281682,-5.675119043965822,47.02328010563332,27.579480794069966,51.49429521041933,74.20695879946484,75.0
213,65.7925408229911,3.89910246280387,67.21833754165839,36.02481018641399,34.444286205092176,38.72978042236927,75.0
214,67.28683954766731,9.23176034793202,63.94396170031881,43.67554237578614,54.97326516857327,51.07373235365434,75.0
215,56.28041995611671,7.668256528841721,50.75533027487852,45.10367442117712,58.01438356395787,45.80371437574381,75.0
216,56.502055889356015,3.1651866618743734,47.697430276852785,28.20172216495476,65.1448499578911,68.35985252535096,75.0
217,72.1936996839662,11.331081068876744,60.40766233104227,43.65553612017739,50.73461539526922,40.220076575697966,75.0
218,60.54642118752051,-3.0613640203412995,51.14111171358277,45.334199525569296,34.24069182456066,50.996849960441395,75.0
219,62.976393996481015,1.5368447065519022,53.43659211071906,42.04489720847101,85.31365271215714,39.680323592020734,75.0
220,66.97495496131563,9.451857661138263,67.69955553430853,28.50243453478524,62.70524344723605,57.48753129719311,75.0
221,51.09708492092126,16.9412192614379,37.20550667463457,37.5611229638903,47.98019641123521,49.52347204051887,75.0
222,64.79606262974818,8.677717328297485,41.86244671790614,37.45036299751217,52.97397546627628,36.59283119251521,75.0
223,66.6992951072634,4.367301509726687,64.90943142454863,35.92242530509268,29.538188903434982,49.32238799957465,75.0
224,69.42556750923887,-5.72433339280353,72.05405427806777,33.3628016818404,54.044067570371425,64.86941178740727,75.0
225,74.43444176340162,35.70866632567696,71.61304047029589,35.44272997362468,53.24872575540879,69.84071076395907,75.0
226,54.715644007259726,-10.400486475448574,46.33125154265327,29.127823338867948,35.86977224270257,55.209324651386225,75.0
227,65.87628434267495,26.306825331203058,66.83595710664892,28.713147875625403,49.98891393754315,44.71092999264044,75.0
228,60.96600432940816,23.911326988264914,57.7131702137872,47.047025821301524,38.99029569057291,69.60718510757249,75.0
229,48.65644795697486,-0.4869249777083695,38.45639768576885,41.6009782566043,25.131178468049782,28.096711163241157,75.0
230,63.469598047706405,-15.305082018241006,54.80673701804981,32.28766013140374,58.88423277529839,41.72854941729583,75.0
231,61.30072429484259,13.85421508314181,49.20021952139176,35.77421531661531,55.583767325555414,60.88001512029636,75.0
232,47.701785046513585,1.325151677495413,40.7520361413214,40.52692345137177,32.272796755945066,70.512172677619,75.0
233,64.25766856902493,2.265714289190661,52.04932882870833,46.71066191169579,55.07266106614177,48.08489103605601,75.0
234,65.1630093150844,6.087514348180304,60.60668288043472,33.863684868243965,52.260212362122246,59.485574768166366,75.0
235,59.13577182020617,-13.99408541147428,45.457676558261916,42.686383078415616,34.52063535092414,54.01351128598901,75.0
236,68.34977372514186,12.371078186638536,63.21352633576527,45.805867643741664,41.93644885887379,59.29864597248049,75.0
237,70.21987645642368,10.371429887377207,75.18808656939035,43.819143425052104,70.9236869987405,31.898512355889892,75.0
238,53.57143428273991,-11.531733510731616,46.237257661970986,43.686454783439224,55.60912221400484,43.72172267032717,75.0
239,65.48048296252111,9.085639591952164,53.39721447236985,35.352765670246185,54.03377840710183,46.479116183207864,75.0
240,63.508406368528384,11.924066661533582,51.27710612537481,41.262838223854416,59.373902559467865,36.23864231499408,75.0
241,65.65009443567862,-18.461993582268565,74.45735183141767,30.28097990496081,26.13055664448531,50.224485759693955,75.0
242,70.50821013026763,3.225926360730363,60.5456559054241,36.55516764811526,53.06770902247272,38.02450822728558,75.0
243,61.36891332912127,-10.242612996797495,52.926439150442654,41.30325712887622,78.72112139466891,57.23130414837964,75.0
244,60.92995317532724,6.758913642014298,47.98734774404828,39.85992907488234,18.58315667504452,31.87276334223743,75.0
245,55.77600386287867,-11.332036718099165,37.67085594605521,34.77094400067918,45.2333549422202,50.328997461334104,75.0
246,63.55696854234628,-1.810632361471204,51.56598182535301,54.11337969311961,50.784251874934306,44.03276790111624,75.0
247,72.94560426498096,-13.168214500736084,59.01800565053707,39.08831132176625,53.633516260220794,37.78670501584993,75.0
248,55.24718778945102,2.133980023641647,43.28319818462675,41.736097847709544,26.41231178436745,55.40259997927341,75.0
249,58.61838138700231,10.017865280867326,56.69823543610232,25.06487095572291,43.52498057050993,69.54362213182685,75.0
250,56.20767359220223,2.890595410941356,50.3402574214387,39.06285320647975,34.64916448884709,44.37097232302733,75.0
251,66.44372464431459,24.277884699633795,54.22502667681465,36.33960801534516,50.263044618229245,66.12296548770047,75.0
252,48.821516816603726,6.701505802647595,36.2077118053197,32.692060567808475,41.04103980081395,51.93318412863191,75.0
253,59.5294146303518,14.629891569901016,54.33485798650115,36.744853321598995,66.96357990695745,44.216250635268345,75.0
