unit_id,ProductTiter,DissolvedOxygen,Temperature,BrothTurbidity,LactateConc,AmmoniaConc
32,11.88189079214763,54.33164908365719,25.28210781377061,49.1523873015471,64.78193486866824,45.149367819274026
33,29.08297307072268,56.85835510949718,38.18187397801534,42.29356381770775,46.56919155241404,41.82338343327251
34,34.51649549481661,68.72035017721818,33.68817373205133,35.20044149178316,60.66365822997834,50.96337441953032
35,28.37830641236734,75.03612708323038,50.525419577746035,47.65703086994442,50.69564883202428,65.54947078095861
36,35.52565305280606,61.87032883137475,29.507102782444623,41.604477412524716,56.72253175086643,53.696426171180164
37,18.707602541412896,50.91111241409042,27.872766262983188,58.764515264968054,49.03711188493023,46.923107935985485
38,15.954825232411038,51.3777612299357,37.67487547812119,52.66039093850471,58.26018009917219,21.499012092313116
39,1.028173728069743,37.656920855261774,32.417114317278894,57.63869856568131,29.61006745815509,51.65166830356581
40,8.44515909133115,45.706800184360816,31.83513322912582,38.27119618764454,63.39487967520705,60.24377651266605
41,26.332284778223382,38.859840929505204,32.066419677282404,22.048443514112115,64.54717069817534,40.21350054490636
42,52.74302421074126,61.56183662648321,33.34060418879683,46.13065517325087,23.91802799222271,50.45377553801814
43,25.978546511095853,67.79203775182455,27.496333572499893,37.971401475871396,44.17234947220763,57.96422700710692
44,21.669383295405638,63.085940612170184,30.629138255899683,37.7458944549123,54.23284718386489,69.84850155091704
45,23.92985915577666,55.470251917889016,39.48956918928533,63.066354509227295,65.14527020258414,24.647968194103882
46,22.673190461193695,64.01058039245919,35.005749921158056,52.33956005391771,73.11143909492277,66.11196407295026
47,37.458321649836634,54.896315746967836,40.62897383772981,40.71187539701195,49.07339968711249,26.07672826256991
48,8.622675744113291,41.50082998371723,33.6587780079646,50.00344110339148,39.12309527141891,54.79420299455052
49,39.224175466225766,59.318651499383655,43.286366223296795,52.68414704166459,39.06040031288629,86.05694067830935
50,14.824891994619882,35.73221885406199,26.87309567681663,30.89109380824003,40.99992270954097,51.22685423510211
51,7.6942206395094885,54.860642300901254,29.86249398452517,55.80364959810814,39.137403476179095,69.12896752178203
52,22.36305548334669,42.899109452354764,35.132432321130125,44.72426646753966,50.66359221288293,32.91665493701284
53,50.364713396656704,61.05971498796482,39.41486176215874,23.628634389130383,52.266185361668974,54.114943171912806
54,3.7391323350355092,51.814346753486454,33.92742524492264,70.67049452741352,26.020332411516666,46.39512232588304
55,42.80830879368402,58.38286377006239,38.831944835478794,8.985982917748457,47.129667256068224,51.55418844105548
56,29.440696528134968,42.050423769049615,36.971485361290625,46.492771009591735,48.6382447639775,53.919589298226384
57,21.594534522028034,60.703348482588595,42.574144977107046,33.955995429898586,55.7479017130891,44.54499219985436
58,10.456901268223607,42.32710298439629,26.79234134204424,37.59684811689292,45.041578697770845,35.4985481477404
59,30.350733960272446,75.7290098422491,42.01511880731912,34.1388160277085,44.20473289843262,47.00259057136024
60,25.7648873196538,57.542666485535186,38.430235015735306,46.88742420582948,50.68845248138805,45.49199459842032
61,35.28841217782027,37.737670280325425,34.796156064301364,19.435417577579518,48.420674895865304,35.47792085917699
62,28.702480627167404,55.09947651334303,50.483916281173734,47.265320881492926,60.40440178488026,59.199725188735755
63,23.176671498458866,63.40881677082601,38.828650107307446,50.39928575536311,52.78918142048769,37.4768207367111
64,17.29955753800045,37.0010693579719,35.371218332147905,29.76867618474839,46.22019133170236,42.84227322718867
65,9.048556462716583,54.49116200797034,39.678805601423996,27.295457454599543,32.58660136007949,45.706282034982685
66,23.163433612588545,56.77759455036241,36.76694500584207,50.278024098574704,70.94714613909507,37.128353602448904
67,6.17858142172895,55.7244180653852,40.358087458880554,66.48868805766755,41.703617403284504,67.63512940081579
68,26.62370713870992,50.53554101416921,33.439345602838905,36.99143403714698,48.046204311820595,58.661758646896814
69,10.681309324495807,40.822002681427364,40.21518738965934,36.82241146128864,33.2333394550157,61.7781925479027
70,22.685858580688226,52.32463037105312,41.31136550515189,39.50516468299698,59.224041173815664,41.196268153552985
71,28.53031311505099,63.83565273529176,31.529892504166753,42.94980496126409,18.824995939916423,50.60072980229327
72,17.98773759826587,61.961585481579526,38.52361759317429,95.22017926056388,53.93893534108462,49.504485240418646
73,14.240764507145467,40.643286095312966,38.82431290998498,40.6864163731163,53.85503626972928,58.7666379062168
74,16.170474397547526,59.88475291773065,35.73542618323748,66.14732991636659,76.44963739047046,70.4975975499763
75,11.235555260878758,62.443041467688346,32.04723395566534,32.77456759006525,56.77501486030759,59.0164660445557
76,16.458932010458092,61.30285853304665,49.471163634120856,31.397857271276454,49.8201295975875,43.28725029889631
77,9.454618592561092,54.754429347852856,43.059149680503054,44.19607705176655,70.13223955888215,48.840938797901224
78,20.14108581007104,50.1569990791814,31.557307039050254,43.793117614950795,58.02874115781264,68.5358924007965
79,31.025808976343,52.125123451355066,32.2335852494964,30.405639798842543,33.09600655837918,32.77570556670468
80,49.17144916449146,45.71437116423711,48.53963907956216,24.64142488933878,57.74589375662353,43.94825001473934
81,33.19930215565062,74.914915963687,37.73268666384596,29.372526188761725,38.922374636970225,50.24975520127169
82,13.997058756813956,57.11204290401345,36.85590841016123,61.230048314424366,49.94901786938705,54.89113234597507
83,48.62066620579753,44.39036158844695,39.27163532947857,5.404438964410562,58.43831253714499,46.00656230673202
84,15.269178124067029,52.169099544957454,34.742979090574096,43.49674421746481,74.53287221108639,35.51748864963368
85,12.07087847974269,59.36316587858548,35.856228061009524,54.33499323333422,65.97427383694713,44.54600877794206
86,13.124873613613763,54.24424884901158,52.8371963469834,49.00996354905252,55.86165798518603,65.3524424274882
87,22.323019167530997,57.16223873936613,37.932483710583064,33.68764608572665,62.726317169467066,57.807378383780794
88,8.32237781008046,52.17168348386473,27.222003092500323,48.94609860925553,43.252042431135784,58.98902567286761
89,4.340091914550246,38.237120769503186,25.206360173187573,51.50560001231477,50.10346490725652,57.90667314184118
90,44.937918274241895,59.05346954777916,40.85448292662764,17.105698369020505,46.75964129392078,57.449179219151766
91,21.33301348957357,46.69313773788259,54.05236905243451,48.16863312664468,59.929344263297274,3.9632788321249857
92,22.285213587816735,62.684934650284575,32.848391356095206,37.99228923442283,59.27402115434244,33.94198686835284
93,16.773554307292773,58.54588514650041,27.595407470229738,49.53379148164069,47.459192830418004,62.7743696007783
94,48.424343677327045,58.49865506748162,41.33891242041189,11.73735321397179,52.50168016643217,53.387758256502224
95,43.92352872062919,53.65481349098949,30.290251372326487,46.67439689851901,31.861782544059714,58.990525527000166
96,20.615894733263907,61.51850143397567,32.626990550901446,62.180502778228295,51.13115403956432,55.60227161117577
97,32.28836815894176,50.10054496435438,25.024774340409436,37.04088802022922,48.76754233433608,44.55883732431514
98,26.236902579500445,45.94844484410379,32.19075855777675,39.862362118688345,65.99533386392478,75.23033464788476
99,48.214806981200525,66.10736488232972,40.043280126585536,24.02410402536229,56.29700708840584,51.92877272795792
100,26.014139197211936,67.04381650593803,44.55539431199467,62.33101936292717,48.243333098088755,52.01951732907263
101,16.639943892080336,68.93440243832143,37.16413355219117,62.290238357590056,58.899691069703806,58.20910847001853
102,16.550518574808947,54.898478819577925,34.346541219606145,51.07746447334172,41.406615822351185,49.85594751494733
103,4.337459362936737,48.82236904940674,34.527156698261805,44.434497770153094,59.62686346696926,52.32364191215253
104,13.281328149454014,41.89978809110884,29.66043412534036,35.862616025709855,71.7087367992126,56.170658104308885
105,23.344189199849133,48.82414914017072,32.73764228727466,43.62250445962444,56.052661220362474,63.2673294289701
106,5.266966997067867,44.56080610923591,29.357573946400287,64.71093486775507,52.00974358497082,42.51595947918018
107,26.666321459580423,69.11126983481815,39.85876152806395,49.66048336992233,59.782782582965055,35.51677937820241
108,24.755319393886637,50.76531260449048,26.708586267725956,32.880849836880344,41.99850401855153,42.03393047062636
109,6.292368096786928,37.07668754257507,35.406980411440955,41.05507980366502,52.62446849367576,56.67284926045918
110,13.006369608439519,49.14181521595861,38.65000376460514,88.20601710153666,53.72750156563915,55.802781806294966
111,18.114633404825348,23.40075201585563,47.45799714387858,40.31731461072748,59.45281291504177,77.22374089299649
112,25.868988968058268,39.47749033947461,40.386520122831485,36.99844250033666,36.75882421322253,40.322198011509016
113,40.77689597502599,59.755445091387514,33.0207032848966,34.19124024868227,34.11313998029501,73.28736608908913
114,27.847342172240616,64.49722973788514,36.91227461292888,49.710156737682745,52.59881688919684,22.292138089097435
115,35.054411713647625,51.6014748781325,44.82654079357826,9.439461819996065,48.48329161039572,52.883610511953826
116,43.24109113013779,76.735114278352,38.873378249803444,51.074599832720935,58.67054073042849,38.56558342201915
117,30.766046110301573,68.22076792175767,37.595868364143065,63.911551782795776,52.57773146753062,54.09774840904999
118,23.14393991995016,62.7281998056578,24.30526161982602,28.775321552845693,49.534229590463966,45.421912697444355
119,8.30993882251462,49.6233026578309,43.58731604243832,46.50676075394484,46.569678695259704,57.80191093619095
120,27.614386208336615,73.14941632454972,40.71882948378978,35.682379489340455,43.88258338628114,77.39327605354046
121,30.980940608099992,61.66539443418961,35.03495972492451,46.08748606149082,73.18607259398024,40.32491668831739
122,5.627403834091215,42.33051432080946,38.99839498472411,55.98494486480358,33.96091685971914,68.87761660979699
123,26.65734041931297,64.55451189683019,35.264899584121515,46.92575458620457,32.73167916348943,54.00744166193759
124,16.33119235933008,48.27052195766829,34.02174795065514,47.71113660766784,74.12344916637005,56.936364115175095
125,5.7214711809259535,42.16742937012637,32.914914529840125,55.34591177329279,51.25766960823549,52.3870793843487
126,18.555585230867795,46.017037440223774,22.825173701650584,44.07948453309632,47.24383940480887,75.63293192668134
127,18.74090905727544,71.1826930624022,42.25607319686715,55.21589202803516,80.0006858267557,51.73088689200969
128,21.024951575951214,53.41152823903751,35.688351543850395,50.571708504433964,29.84813796166854,56.13576891674575
129,36.25303745526061,48.687433923101224,42.9918141871168,42.82155338266424,47.412437856031346,42.94413082530579
130,41.81719471416034,73.4008141110443,39.0179430493725,35.70591437687541,49.272927453520516,56.9973073969264
131,30.435798128103436,81.02011790855722,37.61507727206355,53.154408263048516,42.93632849448509,67.500868375494
132,22.318462039072344,41.08992926637856,35.49948858955096,44.859977305043486,54.64622491111453,51.674449594788854
133,66.71002782886168,60.22002710892432,31.965246058559313,12.074648407358588,45.89262822439831,72.89808617683214
134,41.88012098210215,50.53733766555135,34.69438759097984,16.540578692466696,41.146215397399615,72.41178827519741
135,41.12955278976098,68.39798292366277,50.48640066439554,63.835655143214034,53.59659740211904,44.334879653909425
136,27.200410201561095,52.65474131145736,36.08089516182639,27.332767281641058,58.1625955445424,36.95237441567117
137,53.26850556840038,45.320981698166186,47.07832673462912,-0.323189340996624,72.55762699082607,38.31702213450789
138,21.106069794757563,52.86553907486155,28.21282840975172,43.89517975947391,61.281100254286606,45.1854770259956
139,19.90545873739036,53.999615295292465,39.27977642821877,45.61367687656181,70.7244737820725,31.179311179697674
140,33.11777735361795,60.09474051734277,31.213988735694457,28.783547704994387,57.2895876374925,34.71980014155387
141,4.39597925022015,36.19917577318552,35.4068980529286,48.085452468029835,58.08407604597973,53.244107426195924
142,30.58557794381071,54.65048040612782,42.20529812582031,50.14120219926207,33.43264226469643,47.57962061915555
143,65.85813974136326,84.08560881732338,39.44481121753616,13.521185354721363,54.30814248618208,56.78706465868705
144,11.428911546222816,38.98028811422332,36.83661064557927,27.101291197403828,46.277977163717914,50.600470886887756
145,54.75034843196686,72.72221892745992,22.656712212155483,17.510807354599145,26.2575212384328,50.48628016919779
146,36.73591943815543,53.35744386674952,33.47406542859347,23.87289790377844,68.86325715044323,65.1991561534877
147,27.26006452132503,64.13122543334427,39.73847535911371,52.88017579678788,45.858990034796136,66.82762378286502
148,34.70111143517067,64.82674454569552,43.454615565694205,23.203285473291942,64.40150297074098,41.975083019139774
149,9.377346331475815,53.81505662841802,28.336293691617428,58.617459196602454,63.75757080477842,45.10344846871097
150,34.375065399359386,60.6165634223465,37.34894040091869,30.16535877136556,63.58946204607894,44.6087253707737
151,8.737394461453567,52.53526265854387,44.510454399400224,96.91232978562029,38.13188649023209,68.59225378922046
152,10.571032407256101,45.37747928937627,38.85758563285095,62.45827734925829,58.22412324558471,58.74913750373264
153,10.985431366752696,53.530501327410924,32.573322986233975,49.664251069114854,49.17369842824766,28.73026499141539
154,20.27848772621104,50.47894553209055,35.220642637405305,33.54808138408589,50.24967906178404,44.53543958511229
155,53.687024337151584,66.20385862284054,39.002697591748074,29.65559979670682,50.77484759389269,25.781473611668552
156,8.577649205052623,46.07490669563922,24.540824339172616,61.95253566094333,43.92217259021766,48.227690085452004
157,35.643013281046755,65.73848537686003,49.93131855855844,36.834822620067584,72.44834269971753,53.2558505634425
158,13.45925469453876,40.52959200490165,49.447710667563356,19.233144003546517,66.02709655771625,35.792898481371445
159,7.900921423622016,51.79952314557006,27.333109979116664,68.60974458064649,52.54832833577493,60.030864330997154
160,19.56854924921853,29.40241917218343,34.14089659450703,30.400129194392502,58.64724389015326,64.10980670801426
161,29.234438874436712,56.036452732847664,34.896481852669815,24.592268099618995,71.00169607772635,56.03477916625998
162,31.95265320686785,57.95478432895687,23.552982314460657,44.59936750265465,34.40325052978768,44.44572111107451
163,7.722376757334792,53.195727787126565,27.915186522179084,43.396314821518786,41.038892008914985,43.31689457757474
164,15.020811054738394,43.4969839111807,27.206581857418758,39.210685495693525,42.52584035785757,57.021924782213155
165,19.000847411414505,32.47787114040852,38.888200265793756,22.60539317183124,64.25597081358447,59.797073429565835
166,40.293914506279606,53.82570073591031,36.60897996715451,27.89148124796033,67.12795249661112,63.090373710316285
167,24.96997463041019,50.430592623883356,35.397817019904885,9.928954833884966,61.543920739949066,41.59469876793017
168,50.144883233470075,50.91569599685111,45.62380925984625,15.997825541268163,26.393856181960764,36.43957626641641
169,30.278771862680678,63.34357413437379,52.362868504157774,42.172459909662734,59.67443582467523,6.755342722291722
170,35.694181006615935,53.789985328965955,38.31721457969267,10.121140771475684,48.82410555245824,51.244108185579634
171,38.39358078665901,72.05239913178114,32.2958500830689,26.537317573019635,43.343263478356604,55.77041671855238
172,15.798267241324082,63.655818115683324,42.077717070430644,66.41360835110976,63.56389475520899,67.08660376472695
173,28.567964250169922,56.28013506329876,32.34568949471588,47.66150490194536,57.987298707250936,65.33099460778038
174,43.09863849428955,45.707438796507155,34.267746978312324,13.585222740415512,65.26827507396082,48.929018263196866
175,13.493756241181153,46.54397901657868,32.74954949812322,43.05934062548137,33.18686586153175,62.376368423656565
176,10.508283863053268,39.937413274930066,39.59615294912807,53.967322801306736,36.207120068605626,56.55888857171804
177,17.746942014777524,58.926988209725195,41.07904813796697,50.62709580266496,32.47153749725757,66.689138251785
178,8.107248054558243,50.9398166468934,25.587613142116403,62.04494704238428,39.78128630050207,50.74672538483396
179,31.96230849971939,70.6410288886908,27.770520025868787,43.90697180379605,36.94448081317237,34.966622797827576
180,52.39712282391352,49.32453589722279,41.58186887213945,33.756893817977655,57.4376782625163,46.946045329010445
181,26.433502747273884,58.99011370492591,27.646336923146585,45.16720787488843,53.207987286955564,27.760874388420433
182,9.043445088631554,53.75593971144001,37.2212068927368,52.190850567574515,52.38506348953776,49.53595210700772
183,11.297592559978849,52.57232082307671,47.58924685915919,37.257112742131895,50.85347442362238,37.35682650370095
184,26.35845893475559,67.10007404989838,39.38140703453092,52.660917620444174,56.00755688234129,49.55369726282531
185,19.98196994461288,63.383835242195325,35.61502264254467,71.90680819687968,44.665598125369385,23.793368279643396
186,63.34562673459279,48.11391459976088,34.693664332038225,25.190233289731808,60.05143143072027,49.16761829544329
187,16.925740101158976,56.71972233395861,35.080528955751355,56.52820975119428,47.79894004483023,52.233577346550064
188,17.9572165094584,48.72368221637861,26.69980974881093,57.36570456061234,69.9833507191122,57.95899531001268
189,44.35015273185259,70.44125718075583,27.671078628259497,23.72433074697189,18.962406552142095,44.9318416005733
190,13.19385524849441,53.76385057349768,40.916271324262645,51.24217299039253,63.98799182813189,49.363698809888206
191,43.73326972949709,51.94744288441228,44.394480337833684,5.484237027107767,58.12842530562864,54.39731004497194
192,25.16215192826941,67.81759559853568,40.97434513403049,56.73417879840648,48.09971480102575,34.01835077427819
193,14.527540830965073,45.11724360561597,31.106709497584312,29.111726100664924,52.94020123162193,44.53929824432231
194,14.05537299694882,53.697580040571054,38.94079573125376,52.651797547078345,46.73628563026857,29.444695272367795
195,31.33470975519104,66.17515437511094,43.19421623641344,59.3286200860106,53.62997174132309,56.552597488766665
196,22.55169049072005,57.191378920534476,37.808539717391156,44.425224846028584,52.383392881244355,47.89164305301664
197,23.399241817069917,46.85781772650302,44.6879034991665,68.26940404284312,34.775434681483624,65.64048423811712
198,39.53748492592075,28.157762296205185,40.32581735538383,37.538595924085655,41.18555591270781,46.44449578492124
199,9.395151734863841,53.32046762028068,28.90778515004221,30.83007813661949,58.08781726499579,47.12901663480898
200,15.697358295482253,62.05224743147545,31.189425764485943,47.688758170437296,48.078190933266185,68.45440897739842
201,22.097729680676647,46.398265012313814,44.66207023148174,16.39636107202468,69.61828432828491,34.617995341126246
202,26.367142554551368,56.20054425359211,42.238707063033736,49.55223903824811,42.50509018432155,42.11839479584125
203,11.711546057435216,53.04104626945245,36.75444315424765,40.535625802195455,48.43204331272062,72.94932933153618
204,27.707226786871058,54.823762959408526,38.594388595379506,45.74462124975951,52.6217111326079,44.3233607009475
205,23.479033292693288,48.115032004383316,31.55331075232239,27.344842900074454,33.900618148774655,58.676512162101304
206,27.444924504653557,72.64042110257634,36.0481619573681,39.70786980263597,47.32491868949643,52.503989793434904
207,14.356961375974002,51.97545200766588,42.863860366447014,26.509976908690906,45.219864338648705,57.82259894987971
208,27.62588987952582,60.25886976061577,27.03234684314793,41.62175322629002,51.4197797254556,45.846434022478775
209,32.96904384850896,72.1309692540521,24.425527142965414,50.03550831032213,57.933498056849444,41.06331722353432
210,15.909427211533874,57.22497134521921,41.48308518190772,50.58480407653449,41.39921837278304,49.57680269021751
211,15.82617970982584,55.2708230276448,38.47580086609241,74.27452998873775,70.8419430821416,49.09677008973811
212,21.783600135905896,56.97120209676875,40.32003227788019,53.51016243479316,49.01391536400582,40.69573712074118
213,27.30487265771372,50.42117713445606,33.63982201825756,30.757349543475677,29.744395590629374,49.47123764008428
214,28.99682308375241,61.634902677360984,28.297864951624675,39.60972321999017,49.28978743060804,50.679483001241394
215,18.583126873362023,50.81998687173804,38.7467445607672,54.26791172978147,65.00575309384483,56.980785648810496
216,37.72145171602854,62.835465441774915,49.51482244505477,30.61985693104839,30.098926387465205,34.75101750141902
217,19.64943464312866,57.01424355049048,48.802230896201564,72.53101564874548,70.23662552552126,40.67383576086168
218,45.15600257775088,40.02833083691478,43.3117222142324,22.56113793038693,40.461787172381555,61.46923783470386
219,12.99921419833456,39.52674483683064,32.85470496566596,47.63852572807074,58.31320123444025,46.69713572763189
220,14.891061524947798,48.23142554702678,39.406653161026725,33.89241594321622,66.95632252704628,55.005069799463485
221,27.24981462263066,64.5623758135668,25.729035443199738,60.3600796299639,30.812499108760246,65.00702655765534
222,12.115957972243349,49.97346125779381,40.030021641255175,72.78004674848793,51.84543865629286,53.14716430576996
223,30.059848271412548,38.90763161799166,27.677789646202935,11.65137234195564,49.98625462114479,50.63800434097936
224,17.35955918260666,45.392721764973004,40.32059967229851,44.764915867202006,58.8246600676177,46.55439738843542
225,47.288907077581555,66.83761703930286,31.93817148245535,3.0093122826508285,60.255516951211206,27.834687550897915
226,35.34912663544559,65.27913634170287,33.89411672855601,48.78219721309559,60.1048688570429,44.74992997918138
227,30.790737838474897,48.97401680389776,43.405695930107214,28.851350720860466,66.31548860286733,50.436780534645
228,19.790921822150413,45.45575160914365,47.90112563070846,46.509894287084926,63.76648807704301,56.37400627086643
229,37.855659700852584,65.43229093122895,34.727891540471276,37.71264090056546,59.300671026011166,42.890354282899786
230,55.50626611694387,52.832842662500695,39.47774509156184,18.160127621949474,56.32142822744922,48.95551864834937
231,34.393267865584704,46.285018897172264,36.7099729103085,16.69346613745741,39.877863198820286,62.55477433164687
232,20.463188922215714,37.52756153839303,52.765639249495045,35.68672935111688,50.038966920450136,61.07591002171837
233,22.106756995341726,53.50266536432202,28.798273969207315,65.96174841417164,38.595761450786945,64.13280998540564
234,10.365410764140009,45.563096225994634,32.99091645494529,67.8337450911648,34.319301846778544,12.303486188137205
235,22.862429935705816,51.564376936809715,41.40497682616091,36.296709488812745,68.10953825028665,55.182037882825654
236,31.41437026042596,56.43221541026338,43.93479347740886,27.184745469471956,52.776542856187504,47.81089066298853
237,30.921263028828676,66.82779936677915,29.803222089558272,28.99283798422269,47.76783017763813,57.37652022845823
238,21.098924322355224,58.26955818435621,49.172473091658915,24.792868232297963,42.38133329649179,33.78004337709119
239,3.111250964761213,48.26901471828943,37.18906199000803,48.120298887834004,67.98934405291689,34.523906399052684
240,26.741557178582884,57.88714073188693,41.01812674621332,44.422347374233816,38.47500308842288,44.16277610003492
241,24.959886874290728,54.519488185360245,37.648216015643506,41.582983637052884,46.70257570835143,51.38494209436791
242,29.571318933341367,65.00695682161764,32.4797179226057,53.14343815438629,34.399692989954275,53.98344019807596
243,35.837481634986894,72.19454218170875,47.491786927773695,43.51762574922364,12.637177150231608,49.1686336749796
244,27.479399087030195,63.658613548848486,30.79027917443398,44.71230639441639,50.10177397257302,46.17910896308
245,13.031371005605198,36.028254081687635,37.99592878715063,35.34746640839535,25.137721586162343,27.83011980026973
246,37.617289066078584,50.09742399955994,44.41590015392844,33.19143433073698,37.3108099491041,48.12644095517456
247,18.01044199887125,63.42264145227626,30.456277714793654,48.107350989798185,45.30194793015424,64.87711941635732
248,31.561537262056667,69.15843744710605,28.23303451171022,57.50948827385204,75.02830593420646,58.31720846301355
249,6.390140187082344,36.66731385246138,35.84920959802474,77.8311972074221,50.82469204120951,42.20101247055827
250,15.447060628508423,50.079205166175,32.90229628511652,45.05851250769568,43.2082149311418,17.600590495263084
251,41.70224789257663,61.068470954752556,28.294998664677802,26.75792722404953,64.11343196302137,53.92469177830061
252,25.995802952540796,67.5711895079891,35.86507630721005,50.82147556884909,55.77788484667395,60.15612943453196
253,23.348645965590944,42.86651805670227,24.10115748366739,17.086791306451076,38.747911875159566,58.84112655351119
254,12.811829168008906,60.78329570749747,23.712601351411163,43.236600295365406,43.60804547295822,70.3507370319099
255,27.00491245180179,51.50668974928357,37.92206222806543,10.845250527480811,60.184575725627475,57.76479902324337
256,35.38791995486305,74.1211017064564,38.80158870375875,38.42436695470551,48.34669931693107,45.013646617704715
257,18.486484069195562,52.45073360106221,41.683500644491644,59.68466817762659,71.24506498148023,57.113080364151884
258,9.133806687510415,56.03107701371744,25.522501964012474,43.50224684760151,35.57482969223955,39.25863778946425
259,17.85212257680779,65.67898379917773,53.00977857453589,49.63950739182489,44.96144622149396,44.461146291477235
260,32.66639688290225,63.87034779581359,46.436780524573464,37.23991576119793,53.18177232529535,25.095799073286592
261,51.73979114094753,70.42780266674605,36.22029800610761,17.274246622138154,51.85203630157478,65.2155544766875
262,35.00838423734138,64.71542823936424,34.16250931403886,22.512184379218205,51.47591157970119,60.8978345865236
263,16.96536799113887,48.98251778485998,33.247544899315734,28.65866438277464,52.596288842769034,41.081398178169984
264,44.95863023223769,68.89508614391583,45.74909871353133,56.41991563190815,54.682290256632754,40.61498499438282
265,61.61431434411369,51.160489502808545,42.11397158506218,30.885272905582678,31.764695293951167,40.3170804890928
266,41.298264364924044,46.56960594476909,36.76486863966546,20.39703818136462,16.902884222284563,46.31247083957735
267,24.320755196464383,51.13484651837413,41.24604182224674,43.469289740767245,56.5569835757052,85.64879608893312
268,26.876236049335354,68.34171985003563,43.997662263085125,32.19219699272927,56.630532469787425,59.330432295541414
269,13.171214814415087,56.78535380630346,39.39133863975297,35.87053233103284,46.91938901122252,35.16263595835958
270,52.95653800095016,49.70100177191841,26.288339897985363,9.144051789181049,42.84939733146794,50.623573035840835
271,39.675944599199035,65.17580746085508,35.72618715258942,51.116105303544956,53.02542752239389,48.3509584116729
272,20.42130907254972,61.100334051235095,38.41200772263708,45.15922407838928,50.830830483049944,79.44685269522358
273,15.209611819586534,38.68623489893834,46.6966573029177,39.454495469939665,63.395827807548926,62.08469900813035
274,10.969383078353317,46.8921757845489,43.39280002760587,55.94695524438166,48.03735247409441,47.31742693522991
275,17.956004012793297,49.522507094798875,31.418134124005306,40.04886136566531,42.352123787003784,48.928691632431224
276,0.3893199075634035,25.784107402352884,29.605546327171535,28.55166319269932,29.552885963956637,39.354858896550944
