unit_id,WaferYield,DepositionRate,ChamberPressure,do_DepositionRate
32,37.5454116042336,10.303654196982604,83.59421111322901,10.0
33,27.398219784555703,19.782431034975097,75.8829097097156,10.0
34,30.875226249276416,10.51185921919011,74.94540879083462,10.0
35,52.4101157652475,12.91163810340654,88.42215641216941,10.0
36,38.47434627324389,8.465745849517916,65.67991117373404,10.0
37,49.91844367866118,11.219443427366533,86.97398032784947,10.0
38,27.05657038633665,10.018028683332515,73.64857901248087,10.0
39,46.577526326726876,8.972394836633288,104.12389042512352,10.0
40,42.165026717436966,5.70495678249212,83.77943768756326,10.0
41,56.066715937682154,12.036778961934852,54.226450235088436,10.0
42,42.231836567897155,9.886946517854678,82.8842714750355,10.0
43,31.233549705363686,11.599106036644603,69.35751180963508,10.0
44,47.79020456638268,10.085882660309698,69.54642964988432,10.0
45,52.09812913176734,5.545773977672617,82.42425179519411,10.0
46,9.47322529228769,11.717989941009703,62.161637085263884,10.0
47,33.02695895404734,9.946890805296318,47.0820070778067,10.0
48,43.550892980469385,10.361458737773624,86.30603535884617,10.0
49,30.133173112376397,5.135060827428018,67.09773140216156,10.0
50,52.91144244922924,10.139632133544096,58.52836052289292,10.0
51,24.6935535675682,7.423042789820003,70.14209252450598,10.0
52,36.66649255100449,11.89785848320724,80.24486502569039,10.0
53,43.35352602577161,10.580181852675468,85.0816614142519,10.0
54,61.51897142431023,7.0964763466665985,84.33868722842085,10.0
55,70.07044963083088,14.274642072015505,72.9822667721067,10.0
56,67.66382824089222,13.163278656781344,97.43099792600948,10.0
57,41.38156164583166,8.207381235445956,84.15056922052365,10.0
58,28.76118507565828,10.714739637099473,90.28099526136567,10.0
59,57.00852470970048,8.467015215507505,78.79080938095791,10.0
60,35.282296937515646,11.342362739882532,74.97458505070475,10.0
61,37.53173486637937,11.07579593042847,71.83843945949931,10.0
62,35.13289563540002,13.222150445257736,53.4712626404533,10.0
63,49.26501459331378,11.716582252602667,91.2062706839763,10.0
64,38.18240123207144,8.953690005811056,74.89791989570708,10.0
65,44.621362111447965,7.314155345066835,73.9358612827623,10.0
66,55.54687262130693,8.651650609478986,82.97818050162752,10.0
67,47.100477264760364,11.221907181890597,95.53129127620461,10.0
68,45.58676231155348,8.244609618916167,68.47127161131237,10.0
69,38.4883486948897,10.459332702172125,77.36383505030095,10.0
70,44.286083396294735,14.227313352681444,63.60487291829071,10.0
71,43.345728308905926,7.2372244085848045,77.42680806011205,10.0
72,38.817167259782046,5.9740337788548095,97.576781585278,10.0
73,30.663672131127274,12.58780206778859,76.30130590857586,10.0
74,38.14552967938874,10.366414505624087,75.41375818536952,10.0
75,57.75468772603087,10.881517016364455,74.2084894375977,10.0
76,42.87920405865514,13.361959266754535,77.91545082435032,10.0
77,26.941846399400873,6.367610712713239,68.60081065253968,10.0
78,54.388220589090366,17.424024211887193,93.25913133991419,10.0
79,33.697718174340025,6.529998156755488,62.747198634211614,10.0
80,40.82276750956071,10.924636468527044,69.45740366800574,10.0
81,62.620904982860175,12.297430547544053,63.36507435832953,10.0
82,27.44647996028939,9.64299121282421,75.94637729366583,10.0
83,29.01831452872086,10.886221587117353,78.78340177168066,10.0
84,37.84088711678078,12.434076525525143,71.50795877592664,10.0
85,33.686598582945514,12.867973230368284,75.26740922356888,10.0
86,34.10717748730604,10.286320896210508,53.30621282111173,10.0
87,34.23829464698997,10.396586601210927,79.72387579846648,10.0
88,45.67325472210885,9.699790753943846,63.988255340504175,10.0
89,40.676977779104796,9.007680628139186,63.24504853059969,10.0
90,38.21050085152492,13.034892099036057,72.64056375476868,10.0
91,41.2020565246555,10.241816313967695,79.37883000529143,10.0
92,50.215802490762066,12.459973416804802,98.39171327332397,10.0
93,35.38963035208717,8.084737007869649,56.4686120901481,10.0
94,24.42231000557556,7.794307275313591,80.82504512888062,10.0
95,41.19898392774078,7.659162784951384,61.6749581063758,10.0
96,42.132292071836886,12.176550890570674,73.66801652052422,10.0
97,40.677967460642755,10.93142184532537,85.56372226468736,10.0
98,13.138595654806227,8.287908642492969,86.10217615044017,10.0
99,49.72411096297118,11.120307117402985,81.60556336506336,10.0
100,49.49864991212758,12.239106364853523,61.1945802735089,10.0
101,28.589242641903763,14.618990388317155,70.38340512829393,10.0
102,22.728163509302025,10.6740466603345,86.85454276462549,10.0
103,34.20006457552758,6.9423270907500525,77.75130699294047,10.0
104,34.484713849259336,19.160795974135386,70.25809641795729,10.0
105,20.094502192465047,10.320832559392075,66.35412676023098,10.0
106,43.514815536669104,12.31987680307541,64.30320099714223,10.0
107,49.68649547607078,10.877699385443146,93.68377446692853,10.0
108,43.10811949497199,8.612199365801256,78.53242219430223,10.0
109,32.09992284632083,12.396121126638175,63.660405556218215,10.0
110,33.57769400745314,8.20132564775391,67.05811852712516,10.0
111,41.17168816900808,10.212701708938214,87.07979583242157,10.0
112,34.12141295592991,12.905088274467872,61.0130856110731,10.0
113,40.817609973835864,11.767331971413721,77.28795995023873,10.0
114,25.137930939344937,9.768471228862552,55.92880297953806,10.0
115,34.72467847687094,5.841123209635731,64.51186561340602,10.0
116,49.96141691137722,10.254860798343868,83.71662677329925,10.0
117,46.59052083205854,10.586610171524507,82.9212802589611,10.0
118,21.38629647782834,13.33759203237272,64.49214573552662,10.0
119,18.127961549272108,11.078241745407212,64.23713986602026,10.0
120,47.42077010488255,11.455788053673459,75.987822312273,10.0
121,39.35058114088002,8.36111152570815,74.04793633821471,10.0
122,44.91451429115125,11.680295101457592,77.63535683138693,10.0
123,40.89279927187815,11.686342691165557,76.57198411130759,10.0
124,61.954211048570734,8.398419923213368,76.69794378716384,10.0
125,37.22382695936705,13.866788212285602,84.1013927726533,10.0
126,40.90616852578518,13.514062077673877,77.84431145564926,10.0
127,49.72868046057205,12.519798908237933,85.50431586955904,10.0
128,56.11004586124496,9.775030253976556,89.15956108349307,10.0
129,41.27039649033337,7.897552852137586,76.22938349794924,10.0
130,29.62292814287514,8.591072035906544,93.0111015607993,10.0
131,42.99003664347824,8.11585123310441,68.08532711953319,10.0
132,34.71034507107768,11.880864144990696,86.50342797069267,10.0
133,30.209476778123697,14.68711098659317,77.20891463922742,10.0
134,24.417695700085073,11.925931604020235,54.68839485394151,10.0
135,41.6587577373054,10.491259843309553,52.36807004117258,10.0
136,32.420480223368315,6.529845845192124,90.73532088784816,10.0
137,38.486659197313905,15.968447716616028,57.5798724346576,10.0
138,39.385654636793646,6.650160231783055,41.66537555604742,10.0
139,31.968322948847142,9.466886674246465,82.14563339521011,10.0
140,27.884111172248687,8.218418394737357,74.4440962253501,10.0
141,50.62813253202709,13.417015225045922,84.06667213727843,10.0
142,36.112293096263016,10.273186891720014,68.24719800779123,10.0
143,49.5912715700549,9.678961467643415,73.91748760794337,10.0
144,36.73045256955022,10.09252734035603,94.17137863865038,10.0
145,58.040354016940576,10.45554371230034,87.33229232022741,10.0
146,49.623691676794806,12.82221274582931,89.08154083537754,10.0
147,40.67862755250531,5.285558430024742,70.38254590881134,10.0
148,46.71065122386327,10.442852771531214,78.79647383927889,10.0
149,43.124385479252766,6.616885194751653,91.30120044463497,10.0
150,63.11048423388512,4.055954359565262,84.88328798124965,10.0
151,51.053210771401986,8.307307077577981,69.59520364711005,10.0
152,35.05894020355448,6.418638048718504,61.63461951765903,10.0
153,35.11592669315277,11.444819605928526,66.82505737219283,10.0
154,33.67336718660361,7.8773603727518084,82.62928224503807,10.0
155,29.95692913650865,10.063398801408436,74.20121112830464,10.0
156,42.40878518736529,10.955287115201436,74.20807358576745,10.0
157,49.84084689436265,9.036085177659562,67.86113692000816,10.0
158,25.435938102311727,12.653292317405421,60.112787221298184,10.0
159,49.50189340913394,7.887611132816244,98.64151508205643,10.0
160,18.606071784333803,10.061244901498036,66.62254089026072,10.0
161,52.58840045347516,8.626040474460375,69.28001203768241,10.0
162,22.810340557743523,9.83619659148411,63.09971686864939,10.0
163,42.48880661975625,8.491707930826912,69.88336557692735,10.0
164,36.49071635231283,8.63464137747191,98.12160456124914,10.0
165,29.902386242523608,9.533122383866237,73.02335225090017,10.0
166,37.32095957848408,9.977162243294476,78.8968872832696,10.0
167,47.52134200963421,12.575156453716497,84.00574701009735,10.0
168,30.2677602745022,10.240720945843346,78.92023679679231,10.0
169,39.87439083370166,6.933748814248386,81.19761845891293,10.0
170,36.588788651550985,15.435072174453751,68.1749190544493,10.0
171,34.94541586783442,10.249920929791452,67.38677934423555,10.0
172,32.263482033113426,10.071316419107836,89.39295677209519,10.0
173,26.213029829823192,8.04569865808175,70.34942479299094,10.0
174,41.51833760634615,11.363146590303483,69.82030224617617,10.0
175,55.94849264941689,10.489511079053301,99.4984474582719,10.0
176,44.99462249771483,12.14864675812602,50.49517238255208,10.0
177,52.2712093709941,12.074209894508304,85.50153336277626,10.0
178,27.36771073835772,2.4209933989107064,78.82194555088795,10.0
179,32.31910834303295,14.468772845541707,68.9173102282629,10.0
180,26.850534170318333,4.790665856444403,88.62599769783998,10.0
181,50.337999259329045,4.293761854545911,96.91246474223091,10.0
182,53.788198236823206,11.125767541745923,79.91941872326622,10.0
183,38.116569786413244,8.686670883881158,72.52124457876859,10.0
184,30.80758674058833,7.911805103259839,68.71070561028662,10.0
185,23.647815769285067,13.226932113115193,72.01926412258081,10.0
186,44.58232072982055,9.17104704287254,68.71007834163046,10.0
187,39.052426447291666,10.405005004825192,104.60766154913331,10.0
188,28.479982219170207,11.762557985098406,95.47621515211178,10.0
189,32.57122950232042,13.096926753590814,62.45641765856069,10.0
190,42.89498853523029,9.916429403656636,88.56949074406074,10.0
191,63.77790580339496,11.111565428342013,85.59025632015278,10.0
192,32.15840304369303,12.18476344647779,104.74741232522885,10.0
193,41.08919500034272,11.41183327585497,82.64004003080926,10.0
194,34.74522998136247,4.838846656529157,56.67210195132277,10.0
195,45.374405140735945,9.928914717565275,67.57300713967525,10.0
196,19.801131623491848,6.828553373773325,62.8173807223632,10.0
197,61.23803732238686,11.571463344356891,103.77384089168574,10.0
198,43.682229610478494,11.91379304506206,81.7686346188896,10.0
199,41.16132623522375,14.221429183243922,79.56339892056201,10.0
200,34.25050435961971,8.690302045435798,74.39126764070237,10.0
201,24.55025829826119,12.578248532428386,68.71962757323423,10.0
202,32.980178026370844,4.217167077663875,70.60090301873801,10.0
203,42.47496898917169,10.971986464912693,73.10886239457923,10.0
204,36.29739465898176,10.416049528283075,56.91509015250093,10.0
205,34.374848070133105,13.501809938582479,103.24760583179028,10.0
206,55.07558571600784,9.991102266313009,82.91900538159359,10.0
207,50.91110119087795,4.54097317649498,81.42440830521915,10.0
208,38.809963354545424,7.528421005140202,68.60114819039266,10.0
209,21.126634671793596,13.578921370811441,80.74242032903017,10.0
210,21.28775209345076,10.700667475437744,74.8619833775529,10.0
211,46.94123434096121,10.486643588890919,71.09645688641038,10.0
212,23.367314780776816,7.645194328536951,59.11810349524529,10.0
213,54.57145253052931,9.757154955030266,93.98249028833722,10.0
214,46.97072911504232,10.933476547337946,72.72076742788866,10.0
215,28.36057009531971,10.588585999009203,68.3624172088042,10.0
216,39.65377520216003,9.59526176364876,64.1674701321077,10.0
217,48.10100916677776,11.396562000487517,82.72776256147685,10.0
218,50.6034704039113,8.22175793668942,78.79268180145002,10.0
219,43.06052598442982,9.236068685268801,88.60949317180335,10.0
220,37.8767849182928,10.982027425251088,71.12563029790628,10.0
221,23.56939118146508,12.634092484140714,54.959386614443986,10.0
222,48.20866757856899,10.81126117535974,70.15985157281975,10.0
223,46.837507666590845,9.860434156557357,67.18569864127714,10.0
224,45.20347205583236,7.634338222175692,81.92209566763802,10.0
225,66.88816428566477,16.773970513016977,96.87851757934386,10.0
226,59.19772874723635,6.602833865709874,97.21023279123348,10.0
227,41.07579316486066,14.700034999530086,78.20658771147016,10.0
228,50.83208634413474,14.171616247411379,85.24966550771632,10.0
229,30.843591113672755,8.789648901976095,73.37568344774854,10.0
230,59.56882248822895,5.520937790093896,76.08189338480612,10.0
231,38.317047047335286,11.953135680104811,88.74319903495034,10.0
232,23.931024903049625,9.189371693565164,68.24727537363911,10.0
233,29.245969527004426,9.396848740262646,69.3747243656778,10.0
234,28.55321060454145,10.239892870922127,66.26445735786794,10.0
235,31.351085794058058,5.8101282180571445,92.34838627249721,10.0
236,44.03352011914327,11.62597312940556,76.55229101071984,10.0
237,64.35956990441517,11.18487423986262,94.69016955598883,10.0
238,37.32166736427941,6.353294078515084,100.9383176466939,10.0
239,39.50899850302909,10.901244027636507,80.99390036811958,10.0
240,46.94669776976968,11.527367645926525,85.44634181658314,10.0
241,42.62718051282376,4.824560239205463,75.45306119174933,10.0
242,51.62381930213981,9.608660226631697,79.141483131345,10.0
243,38.81173173506981,6.637658897765258,87.12608967863133,10.0
244,29.01386477597552,10.387995656326684,68.59530726759695,10.0
245,28.06448501172702,6.397344841595772,73.95092093568931,10.0
246,51.857650501366884,8.497654626146058,91.1232649020228,10.0
247,50.586057920365825,5.992305624837628,70.7622244944446,10.0
248,36.93226370921958,9.367789711097423,66.38329286908095,10.0
249,42.71152046148571,11.106882047250146,66.77727198984479,10.0
250,40.85941868027501,9.53469016417824,85.51417433791948,10.0
251,24.726693713460804,14.252474566095689,63.218913548857124,10.0
252,16.30007043024436,10.375332162348734,76.32025981252238,10.0
253,24.299134781027654,12.124240787478165,82.52369060523101,10.0
254,59.539283179739236,10.016012523397723,89.68511393662851,10.0
255,39.03912265076545,14.220203197231733,91.82134443023023,10.0
256,54.18354819891317,16.973342480403367,81.21493767217562,10.0
257,65.99193795532278,11.485020342739947,99.89097226162819,10.0
258,60.26604937598758,10.727075724873337,79.37371865052276,10.0
259,36.32493416382665,10.297338075358985,64.41362328717035,10.0
260,28.359893536853146,8.553054630525398,74.60574189406633,10.0
261,37.15642224128481,8.734671487053232,73.9149732170912,10.0
262,33.74780994838878,6.2745329610388705,58.13843951905517,10.0
263,25.813353425989064,9.808147526807222,53.476720290218495,10.0
264,24.489680738751492,8.052430747438178,90.73405285186318,10.0
265,41.42593299504607,6.7008386000767866,72.12154128351307,10.0
266,43.13018468627885,8.553740569627621,76.7298910119752,10.0
267,41.065633569893784,10.958850403710237,75.06639427248996,10.0
268,34.05612483624437,11.827032992720804,78.6209295825441,10.0
269,46.706296750469846,16.354767543364176,79.49892497469614,10.0
270,38.956335177390024,6.473574895111514,70.04744036612595,10.0
271,45.855444069029815,9.341825948848316,69.95177644179061,10.0
272,49.21089847351486,10.763499566374556,73.94401451656248,10.0
273,46.36680248471691,8.875371047266595,84.27451719620464,10.0
274,46.25583880507742,9.000641297323437,88.56977183234342,10.0
275,44.32627572095363,8.072843035122522,55.39312260431296,10.0
276,50.232224145026734,9.091394112033234,64.3763963342698,10.0
277,51.82365184855866,7.6917624275135,81.26000761875056,10.0
278,64.11041282959793,10.491999932023049,78.64444795888528,10.0
279,49.15979919537118,8.853208664745004,81.76962263795231,10.0
280,53.70931208882092,10.355324324211747,72.24584015738563,10.0
281,28.840631165853324,11.071567525296196,83.17160278987458,10.0
282,29.29013810450371,7.2520072022878725,61.56315958769247,10.0
283,37.85605289659099,8.462760957098135,84.04459551410436,10.0
284,43.47827178762811,9.546948524958298,79.11162743851337,10.0
285,38.89690226649987,8.205140605949856,80.91595675200618,10.0
286,31.88221377706584,5.580955362780491,41.342823336691126,10.0
287,60.77094388053468,12.085194309669017,92.67384852106146,10.0
288,54.97188088862578,6.508761505092796,68.89499445867752,10.0
289,50.54883321454482,4.3942867624472255,65.99227212196442,10.0
290,56.62882468171198,7.8710461585313585,90.26235872555331,10.0
291,28.954348506043836,11.832419504536576,89.69943498065399,10.0
292,39.701506713402345,11.112978142344991,85.57869735066079,10.0
293,61.43558912263853,12.849327522818394,86.03599425048812,10.0
294,24.5286539998456,9.29143001335671,66.08646957965018,10.0
295,42.761707956925804,11.468771627873359,80.48265413670607,10.0
296,31.542169485980487,7.764310964555228,66.5337507207131,10.0
297,45.19537044618885,10.0744277805369,99.19931256403918,10.0
298,60.89920264823722,12.976156250915889,90.63752050725483,10.0
299,29.501036836623484,12.949643342228605,50.755958062998566,10.0
300,42.914615867533286,9.061507212293735,84.65899734409979,10.0
301,38.73778605735162,11.155311588316016,75.6479376407671,10.0
302,56.86848483510735,11.785549369880464,63.87731889675346,10.0
303,43.364431014856095,11.636903026266921,54.881464226073156,10.0
304,12.685950785740896,7.50971303335909,53.6451626865948,10.0
305,42.77401669894782,6.274726973497645,88.21803267999778,10.0
306,20.957858461456286,9.930445507103256,81.37460645306356,10.0
307,51.9638585435839,11.177551531744488,79.16925168997436,10.0
308,43.537063906981466,15.857849806935517,66.71944679263247,10.0
309,49.21029724798856,4.720552143272285,62.39450297583015,10.0
310,40.52213592349255,12.243606230520927,73.49314849559637,10.0
311,35.91836151510339,9.79331259395846,73.09992976469583,10.0
312,46.606383521286325,13.931355602584524,87.23965586760016,10.0
313,52.10801853279469,14.198763628440371,77.62653847174177,10.0
314,21.697819175972054,10.796771502297457,76.87075784545408,10.0
315,44.734808687841195,0.9082784314506114,65.07166899740004,10.0
316,46.23050821192806,6.617522546008135,74.0162816403869,10.0
317,49.07114138632315,10.606393020806312,96.78111398430836,10.0
318,36.41061262130952,10.834295491952801,70.61086619574834,10.0
319,34.21799430588673,3.3857995407134105,75.87487570848039,10.0
320,37.05601216105335,13.699170102525907,78.22385052850996,10.0
321,28.151582130537754,9.94417265815844,87.85600186490419,10.0
322,42.32606047641157,12.918817905049139,84.44051010861172,10.0
323,40.30012750280283,13.568375757052351,71.46549083458586,10.0
324,35.5370789737319,9.704532396879015,92.1272602554473,10.0
325,37.81618571135416,8.473319394383765,99.49626086597239,10.0
326,26.721593086843967,4.2680663739823785,66.62640388525365,10.0
327,55.051353385567566,13.553643918044779,88.1075584163806,10.0
328,41.169817341734486,0.6254045651531008,65.17055517144415,10.0
329,41.37986210150563,15.82063349573154,54.86996449953232,10.0
330,36.2595062600913,8.055039176911158,43.061460892663895,10.0
331,41.13530646753591,8.6676678773504,86.98298418563654,10.0
332,41.89926873043742,7.593718560563465,82.32582860756925,10.0
333,30.17607264384008,10.622356785126497,54.571006958322904,10.0
334,37.05877811867454,7.408871813392526,84.57365481963876,10.0
335,47.976868485460855,4.876918465823513,63.54463619089511,10.0
336,21.943370243342056,8.515856412286652,61.70313538759418,10.0
337,37.48845123625564,9.52413391600224,69.09844639466411,10.0
338,30.61058139807731,11.774294524048923,94.92365277692195,10.0
339,45.609322389581806,15.761544201279053,88.15833541646438,10.0
340,42.05816809048345,13.297708616459758,65.43286188204986,10.0
341,40.17178194032888,8.759427124763,85.30165225664932,10.0
342,35.50906791255065,6.811082710599175,69.50381548834406,10.0
343,53.05783945813413,3.749783075236788,74.18032122131615,10.0
344,43.37199320641288,7.945902232258813,64.60303557203339,10.0
345,20.171901146992543,17.097546986785915,74.66169837099434,10.0
346,28.29948751764597,9.693814973538686,69.03983892755866,10.0
347,55.40452509419453,15.62629654694702,63.55028791576478,10.0
348,47.79932408765107,10.039232379914376,84.13411724901867,10.0
349,32.602893083894934,6.583461419631904,67.35253908990411,10.0
350,33.18775985949382,8.922863458750014,47.99623908718218,10.0
351,30.706633670258647,7.995106960725876,77.54233370745831,10.0
352,45.29194022986296,10.49705284235073,56.10154589940824,10.0
353,52.34344060061219,12.769582947432317,78.90000505388353,10.0
354,23.89075381096438,7.945446259462553,79.99867629368327,10.0
355,38.54192748358519,4.777340305750384,53.85781078480573,10.0
356,43.38721254490302,9.872230698078155,84.51488661964244,10.0
357,32.10876705643693,10.567719256531582,84.94755849524091,10.0
358,34.50960351811312,9.205484265860845,110.09692337817606,10.0
359,38.048331234829604,8.6050953084892,78.09013947662099,10.0
360,17.406640828649625,14.24669613904831,92.36956040265255,10.0
361,32.41495631001571,2.5992702527267504,48.8738144998154,10.0
362,30.02849093818653,9.95970592168126,51.31332796813117,10.0
363,35.60116856814312,6.6759496918596515,83.75483844580313,10.0
364,30.543945308590036,10.839256682112003,59.78187282298185,10.0
365,28.68504767307567,7.337911648946802,59.097332119752096,10.0
366,61.95707147326453,10.865671078628937,76.8302741682202,10.0
367,37.39700053280726,5.799315775801118,77.42568848620483,10.0
368,41.54193439019855,7.931835189575452,105.43289198813443,10.0
369,51.85862721124642,8.895120954332272,87.21926035890876,10.0
370,37.45067542165715,11.105328050876615,76.96283565897494,10.0
371,38.12746807728371,4.21243403218314,61.95761007880524,10.0
372,49.2580068848683,11.855881291847753,84.7354847658877,10.0
373,19.388219661017228,12.451970396352223,51.35515994234401,10.0
374,46.1661538173318,8.68700933645628,82.53491742694247,10.0
375,30.578356470739692,15.915011794221673,77.52078157760666,10.0
376,36.199155344430906,11.876747712993057,66.38318884779366,10.0
377,58.96535596453318,10.384882399437323,82.11217822088685,10.0
378,43.01496899494031,10.606604777147087,68.39894213689756,10.0
379,30.773482650430577,11.412794610058798,64.13608976090569,10.0
380,71.35991098820072,7.110788962957443,93.45717270354835,10.0
381,26.982413475375967,9.790725215914147,86.71774553626469,10.0
382,52.156330735422536,8.023335527415554,87.5296477484247,10.0
383,38.91173318133217,8.31296265283207,82.24462136341928,10.0
384,43.49196799861849,11.104049343749187,85.12206348287486,10.0
385,54.10098046874858,10.26678552907514,88.42008558114581,10.0
386,44.37530811622877,8.61663103451734,91.05366576189128,10.0
387,36.030149801940425,11.960972786885357,59.46738616876799,10.0
388,54.961880980683894,11.64173957826707,81.21432150217294,10.0
389,61.28361856934533,11.346057096422118,80.25435616780585,10.0
390,38.34914318859871,12.151743885556577,46.32194950618459,10.0
391,33.15506300073232,5.876561304688156,76.06989609256652,10.0
392,47.20753147782646,5.249783264743286,70.95200747955555,10.0
393,45.659124849452,11.084934979393154,81.81672910973056,10.0
394,37.084817469023704,11.52245440730191,79.81163950504036,10.0
395,40.11971798771416,6.210872857451891,63.890150517092195,10.0
396,61.21256924836143,12.76041850515717,86.30926771580431,10.0
397,40.75001952544831,10.45682555244943,76.04632235467162,10.0
398,23.09550929797994,16.85839008636736,67.16805518673615,10.0
399,28.681488855955806,13.94806471175065,59.81737640986066,10.0
