unit_id,ProductTiter,DissolvedOxygen,BrothTurbidity,do_do_controller
62,16.693613323449433,80.96959755445546,61.500060810032046,80.0
63,18.531330100931836,73.90059244564036,40.405631678453304,80.0
64,18.810847681342977,77.7526063560667,28.931305409631193,80.0
65,17.77242164955557,80.40144992908859,45.205135305316524,80.0
66,19.181660764887624,85.3603225779632,37.15629993663786,80.0
67,13.760761925478949,83.52257598534916,51.70697349297517,80.0
68,29.36137360172334,78.07928911120005,45.15983155137542,80.0
69,43.52829963407097,83.42592388664578,19.374883244536278,80.0
70,19.115756308739908,79.54491785713229,44.468461532676535,80.0
71,45.04239589495069,81.82259152119421,2.796488459105955,80.0
72,39.85049565410163,86.78606531397489,24.954986860030857,80.0
73,13.443990602709007,83.14241229146096,39.82137697971559,80.0
74,11.924283509603134,81.15607192440181,67.96223085462357,80.0
75,21.263255964513043,84.20214397723795,24.473026860251892,80.0
76,37.32831173656284,83.6988489319661,57.28730342986103,80.0
77,13.507468050462576,76.01794896817428,41.934821890369925,80.0
78,35.066468264321514,74.10754398646017,16.11644417511028,80.0
79,35.42135425006104,82.20604397787876,62.98254231962951,80.0
80,23.358612594015487,81.76524057230067,24.710430953087496,80.0
81,15.061471345485078,82.072567642202,44.287823472448785,80.0
82,26.851487936021645,71.24934167058899,38.86516800258732,80.0
83,10.939157110216987,76.37147163294826,25.88671386574947,80.0
84,19.621885258122017,82.98006744663543,41.34384903280136,80.0
85,52.03307518335019,85.47105924559351,28.43482115598124,80.0
86,19.97159135659104,79.92469095902146,39.93056080191921,80.0
87,42.031740684540075,69.40626677473094,24.614648054765066,80.0
88,54.67411303447714,88.93522860848297,19.46884094818597,80.0
89,9.82160425277619,77.50550735675561,61.590506756331315,80.0
90,47.599923940222546,86.46888703900323,35.02496547729749,80.0
91,13.145773470164357,83.208301266429,69.60278202260935,80.0
92,40.80312215327943,88.03255009481403,31.752868175126157,80.0
93,20.81397069216101,84.3178618733381,51.30423002502271,80.0
94,16.647803843535584,72.96677927514875,55.72664623752801,80.0
95,33.573092715891406,84.15122396347358,35.239686366128424,80.0
96,24.45408568716219,77.58875717493473,23.306723186365755,80.0
97,30.757716647295677,76.3239523289192,38.2475096699467,80.0
98,34.33034014446747,86.31473374627265,39.665756693147046,80.0
99,14.623124548248853,77.13229704583182,49.40891260132415,80.0
100,9.728472681487986,79.85497439581204,45.444087005939565,80.0
101,48.51834662971964,78.24861227508143,23.741378581985476,80.0
102,51.93805864657167,84.11447328241991,5.020083740735146,80.0
103,21.1540848766547,77.60960271697142,8.350349223912044,80.0
104,24.754323482555407,85.48325775018652,46.58889235578261,80.0
105,33.698117054719276,78.10920235926967,32.67755990813565,80.0
106,33.7560035231545,78.93373871608019,85.86472828830853,80.0
107,64.15682485772648,79.0595144348682,42.90817841850344,80.0
108,1.2683863980753793,79.96128070074941,64.26669250567917,80.0
109,56.43403112200701,81.3035862414483,28.041589396283488,80.0
110,31.226726645664193,82.88003557764665,50.16991195898542,80.0
111,20.545247950465907,80.82400463312247,69.56044474687903,80.0
112,15.197981915482252,77.14569504520875,47.47596597031031,80.0
113,32.807836784889965,80.80681578243141,37.1857285360097,80.0
114,7.331244833673059,89.53938233543151,64.42427423591097,80.0
115,21.074138487970306,86.48651741748726,34.92995480650975,80.0
116,50.9431878708521,78.79875321024066,32.220749669547814,80.0
117,25.78794774599576,81.58107099829948,49.68652524904114,80.0
118,21.223520052645817,79.27596793992845,52.29904903310681,80.0
119,18.24631615963714,88.41207661212172,43.10735556748479,80.0
120,15.882834363652943,82.4148274861147,64.92038451240569,80.0
121,37.385304476287125,82.39598336548366,42.93822344554906,80.0
122,21.550411281048948,80.99228736737697,72.90163138906105,80.0
123,18.37843282673656,77.45821427833611,47.161128109113115,80.0
124,19.244045213246608,72.68136864535997,42.662435583367845,80.0
125,22.599348977992854,84.26789247175401,52.871825755756035,80.0
126,10.390210185421797,82.95112996013017,43.179866427055885,80.0
127,9.434786842997596,83.6725998487755,33.65156620824152,80.0
128,21.42420308016089,73.80349229030206,58.2133652765919,80.0
129,29.97328278050535,72.96178822016616,39.38247067680006,80.0
130,24.99950863970393,79.74459250461067,43.21757338894957,80.0
131,23.155586849375403,82.23855758593461,56.518875667484735,80.0
132,40.42287983328465,81.45851797920628,21.8291601330679,80.0
133,13.140774337434197,77.10800790121226,50.29242408181492,80.0
134,23.75180623738359,83.55353586634449,10.426356921779995,80.0
135,10.696829613267834,81.46774083009706,30.483627257792765,80.0
136,14.852667449709092,76.48727259062298,37.40666560996839,80.0
137,10.723410252706659,73.51876479433511,34.84044819302742,80.0
138,31.910117395418233,79.32767078974955,20.280438760079367,80.0
139,31.199657594614763,80.8515636607101,37.19755246217055,80.0
140,22.541385143077715,77.27049889199706,41.71020828531641,80.0
141,14.656527214840303,81.70428297627859,53.287558493774426,80.0
142,44.08601586240308,79.96834851954404,30.818739698743173,80.0
143,21.271651236685422,74.60239862367835,43.038776155339036,80.0
144,16.7100085646562,82.37159508027105,61.717744719382154,80.0
145,19.371509564783437,81.19291688692789,33.797658425470786,80.0
146,28.935476282531816,83.65993392619174,38.8816388259421,80.0
147,38.4094051798155,84.27847695111092,47.274300156141436,80.0
148,28.9050555040001,80.06701219344576,30.456698327398236,80.0
149,4.909560487075437,74.78389934269659,39.985344310232584,80.0
150,20.85986882261369,80.68918635713645,69.3349002567869,80.0
151,41.01890030825856,78.78048340945261,17.10895823695934,80.0
152,32.271617613816076,73.48926883547418,33.20638092197252,80.0
153,11.115179501190266,82.19491823750468,61.84709063071288,80.0
154,8.610427579619609,88.18524052037742,69.72769950334774,80.0
155,17.446696696262315,79.97733577641989,61.2005626674517,80.0
156,11.340543562274664,77.83874277039462,16.73256910045953,80.0
157,-0.8780289238696106,72.06143377294828,66.54745580734607,80.0
158,38.76212067489902,83.18669168038005,42.535022023331614,80.0
159,17.005112930477516,77.24179554340796,37.01171033053438,80.0
160,57.93949018832543,77.90817986744851,0.006492053033678502,80.0
161,23.820094966179266,86.1603118104597,53.24204525483474,80.0
162,38.34224679331984,77.0218025178663,33.089768438971575,80.0
163,30.65025853121317,80.3428557744825,39.61699814713667,80.0
164,22.373933040267353,77.0666160763699,19.095783051289757,80.0
165,21.756318015104807,87.29288684880419,50.351351946644485,80.0
166,15.425605238820648,70.53408503551995,36.062488414363806,80.0
167,-6.121362087210632,79.55995665281888,27.802939493969966,80.0
168,45.17807544493578,75.20673972945525,38.768378454684694,80.0
169,69.89534353582891,83.3449762273836,4.212569346719871,80.0
170,26.19677303491622,83.02892358245978,64.62342348511399,80.0
171,23.014507209060618,73.82569275115776,38.28431801793196,80.0
172,25.914155847161148,77.70092891647425,42.244335095205834,80.0
173,-1.2549735368708062,83.25652311161517,61.422601554296165,80.0
174,23.492084212699975,80.68184645695318,43.760249906653115,80.0
175,44.115088290102975,82.56446961296197,6.756722957601527,80.0
176,12.002721265219678,83.15300061749075,60.155760586892974,80.0
177,41.09904657251298,81.05997311312778,15.75741033722995,80.0
178,41.00609836360267,82.56291644423194,28.50655735373683,80.0
179,13.782911263244412,85.90504328393317,55.848136314980856,80.0
180,23.709912473536118,82.90722958775522,67.89336306756257,80.0
181,33.84641929360735,72.52784106663353,26.272882976282116,80.0
182,19.62957608512563,83.01205179946389,22.057531128895093,80.0
183,9.196911121133857,78.64416383695368,60.54591436455035,80.0
184,33.30429607129434,78.41596187723066,45.202574237989644,80.0
185,31.658783873315752,78.62478481582443,31.709986718251464,80.0
186,9.846289369104083,81.72923078351658,37.1563494212962,80.0
187,27.877596006117127,81.35133836920888,35.95366988279042,80.0
188,16.37413103617119,78.71515909131192,37.253107951084786,80.0
189,34.20166342392614,80.62934675585073,38.10521787630181,80.0
190,17.950137388981712,75.94329260336197,57.19320496840771,80.0
191,19.77962618481704,82.56999203007972,34.00625371501693,80.0
192,13.127466287687946,80.32375925099709,68.5395194466609,80.0
193,47.35314630272047,76.76762308111118,25.23717242773761,80.0
194,20.920561315243088,83.23905851030135,76.73904854267194,80.0
195,41.054174632495254,77.71744892673786,16.11854739402449,80.0
196,41.746433003279165,74.69256226819905,30.631149938974907,80.0
197,2.685599164665982,76.03228148386673,45.627751561776535,80.0
198,20.335574647635504,80.31822099515,45.928634794514466,80.0
199,40.16311685785538,85.00915120854347,16.95672327633216,80.0
200,17.90078435996914,72.70808804039764,45.75846905606208,80.0
201,15.870985752884257,79.85030285596835,42.6850154684914,80.0
202,30.054414676121358,79.00383989510014,48.34176261160711,80.0
203,47.02580385643882,76.855695179725,42.98754529124695,80.0
204,33.04413807155664,77.93637859146112,40.69237285818854,80.0
205,25.8773784759767,80.35821149018716,41.62403878233781,80.0
206,48.058422576897435,82.37060980297385,6.564349878759852,80.0
207,34.25796743664755,76.03806411614363,0.6940692537896744,80.0
208,29.68775949084208,79.63944555750942,9.86178566378766,80.0
209,22.27649747505729,82.58460910284455,52.29824047824504,80.0
210,16.021424258598376,84.83762261744825,43.77993810987455,80.0
211,38.61000316415575,80.1103703898368,29.908146353289126,80.0
212,16.586462845661625,78.51288187897606,67.76285201100956,80.0
213,24.667833424459054,84.16101465451287,56.79056517032258,80.0
214,29.890788970935958,71.83022290828401,61.03822014439669,80.0
215,46.28126868282507,83.29373184219638,31.13397635134691,80.0
216,23.37872482870903,81.19365336069413,29.024577890086363,80.0
217,30.49991008832588,74.56335191101799,39.516512304314396,80.0
218,27.472439700633725,86.63680152401757,49.15595929007367,80.0
219,21.11065768780645,87.27318660265033,41.099209572225966,80.0
220,18.628423228254572,81.20610496613101,60.15167907527004,80.0
221,29.45408497961823,75.56311130462794,43.812701695744444,80.0
222,29.34648822650999,80.57802880242302,55.113842133926504,80.0
223,29.493783926561143,77.29433078497382,50.30055786459607,80.0
224,24.69208555428394,83.84685760902507,36.56861380052077,80.0
225,31.506036187722522,79.16786847468269,31.651724111958035,80.0
226,21.527167658617664,83.34580307689784,31.84943605867844,80.0
227,44.30149030230248,81.74182157230229,37.70304699846845,80.0
228,58.65052353505036,81.32488161850152,26.2453398851266,80.0
229,16.995701434012812,76.57339559685876,51.05992088382195,80.0
230,29.872478815012595,84.34876586741863,31.677636756790942,80.0
231,17.70005054213034,74.67155125128872,64.67845420236206,80.0
232,10.691138759963048,84.28632432808307,46.32449958363624,80.0
233,25.425695326402916,82.9015739678365,36.8293944747799,80.0
234,-2.086114910683481,81.9501280085526,68.10142603167823,80.0
235,11.777401143607776,78.25096120529709,60.13379152387395,80.0
236,26.613996218115048,85.3183471103291,58.49243630033188,80.0
237,21.26118350572309,82.1132673570245,36.234285003767724,80.0
238,40.433514169352975,88.22215689513736,48.6570314619763,80.0
239,22.945409307789532,75.8363059137912,40.564704185561524,80.0
240,35.73670447667742,77.36806456492407,44.799950240255235,80.0
241,40.717288090936236,77.39063768752142,22.33700988067439,80.0
242,28.331045338558155,79.39214726479229,37.51701365193261,80.0
243,32.28666554230007,77.87815720003275,13.103122748535018,80.0
244,33.909268852368996,79.1978868801612,-1.1555112962956677,80.0
245,33.66255227983356,75.55935595330895,43.95578730727934,80.0
246,28.70051205273454,83.00801824283506,44.495410831763934,80.0
247,23.118595130435487,80.99821453294129,41.880754999854716,80.0
248,44.6813551138174,79.18548308569787,3.9104932223863855,80.0
249,24.963833170408126,77.73383442232137,35.00610371284372,80.0
250,25.51177100381624,84.90828476665301,41.23751023644701,80.0
251,15.139949978957077,80.87948858934638,54.5992802663689,80.0
252,24.030448850272006,78.02684743780827,46.42784600921918,80.0
253,8.097350624128026,85.60259226302226,39.04069277462649,80.0
254,14.73211719996379,85.93301740516414,69.3924585602237,80.0
255,-2.504653764431776,79.17705905612237,38.88634921395828,80.0
256,31.17788902456831,79.59917520353689,57.63636412478497,80.0
257,44.636919150065054,82.67752727834213,1.179489188951731,80.0
258,5.100630323656404,72.99431335287576,36.94374421958066,80.0
259,28.076574711438397,74.60177527767848,17.548993181043137,80.0
260,38.88681688693584,89.0958045823058,34.8989916557233,80.0
261,11.349902950873288,83.89455924708504,42.18354992816012,80.0
262,26.70538550416056,77.48832401153007,59.06325291720808,80.0
263,21.1886890523375,77.30618458006344,59.815789011985,80.0
264,24.164411727197585,85.44990436449658,48.07241427347758,80.0
265,17.652262161007094,83.56842202409324,64.85647190298161,80.0
266,57.522026881884685,78.07985860047411,21.918535146511605,80.0
267,27.779013154095992,78.89785031176588,27.480631141935707,80.0
268,51.87495308804893,73.72558329036598,16.270126256530133,80.0
269,9.256189109262213,83.7254352217378,48.89563999195465,80.0
270,7.979278151027843,82.44371497789676,60.402114530861105,80.0
271,49.853728978418346,75.04726032673429,30.989442456482166,80.0
272,16.383487170547138,80.20310814548496,51.48529055621628,80.0
273,23.976994837395953,81.57685714465119,50.19683094694619,80.0
274,29.634652682191522,80.58105171228077,52.67732102754686,80.0
275,23.965599889565627,80.96177551584962,53.29759625879653,80.0
276,18.669770358792256,84.97000846607571,31.897547430808388,80.0
277,20.198710075258365,75.12552414509823,61.36369773408191,80.0
278,48.07700452323819,79.70988235786152,35.24591375811949,80.0
279,32.51951556616302,79.04134889404493,25.43970980893993,80.0
280,43.73468120357279,77.89860858501962,65.30088424881338,80.0
281,23.7805484236745,79.60253912295956,28.023851797854746,80.0
282,42.67256141825546,83.63004251527273,37.433646576833645,80.0
283,45.36800701932283,79.0828582789077,19.73048700500356,80.0
284,8.928730136393263,90.31339263297977,5.674733583342743,80.0
285,22.32981247987275,77.65504606493954,55.54349394480886,80.0
286,48.77633483446146,82.30095025339264,28.86155883291712,80.0
287,22.625276138035904,75.67764360885602,72.51786413924333,80.0
288,21.518098039930862,83.92507372029263,41.18044424994925,80.0
289,34.87470317863856,75.8663339746516,20.31667365993775,80.0
290,11.3257901650721,84.9069922067831,80.60763390766712,80.0
291,22.920257705583783,86.18754249245916,38.50669915977022,80.0
292,36.39528150767205,78.38438911994255,45.45674320221302,80.0
293,44.29689443338397,75.94006761730319,34.212203155453395,80.0
294,9.10830420358484,83.46050584285392,76.73598083260401,80.0
295,44.127642900232836,75.09067523051316,25.826015594986266,80.0
296,11.945697763764233,80.23610374029488,72.96177611877573,80.0
297,14.285790889373263,84.49057952097755,58.304815660725914,80.0
298,10.457970626724066,84.64001888351041,48.917423891765075,80.0
299,36.11049430531681,89.08233575130005,41.27150796429075,80.0
300,34.28004594164937,81.14224069270183,23.09462755579139,80.0
301,60.628043853169466,84.14923458062631,19.21839902858288,80.0
302,21.156439526791736,73.03965960276601,36.79880424690382,80.0
303,19.126341435103583,73.07841516682544,32.25912644434857,80.0
304,21.723129010188032,81.80140098823875,46.028607268178405,80.0
305,33.00573283063821,80.84979539074962,41.037910170244835,80.0
306,29.821908721015365,81.27379330986855,65.07699262102011,80.0
307,16.832650401680162,84.62750208961054,53.70004093912224,80.0
308,30.87598953893641,79.97970448279665,39.99458046038625,80.0
309,11.78646244455561,80.97905431234854,49.42482123493302,80.0
310,9.552305449583823,79.1370285715401,39.57794968653178,80.0
311,48.467683571252536,84.71790899902186,3.7792484270445055,80.0
312,14.50316920945485,76.93534361898703,44.264983512362086,80.0
313,25.19490896669688,79.13163686929107,46.57665803855138,80.0
314,32.788508081596675,78.84595843616613,20.43008198581653,80.0
315,20.025878422992637,76.48650112270352,18.33940740573321,80.0
316,14.213293318174356,83.85903312292437,55.36847833657273,80.0
317,29.66432914236883,82.78224344819449,32.64598943047038,80.0
318,22.654826499408806,80.79720802613168,48.72424134203261,80.0
319,23.197759762784152,88.06310406900752,37.20923046720293,80.0
320,22.562516684030246,84.86652469527232,9.919478635614077,80.0
321,22.3569459278245,79.86400123987123,58.01078012636288,80.0
322,36.48452907866536,85.30664567721638,56.08442819973226,80.0
323,15.443687893512067,86.14488906962285,40.8504425038426,80.0
324,39.647922376030735,70.92906117313193,39.38614062212116,80.0
325,36.8773268906151,78.22235900804102,49.18234075479877,80.0
326,66.71632584108667,86.32135590650896,-11.953887524865522,80.0
327,55.224741912496256,80.272207138669,37.28894226744599,80.0
328,36.640013479351104,76.50476293199964,41.35218575896831,80.0
329,3.9942963264652036,80.70695550052008,76.23351689927782,80.0
330,11.171913287811117,86.09115001638709,33.97391390748696,80.0
331,20.4386206248613,76.18094543294144,29.507834036294497,80.0
332,32.23009376284482,80.17880464863558,28.83309784724245,80.0
333,28.883958860159826,81.51848752514073,34.19852175745135,80.0
334,34.11298133041788,75.48416191502021,28.12479342500239,80.0
335,39.27790924453489,84.96792175477162,26.140031304818525,80.0
336,19.807368879771822,81.76808586834004,19.64809427592,80.0
337,18.118274534461374,75.31645537164368,24.24781187136131,80.0
338,8.101875610160597,82.49872653969865,42.6663082506205,80.0
339,14.40023715880092,75.6475541601996,26.8351830015922,80.0
340,23.613239964934856,78.15432138425312,48.863536415418785,80.0
341,20.381329716947167,75.79353146961975,39.4973228095482,80.0
342,15.039414429087909,73.57515812565833,33.26781587453153,80.0
343,28.249314418025566,82.44152230607155,48.75613834742705,80.0
344,33.98176317359173,81.57001025222432,36.97922122272784,80.0
345,6.355810220926228,83.07134185017092,57.282582254429805,80.0
346,12.730648427837107,87.13278274762806,60.0331336350262,80.0
347,28.33091073365388,75.78709357385523,17.722887655473752,80.0
348,24.748206432233253,76.16700300976711,46.49931186972414,80.0
349,21.997222296863963,78.45437871294071,55.981079024189405,80.0
350,41.17287465634707,85.68183011397241,41.9064232776053,80.0
351,36.467853535628365,80.45533521538744,67.97326099337711,80.0
352,37.65886835743525,72.26978264331193,30.52056373101845,80.0
353,21.481022023905222,78.8361380546083,67.86623643011782,80.0
354,14.852928389205214,69.17769182012582,18.265855960753942,80.0
355,16.137757426125518,75.90060961400009,42.0032345980294,80.0
356,25.123623044406635,80.59487087030959,38.03011970224348,80.0
357,13.187491687714955,84.13464558559502,48.82773286563736,80.0
358,12.312081061180294,82.04153867566009,44.242099852859944,80.0
359,23.268071700651593,80.17828840695557,64.56864210063199,80.0
360,14.363093853060436,78.85369951797368,25.125747268045338,80.0
361,11.635834368952246,76.97263252375885,63.892145881478385,80.0
362,14.969100044383541,82.3935501021743,46.0661560085455,80.0
363,37.01889866008405,82.96864070681684,24.01996147151801,80.0
364,25.490759446479792,83.91391106041111,41.347011990898,80.0
365,16.10841248000977,78.55888630175433,47.666531098106354,80.0
366,5.2843272079444406,83.50798788915868,33.038216484195765,80.0
367,32.331628747058296,87.80878803516049,57.72760918138779,80.0
368,20.7434915690723,71.87315112362869,42.72032780183691,80.0
369,0.6314608567581819,83.95884417842204,42.50775570461147,80.0
370,4.135850908667344,84.03031208578473,48.55048882098625,80.0
371,19.519072915893307,76.36246063636065,21.120301884317087,80.0
372,6.993210863432993,77.53245579069643,42.68337410669164,80.0
373,20.798460027495928,77.33107037931,45.69432723890873,80.0
374,24.141014021631364,76.83122992597434,16.410559935251435,80.0
375,23.82447915727758,76.94406579036962,44.216861059593555,80.0
376,26.78741952080769,76.80301733473095,36.23925685963633,80.0
377,16.458219473618357,74.92245596907942,51.24771486110609,80.0
378,44.94553961988835,79.50973254271076,12.62370218075376,80.0
379,24.678619450238326,81.77401580142435,37.6776250250495,80.0
380,15.336084229254046,82.79588575509078,33.37645159809433,80.0
381,41.152394488412185,85.10132970987638,34.99691864282192,80.0
382,27.081131585161554,74.59816380366728,20.380867360335937,80.0
383,23.42586760605387,88.7932116624012,16.832853087437048,80.0
384,38.112870859582145,78.56661730665195,48.712675514747446,80.0
385,48.53721230604603,76.40978263463472,-5.680927127224894,80.0
386,29.520611314651276,80.0685973288621,32.807778013825946,80.0
387,22.207091917538932,73.66503494162929,34.39023994724011,80.0
388,10.59350500551494,80.04812135914665,42.77674163896798,80.0
389,15.876466270771829,84.40409086329342,35.02031030964629,80.0
390,18.33668513036558,78.07854907632458,38.79724032720836,80.0
391,33.08823835525602,77.88925842045361,32.19012491081729,80.0
392,9.095705367430288,78.21427356388271,52.17290532640385,80.0
393,23.81051604489288,75.74724061700233,28.74359468930198,80.0
394,62.29246259311589,83.89095373992059,27.13886707821651,80.0
395,7.900747247750109,84.94619201840406,62.90679531060849,80.0
396,35.31647956237507,82.44247719032798,13.361188237371495,80.0
397,11.853317856153957,83.73000038362164,21.697694270635665,80.0
398,38.84737656491688,76.69575679441506,27.04361507457112,80.0
399,25.013285151516026,85.65215090778065,49.203186014757364,80.0
