unit_id,DiskIoWait,JobThroughput,CpuClock,MemoryUtilization
142,36.675490410117035,9.969364932824144,56.71525344489871,41.66356317363445
143,38.644998511984426,8.797152835700768,41.72237444357452,37.56580914039029
144,54.26391252557483,7.097606013713419,64.45105893261588,43.97024727127152
145,35.33975231438184,-1.5251337962091123,50.427509546327364,34.76204316827755
146,62.763431637240075,13.74028271954497,51.31296066388489,25.10406057906424
147,60.832484337283084,14.346061280220063,52.71489686939854,38.630728285664524
148,57.30716637593877,13.316854240364952,67.53142894506593,66.6452754767652
149,76.90114443418774,15.522456943509006,46.31666570146958,78.53664324329401
150,53.25548555783091,9.137136317948688,39.49872157721558,54.106858610313246
151,59.41689758645597,4.656909832886419,45.771882200692154,58.483182910317176
152,49.56999727730304,-2.7052151634964083,51.4943055613175,48.01257039308842
153,28.664684063500882,-0.9690592777687055,50.54089122595053,65.55214284108283
154,43.71087892207561,-3.75635045263291,63.200894775173545,43.98234760656521
155,50.407444863129854,12.927068547655464,38.67069986532223,41.55630426878624
156,27.249209624387746,8.081687912928853,50.67442455725663,51.00256238461097
157,65.41675603075278,9.067670192046416,54.113103632210866,40.24839005099603
158,40.85201566769448,12.07910613215735,51.790527552820784,48.0261529725171
159,48.84005950512467,5.844138921957359,39.15690529585477,48.2195039265381
160,73.56815475490517,17.734826755224137,50.17639089221755,58.60419816980563
161,42.03653779159464,11.744310416018674,32.19293076025757,70.5154269149991
162,64.16746249939185,20.42452759708736,50.87072564397378,33.24105705255136
163,67.41049831541307,30.432130869127647,29.227639153835916,60.878143952821134
164,71.17805128685617,8.249168723311506,50.56804795403041,55.76274045832198
165,66.25447722035901,23.514641781641668,46.628019883614854,44.85103730734244
166,59.60563659837355,5.295824953007359,38.9047020506267,59.66698613295044
167,24.42560201763291,10.033334160780177,56.459800150558344,52.657589378535015
168,39.64128412563281,23.302023450105505,50.212910771827396,51.5799583759835
169,42.26103842479056,4.395829933773788,54.64342267896895,39.78200230792246
170,48.659623835616806,-9.02996530902739,82.20402019579275,43.26207197429218
171,69.88907932141258,16.103470626618677,43.43351540037829,40.01580754756905
172,57.381870102878224,12.343238968307597,45.57918112852241,39.123073629961475
173,72.92437472723836,24.229176550654735,46.80779017705895,49.24140712685512
174,35.30337948761125,16.19181045624407,46.46291761910127,52.75563876988841
175,35.0269799794894,16.786216266981736,70.1267266119552,43.8094397296965
176,40.78023815386189,14.248620610043863,41.239904754312505,63.45692225584958
177,42.51788106679146,17.441305656723365,72.3723786015191,48.478810491856095
178,73.14406596061364,16.995883720530554,29.135196824108466,37.383181966676744
179,65.9499982199023,-6.399356497498039,29.59761318463397,42.685608324753176
180,44.903573688215744,10.515755642019512,55.3717646316591,58.15099076827636
181,35.79049840865373,10.729473429557007,45.83227919954068,37.76883317933706
182,64.31421730549897,11.873667018251421,48.81768773040603,69.1210339331286
183,72.64071814636604,2.628314318980456,61.74085302414655,64.62964723032579
184,79.18612177332307,10.702865646377242,72.00965903962862,77.16606708216108
185,59.284806822896336,18.273464394028736,57.50854718498993,48.8891132633934
186,71.93176186912582,11.749710618895532,46.183497204723274,30.321867176453534
187,43.11292370883652,-0.6905553575418946,58.903389322119025,77.81752897784088
188,43.022018958352724,13.572432756350981,41.426275323854036,41.79611747048521
189,60.90172196473563,15.699560519891726,67.53730010573653,30.3981080883584
190,42.31340108806881,13.142129936793193,51.707887324370674,53.115963865476544
191,55.61501038552071,7.932788818792699,42.05360623711867,53.744537162408875
192,35.58973506500985,17.271592141571325,25.211602244866143,41.59851275928143
193,58.850452600682445,14.40555248112138,44.23242357913438,61.70307341479731
194,52.45592987723064,14.644810876915335,47.484502419483114,47.197779804047
195,40.96282993650133,9.156170715725601,41.14022175895102,48.33081066997446
196,10.767584358640633,5.630143448276985,49.45606038207092,47.1601129008645
197,65.86320116797883,10.32675519503158,67.68520385759624,53.19303395556806
198,58.862393860299036,15.976641857369122,26.849528860141767,71.47071267736874
199,55.13582350825574,15.202678517134306,45.65553833439058,52.85357160641295
200,42.732737468746436,15.028295455392405,46.06754769792929,39.781537075454956
201,36.09067127331521,13.638503902410575,58.359761864845275,22.700676519335403
202,36.502918889882764,14.548256557959377,59.16563247788156,64.37964304569836
203,48.12244672802216,15.268329716334907,52.70038828508308,47.941322927409026
204,40.647154641325,14.64381751358435,52.19200975539792,36.155831866550585
205,50.4725849949992,19.65913819811347,40.78294568041694,55.36262228104317
206,46.873901824436906,17.383784239094272,71.58461769743775,55.84506609906394
207,64.04992840972012,11.828128677692611,62.97393555410617,60.64262767675755
208,63.96945752366509,15.631538322780694,38.41928662379585,59.70096649525579
209,37.32578178665624,11.988099897615314,51.33341813606245,29.074246325515375
210,50.66013551334167,10.71744074405413,39.1747964523728,51.179898894428575
211,40.05481408121004,7.446954937968918,67.95674106578281,45.02379437245183
212,31.89683875066099,10.402416625385387,72.49128731074711,52.36463038646619
213,58.59558963022586,6.642352273796071,53.316005818575945,47.35456332937981
214,56.74944622004781,13.929259309633819,31.180112194356095,40.24139838198816
215,49.140908733818854,17.814465065301633,62.29363519278383,27.66396808411002
216,50.818430103473,18.88591808784803,53.54495321275661,44.87862400113167
217,56.634430883321635,4.8283097290110355,39.39910775615486,35.33856792343735
218,58.33919193597423,4.266833905920875,59.93439498683567,57.556492795600384
219,42.98162722012461,15.23876761707823,54.336999783630404,30.383218864352475
220,41.48656469664209,21.29666250270437,44.92930593570709,29.07971136649277
221,36.83816116570855,15.59098972800299,37.85332507741455,16.46707685053129
222,28.73915266395611,15.803352029557274,63.950064886443045,30.599135675394827
223,63.40001175554266,-17.587691120760272,29.150128408228927,48.35025058750461
224,40.9742582272632,15.49475597890882,44.95619999496474,27.57220207250824
225,32.495482779042014,-7.31294312558155,52.841599501900546,20.640483382983422
226,46.83131749739824,6.767667469972261,77.63123154373058,42.11802068767132
227,35.71126363974857,13.452934020708616,64.09456457686667,69.50192282945542
228,34.71262126311345,8.731420882167761,56.78624710735697,52.08131051544082
229,38.889280510938626,6.027326051797879,37.744538978768716,49.04906266547627
230,39.815451218813664,14.987961771229426,66.74114053011118,53.657650740225336
231,39.243021699927205,8.897615734646184,56.3935528458874,42.19471882857993
232,73.38008558212212,24.936848277560344,47.56017492977935,51.882571244284264
233,53.25504823209916,19.07548769655449,40.50864344102124,43.089997948286516
234,52.11827406986785,7.3606862391288335,51.949876472860964,61.95946728298931
235,66.76891701283361,-8.269088266862068,58.53972360169303,33.91848799397434
236,46.60692839017631,-16.224308446681594,46.89725290945021,46.6028364595376
237,31.741226532232247,12.736506135251526,34.85920484041961,68.0037123332846
238,52.24000097948429,4.2904103364667225,65.17488063609946,37.94949987414154
239,39.08821562217503,12.526509785509957,39.39925224437157,48.34074162742203
240,47.45390600198798,14.24854984364732,46.036874033258904,43.14830532727876
241,48.50928603954683,5.113075504895834,27.90674261508024,44.752105391604076
242,61.32859035210892,7.52862926391051,37.90928964251428,23.285291401903844
243,25.12585197810046,12.083392241263974,51.64711593262355,57.948542980536345
244,42.33377943107283,23.122297752244116,49.80081317091645,38.00043283623003
245,59.92029077152998,5.42210129369537,49.107902865548716,64.86533615026819
246,53.51570593814039,12.855392291291693,29.733117301124555,45.39509682843958
247,58.36258384755144,20.724046272306804,52.62425758061119,66.02383865113151
248,47.440214172768634,-8.33944238035998,35.54106682970788,28.940097241803112
249,62.63336022735784,13.42362590559176,46.70546185162987,31.356278514370786
250,57.38465409865635,3.5922406342262887,62.98551640149461,42.673801342972574
251,36.31210374674832,-2.269818201372724,64.9604537602564,51.7328088289045
252,51.350676267981,10.163579179211133,50.91821434246079,45.76862922973792
253,77.37817425863099,17.118927301474276,55.09103685908839,47.3768329926182
254,61.385874901631304,8.12504735251168,38.462665609778746,51.119044599933865
255,61.377609163499294,18.694744028386417,51.303306987343184,40.668170518896886
256,50.4389887562614,12.491846540768194,52.671833285522965,49.88993236865183
257,38.47066600551229,2.0376158714546335,58.53979922181771,51.70085567448454
258,51.054703341371706,14.100178759334401,48.93374800155753,46.892196047605566
259,35.56206665141996,19.497993095338323,96.52711948555465,53.497525686048185
260,46.675207273386384,16.20294757059124,76.44740366580137,77.70721591461408
261,54.02969090726914,9.413886989807724,51.596918537576805,75.51600889333606
262,59.32388919276899,23.49481278491635,56.62119978308492,40.66718681203249
263,50.55481639706989,12.286553736518663,62.194515524481645,27.87247533142931
264,49.53766170888953,16.443047482914046,65.91794143246511,46.63959953561388
265,46.01128327477226,17.922631478627917,78.98990275222009,53.18151904841543
266,55.8044677848823,12.4056447192761,50.94990500680922,58.627607098318435
267,46.7396819767253,15.093507777840195,40.39790509576642,49.230555772033114
268,51.29948023610037,16.330621606792505,50.261619463493616,48.00291400297417
269,34.33710989556191,7.725624739938581,47.513005000319204,48.30976369596847
270,34.83839894932137,5.214623754386183,70.7830044336092,55.75120806435781
271,47.86025757686017,-2.468513378177807,57.22879974415155,51.387994653209134
272,51.85022783413474,18.96299017895252,43.81514084709022,36.443616886938905
273,49.37257530793226,19.99975253680078,46.7607282492595,28.040500406423224
274,50.354161451226645,8.08151427503624,50.05267927654164,55.820720780498995
275,60.01693404191699,14.821417913466723,50.580628919685246,55.50629420023239
276,51.03021786464041,16.671545287720217,47.70828908023672,49.201625297225746
277,66.5706093813458,12.547226533298126,35.010174222013525,52.82304597283132
278,48.48613055966662,9.171905404771643,59.744663903470034,21.85665735683125
279,41.88744264348837,15.809332742245044,41.323040964545335,39.57936730680296
280,44.580959549754425,14.691592796096401,47.39325047056592,62.730272961461125
281,49.77162346830849,22.37444657576101,47.917329214577954,46.82091327993764
282,46.46813867655931,16.515257264183685,59.79519713017231,72.7474528321582
283,63.01321985604281,11.933023881507737,67.01639867796742,46.32678124143494
284,42.21150605097839,15.651733678830002,58.89705454263903,19.72186513048774
285,54.722061549314006,7.9797117563265605,52.47334361594177,50.08695513896151
286,51.64653820855253,8.959100279725032,37.080263242915805,58.48508896066094
287,49.88370817808939,16.14282471186916,38.39194465686066,56.8415598223275
288,61.04867926214941,13.942232678394594,59.639784709321574,35.85070875858239
289,43.67272800781022,16.179049134294797,51.43098532087338,61.3254427642941
290,49.6341751609,6.771953627823761,49.06655574406897,69.6228666163771
291,45.30642182342146,16.26215793234409,82.09906866924507,45.34608738820768
292,46.24755754352343,17.624792769099383,68.01004747225905,63.05359140529834
293,66.39105600379516,18.520808172919047,35.33101169916403,51.21384749413323
294,42.485326191900214,11.948965462022262,42.964252593442865,45.55325708167243
295,45.421500587038196,13.8925868241878,87.51286802147926,51.41715526979786
296,30.34779212779781,16.271745263475452,36.71495799796052,47.23289356744192
297,58.50914942800307,17.898162856344015,49.44385025173907,56.2232478193597
298,34.24060501508036,9.171892052339832,47.25898728509565,50.039675369895164
299,58.43712391710345,9.28407591248282,31.488846655119566,47.46701603872275
300,65.97081898485769,8.28910768533876,41.453275299341115,39.239585782035995
301,43.35740328825028,13.660529664134614,51.53947910226117,59.13059140616718
302,27.768284814989315,5.889942200372366,51.53379727128157,53.752221784740094
303,56.98487812481849,0.700313693487705,42.26716452908705,42.665220436215165
304,32.84687187591237,8.19772124455218,42.65110736715054,40.12059562601971
305,50.95912350809918,15.619272299603425,66.42626865287396,55.207960377862236
306,59.41709399616178,10.153676855939825,44.17169012401601,39.22739262911634
307,50.616900483086496,9.939365150239048,45.17972646442739,41.9548725415125
308,53.0340231410586,15.470821800280621,48.78185020166362,44.87923405053585
309,43.45197717741302,16.468032163652094,51.90185169016988,46.9089141934882
310,61.54140189522212,14.571438202692399,70.71852345972906,51.470494294361245
311,34.117945866349466,1.5556868615195052,47.26231896528017,40.138824050273975
312,25.477876254491036,6.937161140775567,49.97487255563746,48.77804534396822
313,47.40304508588593,16.660128539678663,60.899677644841795,44.945118946715915
314,73.68572817240083,6.6784715507537475,52.725012200284645,53.47492833745175
315,51.99655202632247,18.43004183453788,24.560992467138334,39.58834211395455
316,52.30776649945939,8.65481977412254,33.99430346255555,45.60738883909937
317,49.65298439054589,12.791294125820823,52.107089458342244,33.45062963972268
318,44.32872691424201,15.099183677697123,52.862165848669136,60.90629868000546
319,54.809323526902936,4.81553791376846,37.20740725741073,39.813007108388824
320,63.004382324606844,10.851633485539894,36.992203657578806,38.78704213024481
321,50.78308110866254,19.32564628916206,54.65081647801924,46.394699922556065
322,44.47008422108392,5.519230973400169,33.81003305202531,71.69591405786812
323,27.987584410687493,10.94322397425618,65.40973263672635,51.2747609831941
324,35.84390236574891,11.709107448083943,54.11055703392594,39.04327172630615
325,53.182658280662295,0.6634053937317588,51.306549754582115,80.22432512051455
326,33.25389244520295,12.807195204663207,65.97264121705958,57.131907745906325
327,44.539932421927645,17.268823842992155,62.11242563261507,48.687867365906015
328,32.83214824029462,6.936343759423091,56.13831098071015,50.45944568064753
329,47.650677322919414,20.830511659288206,43.252643225548724,41.26379457404443
330,27.161346301821702,14.780862024699351,31.664229169792762,20.897703348008854
331,54.27970034138362,14.322332610932854,61.5400232297196,40.06308919406149
332,54.37165696969583,14.689688625246202,35.415561611393954,58.35332244079365
333,49.336324755578055,14.64474255261118,60.98192918832597,42.629292723716645
334,70.33155048566978,18.708793217806527,53.802035586138324,49.305365488792134
335,53.22985311800089,9.110563779345433,71.40272917918378,67.80521313067868
336,61.38310044555292,-11.978531058357175,38.29318261700699,53.95012025625007
337,28.029869316963776,17.083271580982437,54.55039058460636,70.39958160906664
338,32.9193624127983,16.050039700731645,48.17405602603427,16.966708333838156
339,43.05697279358401,14.75715074401624,29.99405378313405,40.69031160025052
340,60.752975314896915,5.021215109375007,53.79277963083552,35.1903884395902
341,47.82069758755613,9.857633998958345,42.278303779370454,64.24337481248455
342,51.33426731576432,20.883551808476277,51.52576291187165,54.42068606630745
343,47.35838954480417,9.12002404409549,43.41129505768497,68.7708501088484
344,31.898766399522344,14.177283371485828,46.70801968708206,42.49917734183389
345,22.982729912083926,10.051990769119447,47.63331803984311,24.94489091215261
346,40.54427016569624,1.2071303680024288,64.43871212147451,59.703231084377656
347,45.93533375590747,28.209923365525764,55.97116603018501,28.67328107356395
348,36.72305966178203,13.797643112179763,50.40208514210747,58.055463563567734
349,40.584641823165704,12.126611392628309,40.7522530781498,74.2106645281891
350,47.49827821367412,13.62548492377448,39.01180270756933,46.3206736220151
351,38.386460571086175,11.714925390483195,47.51658487231124,54.464502134316774
352,59.099429589956536,9.437084778003177,39.33475622869054,24.28290980895943
353,47.98713228727084,8.748808856537226,34.99921179565699,50.509812982570836
354,49.7348575481141,15.988978631552603,29.00323024792456,49.39556804647257
355,46.43107408843523,14.44400172319391,68.80200764176368,48.97229715765252
356,54.61597039479636,16.844730243349616,69.45913887160206,54.29717692031347
357,36.06311862190512,-0.3819858923133155,31.73433163673035,65.36568473977742
358,45.746444806712766,25.023183401490154,36.946987486625964,40.66220409308523
359,63.546816712311994,17.577452760000323,41.496572509470376,49.72420608983302
360,55.13281635138118,9.26543469411825,65.70637236435277,62.30080016462936
361,47.255920832686996,16.303510880076878,44.293382558969405,47.862063648627874
362,51.02968317062404,11.538381353388395,56.64810623206726,56.48152691645181
363,38.51369674561458,7.79027324229072,55.93367696278072,46.98460257362909
364,34.07827379781167,-9.868796157837094,51.44875054858405,35.81631138015541
365,60.03324511928843,15.45305449643713,58.820867969421315,77.16183650615193
366,32.905130828669684,14.56454684228528,50.34059427726433,38.62223430335939
367,30.1086557665449,19.313912920730296,51.488671778628444,56.78474770756791
368,55.87888042318625,-14.413110099935404,38.918833706900784,53.48794694958887
369,39.00524732261513,10.558553860017826,61.45513052166366,38.5227364596107
370,61.16654527460949,-1.8345290575085047,44.55536452777812,49.21089797488059
371,66.00129041653254,12.017083676609428,20.34482830786914,56.576166691838296
372,55.8313158566973,15.076260977525047,62.53035463734882,42.48938641084197
373,54.587505978607695,3.0133264031122184,46.93332871627323,37.59037469604362
374,64.56849363401224,12.481440537443207,51.91744441933307,21.567422611213125
375,59.726628944046126,3.3883271175351357,45.66000371600878,44.492335993683746
376,41.62266217455863,20.825792370742466,63.44147774196271,47.96758298971385
377,70.00501316586298,16.046807229891257,40.047933368862374,57.90916433489606
378,38.13557669645159,2.2431597853119993,51.538363073483396,51.077980596004856
379,52.16936208804059,13.986274042803196,78.06518714064906,63.231832451487456
380,56.719489137744326,10.723636979003878,59.42309801713508,64.25992833661591
381,66.91876688991469,3.138565337188861,39.16491073500658,51.28636055925845
382,32.72036176513001,11.45418127976186,66.1890821516765,49.76875922438884
383,47.170385827539974,13.799931927589395,56.06775901996337,35.39562211806427
384,47.74717630511416,12.307938966257918,36.46683289961729,37.404485718854446
385,58.351502209136825,-2.9814190615365757,37.21563471313417,62.62302986874379
386,56.01451766014437,18.79858617175178,37.03520306160023,72.13401778776293
387,55.70383009813369,18.887589850053864,76.67180063919542,33.7216103204145
388,53.12086298224621,9.598992960517126,51.097967670993846,56.49552906978978
389,45.96701378567829,16.347387986454187,36.420944914377365,64.76855888981898
390,56.60526264854522,7.406172053820165,60.18778066355202,37.551505479819724
391,42.18253656105215,16.801898699419933,29.118383129471404,40.695303133781195
392,32.60240564863836,-0.541191017051017,39.74566016751659,51.64856519469772
393,41.737107182769016,13.474847636848802,67.3257934706779,76.27024458966602
394,44.03602665486149,8.49250807591439,46.26742866152712,50.383619259913864
395,45.253937799450114,4.865659706330142,37.61655624055466,64.6253808047065
396,36.94113022048109,-0.7291154664400739,7.540910618066231,33.76422571389141
397,46.38081769696801,8.262057787919487,53.46699187993583,55.38992718485882
398,35.4943781030506,8.274327749677903,71.89934284334834,40.67979104234468
399,42.79027360299603,16.977497304981718,45.61696576277491,39.61507966615819
