unit_id,HarvestBiomass,AmmoniaLevel,WaterTempAqua,do_Aeration
51,27.96374171334115,55.473851975548115,56.0426310495437,100.0
52,20.141219993676305,54.6106324287116,60.56741840397293,100.0
53,18.01695144366356,66.68981124470442,55.99332142208767,100.0
54,18.133545580048615,40.38351975705016,59.83002123337855,100.0
55,22.256362401320125,43.18134708857756,42.61466317534238,100.0
56,15.693981467206797,62.77476835099562,58.32544822246712,100.0
57,17.896924879832884,48.95568354625096,31.81320972891749,100.0
58,13.732774158823565,55.22642823482276,56.63239206675598,100.0
59,21.853296502936068,34.651470827682346,52.860393072750895,100.0
60,24.978903030752733,68.68634198997546,55.127831275423446,100.0
61,23.128782064424417,49.1504935038231,65.45213947525161,100.0
62,28.780675236469264,42.92540343972936,52.65631315021651,100.0
63,22.053539612231386,35.42509396648385,60.444492104114566,100.0
64,20.480420909619756,66.57663106133764,53.049728271798514,100.0
65,19.294522338734833,40.222076017276855,45.493142911274305,100.0
66,16.57474762461181,79.16555374980548,44.48069631949272,100.0
67,23.918997185373147,56.09149044127193,71.42416284414762,100.0
68,15.023061239496162,62.311210274996576,58.04115176011887,100.0
69,8.952444825066095,52.69908602435602,31.482518863982243,100.0
70,23.295381752479674,42.039549351812624,40.157290515963155,100.0
71,16.03615550694844,68.61725487969922,45.35195040420464,100.0
72,12.288189531148518,67.11578370935737,62.8286057430762,100.0
73,15.990699270578148,56.07834991971328,39.715702393006694,100.0
74,24.907690571712905,56.5143985341939,56.25140249525647,100.0
75,25.8010971898411,45.050671017724085,54.50565796226216,100.0
76,16.04866859042773,69.40902523070038,66.36256953778843,100.0
77,16.383139192246922,15.480971674602715,54.25215811350208,100.0
78,14.749522324109996,41.89869471985291,45.63996683723121,100.0
79,22.847963640994724,37.498918531867744,52.1511704757289,100.0
80,13.410134387768377,79.98953992860358,62.368570335769654,100.0
81,24.46328446873038,46.29979753348609,66.04845344300284,100.0
82,23.155710774638894,31.616499765174996,37.899104938152085,100.0
83,20.897313039186404,26.774580927639363,35.58796213044422,100.0
84,22.8259981082018,53.817479444663995,30.656831485091068,100.0
85,19.129545543125914,48.867235149178306,55.9313640728514,100.0
86,27.618936712433953,32.694296605284386,44.3632279928582,100.0
87,26.5591338565717,24.95169078676434,28.6811146740916,100.0
88,14.974212940508048,52.1893205428764,48.559351519569326,100.0
89,21.51096694482412,51.48573230051532,59.60799088633493,100.0
90,15.369940551505863,40.995346305646095,31.447467476217334,100.0
91,25.299109935822905,43.849609484931214,52.628093336561314,100.0
92,20.421384926211793,42.0024802113421,45.49431370099309,100.0
93,21.72112357924989,53.66607048733404,34.20079545842086,100.0
94,25.22401472058191,72.98214801576435,59.06703644339287,100.0
95,15.664794745489464,58.13432640811618,51.49545845036729,100.0
96,18.742761348992534,54.33503006380117,51.736161746050485,100.0
97,19.801103576252725,55.31700047640954,56.61057577144008,100.0
98,21.539736072761368,60.75288011469099,57.97764015124766,100.0
99,19.028983263483756,42.14597337920053,46.93921937454516,100.0
100,27.91958463009211,59.23188134959403,51.38059071389617,100.0
101,18.082087022803776,62.11774610232497,45.87256824330214,100.0
102,16.218575329827026,60.0122378281998,60.606689168148975,100.0
103,12.225983945542138,54.072224649153874,41.627021642896885,100.0
104,24.587909952647543,75.6377943226216,48.89282747491186,100.0
105,16.816927436445894,49.101302217703356,63.42184889881436,100.0
106,30.854627146021027,66.24298087497577,78.48009372843497,100.0
107,15.177149238081537,37.12608987018226,29.466964266350615,100.0
108,16.724358484913708,59.49252700277262,57.011698418830285,100.0
109,18.11827941764669,59.461524660984274,59.916929123863234,100.0
110,21.593937653168865,56.98280966582809,67.6422891145608,100.0
111,22.166930568566023,48.968160937450214,34.58905258001835,100.0
112,16.252586281889617,48.757700822590394,42.98267518101172,100.0
113,16.176197418715457,28.440086023747085,60.87924148903291,100.0
114,21.16202086996547,43.60689212556465,56.046735033176155,100.0
115,24.73102983703995,51.065923617977106,41.607390560079054,100.0
116,18.68563431974588,39.71139740757569,38.42411626296252,100.0
117,19.9015678377323,61.52458536053287,52.65926599332066,100.0
118,22.357353969263034,50.312316872545786,38.47984447191294,100.0
119,21.793888770503408,37.643040964592956,52.37707410826183,100.0
120,26.505428107914568,35.7893461308697,29.595703261227527,100.0
121,13.509529117917769,53.13257811497282,44.76614913791536,100.0
122,19.82528144964769,57.935468461290085,61.76568879185259,100.0
123,21.83850953577541,51.169927581330874,60.954228802792635,100.0
124,29.29370927358179,28.870482990464765,51.757733807244776,100.0
125,19.69682021759086,67.48676881194378,28.262942466091765,100.0
126,17.485438802376237,38.60059805420565,39.80561017035761,100.0
127,17.63674570225801,45.67429471060847,57.03978172103954,100.0
128,21.254921125208938,61.97578497057398,85.83421914371296,100.0
129,18.521615851212317,43.93548756302075,42.20858295366301,100.0
130,21.62848284942977,47.222108407558736,40.75889200921042,100.0
131,26.949125122377886,55.590654505636984,37.16395986398894,100.0
132,12.571644887370006,52.98360053688345,76.0343247266375,100.0
133,18.594727186971483,49.32937848965086,63.52997675763649,100.0
134,15.992867843322545,55.01529080938738,21.8270775480036,100.0
135,20.898077179793777,62.633269252063506,66.68304391385364,100.0
136,18.18378284400209,59.28503651951769,54.37004507607938,100.0
137,15.598277036780802,36.11343958602287,44.832965114404814,100.0
138,24.02673493885264,74.51047071141883,39.82994502256285,100.0
139,20.586958024319852,59.13609149722257,38.067941315739034,100.0
140,18.61652468824745,27.227724659130637,32.2412187619416,100.0
141,26.05648199197113,49.91403082514678,44.13507982226741,100.0
142,13.170222164909514,59.32982283762507,30.34941730419933,100.0
143,24.20466300602203,57.91091931121493,49.865065063296925,100.0
144,23.689839765453456,33.44486024292406,62.46073589633571,100.0
145,22.237218577828628,62.256899275394304,43.9054535036625,100.0
146,19.95763948550465,32.56419573270402,49.12754551677613,100.0
147,15.105357422765447,41.28718571917679,53.63731362404202,100.0
148,18.476161532992254,58.909953755223164,45.93902185341602,100.0
149,17.332507012394608,32.48311860799535,37.19207772546581,100.0
150,20.410142402297378,54.40777460334258,38.152522627958064,100.0
151,18.426205726075544,38.58357002964753,53.757373246159915,100.0
152,22.88460581949728,35.87144523311518,45.48234443900554,100.0
153,26.295649792409492,30.64638569666451,45.991420550803234,100.0
154,29.046467816010534,58.4236391703151,50.035267756289585,100.0
155,17.57369535286791,58.67267007414234,42.61536737721207,100.0
156,24.137913983635134,59.74778686598896,42.22214529119584,100.0
157,14.480656450721607,50.35734788582856,61.27703464033458,100.0
158,21.2926222593332,33.80024109791781,48.38320424774249,100.0
159,22.44665661803058,39.178233790903946,76.39667658094675,100.0
160,15.68550307541018,48.27147325393395,36.313415390862026,100.0
161,25.470594253824828,69.2804927603183,40.48533285729965,100.0
162,14.600381241707565,33.83189330062788,65.70638244042692,100.0
163,24.784516833471784,42.764595455491595,73.44480531379625,100.0
164,20.091506433468773,54.719497273448134,44.280909517297076,100.0
165,22.413219365458545,75.13842722102275,62.987167919812386,100.0
166,28.672909697436797,47.49052431847317,47.192740620383155,100.0
167,26.034942279270382,58.38464311123003,39.0166671432458,100.0
168,19.744235623210354,32.063185320646724,57.09791748091168,100.0
169,17.71036862714716,53.06280248380076,52.97084803304204,100.0
170,18.16528279339058,42.96263184578005,52.142319910130304,100.0
171,12.758620691373483,22.456052365746245,60.83035743461349,100.0
172,18.348242712064593,10.089589108231786,53.38957164780628,100.0
173,21.897327048038193,43.844588386855605,42.51565498046588,100.0
174,15.71217013930671,43.33792320331941,53.92722918089767,100.0
175,9.999767830789217,50.786223731694854,37.435511217269685,100.0
176,23.43942538700242,33.473710720708205,49.646045149315576,100.0
177,13.50761764935021,56.44861310793701,53.51195062791361,100.0
178,19.173550598993867,62.97817844673194,59.09057820201486,100.0
179,32.32037925426283,53.629614283950914,63.58741303490715,100.0
180,24.97024187258246,38.757537329263116,49.19113109204399,100.0
181,19.90888985569732,27.292503955477443,56.14322727443806,100.0
182,19.581134408890097,51.34173307542222,35.398206649249694,100.0
183,28.055061748090736,55.36853957211207,48.481180219294195,100.0
184,12.765379944070563,57.20631812402294,51.12591244628271,100.0
185,23.98582268805222,42.81459956849406,48.18362784405424,100.0
186,21.985369445347054,77.82289978290918,37.0400528329755,100.0
187,25.144401449881155,48.38732482252851,43.29938706349407,100.0
188,23.501782621168662,53.10032455901569,50.39390712557773,100.0
189,18.372177301199812,54.653000290693676,59.92824959602269,100.0
190,24.855183674596436,39.16381191049997,48.51592459379613,100.0
191,23.29465463185677,65.12441807983129,39.47346642070546,100.0
192,22.617174712978773,55.342411242898,75.25841340677414,100.0
193,18.506749817013564,49.60597279973495,39.99655543692621,100.0
194,17.92301735038222,62.22078313347522,46.39911491269111,100.0
195,20.796182931699352,40.21908854757725,41.49653266590162,100.0
196,23.616785769232287,53.56407057966165,69.95119558339407,100.0
197,22.754502901019645,41.134731312117395,66.94353178060643,100.0
198,18.91359593022304,41.82650771710143,47.74508290575368,100.0
199,18.913777726991942,26.61764856621121,23.00872668656973,100.0
200,24.43066052220172,43.387882915055386,39.19719985803425,100.0
201,21.60611353393343,40.1380247553902,61.960531502948506,100.0
202,28.452752425903267,51.17615502630164,50.50354641942791,100.0
203,17.829129003983645,34.678968218960534,71.11654874626684,100.0
204,21.916707648498917,37.94503203629675,57.746506961849875,100.0
205,20.306099198697762,42.61932624709019,47.837531480904495,100.0
206,14.276081412181293,48.12214827899276,27.79160370044351,100.0
207,15.457342929036127,52.78490794823023,49.829243027816766,100.0
208,19.62606124231191,45.46259215368065,48.131191914804795,100.0
209,24.364985579338537,43.19310139221012,69.39344093034458,100.0
210,21.208199499798376,49.16803710536067,41.944258144386296,100.0
211,18.189401229057054,19.311550774114423,44.5206143973877,100.0
212,20.06095120382856,35.04981187776087,51.7196204799938,100.0
213,18.72696565398458,49.67217703230982,64.06701254113796,100.0
214,16.46881705761787,45.21681947755888,60.82957582639376,100.0
215,13.782572369458519,57.82648874132187,72.52680951550367,100.0
216,20.192522131851376,58.27712944437211,53.274136988624875,100.0
217,30.711218521502577,47.339086323752674,27.62658831687454,100.0
218,26.9955934701248,56.433051528619664,61.400846090547745,100.0
219,18.019870382424784,64.23908963043652,52.464416833914804,100.0
220,20.778336000641932,49.80060672800854,51.33236285449246,100.0
221,26.205956033987846,59.39965764168298,48.41495874675224,100.0
222,12.312581098134517,46.040017533999695,43.784503303293235,100.0
223,22.676878212216195,55.141875594606645,52.19779157080538,100.0
224,17.146168517384694,59.129898021818576,66.9314438647015,100.0
225,17.52645645325373,35.24327526336126,50.58347279113415,100.0
226,26.442680970697815,51.27260098948026,27.636376965172875,100.0
227,16.686803752332676,37.32462291155478,65.92264326976402,100.0
228,11.796154919201223,52.342683889905246,54.32504652107675,100.0
229,18.862663015687875,54.42631991343964,66.33167689102014,100.0
230,16.880844784410552,47.72895481615659,48.53184739500669,100.0
231,27.514603783897368,45.55545973096845,27.742316935124563,100.0
232,22.67536108523,51.6493088330642,68.36429566138683,100.0
233,17.46014751578324,55.39994465191958,52.6614655716185,100.0
234,23.83948887666011,47.68488896075444,42.690154096052545,100.0
235,23.428611594406803,42.78657527949939,38.07471569925349,100.0
236,26.838981662363963,69.81121269332613,47.400619704727724,100.0
237,16.68786368687556,45.79836241646383,39.03713559428192,100.0
238,22.733214826408904,48.80542597217125,48.97972379005104,100.0
239,26.953314524726494,64.67408299176296,53.92563859704603,100.0
240,20.696818717116564,53.26552437730751,34.39042549371429,100.0
241,13.907253578029753,58.254979350995285,57.30520822984954,100.0
242,28.00951580381941,43.233086677550965,67.39515253210718,100.0
243,15.67737684036707,18.860477834705698,59.733008011991025,100.0
244,20.480111195032826,60.41900121614687,55.260933687662416,100.0
245,23.666139370176385,65.36876434111844,40.460175001380506,100.0
246,18.288893346138686,25.908994692110625,55.697635546894496,100.0
247,22.64066309448654,44.72817740493755,51.287093697413304,100.0
248,21.228746185006557,43.75845342771365,34.57734013959759,100.0
249,20.862391349785643,38.08374997652934,64.67930310603937,100.0
250,20.66227121009575,62.9417326554883,72.58958535302379,100.0
251,18.76605913843081,52.39161777818074,49.20459788946136,100.0
252,25.469342912815954,68.28028286104144,47.2886379816953,100.0
253,20.20510790936612,43.0671923761636,70.73601679241122,100.0
254,20.297013339972906,57.0721910856304,47.83967632087787,100.0
255,21.970410102974203,40.347333510281004,59.46304072246418,100.0
256,25.738136847304048,73.811289891552,54.11933475136545,100.0
257,13.529811767450857,53.89692577361215,64.34103033393353,100.0
258,26.834940721978732,36.073762754535565,29.45818173455123,100.0
259,15.45978662513859,25.58659013984941,56.527282804266875,100.0
260,16.561252692946592,62.45159924649702,26.117344811352893,100.0
261,18.86085086631182,35.281234765817494,48.80372619041115,100.0
262,19.991728981420167,61.828959576469394,62.39065938332697,100.0
263,21.435088795068715,35.88267482233282,71.28138071111097,100.0
264,22.59048882842604,45.57558103719389,55.712818397660556,100.0
265,25.996512329117785,54.645905778567865,41.13033293197133,100.0
266,16.271855579361368,58.213751351719246,48.437019596406536,100.0
267,19.887550227665894,56.94230682703173,48.4262370871488,100.0
268,15.807049626497575,47.44707696201296,70.0145661500328,100.0
269,19.368952249451713,54.983487658497275,43.53293621290526,100.0
270,24.291337341822622,65.29461904516921,47.83971292232634,100.0
271,12.47409855823792,40.57634216419852,60.45106987665893,100.0
272,19.050675544999546,65.52423470027966,61.829230696076706,100.0
273,21.594934443340822,39.45247197817474,62.117583723765584,100.0
274,22.006129762169145,60.07246994927611,46.236325856618976,100.0
275,24.394069623560494,39.52060705170891,57.30450353083447,100.0
276,17.08399394895696,60.44730860089467,39.727830084349016,100.0
277,21.86753145224893,60.09060573000064,61.57248891887941,100.0
278,25.494175704608175,50.11213609497386,37.63095981901778,100.0
279,15.05175379986896,36.60792451787877,38.06830362893557,100.0
280,21.083532537256552,63.577303415198394,35.992450909348655,100.0
281,21.22796515851736,54.55609572695765,32.91453933843729,100.0
282,18.110259709842868,43.11675550802674,62.249881099889635,100.0
283,21.533611723383572,59.0755541674091,49.234252380581644,100.0
284,19.192349370542825,53.4593882300517,35.633406785782725,100.0
285,15.92077987970671,45.28877534027053,47.57817036221727,100.0
286,19.880276830470464,54.18612332437051,69.00337035615728,100.0
287,18.22808706758847,56.35237334424601,29.216594610967178,100.0
288,17.221219331941345,47.91873372519934,53.24518594458616,100.0
289,16.660785368731045,39.09652136812029,51.24182047301011,100.0
290,27.032900616886625,42.58000204456269,56.52176216005039,100.0
291,20.977090889611038,50.53551395458288,32.96802644494559,100.0
292,25.123735901558135,48.85633519238424,66.65136526410615,100.0
293,16.337146613016493,42.18672984051427,51.13843661801099,100.0
294,24.720403384425797,62.766598931755325,75.00500681656987,100.0
295,19.22245030524074,45.36493058833386,52.62787999223532,100.0
296,17.80150441540403,34.25848809886103,79.98363348128154,100.0
297,25.204071379297552,63.31481791308067,51.59092193924682,100.0
298,15.457388293103069,40.41386352189678,56.419378671749,100.0
299,17.0766204020777,70.6809970350979,54.268821529452815,100.0
300,23.201245358773047,52.900553686770465,28.753610293044044,100.0
301,15.141720129355594,65.82551962143911,55.29660457860062,100.0
302,24.585731231758963,42.74170607841687,46.23226525266838,100.0
303,17.631138740484655,51.98250795779449,34.81729918313728,100.0
304,19.166166770933433,61.92215476269107,42.46193272944989,100.0
305,14.874600470847811,51.6400016006623,78.48929125613336,100.0
306,17.557651845534224,49.01989409379069,60.406549743450356,100.0
307,15.215978394822587,66.06537819761019,52.073042583341056,100.0
308,19.192025787029777,43.852584022391525,53.24644785431297,100.0
309,24.195346472759123,50.182400124574066,61.414574241461,100.0
310,21.014598341942925,47.43857499927616,48.138742051506114,100.0
311,14.919531970584025,33.42541819797428,38.815101800762136,100.0
312,19.736014232544505,55.91408418368615,44.61345377427258,100.0
313,27.04744998161992,39.71009851611012,46.09660511177701,100.0
314,21.43175978666688,68.44252345534039,69.35133100778214,100.0
315,22.388588723561615,57.66471489683638,57.55815522913123,100.0
316,20.196461073538323,54.90952996210739,48.71310723390421,100.0
317,22.7896778844268,38.23912199813455,18.41041135994967,100.0
318,20.994062339617976,68.90864590668566,53.56499187067654,100.0
319,19.075149066180302,61.01062567509088,31.380484722146562,100.0
320,21.738815909855052,23.13958819106663,23.14068090216441,100.0
321,23.839023040187353,50.40292164230573,47.53369514198106,100.0
322,21.59480137794269,61.39111737771293,68.15607154137834,100.0
323,20.53234882401296,64.56172731188276,49.083698593015086,100.0
324,20.054398304778434,57.31332256436158,46.36126319092489,100.0
325,19.610939041501712,64.80182936294057,60.68625304360795,100.0
326,16.728734301139156,41.729448576456875,51.2033645726311,100.0
327,17.224955015186552,28.88236542296081,65.3801220253411,100.0
328,19.722749568214844,31.823237915677215,74.07074959318322,100.0
329,14.771619479597689,68.8852085638218,71.03328233041577,100.0
330,22.77103909425361,69.19911703393356,37.16622503910141,100.0
331,22.804111428640006,64.07761830603648,44.666356874687565,100.0
332,17.76023246851686,47.707034516532694,42.244665767871844,100.0
333,24.01535660183322,57.75443012955731,53.996590152314674,100.0
334,17.755440938755278,55.1190463871576,43.46018281217459,100.0
335,14.299786046413132,31.40104247429327,45.84604652126329,100.0
336,20.988571345575092,52.316842131087306,47.63930835903285,100.0
337,18.689925260227547,42.79941882010593,45.863304363571686,100.0
338,19.04692732739549,53.34015493288208,23.50424642768645,100.0
339,13.559732780994672,34.50641800391176,42.92377038098557,100.0
340,21.836480133562205,56.33957379269365,77.3558515511837,100.0
341,22.27879052547836,39.83892239173891,64.3877628703178,100.0
342,20.569438561171637,45.597634105070334,39.897274517183526,100.0
343,23.329960669246837,51.83769541192264,64.88993402031068,100.0
344,14.854070021345676,60.754640084740764,44.830902235485624,100.0
345,19.657835460215026,61.60192490568386,53.93344342368795,100.0
346,22.388499780427395,70.48128071994783,48.98946702112779,100.0
347,18.003968404914144,57.871568737110614,39.24297974378452,100.0
348,19.486281490150695,37.35599145954483,36.637532727203315,100.0
349,23.657277743980817,39.1260640951114,44.11680304003024,100.0
350,11.256055887103859,67.19851246381063,57.09886899139017,100.0
351,25.592513143499282,55.30373808017191,71.73440012984918,100.0
352,14.56588887066438,47.35346604961308,49.830904303984376,100.0
353,27.458422381047644,51.359304678296596,54.04237295671865,100.0
354,19.811248460959753,36.32233523168845,25.194797805084466,100.0
355,16.019656044386178,40.186945180034165,27.505414255804844,100.0
356,20.434418982605155,64.68111923145567,43.26527620555564,100.0
357,27.718987731524976,62.5520071684723,42.58371591464971,100.0
358,18.27787075179505,67.0959946593316,35.14241841895022,100.0
359,17.694317164915564,41.96294594817506,37.380285422525034,100.0
360,16.552210362940414,43.23194986339543,34.637404813649695,100.0
361,17.157869338895573,43.08326821664173,44.3147847705636,100.0
362,21.161181633427333,35.256183118208796,57.547776081223496,100.0
363,19.74788817476542,61.38929302241978,65.68036557350786,100.0
364,21.510878052564006,52.21574203139714,49.844018780422445,100.0
365,19.346616476506227,63.826782721205426,32.75507840644986,100.0
366,16.288158073661414,69.52122506527498,59.91661615339129,100.0
367,18.265366092460578,28.556117777948742,40.555776173968354,100.0
368,20.25026531053396,50.45312912184718,52.482862771501146,100.0
369,20.1717049150098,75.28502128133246,45.13789955859199,100.0
370,25.931438218397023,56.22947817041449,54.289697083976655,100.0
371,20.653983371273032,49.66372620756304,36.32428029632076,100.0
372,22.767083038992016,38.318886020234714,36.387885300049334,100.0
373,20.360300027922893,33.063070536362986,42.35269814440369,100.0
374,14.405168433542139,44.47095606878365,46.36538503330259,100.0
375,18.398046056625,33.28439587644279,42.24144958532906,100.0
376,22.3963391259417,81.12643396028628,49.36163143079242,100.0
377,22.34671944148256,24.35998163320351,62.80225348333811,100.0
378,8.845379549086335,38.642811302190545,69.94877196730275,100.0
379,19.86230977027713,55.84907961689931,25.84464840700666,100.0
380,25.248902023562653,38.56586087901868,44.05495311168485,100.0
381,18.429804411394645,60.33193896963502,53.389679824693694,100.0
382,13.820842941257201,57.415006464937996,48.16633203390788,100.0
383,25.599195494444047,75.31467994171044,53.92052753945414,100.0
384,19.23811319619799,40.88621881120198,61.16567531752498,100.0
385,13.438377447970288,43.357088016650486,75.08733365042703,100.0
386,21.396526280584617,51.816620689148365,47.71865135399986,100.0
387,28.536354980145468,23.54252697899851,37.15227032110249,100.0
388,24.30226810375673,48.81897771749182,57.333034634837176,100.0
389,13.803635936578488,42.53721707105818,46.983154117075586,100.0
390,16.684063159555087,43.9090832364737,52.71277641599142,100.0
391,17.93062447978376,36.67694561480684,48.70392217635905,100.0
392,21.277065921920425,44.80216762059199,44.45173372235843,100.0
393,23.402345168945214,51.5317110583059,54.39650341429113,100.0
394,19.860130782598855,72.65189098431728,51.27706145328264,100.0
395,23.823376065126638,40.9028114307328,67.63474101505136,100.0
396,12.130161699791497,75.25193046294349,61.569113614394325,100.0
397,24.365488801206272,46.10948633538833,38.53539694616605,100.0
398,21.727282857496853,55.30422310797326,46.257264236622596,100.0
399,14.519828240651805,57.66467850544731,40.89996097942554,100.0
