unit_id,HarvestBiomass,AmmoniaLevel,WaterTempAqua,StockingDensity,do_set_WaterpH
40,19.972481785929187,50.94543811517112,42.02503572048634,47.36919096850409,60.0
41,22.252219667620302,68.21239778119164,57.71242807229434,47.8121610650356,60.0
42,17.018474048115227,48.043965229690926,78.18625566782887,46.18856801303073,60.0
43,15.158173356314393,67.1903404803365,51.04862363192084,31.712917848809596,60.0
44,16.516781373595727,30.1126581307688,63.103764929507605,46.04553918700633,60.0
45,21.527597964476517,42.80531812211283,53.2181917932731,44.2285357885378,60.0
46,8.220885055365974,53.85292543001707,36.70203933971334,16.437624582424274,60.0
47,-7.259970894565594,49.87743871844718,31.249446213577315,54.17123152440257,60.0
48,19.21524971239148,58.63765400443075,30.690429003106676,37.11865344286188,60.0
49,13.066901162753716,45.29463298587655,68.12920178940497,33.851275986428284,60.0
50,10.838128215569672,44.688725059576896,12.276396362919217,46.77083540800808,60.0
51,10.450409662334781,26.383777182038237,62.5393823477826,28.876633913081314,60.0
52,16.001857397132262,35.35057404701864,61.97677833011183,39.22639297884759,60.0
53,18.527969610630354,40.333595888465155,53.260765232447014,42.557427802416086,60.0
54,12.33577329128725,29.731099414368344,58.70111176631862,51.35881530906592,60.0
55,-21.19299235857448,57.22527160191459,45.12170218288659,79.38558146397688,60.0
56,0.46338605446456427,52.349495519748096,51.984355034733284,68.8265551259662,60.0
57,15.892494753800738,66.70569785088512,55.775377510389696,34.85273803239134,60.0
58,22.00079147392157,32.384240267832865,31.11868634977006,22.915214131862864,60.0
59,5.286240242930834,38.53443740862907,64.19704335845317,57.759690385050554,60.0
60,18.899722539452103,45.133228948501824,48.84247626230626,28.643524112429898,60.0
61,20.584349245538384,50.73124109014587,68.62071644412653,34.340141142038696,60.0
62,7.620556736558932,68.13256753244536,61.22518159526201,46.446777066489695,60.0
63,15.349893033488923,69.48148084412564,40.20757508325811,51.13981695780752,60.0
64,18.162382317189433,42.92230876762279,72.00005023150032,36.39219679550725,60.0
65,19.937179960680147,40.656578464514126,21.343414830047738,45.02207416327507,60.0
66,0.46671851248170704,46.828789824397234,68.19129721717846,58.718361435693964,60.0
67,24.972046944292682,49.1828273132334,36.31854745128223,35.95341086126959,60.0
68,11.952575717861096,45.057471524335234,49.606759747511646,41.89467663621783,60.0
69,22.24535778875127,47.376141215421676,49.35602512698738,28.609288806547582,60.0
70,12.049499951451837,50.62789762012916,56.421087045852545,48.71853232492194,60.0
71,14.680088045146421,31.64085610050203,51.117853878263304,43.46273266170458,60.0
72,18.898184863540088,42.30413116578137,55.9040536362452,35.26807455469927,60.0
73,13.72450569436523,73.75144659237671,76.16599986315589,32.76493361787904,60.0
74,20.460171347052356,29.598805772898583,43.77774661618353,31.677670078645768,60.0
75,22.47358480237059,45.61210018881028,46.65433214370937,40.521477691092,60.0
76,25.051274375507973,54.965290975807235,33.34294576446041,29.790510669536143,60.0
77,8.558384149625205,62.853320620591184,51.60175076199939,41.75240529067938,60.0
78,4.737882280983648,33.021567354223215,31.563954896706157,52.25331296419442,60.0
79,12.419043538286969,47.09420166899966,50.051883015313805,30.948211085023633,60.0
80,14.882717427841484,44.587357437424515,66.82706787069961,38.78971325562664,60.0
81,0.43344857026580863,64.41388904775512,40.36426338129755,70.16259201866414,60.0
82,14.252256873488665,40.800606082467084,28.765898349755012,18.82211721489465,60.0
83,21.667536986999465,57.91459038571657,40.23873019794222,30.7540502768351,60.0
84,18.039391866116517,55.120345625943806,43.83240751565323,38.58252175852945,60.0
85,18.235951513834834,52.31544429086461,43.63315298293526,39.15848951999293,60.0
86,13.243793793781876,42.8588805776601,57.034533447261815,37.88113884708112,60.0
87,20.287415685802884,38.25113487580453,56.352405430230164,29.816772794155032,60.0
88,13.786196690099626,52.004321223006265,47.492444922894556,46.135460647545834,60.0
89,18.097409620392863,61.93678367995007,40.66613045571052,43.40299100053408,60.0
90,16.075243428413017,49.99975440774783,52.576015369261626,30.841284428416156,60.0
91,18.974496024452424,76.60611061366937,54.03315860864483,42.5188319442068,60.0
92,25.17702987503547,39.56277203040537,80.98039927720878,32.00445940402158,60.0
93,11.885346578707912,60.77265645224662,30.186669753479627,38.11863804509302,60.0
94,21.86741762418572,32.16958094063896,57.124708371848584,23.99713766206832,60.0
95,11.042383699984686,55.92848862458537,57.99162300463414,42.54250205292115,60.0
96,10.093349222438782,64.98027313501153,49.94477367599557,49.39092874530271,60.0
97,12.160248198462664,29.82309133648609,43.692098554155315,47.00454471641729,60.0
98,15.224437338828224,65.58250917807418,29.3145402062796,12.848005991938818,60.0
99,16.379843953550242,68.73302728127685,47.10183341189985,52.02110082003897,60.0
100,0.39283732698525675,62.50742245139756,17.258042434270465,53.411786024804634,60.0
101,9.780189897172257,62.86460308441093,39.99200598991031,43.01505663437113,60.0
102,23.084927001454755,56.86553202772621,29.670544540470516,17.57949942947941,60.0
103,22.08287971973363,36.27389874573862,81.82741824428216,29.08691868596646,60.0
104,16.62719247388044,69.11746394135976,52.44702611814348,37.83852388798742,60.0
105,12.184604478095652,47.0838659086037,54.41078947460634,15.420528715114703,60.0
106,18.183531768825425,56.96352346658745,49.95077155317401,38.35281079132199,60.0
107,13.723149150241012,48.17837911660662,48.09080949929171,44.15394460833631,60.0
108,16.131498125397737,32.46566115913219,61.220738698362716,44.148313162349005,60.0
109,13.038287513177927,46.76447396877998,58.51300254215246,44.52259619794119,60.0
110,15.729895956516875,42.82581344341321,56.592951297688174,46.33227981974158,60.0
111,20.266303151103696,62.13351917504841,65.90298578518893,39.09040551257773,60.0
112,10.909781853918508,44.956921894602665,45.890376608322754,31.318012571325095,60.0
113,18.964750169139904,31.42646079303847,69.28476994709511,35.79317975245249,60.0
114,11.372327736879107,44.17847170753045,55.03075450373464,28.087779750871714,60.0
115,10.85375559836268,44.09655571775044,60.39201763925705,46.03732786203241,60.0
116,23.482787044641643,50.55660401183944,52.60013316117152,41.67406935410363,60.0
117,19.825735223453034,66.5787347703341,46.29691169711848,36.42057876835459,60.0
118,10.192836750288134,42.9456211956987,53.89228355416839,30.165845058205758,60.0
119,14.903026095157843,48.29283902518938,33.663064115756136,20.471322936074788,60.0
120,19.138287551782994,50.95201970088061,66.92469155051727,34.72566101835651,60.0
121,18.846206784973216,35.488143466806655,46.16179418561114,42.87326061241457,60.0
122,16.775327677830134,36.40603236010032,47.60025524383502,46.62182857972513,60.0
123,18.833338571149824,48.69156140300244,59.16342800589812,45.18569103897882,60.0
124,3.769996866416523,52.94407779663109,49.1306690673117,63.80348980481032,60.0
125,16.99085585714522,30.868306356187674,63.06692457475028,38.69663698039364,60.0
126,13.987724839401489,70.78193225462532,74.70236830351547,44.60801115479774,60.0
127,17.764121093104606,34.45708317545601,39.82691266453974,50.959136823531196,60.0
128,12.577392223484312,66.0095949046226,81.06173302195899,47.517218194476285,60.0
129,-19.21387112306208,35.75991698986375,47.80263677958398,59.54100014281526,60.0
130,20.4274914209603,30.8072455968177,61.780880305242405,25.977403019130733,60.0
131,15.452223799595114,55.84910958686327,58.055589537404416,48.816225272323784,60.0
132,15.29787831955639,57.05280241563855,49.66042354457689,39.9529604536006,60.0
133,18.395840756601313,48.14825512615798,49.71529569551916,29.713998218633364,60.0
134,8.406080258365062,49.95024075469075,56.17680840012827,36.27191288726338,60.0
135,19.853786237485156,33.84000878000582,51.83217334224442,28.23907508392387,60.0
136,19.52078252305654,16.535587261439993,58.65349468069732,35.84350729766184,60.0
137,14.296193833707648,60.02577496003917,63.855788581735695,41.64518016915019,60.0
138,4.71911216607832,20.792822972657603,42.60032013601943,55.1513172477899,60.0
139,20.03786318020027,55.868903613201155,53.59064086368312,28.709342129210192,60.0
140,18.08569493039429,55.16423470558284,46.53049594346181,28.039802036986227,60.0
141,2.5453307467712305,42.75094400531362,39.79181592588341,53.27149787292587,60.0
142,12.576933641871268,65.5646657197908,65.24822932490049,36.84582097461642,60.0
143,20.278254278305013,35.27744525827249,61.698063386816685,47.68734770894866,60.0
144,22.653136289385948,44.40454645484167,55.594352473051345,27.580267377227003,60.0
145,-1.2630721982530835,47.60899193650843,69.34292348675172,62.07740865357522,60.0
146,22.436554711215116,40.25121174318274,41.98504381665292,34.28244783677984,60.0
147,15.880917927812384,35.34773265766879,65.85168898410282,48.50192422083972,60.0
148,10.456982878262938,52.33374899080617,45.91099622684985,46.80966967466042,60.0
149,25.00016577387584,41.74624291529,48.797815748928,38.17275100443353,60.0
150,25.220358311241004,38.969993315372214,59.757311438156194,45.88502846251236,60.0
151,24.35850112638353,30.249879017824338,46.90102433685589,28.727323591682918,60.0
152,15.831118793913362,52.04714582764389,77.91213634023391,37.832371046180896,60.0
153,18.7023370023953,44.21013286233121,39.474417815061,37.0233373955569,60.0
154,20.885237407510335,45.34886430001496,28.12951354609942,27.263042442073562,60.0
155,14.57129935012435,60.939527987507944,50.685538580789284,34.484605605699215,60.0
156,16.39084481775702,38.79366550702823,56.62468859486313,33.677885598202586,60.0
157,4.699572897727662,45.421668250147285,54.3205180609772,52.66700435970154,60.0
158,17.37116289746503,48.06946053656183,37.974942507840574,32.94274790684603,60.0
159,28.549898450157656,36.52050594092361,68.465101602556,30.330080346235448,60.0
160,9.64854308628377,63.042362927471075,44.873555343037445,24.0349090023168,60.0
161,19.215227591512573,50.455299255019675,59.089356616072045,44.99042753313146,60.0
162,15.673378877934653,64.734504083729,49.07786943593687,27.526428019745985,60.0
163,4.6467875286409095,52.23670179276981,47.72672268884753,50.65309139910523,60.0
164,23.83064905744809,35.899603307021806,57.42690324472332,30.759170092191887,60.0
165,20.533275302907203,65.93892571752235,47.91647388976255,23.412790685585662,60.0
166,14.943428644086815,66.09425667898797,50.92544274522508,34.16737234862446,60.0
167,20.99194888650967,47.307974719468696,64.95993107761991,45.35140057182409,60.0
168,19.632293016983795,62.06237830106397,57.30364819648097,22.497728317316817,60.0
169,10.480346061348218,50.73324164454842,83.37278006022387,46.8762318078983,60.0
170,16.577752627087268,30.26400189572478,47.142742121673095,37.577639285069516,60.0
171,19.24133795607693,40.980714334398485,42.85701967089724,23.228090612067145,60.0
172,20.251090932152948,53.968878767598206,68.6256320406911,22.508789246405136,60.0
173,16.77124330507323,56.03675710769394,65.95487804883734,29.276024705751347,60.0
174,-6.2770074668240605,60.67830897372511,61.062164611070656,51.614378800267815,60.0
175,12.626700389078243,51.71386843783724,53.585573053651494,52.41852758407407,60.0
176,13.212832414338925,57.52239589767958,43.32647328743444,49.98765046934249,60.0
177,21.53624248253331,54.35779802195261,51.587242092818826,46.478525395584384,60.0
178,17.292104694726433,41.16463597561872,57.17048665090183,30.78763452728998,60.0
179,18.60123022510749,66.1544406574778,27.63576880548318,34.78493851678025,60.0
180,15.741810282139827,46.05121452715611,47.23136813238472,33.71200720574461,60.0
181,23.544799477216277,48.305645472087214,41.69203630650614,39.184480537247325,60.0
182,8.96070237535858,48.90010785495621,57.77113140964451,51.90690442202264,60.0
183,14.830996810075565,31.253220049582506,59.622253714870965,43.29215312148584,60.0
184,14.730491809438465,38.895760901940044,23.63278657818461,32.57779218552096,60.0
185,14.621228018192978,60.720615495274544,43.761152470216985,36.91112681092159,60.0
186,16.75596571300146,48.01154215860691,50.26552190467412,39.617585645620736,60.0
187,23.214558154399885,77.2818866169802,60.67768450740666,29.941257513569855,60.0
188,26.71852280135358,32.24185096743292,59.14226130087648,19.6043908757987,60.0
189,14.670690432456691,52.078808596769036,53.71753854793128,20.10737274172319,60.0
190,19.149676953963642,55.42373729023005,46.41063315413315,41.428664557605266,60.0
191,28.67875865156903,51.37429520173611,47.30741293116274,44.431750336187015,60.0
192,24.36762270675922,40.47327772725625,72.90159275966218,27.830815363975706,60.0
193,19.874831113107497,50.500752103755524,75.22200864819226,34.790747381413226,60.0
194,9.518450217269448,50.88218683460517,49.01121901345208,40.933517350408295,60.0
195,-28.266940428369406,41.15355712414478,69.59735275570961,67.45739916185902,60.0
196,7.657111832805622,38.880661365535836,77.51325434661474,31.989419482796,60.0
197,25.305775285163094,42.97765691359818,69.56044010066351,46.21705959759107,60.0
198,17.624824429431087,32.47939927111761,30.27090669604245,38.279223615453795,60.0
199,14.360993846097173,50.98718894467479,67.69696214541436,37.847782527064425,60.0
200,19.459672617121203,46.66444837316859,60.98798807074482,31.15023475951263,60.0
201,18.822356452313795,47.54290016516724,43.215261028587285,20.979961107588082,60.0
202,16.868622441120028,50.14561017978008,61.66921035631242,29.80228523305672,60.0
203,16.582230770045626,64.46436091470389,81.64357722230937,38.101814586761975,60.0
204,13.104587188502837,66.4302728652926,36.0797384642971,39.96361075880297,60.0
205,17.52807242761947,52.04238626489604,55.54248580865901,42.67147380454494,60.0
206,28.44439800667767,65.1760057366177,42.48419459899198,34.015912161744446,60.0
207,-3.483633970149088,29.57632071212764,64.44321905033502,53.39178276144615,60.0
208,15.922305169900866,63.683150031370886,59.86804154357687,38.879971637676064,60.0
209,11.901216136931891,25.106057577039344,46.039708213733846,36.453371302130314,60.0
210,12.353020871617979,68.81436202005453,62.8949522087177,22.860487648355512,60.0
211,19.883358343354317,67.43336316102535,56.79545243076417,47.75775262472179,60.0
212,11.483022528044321,30.693168770244718,45.81890249543064,27.530929926653247,60.0
213,17.41595510822644,47.937876971148754,56.90303299767962,49.622844603812155,60.0
214,18.31133734167211,63.63214401644051,61.139591141685464,43.93512590393576,60.0
215,13.132509504825569,64.61935727416083,76.00344456939769,39.816346752149464,60.0
216,-0.9299743868303372,34.06723967015296,69.27283418767261,50.79319875483062,60.0
217,27.2104235711525,62.23479550165392,50.929943785535514,38.47461059973049,60.0
218,2.0671627543511484,62.46455431408777,44.19649696395786,57.24001887191852,60.0
219,22.391165366427895,56.16473587851874,34.138570780610046,43.3521284847487,60.0
220,15.628016191938217,33.20652567603146,42.94544707008806,40.62659164346113,60.0
221,7.263402272892782,52.111436367565396,53.87763713081178,42.993808406677076,60.0
222,22.83224492809825,50.35446228726274,47.977273055644034,49.62057559715918,60.0
223,13.016526677575062,50.27533936833558,42.81651104562324,42.37135566465251,60.0
224,16.77482875520967,42.087536172004825,46.29869855397088,35.90611534738403,60.0
225,24.41572753561949,54.80306477035586,54.0222293841402,52.570946488412304,60.0
226,-14.762129436221088,31.829370948930364,50.5951598501663,67.60995273102223,60.0
227,17.400391849485075,39.22100424665299,49.61319014349399,38.87385575648195,60.0
228,11.39301320595192,72.62456597192104,42.247850302917584,51.36163863936525,60.0
229,6.06555938108254,55.62460472389458,57.3420012986639,50.86596588121225,60.0
230,0.4901635812389489,32.576672202725305,52.72005305643173,71.41065992486551,60.0
231,22.631604741809753,51.067276450406055,68.36187100672775,31.580188721538953,60.0
232,9.703418880510533,55.65277697879171,58.29157748793839,42.0159908249204,60.0
233,19.85278005219437,69.34725645007507,65.45037966643584,22.274925808968682,60.0
234,14.653892577891924,45.350261177594945,46.41647768299727,25.440598281383505,60.0
235,25.47958067353909,56.622255266845606,44.78905920716805,26.95064202914934,60.0
236,21.231334273219403,65.9973306097868,39.39205018669756,42.86683462617216,60.0
237,15.33083325787054,60.778313947050904,60.90932311773574,64.73969494883075,60.0
238,20.000424250069777,61.232290643518475,35.71924659503947,32.8479166258955,60.0
239,23.208214340217072,45.67064604541185,62.437800075260995,38.956360699826355,60.0
240,22.35823983375789,59.32591377080518,59.41617619414805,44.15270083002889,60.0
241,11.651525752843117,31.832513941072033,49.52447592939419,44.93571205771837,60.0
242,22.48825100572842,49.422209420006176,50.51327826096037,42.03579325527237,60.0
243,21.287054657772735,55.864926877048475,59.938662408654125,33.25454658543014,60.0
244,16.284745085603234,56.01189555574099,71.67219280991462,29.915087996388245,60.0
245,18.046587084372945,42.75736510902157,44.77850200721697,32.12175213392866,60.0
246,22.415551301932037,79.30336533274638,40.22240756510895,48.214645075285276,60.0
247,24.12335332437533,50.15884622479663,17.192240728761732,40.5904646773673,60.0
248,10.473680344209319,58.33939879278301,50.13043226500354,46.52353574407219,60.0
249,1.519903654274005,27.3440522450709,86.17472561864687,56.649855742616325,60.0
250,16.957825726200987,53.75832892235783,50.74274131276834,44.54448056890069,60.0
251,17.601187299744417,56.050394959093545,58.1272357339048,13.360670313880371,60.0
252,11.158623802264517,41.715387857998046,33.82033879819416,28.42826499734789,60.0
253,17.458925130088836,51.16134976526485,60.08473148197934,23.283284350745895,60.0
254,-5.625116539647228,49.20741588133236,41.59808492743093,62.66110873474926,60.0
255,25.571213875133914,61.02647845323515,49.5725493704275,27.80342473143448,60.0
256,-9.102568588968271,55.91646743484221,41.112185694869154,55.36119304362807,60.0
257,3.1419848924741234,63.83527929790641,74.62947329947289,58.85016351242707,60.0
258,-10.958482355274617,51.11594063360715,30.493034129240453,67.16327957011383,60.0
259,12.15617685072744,54.51936016692592,46.00061324463528,45.032411602448256,60.0
260,17.827697722187516,33.19919344555487,51.29182600731356,18.391672403297296,60.0
261,19.0426326206928,67.81943999872678,62.67436536575535,43.43297535523616,60.0
262,13.156522347022172,55.68580958670246,49.70761398634487,38.86317887948466,60.0
263,14.066401124621294,50.226845154916546,43.97305858670609,29.518633279326504,60.0
264,20.86800299940066,36.01855455680634,35.70098355711457,11.079807677372552,60.0
265,11.668005357159554,37.86049272417943,53.48227664796931,48.304009120712614,60.0
266,20.83374653715322,58.16184465486655,55.63963296707449,43.68610094786666,60.0
267,17.700806364074662,50.75422483420806,32.99078322803493,31.714909453711467,60.0
268,23.194218942148964,57.94200515916458,62.874096902085036,23.421459579882544,60.0
269,21.109913960238664,53.74618824598119,65.55438159690137,34.439813286131226,60.0
270,14.54250762234489,32.17161376425875,62.37542460584658,40.26573154491678,60.0
271,7.20189260817392,56.70166530899536,71.05730303432588,48.311977827812285,60.0
272,12.091716064074188,29.33172223383793,70.32939362270587,46.20047114708666,60.0
273,17.307531948492084,69.31878537726253,53.430103039157565,53.397502630018984,60.0
274,27.675784800947525,64.31418072949602,49.00611462271006,32.601838723205105,60.0
275,8.139152533951211,39.84237030667577,63.95687641216045,44.795444025325445,60.0
276,9.993093637680094,59.44423287691158,35.07237584177372,50.96370712418677,60.0
277,5.35350652878585,46.384728222856516,59.49875146185592,56.89346051780689,60.0
278,-26.513081415275916,26.047872382463545,27.044831083910886,80.49764436070006,60.0
279,18.66965397334667,36.67021348705035,44.30748345373121,40.164360541314466,60.0
280,8.301576560553384,46.70792274408568,58.8624273149853,52.4588249657893,60.0
281,12.069362684813969,43.48796196973808,36.78677975862885,40.490168117340005,60.0
282,21.119853577764353,22.04660184065463,45.61277120010352,29.4264645102957,60.0
283,23.691963004560638,35.52999687152151,29.89206916837396,37.02187861154262,60.0
284,8.81994336617754,54.7745881263046,42.20818957598299,48.58492452748559,60.0
285,18.95621379617578,56.5574000460021,54.20299268347522,30.505442235460556,60.0
286,5.573144559358742,57.276416665488036,52.653855803471046,48.45315061739511,60.0
287,-13.86102741717571,48.8896873032074,48.77112264413705,67.80930542228215,60.0
288,-11.916949639392897,41.32013777028808,36.89151279146773,65.66952995018377,60.0
289,7.062970270805148,52.74616138173175,34.083765883897385,50.50338065237197,60.0
290,27.26305953804928,48.33412979326739,38.40546434010406,44.672945114462195,60.0
291,17.07513803559808,61.24322257176378,57.606888733765665,32.83530490052369,60.0
292,22.119805362189165,69.11081807050783,33.08667970341989,37.32958320671024,60.0
293,-3.9628872752165574,66.50729740875356,44.02218728656854,59.53347391311255,60.0
294,6.377738591678019,62.92094252048518,30.503795804762255,46.19468442792012,60.0
295,19.585280872020917,40.696104955547796,52.26794968109424,31.13821266600238,60.0
296,7.153384440749916,40.31421912647697,51.17521764020512,46.87310018522783,60.0
297,22.642993270266643,49.77757623711739,44.55298065163558,37.66179575579518,60.0
298,17.245810731766632,46.12127703115137,53.71103142720728,56.946754994619226,60.0
299,10.302956383417355,74.23608391928617,47.71081122435366,32.86893162636068,60.0
300,8.285594053194114,33.00173790296189,62.29012181352072,48.26387557805021,60.0
301,15.303643035176226,68.32944789068807,34.427908168188104,39.07805572961102,60.0
302,10.995766875903598,42.26600016290278,30.725774962411133,57.51027516844678,60.0
303,6.5988535162302835,66.384373380009,32.51100489808949,49.72221797047471,60.0
304,10.249375589379639,39.468443216642335,52.82948749739481,22.752151568952645,60.0
305,8.650997271580467,66.83768803175127,42.67656513731603,49.624103306659094,60.0
306,14.295737415315413,56.079622584295244,30.51836674631575,25.60776558289114,60.0
307,16.10110165854998,58.18677784362747,49.92866568857663,52.082463946212094,60.0
308,22.33490633654231,29.33955346066982,51.232790313287865,32.26571341457091,60.0
309,4.1734210413659945,79.88799657612448,51.73925721202525,52.77141962050163,60.0
310,19.406777155285887,40.510075839204234,63.084005985877006,45.2202406730265,60.0
311,14.196619265017217,19.101081283252064,53.96260366126729,33.396976993760525,60.0
312,17.401050796525965,64.88801498543228,44.81747255022946,40.40901751080299,60.0
313,22.65672224016472,40.36173797759307,38.317895514733806,44.72959006067329,60.0
314,10.91996538893811,73.94114547911381,70.16154364264848,13.395264010444741,60.0
315,17.227922248656228,33.382111807633464,54.39623308633707,37.19372838966226,60.0
316,17.80388497222222,53.08394764392787,49.252339410856834,39.3694454887014,60.0
317,25.02183510874626,41.731551705102845,54.5663823258946,34.93941820965204,60.0
318,12.669706780799364,57.19081032485276,38.603638183117816,38.708876595596784,60.0
319,17.78545334089982,39.420251255153715,49.76613531452422,36.01765715852335,60.0
320,14.484162061746723,47.18533318216874,50.55043669112028,42.92938608366401,60.0
321,19.77340069536428,31.45036900884555,50.8729535823915,18.15019901630883,60.0
322,12.568385040776057,42.68119332615963,63.354232566919286,47.10943823909878,60.0
323,22.16667198771919,40.42987524849358,56.77500640508594,29.160040096066105,60.0
324,20.112708795418406,71.65425440612489,42.862707871367604,33.12549757945614,60.0
325,20.134201239818843,53.55265712486166,62.31448198749762,32.243952055381044,60.0
326,11.270828777324494,46.99467084517706,56.203189839481354,35.22916047816884,60.0
327,24.92298710601058,67.35339520022572,68.04330567961178,48.5786721198247,60.0
328,12.126166169176956,57.90118391959115,58.31642864170454,42.886233868986835,60.0
329,8.356294729490546,43.929008152165,88.84456210739366,43.754216864889635,60.0
330,6.438005603840498,41.604323880006405,47.60572746948968,44.437641209981166,60.0
331,14.184907311223942,35.60354091865227,25.699576479247916,48.57224823891651,60.0
332,20.81827481039152,56.9762741431956,38.258814100586335,40.93255778877829,60.0
333,11.177111491729526,54.49335223647842,62.17462441214472,35.50710302848081,60.0
334,27.849778489405345,35.073632957171185,41.357240461590116,23.536486305789783,60.0
335,10.309191702728771,37.835556841000475,46.952429776633736,49.577579148048784,60.0
336,11.503356674371206,60.622207769675455,41.73008251921109,37.425984800293016,60.0
337,11.227822061948906,60.25588865675128,56.85210700170996,41.23418274540097,60.0
338,21.710814407296414,54.89303103590446,52.293405025581116,31.60805519365237,60.0
339,21.328490779039388,45.7192549825194,60.51822571699605,45.18878596153937,60.0
340,10.378511248164191,67.52862646074011,51.98135615985067,43.4004030287602,60.0
341,17.785340758664958,56.69647765058796,52.533639381410836,38.99948998078005,60.0
342,21.757976714763018,47.027160844922335,53.019702089281424,30.70224458503314,60.0
343,-20.444202002432075,40.14324209168264,34.16808318928085,69.92953436786651,60.0
344,4.157169459161312,33.22447221778165,23.07649069090383,50.5382937364939,60.0
345,19.581580071988867,64.77315086967255,67.61361870999151,21.087367711517405,60.0
346,5.815965209409841,67.23681829400611,54.74888849767442,40.90813382325675,60.0
347,4.431093879592698,53.811930345569834,41.51432559920898,57.773249356316754,60.0
348,18.284337573478645,51.319001672148836,49.3915390585835,46.04843743325237,60.0
349,11.650068409412038,40.6753008827802,60.4815665946959,38.68651921116265,60.0
350,7.411040324124356,46.002998512400566,61.10348208531545,43.06747496371002,60.0
351,17.0107102752627,60.92512811531292,38.30175139403243,22.829972901149667,60.0
352,14.814764776094286,44.33671834098092,36.274761036072576,40.272272013511454,60.0
353,12.497223895161792,74.29015003262424,51.400909483759705,51.12185472053858,60.0
354,18.344435260315695,69.63382678188816,52.495339606850045,24.86480700879131,60.0
355,13.004193150688575,39.655702855905545,46.87459494706222,38.51361449550556,60.0
356,6.032079150563886,75.57991018552983,62.645798194687735,51.50632015373162,60.0
357,23.468816134388078,38.68048768614423,72.43731483531022,15.04998037382444,60.0
358,25.045140658097935,73.047263024417,67.7271532356724,26.384663222373803,60.0
359,16.25554948157649,50.04735200908142,65.89606687386687,39.5412691171591,60.0
360,23.951219691932838,31.37936426712848,69.54957677710031,16.6889116197222,60.0
361,3.2889437889654927,47.20557966710584,77.35863927280703,43.85231640244219,60.0
362,0.1025354944601567,62.18455783265772,20.818085493872132,51.44140946636445,60.0
363,19.396557199041567,36.449030809834994,58.273098845948795,38.030315835588695,60.0
364,15.156553672598621,55.827980712900235,45.21567290344479,23.74256011470565,60.0
