unit_id,AmmoniaLevel,WaterTempAqua,HarvestBiomass,FeedProteinPct,StockingDensity
110,56.78230321058257,54.06362664760511,-0.5821913942556758,63.3091866068169,57.72539531271029
111,57.86053313489396,36.033958872757786,-0.2353861665424284,43.79123836839738,48.71748723633506
112,59.64951139422107,47.71139606835602,14.05931628520161,47.122743079364206,41.178773578747204
113,48.08582431259215,43.2673191137145,9.04085202622818,39.543088240765954,34.459459476888725
114,66.43420767481756,37.10342622926733,17.285866819106364,47.24071408098943,43.10495353051882
115,43.87879745586472,33.01707255089675,18.573861475831755,28.21422614396556,26.835109066400868
116,55.31429383429022,58.304806169990584,21.17986027091446,43.56516701311501,29.43012731841585
117,32.500950198140295,48.400600004871634,21.810289946781552,56.77070259973122,21.798215345735656
118,32.65604408449929,69.32056390123103,16.722898968093602,33.38351051830883,49.96774351403672
119,21.254077593746892,39.67316157236194,17.060331946402062,24.849990263775876,37.30866556141093
120,50.99779037634454,35.108144054177195,13.46140142082523,44.28738374180388,65.29927108873673
121,43.28554740894759,61.00245568858464,11.580746697247763,68.1707678798127,35.17778503837951
122,42.435010534538705,60.4244957273772,15.541544889952672,39.956513766517865,30.704839035928213
123,45.777292307531894,43.812702866202365,22.64479319488657,40.98430758143477,37.84135109854459
124,29.854166060836743,58.074219201482066,17.84603275714298,59.40150423783766,40.94604673865639
125,68.76194288596879,42.764284888707216,17.603132635408095,48.36352309493385,35.174766336276164
126,34.95525870936799,29.683463427338886,13.513339611261399,32.93541398359738,40.671981922222926
127,46.336925094189155,51.38628927825184,21.43101094364899,41.88198812114689,40.436215260688385
128,42.15711034031703,29.709313131588214,14.697988333355381,71.95448540536373,43.61859988846227
129,56.093644309564226,46.56518271201256,-0.31155110922812934,43.54268244294906,45.20794759707313
130,65.99034742468274,61.348190463018874,16.330570884742798,45.397428692702825,39.08072625456714
131,48.77463604427683,48.789275638523485,19.495112955599428,42.69880745696539,33.68303526066286
132,66.77564743586524,71.67426523251123,-18.952442800456375,67.22324767814104,58.35785194847909
133,60.49949099289406,56.1888605169222,3.200773294389979,71.2236779744788,37.147122082249524
134,62.36424791874912,39.15868116403421,15.946798815514194,64.658463429965,18.594700154894998
135,57.462131747583015,39.53029640691071,10.692061666694368,68.21453190436422,51.90490853143602
136,52.367094258784945,50.69615403014141,20.639492454303067,61.358758037855054,44.964695362176336
137,61.004727573392486,55.47597570959269,12.595752100100519,41.727358238346554,44.429111583824096
138,64.15488868504933,49.55050273155982,18.14262095607219,57.92391218539875,33.63889311123903
139,51.89796341572901,42.672492212394715,19.602860343172512,45.59215923842592,52.568683876756
140,34.90624474388676,36.43714745545407,6.701216125233776,60.60856519824294,53.66276970023415
141,48.07067785235533,74.73507124059219,-6.506369917841954,54.03114000292321,54.4346078790304
142,68.57583175817567,72.09971577568966,-1.9825420643399507,71.16501074839027,65.19239611934833
143,45.73674711044029,43.29931114855747,8.931260111860677,49.34953271687786,43.55281855930175
144,51.35920391123872,21.969604528676676,18.3926771311356,30.499371712945454,36.51376967491004
145,38.10275514018975,34.86847424626051,12.763577604062407,45.93905395492938,29.146851080941374
146,32.966106089143075,51.24270763057656,15.043955728950461,36.814441670094176,47.157491806628755
147,51.89733439320678,62.77345592061567,18.15849325050281,43.30176972004334,30.33284869808412
148,28.34080499928184,24.441779138080864,21.872291795586932,38.27205802730605,26.29059450045578
149,51.75337730855839,41.57207792712833,-3.6901651108288145,65.7183516789853,61.062185415764155
150,66.16340110954093,39.62331569675134,19.37191179884071,52.890529875629696,37.70161397285404
151,69.26888411369636,57.09895154322043,-9.430668736140532,55.6926445931599,70.87071750076323
152,49.54553633127627,45.1509533238537,10.99959420512488,36.950941066888426,49.51398436115748
153,35.54667602914715,63.94814540375642,16.8070956896245,46.710132779607,44.43331216149794
154,53.64289324396636,41.63108445835686,13.158881298413796,57.89417606418248,35.243436645294864
155,58.8414779973059,41.52644561646977,15.785227978955021,71.08780181806272,34.93452709114257
156,64.60863195917273,62.26273606904851,24.266583770227285,42.059086694144845,34.298442256323206
157,55.06925799222546,59.00884683464701,14.676885991606806,57.26039087315296,39.43112922588692
158,48.576356038908,60.50554620301791,10.741972172633789,52.51384210413341,29.351407699327947
159,47.824488904245555,18.32662767110035,19.549459047710766,51.25171396351965,43.80269849331491
160,42.74231759843866,54.92494569553774,12.254654135891466,40.70934669795132,18.881552336240553
161,36.96525870069895,56.463523342003214,22.97437269371271,43.678631332660125,27.61408546857872
162,57.46883040424878,55.804900821692314,11.210844903029322,75.10695396312565,31.877290845192512
163,47.37296752334841,44.04493519483288,23.762620322801066,78.56767771496335,36.642649378248244
164,25.46364218240891,52.993561674692174,21.404386405568737,57.86812587277178,24.786368418551202
165,44.63455122928864,46.74458584743508,12.342876184363574,40.88840090422589,32.14849565071882
166,51.23539450225489,37.120928934980434,20.881158413244556,64.05485442226082,24.263087864817923
167,63.795714377272226,63.11104656688089,15.043489505552248,46.86729628283582,36.05504040444841
168,45.662027774262576,55.72680752421304,5.623274436445283,35.82850058734284,37.31704219406225
169,44.42459153177959,61.82013694717821,19.087665309859663,47.915342830935636,37.95186180039446
170,43.815147747651814,53.58522710878009,14.279014086905768,53.45227720178098,28.022888250232477
171,54.270307857139116,75.01004527214985,17.1975133851635,60.211710065490585,29.958007895481124
172,39.10440297382518,60.82083622147548,23.357241805895576,30.921928310946576,34.03315840477766
173,63.28643399704168,40.833725353125985,14.931348820790394,37.72417452035451,31.50999206219394
174,55.89650048762318,52.27996947509135,4.565746126035709,35.95452901819634,37.54483609369552
175,63.748009140255974,60.987389918653804,7.710056952685419,51.960731127940576,48.88586918449636
176,49.86928521094809,52.621471376456086,15.907024446781392,38.48832202578539,44.54537472177324
177,38.36257859393469,61.79995444056332,17.274954755925172,33.39302093214178,46.55504186892251
178,46.81262098953759,38.52291507780769,2.3796545359569907,47.768301653623055,55.859813193537285
179,43.9425520890857,56.372992575120385,21.620985133129913,46.506161545214354,34.60598938533992
180,55.936534370807344,53.6118496250273,9.431598576405532,62.98051020383562,38.79190997956795
181,31.758342549759817,42.001560102022935,13.695011842101035,58.099254754570374,41.975636160704774
182,66.25738763573845,50.28943088605438,21.41936501392793,35.62102345127396,40.32492279160891
183,48.79827394450223,50.994676412388216,29.58413250214761,40.28912630409663,35.9918098429784
184,38.02412368857159,48.118982564907576,22.892356622837394,47.97466707575438,32.64624119934977
185,52.94810814107659,58.6246341732223,17.31163500366821,61.4833377667964,46.07780591734386
186,48.758956463559834,47.590423503043866,4.900486774359065,79.09796112243211,19.689604785788383
187,53.28727268472998,45.256512180850244,18.653551819965525,34.04156184735292,39.7358928126132
188,50.81421741643893,56.87640158742094,18.979133263081682,64.34987391395154,33.067792104244646
189,56.78737541388779,64.23163705241528,15.303621692071694,37.43070393037323,36.088696494919525
190,63.378845115282765,67.2450456751712,14.968378790792139,55.90888546172846,38.35824385533638
191,52.826320709201816,30.301379854272085,13.404960023625373,23.823761178546803,32.98632703280907
192,52.53652333675188,36.89178660345084,20.689103393807567,47.7236596256082,35.033187254006044
193,62.12544005851739,59.78313052600957,26.032679916230165,43.29125181280105,25.32435103702754
194,49.842768258364494,62.17730594933627,15.090062081573762,41.4193637904949,38.95302977778617
195,56.58776351588997,56.736665126447974,19.202408427202435,60.73508983165611,30.302804640236083
196,55.065361453263726,45.06731396591146,21.055603014398834,50.56597707202719,48.27542813780412
197,48.85160969927147,52.83789380805414,-1.6302947264669543,50.9847248921827,61.10384799597187
198,61.46924133303106,51.18800145610452,18.959318685296353,48.30107413402697,24.046904392110974
199,51.348489743924745,67.51127801835068,13.576750093167492,51.34783220644552,52.14368470630863
200,38.51117714532651,49.29021360098127,16.218248698863672,59.83405093354126,47.92831630349775
201,49.36605935938721,53.61652803150925,17.56278652963794,54.26740064446118,28.142463612011934
202,57.85620839525998,37.70271520911564,-1.381470514770825,43.66336136965785,60.574718815068984
203,51.786311344462796,42.34918056185183,19.69829893281247,34.87577547673047,41.182921735605014
204,50.40488578071624,60.40162494430496,18.102867574988295,27.01177669515724,38.82256676258155
205,48.33695981867264,47.939845729346,16.154637435820366,38.98857900700392,31.356300118102656
206,56.70569903119079,22.884635637681704,23.959615928924457,49.41371039605932,53.676295200528294
207,64.90282350269328,37.52049775466854,-25.426959935485556,32.564929322005064,77.83519498048835
208,76.59782552863345,64.00307050821631,20.180589477019026,63.372868696413036,43.51821856738131
209,38.40462982336814,49.908174631510356,19.740817928993447,49.39240337011768,42.58902317334387
210,43.63141348821036,28.96568772105263,18.02267092759959,54.137368095907455,34.18225411129813
211,42.68412833446043,36.0658640744822,13.924953775204738,60.14300095935104,51.09892502831331
212,47.42110014345074,56.7355601013016,21.105604329185574,50.93890869893069,29.37561132163699
213,36.780409634239646,71.17088868907727,16.724481105640905,60.015785666731,46.58186586820798
214,19.740769787367157,51.785749995883975,13.051910069649036,41.31493350442443,47.56251568535207
215,59.05665490559692,44.307245256631475,17.952495626114843,60.19037398977792,35.617143449140215
216,49.16392446432654,55.909200168373275,11.862804401472879,59.324115973906714,41.86533011842648
217,51.09459725858928,61.11221505616953,8.87830012946346,69.3384452908486,45.595642889722455
218,52.98888378976219,30.85612204216909,11.111280221214521,28.105379368321017,36.6737022165586
219,34.221631162690386,40.11915183899468,20.598844891290977,66.33336401050049,26.878520793634763
220,26.33637741858986,65.90393090809566,14.930194723644219,45.813664623520395,48.1226191017227
221,44.081987051768444,46.605293483445216,21.320972324293496,74.16693256869196,34.40631749907822
222,45.46788488388984,47.49436950643575,13.87440559471515,35.8076931562251,45.25862027742564
223,54.65082639706752,51.69306323763534,-6.096257906775737,24.674966758185093,58.11486787550841
224,41.26278567089687,45.60446288027888,4.1908025415135,47.55035271121262,55.10945315320708
225,61.089258361799935,37.75028344965755,14.635566279182525,50.39015136638411,50.672018988822
226,53.25871031232123,46.05303404280304,17.163191775878538,43.75415953381491,42.279619707427806
227,57.106141794849854,53.57558463362704,9.707215345265613,43.72719006374616,32.591151886000546
228,62.70013453588815,47.180981676839295,19.15980904371413,60.001951641785304,23.49560363090138
229,47.681594464537795,41.707453718992454,10.730455702025518,59.24349002599723,41.990097635915504
230,51.235092751437485,40.33943179654084,8.436822181297737,47.27331266237887,50.740189294324324
231,46.99015944017321,23.44133862008422,17.39955712099567,53.04225028950018,11.708445487067547
232,32.7172882836951,67.27663486554704,18.608689387320887,44.193414342185235,49.385815351528514
233,61.03696846498171,49.20001516370089,10.763599789475256,43.36062891436074,47.322940467299695
234,62.43761357161085,44.28011032742338,16.342483325558554,67.30406835349632,34.74761788651679
235,58.38983541025107,62.691179910123516,12.79615729562656,55.111258607869615,33.47156567623721
236,64.17212469603076,53.533009253679495,13.347882933276399,51.6758168230483,35.9207954262801
237,49.07889924011375,14.187825804595303,15.737386552977021,67.67660728076737,32.30701173415763
238,50.860894082947375,62.583034172351894,21.829006280831827,41.2940777591443,32.629391919561364
239,66.66948999331251,47.98964928175161,22.74301016172184,46.076452696982884,44.4854770137714
240,28.293436205191565,28.28847144594611,19.199087044129797,61.66842291487041,12.207216379597565
241,54.35462665599011,74.84595085879242,1.2830067594269587,39.225067441080114,55.069760507828285
242,51.364848938563156,72.50066238794146,16.72490462946146,68.76380292178203,44.32061097366525
243,60.9196474915606,66.30522068735198,25.850744448250648,58.6559111041448,41.514696852024954
244,50.92238655083924,41.739577011888024,16.877435846814326,44.45980238303558,44.733808914363635
245,17.374312864350443,60.53377491217984,12.182412298160997,76.14615370276945,47.44151134110911
246,25.82948746119376,45.61177523262372,7.268948921840873,40.151057649210344,45.40329353481539
247,66.42201046499751,61.01839049057088,22.442480098126257,53.64424451815675,34.19411198758107
248,41.01686361369732,61.059316397740766,16.421575855425626,68.27790801897062,36.35667953912076
249,66.80806275902863,52.332507033020704,18.82559264862084,68.05431800307971,39.85925480259034
250,55.348421529049894,38.971780432640294,16.88862964514615,56.8901218783161,33.88163639740386
251,45.72840603288553,57.26267096202357,13.69809394106198,54.934337570957595,21.903069830238834
252,65.37206487643293,43.03236634225458,22.944643847956165,53.941989951909754,32.64873647871451
253,42.692095385752545,58.64401975897392,16.357592642960128,28.40711973958203,31.510495144179195
254,29.988602417526195,57.83922330835827,19.411086828937425,69.5729634126863,37.46803161354183
255,44.23640046331103,38.349529249829175,16.95058516638429,58.259931891214045,19.819772811992117
256,31.956791578971135,37.09542870519529,16.921594159613747,74.22585930921629,50.914447119551845
257,62.49618009572115,56.60595326790767,13.461327554922711,47.0777296629568,36.914954880976936
258,38.54914182550832,57.601866597768456,15.629128633920871,35.16109542701945,44.804725184017244
259,42.97607193593608,63.111643396824164,20.963697082258232,58.87462160269716,46.544828045956834
260,22.661574717051806,50.8049144039182,12.1229480387678,65.95980321235982,38.677561178937005
261,55.88597276023865,34.55055026236154,13.94771085242649,50.68605807280392,35.66246946621433
262,54.28945766884076,57.585983256978466,16.01490993890557,26.321485396944237,51.989567860174226
263,55.42075537340139,57.155451468995196,8.330259823804658,54.032660672120926,46.88637340022216
264,60.95985753706911,48.34559360886528,16.303979298982153,61.8913378346215,41.162492902760285
265,47.924516404799355,47.299012492799754,5.3266140432873055,57.4036571300353,40.42160724855809
266,56.49525664543548,37.04979679029909,9.968791445219724,40.80897704039024,33.758896400733114
267,84.32676296324406,34.4349019899051,17.89546974949599,42.847411937715876,12.561900845955256
268,53.28838714757222,32.50702899576183,25.748977932039,56.07015756017276,25.059125091779176
269,43.839718187646184,52.55233742415564,18.72145173396965,39.25308505226481,32.302347903618056
270,41.8466415138917,38.433065849219375,15.159921311700922,62.401802304218336,35.58659997446034
271,53.04402212243564,48.6252515439894,14.550210831931764,51.96656713410591,45.936252093097416
272,51.563467968105144,60.90748130656805,6.998562590493025,45.967113313234435,59.50824591819146
273,69.1584958764106,45.09688010238655,-14.703664369202288,64.89592488990068,58.15418201923804
274,58.91525545143558,29.321001737814566,17.979218995317222,60.99218209819329,30.827709231227384
275,64.00101095283587,37.21637286481305,9.073271056298637,41.2862423453859,37.69733576360662
276,56.638308933774674,48.150311274546674,-24.640270468954892,44.79740547280389,56.15514137185451
277,46.63743332515331,49.26869803016555,-10.589589690783798,47.74142792766175,67.02186873187756
278,32.399247629249125,54.912659562072896,8.911658533804012,32.031119671145554,65.80859413113777
279,43.56446619825367,63.312332631530666,9.567199409970637,63.54891356696318,51.48385500995964
280,51.188553018304894,56.523719861842295,-6.553711306296882,49.925632393652386,66.62281606001766
281,67.78926999014682,47.98796292508509,17.739697029614828,47.424242184641976,39.519889179025554
282,56.112300454119634,55.63916390574197,16.923479005484182,65.6781510703113,36.45421745290138
283,66.69585119624936,43.33511327367009,21.53358158264906,42.28754510204545,30.082531947743103
284,34.408588724904135,44.48966300662893,17.12913891487744,44.227104902511684,42.668856403605616
285,38.691567243254,42.66492489006311,17.41732208166325,48.07695138687748,44.520979148520944
286,59.73503251807931,49.77306768914485,15.359141826492795,30.27491042997428,43.82775154158479
287,49.055091149152695,31.899278822133436,22.94412252769507,48.2068170311353,17.846886288790717
288,58.057668294426115,64.29377949010434,13.1059677774964,89.35677373845837,47.50666292768911
289,51.998743760935454,57.424605833219466,12.924562327046802,50.370769096503196,46.307118204929886
290,60.87160204753263,50.222886228592046,18.86182000003576,53.039193751316475,44.68815298202261
291,45.47849147414515,35.34360529958906,22.364017540522564,26.915703574235742,54.48745525457628
292,59.218109823175396,50.79556725809189,15.92767733074688,49.06692547471996,46.96109002191183
293,71.90671363023017,41.64604329134835,17.70437008278591,56.52007380755488,45.09620659405802
294,39.96324684215906,59.382419671007064,3.074890465511541,46.60316809330738,57.99749616176449
295,42.185502385350844,45.38632134546905,9.712266736174604,43.526878537505205,48.661658428303355
296,28.854282554751748,45.59949092036423,8.890881700435537,51.05802049566083,58.33945363602403
297,59.074768741954344,33.11974312251451,13.241607976238797,50.057301522264005,18.291598761354877
298,45.02970249593197,45.66371143329515,14.118214544092364,39.475274963901796,46.91040389207624
299,60.45664177241797,63.58083705971637,-9.979071046435543,46.87184236948811,61.56796232703497
300,40.54547606075648,42.509672026561056,17.808719543639263,57.987110954244365,44.42848895178593
301,49.363802316286254,71.69592076495691,23.46896469750073,45.88433853482217,41.44610512080328
302,46.73603262585868,43.90789180504725,6.73286382673356,62.91428743956097,55.93703636391433
303,57.57094764987563,63.70876644136357,16.056038676162117,55.587958475735135,43.689320645511614
304,72.20326638976812,72.31828349800998,18.717059388895976,41.52165819027765,35.871169963987214
305,50.23230117215269,39.153142857962735,-13.612451831691743,46.77055296975878,63.31241219686453
306,57.919108222453175,30.833875600924625,15.658519753492957,54.431661972690435,32.54568307506424
307,25.985022698143375,42.639941209668415,18.953308871631318,44.842587755972644,37.22595590462202
308,54.00498939842677,39.52988999833961,11.11572318306697,43.271512335812766,39.2070382103792
309,39.51917286853502,49.398720004797624,15.884336644750533,47.97605465975739,38.958662789703176
310,51.71184941977219,48.66833881712025,18.002697367395395,29.15213421693717,31.73525065138633
311,41.92744803665706,49.58283701655434,12.378645033134514,53.65873116353584,37.15713998800326
312,57.15798021709201,65.84097819569521,17.003701729225366,49.4229893216482,30.142743858949245
313,51.45625678763714,49.11527164409965,-0.13442727026797474,36.0437798337597,57.77096410607507
314,56.32787269514327,70.94537594466192,11.37444435714582,35.84583704499617,58.01575748867724
315,49.84515666794853,43.99695585047118,14.14858353039129,42.613477619926584,43.1214950218208
316,72.81282706349562,50.865468052465346,-17.31534013720156,46.36489533742391,64.75982654917621
317,54.26844120027851,50.12376851760081,8.562872898357025,46.40302628968948,23.983605935018073
318,82.82459107628182,40.80041505764593,11.404356747234445,48.158722499902346,53.26353165134826
319,62.76353591190031,72.38897640979577,11.723672320351264,39.15957863943964,32.14051655227905
320,70.8027799708955,40.17093194354807,21.871796849500505,33.70729520284356,31.691154485186306
321,56.231501211211196,71.17458313881835,19.23787752376464,68.25605371973167,30.189822839965046
322,48.232705211783,55.801119510491915,21.433345104133647,68.23554680688392,36.637588535407104
323,74.61417355213062,39.06730439617808,13.636384032689831,52.58055551481566,52.69150604793417
324,38.14255330296785,36.70767958435712,11.535182785584869,57.30988339452551,29.250133779716812
325,71.5858960627722,64.91505069909377,25.889442574285894,46.081093869413,41.03459914968984
326,52.826687042307114,55.17081989291165,-6.221875244225495,56.36987084137877,59.1031536879872
327,62.83014020861689,73.6985870235185,11.036581823174588,45.54553717949661,44.10260540608236
328,25.771741334574163,41.023652729542924,16.143501531011168,31.1431478661548,49.25621560001546
329,75.85711846846637,64.15411131270852,17.562491879671025,71.41718316124772,28.35755684852439
