unit_id,HarvestBiomass,AmmoniaLevel,WaterTempAqua,do_set_WaterpH
119,15.97552832374726,44.826610446879315,42.90985386298998,80.0
120,21.651153407541923,39.8108856034291,35.88071961632874,80.0
121,10.65422581101594,76.32760980735672,35.815741531003646,80.0
122,15.96634749306026,38.71043427597179,51.80166234555887,80.0
123,17.156415841770258,64.88633312711956,31.2967976053876,80.0
124,10.310509339087842,37.31250283947253,37.22285730262301,80.0
125,16.861842081451094,49.9573229961595,43.41598326530635,80.0
126,10.139999945814132,50.526270463402696,56.527152914838176,80.0
127,19.982327607252724,58.37121836552275,79.8667166543346,80.0
128,18.3549368360292,53.94290222342806,53.95973778708496,80.0
129,25.15677693262937,24.483730289195602,44.65350897660192,80.0
130,22.24904520165929,73.91454445170336,32.34119491150655,80.0
131,-11.732226124398673,15.44294418824092,67.50942053566699,80.0
132,17.394409465905714,61.513786732779145,53.086349424197024,80.0
133,11.032527626810907,50.03508712359281,27.878378565568845,80.0
134,15.651969509672002,55.22588559255185,54.49180949847548,80.0
135,20.66739481642723,42.2537403992974,49.660081400459376,80.0
136,18.733134580798765,70.64694681339147,52.445808368369086,80.0
137,23.64458988461996,47.56569247442182,40.932149449132616,80.0
138,12.612231300366238,51.21529215921895,45.62403622235812,80.0
139,20.37142386328482,56.27369273596996,33.59800930808805,80.0
140,14.980906021907233,67.69999618711823,31.05149906241057,80.0
141,18.268908523121585,38.95886992841501,46.09991393701653,80.0
142,18.528573143661028,56.33915452484005,49.572242203883036,80.0
143,8.10526773399227,40.79659822832645,48.460155443303705,80.0
144,15.998695620831064,44.46786460482166,65.24748177322095,80.0
145,22.636858853217987,36.47364031380439,35.374589673881204,80.0
146,18.800391787521047,66.37145480382578,56.206713846093834,80.0
147,23.409293284917478,33.9270946340013,46.36431552572108,80.0
148,12.18031297338532,41.51983263764033,55.439817163767515,80.0
149,10.43623889523289,62.32454296796055,64.12387846168679,80.0
150,5.5890279390677176,50.42905159774718,34.78258901223458,80.0
151,5.8236970066798355,49.13390317673933,56.82132319018774,80.0
152,16.564264815754303,64.19290898979969,60.00811052487883,80.0
153,19.937990063137907,41.59797918096526,49.92323490860753,80.0
154,24.83772396324559,56.632170752281276,55.637909093177214,80.0
155,24.133630895808565,43.66020212358358,32.13097944784096,80.0
156,-2.058993700902482,55.21074122771952,53.61101787140991,80.0
157,4.139787405283927,22.567576256204223,55.4648380630682,80.0
158,16.167589185778755,40.15267745698056,36.80975541209736,80.0
159,20.449476052456014,39.49995662938122,39.23092642240353,80.0
160,22.3776093337334,46.27376078846539,53.15893529982257,80.0
161,3.2628298747738036,32.60722294886948,61.82772884604061,80.0
162,17.630775017811427,49.04697105437499,49.46144949643403,80.0
163,-13.82222921351676,33.38369992466736,64.5981201854731,80.0
164,19.567172115211058,37.41192091477264,68.59243919936063,80.0
165,18.825666819281846,39.46669884602035,43.40693408138248,80.0
166,12.171380966383492,53.382475210192155,72.6310436764874,80.0
167,15.385721433700812,55.57776660567841,44.34787081757809,80.0
168,14.965160335617385,59.467760995827284,41.61387657750095,80.0
169,14.298965096314252,40.97265031201982,47.453081984767195,80.0
170,3.2955606402510593,52.71794925436163,57.26853027608524,80.0
171,22.13482077005291,40.9381926569085,57.36599437973162,80.0
172,19.388963389846104,41.724402511735875,52.837961276567476,80.0
173,15.223119508772879,69.0716624015557,25.224075085159413,80.0
174,23.05885056874091,59.78163721121347,51.31546141287114,80.0
175,11.11659279224521,63.93293473570651,29.6348444674233,80.0
176,18.76984768967972,44.893166660462526,23.920290351785816,80.0
177,5.8078796222393025,57.131678067060406,53.9174485154037,80.0
178,21.463320323436754,71.9831348257778,48.02226957895654,80.0
179,12.635465670402674,61.05292206317142,71.2498246997114,80.0
180,-7.579403706269234,63.70065136943873,30.82411261254159,80.0
181,17.964552062846266,41.449786553584545,43.711271808385106,80.0
182,24.695745518190165,45.438444715327975,49.165940864879715,80.0
183,-3.739209227659588,65.70953724069673,44.564189778596266,80.0
184,21.865312259829068,42.458556215321224,52.29568987261825,80.0
185,13.278809776348966,67.33434623689664,33.69693342782765,80.0
186,21.050172782519155,56.29828993911179,45.91670378600312,80.0
187,11.60572707876688,51.41599025502503,31.011572568497996,80.0
188,14.09774027415973,54.59351657657706,40.796884653805286,80.0
189,26.577093315079367,65.27173596581625,53.844227426057415,80.0
190,22.41467235062335,62.18619175737266,60.28771156887037,80.0
191,24.666315886757637,62.324093767935956,57.472978907899204,80.0
192,15.329705605659646,55.73705752484173,58.15418387229887,80.0
193,18.789051215112845,40.90521601468825,43.483001338770606,80.0
194,11.191237241739687,52.400744114457176,54.51065892034096,80.0
195,15.952665799977778,37.114292458893,42.62338914294637,80.0
196,11.430399293706225,61.14998572854279,46.06097097957431,80.0
197,6.87191035577904,45.31770551810999,84.01575480158039,80.0
198,21.797108416573387,47.30488925795112,80.68501031778078,80.0
199,17.33946087032018,46.214090780000795,53.57436585754859,80.0
200,5.714770553099731,59.81324470277601,42.360130582108,80.0
201,17.98166939187993,52.73728171741469,70.60607071497556,80.0
202,-21.428661524603136,41.12226597321506,70.06769306593658,80.0
203,19.490024700848313,27.331300805787492,63.37945917361202,80.0
204,8.640324229338859,69.220742679762,66.14943267273738,80.0
205,18.497914978031808,29.290490893691313,37.37160779583182,80.0
206,14.50967331115713,60.6940697019298,78.77077276980143,80.0
207,14.577757358001683,65.90409570562223,58.09198336494678,80.0
208,7.178119680311815,71.58567546498608,55.267751258138595,80.0
209,17.110751809801723,34.433103431466606,68.37414427308298,80.0
210,9.754251649005274,55.97703688068559,25.469239578211464,80.0
211,11.93082028668789,27.6078554636635,29.950267138003337,80.0
212,7.56008765178201,41.80820106418676,67.52967987007112,80.0
213,16.94582393093066,45.371555871274474,63.191003174722766,80.0
214,12.456677690912276,38.39896262588393,58.27621547418971,80.0
215,13.98517337407716,59.13952361636009,36.114077493378986,80.0
216,9.168652329766292,47.68877446949625,59.20374084039409,80.0
217,15.58412427122215,57.223694575463156,65.34642527073736,80.0
218,14.119099814979554,67.23516296426293,50.024903580265025,80.0
219,16.709596456673868,77.62916844648622,36.1079645727831,80.0
220,23.71787789184239,65.76290989571763,35.65094821770152,80.0
221,5.1704660720965006,54.49069825866536,26.13996181581342,80.0
222,-21.123730649263297,39.20099795529483,61.41010298172394,80.0
223,7.387355920815326,37.86526118993777,44.375916309539754,80.0
224,-8.375416278932935,63.04083106287187,31.899600716906715,80.0
225,23.22878754604715,32.612759482818,40.38255277197641,80.0
226,15.065939138782813,39.14435864570998,57.75948055107255,80.0
227,13.376951080590043,60.3646247257962,50.57141076198529,80.0
228,15.801755357585572,27.633617285601098,45.30334847194977,80.0
229,16.05456824024278,42.43162885855335,62.895882064105095,80.0
230,18.006611511291855,28.20061151784412,45.93619048146257,80.0
231,17.534993487641422,52.53185450479868,45.84213913259084,80.0
232,14.881580358776281,56.861210643719495,40.4414883294827,80.0
233,1.6081489618161329,44.496809199670686,77.07901771295327,80.0
234,25.870675949464015,64.4258500626497,52.55952815401477,80.0
235,20.17686535594826,49.31539594137704,57.51549128389371,80.0
236,21.327914433813767,49.72177620862536,30.49139530167185,80.0
237,19.693788147876358,66.40414449054579,36.57772920303393,80.0
238,11.392204945135664,61.47308953906153,41.20450333775246,80.0
239,13.062011463507757,55.94307413452958,42.55190675847914,80.0
240,10.970495656331684,51.41145912231757,27.935779071115135,80.0
241,14.02227345635337,47.99298582257423,31.732724361317263,80.0
242,17.21910845205283,51.63143980438532,83.59525829262098,80.0
243,8.643889493375221,55.89309311923972,37.74628963935934,80.0
244,13.944548682512579,62.13883721510649,39.57313057276115,80.0
245,12.410128303036043,30.311252129865117,38.75400488284018,80.0
246,16.93582606231377,54.12212714534452,26.645814359081292,80.0
247,14.990596915618612,47.099275504986394,43.6478348127501,80.0
248,18.79341919481003,41.155224004539164,77.10459626604772,80.0
249,3.0327457040484207,59.93181611027961,60.39350256418339,80.0
250,25.13486531143257,44.466866373009985,45.83769347565586,80.0
251,14.125538634975765,51.385986846452745,64.38641222296725,80.0
252,7.218292969588473,45.993072126955134,55.11103432839848,80.0
253,1.6685455433897491,52.56556249720994,40.02249984334139,80.0
254,12.387914881514348,25.019060669071614,67.25880744462043,80.0
255,16.35629037403957,45.246056221417945,41.73417547346709,80.0
256,18.65538823348701,43.39263258680404,30.237362401745333,80.0
257,-2.924842352361221,44.64801277708802,32.06521239733934,80.0
258,9.514814375917984,50.769292773543825,57.41039144274745,80.0
259,16.38191469220369,40.85217416928863,46.00475994353914,80.0
260,15.595320726918612,50.148526461716614,43.46255054036596,80.0
261,21.626592318205475,60.966015161851814,50.16083735773334,80.0
262,14.569202489110976,50.6387652862612,47.12398069023038,80.0
263,24.815340196109272,77.32556262325654,62.428429297333444,80.0
264,19.161606988142548,40.088288011662954,39.1200408411659,80.0
265,14.323522074184488,54.324798130591205,38.36806762349766,80.0
266,-17.398520837029995,38.96073104145541,50.52954532425299,80.0
267,4.00248244249045,69.71151891719181,62.75995051121882,80.0
268,-1.0650609186235462,59.17325845968327,55.771500927799394,80.0
269,16.91961981292561,46.71395840444805,40.05870252847032,80.0
270,20.393312419387467,52.09789364481497,50.18852162730716,80.0
271,8.001860836519336,30.221431996298048,47.64689288630995,80.0
272,12.213652159804361,42.07543490089528,54.22207005972524,80.0
273,14.092034326698501,64.47837541958882,73.8785775851612,80.0
274,16.938551268118573,24.22805228036062,34.981609093197896,80.0
275,9.26017326700246,40.894597400663706,54.08901015514884,80.0
276,11.307338107139907,30.79494741496184,60.6040400063505,80.0
277,26.484745603665843,61.20683049268604,36.88770747683984,80.0
278,21.61376966694278,66.5133137063051,53.84786971133742,80.0
279,9.174231022207575,59.33460090702474,62.06193987044713,80.0
280,17.758299877110446,47.93094107113224,40.09949566657509,80.0
281,6.76202624038443,45.19622066210555,52.43011477420151,80.0
282,-18.765604871358015,33.294121468397066,58.35004405059571,80.0
283,22.979590006229436,34.969835318740046,44.84451457655053,80.0
284,13.013155879403975,49.04830217426315,37.13139723596852,80.0
285,16.546689971275956,50.572900106174686,61.08342666389526,80.0
286,26.663222086208215,38.16158671737858,73.41422563256477,80.0
287,21.242164202667567,50.24999422127083,35.91643584248409,80.0
288,24.1271066239889,64.32463951747377,57.73847203467295,80.0
289,19.23652269576848,58.94662367086507,56.87154959129569,80.0
290,14.462204832912008,56.27170273528697,47.696213605710604,80.0
291,-0.7719813596827501,45.07108048877799,40.53530138007575,80.0
292,-0.7598461855198977,61.58904604165841,74.36282551793504,80.0
293,16.519387830206803,38.7743829224994,50.97495819820807,80.0
294,-8.689960949461872,31.511846487817422,48.76569898370491,80.0
295,4.768603386135631,54.22259845847599,48.10079773908223,80.0
296,-7.182269294167755,51.48423047973021,32.62045126795054,80.0
297,-8.094857365437953,54.02909948952825,32.93243784392597,80.0
298,2.927302166479695,48.66258768732262,49.930582568918794,80.0
299,-7.82566742762216,26.64237742489951,50.31105052473056,80.0
300,22.562806542534958,23.06850233007312,37.02874276831352,80.0
301,11.425610027716512,61.018915981615365,47.40395794370558,80.0
302,15.70364106092382,54.28063085106358,41.24151081847702,80.0
303,22.120892961241267,42.74244014133874,59.10370146525797,80.0
304,-6.382688109519669,48.31675523584341,67.63423311884189,80.0
305,12.036426759966528,29.583024802944372,59.541035377211045,80.0
306,4.395742240998134,55.354601990420576,28.327992317747658,80.0
307,20.05398434756646,67.64967578569096,50.60569769799004,80.0
308,0.03448282122962776,59.49144899007487,43.223909323443486,80.0
309,-6.032610457740835,53.62176480636388,39.35877643828334,80.0
310,17.6638302068868,65.8987520420223,55.78480498991037,80.0
311,17.572181130517656,44.97305291293799,61.766350246408734,80.0
312,22.686983059445932,48.13643052466944,33.96842548736639,80.0
313,19.866124423889634,53.2043367795668,48.96626804683308,80.0
314,15.401180641929239,43.171947006825434,59.7522032651181,80.0
315,17.21084994297021,47.889503440764834,61.39586050257508,80.0
316,-2.489569717176303,60.76242847218878,55.771365249368024,80.0
317,18.889536269669026,59.93416764791666,43.97831723716578,80.0
318,13.833568455790502,49.92205980251177,51.6852731526532,80.0
319,-8.459255559417285,51.51807057915896,22.710404584213375,80.0
320,12.660861332521153,47.267455564131254,27.200389181718947,80.0
321,25.834896355671766,27.195869636759134,54.44940404384628,80.0
322,18.545723816804948,54.917342751446284,41.70654215565167,80.0
323,1.4928083138833017,32.73498112733993,71.96493154582643,80.0
324,16.09680147405854,31.48835256660962,41.5115832019606,80.0
325,18.642646343247733,45.314313147624446,71.8048027604243,80.0
326,8.11243508378627,39.15894813384828,51.509165712803615,80.0
327,6.5447072519713725,54.43710773810637,24.272998386720026,80.0
328,24.118782873593844,54.511347368291666,56.767443783999816,80.0
329,13.727633924727378,44.24104302422239,51.44314215773711,80.0
330,19.939503087583102,41.54216019812372,21.170097539404505,80.0
331,22.901582360314567,43.80310727100622,50.632936994574,80.0
332,11.776997700000116,79.08693021172417,45.351739511357536,80.0
333,20.654201055065755,75.92941184634186,41.43060814723626,80.0
334,17.364747701783486,32.18840291743501,49.954044908266305,80.0
335,18.158267646072524,33.097092662266434,51.87593332230326,80.0
336,18.75072220805866,51.8683186481254,41.90445329998427,80.0
337,17.554224651988562,46.1585572511845,55.178509250407686,80.0
338,3.9022873495235855,32.618273696947966,44.52868079719433,80.0
339,8.257920231126672,48.70059366248083,51.56370736583768,80.0
340,14.781616260758671,10.979953175718636,52.59292926403432,80.0
341,10.68414215555603,31.09015426563135,47.467515837091646,80.0
342,14.34171001724771,34.428577625774984,40.0699388155526,80.0
343,19.385664735070918,40.353483278979375,38.802053405777016,80.0
344,21.719308689096685,42.95971238655655,61.724116415136955,80.0
345,-8.648109314807868,42.968883552268785,63.15108544545679,80.0
346,20.10128887761247,33.55787997861273,44.526709536476034,80.0
347,13.111215934951229,50.80762354153374,57.423568462831,80.0
348,12.234623681087694,61.098566408744595,48.62529297667698,80.0
349,5.9345272830382125,21.02932132345207,45.357600968946315,80.0
350,17.564224684730355,31.77322342239938,47.833214797275346,80.0
351,17.00154286672609,45.93310652868543,48.33157862239772,80.0
352,9.553509424182751,45.14917618978229,46.776181740855556,80.0
353,-13.168137716108598,47.90079810709305,67.90094871881536,80.0
354,-3.4703129873956833,46.08375776925848,60.50799222837478,80.0
355,16.385483643137714,48.73016184800151,41.368141923696484,80.0
356,26.00978133025088,58.14966114214799,52.76832937146345,80.0
357,20.928098404995232,47.58534840485074,44.73096488812928,80.0
358,17.618309817206118,68.50987812527333,43.22678365681874,80.0
359,-17.666684570081387,44.86281755357598,58.070183499757015,80.0
360,14.386870203484943,61.28391831572276,52.09180358495049,80.0
361,12.210802614078371,60.38422448393844,52.23821915823281,80.0
362,26.166801084612867,31.21735406423235,48.176157307149445,80.0
363,-7.535005046972556,52.863268267599025,43.940186123327,80.0
364,15.82568753154977,54.94098033510819,53.6656109797706,80.0
365,7.544653185875441,44.17413096762597,51.50459304301043,80.0
366,7.402542831266512,44.432722840517535,44.31514839874868,80.0
367,20.45279880282309,42.340655621543206,67.93540648929425,80.0
368,11.791686203276383,40.222425043292624,56.889866699596226,80.0
369,22.341764511539346,44.56664079420555,65.94454262922272,80.0
370,11.755618840793735,46.735265422613,45.77941230429886,80.0
371,19.767522089738424,52.935636733315725,52.197236851384645,80.0
372,9.329656171400044,74.58066860758775,48.37006804804794,80.0
373,-0.3391463414152227,61.64884748448598,64.74128926661696,80.0
374,14.522504033422903,68.72750707949204,55.07605033055652,80.0
375,13.225920266368066,40.29560032945898,36.013520742836064,80.0
376,11.98966111387681,69.77537077794672,45.61126643346118,80.0
377,19.364758878785956,51.29424472300365,51.1716336866854,80.0
378,19.043288218259473,70.91628517342257,25.472991425233708,80.0
379,17.637677289041104,59.909525335792594,49.3212969158519,80.0
380,23.21467012240357,60.42183089408346,46.97267245612932,80.0
381,0.3005899505851887,59.134367358505145,34.943123074605204,80.0
382,13.925600517616338,57.39287830307701,76.59702111328134,80.0
383,9.482978979584791,33.004542813438995,59.95167961878475,80.0
384,9.229540636767016,81.8635983775069,52.09119410297813,80.0
385,-5.627833358677204,37.44686041690677,56.855601271475294,80.0
386,18.645252861007574,61.414218269062836,52.0997831716579,80.0
387,16.59156205818106,27.342640121249296,49.35043264764566,80.0
388,10.816369918291727,50.941316320528436,38.93382303140696,80.0
389,24.697270156301478,44.2565910271971,63.37839593435594,80.0
390,15.657603775209154,50.58610199488355,75.74127116066094,80.0
391,24.163295831655564,49.54174070089381,57.17245434591093,80.0
392,15.052343643472396,37.75512941293723,50.042683739657946,80.0
393,25.01012131729414,43.62585573285088,66.5868394061941,80.0
394,-14.949433062893483,54.50090520034773,61.125239544801545,80.0
395,20.254547752652876,73.69499339921671,62.74587045444253,80.0
396,-9.880540462327739,41.17303316531842,56.72609369224474,80.0
397,22.992250757929916,54.31493574822935,26.76043124549905,80.0
398,0.15902798900468207,63.723741705448155,45.4336941074628,80.0
399,5.46420348006197,42.07832435065168,25.030470560223016,80.0
