unit_id,CapacityRetention,ElectrolyteFillVolume,ChargeRate
184,14.832555512068508,40.511770427830086,36.16608947720996
185,21.858577793723423,50.40029545162751,41.344628102757056
186,18.10732157686871,41.147274646625796,18.642155556782786
187,14.891123458410142,53.521780334985976,40.16675859322515
188,15.309445698431514,49.82447151914286,37.17735025347591
189,12.735570320437324,56.330639129521835,38.667103944453544
190,18.395369859895535,65.56313230676649,34.88606195685332
191,18.299842990909298,46.740952522309186,28.58434122928406
192,23.456511482214086,52.24573320205954,32.10896117093331
193,25.742864052995245,59.376394626837126,32.41846869402703
194,18.7705114956991,52.77334765092624,35.93766491219036
195,20.23344858714064,54.498321534474684,33.714595739668134
196,22.274754653193657,48.614298816034456,44.71998617113731
197,0.895367248742752,40.072009298605224,59.6083923806517
198,15.52491259504168,54.98050960134627,25.57476743435676
199,6.274386698190898,54.25489597060666,55.40541308233374
200,18.71082000575423,37.5254724373095,49.303971208988244
201,19.350117462272788,46.563821062187756,23.470085773594736
202,-1.1480135662792859,60.009900521572874,55.66516183718361
203,15.287818466763868,56.46991042732982,48.02001442068047
204,21.67292204195775,40.66341519784978,40.973390151499274
205,13.327989259186358,48.96048739807656,37.89711609701871
206,19.602858218178714,52.34163455200191,53.439013145564765
207,-19.493449605038084,64.16231274368316,70.06502360065133
208,16.50811960366125,71.41314782768498,51.46498576260599
209,16.147182346593603,41.47849763471564,42.099628909855554
210,15.468493367768719,43.62184099817193,35.637055723974306
211,13.779432272610373,39.739404157309735,53.152480081408356
212,23.993860063864147,44.24107989011881,29.29630916537875
213,16.225500776615846,31.567475875503042,53.98312891661366
214,9.28894876025972,20.5126466988161,49.13299721976388
215,19.371950090257148,55.645694287206716,37.57652197367948
216,11.85808125079542,51.66060812766661,44.33581043825078
217,17.81304626088558,52.823957296249596,38.71642551624579
218,10.31192922709156,47.47995287548365,41.768565809576906
219,16.939649129353676,32.45132900312109,30.972380289167848
220,8.78528119100545,36.53977321293701,45.441302121443414
221,23.183652084550396,39.45425887359748,32.019941219997456
222,15.995533855146794,42.67172804089194,43.613782819430845
223,-1.0484724467982196,47.57338649418641,51.72456453009466
224,12.14172912506859,33.37305926879764,49.829747007891655
225,12.20495073721056,58.25270211489329,51.08552074048635
226,12.247057171224824,53.167526310123534,37.219493370647484
227,11.152566840201658,58.127086017186244,32.64123649004898
228,21.4089058352461,63.4083601975413,21.634988354891615
229,17.825032392842846,45.76289437862656,36.64242731565802
230,12.023705377578802,47.65807883968884,44.98307281145228
231,15.46069332740036,44.00221439296962,10.12861404271719
232,13.057824282064047,31.686578458882355,49.55709330497421
233,15.12464092037336,56.49002437220293,47.45964224908657
234,19.073854369753356,61.71430416203681,34.10599215291877
235,17.09299717034392,59.75926760903744,28.07069642058165
236,12.138194550710391,67.02547368338156,34.41814821777321
237,12.575615082268525,53.43066356397944,27.40038133594508
238,20.68857617437175,49.87811152483327,32.87446143982154
239,18.607726063831812,73.26639461501334,41.776652636870075
240,12.971764238739834,35.491555907060764,11.53675428184763
241,3.73179349458883,56.21962653990202,52.22808036369657
242,17.097673988090037,50.15331184802778,42.3727921198477
243,21.911959583611466,56.250045008042854,48.970189973575124
244,21.979625773104175,45.860107958717094,39.249230805084046
245,9.294932139733698,14.995126088634512,48.85026151180274
246,11.757590182650151,23.999183989181113,43.78332503949547
247,19.86064276230269,68.13052787543714,35.105882938961535
248,19.639180985627434,40.08807326135313,29.012554131436605
249,19.32259950851695,65.99612928197395,39.44663210429756
250,18.178023454367636,51.83192504504486,34.62115952327925
251,11.547851437793673,52.409121480486675,21.197847578726332
252,26.69014888223769,62.419884480362335,31.95309726259927
253,16.954368747472646,42.024449677520906,21.53174487460944
254,21.112860093925285,35.13004675904502,32.29852234306766
255,15.205840689884944,39.22331370639804,23.928452440872192
256,10.921737938770178,35.68488426612805,51.5391064283057
257,12.629766479572995,66.00303254188447,33.45970692204247
258,12.781736362104038,43.96657085213518,47.092246422808856
259,20.02504548089438,44.920656868471184,44.41927658911622
260,13.546390457727842,27.98480619049146,35.26002357038814
261,9.314163545395576,60.82390557917393,41.44957758554619
262,14.12614305027607,53.62842780283972,50.704584269436104
263,8.525895848061841,62.336764720450496,44.02454153129095
264,21.16797693086464,56.12278587845236,42.68288774317886
265,4.265851610443616,46.86247885912494,35.538989828636126
266,18.432983950340834,47.7639140746005,34.254507211011344
267,30.620326326784365,79.63641495191395,11.180519833190996
268,22.84856672082947,55.08322087247099,20.534457288836915
269,12.396357604961448,53.77213224925617,30.919217595746865
270,14.76125905221819,37.61835661710769,32.965746700734215
271,19.777118152229004,50.31820125899019,42.34570274663749
272,7.710226992357484,53.42750142476381,58.53104975074237
273,-6.492246098788251,62.87476375418649,52.12025766366473
274,21.46907585346373,57.53153160033981,26.386440525581367
275,13.521253801380803,66.25069334753874,26.89875410247977
276,-23.622779378972204,60.128078224705135,55.828091851049834
277,-4.924892580659986,46.48701131413554,58.23235357913549
278,12.817783184054036,33.699953091529025,61.62322147725237
279,13.516650260535185,39.71258461049031,47.42549923350858
280,-4.879794564422403,55.59857959471968,62.28905664029783
281,13.404089147158167,70.79600797746266,37.543873686692024
282,13.91733332458298,59.71976895737735,36.632491516816344
283,19.21318205678083,68.95518541861254,34.53440252912198
284,14.945677331428222,32.13056547917509,41.04105590915635
285,11.003317579599726,34.06464894250236,48.59350288501267
286,13.573749983957436,59.289439158692666,39.61772688324562
287,18.659238680851193,46.3247886664989,23.936209219112705
288,11.886765129132039,62.67190536893727,41.27520368473946
289,9.593985690281592,55.92712850719255,45.92937935775298
290,18.596240032558534,58.53020898568183,55.312598664388545
291,24.34256562720418,43.83562126916845,46.5101599140836
292,21.656325720022515,53.85425811527302,47.16956462716528
293,17.53247077567491,70.9717663077394,41.948807579903004
294,3.3173749417778113,37.20650782944273,51.19814721492535
295,14.911754249648748,37.12806109702567,50.22107465447974
296,11.157977107972583,25.83706425967645,55.384898893548176
297,16.89808627208547,52.340971917194096,18.034954951387334
298,7.694244672021301,47.89870382130132,50.75214733458366
299,-6.542600051994695,60.05469300092302,58.674276197191084
300,14.353693620365897,40.46214228608506,44.778084896282756
301,19.670468594596226,51.164691368024336,41.259103160027415
302,6.276043593370662,50.635038920575255,53.34963130202268
303,19.689885676361037,54.61891635217376,40.18125933588193
304,19.539570647246173,70.85311280939294,37.59461833563045
305,-8.438787584793989,50.15494524535724,57.35836659015771
306,14.729107353930129,59.58191883667943,34.39128483932659
307,17.66085899023372,23.68395863488326,33.06248555485619
308,12.850701173158498,54.508644687355805,35.78689617552182
309,13.92156480090464,45.77254259646503,42.56709413323648
310,17.364717343680738,54.08239820551707,33.58813718549849
311,14.760385187535416,43.761324968975835,34.19163658303119
312,22.729996770369596,55.57705300456483,29.669482821341443
313,2.6248193339049544,56.924515419234496,52.236894806506086
314,11.692060655030186,57.72220380508693,55.09603499899388
315,11.919553826000353,50.32901921340446,43.712829140173106
316,-17.90293255882935,71.72613213291838,72.90797071069663
317,13.069481359454441,46.84050335332296,22.733316065811543
318,16.4308749929594,77.88738551158485,54.26588239070946
319,10.974775190207827,67.15823148170118,33.94234500975204
320,24.243501583518686,67.90194130793365,29.04842774880326
321,19.099695628515356,58.5765439929196,32.469657506144515
322,25.66862798145441,45.75869520084693,34.84084273768873
323,15.54050453035294,68.7112057509875,53.624691195971764
324,12.430187758355785,42.879194847100756,30.705910751952942
325,29.129004889579704,65.05490242996999,45.204140603703756
326,-3.7921063013443277,45.35439131650376,57.158652536837145
327,13.89602378106865,62.32018109259678,44.27212284808571
328,14.14684462641783,28.656112369737844,51.944515524553005
329,26.011198797629632,72.43716593541032,28.591617086452995
330,15.208232345254457,57.569055702062,47.196689764075444
331,9.614566612155205,57.96693001136504,50.7358134826134
332,11.3964601587147,53.63605515338353,44.85330682377084
333,14.420211648477673,64.8493146526594,28.340525002009212
334,15.308474567556535,47.7657313760202,19.008908366476142
335,16.663427847839415,62.7180969060016,43.31317495753714
336,22.390131022349845,66.91635211759906,44.82892078104174
337,17.177536741164378,45.11742628911181,26.605751159400473
338,-14.28276183961614,40.65613504802314,69.49384909056002
339,13.380138938187933,34.47664472556299,39.257829023882486
340,15.37912359683773,63.73951900762683,32.75691370866206
341,15.521560290807924,64.52283487437141,40.7280550511015
342,11.923441190044144,45.09636838003215,39.04974508533988
343,16.548644011753503,42.72321634984774,35.88011450337209
344,6.6425126572688225,38.7995553366524,45.32469939748176
345,12.36697414622997,18.72796124816012,39.08164907881045
346,10.499787892419974,45.663155989545565,29.315096427591065
347,16.788579967850755,53.35632092091001,39.42825251819062
348,9.586663931169252,27.372868182923302,51.48323263851373
349,2.9667909870630123,76.29622963736834,57.480599071866465
350,16.014686580603545,63.379569297809226,40.027310785233745
351,17.439310052550315,54.88167989056503,26.54326049953307
352,8.090250941383424,49.91046906095457,58.0402735554275
353,9.564528834952267,55.2857786366925,59.94321402874019
354,17.069500024429033,59.494884515862026,39.59851494702512
355,7.357559671889998,45.03920972473105,36.88334847176685
356,5.515117868108509,51.64820401564979,43.476694154638835
357,11.9698574683745,42.81365053091332,29.03812068376118
358,20.778300474625574,66.50846487976092,28.535559122987475
359,21.31849587276431,54.450486887183715,52.210838140556255
360,13.769353967744042,66.53605062680293,47.80482749405258
361,5.5962063665703745,29.83308285378639,59.84952355495673
362,12.298025030574028,46.918445115860415,44.9732257353348
363,16.2944738278088,49.94158393785665,38.727941714697565
364,19.30095467770654,50.57320987430762,34.10577590417409
365,18.97905063898942,49.322294949718916,36.03002663646356
366,14.596679340043226,34.96171713471666,22.349081517906686
367,11.412124720096104,55.65145267718666,39.354718878881705
368,3.8495460718629566,47.26885041854152,50.575985340275224
369,24.625112701078237,61.16276127387578,20.2151028627115
370,18.388268662833013,57.55622149126263,28.69919814251179
371,6.756998166324084,69.80343951023059,32.36478076214908
372,14.901390244726976,67.5993530327999,42.87568297421181
373,1.1914608992834157,58.91813780027626,56.40059359145012
374,15.240209713841187,60.37921248469543,32.96127444979412
375,-10.435753843181804,56.87087428859468,85.20036987314741
376,-2.5608088698155784,46.321848864422115,72.48971937219966
377,15.558513818677397,55.883830081235516,23.7690262159725
378,25.349717492222553,40.10593326477366,45.864963912701
379,18.686474892760014,72.41166750441543,23.038408935891255
380,-31.76794076878014,58.37501755508703,65.69933595328916
381,12.280434333856796,30.707882094136856,52.68068156777905
382,8.158123017444264,62.80385305683757,49.049897585996796
383,15.596753015800548,44.52480763970622,30.7677695410846
384,10.570733780630436,36.76626719889928,31.524489933118964
385,12.804487824381933,48.387823573727005,39.016239079033234
386,-13.19089526506455,37.11289444031801,61.684606496316576
387,18.583831288548982,51.16843322432137,44.47879798753492
388,12.919824777347074,63.08719224174054,36.80192232520058
389,16.936180759849076,40.00324544663094,40.81101481772365
390,11.314710100051567,47.92427294639515,40.79774728983979
391,-13.582800640020368,43.841254745595904,57.083223025796904
392,12.295377844024214,44.671905652928686,39.311181298969956
393,19.2289093837555,51.695278480866435,28.655825688259934
394,12.549423662238366,51.016727452522375,52.12334877723325
395,22.287105924716755,59.3396621145801,43.58689827339848
396,11.761120800289106,33.517460561496364,47.349981148134475
397,16.501991121707988,68.7399968006187,28.33633430640983
398,21.72436525434714,47.55662873154706,35.91909500816607
399,16.36916604270855,38.75902642231273,45.85860290918562
