unit_id,CapacityRetention,ChargeRate,ElectrolyteFillVolume,do_ChargeRate
41,15.384571840308192,21.522177340324994,62.768421360662266,20.0
42,23.662050607369082,18.8509827828618,40.05091569458772,20.0
43,22.9204971397789,18.778162978852272,59.76026916183605,20.0
44,13.815693710346876,21.261903640990646,47.156060950391236,20.0
45,9.287933086032897,16.744368312961655,49.30733559743946,20.0
46,21.322940071592665,29.15136760258649,50.92070506233688,20.0
47,15.617624951595666,17.678949654457956,47.9709199745779,20.0
48,15.536151625539821,17.826160754915602,15.435126452713906,20.0
49,13.62184895055558,18.85379705850438,46.651356729753566,20.0
50,21.164487513406627,21.848329266375163,21.36007672929918,20.0
51,10.766619907969226,16.144148108262243,48.64560094839531,20.0
52,21.347502030853686,18.818930509906227,68.04008777833977,20.0
53,10.464661389485656,27.02244953507469,43.735867138927304,20.0
54,15.893717997541042,14.119736158774943,60.163501848160294,20.0
55,20.703053013108153,22.948388484778647,55.8896442993085,20.0
56,13.066213216206473,15.557767711358693,46.893105087574725,20.0
57,18.999016858162914,21.23011629436481,60.713738745391794,20.0
58,23.69899727515544,20.124883669047122,44.35892588904973,20.0
59,17.786721284508072,23.49935115597975,49.54312052702774,20.0
60,15.149999137202514,19.796889975205705,62.86166325934092,20.0
61,8.058583082737357,11.349253803240849,54.114571464968456,20.0
62,22.955666679617778,24.787406465680714,62.481676181300074,20.0
63,23.06481354503351,20.851201277661627,60.441467610545146,20.0
64,21.898255006695155,23.403290542131604,43.092515639692905,20.0
65,9.92923243441853,22.34639306404501,69.11384937094527,20.0
66,12.721272999996533,21.196317417150603,42.240612624551304,20.0
67,19.038217143710092,19.0367991288741,37.86167004476745,20.0
68,16.13771889452172,15.878068610699543,28.146280903965852,20.0
69,21.656646356985693,13.117358781707386,65.04663038735677,20.0
70,17.919907943288795,20.891801453063774,57.97519043363229,20.0
71,10.47537256190873,22.273768628404625,51.048979958886314,20.0
72,19.09904264401647,16.506803226281622,64.57707595006077,20.0
73,8.304070530972167,18.108763127433967,43.76782544931354,20.0
74,18.91827275937873,18.06644037865297,25.398493608711387,20.0
75,20.099825393890356,19.92731303889864,60.82585051875938,20.0
76,14.727186854373619,23.8369697225463,45.6643523245974,20.0
77,13.396721043650988,19.60750366700788,54.34846897309749,20.0
78,21.56647791737399,19.489569111110523,51.31080730885357,20.0
79,13.350920744588686,22.291045223941357,59.31607485157205,20.0
80,18.563108794910008,16.559135722369675,71.03353838205584,20.0
81,22.687151936827,21.159950528594386,33.20263710611312,20.0
82,26.292146138418374,15.296637179887478,65.6933570208427,20.0
83,17.960924223945,17.92112679271631,37.71332090582307,20.0
84,13.732067180603494,14.050843977913708,48.802060031538055,20.0
85,15.815454566504275,26.175788667887876,64.50309485739828,20.0
86,17.884477012412773,16.23797914831692,46.25513139869844,20.0
87,12.910414694746558,20.820982192215318,41.38590451760603,20.0
88,8.82195590728295,23.12877839503886,52.766720664807046,20.0
89,13.935935872688713,25.16597161808218,66.8991639846522,20.0
90,8.267371307142506,19.733019934975133,52.96563749258856,20.0
91,18.162336436320572,22.846165808867006,59.80270089711546,20.0
92,22.648869116528232,17.549851291057905,33.14265517807371,20.0
93,18.88614862312828,15.696398621773763,51.787383218091136,20.0
94,21.519078285776374,19.195137599228353,63.65271683167636,20.0
95,20.417559287142222,16.61281031722914,40.93834624969071,20.0
96,13.457966379356057,21.15681801042683,44.246179697191614,20.0
97,21.812264804977403,19.295420026728948,43.919938419907176,20.0
98,19.289556406074716,20.53151623672666,51.18209607519298,20.0
99,8.81579903739204,21.923353858218448,28.250167492220605,20.0
100,16.618950220092284,15.690030620701432,36.654943280862646,20.0
101,24.470242978694273,20.967942421802924,56.04233116825482,20.0
102,15.7017895157842,18.96127021741193,56.073854747677814,20.0
103,15.74932642799336,17.262807177349032,76.02860983414182,20.0
104,16.97186626359604,14.098080635183784,71.64667142199934,20.0
105,16.735504985432772,19.61606521556192,52.777704761364625,20.0
106,20.561564126173476,20.31169965185903,24.173537966860412,20.0
107,24.630325847908953,21.378170869450795,47.648008439087725,20.0
108,21.97501115862471,20.084499303425787,33.46128633777379,20.0
109,15.885831111570322,24.209250868856387,34.61021401419566,20.0
110,19.588360965205514,19.310996871811962,64.69196866869352,20.0
111,10.593105126693038,20.824959481359386,57.62768427140081,20.0
112,10.125817799662826,16.802329615463368,39.72207014478406,20.0
113,23.689677603766818,19.54453601993064,40.37330148642053,20.0
114,23.067353522730883,19.297011370455092,61.9158125073025,20.0
115,17.50657948768539,16.85386298003869,41.48809191503533,20.0
116,22.35897454596245,18.074763169773355,49.52601344542861,20.0
117,17.93657914434375,12.318488700669407,66.88914858462326,20.0
118,26.708414025855095,21.339398069006798,64.38130957842829,20.0
119,16.318998674442447,18.71587567974421,51.58231290598807,20.0
120,12.622241809691486,18.462544416415916,60.69105143206904,20.0
121,21.215690055045556,14.303378176813075,62.89487319698599,20.0
122,17.53225676657716,29.46535067602371,51.01889103751036,20.0
123,14.519330643517243,17.42186589616467,44.2908877489976,20.0
124,17.716834767979808,21.429696312307883,39.28319273771577,20.0
125,14.259353345584467,23.549198210667907,40.23953084989408,20.0
126,25.039563740481185,16.91873579340708,52.27603317677425,20.0
127,25.493883457028044,24.04651190834273,47.684187835147675,20.0
128,10.10696324253,27.58061058594727,19.233602742006223,20.0
129,21.96026473085157,21.331235557356532,52.607513605365,20.0
130,19.36060862662612,19.274917997777223,46.855635836156,20.0
131,26.362742094475678,23.295526773646472,45.895626121318756,20.0
132,18.561487093398693,15.398918054938767,23.176366586298297,20.0
133,21.8775178392422,20.6539800823789,50.87493981479364,20.0
134,14.059635357737584,21.39803773142601,64.73309556819287,20.0
135,23.166060912644646,15.038628970576005,52.94175228577034,20.0
136,17.975942885647246,19.43937095001403,34.193910530360945,20.0
137,20.997819548525968,18.53092856824318,52.11859324404202,20.0
138,24.751090839582986,20.380413503528747,55.162802228996135,20.0
139,21.937933445159274,21.543250201937532,47.17184592531778,20.0
140,23.087246366612582,20.783437333157764,21.505755150402432,20.0
141,19.653179835091795,15.659686769108589,44.68049000697546,20.0
142,15.13777463483987,25.125861795934664,35.2148651274794,20.0
143,18.28070234588427,16.071705924394166,35.062942793082456,20.0
144,19.994993721037677,18.94107118461264,46.06309053418817,20.0
145,19.27284693546284,22.427967875659874,25.38621524551315,20.0
146,23.184315226338306,22.702365427412612,44.56516509822122,20.0
147,16.8910971285069,18.473009060397906,31.88088436500933,20.0
148,19.51797726169214,20.234691589052993,49.624055617916135,20.0
149,25.750429326534796,20.62684368462123,46.53068629232865,20.0
150,18.85079360975517,18.60193308712363,48.50222285645397,20.0
151,22.41020197652328,21.328822622006633,50.001351559510326,20.0
152,21.056091075258237,24.914548965468867,38.17716714178473,20.0
153,13.59652242651019,23.110385418703018,66.29388290825533,20.0
154,21.667399890862352,16.775158500277822,44.55236964963772,20.0
155,14.331912746715675,22.143749012182667,56.14314108505203,20.0
156,6.988601319699599,15.576627716823735,55.77405011481362,20.0
157,17.78811650585955,25.497197740308973,22.623878420773906,20.0
158,16.347574197256073,19.02088938410454,56.22805949468279,20.0
159,23.09508019378236,20.856574324015185,51.643541564991956,20.0
160,27.205326320740035,15.798701740462798,69.1172631495248,20.0
161,15.525751667286734,19.945596699960586,40.841187168726,20.0
162,18.184261459161256,19.488669204658667,69.1053773834081,20.0
163,23.18560477237891,17.698244288958605,41.71130177787096,20.0
164,19.2301729317511,19.606535630995033,51.674454556894716,20.0
165,14.23755121819986,18.170728500258065,45.476719806778114,20.0
166,11.81929975001177,23.702922395671653,51.58130093206831,20.0
167,16.474375142754695,18.040096669534712,37.764132652472824,20.0
168,18.491573413818433,19.59295103214295,47.545638093784206,20.0
169,14.107073306831301,17.792094404605695,64.32552405655399,20.0
170,26.71614518562335,16.061725409392057,78.51938924447418,20.0
171,20.569139764957384,14.948040763897685,64.30666037597115,20.0
172,19.635950452044916,21.257684428991176,64.15037817497493,20.0
173,17.687475453217953,17.37167499213916,26.333923891143463,20.0
174,21.286538934031604,17.940729425163187,34.00563283154281,20.0
175,18.96388292346366,15.157201373398227,65.65369655829035,20.0
176,19.481168798749792,20.788945794297113,39.457338222765266,20.0
177,12.939115972630852,18.33289536321468,26.08795884481997,20.0
178,18.74475631299428,22.21575838035993,56.24595220363757,20.0
179,26.695374344168265,22.138531540842965,64.97091518496755,20.0
180,12.640363540668776,18.05331952964623,53.62000231098612,20.0
181,19.852217529077407,22.315045914705124,38.24529525108797,20.0
182,17.9375985254639,17.83951299149638,53.102599326217856,20.0
183,16.673323787143726,23.579186056458106,53.09526155148435,20.0
184,21.503031789143307,24.80436535977414,56.25434350434598,20.0
185,16.06831571374214,19.025728254721447,60.48778102012877,20.0
186,24.37113018213515,17.78642416227109,37.1016365082628,20.0
187,13.781531714626475,19.670941790556977,57.59939689761133,20.0
188,17.45334669076894,15.037397812347695,39.24217542669665,20.0
189,17.073532019295186,22.319741372942108,39.255269996895144,20.0
190,15.429578750451935,20.85309985723611,43.9150846216642,20.0
191,24.324886860330004,19.446534829932244,68.74527894142861,20.0
192,11.208645619408248,15.534871353197197,41.81031244661975,20.0
193,19.151787382689996,23.97099289849506,48.092378450104114,20.0
194,29.314363582636908,19.956337994933556,49.34715640831811,20.0
195,11.824128358592814,22.784035642130274,70.20857398225219,20.0
196,25.168561215133636,18.482332963094112,38.97153474517161,20.0
197,11.696099750810212,18.97571368957707,36.44671214671449,20.0
198,11.7691736213038,24.402805643216485,46.43094501055557,20.0
199,16.135406942481886,22.377721800565396,44.568685827956834,20.0
200,20.078186207250173,22.90282016535901,50.50705866308243,20.0
201,16.81789333358562,20.787005257006573,46.081493012033654,20.0
202,19.64327206331113,20.558217565317836,23.18281761364164,20.0
203,12.790514589253641,21.391660052563534,35.096870613604985,20.0
204,22.70005145838885,18.274857045684808,60.867125187964554,20.0
205,27.76187159304736,17.99578570892259,44.57009429639002,20.0
206,22.06045169815152,18.17985760390799,46.51636222760182,20.0
207,12.226688066288258,21.1091300855141,52.371697946347396,20.0
208,16.255709524961887,21.253278114078892,50.23060640331282,20.0
209,12.913205121147477,19.28663913096128,57.57487066494796,20.0
210,15.337729239819684,21.567165003511253,36.41842150569446,20.0
211,15.526714624570063,21.20464099991982,43.19094628498098,20.0
212,17.530493345560473,9.270819856415287,48.98122045203566,20.0
213,19.38056891508875,24.2453797810658,43.92729492016843,20.0
214,19.313801055666996,23.817897264552812,51.43485063116091,20.0
215,12.126617287827603,21.610473044060477,68.46525657650432,20.0
216,20.628054783352837,17.81993906754619,57.007313252587366,20.0
217,29.753116238558185,17.163390601415767,34.776202606140366,20.0
218,19.745368132414,16.165144223630335,19.728417261663832,20.0
219,14.429738299744468,16.902582260823696,35.60831391850523,20.0
220,16.12832549086281,15.524539896474087,72.63499154211141,20.0
221,21.765597692738247,20.18792971028252,41.77894485967268,20.0
222,25.913245283678645,22.116654920766994,65.37301046820404,20.0
223,21.30536303631555,18.093199536828127,44.08222142844665,20.0
224,12.066919948770694,22.669765680785197,58.705683753093574,20.0
225,16.75633349476025,18.329475601481704,49.98875096217023,20.0
226,18.88178915011616,22.449689000502744,35.64486942069511,20.0
227,14.966163851814112,20.8975460535906,36.7266813514166,20.0
228,21.163786719419345,21.588784406858533,49.03671003198765,20.0
229,20.429955835554953,17.57559363082704,37.99350368596014,20.0
230,22.041989392735193,24.902829507041755,47.22601200265366,20.0
231,12.382218681910949,14.302583653376015,35.17594779625941,20.0
232,16.19073452152156,20.54132492304271,44.84968502477645,20.0
233,21.829984237088293,17.3563867566591,63.3595214892525,20.0
234,7.900309509686769,22.618592620531516,58.464819553759334,20.0
235,17.281403739040712,20.308451884430262,40.869054154445024,20.0
236,18.998912271904867,24.41631770669418,41.42240646789545,20.0
237,13.81710025931875,22.144639186660772,41.585234281244674,20.0
238,17.2751298677867,22.262278746087777,28.131691973271746,20.0
239,13.77353249437923,17.742685071875517,70.50085505435692,20.0
240,14.943883063142604,15.037397966487315,68.64213703122964,20.0
241,11.768633199306468,20.94984114233406,45.27493279322342,20.0
242,10.304886916058344,17.72659807140662,37.844268102647774,20.0
243,22.198343747903778,20.127541146735123,42.62110081095849,20.0
244,23.50287414549908,20.79846236633483,66.32944370647428,20.0
245,21.323308413245766,20.380195077842902,72.93682874470736,20.0
246,15.51114347572252,15.783260643212472,44.173329805952875,20.0
247,16.70257692155455,23.49800697426687,37.529904799092016,20.0
248,17.615798861360616,22.56378966751485,38.78140371081935,20.0
249,16.90903042061241,21.01095892149186,58.044001492786684,20.0
250,24.36082142980149,25.041299669581885,43.92946152132306,20.0
251,16.713734676923423,26.157398959391376,49.315973181445706,20.0
252,17.14765786064548,13.603768067491275,58.84667396990862,20.0
253,22.39487941727039,19.811227913062332,58.568205430908144,20.0
254,18.58058038764416,20.44296025840885,56.654595608413565,20.0
255,24.04781163328442,18.2021745898821,62.83825428544209,20.0
256,23.40604057609727,19.346952764211874,48.28362693337785,20.0
257,16.074670883047297,20.78076545176745,60.650041982507844,20.0
258,14.001142461200617,16.847144094473514,47.65341661348091,20.0
259,15.226042058392666,24.905551017878313,39.192944802420435,20.0
260,12.379732670762008,17.282789000869673,37.94114505982168,20.0
261,11.62826231893787,13.98980320675065,39.93188970856548,20.0
262,14.85101185712301,20.37094703866765,53.27118111365055,20.0
263,18.527957170974567,21.890907917048217,35.067431180340066,20.0
264,21.348142820425302,20.590799247816534,46.31052962451478,20.0
265,14.420434606968184,12.056315772335555,57.55872131549733,20.0
266,18.178695631034195,13.251566099459328,36.94055511155125,20.0
267,17.49800217375877,20.41888793748927,36.59682696515427,20.0
268,17.165986256861196,18.568310188261698,35.82446077453058,20.0
269,21.18072885925796,15.960298340798857,52.1645453408312,20.0
270,17.189348940163654,23.06104710140381,67.48023024998898,20.0
271,19.71900796062336,23.113242126168913,53.34207772744791,20.0
272,13.922475300938002,22.08942348443966,28.433164523825234,20.0
273,17.893619551011625,17.270736155195443,52.289061631677725,20.0
274,21.610142933536007,21.396310761069152,53.831918286410215,20.0
275,17.218408211466713,22.686834828345404,46.931791432733284,20.0
276,21.816880118043652,17.817586294556314,63.20840183985561,20.0
277,20.74773568372144,23.605820791874674,46.69094556222284,20.0
278,17.4566758134176,19.14235477230536,34.82814833191346,20.0
279,28.9741468335718,30.489519476827102,66.35914269914514,20.0
280,15.481206889256482,23.1363511276944,47.22045142657289,20.0
281,14.60922275483502,18.60243547983827,64.0740287074486,20.0
282,23.97099802128259,17.97650046088606,54.290421498052034,20.0
283,21.01109377383353,19.957491960923967,54.0388145526824,20.0
284,22.16352688407617,18.832018047012095,54.89657846527515,20.0
285,18.83645206945891,21.495819007672736,70.62031739090239,20.0
286,17.92943395881443,14.220775273818969,30.25542758227553,20.0
287,17.352570894348638,16.98787554021097,49.20343562179848,20.0
288,12.149019521989832,15.59755272923386,51.72168177644612,20.0
289,24.33941169222539,16.56273273720337,62.99347527715,20.0
290,21.210366293619696,19.722208640977037,48.27309627016252,20.0
291,27.684676752997685,19.174206031077155,54.55470142103546,20.0
292,13.045853813717997,21.393716463478565,43.127442637221094,20.0
293,17.44682423306758,22.76700724284989,50.26958481468881,20.0
294,11.705605133866836,22.99554693529105,57.968148649156454,20.0
295,22.789600045878693,25.24930364237882,57.6372666009056,20.0
296,16.91275073099473,20.691351201838057,36.32062331778929,20.0
297,12.283852636472556,19.995033065478033,40.834929051942304,20.0
298,15.848477616638515,19.74384663417749,58.249160522400196,20.0
299,15.203915355634315,20.68140115199673,82.78426543293267,20.0
300,9.925812010753624,15.352304239211355,50.84264472511916,20.0
301,15.499752898203557,19.7723939043924,51.25584772926071,20.0
302,23.55559119004329,21.62706017418302,37.443672707650585,20.0
303,17.667681135679437,13.646990281741104,59.290979011162285,20.0
304,23.307237126491643,22.198959548244776,52.980383336217336,20.0
305,19.51841541523652,15.99499031614862,55.73124236744385,20.0
306,23.741807950793035,23.556997194970705,63.76568655547011,20.0
307,15.20936361702001,24.86060406379096,70.54448393212515,20.0
308,16.95738333761477,24.274599436189348,60.891579707123704,20.0
309,20.870804093006395,19.03060996637348,45.35338431367062,20.0
310,19.459273506663756,22.784258881893347,46.94930181042229,20.0
311,13.2931945297867,21.845027316127265,47.55377682337309,20.0
312,11.20034070868156,19.7712513667448,61.45198759507548,20.0
313,20.086690600248616,17.61305089250557,48.93626468615477,20.0
314,13.795040843924491,20.339042550646646,60.74190211187807,20.0
315,18.52916378249397,18.30583921496477,36.9991227362775,20.0
316,18.312296255904567,18.34110403731456,78.72262452875934,20.0
317,8.320849226599817,24.1605550576216,43.76541153867524,20.0
318,18.85524209988632,24.894901656094245,52.8264825594658,20.0
319,19.049952917320425,24.604905893765523,25.916425266644225,20.0
320,13.090085084520306,22.322386311509938,41.82935458352373,20.0
321,16.33040442222073,20.007297018826534,49.636548300293846,20.0
322,12.319449220584106,21.797508626721147,37.01992562764722,20.0
323,21.429632975060997,18.282518780484626,53.23141896275136,20.0
324,13.191008082808363,20.992262496516137,41.19819720648269,20.0
325,13.950119371572773,20.564415251039403,65.13855979365886,20.0
326,23.46925462750013,23.62392195214472,36.44596420843239,20.0
327,23.01315664722329,23.313405230517134,44.22376954514863,20.0
328,13.074863559425236,17.5121590288913,57.68692657320438,20.0
329,18.74393699710725,25.954322152141405,55.064175164037145,20.0
330,9.810182290644669,20.355762460095097,40.50890909708083,20.0
331,8.307944941235554,17.891033549463764,50.583434636902815,20.0
332,17.034333346959926,17.8536103502255,74.952388739458,20.0
333,23.33718401501667,23.73905022451709,43.38423739531278,20.0
334,15.576424467424616,20.841610642394055,65.23794808229745,20.0
335,8.933883650247926,16.251501851780016,53.903499690494606,20.0
336,15.957381497259252,22.688111303695962,65.33928432182482,20.0
337,15.735272003078203,21.857290628496237,22.45727968868566,20.0
338,9.085168952660513,25.532211798267188,51.83116181943969,20.0
339,11.214488186504834,16.87919967142429,57.19732662636171,20.0
340,22.559494615259688,15.13504994901497,38.33419204927295,20.0
341,19.592049615088868,24.095261258218653,68.54242895598173,20.0
342,16.5740242730986,14.304716649108217,49.653562350703005,20.0
343,17.06378168978066,22.57295703623705,60.060318539840516,20.0
344,18.682410548561514,20.932906245247707,54.831393018481684,20.0
345,18.472460985302956,17.637543754499678,64.72795647090399,20.0
346,20.92686475267308,17.67502881692154,64.62675855809951,20.0
347,19.088276653378948,23.02017824960098,69.78175536912299,20.0
348,18.471310323899868,18.616011006659694,37.79497112784214,20.0
349,18.066260659533114,23.111783288650813,60.2600404842795,20.0
350,12.228959739413895,19.4929057192393,60.24025260927275,20.0
351,22.325402373932214,23.583971976165515,74.92765790765083,20.0
352,23.348256655796867,21.2441196072245,53.21274015150745,20.0
353,15.985810721365667,22.89112976317513,39.90114825599555,20.0
354,19.45985654419869,22.923602665846992,55.79766666807889,20.0
355,20.424010668009693,19.473431837184258,44.02469171135359,20.0
356,22.851289438708612,20.79541085291425,53.08044034655516,20.0
357,14.605329309142585,21.564378649615897,45.03738876980212,20.0
358,18.339736769956076,20.101716130269292,70.58954266686587,20.0
359,19.40090558029303,22.52411524005877,33.663586316723986,20.0
360,20.386512785707566,19.391368950466287,76.2694547744437,20.0
361,19.584435126952375,18.389756989188257,41.031809382639686,20.0
362,18.502098731202118,14.744537867477039,48.8616108075855,20.0
363,12.17869369552236,17.379357908987146,50.95086857142539,20.0
364,20.777935398401556,11.429903007643405,49.73139977670525,20.0
365,15.110945068952736,21.63451542727683,35.85544578999856,20.0
366,20.458786768648476,22.683293146830348,53.99542156210408,20.0
367,23.37380653273705,20.940705691414337,52.74672039248631,20.0
368,23.519221141448178,18.042923019202107,44.14401527947388,20.0
369,18.855947700456387,16.044963316092414,49.45031197384583,20.0
370,15.52957347273789,20.28626037747778,54.9277627887859,20.0
371,20.529664160548634,15.556888975035093,54.038935870547604,20.0
372,15.5365010902297,22.63791571527963,43.074989349068616,20.0
373,15.184739406298041,22.32803201394661,53.51200090079961,20.0
374,21.096423787813542,24.992354803514136,40.40681700239979,20.0
375,22.471191311767452,18.00193101703422,74.66939328742815,20.0
376,18.938414045905965,21.668723759333698,64.50731370593728,20.0
377,24.109511886556415,17.083808726335523,50.23491021274699,20.0
378,21.740985893556864,14.875228947625818,73.67732336002459,20.0
379,20.76643026313832,23.749346896098533,38.26532499822606,20.0
380,20.15887689470437,19.975134777997106,42.90658405629627,20.0
381,21.700212430879017,21.411201153578197,39.0724517735196,20.0
382,18.214109871429514,16.992415533927232,50.961265752289826,20.0
383,19.305827785311124,18.33915140570602,58.99508689211979,20.0
384,16.14862806207999,19.221829690812292,50.076285126140554,20.0
385,13.215776760277365,15.858631193570101,43.815011447569525,20.0
386,19.3752089939715,18.253837082579878,27.069722456094503,20.0
387,17.293206810084968,23.39699357082856,10.080991245404881,20.0
388,24.922367005430957,24.941217864685576,52.926034133617826,20.0
389,19.222241527509393,15.655738883331654,67.4762138171593,20.0
390,17.696056337694543,19.240118805859684,54.18683399709728,20.0
391,25.431394626794923,22.579027319300682,48.63913980718709,20.0
392,16.069448009555696,23.88610930092211,71.15460878634808,20.0
393,22.660636053629588,19.379416980966475,78.39748271476995,20.0
394,13.875231852546488,15.301077914910916,65.85677270860542,20.0
395,21.00569147534586,19.784875393418048,51.8526269781199,20.0
396,19.705947222188158,19.91983592649191,49.75055649845787,20.0
397,17.249140088396633,22.399023422757892,41.8851202622235,20.0
398,15.957564715451749,19.130608514932636,62.497098837398894,20.0
399,15.340695526781133,16.07059213102018,30.30742033935085,20.0
