unit_id,ReadmissionRate,BloodPressure,Sodium,Creatinine,MedAdherence,FollowupDays,LengthOfStay
19,34.282299149050615,34.4417017268904,54.51688692163358,57.99082310580829,70.85101387012386,82.63953491925352,49.53287495549322
20,45.62235932594248,32.765617492512796,72.6015070387311,64.96645684495188,65.08043109955342,43.518794631890586,39.57407384934288
21,37.81956722915481,55.21772896723442,53.247392432713575,19.69257313343155,37.763136384765076,41.380923598584026,50.27004017657844
22,36.00240386237279,29.845371311918843,26.519407793386833,54.14273587617721,62.44190853255917,42.34986566291402,19.791467371474525
23,62.88472563883344,54.86294230556648,60.20795068322434,56.865828516202775,59.9914626619934,43.9645888809197,46.42490947678673
24,62.37257769218848,40.636997440717295,50.924012987832356,46.141248940824795,63.231065098601796,59.15286795333567,59.38891884444984
25,46.87565527476854,54.486577916090866,37.60621375867305,38.588805382369635,60.5685954852881,63.15815492864873,46.19722674238155
26,54.08798082258894,16.23851160939709,59.9011684437838,40.45512381525794,41.59719656375924,37.74960630457566,21.661407376159033
27,31.446055761859633,54.61408444433718,67.08632622877627,38.83583940100469,52.80330160437088,73.22527596456132,42.03674537283649
28,76.92387835702874,26.484869833278527,52.624230344332815,67.09288384677643,50.358142459715516,48.57877502511865,45.36264728706532
29,45.39098302288685,68.42628025015267,45.85745148391458,31.831933556912954,32.22337652270273,52.95959897084599,44.49792098662299
30,40.38492515231913,50.85150627481805,42.29781113909543,35.096042919922695,49.41794912472812,56.446121232692775,38.563788035291665
31,42.14577474565071,41.18711828395571,35.292468542339684,47.78961060167965,37.60601076972306,45.52232989813432,31.24829504658114
32,51.6271061629218,45.16694391340513,61.81033074923702,62.18363863837832,53.02776732378992,62.06809448141603,48.64394907547318
33,29.163331767579294,49.688389999836055,47.10618903363183,80.29858938270806,46.68342603842,36.035267461707804,29.518974673970657
34,32.42352868877718,63.736240834878984,59.981823324459825,33.14874059838142,58.62451076542639,50.492691873411225,35.08157655973571
35,51.439205757217415,52.73896281752699,52.21308502641231,61.45284204441103,38.382060930934436,51.1734357225915,44.92193797202687
36,26.371836059314006,27.201805718389387,54.12129539669956,56.1785793016071,40.189737623439086,60.305441030497,28.213866796663115
37,48.443552784319785,47.03156740966567,51.755009699815055,60.44541131710284,49.65595082682274,45.97762963830348,33.76890162741818
38,59.52086062055925,53.229246906946024,64.86067722042071,40.21377091893407,57.79362886613892,35.916400871859445,45.18575748340948
39,79.07965008556738,56.04217915394816,44.050520373712025,44.118441107195174,49.845397675483795,49.271167478958425,45.735840656844665
40,58.97061148062774,39.59072623135421,65.15962161493177,41.504674513130695,61.54871114176029,29.71179514969935,43.99141228056265
41,65.59323858331206,40.28154384379326,63.00859585384591,43.40822713614467,72.23174795474796,53.64920555483689,35.25223765939232
42,22.379864044912892,27.9219797023245,27.428893009147483,57.79436497697983,43.15046464170414,54.231565930652806,17.143885515105378
43,28.337478557713652,55.739276089403035,45.26214994602417,36.869785726353854,69.45846907654982,39.90694381935829,40.77034914601741
44,48.37140345089527,58.76384318784697,53.6944678538801,47.742182396147875,70.89550967448196,32.78455353851418,41.477304371283644
45,56.31223186174858,44.36227690246594,56.05104660613078,78.59892829289166,30.711503835054202,54.75781850114119,37.961881245275165
46,38.174720292876145,47.782113420515714,74.67093717418014,66.1609767708615,48.06156422752994,50.82500315995744,37.62219653295579
47,32.854148077674594,27.89988570417652,45.61287240835446,39.07408437854844,64.0138783920556,68.55196637060426,30.408952726613286
48,66.29985646063429,55.936234165967406,37.37528318224369,36.72398266852088,51.451318145028125,48.65234170608964,50.13541758793595
49,33.265871872474385,59.23365452189052,45.642207136426386,65.34925951691817,62.6305121380811,75.60883056596633,25.51563182618927
50,81.63440254280849,68.10158895722688,40.77848521724347,60.61866519293675,45.53815300871706,38.743873887116344,36.69727850560107
51,71.70129694347565,52.85450411854458,43.948258535037795,43.524241575919824,35.93996728504853,51.01973937086549,53.87932955546198
52,58.619965682944105,57.676483133984036,50.50108625023573,46.792913400127354,50.54368858185028,60.36294201220007,37.472216302717655
53,14.362516855077557,66.28041434046693,50.75901818354263,35.10490686302976,70.9730102376077,36.62993803161898,24.19831745526048
54,65.57580457181957,28.895751305206275,22.84640465783129,59.25362981992031,54.88140565833959,66.4925007945166,56.98802422977908
55,40.051487752167205,36.99520615521414,46.076234987527485,43.93933892360728,47.0114407282576,59.16799028513423,29.090223077555283
56,58.37414662928294,53.83813182657216,47.358122788961765,60.68660328715546,54.44359363368756,58.968160619175634,28.255183879120818
57,43.312252330219025,43.66209565406972,58.23529979893832,61.553607639976875,46.1525375623403,62.70556767733109,45.97395925943262
58,76.70409988928999,50.345301988555256,40.594347944781404,52.55916247305385,50.80507227212868,38.53480593674502,51.97996485304385
59,58.55777699700421,55.32752448964386,50.3710871729208,39.250928586354874,60.377037517934106,63.494546442363514,43.74708101034501
60,41.694364750717284,33.08588951489684,50.04570308976306,66.10229282563441,62.90948063331149,31.839771608902073,31.981610940331457
61,76.67449253387102,54.600693860547146,42.20559595701824,40.677966211723316,49.018048489424416,52.242263399859155,29.32066545690954
62,36.52886800751165,29.32252904612099,57.6878807939244,57.8753433888003,65.14409145958669,56.02023744247504,22.07433841443558
63,44.661638309821264,82.18121859179016,58.36045747770132,72.76841513181138,52.98422740727465,28.72356986286743,43.56859510414806
64,78.22568698432025,23.441936337076793,43.911242103222385,56.84071972845041,53.04841587475587,54.71067080656713,37.06404492079489
65,53.758979813530814,45.165562443277636,39.02568395749447,31.935832236990507,43.13831349623179,73.23154308429235,66.02576439256157
66,37.66278821726764,42.45344460780488,75.69311061711855,52.33034326580948,59.10409806834557,34.93868980789317,44.22368442831941
67,59.2918349546076,58.787065073725394,43.964326454764596,66.05953844463025,32.84772796491027,88.62330253737278,52.29135052477326
68,42.20451837329064,46.73499339258324,45.30450719827594,52.64078910826106,22.568882315341618,55.83786582011137,22.918847257785927
69,54.96667968970551,52.07571494028388,30.988648701842116,48.46711003285235,42.65309924752794,62.1746325306956,43.79968511712566
70,41.160638320362224,41.66184035844977,58.063569085361664,28.620568461583417,53.43653983876371,43.249351834908445,50.28677906269537
71,35.233409432298544,50.896911373790275,22.051513289864655,46.71931530980552,63.3971005819929,61.849309834838195,31.52940759783546
72,36.18940111943385,55.133969028631824,50.64213161745175,74.94178226924646,27.792615954971055,49.02696801935127,45.43512003062258
73,67.07885789563339,24.436230963299057,57.644778129047516,48.17154243963448,66.42065142983562,45.06924070131693,50.155217673393146
74,46.317206610991704,69.284555748804,69.48603880591833,54.69426404737052,51.59045756838481,43.33211045748312,52.816886121180495
75,35.92377277046067,59.11926559000319,55.07006317128612,59.100053451330226,50.10398821529766,48.5263274696178,42.521910760646286
76,53.634988060755504,61.031557931165594,51.21526447021441,46.037305237961824,46.39122994598071,56.43189179001094,55.591923004163924
77,63.26406610088418,43.34645352674751,68.54310162832492,61.41665673105617,55.36010159359928,28.793722757542056,60.17758757122944
78,64.93911757208593,51.89493607274102,64.67729431867343,31.019646211408887,42.50475224231788,43.6395644964366,45.244186537689345
79,45.71414147051181,42.80185069429933,41.708130185166624,62.64531695242666,65.56694994162896,54.615433871118526,36.38905888994326
80,47.50413191207727,69.09403103585099,54.26242765853378,40.087206331066994,79.62681430190437,49.36353293499984,18.67845995537059
81,30.187243966619942,54.12458221985955,37.99810307127765,42.511963005030665,59.56500423311255,38.26851463785401,30.682235570121158
82,41.451224279907294,53.24905720406602,52.56858873873605,44.94192168084677,57.640118177853736,47.755645263179076,53.156088557731564
83,47.36384944600358,40.34192325111889,56.64038668278379,48.25527343709199,62.25105243193965,50.92495291764278,17.287288223467176
84,59.01929583259066,50.465709719416786,74.91764261034291,39.730711605646775,49.0564046004741,60.8097306060816,48.73043687263178
85,57.55738939183149,63.16266491851572,67.89424604753907,51.63161295158413,26.47046940952682,53.15226776911723,43.03883733866391
86,41.96311974014923,56.81570171284967,49.115996376915106,43.527630078204716,22.706429661142067,46.38761301489114,42.23634758591402
87,39.325693823684574,41.21829311436069,61.334341421084574,51.666736222684506,59.39445252022374,50.78628047073575,34.71901856359485
88,56.02108521643694,53.29288247519409,42.755863166119056,51.37952612758986,36.73614123165897,76.09522830128608,56.65891550046897
89,79.86058826436964,47.07862076838407,51.993257884340984,67.68461674422953,81.03185488284163,55.51213689951112,44.36119705273978
90,23.985010348143835,57.9596144219817,51.10488928124107,43.97021741467668,57.950357304357496,65.67086982756267,24.619092302737776
91,59.9301244957233,44.49091661491967,48.86984054754731,49.17242228619403,46.036619324859856,40.5572915697856,37.32522894991766
92,43.45025268513158,46.2367773130142,52.125280073199605,43.934216022276836,58.17200936609645,55.02417510757923,51.01507854356412
93,37.12832213485708,52.09922783655875,46.54948920855091,45.66615841874128,61.694092194572804,33.96410990775975,44.46045481426681
94,45.05201318737202,49.30017016114775,57.90941250039381,35.09753260308071,51.51180304543578,56.42575465591892,18.9128320974109
95,32.24800849972105,53.09336938257347,36.05194372031281,53.4919714112048,34.626150938365335,50.862484224971865,20.565680111344857
96,48.55592413330701,38.348885044669444,47.56083438473372,52.18720310202359,78.68187480223804,53.3764769273888,59.51881299848736
97,45.995601559278555,35.05161351897834,50.35855476561912,31.904350809325518,48.27197076969484,45.22473122694363,30.586011101682995
98,62.690626495888566,46.198194492742424,59.9039325764563,60.33609049425002,44.34810924547299,51.631267235798255,30.90113143874722
99,18.380389165530318,53.009177764760395,51.219359075668024,43.714466176690195,60.091658208618554,57.93770072568863,18.93920039338233
100,30.908245266262888,40.03372579198485,49.71939814936212,57.266884416686295,38.034546495811746,57.172411514868614,40.76304611243517
101,43.5624607365861,76.80952912281082,64.10050924332236,51.30213799456623,23.70265458106774,57.70684788372759,46.691464827310455
102,62.990544381973294,73.50715992007203,44.18126965321466,50.560720729104034,55.589376397666044,49.252787890554565,55.55976396670597
103,65.57187164174105,47.22216401331195,55.25709753021162,34.132309571510554,67.95522253787112,52.09020211128642,54.9941963394142
104,60.40282179457331,46.78033026923161,61.76143919181515,46.038357160872735,40.829776971458436,38.71721082061,41.520494799258366
105,72.22242176217046,32.054829797700016,56.87342307173333,48.854508321588895,54.626809748612814,46.58887957915324,39.17161075034088
106,63.52018957747127,53.33412465860037,56.025499155325264,57.056837753031616,55.67103295803261,55.91088060337274,48.26666104575769
107,36.14807008848476,65.61557495364025,58.89741173904166,47.12892278640935,58.46289254413128,47.60043687301697,37.875020773119175
108,44.59487689709485,43.47153148659719,48.1657993848936,31.517670722968713,49.30015171230343,35.447825479445555,32.0588557902488
109,77.45316165547658,61.44398734564074,52.601883983421125,50.13527488580648,43.356683127239116,42.49740485432093,38.220203053066506
110,63.41820649853736,55.557280360160874,51.99937589815553,61.360425880764105,56.942288565160176,52.995103123484924,44.626461657531074
111,88.03355892759322,38.98241505905693,61.550969580657174,56.801661209612895,36.71002138967997,43.23848445790606,36.81390327910345
112,52.07114292807179,41.47636732169926,40.68926879371265,61.714981251697715,54.54823861894048,39.254295993853745,29.812113673987476
113,27.21489677683154,37.652631771451006,28.321151818708145,51.83794603497552,44.10621513043413,65.23017041441925,25.52021036734202
114,50.27496636209016,49.09738354941105,44.64290282199159,57.755259553660274,64.78715296376882,3.453696137464094,55.55434761035091
115,43.97331976581764,31.787250563816524,53.495300307557656,37.974968707360496,46.690782695452256,45.943029627423066,42.42428947159597
116,41.80841050801503,46.81843612708869,64.7159022911828,52.90424383307882,39.74714486228571,56.20426909169266,37.0915729430421
117,46.21942395495057,49.84939867926718,54.56605864185351,36.291173406024534,61.469872435780374,53.93553383068398,40.33724531427696
118,41.14700315537232,33.043004017120786,55.5597331441979,27.99739946325365,57.71022618897492,68.59729012843809,46.73288142380114
119,57.87242297289752,25.226381123003964,49.77672718427284,25.168477071250813,29.16315697671848,52.86834397596592,42.71042130376065
120,38.85349507747184,48.42359311709362,40.085970732120806,47.36844114758307,51.726750954937515,45.46442656428892,43.75481421798669
121,41.63296884606498,70.90013771768216,65.55825315021418,45.90619488426794,57.375872969495404,35.527397601834146,30.44933192358894
122,75.76758220580861,40.31660774437792,34.444970008862136,47.6213402740955,63.32174095604231,53.67666650612449,43.02370257882905
123,38.491521325364324,39.776721929019224,40.36273923918087,44.419782218889765,43.97134766807184,57.65481229525259,54.07246471638935
124,57.334784953284796,58.64809556139499,73.36725285086604,31.23742324562796,38.18299863326139,50.6384711518945,39.921819268693355
125,76.40878167954155,48.34019611015866,45.397839537342186,72.45229655133501,54.4332138458424,40.5556767475822,52.30180133782573
126,57.61149124835741,30.174950109250197,43.4583418764513,33.648587647259305,45.705587588413934,47.9746402454759,38.45559361113657
127,42.79569705148367,43.783268107474214,75.02205863710967,48.63731527682606,65.8794883640393,55.64574841329299,60.09925509688843
128,40.33902222213117,65.53736037576375,31.587852324374374,41.61168585461531,55.68256166950597,53.92099742491877,39.39948949790403
129,50.84916465126283,40.2966731804962,45.109756679598995,56.33047743654154,17.18278922751985,46.3880034673106,21.044608260003677
130,37.09304222158807,49.138719004982676,51.20379797887021,62.08663833774226,47.134175646258974,76.95446047972463,30.786368080474947
131,50.40806962087067,44.156801513088304,45.9738218037915,51.97249057803258,47.81794080668554,36.84922406472487,37.29317921632437
132,70.0817088525636,70.06555966460034,51.30879122559492,70.28550790733463,23.832473057153138,63.207303555979635,29.062399416098494
133,23.745789001113845,69.92167731668404,37.49721632950602,59.427867022833226,43.447976927470336,48.177446108533275,15.27850459400426
134,42.484921120011464,66.2825248145367,46.70935445186524,63.61105694093505,52.85856296462939,55.74825531826052,28.424028721679342
135,33.41650830190957,61.22451341360396,51.10141722441455,61.760993816154354,55.41142700224122,44.08524403121826,27.537432941067507
136,35.148421846123604,60.457355253254185,63.98363657863883,51.51030773141467,40.56268844343171,29.145132168680977,33.434568556366976
137,50.48234575705597,45.550089135863224,75.70818788924427,59.1341809648427,46.23043313908997,45.99219644599625,10.703024764176101
138,62.546125393846154,61.17575880917303,55.1833454363548,60.988068201555,48.59862885435966,57.00764116215098,42.77037878980602
139,52.738314218828464,45.07631037443646,71.45734501101562,47.304747356137185,47.56569594584167,38.6188330730753,43.619257863495314
140,33.627691010055955,60.73237799814016,62.962394765358724,26.517676713568854,37.05472770749189,71.54552339483746,28.974803184135062
141,86.75465225351466,56.1666477899237,52.54087480045449,44.54459626126721,65.34596503968176,62.042654579240136,42.9159155450168
142,43.57475225390696,68.04021064131891,35.668622474193704,66.79198650088374,79.78003259357916,46.226619463564276,29.613286063083184
143,36.444078072904745,55.942022872493645,45.76240232903564,45.96855479456045,67.58117622681932,22.924068805580724,15.847732669439011
144,63.36123885624196,30.554564194674793,49.616447725575014,50.47400106097658,75.14131397223605,32.27398081862371,46.73122910995515
145,32.876675764504334,47.99640882313761,31.135867036192707,35.053343957495045,57.83634113744879,70.47048870954431,22.828944021394786
146,29.59912889148372,35.058786450596976,67.96855510681199,35.854875221349694,58.23007558566802,69.25924150180664,25.73943922915791
147,48.69317714948995,47.41432144660321,41.621007236450836,51.78867776751381,62.18050430413539,41.565394487368394,43.9520389115563
148,31.76709197419891,41.260335432680115,69.50556960183363,23.624690274934256,25.094221337866937,32.30176598823378,40.2660989717922
149,63.936381953974205,65.42686459693992,61.179965040390634,51.339101029161945,55.58561542085129,46.71571875829302,61.26413915066414
150,35.42619946841922,54.63686883421426,61.78422671420512,62.80319064510822,64.52120778522989,33.38942384953989,38.787263983034734
151,56.32196724395146,47.95085320124071,36.42526275387299,79.34974712194918,33.86199650886875,52.268057369708075,42.281304212404564
152,57.382034661286916,32.77505656067005,53.19904299732929,57.155183912272804,40.50302482073783,57.9881753956358,35.18418153632485
153,63.180618702784855,49.466478017621185,47.99219268752457,34.021735973004354,57.987336313941164,43.71527316344738,52.01565113842211
154,41.176545628718884,57.339297931014904,46.713839750931626,57.5270553371162,35.52393976367936,40.25856211591902,35.9647585965914
155,27.929615738425134,73.48062332818415,53.462565709019636,56.92358211680834,30.263284745795605,60.226307753585054,22.04950855920282
156,81.00379530680503,41.51851889595314,43.23645110428244,64.64890320542617,49.34617612205145,63.39626503835872,60.095086531111086
157,28.11220342154826,59.86264170927364,72.57151755472312,55.065591618735816,59.79427780512749,51.1584376419087,33.18131043410537
158,69.214516758904,59.30395600869293,63.631515633571745,48.65801967319955,44.216154789853995,62.07715648559488,36.464386086877326
159,55.33030792491799,45.98977196348339,45.05238054663633,54.48109022367565,50.07684271111653,48.77921014049884,61.85750811829139
160,84.10750902582342,39.02343875963322,58.40467902479344,38.32245291000562,41.60861541104231,45.70294567045751,47.45625410906687
161,40.50298367878426,45.85878589000582,74.31529898195545,34.98965275820852,66.45106835157996,18.328232279980956,36.92382235867579
162,47.381251821861,74.79445409559716,33.020101641508,52.661432774244915,35.92557066094291,31.065373041438736,45.107550540350985
163,59.70165978401173,82.14707166871152,42.44749051714057,49.33428662742033,43.01253128361846,53.85792910890995,50.55935611902759
164,62.321515255805444,55.90155040563334,41.018958881699135,25.630914746281665,54.044902809630194,41.923681566394464,39.585936109583116
165,75.54069399828634,39.54355935973902,65.41108098197209,37.11453802164338,54.13339025450068,44.31536473781409,34.7562975765922
166,41.75739020967247,64.25733707132628,72.60037210484323,51.35461096561139,53.880398363768,39.08048243555319,21.5176759576443
167,59.06773586605062,55.58401972171266,63.993448397504814,53.6780641955155,61.91600393766748,42.12671466486963,34.95382382934418
168,45.542106538043925,37.53335520694038,24.944166894331154,44.390097307422565,28.552214331264715,59.901446183004865,12.11162448753874
169,35.05323065159802,47.602497435336346,54.492543175315205,41.7258169638203,50.727145286551064,44.25427636004181,43.18400726038504
170,39.51672111011754,59.136637185600854,54.19196229959702,45.85159091315563,34.221789271694405,66.32436897217258,28.075865177872604
171,33.53754171832788,64.11074672325502,40.11497467565347,51.97177747596569,38.16618209629,55.45691435333695,34.59350173892806
172,44.53050542809195,28.913859454183815,71.37880466493576,42.65702657466084,48.64794849436934,51.3626773060453,54.8958481024436
173,39.929154486862714,34.982205073262186,56.78160629436347,64.91784854120935,52.00124404892238,41.83848747352034,33.00358384338035
174,55.82578639998217,40.25803115171248,59.148378694320535,57.55910424104566,68.34418498249289,51.07496041686497,19.41508084676388
175,55.44502803494446,47.63797199301115,28.30949166578168,61.85398884324287,41.6971482907973,42.346335959219175,40.98693929575532
176,67.44968749159446,34.43401328028635,41.1472556705377,51.59230878561534,24.941448207155474,73.22598377967218,42.49892468006173
177,40.41995656693829,34.42344673816238,38.07462138679182,41.48508780412379,49.31211953713518,61.566043534547646,33.11615775643371
178,59.79802956431143,48.43607667384168,41.76875318466621,51.05084327586496,35.50169673411796,56.85487720542668,44.29918211100359
179,37.87449657917632,47.27092842498104,36.33768627970574,44.34496726158628,34.64937396462732,39.714258102863035,40.82188846652959
180,47.456300190193645,58.28402093692666,52.55680913284123,52.35136733368401,68.19975783012273,29.47788922667463,24.052095748244614
181,38.114848420899975,56.48636964916964,46.85233084299895,31.357206235188343,69.68814546790315,49.12830383961449,31.634812743052066
182,70.33139441928996,39.37095439366167,55.051056122133055,65.94879070606667,58.9566909544117,50.96187436220136,54.388151283278404
183,44.25917415130918,37.541726737873496,54.69190112406828,50.414098443751264,57.2098671750347,47.70542941796375,53.408062710694836
184,34.6118952207073,43.82776575355006,59.52740516020148,44.65867175003441,38.688361127391545,52.1594074901897,43.769458182116715
185,42.04740247813456,54.04637582242539,39.932420310782575,57.83725739599852,50.523435286508644,37.26478862227161,48.52229565956395
186,51.460148946459405,75.93193189814865,59.00398220171468,44.31330387090926,54.72912447671753,57.157076335921616,21.009367377232117
187,39.75742088661229,29.413447409631054,48.22980582544218,58.14989477270784,56.10993221523848,63.783851231389654,45.01104343960042
188,49.9952006000384,58.69303297265138,74.09290886834344,55.48131246044302,44.80626673059558,61.86440591058306,39.9710104735552
189,34.51811433770736,36.407479195700965,21.540814001676118,57.353863864194096,36.035083186354136,59.61452949224485,30.859496816423146
190,57.62940582578089,57.13138871994465,60.515809929648825,64.34062904855031,42.363521067373426,32.40254417688567,47.57194490651332
191,41.01987610563711,26.237400305778515,53.72643950210363,44.327313395077475,30.221097301657622,61.37296223203852,34.08403742577527
192,42.12977340507208,46.440680025507405,45.175488717953016,53.528712802160335,41.59122524952816,45.37161358317315,47.98321890941772
193,77.59640583538177,48.9722971061245,60.034318888621414,53.695349333513676,38.68391458459371,64.66091073591866,54.274571256296596
194,58.169135724810005,43.329461837607134,43.720920764672755,50.863249603814005,49.44103947664685,60.04261499977367,44.140924069295345
195,36.36850530814727,56.04185593941871,57.04176284075514,59.191555426712085,49.04677651373532,34.895914146570085,38.92955328679314
196,40.179265406458285,47.58955828840861,48.82795091457754,51.59071759965303,40.97964322333917,37.44357292010302,43.70329806043906
197,46.584232498274766,40.30552314823294,33.279979066163456,50.75121104255498,70.87990025569194,26.356848154849963,33.955041577833995
198,78.62459753004944,41.431224986511786,42.713418954953596,61.85035874886145,55.58287325855315,43.18417525577658,37.407207658087735
199,46.09816574853764,54.43662839134643,61.349545641020896,51.16609978570575,45.15438819982477,40.087942719869105,45.47491364805298
200,42.85491262349973,60.27953040297366,49.45384583875668,37.079992967877104,48.789098503806684,78.90937910123955,57.18403723656004
201,60.32765379694576,58.200513514748906,64.94590648986771,42.630708191900034,81.76001107536786,42.05962604144946,45.53564471710162
202,46.67795036999774,44.454389063646374,37.59553320643618,59.218872827584356,39.2204740987325,24.483252475216986,24.479041365515812
203,57.699522496610996,39.76620656919307,55.26913599779608,51.579479334867216,39.41572293870608,53.360836871113555,41.692452637289826
204,41.06245148832206,21.641286204974705,54.77253452152562,46.03390568803232,46.03686165065354,55.505408831825214,36.663950511362174
205,51.46412266032183,40.783926028323336,40.441434127690705,47.165140376757144,29.9245880148373,40.82551930938919,29.26773082705126
206,60.452954171341844,45.139508140499586,47.0876366345329,56.61583680756165,54.439550414673946,75.21694439593954,42.07451022937285
207,51.47517163689909,37.89846414621803,37.44969295881168,58.828777919470184,64.4958244380774,29.214817489277376,36.91454077526007
208,32.123489314842026,59.03295220926293,59.36654692068028,75.75306431483509,49.074526128078006,47.75224541161687,35.57658275497735
209,32.63716850375535,49.517640323577176,57.44410379336113,41.353260681256145,46.13209725447926,47.06813777416227,32.604505230364246
210,34.26086017569538,49.12316590050669,42.85401998545922,48.6360431935727,49.4928987160178,59.74881710217415,48.39273871380774
211,45.572891351133045,52.73407581840336,72.89549813523665,47.148329298257416,54.10800583153209,51.928957475562996,45.569219655816795
212,46.67010365640306,48.22217466331923,48.93461320774758,46.95781392573027,45.67871891020496,56.20275376336829,43.41719546442066
213,53.03689772628975,62.1560665791625,37.145658639035055,29.42719496307155,48.39812012540624,66.71466230829039,38.14032796624679
214,21.725791959698874,38.79384070940145,50.86026896501985,23.033739493839082,39.84606500976943,54.99219779956399,29.926152604528188
215,54.72671914908695,56.79105497118887,66.9651316183841,59.04501330579576,39.05815748474949,55.61233661745342,49.276468350145144
216,29.02374859508877,61.35093500252701,32.56940670728951,49.63378909904632,39.67097693511647,58.05006223477456,18.198648581829143
217,51.86116957244103,67.02490636121077,63.3574081520446,55.13749622588743,65.14809325141917,53.395675289409695,44.89365647059597
218,50.00350218646128,22.689191716262037,45.55665076539986,52.89614052754263,48.84146517568881,50.694918450561424,16.335620747023018
219,65.73875909815214,62.26528445344941,62.40706072997334,36.51940856017216,40.95279727801137,55.00449084239664,49.33044568208888
220,58.3637203711621,52.20494335434617,64.27500554676699,30.14849448211124,44.00128589890695,52.356233571183765,34.94753037809424
221,43.43370795960402,68.19833312283419,28.42612282967948,45.42285831945526,69.23573862952759,55.716693739187136,45.067123907705245
222,46.67521962201474,26.038739150330535,50.20060119829807,52.440682046786506,45.294212159035375,53.909983592778566,43.404554287972196
223,54.069909954885,24.60068448703111,43.59595127573104,47.64766876534039,82.24618967440138,49.01726129035967,20.350860961623578
224,61.01159748023914,45.63853780805761,53.54495392230228,35.284874171952644,49.027483399990174,73.77447237979818,39.06828750565531
225,29.05043437252153,53.347092748557934,60.669018702875555,55.295760732719465,51.949330758740395,40.39525960918713,30.12986290152057
226,35.990777528584964,35.20980224567954,55.04474252026258,61.7118835982589,31.361047994148485,48.44773897548239,33.07714329846878
227,47.98338176578548,44.049636344039385,66.36557320691578,57.804639736893016,35.84274368265573,47.64459541617355,20.118276745555143
228,73.16179285593522,61.86235520130508,61.90587280103324,61.547956638021525,44.59793032105717,38.12830311203931,33.515845470441185
229,26.873761414907538,59.39335119085928,53.95300070575368,45.61303321376452,58.623667288352024,63.68667134658504,29.435149089477452
230,36.34071769897699,45.69242053018405,50.564311744577175,49.23897097188366,59.83819647509347,54.18198787335356,14.17767786860102
231,43.83837172531353,50.310276933348774,38.29803175446993,46.73418774912103,76.57248999213456,34.77126708477965,40.87471816817637
232,69.39905012906867,44.28254387788917,50.21024487389583,31.597448923178423,76.52267661622957,41.04719010079642,27.671334496088996
233,45.89429519691868,37.03688581956062,38.73246323257382,62.81376746700305,70.33564923916151,50.696767737394346,37.869265521812814
234,78.32006490744912,64.80825327401575,33.677676113180524,64.21011924151738,41.92324684151069,52.00383846173586,50.46847908148686
235,53.71375141398654,57.593484741617566,62.70866899463108,57.27704147528949,37.52044364498207,77.94483468000601,41.986801216871264
236,35.367542358552505,53.313823148476054,51.27389564768061,65.38746735795381,54.75304421145878,47.25082668241394,33.42135576755899
237,25.29029124376143,69.62161631766197,42.861199779425576,51.48565452708484,50.973734903730595,40.668951971475465,37.74029796075924
238,41.58665185643163,44.85699964310229,42.62640281675196,46.31518964087528,55.77974142886856,59.28220838463119,50.506566302480955
