unit_id,EC_Salinity,CropYield
88,30.587708219074397,20.50653325911338
89,27.464886352862052,21.780329532579156
90,56.470797789494696,17.924581996218905
91,85.21450170717267,24.302115871347915
92,46.833708380565604,14.728022976559894
93,31.271531813263486,17.469753914385397
94,58.4102591351796,25.615703767017784
95,33.81624098920033,19.657438885041795
96,46.756712116505504,17.769109901831012
97,29.61690006659435,17.35467892552325
98,40.887048965237284,25.6712453106336
99,55.35904906980011,19.903305221192316
100,63.337637729466145,19.294004361144207
101,47.28464801372399,24.22253870234878
102,47.64807857405778,22.86194088907785
103,44.5111178807197,21.73720525656895
104,36.839502325294674,16.360860194235972
105,51.652570386652414,22.970583792510283
106,32.34407225752793,22.052382279150066
107,56.337903214299814,25.135087152050033
108,27.375207858236333,20.969697944845922
109,44.57514896003114,24.255949124937505
110,57.05861860085577,20.90134177718075
111,70.15409418731323,19.755160384536005
112,54.05761101340565,15.836093413932943
113,42.48994591363151,18.461538380500322
114,60.103465582234016,20.51887305551123
115,63.77907633334949,18.453206614339436
116,58.00657230382461,24.270642753913435
117,51.38866066206698,14.560637304121805
118,26.425298705864613,12.601814051443657
119,57.16381112631415,20.189854662436826
120,56.705591408387505,18.853685268463426
121,48.01264852074757,24.77395138480833
122,50.80240145137325,24.186354835047464
123,47.45782587643135,16.991850311935117
124,43.05555492168543,20.526208671561427
125,41.164725457353875,23.22841860926988
126,25.964219305623928,17.396587354284698
127,59.120445066185646,20.570679792054506
128,49.24063891646488,12.780705895938492
129,65.85746358185682,20.00159157759449
130,57.86575782808643,21.333348595835723
131,50.00402129509721,19.59674490973473
132,47.9407045064787,28.44857184083664
133,45.37821683954562,18.30028739806773
134,42.79017916744512,20.98408301203422
135,77.6906932672752,16.827489923538273
136,44.2112561573059,15.949241946869495
137,65.90745963101814,23.00866680557965
138,37.45812057740546,23.818367853402723
139,55.54766843774798,18.250054873380755
140,43.49609554095041,15.370623093062024
141,52.122528103717634,24.052807020115814
142,60.82502110686704,18.687319508995913
143,56.13804552934285,23.04277953137
144,45.221627438079835,17.370149965614853
145,25.762818417488127,17.743921234593397
146,38.691776317219315,16.69282700820407
147,58.099826996722136,26.251889245587073
148,61.611831148886765,17.72199882070613
149,36.82245002864545,20.462237191028382
150,51.16526690201756,19.149602873693766
151,62.76180213070751,22.457444928657488
152,50.28212307816862,20.4619797428
153,44.11527204563363,22.529780097541988
154,43.067787570122576,18.07817106356227
155,56.74389908461209,23.014246055915432
156,28.752448156933486,22.949805165552792
157,74.61404214097887,21.632955119812483
158,70.2443357043167,24.798822486056302
159,31.49690736698743,17.970782041805837
160,49.201940309637486,19.434326309071647
161,42.84367199018275,18.73926113800692
162,32.99718492870959,19.83443009632823
163,28.813902408122484,22.212882430050595
164,30.51476746518083,17.460857108456285
165,57.00592943951974,16.307711473483046
166,46.862623913892634,20.40550763721164
167,50.31805813241262,22.70653240508411
168,68.6614717409018,22.149041349583403
169,80.31324543663862,17.861272140184813
170,46.39498534789171,22.82075748770047
171,41.24486291840144,19.215726017582465
172,58.91929208909372,19.717711351534316
173,42.64767290166345,18.42284546515305
174,44.72255440090029,25.566647448032047
175,44.34442920410199,13.642132364309916
176,52.97085706288658,18.64299272160958
177,53.861338632413506,21.505526413869678
178,26.588342022170323,24.135606122850756
179,32.13490205287286,18.851650458434097
180,65.63053201983858,18.31008332694811
181,34.888423914072945,17.68247078650323
182,49.53161287318362,24.310480294114093
183,62.264982474546755,12.953221217947345
184,48.26888701804127,15.465725149543207
185,49.37220550682953,15.012370806427857
186,56.04174929644135,20.813618163774436
187,43.170268701431844,16.104052786054044
188,28.536592072751077,17.24901842109187
189,30.552601329046496,14.218009487308205
190,58.48551107106667,21.82288403273244
191,67.78505020091872,17.14563904672099
192,59.12296512575198,18.659796289472478
193,41.45417929347746,22.865828112152517
194,55.26367476565889,23.329995428427978
195,62.450430064902235,16.854509693538635
196,53.41409109470826,14.571590043274986
197,67.059122843185,14.258854018637898
198,56.552921450117836,20.031794187504815
199,29.570357725374567,18.260661088526483
200,40.608443878155285,17.66038634827328
201,65.56886700961574,19.020129933527315
202,60.26720141817514,23.195543196430762
203,46.779925741727084,23.73161649480434
204,56.94882658720094,13.241622353232536
205,38.12816024802446,19.947420103409915
206,45.11110286085796,9.29069728063938
207,64.00934015115527,20.41675604145793
208,30.200017934533005,12.90375687576491
209,24.943384203991656,19.915897529816988
210,54.53218898007943,13.748913751962231
211,53.007035895135786,16.81990712857658
212,58.432043354689256,17.753835010769006
213,46.43463865586321,20.12258952440926
214,30.604520828736554,15.736178816545424
215,54.7511725814377,18.075978877094645
216,72.57384450447242,20.65809482946531
217,76.70426885415714,23.59927682718854
218,61.689240862611214,16.20047662112883
219,39.904045571845984,17.81586001437422
220,49.02372695965566,27.00398969039934
221,31.086081530522,14.622476422156794
222,55.33401835834868,14.395506754636282
223,36.44075499785494,16.121142718083632
224,62.45514298231465,17.572760087524163
225,39.696868176243335,14.651661674909388
226,39.06436012418099,11.407515083999835
227,61.699064707286674,20.139924739194615
228,72.35956761973354,24.737425250803433
229,50.35604730237629,18.637930192985955
230,57.59825868994586,18.735442260516994
231,47.21223121440507,14.241127041624999
232,76.8778190948355,21.918447885052316
233,38.3840672554312,17.490261175088868
234,45.10666360380081,22.70783861827205
235,60.191961631858824,22.06681104700864
236,60.77520983401539,19.745512713005457
237,33.044783334654454,17.966146624161578
238,71.67567519172707,17.679738324589927
239,46.9511018070461,25.055692504658047
240,51.03041431281824,20.070004159520415
241,52.7579560299544,22.853183908794787
242,41.96065227147668,16.852487615833574
243,68.89331217276684,14.694537200013206
244,42.93378443536763,16.661019494728976
245,50.077381118802066,18.478572947615476
246,66.47346097398335,19.94520945134737
247,35.9692663834084,18.494021652346927
248,35.20471224271727,16.018095241344
249,48.37232828375621,21.761579540454083
250,42.663984759575435,15.190775114086525
251,31.837519194315135,23.942717825513974
252,51.53043968625553,18.4090355574342
253,26.926949701189066,21.119760172309086
254,25.2911808747679,22.385149310334846
255,49.98841258416838,12.1141835474317
256,49.47009189554143,18.864739585519775
257,56.76452374243953,20.97562681683856
258,25.898411713481778,21.98709011950835
259,78.12049667486966,18.645393453899644
260,67.40019342750966,23.47511588692008
261,44.59041055102897,19.137923629570434
262,44.030732077241225,17.564077645083007
263,42.27021083305719,26.60884485579362
264,70.86823404973819,17.54897402668921
265,58.05239447314519,17.045900698701935
266,57.20287762656893,18.646112327991453
267,68.247724577648,24.770220780425063
268,61.42117555686214,19.593409127720747
269,47.6741157553058,22.762973136083893
270,31.06630648299571,17.166156517506533
271,51.97409706286815,19.082323102689628
272,53.75561431983144,22.73997087039496
273,72.62652771821081,16.916360891113943
274,62.74842086887739,17.89204143280656
275,40.27338447648547,19.739134908659533
276,35.491185079354636,24.80965482970543
277,64.14483024778013,19.651668408821173
278,51.004177685458316,20.14765275771973
279,39.45000515448095,21.072400269194574
280,70.97474220003211,25.7295000815961
281,34.8019371316948,16.29218611006569
282,19.965767845793618,20.76548045741285
283,57.03475772207132,21.129523684837068
284,52.526102138175474,15.030034717702698
285,31.673236521508734,11.398136585384195
286,49.11380520244037,15.932904522519365
287,52.18313384300521,18.97463635455304
288,49.918556753754835,23.686614862470424
289,47.53278505798613,21.112552150262406
290,52.447023337287604,20.658870013382007
291,76.79918664721919,18.48983025592053
292,61.183603535140044,16.23193985819897
293,32.803846641335625,16.601890965836237
294,48.89049496148304,17.470668889208827
295,61.07066362729707,19.73195790969858
296,41.52546567046031,21.171155990201484
297,48.129123130598664,17.408710071040222
298,33.13825173685428,18.314511855992656
299,52.72625208782918,22.320327399043183
300,51.440670190311195,18.39546510745575
301,41.668677918284345,17.126075260680683
302,61.35964244139522,19.679183962930704
303,33.333148938887014,13.414760609472085
304,43.22172753896169,16.836053496245253
305,47.759244679160005,19.681874571601462
306,61.93964519419343,24.104104660305033
307,61.33731847794974,18.201917903271088
308,63.545266455292904,17.646405762202985
309,39.48003669244897,21.252452861297186
310,34.1886074335669,18.061587912567294
311,53.762944352055676,22.352010045462553
312,54.10148530781915,22.835870460668005
313,68.79330368106484,23.834040702222183
314,35.40727954726182,16.590872906551457
315,50.065763413219884,21.280342258773384
316,50.43581168280853,23.304424277009414
317,58.713852954731514,11.26921492844492
318,53.27568911648641,16.829643471726353
319,68.07701927862672,23.223104609643872
320,51.70678597878625,19.7415610016129
321,55.583022687326036,22.072386391622686
322,54.58210499070161,17.29732438969673
323,61.302242651443734,16.35078209072824
324,43.276709841057894,24.993511624549726
325,40.96069225355807,16.253982302829197
326,58.614280150073824,16.07501216815806
327,44.6631846135449,20.562541565482718
328,38.38019970923192,20.928418268767707
329,55.3796669675318,20.574754455616564
330,64.19585953089879,17.21729246891235
331,41.544143780931854,21.072155819087968
332,55.85236894175425,13.276347344817836
333,76.2638803959904,25.7014183940546
334,39.04888472469071,23.37085277588543
335,56.10378010949458,19.267818183993
336,37.96037071055118,13.686665950465127
337,49.12002987606022,21.526142212670926
338,69.12595305576394,16.702773479337736
339,66.93888115540231,16.212806448905955
340,36.68044935220656,19.7947193841044
341,48.080485322501225,20.52525706346749
342,46.410038256794365,21.564923215119684
343,39.33912146704184,13.073566193261218
344,59.574771197532776,23.817778044770726
345,51.63085811535738,17.76312047546819
346,71.4253158206596,13.765796043292589
347,54.75723828674094,14.32215387956042
348,57.07773673119234,19.770144069145516
349,39.402699332123035,23.202850787093915
350,52.61800545917888,20.92243004625247
351,69.47823711356445,20.80038534737083
352,47.12714289863959,18.86492908376411
353,45.36259967080256,16.210068135332588
354,59.16368052517237,24.109831876662273
355,26.014280435917325,19.452970850595253
356,42.25644032840671,19.446145447138573
357,54.46145946958558,15.082510642382628
358,58.144214034132084,21.44824499703188
359,64.03573064099608,14.830334670533265
360,49.204408829426164,17.816447451160677
361,44.6008356069603,17.435196473872015
362,47.459249014825794,17.814856574125287
363,50.51309075454033,14.752736630136063
364,26.907451223982424,16.14668471219575
365,33.082979051187635,17.787047748842124
366,58.58555257584649,13.186346315910612
367,52.087411400897274,25.98754226281479
368,49.25692818283763,18.205405886290897
369,45.33025820446098,17.01127367661167
370,36.451825380479306,17.006920824077817
371,46.68524995288298,24.93411241416682
372,44.51797608609628,20.269609808795508
373,52.517486100126966,19.487660613104186
374,50.83421728554256,24.800150847773352
375,37.370187620208085,24.843956985053953
376,50.128738910335315,20.435707672343135
377,44.04857125149802,22.15645581387836
378,34.13820928667516,16.818976610448154
379,45.188132771528835,20.12011664629901
380,46.514315076029355,17.08216175078602
381,47.47786319348791,15.648871858469581
382,56.17992053456942,22.68173949658682
383,31.411230038417866,21.628866850125615
384,35.04248546168031,20.86311162443137
385,51.70380156700042,19.725043646055447
386,25.688305252936882,22.931536282079
387,55.27400112088856,20.773592465562338
388,50.716958078787044,21.369136849509243
389,48.72985199122286,16.932703622044396
390,29.973270798620195,21.157794002177656
391,65.65430045708106,25.276692845412406
392,67.4512926895425,16.134074740660516
393,49.84268749944376,20.234546021986567
394,56.855224267958725,16.910955165617967
395,62.09754988638405,19.888426392997953
396,50.15384357352733,12.87404502556235
397,47.12256933954569,15.731567174633696
398,50.671468648559,25.311320951193366
399,40.35343456777763,20.889125633041967
