unit_id,CropYield,do_ph_acidifier,do_iron_fertigation
79,62.737875856145216,70.0,70.0
80,58.87547916240439,70.0,70.0
81,68.60253444919043,70.0,70.0
82,68.47427988197504,70.0,70.0
83,63.01276051084268,70.0,70.0
84,62.22689927881603,70.0,70.0
85,65.07654051123002,70.0,70.0
86,60.9316797295302,70.0,70.0
87,65.33206131344345,70.0,70.0
88,62.85218390661647,70.0,70.0
89,59.03759558211771,70.0,70.0
90,59.312878140557004,70.0,70.0
91,59.62118060752602,70.0,70.0
92,64.49539395503236,70.0,70.0
93,66.42568809265204,70.0,70.0
94,60.475313532483945,70.0,70.0
95,60.96762860237891,70.0,70.0
96,61.89923516012145,70.0,70.0
97,64.85698736339353,70.0,70.0
98,61.76493496346534,70.0,70.0
99,59.05566713075898,70.0,70.0
100,68.6856688132597,70.0,70.0
101,63.516415276598096,70.0,70.0
102,62.933359761478535,70.0,70.0
103,59.86679300761425,70.0,70.0
104,66.93374115249864,70.0,70.0
105,57.576879368387246,70.0,70.0
106,70.70393168924134,70.0,70.0
107,60.46379788232243,70.0,70.0
108,61.972815630589494,70.0,70.0
109,62.76919568515868,70.0,70.0
110,65.83571010704557,70.0,70.0
111,61.36890519818762,70.0,70.0
112,61.023922909884305,70.0,70.0
113,62.79888501103054,70.0,70.0
114,60.53525004035904,70.0,70.0
115,63.07039072990124,70.0,70.0
116,63.16134422374043,70.0,70.0
117,59.10956375244083,70.0,70.0
118,67.53767741925014,70.0,70.0
119,67.07595900856752,70.0,70.0
120,67.71580945857366,70.0,70.0
121,57.84513583413147,70.0,70.0
122,63.08204102800987,70.0,70.0
123,61.469317650154686,70.0,70.0
124,69.90525511347958,70.0,70.0
125,58.193829512991606,70.0,70.0
126,58.739802343493366,70.0,70.0
127,59.919766196447945,70.0,70.0
128,62.354011721435896,70.0,70.0
129,62.778539087731644,70.0,70.0
130,61.444554096473915,70.0,70.0
131,64.06377489613905,70.0,70.0
132,60.02550378168121,70.0,70.0
133,62.877034810538454,70.0,70.0
134,60.485927902324065,70.0,70.0
135,62.07801370254944,70.0,70.0
136,64.5267199509308,70.0,70.0
137,61.74576457985423,70.0,70.0
138,66.1903828686207,70.0,70.0
139,64.7886215472164,70.0,70.0
140,57.82244500682613,70.0,70.0
141,65.0993488636687,70.0,70.0
142,63.00985772353881,70.0,70.0
143,63.78094909503118,70.0,70.0
144,67.40166191021123,70.0,70.0
145,57.59536013392243,70.0,70.0
146,61.131333756436746,70.0,70.0
147,61.38174787309004,70.0,70.0
148,60.79038891080993,70.0,70.0
149,62.37681545987024,70.0,70.0
150,64.13812275575994,70.0,70.0
151,64.52553654923128,70.0,70.0
152,65.95574984770964,70.0,70.0
153,61.973809588054905,70.0,70.0
154,69.63662948792837,70.0,70.0
155,61.607453902560316,70.0,70.0
156,63.84288270358921,70.0,70.0
157,59.371922883247606,70.0,70.0
158,63.86054737513951,70.0,70.0
159,61.90228977642167,70.0,70.0
160,65.75754874204092,70.0,70.0
161,64.8487202721736,70.0,70.0
162,63.802068832350905,70.0,70.0
163,68.69268879714865,70.0,70.0
164,62.39811205736012,70.0,70.0
165,62.75601656983514,70.0,70.0
166,67.2675516449352,70.0,70.0
167,64.4045489974314,70.0,70.0
168,62.1203184577764,70.0,70.0
169,62.855604172910475,70.0,70.0
170,59.1229623037742,70.0,70.0
171,55.589595198112576,70.0,70.0
172,60.530988514088016,70.0,70.0
173,59.20841703962967,70.0,70.0
174,59.26006348071883,70.0,70.0
175,58.39129163058042,70.0,70.0
176,67.24451081917731,70.0,70.0
177,60.18676250486744,70.0,70.0
178,60.84148687693317,70.0,70.0
179,70.79290382072506,70.0,70.0
180,65.45633026493596,70.0,70.0
181,67.0968926351614,70.0,70.0
182,66.63524523549144,70.0,70.0
183,68.89892137628323,70.0,70.0
184,58.91007398789219,70.0,70.0
185,59.5252368757769,70.0,70.0
186,64.44107307486969,70.0,70.0
187,69.14585864239743,70.0,70.0
188,63.64844591677569,70.0,70.0
189,64.94869695054334,70.0,70.0
190,63.991574283300565,70.0,70.0
191,64.76496494805626,70.0,70.0
192,60.11100009825358,70.0,70.0
193,64.72149159634377,70.0,70.0
194,60.15770503841754,70.0,70.0
195,58.988700257127384,70.0,70.0
196,69.51762458924597,70.0,70.0
197,64.91540374702595,70.0,70.0
198,63.93324246399671,70.0,70.0
199,63.12105605334494,70.0,70.0
200,62.301394954586215,70.0,70.0
201,63.50237967742109,70.0,70.0
202,65.28526272165735,70.0,70.0
203,63.95859201526696,70.0,70.0
204,65.68029339151917,70.0,70.0
205,63.8172484587392,70.0,70.0
206,61.146645209652384,70.0,70.0
207,64.87008819447759,70.0,70.0
208,62.85903306478862,70.0,70.0
209,63.03482358803742,70.0,70.0
210,62.72183790116525,70.0,70.0
211,64.9164046895454,70.0,70.0
212,63.916665292419864,70.0,70.0
213,58.59829481274014,70.0,70.0
214,62.96459255299767,70.0,70.0
215,60.18104586175506,70.0,70.0
216,64.15677589079124,70.0,70.0
217,69.23912721216655,70.0,70.0
218,64.31922827760968,70.0,70.0
219,62.79875179300161,70.0,70.0
220,63.54294477877993,70.0,70.0
221,69.62501192750165,70.0,70.0
222,59.17779267797991,70.0,70.0
223,68.7631516198295,70.0,70.0
224,59.383909664833844,70.0,70.0
225,64.64202550463624,70.0,70.0
226,65.88741878419962,70.0,70.0
227,65.63343953029067,70.0,70.0
228,57.74554000672099,70.0,70.0
229,57.6688992501048,70.0,70.0
230,62.54915866233719,70.0,70.0
231,62.80188217278504,70.0,70.0
232,60.308990924537774,70.0,70.0
233,62.059585297998325,70.0,70.0
234,61.95413520621187,70.0,70.0
235,68.47901013569924,70.0,70.0
236,62.240703981932924,70.0,70.0
237,60.85462906242095,70.0,70.0
238,65.40945917075678,70.0,70.0
239,65.7294979280409,70.0,70.0
240,63.08943518196806,70.0,70.0
241,61.972142435034755,70.0,70.0
242,71.10883198470667,70.0,70.0
243,60.21004186467923,70.0,70.0
244,65.27171621830924,70.0,70.0
245,68.62649810101297,70.0,70.0
246,60.55944505992813,70.0,70.0
247,64.35814823625151,70.0,70.0
248,68.36435572308433,70.0,70.0
249,65.94088307787577,70.0,70.0
250,68.45502372455265,70.0,70.0
251,58.576376168960245,70.0,70.0
252,70.94189854516348,70.0,70.0
253,59.08340746553633,70.0,70.0
254,59.95612289415781,70.0,70.0
255,61.92142498847791,70.0,70.0
256,67.4563356152753,70.0,70.0
257,65.3815766343023,70.0,70.0
258,65.61979751005552,70.0,70.0
259,59.80866157859225,70.0,70.0
260,66.46146873694201,70.0,70.0
261,60.38215942900117,70.0,70.0
262,63.70673421216328,70.0,70.0
263,60.489680911616745,70.0,70.0
264,63.74971852930641,70.0,70.0
265,66.94636887273091,70.0,70.0
266,63.817152276660316,70.0,70.0
267,65.54242533061712,70.0,70.0
268,61.61148562282385,70.0,70.0
269,70.1764170046315,70.0,70.0
270,65.88517081199566,70.0,70.0
271,58.14928694379065,70.0,70.0
272,58.90383240079436,70.0,70.0
273,63.15799187634893,70.0,70.0
274,64.5091637667665,70.0,70.0
275,58.99647164647124,70.0,70.0
276,60.310621788381304,70.0,70.0
277,60.078389333054204,70.0,70.0
278,69.66536892177852,70.0,70.0
279,61.793676435843594,70.0,70.0
280,66.72353242550811,70.0,70.0
281,66.56731240849928,70.0,70.0
282,64.571524645436,70.0,70.0
283,68.37527964380584,70.0,70.0
284,62.767471274765576,70.0,70.0
285,58.04638359982998,70.0,70.0
286,66.47318248033805,70.0,70.0
287,59.95148987785527,70.0,70.0
288,61.21252435288676,70.0,70.0
289,63.68707138275514,70.0,70.0
290,65.76972387312719,70.0,70.0
291,62.21792658771384,70.0,70.0
292,67.66567549974009,70.0,70.0
293,64.31554218510307,70.0,70.0
294,62.23823172711397,70.0,70.0
295,68.25537718706221,70.0,70.0
296,61.37359757006414,70.0,70.0
297,64.13050641272677,70.0,70.0
298,60.28919368603049,70.0,70.0
299,62.29249256092257,70.0,70.0
300,64.04314542807042,70.0,70.0
301,63.43318819409991,70.0,70.0
302,69.34449546842403,70.0,70.0
303,62.73788823927666,70.0,70.0
304,62.18565947470109,70.0,70.0
305,63.455123361132145,70.0,70.0
306,58.31695503801917,70.0,70.0
307,58.787107358879695,70.0,70.0
308,60.293357240558386,70.0,70.0
309,64.06984118824266,70.0,70.0
310,61.05400248202339,70.0,70.0
311,67.43914476763982,70.0,70.0
312,63.76855169735949,70.0,70.0
313,68.99357274089138,70.0,70.0
314,64.11011818148951,70.0,70.0
315,68.48998065487028,70.0,70.0
316,64.52804329078191,70.0,70.0
317,67.10680634965563,70.0,70.0
318,63.55601442151,70.0,70.0
319,61.33837809038005,70.0,70.0
320,64.82256456959091,70.0,70.0
321,63.067610863540104,70.0,70.0
322,66.75462958822233,70.0,70.0
323,58.41810862725113,70.0,70.0
324,64.22919498909295,70.0,70.0
325,60.84292666490499,70.0,70.0
326,64.58772179360068,70.0,70.0
327,64.83095727145013,70.0,70.0
328,68.23409642881725,70.0,70.0
329,61.832677675465085,70.0,70.0
330,64.13385644322173,70.0,70.0
331,64.4053941106976,70.0,70.0
332,60.931456483749805,70.0,70.0
333,66.34369686098759,70.0,70.0
334,65.98469697797171,70.0,70.0
335,59.15146894839124,70.0,70.0
336,64.97124342190646,70.0,70.0
337,62.39603417218882,70.0,70.0
338,63.83312991380753,70.0,70.0
339,59.26380837563904,70.0,70.0
340,60.33203305117647,70.0,70.0
341,66.23799643833149,70.0,70.0
342,66.87454786145203,70.0,70.0
343,64.096191710672,70.0,70.0
344,64.94857414939915,70.0,70.0
345,64.55808485964957,70.0,70.0
346,61.15619085018867,70.0,70.0
347,59.70066901823606,70.0,70.0
348,60.10251088616614,70.0,70.0
349,66.44983932495451,70.0,70.0
350,56.76489156803019,70.0,70.0
351,67.55824957049518,70.0,70.0
352,55.95258349677348,70.0,70.0
353,66.67280579974624,70.0,70.0
354,63.60135915846918,70.0,70.0
355,60.84958227648028,70.0,70.0
356,60.18496077143623,70.0,70.0
357,64.57632845180413,70.0,70.0
358,61.456931703840304,70.0,70.0
359,59.06561632814124,70.0,70.0
360,61.771080000274694,70.0,70.0
361,57.763559664724184,70.0,70.0
362,69.62075276149456,70.0,70.0
363,65.14841923626724,70.0,70.0
364,62.87617573857633,70.0,70.0
365,60.54425329230964,70.0,70.0
366,59.667386942369994,70.0,70.0
367,66.76738200946231,70.0,70.0
368,60.91130649980141,70.0,70.0
369,65.86966240569026,70.0,70.0
370,60.5429290203483,70.0,70.0
371,63.19301351783276,70.0,70.0
372,65.99400269715555,70.0,70.0
373,63.46134103549889,70.0,70.0
374,57.60322565818611,70.0,70.0
375,60.951233861751774,70.0,70.0
376,64.86353393694182,70.0,70.0
377,65.55054704924345,70.0,70.0
378,56.78825444098544,70.0,70.0
379,61.361823741299816,70.0,70.0
380,66.1566121737039,70.0,70.0
381,59.472966205099326,70.0,70.0
382,57.996711156095735,70.0,70.0
383,63.711537797540174,70.0,70.0
384,63.32764856944071,70.0,70.0
385,60.43684454567381,70.0,70.0
386,66.38220430119264,70.0,70.0
387,68.26915246295412,70.0,70.0
388,65.74597029078694,70.0,70.0
389,60.5234765989614,70.0,70.0
390,61.4693673715641,70.0,70.0
391,60.06845077538191,70.0,70.0
392,65.69968987206332,70.0,70.0
393,69.9496114808034,70.0,70.0
394,66.69184478950704,70.0,70.0
395,64.26574438416499,70.0,70.0
396,59.369840794319465,70.0,70.0
397,66.62143095639051,70.0,70.0
398,65.50523273905036,70.0,70.0
399,58.980378234204395,70.0,70.0
