unit_id,HarvestBiomass,NitriteLevel,TankTurbidity,WaterTempAqua
109,-23.601205630424662,54.07598959390606,74.5748434044469,48.355300994188
110,-12.294842325781707,53.39497937465748,81.18905543891279,66.13438329570504
111,-28.60177542522993,55.19523509700959,64.55494930502391,29.12892671371537
112,-26.14862766670043,34.067765946008635,65.01239902484238,51.42906343253192
113,-13.975056408558345,32.381615469352035,54.18868335158893,54.8835997412773
114,9.585369415690506,49.90407821656237,81.25324192922137,66.94358385749368
115,-9.512225643688712,48.71638992102478,70.20409387541856,34.22379679864387
116,13.264178620167783,68.73171819193658,72.95061721785936,50.93375997838815
117,23.897347673690824,51.46257201419762,84.50534141530522,37.578437520462444
118,-0.6860468161131286,49.762122748218545,79.8900454823627,57.513968029130616
119,-15.627328650843303,48.58037616194735,83.96600160705998,47.06995553580497
120,-3.4466147101642988,39.06962618429665,75.39085043101075,60.99533316647792
121,-11.191574649294608,74.67997785284373,62.05546607692206,59.21641985530285
122,-14.68752382719805,37.52768105266566,82.13840181236685,62.07663288612732
123,2.354231132118996,37.313114215330934,80.26038015838557,47.31990248562127
124,-15.630812169914185,71.46486554392041,77.75016602984083,57.888111779300644
125,-9.602521682511252,48.6499808999594,85.79002038382254,31.48471167097823
126,-13.497150961839209,42.25659177554367,72.90422882447741,41.174552641918005
127,11.540092000766968,79.81146021408479,90.23175620359845,44.81156372132704
128,-7.924263402993988,26.97245907928318,76.33183575652806,63.43609407770033
129,-25.573241302996376,49.739273897105285,51.13536030211574,61.80236370522246
130,2.3849581133521305,55.57855092665542,64.68503526308109,48.21684105775748
131,20.417793834885497,49.96738941047794,76.62421724335958,59.503182519675846
132,-32.767269802206144,59.85770839470763,55.3584878774028,59.07416611748098
133,-18.44444033229904,42.95753969096033,38.98355720845238,47.77433371173713
134,-11.980110540615396,45.64461236521237,62.29467480554945,34.31706866396595
135,-6.6187765643275736,52.582074660268276,59.102000373560706,59.52659277613877
136,-19.28369321050611,55.02893687120739,73.53272132330255,31.947202984173927
137,-34.19147703346224,72.26694176539928,54.95922076929813,46.04361805808615
138,-2.39018093250544,59.20862392908936,79.1312022995784,62.31029462743177
139,-8.861910279647143,64.67884381164508,86.6376302518041,62.34848716253198
140,-12.139286850690329,57.29891165208795,69.4518007876698,48.78533627843914
141,-14.795868473767904,58.776248535969906,77.1663416871541,47.28945220265145
142,-22.015001248758935,28.629561099908393,70.47266165661603,39.6635011538223
143,5.2252574652257655,56.74825234055696,46.11702718036874,50.49505745632394
144,-18.733020567822642,42.43555082711403,80.47268822850211,10.96509404901971
145,3.1981662126048755,32.729411065451096,56.083617677104044,52.59200310138827
146,-25.576410550317245,62.908380473258845,61.675715863594185,60.185527960472456
147,2.005734071879148,49.14935587141359,75.96788526609097,46.93888911212037
148,8.196624190123025,65.64682064275473,77.34110545966071,45.531249336423095
149,-6.505223837715013,64.85867038027153,91.91483712912539,52.81257875716152
150,-4.499864470896871,58.974970308725254,72.45377269687522,36.87846707806254
151,-17.736002878341537,36.80242179056399,84.10489114793319,69.25305710070991
152,-23.542194561865912,54.38013058110266,71.32930600636948,49.973484612710244
153,-7.435701595097946,52.832616440604184,86.2551849784348,47.14040549262798
154,-17.93331749437303,48.11820556708822,66.23681584487957,59.61897062630578
155,-9.615580531082468,56.15991826207785,59.30120050656242,33.38045873761044
156,1.8166478287678176,43.4655126635388,100.82720988118729,48.02040264805862
157,-11.182646706032333,76.6857248541845,63.214445777824004,52.956756364732634
158,-22.341791106049165,69.93560953070406,65.98547494602495,53.08490987807634
159,-2.8058180681449727,48.463322820431074,90.72275013649165,69.75828265375509
160,-8.367893040544523,58.56583111291392,69.78574814227657,54.07613829714829
161,-1.6720243351806732,68.13997824673099,79.66745427563303,61.23859510497046
162,-4.391274700414731,37.87676447684179,65.28448407875834,40.650772455925164
163,-6.508865582225607,42.21583753216993,94.79746426805589,70.76857031846818
164,1.2714059970222937,37.42796324703306,86.5746478059443,56.04076080366118
165,-15.107290090396473,60.24228069705013,71.60851694781637,73.05994048707436
166,-7.011906044427617,67.25693058878842,71.03530955443125,37.55386770152687
167,-14.751029886046634,65.55231488347461,70.40401079863297,38.84172523362054
168,-27.276126810210425,30.19551116770897,47.39534062263354,67.14226033053117
169,4.710353950164747,53.142080218805525,76.84919813535372,36.78848367312625
170,-24.41218003883484,54.81089298392274,61.35075513227544,24.878474509123894
171,10.107366981259311,41.226177220460606,70.38585136844993,46.74456989654779
172,3.6696974291098434,72.52918954591476,93.72067638810483,40.49086681917851
173,-6.861621971516556,57.89223409735057,68.49764438215567,61.08585555851382
174,-31.96849986135101,66.98199805523369,47.11243449829684,42.27401821653767
175,-11.52001520531243,26.567335678797196,77.52657522351167,40.05596894486302
176,-18.88424971647639,35.174031311012754,81.25153263057533,58.52714954039227
177,-17.267388295493223,36.71810265659547,78.51402677844031,82.7352900397224
178,-19.507856081208736,43.01489451432265,82.28861610990698,57.48359279685647
179,10.432683765770541,35.24554733816185,78.07433717721209,55.61785456779567
180,-16.5599052104467,52.34335702720417,53.23904083982729,56.87560749101466
181,-7.422598631715808,48.21650987542564,69.27716437459982,37.49493744424438
182,-5.850078059171327,56.095676603006616,96.34970646512355,35.581016907644525
183,3.734182777987325,43.48072661576068,103.26987157120524,43.54261049468912
184,6.450371521512258,53.95525078869109,80.76086700649849,49.4419824576549
185,4.8637691904216975,41.93155041138871,80.78032168450014,66.86769318211273
186,-11.551320101154813,64.59913518729027,43.01364426169435,40.76560946809701
187,-7.935650452473052,44.7018851141428,81.60978790261962,69.20441314594036
188,-12.328653580622497,69.4334754063972,78.75579972561658,26.984562654718022
189,3.4183194864308533,18.5160263456758,61.71019847386338,27.06193258497293
190,-8.881055725629105,66.12708819023595,79.13320410282898,44.589828680261746
191,-8.219935672553389,52.53595428249492,60.40140138344694,27.783819982425186
192,13.154234834915545,47.6521066716672,82.57734105768169,46.22647311865433
193,1.621013386306772,56.99545759370623,95.82666071530326,18.573891028132888
194,-10.902298127818115,50.33194957135984,76.72411268748792,40.84506110094509
195,7.63915463329268,55.983361019278064,75.09628766203458,62.37944677145509
196,-0.9481588242326997,43.5960399161431,83.3663638835535,43.291644335373476
197,-18.90549277227826,27.02604064070692,69.73806347269228,43.76238417982906
198,-12.804189268508665,32.79028113301414,68.71254062873223,31.46457039959372
199,-16.347177924209575,56.95358847272622,86.95533051473512,56.558594355876075
200,0.2541573025746668,50.96071243763023,90.00743304313126,28.165643970739588
201,-1.8955772218091171,63.93099912530311,77.43095228280438,31.78553380342876
202,-24.737349502635105,39.98268228124061,64.0480904479377,53.28522508871591
203,-16.635377071876903,55.5422546146145,82.84820421913228,60.95082210415393
204,-1.6923474843587245,48.60111840562861,77.07065665429894,50.74048617007501
205,-18.839426088654257,38.238313530460616,70.34671623506537,49.473480631421424
206,28.662571740514576,38.36681444459828,84.13788902132951,66.38502657958355
207,-23.319010626894304,42.642692530249036,64.35575352565498,55.88377484857064
208,-5.342352321820479,50.509399346374025,77.01388103544303,54.25888403091795
209,0.06598260628228814,56.924336022308786,72.8332680869896,53.35539714534073
210,-2.6846497323989738,40.290269935589905,81.62781620445409,43.72019942653977
211,-8.751359213961745,69.80525245549158,84.99053877810113,51.73392344989431
212,7.118562410371658,48.64284868909423,84.89552484022204,52.816423731374606
213,-16.273756587140255,31.433744551273385,75.41549184300571,69.6817195737527
214,-16.319550224920334,47.86918456707947,65.82182860641198,38.4922949219672
215,-7.579509416625328,64.9736254641362,80.33103363625325,65.45356504091454
216,-19.840777343067963,35.06136721995212,58.96739644531928,56.46338043477009
217,-14.263689881236397,74.02151432112703,65.17607702103335,48.77322166234627
218,-27.973164817783925,39.248368856998354,56.046601078064185,37.468303567786144
219,-9.806637139946158,56.977562808466736,83.70234655601378,37.09939381378045
220,-28.928643361636848,68.33348780847538,68.55524400676866,48.68069574253326
221,15.599926238035925,25.66107441176542,83.53653542269916,56.42941770288485
222,-9.90499425032593,49.52557261573182,80.2994962958275,36.88833545500569
223,-26.5811920689797,41.56629683282744,56.75499909006625,59.01479602688243
224,-11.902902982128984,53.60615410375814,74.72892045811767,58.88141664931037
225,-8.647951021166708,55.40184691399694,61.00373179733221,71.28482696536128
226,4.714273490625922,50.03742391341117,65.88981554304367,74.12675827128334
227,-21.710741666205315,68.83186892418821,58.80084922036379,33.44633144036707
228,-0.6691351347985028,64.86319525421837,80.22453786959599,36.0285099330536
229,-6.478594445438663,59.128877310659774,58.65365871039573,41.4785487133236
230,-25.72569285037113,50.574181029109596,50.279114109548,61.358590865607646
231,14.07321880286663,33.37122291367103,71.68268038187253,44.428512456460986
232,-24.716443577768842,43.628669943826246,73.90963655989027,75.30084794490512
233,-13.069606222053482,38.54656027069314,71.46136403980195,65.37345497939585
234,-6.320832935196211,35.68573774780129,87.57390181930094,52.59041863020309
235,-11.701244172595166,68.3749410681348,67.38580613903726,57.71872568414635
236,-17.20052374991323,52.91755625246541,62.514628358955974,39.08890552266541
237,0.9049791087937589,44.05119263258277,68.74185808970506,57.58186868560209
238,2.6279182098250655,40.50319015217779,84.39382048655142,58.084537435296774
239,-10.091065093418615,67.74214019982637,95.0047775716598,41.072783145470254
240,13.005857532156174,38.775337887152176,77.26413049277961,58.246975537007536
241,-23.333999111188795,48.1746821832935,63.05383080155681,5.758261005200988
242,-4.233718272862842,31.61310640422993,70.38032819274382,72.4503714052108
243,17.187270499236206,11.484282923624841,81.70666288905815,54.3415987699043
244,2.721934559269071,44.65710719746114,76.29635862375048,56.08914566271402
245,-23.830558597118493,21.27980482271274,73.17779947121139,43.97610731489897
246,-24.739287577836986,38.34917924258081,54.765707480871626,42.05921210964139
247,5.21951021110447,45.340398956150764,90.2505116262863,62.603430092000984
248,13.747265471556142,69.97299530437994,71.36681633036186,34.64254326073223
249,-13.283442947279255,50.09714272575815,84.25357616712027,42.18856644195294
250,-5.359434920396781,41.720635382233645,82.04787088715584,52.12381190522906
251,-7.05042571872492,67.93868265584169,60.95152592892797,41.72025852333744
252,18.457848789955168,55.875570268769636,88.85810306348478,41.33632089232561
253,-6.099620254918819,28.69829200187069,73.37893115582804,57.94116668947992
254,-0.13637906580666836,45.281753808990736,86.93617517529259,43.535767384498335
255,2.054949634566758,57.53542412109522,75.25844849539847,49.473276340472744
256,-5.944297598683877,46.699595091998276,68.69780153954093,73.2600611296404
257,-16.08005208824138,70.46510839335936,70.51614749578798,71.49218324951472
258,-13.652391046315454,40.432387685841185,84.72463088072121,36.45796192384677
259,0.16479097545679755,43.841828095824596,85.8664267452911,62.95073363469145
260,-15.231602517624589,56.510908609146185,61.26212541805876,26.150559875960152
261,-12.338813187203915,57.943529932811,56.213801053815814,47.031240250636074
262,-11.734136189070822,47.641131234332526,66.90087139742788,65.2057846769783
263,-26.427777973289068,56.84610234514411,63.95326147629097,50.18525671515103
264,2.1051214805545477,56.22961107031707,63.65734804273503,28.51135012658864
265,-30.4812120432763,24.759277895511097,43.4447043033231,64.48651981158243
266,-15.122578236363148,17.13134496684892,58.44705895992357,48.16490842937446
267,22.589941373382032,63.2101111288992,85.91470393448598,46.51288833979945
268,25.61232476342272,51.0002871805344,92.96888162586652,68.93549741273118
269,-12.352073144112772,49.14357863595311,77.99334453446855,57.88918535739443
270,-16.114060980208126,35.60159690147508,57.81239151430721,44.305982035402025
271,-6.910514006071972,51.935964632785755,62.1538069628722,45.884879824911366
272,-15.649606999179346,52.42933217412398,74.83050765826343,36.89602951793985
273,-22.11202544106226,59.28958960016554,62.15473777012771,42.95611474167243
274,-0.30953973394801526,45.70221677549914,86.90479230789163,64.01145043719097
275,-15.317456874274571,38.25120726566198,64.18250316638907,47.10154645671181
276,-30.36267190216792,33.7330968240651,63.7188228113995,30.98899292084613
277,-13.156601617716957,40.50989280630345,77.81941692576254,42.17942154467406
278,-2.698093686461191,60.00543363886442,65.72670847697547,49.03503124029682
279,-17.464360228698354,35.93638925958584,70.26728480748945,27.84752360944667
280,-18.99642638952279,40.655102908331244,71.98717977660847,27.90601698240932
281,-9.680231510151145,46.47426859152408,71.79362029497318,36.80080322790339
282,-9.60781221014081,53.91984359530808,74.30608050321644,43.855868163615206
283,5.0293279131791495,43.32344023565221,78.52582301170284,30.639405652088186
284,-16.488317503373196,45.57736586984147,71.85482519048857,44.26866067894223
285,-19.762845545364424,72.42159394718102,65.10969482993399,40.04026314088242
286,-11.655084607068797,29.06661404720902,66.1505597993893,46.2608652078264
287,-0.12463883459690242,65.89416489936661,91.20877551875024,46.97780463687635
288,-22.766695920489326,52.84437030579029,67.05664218019454,69.22236583088048
289,-18.64335338877899,55.29585543428369,83.21945334437666,50.30824244239193
290,-5.431299055079583,63.379008171462395,80.64882510568611,56.90951556819776
291,5.393655594439368,56.53888782510871,94.0733679492081,63.09096896988368
292,2.623934629233246,53.03426372773029,75.15560605433856,64.22644715956943
293,-15.41206317255186,44.910524863013194,78.21738597719545,36.774270524340935
294,-24.673641059578905,55.87589200248814,65.54815939926509,47.5113687673552
295,-5.416205287860444,47.7219129403599,88.08769699581107,53.835889292982024
296,-5.268991498875311,75.83367280939369,95.34984532563573,64.55088884097317
297,-5.788831390540491,47.66436535616998,65.26142312209024,69.66792791466328
298,-23.060104699994724,41.79780275866454,67.60171836982654,35.5391302155681
299,-21.72050087859357,50.350364980812266,67.66874906716897,43.41392102468529
300,-12.329652349403835,45.77977870933549,65.00012884869948,51.0297516669177
301,8.982353901411749,47.35802171720653,87.70880577795303,51.506081804311485
302,-3.4058538164589796,65.1013125449985,102.88893788530089,43.846683948464346
303,27.933522619099087,38.05545184771732,68.19611863219517,45.4290897945737
304,-5.703934482411041,35.47206719695723,93.00690412529855,42.24785270343992
305,-13.240721951536898,31.14614928612106,82.81296351474323,59.16879484403053
306,-16.881253526281213,59.10258651672779,68.99429831662577,71.178766348684
307,-6.052697573518284,74.43916060714133,78.16281865230523,64.99600299408102
308,-2.787519980629205,53.47919515830716,50.99340397272666,33.116683797189225
309,6.788701794074115,59.85605053675079,67.9606755936009,42.867193907845156
310,-0.812372812927773,24.019106129826444,80.59233609881123,61.47780474802318
311,-16.15984803476057,46.197254590105395,73.90890004873641,43.84442642361253
312,-0.9251705931128047,60.04243383696822,76.52799329161618,55.69710629003463
313,-12.898647440398705,65.06752745084663,81.82643461024968,62.19736752613419
314,-0.23792988065626197,68.62511441670395,60.727157674396096,61.67120842893025
315,-23.872057504832917,33.07579537719548,72.05531419467658,33.75293100359129
316,-20.721881459866495,51.4951274362561,78.60565252814816,53.58180946846898
317,-9.785087228855376,40.09257840210745,49.59795872556677,35.81171345833011
318,-0.6273394077840271,68.4289200518828,87.45959350342417,70.31772502113746
319,-20.190157540415306,61.09615112443306,64.0426635958562,53.193064501917824
320,6.2731448129207426,62.75240917682061,90.53034375885052,59.64837815022792
321,4.588249155991724,28.04959304516641,74.38661389281305,49.05760744743316
322,11.683087781773736,38.85492411551638,87.86961145288466,50.754577022816065
323,-10.218388102756476,35.34596721754239,71.38205223519526,56.42783170101337
324,-18.51143553634356,50.81512979007331,68.33857277201615,53.88127486724982
325,13.009565902583098,69.76633411391369,95.79128039486396,62.94307799952529
326,-20.974224701959432,53.57127792589127,68.9213043898445,64.42131836325183
327,-16.97771373317619,37.14275913718893,75.38611959377559,66.30943726007969
328,-9.109602049176697,49.293442169957316,89.99059433563743,50.28937286799854
329,11.75462250125836,68.13341359171905,75.43146822526755,62.56089230394666
330,-11.913933941266817,40.5825491878562,72.86872470556143,62.792633861439064
331,-16.140898237994953,50.782974752308405,85.0749936907473,61.66923944624164
332,1.0859935365031257,36.23068258428014,76.47103758361949,51.22008132514084
333,-19.232730841661844,61.37123212180876,60.158801243299244,52.50322422535153
334,-6.273105875311172,30.101425162748225,84.19359685375369,60.95170357624875
335,10.636346997435421,82.09179822858555,91.56263629217425,54.59500163655457
336,23.647082845217042,59.26684698634562,71.88857238103444,58.219279883639174
337,-0.8893309023751135,56.26746976721423,79.99373919732686,64.0373301681752
338,-17.33944035592616,51.527009445229154,77.49739723365752,44.507481084689026
339,-23.89835623627058,41.182423000129944,66.75083532322634,79.39518516336838
340,4.076797582483647,57.534092500740535,88.14841165977842,34.54738636958525
341,-11.65533686852734,54.260109073150765,82.06832887855289,34.093521015783395
342,-18.397460521291112,45.973944741403955,71.26235683460973,50.438638886396625
343,19.603063262167268,39.50067329583385,71.55962684940255,52.26158912385454
344,-17.171697238640217,49.341930927860645,77.65180873995278,55.134962729387524
345,-18.238444465863388,55.76759285405608,63.50242885674426,64.63203606094338
346,-3.1689294615478945,38.412991097079534,50.9735210882516,59.2435402444799
347,2.839424953780589,54.5230120292916,71.12478995454903,58.31749751035407
348,-21.700984723359618,59.97114656396468,71.6360449311058,38.39263007483859
349,-16.94630150399237,38.975762568260606,79.91316553865605,44.6712623550591
350,-12.448672359296253,34.42770034900158,77.26423811775837,45.33791835898108
351,-14.71086282460536,68.24247525686208,61.87902511939927,30.56048901976129
352,-8.657827495845417,35.55551526362293,73.8763479416832,51.14587430880144
353,-9.55156994440041,26.317415554740432,81.01894153862577,45.45858581763843
354,-13.838795454389112,48.01470729667977,73.80205917586635,63.885262159699764
355,-21.072492753585163,51.38636659696558,68.79055114652759,57.58410780087471
356,-21.853953819698948,52.87582081770438,54.593926442523,58.07615542070825
357,8.427280914098002,59.50522299912374,60.10613919395744,39.30644930410088
358,7.837904720653635,50.79921738457393,76.908060080053,57.39473507224982
359,-3.1090824146732485,40.53008499114344,96.2983370363185,38.945717749274976
360,-17.584070316510736,52.51855226299919,74.27642009775269,44.57147468454885
361,-11.400821289963865,65.1695573198827,78.2986269862689,37.302643840939325
362,-26.418040869715373,34.671990447845694,58.828607718401635,47.77619896020982
363,-4.817738970947683,35.9634073108846,77.00789611515721,41.121727226191275
364,-3.472103322252744,37.50837006718386,82.48594066384452,41.75527947926011
365,8.314272636493063,61.094052144177006,80.51842079055476,86.00522920444804
366,-3.909710817083454,38.727248016310114,47.34714070967867,38.2169502946345
367,-16.463290576097933,53.2298201311632,74.82476078866337,65.98371889986501
368,-28.943961405035996,69.62065988727034,62.86884491805963,47.51748821545611
369,29.40902055816426,35.28748986639205,88.56599434745617,25.944244458746052
370,1.7831014825480933,45.59760257008422,86.09161287380671,24.646990173054938
371,-27.60308063257731,44.23300347276698,61.43734294270133,51.874523830315326
372,-5.420495411802932,65.33377125790551,76.35609063455314,38.64460830704488
373,-20.892676101335763,41.57958066772176,64.82050794348122,64.70686586313165
374,-16.201049684282196,37.932122487182596,64.09927445529043,50.524686426473686
375,-14.80315913273672,62.85733572218686,92.60414148776697,39.566416513581494
376,-18.36619666351123,60.418403810199074,73.77989128702592,49.8640995472735
377,-0.9328909957750057,59.74231179026516,65.99938595367281,53.853446447818826
378,1.374960817095273,27.332808156410458,93.2290250459782,6.199877310937921
379,-6.137284908554952,48.55153854903902,76.9351659643407,48.2430575506486
380,-38.18912568196889,48.82809394002089,60.141648702707755,38.07107719648507
381,-8.986707714474367,38.78098310462536,77.96036152554426,50.10377070937699
382,-16.21776358230955,58.2284809642574,75.56219966575433,80.49066239332357
383,-4.36790857524552,47.45657199523204,80.37790518924655,69.80661520353685
384,-24.741854634068716,72.74998933114956,43.65929852139923,55.50487210122856
385,-20.35591544273492,55.928655148699555,70.72263397879783,61.201693235195755
386,-32.959184291797634,48.64266175485159,52.880040699045615,36.44430013755543
387,-2.2756314919815255,34.89230649584129,74.07122580847852,59.849767467572676
388,-18.736750411603847,55.815923409078835,62.71288370291278,33.18725110247776
389,-8.151974789571888,73.33758678735519,83.4085348236399,54.760612337086684
390,-15.16250762644121,53.91185445189344,61.562901392957535,42.78357255631778
391,-34.03675502629072,42.14858328628511,46.65741895287134,53.674299648785436
392,-1.437019635512696,39.1147124648875,79.0385566516762,65.07796575071976
393,-5.129594983722181,35.94373843313721,63.2206614822938,56.706825737952784
394,-15.349008733336904,45.81271241727122,73.43664913684624,88.46489981966295
395,0.24481822008786014,68.41483114831027,88.89806273511738,34.22561281300977
396,-15.194988050755727,64.76713202002253,62.47299098592827,51.25108564495935
397,2.912852839493441,48.64517769626055,67.1172942410123,45.287815042656945
398,-3.9867322815491884,40.58045568927718,77.28288607651716,51.142946964889134
