unit_id,HarvestBiomass,TankTurbidity,do_Aeration
319,29.234265970607005,83.62001323450099,75.0
320,31.51253605990876,79.0745452204603,75.0
321,35.80976965221917,81.76161438198258,75.0
322,30.0810575023539,75.00854211265562,75.0
323,34.84495758271419,96.23901972507714,75.0
324,27.502432670762243,56.99718145407525,75.0
325,28.83141844358881,70.49403691534586,75.0
326,19.637374500727965,56.50159660506979,75.0
327,21.69177638048348,55.90608191720824,75.0
328,25.047319058928093,55.14075614949599,75.0
329,23.832059827928582,72.4184967196782,75.0
330,35.07683454191851,89.16143408321422,75.0
331,33.527982241607475,73.7144932783276,75.0
332,26.102203104593936,69.37570187490535,75.0
333,34.09633793254038,76.80192218261578,75.0
334,23.879290329832525,56.91763478379056,75.0
335,20.942820862821772,68.21854361220186,75.0
336,31.120923588358025,77.23131871808029,75.0
337,28.792844250313298,70.6766718369438,75.0
338,28.72024525666759,76.35533929215099,75.0
339,21.744024720718077,64.29257594923152,75.0
340,34.6607099872571,83.03912587218524,75.0
341,32.23149064734659,70.62798189615856,75.0
342,30.085557592956043,66.88157473690376,75.0
343,34.86259178096124,82.80573119707194,75.0
344,20.096412620235597,59.918209348339055,75.0
345,29.955532471041323,79.11328138806296,75.0
346,36.264730494575815,95.69959024714753,75.0
347,27.09705861439766,67.61290930704753,75.0
348,29.945044308048136,72.77267287240815,75.0
349,34.72331252196384,77.1855004358813,75.0
350,17.77033723627187,68.48181483606045,75.0
351,35.22679786306348,74.17533173386212,75.0
352,22.59549253841828,60.37339548045056,75.0
353,40.487664835229126,84.43848664424347,75.0
354,29.751559813614037,63.968781554415806,75.0
355,24.691374345922732,66.25162366937803,75.0
356,31.43703317415589,79.10402054073717,75.0
357,44.23621366720719,101.94493636048276,75.0
358,28.36193948337478,77.33577923618914,75.0
359,27.430744924140523,74.25578556424293,75.0
360,25.454145776917848,70.01047346689471,75.0
361,29.304250198817947,79.48496553348714,75.0
362,28.893028975910003,69.45501580086365,75.0
363,27.264461161387292,69.27664615999338,75.0
364,32.324108164809395,81.76021645326998,75.0
365,31.458934407140127,80.95199905897299,75.0
366,27.61246582238983,83.14306500970814,75.0
367,24.545635790945028,69.78973197985606,75.0
368,31.620216600536146,71.66798063863634,75.0
369,31.112504091559387,82.2516412963456,75.0
370,44.68228356924917,109.65827081376726,75.0
371,30.969970809788222,72.46841667116382,75.0
372,34.48937398659064,78.56047410729161,75.0
373,30.488983411997904,72.78146222357253,75.0
374,23.49369035950191,68.64105666683353,75.0
375,28.261266764957224,71.4653382695324,75.0
376,32.16997268462184,71.01073479011143,75.0
377,33.05921689453249,72.41619705475416,75.0
378,13.475517205637761,55.71521434064075,75.0
379,30.24260619440633,78.10505328587655,75.0
380,38.60708034912223,89.54950989454929,75.0
381,26.910919370285082,74.78523206599291,75.0
382,21.211816143351836,60.46657001099849,75.0
383,39.26199479105073,96.6130092005246,75.0
384,27.101177714063944,66.08734311918278,75.0
385,18.571909822285477,54.37714594473788,75.0
386,29.625837907236676,68.87118802214431,75.0
387,41.133539026136496,77.75517910259789,75.0
388,37.16912859358462,85.08213307354424,75.0
389,21.487388642467263,71.29722533390412,75.0
390,25.68174611663857,69.57043942611676,75.0
391,27.634151104369295,71.85160160650298,75.0
392,32.050059952494564,75.91975267089221,75.0
393,31.767250319608312,65.02440864432317,75.0
394,24.134697485922324,58.85193720155272,75.0
395,37.88550060160589,94.16362789608145,75.0
396,18.391099992444794,64.35576121461452,75.0
397,37.289874346747105,88.96534979301455,75.0
398,28.894919185925755,61.782483943916226,75.0
399,23.080767517145556,75.61543837550877,75.0
