unit_id,AmbientRoomHumidity,PduLoad,DiskIoWait,JobThroughput
51,47.29952774947527,89.47459122856681,66.07646115281993,-52.363520762193545
52,55.923466614581336,80.1751961999928,67.35155091245642,-43.10248344493049
53,71.94953557163781,57.468973737932494,59.61844430105931,-35.79999009929145
54,38.42382351838908,65.73138348374738,51.68885207550568,-39.786824016845806
55,34.18918300682358,84.48566455333115,63.224456625415485,-43.53140218544985
56,44.45401699829389,86.02927072387214,32.08521019427187,-41.81054115406247
57,46.41720863842272,77.17444697426788,50.790795514464676,-51.14570087141094
58,46.73315883476376,88.92076295475329,59.883200876186486,-6.234984764572954
59,42.17033542202742,92.49554045540233,53.118789456873415,-17.610425025539385
60,46.183900495066084,58.47646687611554,79.82240821703527,-37.10275139394746
61,68.9213255692561,58.14116840917441,38.510228663810985,-49.552038416146495
62,46.61685164385127,77.147251256542,60.04009795099563,-39.84613044060418
63,49.49260086217257,76.95894533796968,32.903803194157376,-51.12018224443531
64,74.9830102650817,78.42555100939151,34.639682415645,-22.505607331721425
65,50.42480787409782,77.67531334696136,38.043262513383695,-43.51115674688381
66,37.28196819110609,90.11192868151107,42.07541912958197,-52.51724958448082
67,53.96894722942747,87.52606001288461,40.33123060124769,-49.90895451356062
68,44.86209872658475,63.001113203875796,43.63534253919987,-42.855726534517316
69,46.476278790591465,76.95656078781357,46.49364265241884,-48.528525317002
70,40.26514111955048,78.99964927256497,46.40880957379862,-35.20649642472095
71,53.519603473502826,77.10160511336274,48.797090403388225,-46.95801546975994
72,50.52573765474967,71.92435348422651,38.217065843246075,-39.78265905491858
73,36.31861909790513,76.99976796371455,65.99512227654209,-60.60665558915712
74,48.738384065511234,76.73304617809612,40.71659603622866,-23.86915089988381
75,24.368393908526198,72.0190073955927,56.047848091276656,-47.96021110648138
76,39.52339476721612,77.61921790276693,51.12468273804131,-40.21444989639062
77,40.791069852729464,47.61741972147474,40.74201340490786,-52.25256089314174
78,41.324834962515524,69.1211806786417,56.612954316721456,-43.99993195100827
79,74.17702671199034,72.59670241392386,56.33503337043018,-26.743217155563002
80,6.405600632915975,83.97926458570693,45.37359096207677,-41.24258638219297
81,22.88651122206645,74.41486255271535,44.62621034431155,-38.45105936340458
82,32.929308779733695,57.68880381691274,47.62662406706259,-39.60575030264956
83,48.09494753813481,69.80138864155956,57.71631888388874,-41.64017742097843
84,43.966170945773335,66.25245433822634,44.21863457166411,-35.114855342084816
85,61.17442733541084,66.84887377517016,66.08808649751055,-32.96457294473318
86,34.485269058225434,60.975691464959034,65.27563122310818,-43.978501300630185
87,58.10467732312538,66.71267274945556,67.55990919150193,-43.066646201971814
88,53.66460421123856,83.99194846675498,58.10574146451156,-28.842777784096203
89,41.70254957956605,74.54434121182403,54.56644196531912,-44.77053997230708
90,50.83840426499855,85.41900976342298,35.27057360726388,-39.50892372895919
91,61.658009734750536,65.3526735847903,68.89982721201403,-50.02894793692826
92,49.06838104783339,85.93048881838963,41.54393386205306,-37.34432869013618
93,64.10148979696604,68.40395909351419,51.196872004638394,-30.202291869636568
94,48.69551897176272,83.22953745334164,36.03652668655448,-29.091589519241747
95,65.69937840454804,65.76151097576685,50.329884984475505,-13.003971170332335
96,62.82424595759262,75.30664874230807,57.5065936584226,-29.031703835627866
97,18.451705528127967,66.80169390299501,44.518812331455585,-15.405159530661008
98,57.3002517352156,74.54971117523945,48.11864008019039,-47.87852867881043
99,41.58885326152025,83.99048596424616,51.1923399929845,-36.097579933984974
100,44.58145137363312,71.97900073492836,63.89731121208982,-29.676829259055356
101,43.84510551046063,84.1797426087689,40.12374129627381,-28.885172070346325
102,50.16915174839239,62.8769859858271,40.25523184967817,-10.60185605857905
103,31.614998947629918,57.31440072488319,78.14424411503254,-44.92187377179681
104,55.45698321002909,73.30289499272743,47.100078412777265,-25.55938341241009
105,42.825246998857644,83.98718254560004,46.761835065851486,-26.405212804371452
106,46.33665645027194,76.78627689465365,59.9092630232664,-42.39462834223801
107,41.98386839588541,64.60105105550856,55.78358928608618,-52.97355150215501
108,45.81257892176843,98.13968838878684,54.537928033869925,-31.054815605195657
109,38.02474939122935,69.52335599717576,45.89843884257279,-58.43985547430116
110,55.491936347447236,71.75487647214739,34.275398827715456,-19.70866277796416
111,62.84958705186841,59.53894245583323,41.31021455045426,-51.312477961806444
112,56.68393987399825,69.18745026103275,56.09810276586999,-41.25152091044053
113,60.558998293643015,57.531441033866344,42.83950834918875,-30.45580284982638
114,38.7947067678632,92.39821556595737,43.82638010638744,-37.76032606078564
115,57.416345541913955,52.13222136293377,42.682521816143115,-46.272624038397275
116,42.04696465257671,67.20335259560153,33.65905613300602,-49.321539328795375
117,48.01712748955499,74.77696765341786,30.900631599862663,-25.308998868205872
118,55.152370298960825,81.31239097731523,28.75985934067566,-23.12006992471915
119,45.95104334087506,82.29175180175285,49.953889236626054,-19.83701156892408
120,66.36170558550398,63.22864698880222,46.48637887469287,-49.363331017614136
121,48.848855817577096,86.53258889624172,62.60381356379767,-20.322042103244698
122,17.18771408817975,68.23949164222927,49.65368651244432,-55.96940224177224
123,34.63491051361238,58.543854230517745,39.953267937708745,-39.94385600982841
124,51.728365339515406,49.08727731755226,53.5098310858869,-49.33125621733268
125,56.10878312034168,62.55935487589178,53.952763311845146,-55.793329997356594
126,74.21307597178006,49.26593572375018,47.308165430554546,-52.7756756161098
127,53.262002759037685,86.99544616210332,59.754421929993335,-44.64289780857264
128,43.44100387000553,77.03824844519896,37.55226326802056,-33.05408670785458
129,45.26228791883866,54.671547460195306,41.44710289389128,-56.37853759072348
130,61.071392769538164,67.36294851853894,68.55639331508108,-49.23038796405458
131,55.54207010918454,86.79705225725769,54.032826495936455,-33.669030241454685
132,43.0900431909144,85.88237425053264,55.95058414690231,-20.65756696841393
133,26.997625027572408,82.49058595109334,55.98205272504094,-45.35627877520007
134,56.76048246471606,86.05049500326484,64.4788287773509,-41.19663191236739
135,55.095623244307504,79.3938900746931,44.66314959636354,-47.99168059559898
136,50.786850833546794,82.86482635598625,38.38606726179294,-53.32624523791403
137,45.137118485636236,85.61123480652617,75.76682214299456,-45.018208022632734
138,46.619420268927804,80.01520679159756,24.1961078383873,-29.68450500121679
139,53.71035133819563,65.23514306850119,61.348618089428555,-43.28246339851591
140,57.88129460450811,84.88686340712037,52.4824640850789,-21.19338829350709
141,50.25590224839524,89.90543843037086,54.23475500573509,-41.13361682017852
142,36.675490410117035,65.66434826910857,56.71525344489871,-37.82109958107723
143,38.644998511984426,72.42179117415706,41.72237444357452,-36.60653523837915
144,54.26391252557483,72.49271601658404,64.45105893261588,-34.11857206046792
145,35.33975231438184,68.34331307940134,50.427509546327364,-37.65363915792918
146,62.763431637240075,74.8093529041132,51.31296066388489,-36.5463448386775
147,60.832484337283084,71.75961389679873,52.71489686939854,-17.060982854871494
148,57.30716637593877,79.13217748268593,67.53142894506593,-43.85913791641082
149,76.90114443418774,75.83296333288587,46.31666570146958,-56.22473847526729
150,53.25548555783091,64.606226358653,39.49872157721558,-45.378096203571545
151,59.41689758645597,95.04943911966726,45.771882200692154,-49.03809309637161
152,49.56999727730304,71.78102551345799,51.4943055613175,-45.08446666742044
153,28.664684063500882,76.93955538253161,50.54089122595053,-63.914714289963364
154,43.71087892207561,72.5064040809446,63.200894775173545,-45.14398867262879
155,50.407444863129854,70.50272909598688,38.67069986532223,-18.853002434306447
156,27.249209624387746,61.08813874679276,50.67442455725663,-57.5744403360935
157,65.41675603075278,64.61263698007123,54.113103632210866,-41.62566971137116
158,40.85201566769448,63.90974251040847,51.790527552820784,-35.309594058881714
159,48.84005950512467,57.7201547689618,39.15690529585477,-50.67933435270446
160,73.56815475490517,78.86419183102774,50.17639089221755,-39.131385669691014
161,42.03653779159464,65.08714767020767,32.19293076025757,-42.26809874286993
162,64.16746249939185,95.42962251795844,50.87072564397378,-12.03287255323243
163,67.41049831541307,109.81868259114425,29.227639153835916,-13.103478006023085
164,71.17805128685617,77.2574002906188,50.56804795403041,-42.59127736952828
165,66.25447722035901,100.79977395392531,46.628019883614854,-35.78205825317765
166,59.60563659837355,55.03350814353587,38.9047020506267,-33.52782440154707
167,24.42560201763291,59.86345794682206,56.459800150558344,-31.834120037510683
168,39.64128412563281,98.7243272700743,50.212910771827396,-47.911667627652896
169,42.26103842479056,82.34934837040255,54.64342267896895,-37.075848889051
170,48.659623835616806,69.26724086435772,82.20402019579275,-53.9970187192284
171,69.88907932141258,76.9620893094261,43.43351540037829,-43.04389063384309
172,57.381870102878224,77.94082435853392,45.57918112852241,-24.643935594989998
173,72.92437472723836,92.17010967940078,46.80779017705895,-6.1139453697725035
174,35.30337948761125,84.7877572217091,46.46291761910127,-36.517650559961616
175,35.0269799794894,79.37356701157324,70.1267266119552,-26.799345291468747
176,40.78023815386189,73.44838003074838,41.239904754312505,-57.09403069255612
177,42.51788106679146,85.43806678217041,72.3723786015191,-31.08512063498043
178,73.14406596061364,83.90422739272202,29.135196824108466,-27.820624664940453
179,65.9499982199023,81.28467512671693,29.59761318463397,-42.82462697624905
180,44.903573688215744,72.91354594927249,55.3717646316591,-49.38455807072645
181,35.79049840865373,74.28400473139835,45.83227919954068,-40.65197712317643
182,64.31421730549897,63.10491583248491,48.81768773040603,-48.086320795890224
183,72.64071814636604,67.31274187748765,61.74085302414655,-57.886066794776234
184,79.18612177332307,78.24950217602789,72.00965903962862,-57.76860879440281
185,59.284806822896336,77.15568826684436,57.50854718498993,-40.41854084727682
186,71.93176186912582,66.44922576830629,46.183497204723274,-22.940599661877318
187,43.11292370883652,51.28849333993475,58.903389322119025,-50.16932524606867
188,43.022018958352724,67.15708603105752,41.426275323854036,-15.502028669524211
189,60.90172196473563,66.8806752181095,67.53730010573653,-18.618433705849906
190,42.31340108806881,79.34114832471388,51.707887324370674,-49.219784479118076
191,55.61501038552071,68.0390192760246,42.05360623711867,-40.1525673047283
192,35.58973506500985,96.04276254105059,25.211602244866143,-23.89402504251685
193,58.850452600682445,71.36227438277228,44.23242357913438,-47.57595848702862
194,52.45592987723064,86.20232941318874,47.484502419483114,-45.925323448971724
195,40.96282993650133,64.63556889211,41.14022175895102,-27.18939880702752
196,10.767584358640633,47.99108352703554,49.45606038207092,-18.705415509592445
197,65.86320116797883,72.6343310262697,67.68520385759624,-44.97787906182446
198,58.862393860299036,83.02405941973494,26.849528860141767,-51.061483200101435
199,55.13582350825574,71.52562504154054,45.65553833439058,-46.83257617330571
200,42.732737468746436,85.34444937574793,46.06754769792929,-38.3763032863223
201,36.09067127331521,79.96057087784122,58.359761864845275,-30.380354484339524
202,36.502918889882764,82.07597266664683,59.16563247788156,-54.619979225501886
203,48.12244672802216,77.96182858111361,52.70038828508308,-27.35991262260576
204,40.647154641325,75.87236429248414,52.19200975539792,-22.24687778970526
205,50.4725849949992,89.26782225203311,40.78294568041694,-47.20964974531655
206,46.873901824436906,88.67613360994385,71.58461769743775,-41.27076068282051
207,64.04992840972012,66.90685010317904,62.97393555410617,-49.54259494662834
208,63.96945752366509,81.11954108840312,38.41928662379585,-39.50271759393554
209,37.32578178665624,66.01450887678611,51.33341813606245,0.2662543747370443
210,50.66013551334167,68.86598603697372,39.1747964523728,-42.521120401435006
211,40.05481408121004,61.901051021457945,67.95674106578281,-42.036782850950665
212,31.89683875066099,58.30130498254915,72.49128731074711,-54.525920947151285
213,58.59558963022586,74.05338800145098,53.316005818575945,-50.990552151024595
214,56.74944622004781,62.88847008702642,31.180112194356095,-43.991910734947126
215,49.140908733818854,82.67871287176268,62.29363519278383,-24.074129465790577
216,50.818430103473,87.56445851821047,53.54495321275661,-30.875133026223605
217,56.634430883321635,89.69915727217986,39.39910775615486,-43.59590767756642
218,58.33919193597423,50.81193493821512,59.93439498683567,-64.03840627915125
219,42.98162722012461,88.87147983024332,54.336999783630404,-29.070644768133228
220,41.48656469664209,92.6769637287374,44.92930593570709,2.762070926959262
221,36.83816116570855,80.79753088850482,37.85332507741455,-19.816342128311476
222,28.73915266395611,79.75200572374523,63.950064886443045,-13.600516477072173
223,63.40001175554266,72.5551200839035,29.150128408228927,-54.55484867587212
224,40.9742582272632,70.62283757860818,44.95619999496474,-11.644519361065576
225,32.495482779042014,59.19857047560602,52.841599501900546,-35.58527467743875
226,46.83131749739824,53.598504937866096,77.63123154373058,-37.12931544902756
227,35.71126363974857,87.47898443309994,64.09456457686667,-49.872212555886854
228,34.71262126311345,62.020931288711886,56.78624710735697,-53.0949421840585
229,38.889280510938626,62.15269067315616,37.744538978768716,-55.74130390901546
230,39.815451218813664,82.54470178190616,66.74114053011118,-30.897649262943318
231,39.243021699927205,66.82868671209137,56.3935528458874,-43.90890962231242
232,73.38008558212212,97.92024234420326,47.56017492977935,-21.72933862658251
233,53.25504823209916,75.64697996997695,40.50864344102124,-43.42785875398858
234,52.11827406986785,85.61920392170119,51.949876472860964,-55.17594908987284
235,66.76891701283361,68.78464011531784,58.53972360169303,-46.09577545188187
236,46.60692839017631,57.17723200505057,46.89725290945021,-48.78781119102356
237,31.741226532232247,73.08043293985374,34.85920484041961,-34.82695327689192
238,52.24000097948429,63.61149535703029,65.17488063609946,-41.33780123803115
239,39.08821562217503,67.81997746082499,39.39925224437157,-25.59208422960409
240,47.45390600198798,79.32038151548743,46.036874033258904,-25.469064964579452
241,48.50928603954683,53.75887101897194,27.90674261508024,-48.00019668925382
242,61.32859035210892,64.91037126247465,37.90928964251428,-29.727774701585044
243,25.12585197810046,65.70852131652298,51.64711593262355,-27.934248824892435
244,42.33377943107283,94.94030997537597,49.80081317091645,-23.323496176304413
245,59.92029077152998,50.664349605709475,49.107902865548716,-57.87978081095304
246,53.51570593814039,74.71376397506243,29.733117301124555,-33.93126446830838
247,58.36258384755144,103.9823997158065,52.62425758061119,-52.050617001389504
248,47.440214172768634,47.559876925770624,35.54106682970788,-46.14515099120118
249,62.63336022735784,79.88001582960612,46.70546185162987,-33.32009942720244
250,57.38465409865635,83.6329093996909,62.98551640149461,-38.48741409553924
251,36.31210374674832,65.66903429582597,64.9604537602564,-47.73371518489868
252,51.350676267981,68.76306733860666,50.91821434246079,-36.641860474910416
253,77.37817425863099,89.688715683716,55.09103685908839,-44.04113468242438
254,61.385874901631304,62.15961259637105,38.462665609778746,-54.770677158848656
255,61.377609163499294,88.58890540961546,51.303306987343184,-31.67590246992071
256,50.4389887562614,79.07100877211995,52.671833285522965,-40.96704037576326
257,38.47066600551229,53.9159254677472,58.53979922181771,-57.71818079682183
258,51.054703341371706,65.30055592809276,48.93374800155753,-32.13148713755972
259,35.56206665141996,71.68480909436266,96.52711948555465,-26.06992002276992
260,46.675207273386384,76.87133983576854,76.44740366580137,-35.979782915849434
261,54.02969090726914,64.92194322092855,51.596918537576805,-67.28516844434291
262,59.32388919276899,91.5706455853412,56.62119978308492,-24.263839863586504
263,50.55481639706989,76.5672147705292,62.194515524481645,-7.225308941265446
264,49.53766170888953,96.19667406816396,65.91794143246511,-39.67558154766001
265,46.01128327477226,82.97504873103105,78.98990275222009,-39.916442348299626
266,55.8044677848823,88.2441532108959,50.94990500680922,-37.63831547975027
267,46.7396819767253,75.09475960085425,40.39790509576642,-39.24614383757463
268,51.29948023610037,79.166403363435,50.261619463493616,-38.88955477143688
269,34.33710989556191,85.59156241544682,47.513005000319204,-43.199180900617584
270,34.83839894932137,63.06894948876641,70.7830044336092,-49.30070350913103
271,47.86025757686017,79.79099708335944,57.22879974415155,-42.92213522001644
272,51.85022783413474,83.9636713736648,43.81514084709022,-26.923306669121253
273,49.37257530793226,88.88336107629463,46.7607282492595,-9.785800321932653
274,50.354161451226645,54.723147091913674,50.05267927654164,-54.06867783502766
275,60.01693404191699,81.38450811881755,50.580628919685246,-48.08821650405727
276,51.03021786464041,86.95441927893377,47.70828908023672,-26.5692144563751
277,66.5706093813458,81.47704006520478,35.010174222013525,-36.2504144069548
278,48.48613055966662,62.33017855675793,59.744663903470034,2.4831444508163734
279,41.88744264348837,83.75571167390189,41.323040964545335,-37.36251378057543
280,44.580959549754425,82.06623395990982,47.39325047056592,-50.00976172492227
281,49.77162346830849,101.69035994048225,47.917329214577954,-24.40836049706108
282,46.46813867655931,86.51144583924204,59.79519713017231,-53.347810456737
283,63.01321985604281,68.26829039402787,67.01639867796742,-46.05809672470428
284,42.21150605097839,83.19668985650148,58.89705454263903,-13.273787117476342
285,54.722061549314006,55.28256361158668,52.47334361594177,-39.586796349680846
286,51.64653820855253,63.515236596310004,37.080263242915805,-53.16801913508793
287,49.88370817808939,74.00211422782877,38.39194465686066,-44.55305350700792
288,61.04867926214941,73.36058062304333,59.639784709321574,-33.65599232749146
289,43.67272800781022,86.19434093999763,51.43098532087338,-44.75073343655959
290,49.6341751609,77.77101702043207,49.06655574406897,-62.24005138055391
291,45.30642182342146,72.8774159057024,82.09906866924507,-37.96178010953904
292,46.24755754352343,84.80188009181751,68.01004747225905,-27.178433054705554
293,66.39105600379516,80.15512551887464,35.33101169916403,-42.60878769956294
294,42.485326191900214,71.25322560435036,42.964252593442865,-44.84123198392111
295,45.421500587038196,68.96301663626551,87.51286802147926,-39.12102671554494
296,30.34779212779781,75.67307012086495,36.71495799796052,-46.25241761223323
297,58.50914942800307,85.12889996788128,49.44385025173907,-27.784835043426543
298,34.24060501508036,66.53572446434086,47.25898728509565,-49.71712115675977
299,58.43712391710345,88.74339716278777,31.488846655119566,-40.98210929134689
300,65.97081898485769,68.43738466063078,41.453275299341115,-32.372119081857456
301,43.35740328825028,76.30443830071073,51.53947910226117,-23.436610201501093
302,27.768284814989315,49.88204673318911,51.53379727128157,-54.389978925836495
303,56.98487812481849,69.5912711920104,42.26716452908705,-49.54894687590219
304,32.84687187591237,57.12730396712078,42.65110736715054,-32.07166029566732
305,50.95912350809918,81.91212827401023,66.42626865287396,-24.292473782894707
306,59.41709399616178,75.6887936884059,44.17169012401601,-37.60977892798164
307,50.616900483086496,70.11259964593164,45.17972646442739,-40.95969382816722
308,53.0340231410586,67.42606152817302,48.78185020166362,-14.795098977508879
309,43.45197717741302,75.68850716210791,51.90185169016988,-23.769498427694717
310,61.54140189522212,75.171514789757,70.71852345972906,-21.99155874269384
311,34.117945866349466,39.94635794348379,47.26231896528017,-46.53603611420673
312,25.477876254491036,72.64570120969077,49.97487255563746,-48.86184463734679
313,47.40304508588593,82.66699923632835,60.899677644841795,-26.81951114575613
314,73.68572817240083,65.92103958432455,52.725012200284645,-50.65970373146975
315,51.99655202632247,86.60093153687849,24.560992467138334,-27.30249011240169
316,52.30776649945939,67.49046154160786,33.99430346255555,-40.983092684751995
317,49.65298439054589,64.35474269674292,52.107089458342244,-38.45439375073743
318,44.32872691424201,79.89059966043563,52.862165848669136,-42.50608810424039
319,54.809323526902936,80.67668698701587,37.20740725741073,-37.17401981602916
320,63.004382324606844,74.9445078202777,36.992203657578806,-36.11999649452018
321,50.78308110866254,82.17569278596133,54.65081647801924,-39.043203508416966
322,44.47008422108392,63.978224638878466,33.81003305202531,-63.184271783070955
323,27.987584410687493,63.45877534123902,65.40973263672635,-26.31151708776759
324,35.84390236574891,74.83309059465054,54.11055703392594,-36.14502942327542
325,53.182658280662295,67.59385077442876,51.306549754582115,-65.10585873548008
326,33.25389244520295,69.36909636715808,65.97264121705958,-47.23578374376682
327,44.539932421927645,76.19904770199668,62.11242563261507,-30.069148974151588
328,32.83214824029462,65.43851717440953,56.13831098071015,-41.426663600522645
329,47.650677322919414,85.43304162688977,43.252643225548724,-42.04583580032866
330,27.161346301821702,80.88802979669762,31.664229169792762,-24.30495578600554
331,54.27970034138362,77.70013351287135,61.5400232297196,-37.37930157055735
332,54.37165696969583,86.20540717238462,35.415561611393954,-29.263964072379093
333,49.336324755578055,82.67477525254252,60.98192918832597,-17.06423295432964
334,70.33155048566978,87.536088291593,53.802035586138324,-33.593785324770145
335,53.22985311800089,79.13789475176465,71.40272917918378,-56.80569034677679
336,61.38310044555292,60.71610460179872,38.29318261700699,-58.14855144982157
337,28.029869316963776,84.69844158281947,54.55039058460636,-42.053712204426915
338,32.9193624127983,92.30500467656367,48.17405602603427,-20.28415162564084
339,43.05697279358401,77.23994218163497,29.99405378313405,-28.993270486798544
340,60.752975314896915,51.14743720445462,53.79277963083552,-40.749816264385395
341,47.82069758755613,65.86132585984448,42.278303779370454,-54.857178493496875
342,51.33426731576432,91.47754762502531,51.52576291187165,-33.12834175341035
343,47.35838954480417,68.07310608318666,43.41129505768497,-50.233688908942035
344,31.898766399522344,81.18408600327805,46.70801968708206,-40.59319461905737
345,22.982729912083926,62.86823965299607,47.63331803984311,-11.324206725822938
346,40.54427016569624,56.20322237665469,64.43871212147451,-51.91465401369899
347,45.93533375590747,101.53628571874262,55.97116603018501,-24.272478698967657
348,36.72305966178203,80.51522448760541,50.40208514210747,-35.544917359581135
349,40.584641823165704,74.8399114391768,40.7522530781498,-49.44684307911207
350,47.49827821367412,91.47707975895528,39.01180270756933,-43.69824447493077
351,38.386460571086175,81.55915122229499,47.51658487231124,-42.670003674314344
352,59.099429589956536,55.63065982872572,39.33475622869054,-25.074297965211343
353,47.98713228727084,53.29757385366488,34.99921179565699,-18.056565306642664
354,49.7348575481141,77.0647949083303,29.00323024792456,-20.599897958949324
355,46.43107408843523,68.61605932692589,68.80200764176368,-45.086219013600804
356,54.61597039479636,78.9250495831323,69.45913887160206,-58.81706768580411
357,36.06311862190512,63.118017090768404,31.73433163673035,-63.48365255403418
358,45.746444806712766,100.19830293048713,36.946987486625964,-34.51431221225745
359,63.546816712311994,77.37376747760055,41.496572509470376,-41.32900806662271
360,55.13281635138118,58.3002410937043,65.70637236435277,-52.563273495284896
361,47.255920832686996,78.89721064470424,44.293382558969405,-31.282745781016583
362,51.02968317062404,72.96504488507058,56.64810623206726,-41.83285409029485
363,38.51369674561458,72.28112630518069,55.93367696278072,-52.58776914256001
364,34.07827379781167,91.20868066564637,51.44875054858405,-41.15386647594078
365,60.03324511928843,85.21409412942288,58.820867969421315,-19.390752946398095
366,32.905130828669684,76.41332521265984,50.34059427726433,-47.05590269343554
367,30.1086557665449,90.08783870313215,51.488671778628444,-16.410015817247466
368,55.87888042318625,77.92168397952408,38.918833706900784,-58.611608392852645
369,39.00524732261513,67.41973393224617,61.45513052166366,-39.97491114323918
370,61.16654527460949,63.15745644622502,44.55536452777812,-52.38265222707684
371,66.00129041653254,71.34459729460983,20.34482830786914,-64.83735391503456
372,55.8313158566973,71.0868954990412,62.53035463734882,-18.647394579918448
373,54.587505978607695,63.827531731867204,46.93332871627323,-28.221568840521396
374,64.56849363401224,73.99812027276798,51.91744441933307,-25.811053885059433
375,59.726628944046126,45.042280515718986,45.66000371600878,-32.91808494394966
376,41.62266217455863,94.61591848851681,63.44147774196271,-34.7211839021086
377,70.00501316586298,77.95922129588597,40.047933368862374,-45.3287396215664
378,38.13557669645159,77.20024648870209,51.538363073483396,-47.288039044731924
379,52.16936208804059,70.0421218458549,78.06518714064906,-46.103428603501314
380,56.719489137744326,63.188684485109405,59.42309801713508,-33.44001635568888
381,66.91876688991469,69.75141903747394,39.16491073500658,-43.1568741015151
382,32.72036176513001,82.25012395903566,66.1890821516765,-44.2372106404856
383,47.170385827539974,70.16897291312117,56.06775901996337,-11.901209175597055
384,47.74717630511416,77.85730585612916,36.46683289961729,-20.058481715816686
385,58.351502209136825,101.66240365306766,37.21563471313417,-55.23907666050454
386,56.01451766014437,81.55347821168621,37.03520306160023,-48.01104592261292
387,55.70383009813369,85.91186202160662,76.67180063919542,-7.346802522582883
388,53.12086298224621,80.17818238771758,51.097967670993846,-50.0928416889043
389,45.96701378567829,74.26428038965805,36.420944914377365,-19.790983255947687
390,56.60526264854522,69.90423236927464,60.18778066355202,-37.87843863148087
391,42.18253656105215,88.80762273903179,29.118383129471404,-37.71414475184271
392,32.60240564863836,76.68148605064705,39.74566016751659,-52.696012438493945
393,41.737107182769016,79.55799263103893,67.3257934706779,-67.70767431901675
394,44.03602665486149,62.032985766282344,46.26742866152712,-53.306784758741955
395,45.253937799450114,83.81546721032417,37.61655624055466,-59.41122626639379
396,36.94113022048109,68.79867922443626,7.540910618066231,-51.76554773077759
397,46.38081769696801,68.00391591271678,53.46699187993583,-48.5790502909471
