unit_id,JobThroughput,CoolingAggressiveness,PduLoad,DiskIoWait
38,-63.24574473056586,43.06070294234862,56.25204367316415,25.15102398559038
39,-24.132809984377857,46.24884518717875,92.23586492258214,42.50255913602274
40,-64.03041783982732,58.98479757150904,66.71367330285138,39.46399499410382
41,-43.44103311182912,46.6376308678068,88.37369855452108,39.2192480453539
42,-44.66331398227215,45.15225793403179,66.0029010938593,30.12953623702721
43,-13.811505452256721,53.38189978894839,80.28258404144609,51.61233708861626
44,-43.336127871032296,53.131972139884795,62.887206964793094,52.45938566712836
45,-43.77062316489137,39.66685069944372,64.53330641384305,50.506986266275675
46,-32.49092450249567,20.07824723936041,86.17998649950917,43.38992437021227
47,-44.200120859594385,50.576242390929146,70.80452404493131,54.590833793063545
48,-21.987277140169702,47.409158159289134,88.65697143609584,61.937450166397326
49,-62.65147563768048,52.512462410760946,93.90698651485945,49.241355211241306
50,-27.792186128471947,34.24827743380943,71.14730780931598,58.7652502079947
51,-23.30913807895579,46.12621345165189,67.69419600332931,62.04743321798566
52,-29.989681635395907,37.47154906933195,83.8089843133313,29.24952322987086
53,-27.84218241843225,27.660006609292157,77.10962925132074,59.58468977031314
54,-31.645803283579784,52.809308346723284,81.56796225218517,50.21962629327539
55,-41.81316146003649,49.29596323808116,84.65227249174919,49.336984528932035
56,-54.414045366072955,38.130911607061414,74.05988153068301,70.81512128007661
57,-40.98356003606126,53.38762401987975,78.62343944391982,50.089433039183426
58,-44.86814716817725,46.506094330923375,66.25604100198196,46.81185309289446
59,-26.895861678959168,40.7704689520381,89.50849934254352,44.920831226694546
60,-47.917822493219546,49.10858101967467,70.55955948684104,46.13290163344162
61,-43.9464784227032,35.04943318029376,79.43234052233096,61.847769023657875
62,-38.232943594074605,20.998750933953154,70.27551029447383,33.76549086753357
63,-38.02548613800814,62.98317796505812,66.9719707238288,33.08091394318281
64,-32.06840366786534,59.67635291344157,64.97327599338759,35.88441113011021
65,-21.3400960197745,45.327880746575254,72.24559424049771,49.43738838825917
66,-52.9651564749748,39.59464179644137,64.03636302831194,21.061110082043484
67,-46.56791944294986,41.60248218214128,62.90178433145051,42.98759150927878
68,0.7386809938782455,27.3619941016659,60.55695429717545,64.8065106603956
69,-40.60321473039938,38.810178155801935,89.42628715552965,41.075630133083855
70,-55.49836777044556,51.40110119518823,67.45385464460924,63.47252692303405
71,-48.474696317765094,75.78909125574405,81.84250500069466,53.89462530978285
72,-45.57199956456532,50.25838656254183,95.17520896698971,70.23311569107045
73,-47.14031188501813,35.50331680679314,64.24772450673082,52.44899527811249
74,-46.9929457841732,36.55125303337793,66.01527030617945,41.971878067369715
75,-54.25900420680958,42.905592505384085,87.52921574274013,46.8145558309954
76,-53.72195433943379,35.20146413796671,78.71077690314789,44.38042448401911
77,-31.73051660617499,39.043024329052514,76.95746076983673,51.297563847641015
78,-25.95075241559352,54.78047522883683,91.33953196282548,36.33123846178367
79,-41.375478858005906,41.00336068234812,77.33729141202899,52.163041321622885
80,-25.197856780669657,3.393981339439682,62.610639228654136,47.331733080825266
81,-37.57619701768923,46.419106312777075,75.83157767232386,49.04773042832414
82,-35.118286490597725,43.73303572172798,86.95001299112094,55.76741268820557
83,-65.82327191061516,46.27940234626826,78.99810587325058,31.077943667202113
84,-51.809853160437136,53.442325694682005,66.30230672347466,45.58704644936872
85,-10.585774954948793,34.857377573618514,95.75629894439611,63.51436549505232
86,-1.6274083211055574,20.01392265538724,73.96623778235909,48.02385272286487
87,-52.34950999876876,59.30365809891456,73.32663127773064,42.078601308042046
88,-61.96848723514753,58.427041843612216,75.52365520915842,41.32830985703983
89,-50.99927232318409,21.259110293801758,82.16472007223867,27.314831020691038
90,-31.354160515253163,37.85076208542287,74.82202481348641,42.65234561520613
91,-68.47600780379344,51.92347905968973,97.47211593020515,43.89603469145911
92,-53.319036819003045,50.473960441298445,54.6644072889632,38.56925111197652
93,-55.501463396205146,40.703551808287244,81.83927929099362,33.299570762921434
94,-44.622457678663956,44.27643298642671,72.23051937555458,38.69215602113717
95,-54.643265530570204,48.60912542973351,80.58217714632883,53.07957372823342
96,-53.32007766176758,37.24543600216264,73.54081002600893,56.44273671701283
97,-36.635074134428784,26.058224240573402,80.99089688327024,37.271447398527606
98,-29.481141867656756,32.147050369756435,83.16561142448349,47.60131679859765
99,-40.82361033508209,49.55940487109778,74.96225492418269,51.46332295103895
100,-45.333760279215824,56.0362186418393,65.3228845034083,34.359230320105816
101,-36.76960267404915,36.765468893038715,80.61471665902117,37.72331691193851
102,-43.70373315783697,47.75729729320544,76.83119616927479,50.2485703891318
103,-38.11063196775095,25.799594800371523,79.8539209230768,67.36276344431383
104,-47.92301858234391,32.201945991121086,82.36408224988216,35.30721402911443
105,-55.09643557071182,48.847296382332935,74.30598412096141,44.80495043386867
106,-68.19061030751885,32.63819896021557,83.72885490190343,61.223036098750086
107,-41.37323650729577,58.474476552765196,65.7815641577494,46.55095017159303
108,-45.81902160322053,42.69841409030691,67.14303882020138,50.937000396653175
109,-50.205668952709345,43.33254165199908,61.400316510390226,50.700410408867405
110,-43.841946477772154,39.43836739468381,77.50073172717,46.354200771304065
111,-37.3402225271328,22.388433506938306,103.97766715316698,71.34334339261748
112,-34.94897967747442,57.061523780320464,66.77080698437794,48.29220477331558
113,-51.41453855128394,59.57302058740722,73.2115807359704,49.57977113613656
114,-62.90025728555781,33.30513892899252,63.9082274430822,61.54879595866528
115,-34.7411402188883,33.88017514798402,77.33172887430413,43.03844553162935
116,-31.138755784413245,36.93207215079839,93.63744204785903,35.8608311243582
117,-27.681099314665968,17.03030587016241,80.48412571550851,36.82805780899001
118,-27.28672501475132,38.342868137666954,92.71076910466884,41.36598869758976
119,-60.55948823608242,43.41756539423759,69.80576651855682,27.53698706535779
120,-35.90202683700245,50.73703837555296,87.58322306621977,34.90309064883566
121,-49.701007140634324,52.717565778384476,83.27995878363575,54.48153642153636
122,-46.4379219983823,46.99982684427083,76.54252406586407,39.81207760807173
123,-20.683511921425712,31.3788331145388,49.1513674935972,19.868664293016373
124,-44.23541803881697,39.7478840512812,56.580841372005686,22.9242981596905
125,-53.655551273192806,42.72787544769121,76.7021357354033,46.937736739943155
126,-41.478505181504815,50.61438453378999,75.61941964290327,48.167109003252456
127,-52.62081793659832,45.0340389500212,58.260502889355394,58.92710696895617
128,-50.07437269049713,41.234492328832765,65.67624872933276,35.04872954538112
129,-30.679639776433152,43.710135520298856,98.56874128087502,43.611913864974916
130,-25.660868510022496,44.65327701970834,101.48778016126201,55.2552211875983
131,-40.087313959983014,31.2775288927806,80.96974909791165,30.005677015822066
132,-34.66250709617736,21.72042793358045,77.21990949680254,55.491150893960594
133,-62.59508903997799,43.91019013872482,79.52901528501002,35.99117333012792
134,-13.022930865196017,55.03779635089726,72.5173788465533,44.53228344889365
135,-23.101316672003104,44.67353242617426,57.20568178634256,48.40840548755072
136,-39.292365284083495,33.00442237859647,91.44925705884637,50.169115001061556
137,-53.48939220908066,48.75790835244911,69.31570580896661,51.15693267739761
138,-46.449313927179034,50.773090372756656,84.34228348121738,41.653795086912176
139,-40.70464578399685,63.68091096766556,63.0626380806302,59.07049144036026
140,-49.006067197210285,38.42077104536546,57.908204029795115,20.941299280138722
141,-37.18754376207294,37.635519262771616,84.89949974476201,61.21848023785203
142,-41.28062999268024,32.570903173415665,53.731901620060526,55.697777356761044
143,-35.11224397579042,16.970262250343346,66.43179022477904,83.00309412921479
144,-19.200406250464866,44.44150798268842,79.76963812695656,57.44450659290151
145,-50.91677891218442,51.11005017081812,76.04335004088917,68.52589176729506
146,-43.01322793411229,26.816786900997396,63.96464235168464,53.31213096957847
147,-38.688857686964155,46.24585142440703,85.79653128958573,30.795775300152684
148,-56.313488604532594,65.02331448155901,58.382640627950344,60.53022066166251
149,-59.91127263169477,45.94529759435952,57.9797095197167,27.784398842659012
150,4.61965086632004,38.126463943696635,82.68817728590696,46.15265268106878
151,-43.939249765086814,42.03474525352687,62.434227342783316,49.423904439394946
152,-56.80872674375261,38.18400669897341,72.58697550551416,71.84176058583348
153,-52.01581206279977,59.976343547139265,59.18189989856643,49.526196721511255
154,-32.25700376570925,31.808346669135837,66.15222475854162,56.76223856691231
155,-57.250830779271084,42.344608389704476,77.16758285011842,69.99213058062793
156,-44.166113753412816,63.766187139918614,74.63226196504758,32.8860447848062
157,-41.91161538437927,24.061302990103425,70.37025913567801,53.992828855814075
158,-49.11072855291793,34.741277775337664,93.41806603644837,59.69950839027865
159,-18.457186874445725,41.20043327053213,77.66496669962295,51.67888702444597
160,-46.556637355439115,51.387897531803176,67.8952920336612,26.93665388080992
161,-51.343105684993375,56.77599192353848,79.50063506289156,32.73414286458646
162,-52.10605128811258,41.897509191148565,50.678003911659026,56.98248566845053
163,-53.27766474232284,34.585015037529246,58.433803189481,48.582761662520376
164,-39.594895898698034,42.11096571388143,80.66920245909625,56.91621131986568
165,-54.0629564806732,51.667394896525636,84.07439475400487,35.70095880681395
166,-49.45939119273475,50.64716268622584,77.83612151716788,61.589176755867676
167,-56.92268186806049,51.29411443535006,55.620203300055266,33.11600104519842
168,-40.25046687487902,58.329844356411805,61.26638410561199,37.278024554091594
169,-41.92152973801689,39.107191964432864,94.88031091232757,42.190829434017274
170,-56.066317247167916,57.20129012380125,70.02032642506649,60.31185513989918
171,-24.922447597850333,16.858910512954456,73.34613384782664,54.956314515505206
172,-29.51287177137142,36.572542206501296,81.62058706557598,48.0816965261603
173,-10.233777089629289,20.18194227218076,96.58884617541298,42.83193699999709
174,-34.72826839301143,33.18693010992889,70.35157752107065,37.35961353729923
175,-11.101464428098334,18.69566028197081,76.00618453246797,51.6837287136931
176,-46.604873411458136,47.40809094643562,63.62820141267427,62.79768937772457
177,-36.73319836053468,34.41510392512623,92.45594964711339,46.16868270081272
178,-34.70806015802398,44.7644240161916,90.14894590981568,36.33364825892744
179,-38.04081285720668,37.932703342246505,96.89069782939393,19.189269061163923
180,-40.53075363717297,38.08852766596202,84.90511122666435,61.27519888085814
181,-54.565029458841,29.935042023550857,62.79354775513926,42.36820035623685
182,-38.27600019339248,49.631691087958174,78.36071471274747,64.80381598356969
183,-1.896461748945889,30.730873450843156,69.24171574264068,56.9192368834736
184,-46.69304733513365,44.98171363052104,74.45278750757024,38.49440289240028
185,-54.79871434177859,47.78716894148974,82.25586530299802,43.136542142314354
186,-15.307368433536531,34.97812956615715,81.5478228234676,52.91002505331301
187,-48.19765131703132,38.07908293350432,59.15367467221279,52.48774539339157
188,-49.49066566732172,48.86135984751302,84.26056775469091,48.845876187549436
189,-35.552567313287156,38.308928999752574,79.21747026180896,51.07610133500342
190,-45.896452697991315,37.45200818439111,71.03461629021093,54.13746100029705
191,-46.37199701253629,45.044205904632356,76.85558524353097,57.665677417154924
192,-26.412850429943074,36.692643824678505,89.18426680976991,51.712528061961436
193,-47.413730128701225,47.738503922214356,82.67640071990903,36.72562598699908
194,-49.55622001855368,27.394117586030873,83.07566677154539,46.80743619882758
195,-42.53842036252067,39.72980550721812,66.53079656418066,48.34346570583345
196,-22.38827933121961,39.79606438071959,70.85466395120406,66.7739921411843
197,-39.59541662338748,31.017616126860766,75.47772482060493,48.76572839403333
198,-61.09642524689281,40.76676036016751,72.18583747935871,50.538560950912434
199,-30.664462025124646,13.520413671315396,61.809834151787,37.57875948869151
200,-54.62241552465548,36.509140781754624,71.4937330065392,38.20178200369402
201,-34.10567519145673,22.257840546275688,58.01173610644985,25.5408266409043
202,-25.461895979957635,40.284570281224205,73.14296994067148,37.614186259255455
203,-28.966819546843244,32.15153530512184,90.0182339260896,47.10907462204997
204,-34.60933733422481,48.001952090458644,66.28079616554066,69.54532438785259
205,-45.57439858562537,59.56375579103019,71.81461254321266,41.738800287703135
206,-20.168605633015282,30.01885342610229,70.68031572321188,46.66075357457105
207,-28.14454062415535,46.83832687944563,82.00216638027801,58.27914692243165
208,-53.03042529608808,44.36797040901844,73.21913736908553,66.79066511602723
209,-47.04667764054602,64.06017376471152,78.3213548775283,60.6008386106011
210,-62.24550896498194,52.36938256217231,91.20690982600189,52.94366193402219
211,-35.74821987243493,43.664969379223855,75.29907840303031,49.19414824290278
212,-57.508621354517516,48.61878864821687,77.02525624086852,33.19037615797586
213,-40.78722057921802,54.31185033675345,83.89099585106855,50.5457989049118
214,7.821801158788258,16.256565811279255,95.76501982128099,56.51584419295441
215,-53.872248649409265,38.91617583178822,70.78182736516948,56.915619361289856
216,-46.507582227344024,49.648531124849804,67.62741280218194,54.94576243775462
217,-29.5822471767584,61.377773239977735,95.49774516838943,60.622540795232474
218,-45.08583261835265,35.6198738057964,60.87914806488523,40.82984351718855
219,-22.07017968051267,48.10874645927628,72.55995833203366,37.24752494893502
220,-45.5729108858655,38.63938481968417,70.22442819580506,58.65483997861703
221,-35.95221760084129,33.31538702303557,93.24216986154386,73.88910066017469
222,-41.36556219293323,36.12424406379142,69.78960219918325,45.76421300051415
223,-37.011918706077346,58.49845589202448,79.478287290789,45.67806171209151
224,-2.612857683337907,9.601814662145904,78.2088467445942,50.29258846587368
225,-31.09376700052373,37.44208834371883,76.08993460307197,49.11108011837872
226,-34.837067263264096,49.928326524467856,89.97561335538485,82.18089363170108
227,-20.266563530798283,45.01269613271555,77.3383862490485,60.67914833106278
228,-52.78203236577321,68.28906385880741,74.17843687459505,60.30640931903456
229,-41.8193330462343,48.78558235648962,95.59241659241691,41.256733405824455
230,-34.568610919219694,37.981709881778286,90.73314137213897,37.57888954186826
231,-68.24946693355466,44.4123392993009,66.61295500478549,26.391047513497806
232,-30.049181140980473,19.18079900400302,76.60759357735039,31.103803830865434
233,-61.67825002598873,55.925826566933296,64.74770310101883,50.498725112134025
234,-47.882321884244654,45.07047320736992,69.03507000186168,43.29798664948151
235,-54.06042017255743,49.65731975790274,72.69273378205806,52.944532285695836
236,-29.308082377829276,26.26119448298486,80.88803563840796,55.59986310075518
237,-19.22668931586962,7.171939804219129,71.30485324151853,48.562162060618036
238,-51.35141410579335,38.71866555954112,71.68586101147515,53.92509392198258
239,-49.49333842573273,29.04308436366948,74.30293292841253,41.44510242782604
240,-34.71783831509717,27.138206766355218,78.87004633971009,59.74477867802426
241,-36.91546155408854,27.582580915675628,60.584953915165705,71.29505294374317
242,-47.70786523696643,54.877684817076215,77.17796463270734,40.52605198108317
243,-39.73436778973972,33.04941394701183,74.32848757709972,42.13621215244691
244,-31.179191109479888,17.243439585627353,80.10372647026837,24.873093826174006
245,-50.10692606628083,53.264531547597414,69.48444117118679,65.04152357165874
246,-32.32104213321499,20.381529676063277,73.58166874442709,38.24793071566269
247,-39.958870227906665,47.704452028031824,86.99393693805334,50.629074115594435
248,-13.923038990390555,30.837286211336412,84.16939463431237,43.66906103883841
249,-36.39933767819762,19.84528545191018,76.93191956527093,60.70226556838066
250,-49.60918287544103,36.70789480620538,84.52029288294531,50.82594926673835
251,-50.79488160686641,42.80795873955823,60.34092873046551,55.774318803731404
252,-41.4717120055441,41.90634496375912,87.85163111679779,47.651106806335946
253,-33.32931594590369,39.010570125318495,85.2813726566589,72.38739907051524
254,-50.29204898539053,64.18645674244213,82.29299305097332,71.16500842067343
255,-21.797830389813843,11.937367184697182,75.12451967958926,54.35963778907417
256,-22.05477498351021,24.316140025061515,88.58048164340902,59.907742373352114
257,-23.838210007202434,28.112768757075294,67.58395341093923,50.734018165566006
258,-55.44833367503227,51.87247652074043,82.09024052916038,58.896599542400395
259,-37.3866854975565,38.36284913892649,77.56881047063884,59.79738603351187
260,-40.96004593286451,21.991140971147818,63.374891092902324,63.48400616070213
261,-38.6013949251292,28.05503728513449,73.56073942889411,38.49680486404133
262,-34.07356541919635,41.3469471812695,91.06416526185258,39.55158050321863
263,-49.21798628065233,49.7766126895596,69.6653214078794,29.72125072960928
264,-46.31967835860033,35.65607706623593,81.30210736362764,43.162977416535036
265,-14.219678033362833,26.121613737363795,68.061143799823,66.07247549385912
266,-41.016490735800055,49.375935138732174,70.38162402496505,38.25916057524177
267,-24.54090680317956,38.545371136849596,69.86731536275963,66.76515541614019
268,-56.376807743184386,71.73317221053401,64.82754141614528,47.41958486749491
269,-55.915731848415255,37.45148130693794,48.42335770427718,59.05324342163333
270,-28.05895585247749,48.32692253953583,78.11385682591717,69.37242668327836
271,-14.831286305284317,17.620944815907816,63.4523115314098,71.18721347382002
272,-42.81336441197149,44.207425858611074,91.93229028687847,64.01692671691812
273,-38.19073797722849,33.40608201775042,76.14368978275037,55.139428090121996
274,-41.20090964439997,34.9073059105563,62.149393271461776,45.69351972287957
275,-51.46607320985801,52.842374860774605,79.55369119956609,62.6179244001292
276,-53.73302816843011,14.74844186485112,65.9416519592449,37.16879478350017
277,-36.2153664079258,12.985508584819666,72.94271528673534,53.97810588829499
278,-56.96227492314196,33.92860246663937,67.88564409090223,45.599303499944675
279,-51.02241483435305,38.457994021579346,79.23433775872209,43.81093134160508
280,-46.74359443487685,35.49750110085764,68.32896810280995,47.02401911314104
281,-46.050589095153036,49.708923837735774,92.93818741866234,44.32064982960291
282,-43.1661412214801,28.547377868325114,66.90533941798452,41.27433089988007
283,-56.703821959442955,48.06905275118241,77.00872653791335,31.36686487193587
284,-58.23572354810025,35.83118822510629,54.28753407715813,40.8483164710452
285,-55.563336802002134,58.44618613553014,82.42366293338175,60.267285765189676
286,-43.64129402089955,43.89316226323084,73.90755380855902,65.9530841160958
287,-57.99952184611781,51.713637632740394,49.97200476552758,22.606726748588944
288,-22.23207907160097,46.61620727064371,81.80100697741662,32.626390069444156
289,-22.757181212729577,38.38660090742185,69.55722805277298,61.596131706579314
290,-25.077641891337464,23.151090987511328,71.03421028491357,37.26602596609141
291,-23.768295297534916,23.122642969505307,71.16239602960601,56.68865587084157
292,-43.216598928927624,30.449744959366992,85.88731225730197,42.89254710356293
293,-58.03988240334025,69.48228124452757,66.03944047468559,64.3240822636542
294,-31.634041672005402,44.445322453233906,73.78001535255886,31.280108618169578
295,-39.62748694484578,48.19219466691733,72.18824182185527,24.23279062018086
296,-36.63729893251089,32.061381750858864,69.29070982995759,64.62337995384739
297,-44.89506438870378,36.05864979230784,86.50569245139856,52.088321966012415
298,-62.058573403467435,52.56100057912371,61.435756178813655,39.50165676856538
299,-18.108208259070963,58.499337013777435,65.8444803931173,61.81673803395907
300,-14.240334276208863,42.34958542237891,87.36829196979534,31.826506762326954
301,-58.660904270759524,48.040714149328764,68.96527280206351,31.175083554229115
302,-59.08021248623014,66.00764238901738,73.05073908994335,48.06426152523729
303,-28.322960604749518,40.59818218840457,66.28284051667764,62.405126780339096
304,-43.992286698181665,44.9398501465057,83.36991805747292,48.90001481027221
305,-66.08838242088721,51.35976882054428,56.02086682966606,48.58869165235446
306,-53.37161400592244,38.854724508061686,77.27966428933631,55.9496404330454
307,-39.63043495356054,40.90857487452151,71.7454733829979,64.41822263725568
308,-44.913559814562184,42.30114677530999,60.50167834009083,42.40794913846729
309,-66.6876811151078,42.38664511362945,66.88657026165149,63.87024659722542
310,-13.263693945958966,41.13454117886052,78.65772805708825,38.49054313487011
311,-48.29205403508206,39.92564876533417,71.60905372817777,33.17007161628691
312,-42.06749792559361,34.83253079533257,67.36325048581206,58.244400527782375
313,-30.012446972681417,44.75681965136864,77.19084523322192,57.10220161231712
314,-52.10519039267144,56.81850820230403,83.67117111287514,59.95170724959185
315,-46.813982448639784,53.56075616027527,68.47316863062775,34.27574583639698
316,-41.14367418866031,47.59984980787022,54.914457995164376,55.619465873313004
317,-30.745530185321925,60.385680368481786,69.27109349736274,73.73560674571713
318,-45.73207542863022,28.471233000227762,84.89795745417776,46.389930616132915
319,-40.623920700047876,38.84362724414736,58.214727372895695,58.26499550370912
320,-35.47135101266062,18.543316316512623,63.81074247914968,41.1569445072425
321,-47.75392931553474,48.09967226561081,78.37203887877239,47.68012264026095
322,-40.53459017059377,33.04139418234328,71.45358278964953,45.928070659267576
323,-34.10764430416464,29.17300127036415,61.75791844147663,56.46822330139327
324,-42.09918197598355,52.126308394626015,60.41289572131639,45.659534502707984
325,-49.09952044630286,61.196929775036594,63.212789295959794,62.16922529912871
326,-36.92448279552001,38.62730942433539,62.69962389750626,63.503741590390945
327,-28.337354584375888,39.81406986042024,80.8321318749505,42.82749881956029
328,-55.414746712116454,48.29244006387709,81.17617648436588,40.44503074077303
329,-46.087713280187174,21.804141464306174,61.593337729931854,25.554254284747675
330,-35.97704673663643,44.976225453814806,81.13713384037408,50.708361637581405
331,-20.51001410541619,18.10008447766063,71.23559178585711,45.56916734267142
332,-44.250739509210426,40.32083871415729,57.943589312540524,28.27823478344422
333,-36.12809922259369,53.082735449046645,59.548044220269205,64.20413760992341
334,-46.09292003106217,30.937080787181213,57.375504897314585,39.0357095623728
335,-32.8322098694786,31.51194209957815,77.37889583459783,57.15872824306004
336,-58.33582891102289,75.90592205478747,68.04496207706079,55.89635404876382
337,-61.65436932790572,55.53921781565023,75.60338887300796,23.411465495300273
338,-49.085072899616115,38.17856690752086,67.29354781875483,62.64582289665801
339,-48.24200320710618,39.67911852268846,73.56301505583411,58.56965316531187
340,-31.712492059404806,34.83503229028175,77.1086927911022,66.65230692327636
341,-29.689067696546818,15.265682312689687,88.08920011862756,44.432950408171145
342,-48.454284936362384,38.82496798413551,80.39895739011061,56.44733813976043
343,-56.780793397756355,41.94520266920211,64.96563233725786,44.88791596985858
344,-40.38307258481135,42.00575968848181,67.50188248010515,48.47703422442563
345,-53.62990159995575,47.62572250396351,67.56414125762139,42.31288810568245
346,-48.16663926217307,61.827745182036296,71.40101549475263,79.73461757645148
347,-30.791359032870023,17.06806405177369,72.20435666019085,58.19471153955049
348,-19.08535779250164,31.092597725344,96.98176839107163,64.99162935779947
349,-39.03141883008097,46.896224850154866,86.44425963219169,38.183491681400426
350,1.9750036445134416,27.02096945476218,67.69468054079724,56.31647438433863
351,-53.054399337867004,47.00052357335048,70.68765889492005,57.79250961222409
352,-44.713648441992845,45.62432234284498,75.41111368279813,51.68604908789723
353,-49.26040192612374,46.292113523523035,69.46611977338542,50.695928214772216
354,-45.89536216543543,33.947127936580685,74.55009262414373,69.36653281888475
355,-37.776786007037906,35.67718987149539,55.80639173378798,44.84969294592388
356,-42.3036072335114,41.18011637414036,58.614040947146265,55.38999630016219
357,-48.54258810465343,27.7059637365031,71.70876231398891,52.28130196204119
358,-44.20394393552386,35.09498244100261,83.92098301124508,45.367659076275764
359,-35.04832846238527,46.971107860877126,80.55608967660045,15.793130416066262
360,-31.718020743934467,41.742252716218765,87.6903645075714,26.6199551356483
361,-15.431857724006562,31.226127599434793,81.17839375972869,61.89750172105807
362,-64.74383128650975,45.66773170577446,80.65917570861819,74.07280276755897
363,-49.48632264349205,47.537881350277736,94.01607648393083,54.9999230140415
364,-31.992064624491938,38.524820749402195,91.56124093661263,52.0986731724672
365,-32.19739257195844,46.47248829379025,53.57803483426912,42.879887622162144
366,-24.745468077973108,53.68653137381306,71.7240189024675,53.238555650449634
367,-36.549475272560166,40.49101033215163,89.94302218854216,58.01231365270971
368,-37.8106085254,33.80255419875153,91.00828281698612,39.977820055522514
369,-13.647093550863854,35.78627849580921,92.50892694200842,63.387294261299864
370,-37.694757668360616,54.25683686990194,88.48468690224982,56.313320079300325
371,-49.558120905781145,49.507837958990905,54.116561316857165,56.051456525486984
372,-42.75171012382929,49.00128107478358,76.15394945037127,38.821290129952004
373,-63.99429081978941,61.43596073867683,64.24641010044648,55.96146680924269
374,4.43644024588243,23.06491080501104,70.40958530142197,53.73918212535685
375,-39.322758188540696,44.83944749794319,82.35837496683538,39.036832284756514
376,-49.21745503107222,58.327753046351155,81.78912083421768,31.28462734223435
377,-30.943225100005,47.038571976631225,95.42547839080027,61.488386145580336
378,-50.21664809403169,38.429921044394945,68.05758050755145,61.68113548256768
379,-40.331887006721935,46.15727703746833,86.1648065694475,49.514717410676774
380,-6.802795756049221,27.910521294769147,85.66385363780864,47.43598203114831
381,-49.870964455706094,49.89867538662583,71.53340794741844,49.78912134561805
382,-22.752348047350438,55.488272066668955,70.13017517063338,64.48494457331101
383,-25.295602492522058,42.78208129537535,82.46589577773446,54.007494909487036
384,-49.60523280579216,34.11660553149138,64.18684180076002,49.00986141641801
385,-27.105208206343004,41.56997961854907,78.02006621946418,50.114892747470435
386,-50.64462975950609,44.982330920173474,59.47716435121195,63.052634204927706
387,-50.04348154632521,28.900528029898915,59.576526392323736,57.011111928055946
388,-53.938831340851216,34.98400380285127,66.42044313345347,60.31329441448697
389,-53.13661853414545,47.22874426701893,86.28836529705983,54.33496108544375
390,-25.132846583446455,19.694744155293186,71.29443062659281,52.8026496334901
391,-33.09613583474715,35.80377775316931,83.0329636647488,37.93054700817454
392,-45.1013303177966,51.4137521063181,63.775747117276254,33.95476378103539
393,-31.0931918091883,41.17371598700823,93.51991656046451,22.407560614818586
394,-34.219630981073124,21.486703849355035,75.56549486501416,59.20212116606912
395,-41.22303540525343,53.99373913322129,72.85994059067052,42.03868315857617
396,-42.16017932974088,33.54071535591721,77.63375513997774,37.55422843116003
397,-61.43685459202171,46.214787792842465,87.23760478471583,38.29529483783091
