unit_id,GpuTemp
218,58.53618554483783
219,46.869057669060126
220,70.93924056543807
221,60.92022603406951
222,55.71119006854943
223,55.31556289658267
224,51.198416159087216
225,22.606233291852696
226,50.15912923549399
227,65.71883813607846
228,32.104266218721556
229,59.923075601204964
230,32.9430282264138
231,33.39741802078815
232,46.84965835189737
233,55.525726397784396
234,26.012394216486438
235,40.12569892279512
236,47.506691208811475
237,51.43878822568436
238,49.911834356107065
239,53.89731793666635
240,51.55406078237154
241,39.480316081965206
242,46.673707807760294
243,45.5253280054991
244,50.78787574598551
245,65.59225027639967
246,51.35154228061674
247,50.614986684794715
248,26.300015979017466
249,40.77153801377034
250,46.912553898050675
251,43.62365333396012
252,53.777569888646035
253,58.35172770105072
254,66.92552015223501
255,47.214568544129946
256,63.03049796136379
257,75.77731142446858
258,32.39133133436563
259,46.1197339932703
260,64.92430080489764
261,49.93411729784173
262,57.29342103905164
263,40.50907396897737
264,52.57892304637887
265,53.614367751715285
266,51.47325514158702
267,42.931276582572686
268,49.08200815278376
269,53.328072155451835
270,39.44809299821619
271,65.02192718115545
272,42.239958709955346
273,46.145704757645774
274,45.126371198872704
275,50.429250443630146
276,66.92759626494933
277,52.36101228891098
278,52.60923749139051
279,47.002309866443575
280,92.02572925639822
281,40.83080862322502
282,49.039343562297084
283,52.98849812398262
284,55.389536552433334
285,55.320402103607194
286,40.84220798961776
287,55.03850893606448
288,32.77709620907898
289,31.78647669656201
290,43.28797103907147
291,64.4045978748063
292,37.51377406855684
293,60.678856697185125
294,37.475083668012026
295,47.24451429321803
296,51.43316106194236
297,45.91342607614633
298,30.4345408669795
299,46.43191547120348
300,62.628428997614556
301,62.45083331755812
302,30.230658145093514
303,45.94506030439537
304,30.55323886846853
305,48.45304048445813
306,42.066107975812876
307,55.79416987118116
308,53.403945591755246
309,71.55381010522277
310,47.206891641968596
311,43.22572443283126
312,69.88864726769671
313,62.69203324640374
314,51.623453376736734
315,32.41385045837892
316,48.13865865405425
317,43.80482722614395
318,70.37508287483057
319,55.15524788882049
320,59.668163033204394
321,29.09519623640633
322,42.53947791377833
323,59.84335270672498
324,30.181998198984537
325,47.22309384465373
326,47.45151539917414
327,43.29667267983994
328,55.455427124917136
329,31.90975584551196
330,63.74167050362958
331,49.586046858251244
332,47.26618427542223
333,45.144661072457474
334,45.7251259354374
335,41.84589511446613
336,51.95458915186925
337,57.99318086338098
338,48.83487576859052
339,64.01881885434413
340,74.34262708561901
341,49.784683507627825
342,76.0281824620211
343,56.89956826675501
344,39.21344324965518
345,63.39081944496828
346,51.713620208848404
347,33.57776087356903
348,50.09309049589039
349,57.78138944285473
350,50.61642105936401
351,42.90487349790802
352,69.0981534666562
353,48.7755356172691
354,39.15685432688609
355,29.13900681199567
356,53.846039255352615
357,37.51606094196831
358,21.718159135148106
359,50.63852959525488
360,54.313842084323845
361,47.653004950697955
362,31.814159698345556
363,59.07946414427872
364,44.22008650043216
365,48.32256163401064
366,44.86950180221095
367,32.39272660430472
368,49.98123381478835
369,53.559579586027795
370,43.27043204334964
371,45.58637866202978
372,75.24129736671279
373,57.83948529100871
374,39.396305583800746
375,62.4822494268694
376,44.89499162627135
377,44.225256281597616
378,27.53025745037831
379,35.43072107404619
380,65.95726792742629
381,33.68126728967203
382,49.58776088718643
383,45.6839278937606
384,50.669144528305026
385,29.670785053462968
386,71.45904828731074
387,27.898472943083334
388,32.836780800822595
389,43.82341884305386
390,42.651475712743185
391,50.28899927503337
392,56.57312975221614
393,42.15275940726948
394,46.73127541514654
395,47.84061176959291
396,64.01339658368806
397,61.658322280890545
398,43.47477729892589
399,54.17552813126401
