unit_id,JobThroughput,CoolingAggressiveness,PduLoad,DiskIoWait,do_set_FanSpeed
41,-51.314825749224646,46.493308232280135,87.69619970355895,42.28261881347833,20.0
42,-33.837589612243214,42.8933984670063,91.5611692270148,44.51820608392806,20.0
43,-58.56641961665355,43.94861069389613,62.344894512973184,54.168575960613744,20.0
44,-42.29030351488792,32.962268868515444,73.81340668037957,66.42163699685713,20.0
45,-44.43077332837978,45.088646713261966,81.02311178916224,85.24699594070937,20.0
46,-42.060188565393666,35.86418720797202,84.33068388707066,65.78495063699415,20.0
47,-41.851740003834664,37.45861886779587,74.21768199375246,48.56623848941249,20.0
48,-38.14648363845113,30.873197162278053,90.14771954864219,48.027719620910446,20.0
49,-22.64215900236934,30.969404661549998,67.5541457358363,60.48760338071991,20.0
50,-29.610789849078436,43.766938667306306,88.57993585210299,47.31760930064324,20.0
51,-29.862652305240175,21.617742306940347,86.62052458869884,43.60590485010417,20.0
52,-50.200826180394984,50.98460597127522,60.992236334836974,63.598983974608295,20.0
53,-26.960865315087037,48.59367268465179,72.2622786129016,52.733981424996685,20.0
54,-53.36722398186921,44.41556344414804,71.65370580651833,30.76225958454379,20.0
55,-58.549617753306,55.7438862406828,73.65923586186004,51.608887530373636,20.0
56,-49.12645299594786,40.185743558681416,57.270882734989094,48.583871317383405,20.0
57,-46.676857837353054,39.963833194429554,53.399950355770244,57.00748852489989,20.0
58,-49.55809169736029,39.681155252786354,71.53590766235737,77.4880239068904,20.0
59,-29.403113785213407,36.262402503975814,86.34574863663644,51.59168807675264,20.0
60,-47.249511404289386,31.45997011595274,73.01536802070453,45.5046648888747,20.0
61,-47.265025673048676,58.256271985669315,86.34235163373376,44.68735179965039,20.0
62,-27.76357281364011,49.82508099368785,95.14016215022544,48.495110608233134,20.0
63,-34.2148539262482,20.05046029319536,86.81666524340737,42.30211004825992,20.0
64,-41.11396539735632,21.675912762563467,76.28402115262806,53.812182548052064,20.0
65,-49.37666227498029,46.45072322255225,70.57290610824094,50.56699722019324,20.0
66,-38.920922192825415,49.82410335165357,72.72428621332921,41.8144875139863,20.0
67,-43.126427545667354,37.45397683829004,87.06748666609734,42.48008342251227,20.0
68,-47.02595501024356,28.042148186575197,68.57435866208863,50.1652476683537,20.0
69,-54.24902051471159,46.605869547185115,53.46014191889652,57.13647612240651,20.0
70,-41.11759322059834,56.496603660334415,72.33607818878198,53.229338450856694,20.0
71,-36.03464529589377,25.822879368808707,53.95377395063153,58.359895653851865,20.0
72,-44.68980175562262,41.30833445854111,61.127176744584865,34.11769396861787,20.0
73,-39.32779054872685,42.535095852369174,79.39594141505115,60.30684121155245,20.0
74,-52.236055657205995,51.516031885430294,82.50586445463631,38.595693271040176,20.0
75,-29.7010276817579,57.740165416866894,78.39630438597482,40.77870943431744,20.0
76,-31.699070484537707,35.176607245421245,71.13048788824182,57.9503365214671,20.0
77,-51.67790249622416,39.22937360700893,79.85733912377515,59.20153860753832,20.0
78,-39.75595957871291,30.679602560681378,57.95299890678548,52.90393448318791,20.0
79,-0.7701535874455421,52.730930433665215,78.56730624025288,60.05376780445629,20.0
80,-72.8584150190419,69.1569649075418,59.475108641168276,35.989116738741636,20.0
81,-52.424517303177375,53.739883461469496,75.29880211440575,52.577999893084616,20.0
82,-39.24546023387172,22.2006490985287,72.47720938374108,50.99584214194066,20.0
83,-68.63120441128429,50.06067860025415,73.63090167977509,55.887286540936735,20.0
84,-40.600464469923594,46.033693025829216,81.45405721397731,52.01911849654233,20.0
85,-31.66085834702829,30.172105340673447,62.09418920534574,39.53406118121958,20.0
86,-21.983856072845047,29.149010922953078,98.67215112256356,44.7722884022768,20.0
87,-9.686535098865171,21.610686758058264,72.68987054277804,61.64202388544222,20.0
88,-43.15157906203631,53.11902543213634,54.04064446091889,66.34019313879693,20.0
89,-51.62970410548675,56.680119144507444,93.11520269642736,47.87210688432855,20.0
90,-26.468271963959918,30.77590531102157,66.00109666139599,48.144897215954835,20.0
91,-27.90877167534391,51.52644950233185,104.3235068115488,42.39639011355587,20.0
92,-26.92156285657787,51.87571046436126,64.04534063780235,52.00565046082538,20.0
93,-57.80001454185233,69.63987497125422,71.20236192481875,54.942108714685524,20.0
94,-18.984036979607485,35.18709319293713,97.40710036019703,40.69375534825977,20.0
95,-46.44924776450847,42.94310823211937,65.64288506012038,50.68692211322821,20.0
96,-48.44510501152059,53.35095884275914,64.2599534732481,50.61650527118695,20.0
97,-31.858458903264836,36.56311064651094,67.58676239492947,55.05163788668828,20.0
98,-16.32300589777779,25.664240862291834,78.17907144575615,27.419660020318627,20.0
99,-38.424000277904724,41.09036735216126,83.45500736119556,68.18933892344515,20.0
100,-46.83765088795105,38.91576777070191,87.85427104111612,74.74654020916306,20.0
101,-33.10736715280917,22.211165906252763,61.74113873691915,41.19738628250934,20.0
102,-38.64555507400524,46.79758653840574,52.227141151020604,43.531064361289395,20.0
103,-60.77682776056383,19.608070713206637,61.1082568026006,57.05961924287887,20.0
104,-36.50333708289412,38.871809673762385,77.65301231454168,42.79558483872174,20.0
105,-32.482880047998556,28.714067286333943,72.21411015795557,39.78322092317549,20.0
106,-12.41337282633215,27.11435246130127,93.9808138715053,38.91615759047505,20.0
107,-14.276735568654331,36.09986767513074,61.572424995007104,34.59816107967505,20.0
108,-61.03869558013017,58.83392916358772,80.44432724856027,24.214008707578014,20.0
109,-20.63071424662142,31.632538060921117,61.461109190788314,45.19777324312849,20.0
110,-47.68672712471447,37.233652179430734,73.41647084982577,38.046181457867185,20.0
111,-29.750692997184803,38.423502159686855,89.74203230434611,48.66343643011221,20.0
112,-40.46673895144964,48.62955466506122,72.15842359584019,39.41956594403817,20.0
113,-55.64942949782389,57.939250718929166,62.55780281337813,47.68541876089011,20.0
114,-50.982342078274364,49.2002443713641,93.7631665713971,17.00095014755016,20.0
115,-18.52011575672987,28.63640194342386,85.9755394019745,36.46948222302073,20.0
116,-24.309355273173765,18.187262211337355,66.22262811318849,43.1986873382435,20.0
117,-34.55609922701188,22.200638651324976,85.60451728158372,30.233872654998905,20.0
118,-54.51941094840119,55.384850255711875,72.82049867859004,51.749966406007886,20.0
119,-49.50258018373761,39.69031835904292,74.01676695673845,39.515774699890635,20.0
120,-36.00419848672896,30.74179150806099,90.62509536375251,50.396187131572574,20.0
121,-38.507431396864874,55.586190051617024,64.84847684246247,35.11266937054061,20.0
122,-47.49889558703318,53.23689263093608,79.94952728990951,51.88192158336695,20.0
123,-29.393577117876507,34.254491931583004,84.36284913050865,57.362135738666176,20.0
124,-33.355808010315926,20.373348626396247,86.19934466890213,53.888795794069225,20.0
125,-39.657633342398015,53.00523089774979,82.61165495237053,29.906808634887582,20.0
126,-44.17073739294494,33.63332013300463,82.62332752776865,49.4229878730373,20.0
127,-63.675303349177746,46.67554535790351,76.00405380746041,45.6495180499156,20.0
128,-45.11571426631946,25.645209793768196,84.58480763257818,44.28409833832258,20.0
129,-36.04259053507803,46.581215118705884,66.22577247384251,51.564115981710984,20.0
130,-31.74472274572627,40.57613808944429,78.59015001219113,62.5416314631361,20.0
131,-26.087370124449976,36.441034609707735,91.9956593422452,16.82511008199441,20.0
132,-58.75645312220362,48.82248846799527,56.758921190407804,47.678149266741116,20.0
133,-64.34783757731559,63.36455610674828,72.67086551545036,39.18584033364365,20.0
134,-34.40971221789771,24.613346704485984,66.15851528895833,44.08680685605694,20.0
135,-42.56783796685286,34.59110512511083,80.54093814794398,56.51250390977454,20.0
136,-45.41825999662953,14.931461817749955,76.51142593267431,61.02253731171601,20.0
137,-48.713116903456765,31.396693657388163,70.42903560908047,73.03583365508904,20.0
138,-32.368557307096395,43.195055665795266,66.07559852137169,73.86435618056869,20.0
139,-43.455139746453476,31.649451964045927,71.28442951639042,49.143380483494994,20.0
140,-31.18762942268729,41.38873348054662,79.03035363872856,50.69494566317756,20.0
141,-46.690995598439756,32.61677555832731,92.07232648217479,26.474335910244974,20.0
142,-63.07431218040421,58.12596018224496,56.79718914829713,41.63725955489251,20.0
143,-31.728344936262992,49.84318010239015,79.63909934170877,49.016844650497816,20.0
144,-54.43098891007977,55.63636408899794,79.23116410060909,40.24281233367257,20.0
145,-28.249920285921196,42.234493634351,87.5944579131589,47.04811987380258,20.0
146,-20.25381831889362,40.381856966086296,73.99895896498789,42.70592182942806,20.0
147,-49.08247715497502,56.64986295224453,64.83349672067921,62.26329240921229,20.0
148,-34.38928509307339,43.18335314881208,67.83945282661725,52.619945770280374,20.0
149,-51.081066174290704,43.2747766219178,74.25889003955928,40.86504414011744,20.0
150,-50.14747980484106,48.59264638474185,80.48994472261025,56.94208192991698,20.0
151,-39.80963858224024,30.360876369071093,59.41241180759871,35.89794478238873,20.0
152,-22.97744906122712,28.073973806258437,70.94934593174123,43.217961411597024,20.0
153,-49.569712032784906,55.422800186808004,100.49653046047789,44.167428089024746,20.0
154,-42.246395815007034,40.04114950269816,97.25613233586158,61.93093181885434,20.0
155,-50.42014639124613,44.15536417347224,77.90018526028119,83.37514483434995,20.0
156,-54.09416314632661,38.386596543642796,78.67899228394448,58.60956558775653,20.0
157,-49.417744825111086,31.202230444482662,84.88886722518524,53.70738051897253,20.0
158,-15.512540483538807,28.89371098250709,72.51117291295643,68.86298220513363,20.0
159,-37.18241837253079,33.85441194928769,82.43437674951173,48.94473903182298,20.0
160,-54.84365124834569,38.14156218484892,47.76641436769274,57.71707282602202,20.0
161,-26.800493558401655,30.265587133285422,88.39704189593536,44.4476070123527,20.0
162,-57.326725136623075,44.22260566854578,59.301753569827554,67.94880245834591,20.0
163,-29.636756678887267,27.866147486816732,73.80376641768143,46.82010391986889,20.0
164,-29.0508931314116,15.497222008217577,75.1730503571162,51.89627117156475,20.0
165,-34.663312510685564,28.7338456605295,85.59517228744045,34.77452010606168,20.0
166,-33.767916873494585,25.019130774704955,88.887818258897,39.19344028810906,20.0
167,-41.27765051000374,24.20515279564843,98.7607473165503,50.051205537602996,20.0
168,-17.221566043660783,25.20889766951867,68.78566212596512,55.04101098864701,20.0
169,-5.084760445086584,40.8949687295577,51.04230325159304,62.68769029215057,20.0
170,-39.31698490473688,47.76434414801771,80.41413059638248,44.90419476596883,20.0
171,-55.09323799557454,59.40600556335259,66.16191777237083,32.197977429288905,20.0
172,-41.75766910296217,46.929492628043285,71.84704610312455,40.44865413250069,20.0
173,-40.06849992516492,47.18255312597326,102.0666852777917,47.44856972435127,20.0
174,-27.808578296584333,53.110161250567174,69.23501414259454,51.40616609360321,20.0
175,-39.963235232247946,30.316462093563253,52.04174275278244,66.90374302280829,20.0
176,-47.02536988842396,56.66128201727928,80.65603383618978,60.83928061582529,20.0
177,-41.31440984053578,34.46283628584127,57.079501164573784,42.53900706714422,20.0
178,-24.316159794942813,15.840351582257757,73.88427545905668,49.976663840726914,20.0
179,-32.29622782658395,45.3935587926706,95.93958435680442,51.543212771790664,20.0
180,-40.50068975400197,25.538074384424963,91.36264340483213,55.9064353850029,20.0
181,-46.18043307134548,39.54533707210362,59.936444895721074,39.831566144171354,20.0
182,-33.91799561077359,12.82488010577407,71.94298171366151,64.96392547454658,20.0
183,-38.740186505343345,24.4404490905519,94.96040240071619,77.0948479912987,20.0
184,-36.807904695269336,27.751561463770372,68.04922936860592,52.5782014852833,20.0
185,0.9639468027619382,27.089233224622525,84.25119391950767,91.14272209537411,20.0
186,-40.328367041162686,38.91956535038024,80.02815922247281,51.84343904093122,20.0
187,-47.502549376712636,51.774902252573554,69.09086873329862,50.238992073239125,20.0
188,-30.139364691590536,39.91125521731837,80.82228886285048,47.77939035560487,20.0
189,-56.45296059944504,33.222687873226334,66.29226000740603,68.0299264959036,20.0
190,-41.083549788903994,48.98022015783449,86.67993181015137,43.804883059352164,20.0
191,-40.06753390357964,43.21536590126354,76.66230450761773,55.73376535629788,20.0
192,-42.42436902969249,35.20179663815741,97.84701587576994,52.46410366102938,20.0
193,-26.096626296536037,9.307726694829608,64.86234965726915,63.04616585683526,20.0
194,-48.071318365643364,62.17453381254913,81.34539450999355,68.08984101558126,20.0
195,-7.395113544704298,19.858672384525416,71.40651384224941,8.44390534046641,20.0
196,-41.32394019408832,24.918296527849236,65.97129703201945,49.451258525900755,20.0
197,-35.224337795329525,31.91032700158779,86.96593161115206,46.363965020445065,20.0
198,-53.15179933147481,56.65922689789385,69.31306235215271,47.24018759734145,20.0
199,-33.31652136574686,38.917130803973656,61.66921735851101,54.07452413459796,20.0
200,-30.93322166505112,19.405810139501828,90.85933576163605,40.6257733817699,20.0
201,-53.75714621913628,61.64539655529112,75.69099368588073,56.01988400721653,20.0
202,-11.777573745355145,27.776210266318945,88.96744482563967,43.444901779040094,20.0
203,-37.71766314604914,35.213501972647485,65.70714966677886,59.42892542290721,20.0
204,-34.29664949421071,27.8012802421301,73.56226958646293,59.37799386469235,20.0
205,-34.26019319195086,14.896271798407025,79.81210517468438,34.10045863977616,20.0
206,-41.6595763464553,50.112811149792925,51.7243264458988,57.205885490295344,20.0
207,-59.56948104637178,31.67344209083694,53.32007945749945,64.59169792661011,20.0
208,-40.06109798134434,32.76946101932188,64.16706216725743,56.84184216376793,20.0
209,-35.576582506893565,40.059702085265236,86.71325586181032,54.80501872255928,20.0
210,-51.762031250025416,67.5415611365281,76.52897176507419,47.07823957952132,20.0
211,-32.19807026377185,26.317173849115214,64.8436618303362,63.98567705209262,20.0
212,-40.00931942255397,51.21132502392481,79.73669627942819,41.412989104856194,20.0
213,-32.85091364944438,50.47052269379101,79.51928174317268,51.57827967748717,20.0
214,-50.12491822389966,32.99958374225292,71.42482654261066,57.09154332894234,20.0
215,-45.866603708886764,37.57277703260017,59.682995764957504,40.778512246279476,20.0
216,-41.201351723821645,39.946287699086646,68.99081599978491,39.76546066417703,20.0
217,-19.997638874049873,23.414778897268448,84.25776370725751,42.64727616624633,20.0
218,-22.517537640161212,29.716469620290646,89.5392722370725,42.85746121675819,20.0
219,-33.38151002359602,39.515471287873,72.11171383842691,59.68418595747948,20.0
220,-35.87556262606879,52.1137626108282,79.50369189899823,43.603167557435924,20.0
221,-32.98699224435053,40.13749938050758,72.98221151447315,41.96966724596928,20.0
222,-52.97267519049164,31.66892475381822,70.53856601657809,54.015374766318445,20.0
223,-48.12347788791693,33.04231604156376,71.89240740033786,30.64596289920617,20.0
224,-29.997917223667535,35.61267176158251,72.76222928094143,68.61457660086464,20.0
225,-64.78562658994214,60.88484384377283,59.62706978801722,24.785863605730576,20.0
226,-38.5222695378281,48.37527795765003,78.58509962237784,77.93934193627496,20.0
227,-55.46566018984794,68.31622807424945,57.94286275195335,60.60628660142261,20.0
228,-25.222709888061374,48.71549851740049,56.756562147263395,28.866549265356657,20.0
229,-26.39137596592838,14.549755464153646,91.99830951575986,51.79166160407134,20.0
230,-55.497465463196065,62.351982129208814,61.55210962782567,38.39161066165898,20.0
231,-36.976489316321405,34.81196620449141,100.79656528649141,38.07016798594917,20.0
232,-36.0457679447854,33.40338136462429,93.14755564638733,51.425827785614906,20.0
233,-46.03415880498606,47.03275951893201,67.46409548546215,61.25776447779349,20.0
234,-49.62746028873118,56.73885146761803,102.48249842366955,38.09729271456062,20.0
235,-41.53140993392584,30.636538071257753,83.60631628331102,43.195402198225636,20.0
236,-22.086430398334578,33.95484184345506,95.3822344639923,24.271811197387212,20.0
237,-42.17631944842778,45.63261397673911,69.909829106288,55.3675716223567,20.0
238,-26.412545145253574,40.78061622965177,72.65022646204933,24.04986596465156,20.0
239,-21.783006403624228,15.933282216180334,88.40950957263975,32.6872820299148,20.0
240,-24.298900705976642,28.445947395550206,72.98769722989037,49.5063748443811,20.0
241,-49.45424798135897,31.29435786725932,59.26643935292264,72.37504399549591,20.0
242,-35.93457469663445,20.194988715798207,79.03478104460936,44.88171692059013,20.0
243,-35.483096328991046,26.78948536947766,62.46961831209702,70.81581220367457,20.0
244,-26.78440879189722,13.261134432284484,62.00969070713069,54.84029076856597,20.0
245,-17.671665493381553,10.08137977435446,75.7442686735821,34.48788836575092,20.0
246,-37.10013478822507,44.82007739065361,72.76178749193465,20.636919242977424,20.0
247,-47.54333095485275,43.675783585335296,75.255040749292,52.34649364742444,20.0
248,-23.36646576242773,12.869091915526257,59.80874734504733,64.9192192813255,20.0
249,-46.87521266498209,28.72634012306016,71.11215608433537,30.35955348263085,20.0
250,-35.75656503471044,31.066175930711466,70.17465336304214,46.876721604680064,20.0
251,-41.105355507624125,47.00331817897551,84.02851737695637,33.434864662649716,20.0
252,-38.89379742706302,31.73835030457774,73.46268197116845,57.86706632689311,20.0
253,-55.74610802548403,40.02251043878788,87.90925885306534,34.9283554386305,20.0
254,-32.0128043553986,60.7054784365491,87.87060443812314,71.08134594862044,20.0
255,-41.333332469826075,56.39394914653833,88.83213270383311,49.37004365231924,20.0
256,-27.7289337982872,24.851177459680695,82.91444853590123,62.5101331590735,20.0
257,-29.529279005399175,15.906195448484315,51.81282102136878,63.99185977293217,20.0
258,-58.89044164930199,45.81610916141831,89.99859572610924,40.141283766708604,20.0
259,-34.71596576704371,28.465233505744838,63.542419160867865,71.36048611522062,20.0
260,-44.21624207938037,42.290703854444686,61.788063780638545,25.21912530263585,20.0
261,-24.708405101471378,23.188862813900137,84.69699950597936,25.441400232748716,20.0
262,-44.15554141169056,47.74808344023025,74.59456810914003,42.99082227346215,20.0
263,-33.25995760576519,45.18882897168193,85.08911214458124,55.16678300624099,20.0
264,-43.014792906607944,40.466870826324076,79.57128272582469,61.63295111107101,20.0
265,-29.77741294175658,48.90446433991498,87.06592696200599,60.64670941655332,20.0
266,-22.97397228862609,36.88099089183453,54.29680661466236,33.3053221358433,20.0
267,-60.32257139605589,39.21566771669956,64.57862449844589,38.95874023583774,20.0
268,-40.72096745617753,12.655986661355108,59.18916971939681,50.146651308580076,20.0
269,-40.250435918536375,35.76769244705989,71.6689084479367,64.00223111016098,20.0
270,-45.834575309969836,57.99876061632584,87.14688229793659,58.582060562689364,20.0
271,-32.056330145880196,40.87203609196578,58.73642301615297,42.84846324357384,20.0
272,-45.64565345704696,49.886926823823664,82.38170950621029,64.71752394817271,20.0
273,-41.25269575775938,42.65058195276612,77.97100361254942,57.61699300954012,20.0
274,-24.304761104968343,42.90245253989886,75.4656031003799,44.62239767783732,20.0
275,-0.4253432408431448,35.9108874151174,95.12448482903831,36.61427218871963,20.0
276,-43.149991386890214,37.50551911603575,72.4593117851798,47.322313847194664,20.0
277,-30.879145802580933,41.02928852075115,88.3055873679454,63.00914245722527,20.0
278,-28.06984861677902,46.83685045125093,63.81104573167307,53.56332183054087,20.0
279,-34.71704930503013,14.42609905877437,67.08007004292777,62.213103110330685,20.0
280,-37.577076809087416,36.087836841578344,72.87712111229963,40.44321161939465,20.0
281,-55.685947612582076,25.23943657100573,71.4209611992399,52.50208586333673,20.0
282,-43.152372931094206,27.71663729826338,65.41226352678359,58.87616845519055,20.0
283,-32.995171428113345,30.532733479956242,58.46213589467927,60.37314314872377,20.0
284,-45.74920518829181,51.45588223092757,67.32380607144111,47.28341361848451,20.0
285,-39.029465100415564,18.720066704008982,82.01164591095214,56.27484751087501,20.0
286,-28.240019795873856,24.433323418790856,62.56081955107437,40.995760108218555,20.0
287,-52.988400314489546,63.752250707928575,79.5053784674779,66.76356169797855,20.0
288,-36.899600749329196,39.796595987398945,72.92404600125293,51.092840264945465,20.0
289,-46.9735158701131,37.62658481124406,58.65075104748883,43.09550172275312,20.0
290,-29.45812119232367,50.00999762914584,99.6451165591888,44.941160383967635,20.0
291,-26.11736406719964,56.91141826771975,73.49838244273072,39.072360458745244,20.0
292,-21.562183065524003,37.16935081282052,72.51638910525644,42.88244922098348,20.0
293,-33.6712071815193,31.354596262176685,62.54489175776769,40.350928984429416,20.0
294,-43.626742542753604,33.45976565989594,103.7163780696407,45.88013522570975,20.0
295,-47.66203035886398,40.62565877129981,57.376269354617676,62.21013504216445,20.0
296,-54.997565546771376,52.70226689244003,82.45423690934223,56.54016091592128,20.0
297,-34.309888280127254,35.27207024387892,92.75528523717747,25.720646934359113,20.0
298,-50.575978596168326,45.829091088311515,76.07458873446879,31.993366152641777,20.0
299,-41.721175740787025,64.45046820901155,63.6627612126772,67.70755736702435,20.0
300,-22.227510575961904,20.718054847865478,73.55695598262314,30.279231003471757,20.0
301,-25.366893297592966,25.38369701020038,54.96027567855429,47.056124162752134,20.0
302,-42.10406014265622,28.515141095947115,73.39434199759216,24.515096259188287,20.0
303,-44.19627813472774,40.816413627060015,67.94745734929481,63.02469289880733,20.0
304,-50.37231887959132,46.793872386820986,74.28729927498155,48.09183470200965,20.0
305,-48.929019734888115,57.917107334825126,62.07635438766062,41.583609368121614,20.0
306,-21.536008402944635,50.992383141033464,77.79763735395665,54.777721100194746,20.0
307,-48.93210676930623,53.81460371972733,75.07679136854705,48.80372467711997,20.0
308,-12.696508381955026,13.993293739506084,80.77355894128328,61.60161887315324,20.0
309,-42.853580318377986,34.11120912069392,89.16307348537275,44.51596002973503,20.0
310,-52.11541090307321,37.14711815780578,84.8525738259532,61.2736585393237,20.0
311,-53.10999312451257,37.73092886191354,49.650063745160544,62.25757721563235,20.0
312,-46.706489714010836,50.47595973718827,72.75947761014635,47.470334013034375,20.0
313,-43.33092091306899,34.02331006218386,79.75439894700257,34.1950360603097,20.0
314,-30.825101383974534,28.35842480253166,68.35919984898052,33.34064580542325,20.0
315,-34.088806967205684,28.193790553925645,66.94790557199592,58.957165276854774,20.0
316,-46.77164513532785,39.623008712957166,79.69021508134745,34.530623717208826,20.0
317,-42.74037500220545,32.31012346140266,70.39100529091584,45.38642583962132,20.0
318,-47.572815104874266,38.87393141136895,77.22907938366916,29.333152532390624,20.0
319,-33.88970120507299,38.24458765752505,74.02127009083468,16.068520457256298,20.0
320,-58.54640965742008,51.56972195793027,64.42288961758301,43.434520669066856,20.0
321,-36.325828680506454,55.9303273515655,84.0809384309622,39.0810533095318,20.0
322,-31.626287122834523,22.54749310349527,77.06748008461054,49.47066287214242,20.0
323,-36.36503555094454,33.80727857333662,88.08913659108153,60.11127403344415,20.0
324,-44.39206824906414,28.33398415367887,67.56766598011092,22.443881675711545,20.0
325,-20.54332376988206,36.06872303198565,75.23301379558902,67.33646933099384,20.0
326,-42.262351866764206,53.7631402235758,42.75332744271258,40.26198394851336,20.0
327,-51.11290875415378,41.8144067309285,60.890046101690935,79.56579414128893,20.0
328,-53.89291495852628,59.97718298493322,61.71858671200742,57.49172621182671,20.0
329,-60.95529382375904,46.663865971831946,80.96647557387044,42.902343437531115,20.0
330,-54.48358615360856,56.98065277239495,78.44413648897955,31.48869482737641,20.0
331,-36.82754637216127,51.30950752498705,72.21335514241954,37.82849402004467,20.0
332,-27.130993795839036,35.75496527319078,66.51659417565665,55.73162372040311,20.0
333,-35.99899024947978,32.14817535513245,73.04747782796461,50.12548684503244,20.0
334,-42.68648797130937,34.752615606708204,61.33893521169731,54.03482550804826,20.0
335,-39.431265337153036,39.13491405649235,62.0121808596527,73.61530879899428,20.0
336,-52.79547821585695,35.84071867805358,69.29901792991546,49.10765772931119,20.0
337,-50.690413309735774,31.443139759737548,70.3409599569588,66.85213030331086,20.0
338,-58.30216452260988,69.28447004570234,72.00116307129136,57.45924295043005,20.0
339,-65.91656883636495,49.40678223825218,64.31354646467616,68.66721442110618,20.0
340,-29.31144873443314,31.1623569213246,85.62858827269321,52.06341006394129,20.0
341,-47.80458105199935,40.94622250779492,73.88151207602426,57.231728893691795,20.0
342,-45.63702331966716,26.95367826902228,71.48416122024283,59.950323700807196,20.0
343,-18.656230418057103,25.405999030241933,82.5348873771767,47.87328774508354,20.0
344,-53.781261416634635,29.52318857442006,62.24256578775805,41.00854505548268,20.0
345,-54.76402834707001,61.36131051074477,78.65037169000092,65.25685945391407,20.0
346,-37.787324660956614,48.33423860328258,91.20075762058661,56.99282696080401,20.0
347,-44.17449337560065,42.562950142969065,64.39860565026395,32.77468933050818,20.0
348,-21.85721786777071,43.20372498961644,76.71283565328912,37.54677801141913,20.0
349,-36.435495588048184,27.94794988110384,82.75184890026415,43.88385116628861,20.0
350,-37.336102639446835,23.909535281326047,67.79342692926258,37.4422058953616,20.0
351,-31.771110265082754,32.37022953074357,81.67294819781561,46.744875372165225,20.0
352,-4.80954166915996,39.42850822820117,65.88362785676597,36.17278682063411,20.0
353,-33.23937626231994,40.23834011836315,90.77459636170836,59.4711500633486,20.0
354,-49.78133396030428,39.087581916697495,66.84212600576102,60.640114853127756,20.0
355,-55.1337068972998,48.36528623776608,69.88142028421865,79.01446226156565,20.0
