unit_id,JobThroughput,DiskIoWait,CoolingAggressiveness,PduLoad,AmbientRoomHumidity,do_set_FanSpeed
21,-48.64972738693553,40.876147379288696,48.38903462319514,76.05343213921537,56.4314872066571,30.0
22,-14.862389657493724,34.444944107219634,43.090752361736264,82.59362914628765,36.81764364663669,30.0
23,-40.72008894744645,40.77064691594722,41.1606077601044,77.5652676085362,43.27864454583271,30.0
24,-17.89427586296291,61.534810872377044,25.96776276153856,78.6640233787513,40.39623652482022,30.0
25,-54.46552594989182,39.00481364929568,38.323342031124334,89.00565162534242,53.393333634791304,30.0
26,-24.83466595921038,28.644825548354213,14.339154596555996,69.06138886318536,50.482618897533975,30.0
27,-53.72341546512706,47.22392625650387,52.71127649739431,69.41427339502316,38.39410335572668,30.0
28,-39.08469293985504,43.473142864492544,46.11041905883791,85.56077585819988,44.23782772011585,30.0
29,-40.782250871611744,43.41554780250815,51.249320147062846,75.49935186971764,61.92103345759239,30.0
30,-34.03719187122735,54.10024050083193,46.507317980933074,103.48524644214116,51.09677602269312,30.0
31,-44.296229449332735,44.4667176745991,32.807226803007744,84.28439941808809,52.224634443986346,30.0
32,-53.52444317758496,54.2613253777268,40.94195272960741,80.45888922505917,38.812715113471214,30.0
33,-43.30009319663883,56.49990820380812,28.144979588569534,72.53826843822482,60.09677799243576,30.0
34,-46.77340161237931,67.0860147828941,35.56509616362499,79.7956169111094,34.15015686625891,30.0
35,-36.83161489066613,67.18625549535503,48.51797829006766,87.72578144434146,53.948292626421704,30.0
36,-41.27448515679647,58.22021952378717,41.30184577939418,64.97604907203687,49.34371700684084,30.0
37,-54.75947328537239,52.5889804725918,66.13582797124234,78.39058439292418,44.78804649098972,30.0
38,-52.69500351409205,51.71721807400254,39.06127291539848,77.78165747829247,40.49945751267938,30.0
39,-15.61635870512252,49.65278499982141,30.081843329312292,98.89855566980279,51.40603950413322,30.0
40,-45.98581055860092,51.8378851768285,42.90727897110851,89.72865368409072,46.347261688350095,30.0
41,-30.16030774932036,40.17401867220321,40.959933649531216,63.36275345576095,33.13419947069282,30.0
42,-42.64284236094039,63.19490757412555,45.725795502745434,83.50130148874925,70.71720179017927,30.0
43,-54.90613641678217,57.991914217057875,37.30545525169063,61.90079527246038,71.39180587903765,30.0
44,-31.6632648699877,25.5484504232432,47.184467341365576,68.02785877740531,50.49542342520327,30.0
45,-37.70617636940008,40.95037600315628,52.181735933890096,71.81998493472437,48.35362277715561,30.0
46,-38.78857072011014,62.79357159242148,14.99382118295306,64.08670828455884,48.217227543514134,30.0
47,-60.738893547639975,58.06113552457623,53.453199588951364,48.03938299174165,50.08097158891446,30.0
48,-43.52074901813711,50.8655494376914,37.019962305770406,86.4376235416348,39.17653298699048,30.0
49,-49.50410146958753,58.48670208176429,34.88336333072125,65.72161494310427,32.567703806909165,30.0
50,-38.6031616279402,55.629271937474456,52.76158711603168,50.54069157886145,46.620632907083916,30.0
51,-24.754267041280404,21.44049026325984,31.07546579635339,67.21031668014322,62.76101722051731,30.0
52,-39.30008682930334,60.60923101687657,43.83860672305556,74.09524670007976,33.2302284984232,30.0
53,-37.562750426979775,52.193722458731536,44.00397473931858,83.15293216504858,30.110147781611964,30.0
54,-30.280603194303254,37.673390274330444,53.011785840480705,82.1347265198678,52.95123418713054,30.0
55,-52.61649172697354,38.908183407296185,75.04519249355491,78.76945206600264,34.583340259302055,30.0
56,-44.3499866690005,50.80111274336755,70.59248476917803,95.07642506839372,30.826687203938313,30.0
57,-51.29745643451701,61.871384038355124,39.87461430453757,77.45473419099534,60.3190554658229,30.0
58,-25.593385302921355,29.679235986547422,22.495903676387485,90.84007586866618,25.477515818613064,30.0
59,-39.42904200510734,55.41228525124684,57.46642683393307,79.18182744911456,52.85575227175162,30.0
60,-27.905847763479887,48.417758550142366,30.92350145109134,71.93461526582283,54.82681597786325,30.0
61,-34.22388824097354,40.71759579385914,31.665511030380504,75.40461294171023,50.466225929221224,30.0
62,-63.83790804678905,40.85816986258799,47.482625919893565,52.090130835914806,63.38490082547976,30.0
63,-55.04335254871408,32.59253636118521,49.19930727856428,93.79361692296729,37.40158993750131,30.0
64,-40.78962144020941,50.107155264753146,38.840580887671315,71.63340777282166,55.84206717969648,30.0
65,-40.01557186153452,34.53409200005768,40.01619793171438,80.61036292484323,63.188744670190815,30.0
66,-44.34800847416476,57.016247775641254,59.202296152491726,82.33293421256383,55.042942225445955,30.0
67,-27.160757595674976,45.95079801408887,35.246995759296496,96.47317807883542,43.14682802320683,30.0
68,-45.308649728059066,49.36896815571512,46.15591227603223,62.789624091559844,30.395257388516953,30.0
69,-29.321597728669275,60.40265530560807,34.10396417034165,70.03760123190887,64.95423718867447,30.0
70,-46.87151571395342,52.84088856350096,46.329440782974096,66.7903283075545,18.77460116703609,30.0
71,-29.00100848043928,35.79596139764037,43.43172659690213,77.46814947984865,24.470708386741116,30.0
72,-37.84391489994554,50.121969079079356,39.2666986686218,92.24528276671461,55.060057470555876,30.0
73,-57.98199108671029,33.17945716385974,35.51781338444392,72.63079955315601,49.124994202368406,30.0
74,-23.224824642283348,45.60865437954613,31.470793091089792,75.68959416877749,54.52805028302589,30.0
75,-0.36352466216955426,58.94811854013831,47.543342387400926,64.84600317585247,54.96824969964901,30.0
76,-24.974032855391158,54.665119894288935,30.481269890391992,76.99443852987585,47.54202661645557,30.0
77,-66.87451515992343,43.22518909951982,43.582332863316964,66.16090722235622,29.689074156817355,30.0
78,-31.298274975902476,63.46589390599524,51.33530565444178,94.48314108625104,74.60858066432019,30.0
79,-32.97810699863426,45.15590702242119,30.26611223912504,63.656663762076406,59.07493809765151,30.0
80,-35.242140870892506,67.3501802982709,40.56561643966129,67.08953275595952,53.669477257727,30.0
81,-55.16578243669516,47.65503769394275,68.15007712969799,66.04842754361772,48.18515733635944,30.0
82,-12.315045709514614,68.15238834508848,27.536934172672623,64.32662134996187,59.10117599702992,30.0
83,-42.65214632911538,42.88330617733454,31.268148804165705,78.09793706857317,36.299164793710915,30.0
84,-42.56781455890506,55.73758670104458,34.816704894631094,76.52904792779113,39.004556302264874,30.0
85,-38.01623779294429,41.23752735689326,26.33521543668871,92.36510800130785,59.227583610208214,30.0
86,-40.82577282038826,63.639831339767234,35.08102796612704,57.039693995717165,57.68907217812837,30.0
87,-24.0645173324695,44.00300090997452,30.06005867323825,79.39949462635553,61.5098843360241,30.0
88,-45.390427381020686,43.93109832973844,43.217169828335415,67.87930976611807,27.050943629593256,30.0
89,-53.95228324433324,47.680692756939195,41.79062850071062,65.39486519703097,47.14649226388323,30.0
90,-30.719180749423003,47.932889025489764,36.553664731412965,65.02405668410626,51.222522961459845,30.0
91,-61.68749368858689,67.08638852372906,43.35520083192469,78.26367148833425,52.89731482456981,30.0
92,0.6355137622289582,58.377559065419575,38.21252468630729,90.11429289694301,54.19880323753096,30.0
93,-48.53809955608468,51.15408160887438,37.63245352843201,57.116858112362785,40.26886375385263,30.0
94,-22.770706366507213,55.949915150237366,22.011485418447368,83.47258145370856,45.43728418163832,30.0
95,-51.96018987593626,52.036780864158196,45.38537367838083,57.8844626057629,51.36014991437018,30.0
96,-58.02461578469475,48.84385534173216,46.2776270809896,77.81908540627504,73.58292386103533,30.0
97,-36.843453256759034,58.533824178660446,49.155736859312576,82.69546607416032,50.250169630657965,30.0
98,-32.03557607961113,50.022571779086014,7.204875675231452,93.62634990605,31.41848412754296,30.0
99,-54.47922715588622,53.401691963005284,48.72151371219507,86.00501284218856,44.82440856166517,30.0
100,-56.76785430600132,36.401199510424995,51.946723245327476,63.147997312811775,13.652376237455567,30.0
101,-60.14115221844034,57.65388146143355,39.80036234493383,74.669664180877,53.90785589098407,30.0
102,-26.511148746315477,66.90256557916307,17.01404974754484,87.6084756738716,38.00787678106726,30.0
103,-26.96505169588317,56.96106034597725,31.223523069245488,74.90250114856843,46.77787559632619,30.0
104,-51.96883627424424,53.16550310610175,38.711151572890635,69.09459283808634,26.558666683503773,30.0
105,-33.5457546335668,51.29759878705881,18.228118067340976,62.610674290595945,36.28068525337895,30.0
106,-39.93781393580296,44.0881689748625,36.54540021953889,66.7130817595197,45.83930144808216,30.0
107,-41.413183688552955,67.19142875390601,53.089799230059626,81.7693016379641,34.20863992783879,30.0
108,-26.80015921642846,46.84464560646178,41.12972458640207,82.55720696223146,65.18609939482677,30.0
109,-48.73279787618551,65.0847160186202,40.87415914995295,68.5249882868692,53.51423020635285,30.0
110,-46.566068723007504,71.04070523106172,36.92198374480893,79.6051799603687,50.91496674216669,30.0
111,-47.364296113767345,51.225408711759236,34.821747529995605,92.77133980919773,58.784407418597404,30.0
112,-30.90261397661945,68.0133469863898,34.32180424967426,57.008030039940884,61.201968619410245,30.0
113,-24.65920216979543,42.985172211120826,37.10182674135411,75.54309729836991,56.88441242780413,30.0
114,-35.30289841443799,32.55653875835051,23.673031762321838,61.81513363093789,31.95333850306058,30.0
115,-50.64489633641181,42.29330363861145,37.90618403644289,75.35339071419206,44.706345620449525,30.0
116,-26.979282673040732,61.576565713532794,36.82928846346182,90.17633462748834,45.15421631343699,30.0
117,-30.381767583718403,36.53559012812833,37.8429254476051,81.02481801996042,50.2845041650767,30.0
118,-46.84990221585329,60.46303747167949,33.371530988255884,60.21789782879312,55.725472011982966,30.0
119,-29.567241324700504,56.375930028641115,16.60003606712458,69.39885569128721,17.26949438854872,30.0
120,-9.320120215709661,74.12043993686991,36.13928540488712,74.10298979689885,50.298168094107666,30.0
121,-37.52493905492106,34.858618997458905,40.97382909822731,76.58051169046438,42.05719112255673,30.0
122,-32.180186046496274,64.64715698015593,43.894133386503114,81.27228375568295,34.71758537787784,30.0
123,-45.49468900444322,52.63986345308637,39.57761545675098,84.0494182209447,75.32543869646271,30.0
124,-47.11210928780707,43.61622203488642,62.1633130486038,78.88484612877254,51.18875346921488,30.0
125,-27.85753796349933,36.83875182704957,38.466572050675005,84.40814601227815,69.31844176856244,30.0
126,-58.82575247241848,54.2500516285645,49.064689789223536,71.90207327641487,75.37163465688815,30.0
127,-32.05369943041392,39.890052906819406,50.20374521988938,86.51150467441478,69.15653797441779,30.0
128,-45.73455714035541,57.28045480341109,58.04808035016189,75.11841154257893,59.466414089115446,30.0
129,-54.04991919086838,52.92274055224711,61.28402548712055,73.90534970554219,34.0125773963506,30.0
130,-17.041306677576003,41.22151163362017,28.40351381773246,89.77628716266366,42.20896618573677,30.0
131,-51.805365950206394,40.26872117615545,42.26744728449612,76.8170311033034,56.24130295676294,30.0
132,-47.50976164735116,37.521026982034186,38.30301663558132,88.70335306138504,60.583146503387084,30.0
133,-34.65182309741486,44.19948501630828,29.287074506043226,77.77814625601427,51.458486484403196,30.0
134,-54.16497190291949,61.38044807584392,31.99870919360429,60.3859997788203,58.25109976982147,30.0
135,-0.008324781260776959,66.03426164688746,26.208734002274056,55.07519148337232,58.57956769893517,30.0
136,-17.2457013289148,32.58398255121199,31.53913570486721,96.47448301157434,48.623151827564776,30.0
137,-43.88544531889756,47.8273163190581,40.274273432369704,59.40774808369825,30.1714176023077,30.0
138,-38.875798002313324,47.536837780271256,42.782377354150526,58.157295414233246,41.39851572130575,30.0
139,-24.955851923569476,51.204103222103015,27.012518010844538,84.40806555303098,34.79424153648257,30.0
140,-39.61432563477543,74.08402872505162,23.71868672769842,80.2055833044005,60.909529715066924,30.0
141,-41.903687354685964,29.646415989677585,51.28922546560974,86.70970201369994,68.45770631932126,30.0
142,-50.060970303350146,54.70982618526849,42.241706722448704,61.05268367734819,55.823148631206436,30.0
143,-22.637173048887156,55.22856516011002,41.837848903898795,81.71681934800985,51.802708909720494,30.0
144,-30.26174771318005,70.60728641665882,33.668818999711085,86.0533098086716,49.451425758458555,30.0
145,-45.62107906093721,54.47924082548188,62.64657778615626,86.5734001434527,40.50954248434823,30.0
146,-15.203564264732403,45.3394649961424,40.44334727783528,80.8670082473036,54.68295520845083,30.0
147,-42.16751391944958,63.15188550965156,42.2230597756531,78.75436516906016,52.08220261781096,30.0
148,-39.47145454858078,45.52671152202607,46.85937890491367,78.7301948656079,50.23607378857885,30.0
149,-36.64169900357152,50.962937238703056,38.329069441973104,91.09277586124888,60.553847608058945,30.0
150,-19.465771805630762,43.18853180484481,50.55903799803984,78.65127526721301,38.503181025430635,30.0
151,1.5744919912550444,67.6694577407093,29.434662899750954,68.65208456968602,41.120693581859726,30.0
152,-46.446947608559604,46.55650721488937,31.35006282029536,70.27769715217309,55.79075457216754,30.0
153,-34.89272802980228,58.94236627494927,37.16655221324865,66.63410428193716,54.693543887243166,30.0
154,-33.49386431417951,62.24182794930614,26.932801745994123,83.06960317314399,37.43851068346922,30.0
155,-54.65412991184506,67.9486582515874,32.137896140149024,77.33015708237156,68.72515729711832,30.0
156,-24.86552697772965,68.50814209687914,42.01650814767741,63.089910186467684,59.360506417585015,30.0
157,-46.3804307937751,35.75764750157202,54.610291557098876,65.27008732347838,41.55056606590198,30.0
158,-40.04091381669646,48.87294436825198,24.477234244974323,71.40013877046046,51.87801506721475,30.0
159,-8.567288568295412,40.31685026426667,33.028082394781265,95.04417901732867,46.7915285365973,30.0
160,-50.38584027856745,67.68676148934776,25.098768867750056,65.20406106968305,40.15809664574833,30.0
161,-30.241745961187647,40.243222674794254,46.49277113093439,67.27688724061183,37.91390401170064,30.0
162,-48.44535478660675,39.5413328190274,26.31743592027143,64.71170633461546,35.26983211862559,30.0
163,-51.88044452483672,43.734461378168014,51.3749609273391,68.92087287261552,51.04086857238536,30.0
164,-19.008285225748512,63.25246205894577,30.743151347401312,98.14296288763657,51.09993536612163,30.0
165,-24.344165973557107,61.3120063837864,22.28342388558321,74.52917465090344,61.82975589357302,30.0
166,-51.89127553071967,64.05344093761366,37.39851151588378,74.58870172692386,58.54807589700794,30.0
167,-37.50722950603169,67.93562888948628,42.74625660829661,87.47927229480065,40.66616357340429,30.0
168,-38.53195891200242,66.15037548028513,23.66980141681556,77.35747266412733,33.761838412882355,30.0
169,-53.53174510748605,75.65488957091418,50.33497046391091,76.58596691756277,62.915602646631754,30.0
170,-25.637712947248605,60.345793266230004,31.50078147234834,76.27739613807753,45.46315070122286,30.0
171,-2.0947077856149288,51.54297955916198,22.68704075783171,68.10817914988279,51.75822841685677,30.0
172,-27.23372924749934,47.06909465164104,24.7456650215355,86.41045573858804,43.67249656236411,30.0
173,-44.908400911802154,45.11136517195431,27.341280529324898,72.92908369489288,55.9804006694706,30.0
174,-61.53245695936167,56.979415378857,54.89795935849256,65.44219483520983,69.68629458792383,30.0
175,-40.57662331519769,51.63139822448894,52.31008899574088,99.64303224271615,32.480536996754175,30.0
176,-46.67031952309441,67.02288781231476,45.078154640077564,57.04116682157198,50.16663105380574,30.0
177,-34.364636356017456,57.89434951246812,45.94184775684115,86.21710354776724,45.09542298629944,30.0
178,-44.0088021505031,68.35811323292013,29.365187967105562,80.71854096446718,68.75996980546752,30.0
179,-47.7623845218271,47.15531167083352,26.744673777011315,79.63766321462148,54.75656406520421,30.0
180,-49.690527429608494,47.0793592359073,29.165515122485616,94.6879871421853,72.5721920749495,30.0
181,-35.89771639286644,46.84088123384747,45.80693125130621,88.08253045681907,40.13871928638053,30.0
182,-43.26206724099928,70.42757532092784,49.829439664124045,82.68937173379767,40.91901480786658,30.0
183,-38.33227738427994,37.80282545881653,46.17846101787489,68.67283405024986,48.994393334639526,30.0
184,-40.050957840729815,46.47269003060628,38.107011359592725,61.33841337819095,48.784397673828494,30.0
185,-53.26785101551756,71.15745588439339,28.995426428679952,82.57353129890299,48.68322817084771,30.0
186,-24.78442599519058,53.470726983823404,44.527192762895794,62.16393551859705,57.702423864406455,30.0
187,-46.896333637582906,52.161699489761425,37.10656811202374,95.05391408452813,69.80092341405134,30.0
188,-15.177689198087545,66.53186239662035,24.689418226096187,88.69617868504847,36.07612024788838,30.0
189,-17.488397722628413,48.71226445591526,24.755446514152858,56.2589859619878,46.717698792142016,30.0
190,-45.653500102702935,49.30777970056574,45.37566839920691,83.30681895525856,46.985315218758764,30.0
191,-11.401326103498125,43.61412599600069,49.83397542422697,78.3872895360995,59.15465192256569,30.0
192,-26.548333638902548,58.73516499207308,30.13375357657363,101.67682804176495,35.74916604787627,30.0
193,-38.9845471648158,52.75867367123629,40.051991951602844,75.62504727055644,37.46261572900564,30.0
194,-56.73087534219665,60.617909034718195,40.67874988550903,57.011791904521786,45.09650997774572,30.0
195,-56.04760828763173,53.97853551636838,70.96056258005108,62.902122582085845,18.40857883205284,30.0
196,-51.95481107345871,38.34436072183323,33.656335330049075,60.594826259359095,52.13544386854265,30.0
197,-17.520805120237057,40.54523500568212,53.47636008318996,94.09477357755388,30.622471775199955,30.0
198,-27.324968579564775,54.784760520580946,41.064418176763496,78.05504187047667,67.46554004096308,30.0
199,-40.0649633449295,29.700884250814134,41.10134671012523,75.2253133431476,66.34304405700867,30.0
200,-34.39309939350322,62.48760031113329,28.83237268121022,77.48175041177224,56.0277586169972,30.0
201,-18.588074117989084,66.22445216120877,18.881639405529754,71.51738984264534,59.61899398138467,30.0
202,-40.251014748388016,14.192084108361792,28.979013145730963,71.69859913517234,74.88174765354235,30.0
203,-24.433135494656376,63.58370980643492,40.15157479701541,70.37584878090799,64.44973179883151,30.0
204,-52.10100267019983,36.725667410363236,36.66671813031806,61.310946990480815,36.90279220481582,30.0
205,-46.61983291481145,68.03968130671802,44.96878575976926,100.18452322482452,51.892851601541736,30.0
206,-10.567873262610842,46.880004413517305,34.31775587002319,82.5165471038886,43.34201348995432,30.0
207,-42.00604039473482,36.42848605493639,57.700363139145736,75.67963446828637,48.03093019400291,30.0
208,-55.94955433250818,38.36816970373993,44.58429263302199,60.99538686326476,43.380308517394354,30.0
209,-35.50758738824183,46.0098030055569,42.46999428316134,72.72025635432213,83.46320856548418,30.0
210,-49.33541748066875,43.007754596229375,29.75110373905318,65.67449525662268,59.20224018774316,30.0
211,-49.395577371520204,29.40526171114763,41.09388705869571,79.98161097444515,54.68827512844159,30.0
212,-33.58316952275226,70.19034554630142,23.574489307736233,64.39335765380132,44.9351569495711,30.0
213,-35.49415608582766,38.860750179073264,50.553243216649896,92.74195880455356,49.14691384438783,30.0
214,-46.01832387171681,52.189862019068364,44.87517988137988,71.46736212462984,47.978384658425355,30.0
215,-59.837704085593515,46.90897079327622,43.5693298474416,63.35843974841468,55.42315700703051,30.0
216,-45.8594334460656,67.5592061919601,54.95620843900652,58.61679055320649,77.98391462056061,30.0
217,-30.919218755924646,42.1118445068272,32.94046546482838,90.10662274134634,19.8474371102609,30.0
218,-57.29430215504848,49.67474548860703,55.863788405998015,80.6276557560107,26.148190266068426,30.0
219,-41.740217750448195,34.81194068745403,36.73911584795206,97.42684335419888,67.18156019195372,30.0
220,-24.541949871905796,57.08452577244134,37.87404054982079,74.79569842276007,26.600179871650482,30.0
221,-56.98118230887373,52.872414967005376,37.95653384808582,61.67575269256566,57.95903200939122,30.0
222,-41.66507676646734,39.300005669729934,41.61246706585989,80.83732961455212,29.921173436261828,30.0
223,-42.55754593948743,49.650133385497085,47.54989833529825,60.280975080416155,43.27821291371736,30.0
224,-21.998821661172055,58.90275233205388,37.77101142864489,79.4355675592902,59.63502969336615,30.0
225,-27.333965824461217,77.76148414700184,58.188819555424814,89.38802015666052,48.97088284852453,30.0
226,-40.01943642167487,49.14756054221928,69.60536052770667,94.54968906232091,72.74342254218575,30.0
227,-25.113629507150463,49.94759721839772,39.47869741585277,77.4001321656424,50.68112311118275,30.0
228,-55.528109012723476,76.11811891102192,48.23946631498738,89.41256194022014,50.44125555222524,30.0
229,-59.729221225983885,23.372565042099765,51.89666749967981,72.00141462312513,63.19796730600538,30.0
230,-39.721934790655055,37.413618161688,57.638956483195564,94.44416464036604,44.9548743361259,30.0
231,-37.65709978193764,69.71520151816993,34.45466370773049,84.91056572002829,36.323671318494014,30.0
232,-61.744049937877165,71.99050535689773,46.6682722069211,62.04423353097152,65.98205326867301,30.0
233,-48.00032548818884,43.32201632808712,27.947064674888374,61.811872544451546,68.82587563274646,30.0
234,-33.97927628244,64.03260457674007,29.673613980615993,60.62043642555795,22.18136135988903,30.0
235,-41.39111468035853,46.27179551655524,29.674555875711995,88.71650114374701,77.82311857731314,30.0
236,-43.668901641339254,62.79894715740832,40.37915606014775,79.86919576541905,83.3652062189281,30.0
237,-39.95396520988908,36.30753867958602,62.98758232362761,97.02631972292635,56.90923782565666,30.0
238,-52.68266117347978,35.62056052409174,39.0515096534871,92.66686027657177,53.36597704747596,30.0
239,-32.806469990409184,46.6180437872862,34.35266973541141,87.1321549873395,46.71435386301712,30.0
240,-45.8377491939674,33.8454516919567,44.50938944011017,84.97075700314144,62.264176385753565,30.0
241,-30.184422694378487,43.22742404942675,47.25905181289181,72.35527485151806,27.788092237238416,30.0
242,-33.75841750962024,40.37524370107364,41.37048533319314,80.02856036078397,32.265831780322394,30.0
243,-45.04417009428998,52.01854636190826,36.83254016074169,82.35543157821593,51.460678574623365,30.0
244,-46.11503625196214,36.679923225531795,31.19898783531064,66.88344081570042,57.981253286626185,30.0
245,-42.91779954605316,50.0606769382217,32.9347101009434,72.86697697966966,49.64213714047248,30.0
246,-57.808487731567354,42.33617391328522,44.28779730355717,96.3590619309936,39.47734980406029,30.0
247,-33.192313740300875,35.58215705050979,37.503821810944615,74.87774831634152,37.89299996745858,30.0
248,-58.7611924149381,55.0684760810513,44.8467604183986,68.6189933033124,61.72212144996659,30.0
249,-40.33009107480283,65.58529177419769,54.05994613471403,70.23048480038118,36.998425570916766,30.0
250,-50.71967195442171,47.286471925111115,45.824404149355864,83.80760956397924,54.14891117841558,30.0
251,-29.260087399955424,73.90249728466257,18.271538955169945,56.671088693804364,62.26306049088635,30.0
252,-43.26840815840267,54.04888156153885,28.44316150271482,76.30039780536647,50.833117270229955,30.0
253,-32.04604953090706,40.40182844564614,22.954831266832095,82.9616280504494,59.81701630302954,30.0
254,-47.333109045591094,55.18692286887951,66.34949021509357,84.7672719628361,33.98722084433637,30.0
255,-37.19917241864374,52.837164759327095,31.305728657669476,87.15160586191689,40.38544528752482,30.0
256,-46.913269928813634,61.03225812884758,59.80229947873865,75.29346242536151,24.197641594240014,30.0
257,-49.701497261733834,51.936465689369,65.47257876379444,91.06108525980503,63.14564844617057,30.0
258,-50.76449398662662,51.833794250106685,62.78649133164495,85.2094363018146,38.38904742447444,30.0
259,-53.51231523273259,52.61561377108632,42.1133059880948,68.30576410630829,74.70625392010288,30.0
260,-12.111381973426504,50.61211684944477,19.800430168541652,72.72739820707385,48.85281441525345,30.0
261,-58.88109939149308,56.72932306506716,38.55374538652242,80.42061317537619,58.92034628378389,30.0
262,-50.65395393956344,60.56385586236034,32.33807010542616,66.83858455113315,35.01990347548547,30.0
263,-42.49679946384326,41.62746581845008,25.052384588134544,59.4317185451411,47.53755698687454,30.0
264,-8.070828237950618,53.867128765570605,15.87904282025382,84.33507266135483,54.16746405986302,30.0
265,-45.23649683049667,28.21307510716715,49.373305612933336,70.69581262721877,40.96972991243416,30.0
266,-39.59686004943589,63.994121113385916,40.80896386541251,80.56607378858072,61.95081696696125,30.0
267,-24.30179822295716,59.9588795899609,40.40731923829429,63.47651455971287,41.84432126671723,30.0
268,-26.353712239300627,40.91339859167431,26.57660307625694,74.41407158737823,34.6075143954747,30.0
269,-18.56106379595,64.81986427989736,41.06591682389702,70.66412025767508,51.8266901318365,30.0
270,-27.468529383465473,41.29160624808899,42.043161096744974,67.6775342970217,51.73480582635591,30.0
271,-53.43744075301764,47.16607894588328,58.580670923187455,56.26018564795706,42.78428009260744,30.0
272,-31.66324703596247,51.09141788441156,55.680923998966264,61.303410714056334,50.13418520410837,30.0
273,-55.93676831966494,57.02174988369174,46.504580906355656,93.46507949442241,54.22953066935935,30.0
274,-34.95414246167974,49.95171831513627,33.119388953803536,87.87970485821216,34.338000937565,30.0
275,-44.79343699945515,38.74241583481584,49.72160269946899,48.82491103878824,51.592279551676505,30.0
276,-50.71406022672879,41.49566984288699,46.23623190063816,70.67969663233461,53.996759591853156,30.0
277,-42.453185571504434,39.73885738464126,51.74031936309759,88.1308624916963,45.9929340081371,30.0
278,-42.93699775092689,48.31421138442219,82.09067276414349,76.5204100876274,53.70961854713904,30.0
279,-22.03721648784888,35.764561832172646,41.86648380236492,79.50012495655172,49.426868434851585,30.0
280,-44.4660909674793,65.95551705662753,55.02425678794375,68.82526439451303,49.92964970380776,30.0
281,-49.36097968742707,48.446643536154205,47.699302565072195,73.55942352623167,49.84669485458628,30.0
282,-23.31420272593583,62.27975304301374,27.36149556532868,64.31645151431516,47.18889808817771,30.0
283,-29.26607361629863,46.15973655329002,29.249617191595842,94.40761074070006,61.585076051299524,30.0
284,-51.85244979489351,78.95505969081127,49.392942983430046,78.03426949725409,59.28481527267163,30.0
285,-46.1181241582157,50.816797203600636,38.67420521124909,70.02427278428814,45.12025393367099,30.0
286,-64.83162841143466,28.590660693810584,47.76264392419583,42.2634989276235,51.44473715773035,30.0
287,-48.30661324018418,29.682492213806935,74.44796080562978,83.8223080099313,74.83154565682344,30.0
288,-52.54462070095379,47.81871914169469,64.60825232735655,70.3100312891138,66.93466960445372,30.0
289,-52.506858008136376,45.087572440392236,52.54644303400495,63.268188946453776,59.93883989357752,30.0
290,-30.45072765847047,45.5044781133097,42.06402162536777,93.74092337767921,64.30876897184449,30.0
291,-52.161484036753166,43.93729570951788,37.061160921400656,84.06496028615138,47.214544325339865,30.0
292,-44.22047175447027,50.066154781070075,34.50670187591829,89.34253912505005,36.759646127070646,30.0
293,-55.42739611089385,34.56095863943162,65.07520484255865,78.64701967789334,41.22891444204441,30.0
294,-64.27149791259654,39.734667912265714,39.802257963831046,74.60970486510229,30.369766041108086,30.0
