unit_id,JobThroughput,CoolingAggressiveness,PduLoad,DiskIoWait
67,-56.45723985069406,56.76922996134521,68.36536992865732,61.06920340159532
68,-38.67712532182895,15.128643202393564,63.21078730785332,49.1267292117909
69,-47.452158928107806,33.91308055077822,69.86153245182992,46.801796905404444
70,-43.55650610455549,37.31307941629889,85.51288569966665,62.06180484732166
71,-53.294002008342815,26.22211620546367,74.60377070597035,55.393824112414705
72,-42.60650489450747,44.51839019366381,80.15848950123014,50.06762483674391
73,-54.02411679149792,45.01079566504982,72.13724171859587,75.34133031678996
74,-33.180960663104926,43.16223317865447,62.3592482350442,48.553968094053594
75,-39.94655669645428,34.315385410690084,67.28001196009173,22.668118067476822
76,-54.79143648213501,39.00632154102525,66.58398603743953,58.21046667274704
77,-54.16425754385266,41.06903761407541,50.75466033068545,36.690017375603034
78,-10.451887177164867,16.005086457873713,74.34631523816037,30.83827782842396
79,-45.918444074061966,34.55284185902293,71.10876805479874,51.445166475924175
80,-39.98684630608351,36.10221499245937,57.003073988751844,32.82257602113622
81,-44.78216701758961,21.622443682672404,76.16643742245827,81.03289383336201
82,-43.78729092075366,45.88767738139501,72.33808916696879,13.571962472984708
83,-44.832814750648346,32.17383200618101,70.2343005117719,48.766367380248475
84,-43.591830474533396,42.7114274843686,56.76192882776937,47.19119796670898
85,-46.90215096440478,19.91496639561827,65.18876440130825,64.350911104729
86,-25.005611886190984,30.071874253970158,95.7410283570351,51.855489343338455
87,-30.142812668448187,52.39963963966818,59.43624917876815,53.317259190673774
88,-70.00523884871572,52.78154206588082,81.67422514805617,41.79370041264705
89,-38.192802093940834,34.17156382585027,77.68952169888925,34.96673694949047
90,-44.33431005739688,56.280383775800345,72.67470173060302,52.06646604022589
91,-46.13948275101291,65.58684115545182,73.7491270270305,40.556891725602746
92,-42.05581316386108,38.82578127917359,71.97328021378026,62.757710987554525
93,-49.97165147983761,50.06233855102693,69.27537272047662,49.38500683134909
94,-33.39893855525464,38.26987009591246,75.253716033779,56.736424035832535
95,-43.06341287135954,49.62436092743645,72.99507586978055,60.450998454754114
96,-28.270738045333157,37.80563424186253,76.38271728731591,26.165116039032327
97,-30.695665607769147,38.20517719689648,53.728338273784246,52.16056212059866
98,-47.84030488239096,45.32455310624496,73.2094973417705,45.903672658739424
99,-41.20873633220963,49.53822374198465,64.09540564965394,39.65806682689859
100,-23.145767380662967,44.289491074288385,89.23984650381495,43.65268665713721
101,-31.419834277327837,27.919235576497552,74.22736506189403,47.58770090350201
102,-46.77968788340844,31.785249397802353,74.14467624322138,41.15468030829206
103,-45.86461104640409,48.39642397559085,73.86861386256278,57.60156856517188
104,-49.68946074936434,49.50503180369414,88.78039952105657,49.78259391206974
105,-56.3876565076587,42.80359747461782,74.51251634497044,71.62023546373452
106,-49.45299884510035,44.99379474120072,70.64681937009034,40.09003357809347
107,-28.72697319112732,22.93262289710866,57.964282939824436,24.98978966142821
108,-49.589092413905874,39.29512543425394,91.31941226665694,40.869856635555166
109,-30.476391572029428,17.83067776997851,54.590237571906584,57.101670876287194
110,-47.37274100967423,38.66750214431663,74.88126535009899,34.57266894157131
111,-22.155516298847477,17.802205193020598,78.42413884017215,61.44573284547127
112,-41.98738926994955,34.30877820214791,67.12538428648408,44.39095785934256
113,-46.17232921402453,26.236850972670943,75.88818227244373,64.51219811060888
114,-36.56437627676381,37.19065795961547,86.56924965809276,62.80864217392358
115,-26.42929262049124,66.6607966849919,50.41003890987396,47.294636388305825
116,-27.0179971062538,18.453099008446426,88.2999075858208,40.314408851707604
117,-40.10690860025337,28.134393926485597,82.73833333332969,45.90472154836271
118,-57.205960488288866,42.31454565686565,77.52453508867895,54.50064725587454
119,-45.8327878238364,45.41605615109595,84.35973912917555,50.256392838845954
120,-33.23548908262625,40.397493468587705,64.70821055531695,52.38683949866631
121,-48.324395602766366,39.0618244624144,70.75387764437494,59.04561542260022
122,-60.204907951899,57.73254311865343,71.24889213206609,34.21016576274872
123,-49.231248813084186,37.874884480152105,69.34924497417796,43.891007593193855
124,-38.988517406420854,31.204717026875777,79.3060490477269,52.1757279478359
125,-13.891602625608837,15.804882654306788,66.00783092988901,37.42882574252237
126,-22.721641636751702,34.08642789084455,71.08941574890542,58.783836971879914
127,-37.281229670669,34.9372875245526,75.58896441438961,58.91689056763974
128,-15.589496842631702,28.285794316518594,78.58605085340304,41.7609380252857
129,-41.5911496038885,59.62483749774094,80.48932522543636,55.67297064133255
130,-20.37394320388841,32.0444346440792,81.33740440831352,40.33966338926044
131,-32.51373923048583,53.90337155953325,60.331196463325675,57.52153266324764
132,-38.05401342790047,31.635794911083018,73.9461884184735,47.56833125177165
133,-11.018201251836347,36.22513060502956,62.439615892745564,55.027480066269824
134,-35.959277870847984,41.83783488786384,65.2596158262274,53.30154628516901
135,-42.69648472909311,49.1721437452886,83.57025360211686,45.53548080340393
136,-54.84899566308126,36.86655205730797,77.47376958471199,23.599768710872834
137,-21.266254915069425,9.18362033039091,63.48693116736872,57.47791544402737
138,-47.39767188844943,27.107073604443663,73.77295798677706,37.11653137605124
139,-56.191349823715214,37.11039997587563,67.2936150431965,46.10918986818799
140,-42.18978009602913,49.76879495929128,79.46991271514744,56.171241219866815
141,-59.5978769577231,61.05301362121331,73.03851990956758,50.84303881369152
142,-49.332866490320235,21.039039623009444,89.20339323278687,51.418844664296245
143,-52.26467067226136,55.72468155303833,59.9568608592767,67.96994033889433
144,-52.02706986477213,42.055527471144586,62.65288318998683,55.45462500775859
145,-42.5781430681108,26.802764379955516,71.09765657290687,73.34700610459527
146,-37.659499829542725,41.04606120714466,67.21260514641719,67.57814406407776
147,-42.60855738246954,38.8659541625721,80.58259852116916,33.41762830162976
148,-10.006061381609793,12.974063293663274,67.91485725867805,41.06926181785137
149,-32.22160211753753,32.06955039736805,90.50798841761988,51.99984946994218
150,-62.06867506597573,71.85319984593234,59.889986410025486,43.12333261921135
151,-19.82014001569453,17.918655389294862,76.4263122675726,47.408175831025396
152,-53.93745931576791,48.96730441209989,78.68985939039572,37.180349969500625
153,-14.22163115702802,60.08841872329965,72.89716060093008,47.29582414304767
154,-46.946330995558796,59.892139001469175,80.0675591675671,45.167498686464256
155,-40.14839144174379,38.891887769355485,95.5338056776353,45.697970450964945
156,-23.225899588958367,18.287319890234127,46.38594402870554,36.269582801850056
157,-41.31972999086251,37.913173165048974,67.38594264283216,65.14069861374917
158,-22.451417868878423,27.528361013827528,68.87150201893996,49.31946632857753
159,-47.28272117613337,36.70724236907946,71.61629256233586,21.107562136752936
160,-42.733371849589794,43.399521184231105,75.18411934132249,47.19215616342489
161,-34.59190766522897,41.54548074066157,68.97366122303043,2.7844183836169085
162,-46.65990631269551,59.43977655580185,94.49958319925786,20.047421402716655
163,-41.14910485876394,38.52628599621236,74.7498043038391,37.72988856503755
164,-38.04921703741273,62.58869364505307,96.44124368069197,71.22124805536855
165,-40.11512835082715,44.10893766346487,64.10382650761115,54.96677979132643
166,-32.05966977878204,33.01295808086667,89.11686898073596,48.57168811035127
167,-37.623621971383955,41.39550370935139,69.67743540245682,38.08730605735816
168,-30.46880046270898,28.22008222531349,91.83745218767547,54.589393785528145
169,-27.93533273872451,18.89483359360489,64.48304697506039,39.128914627380695
170,-32.79370374809611,37.673430610091515,86.05725308041927,57.16790444117807
171,-48.298968690690224,27.98593230832256,75.06895075826583,44.03838827507242
172,-64.15823937717639,34.1105202176694,79.46815548855614,49.84952625458615
173,-46.69905639396637,41.33345450825239,55.94416664330413,36.6729467395109
174,-44.951981561624194,25.18084117902969,93.20187367642008,49.13032827317781
175,-50.576090308882115,55.16366872962354,77.45534980936823,60.1172795738327
176,-5.921089182845022,17.90459696107764,76.57295519529032,41.405779767356194
177,-50.31663214366686,37.56807777644152,74.79867268621751,23.11190609472814
178,-44.24739745789706,36.65156535722015,87.29960848896437,50.7019579452584
179,-22.448608721832876,44.310245687811246,85.5164179510679,32.07601277833092
180,-29.69758310252909,46.76985095003583,83.73199838796984,37.86367330115413
181,-11.421922634079246,32.011360027389436,85.15240541557192,45.250386354652605
182,-27.372359206430765,28.01052041899791,92.93587473602243,69.1458773537878
183,-39.09516830104468,31.200208470142552,63.917414708344964,68.87349910383946
184,-42.82132868951041,41.69093156079596,79.00526613360789,53.58683493087175
185,-25.68395630168979,22.533270850086122,86.22671940330582,36.78711423159863
186,-52.93836270722131,52.22952660989898,56.633569525053396,30.01817738998055
187,-10.234881291820402,7.11679483590161,88.99036115627715,41.578828459869776
188,-23.579859041631288,23.231890752613893,80.63605147272631,67.17645412769294
189,-2.213827697220197,42.94319561633149,76.94226936677576,61.02750852728422
190,-56.38088498579035,61.797597448620614,51.65729735762316,88.2094615333236
191,-46.45878312387567,46.66125715340377,71.79415566028689,80.57713054856775
192,-44.520510436050316,30.8521912655853,70.59839643396752,54.21662312812342
193,-21.63522127394706,18.362096249511534,102.98784877138795,52.61183489623327
194,-11.807363396547732,14.87983066068401,66.81517660131135,33.04532716819227
195,-11.096087150503354,34.99322874819329,60.45801330984394,64.00702742298365
196,-46.542141949777076,48.93268068120838,71.06580131614697,34.60563291256341
197,-32.72790592883511,31.547232557985065,75.95928876845498,36.54716188227836
198,-38.676444768459945,47.15723015769662,75.41304380050747,59.04162815955439
199,-54.10236557791176,81.42947308054481,96.40733506816136,43.301165433925576
200,-15.537825930534662,44.318705251032064,72.91146635024444,63.0240401025223
201,-49.60191377457747,32.755258382569586,75.32607911150698,41.22052443905646
202,-35.449923790120714,46.67866044632724,91.48737005980979,70.76694467460257
203,-54.1308384883565,27.20864114570925,87.35644596600865,54.333964103161726
204,-44.30538730333593,32.157900103910805,66.43367595282768,18.085488372707935
205,-36.34033885157625,29.050962060989242,84.4891496306016,56.73228360917009
206,-43.00514719205072,38.993887486201494,85.32504818343398,49.025506166374754
207,-22.659635577026734,29.00348553858338,78.38145544570892,46.57310294988217
208,-35.00375602142163,29.904301754303965,89.28142066681164,44.02255882991563
209,-52.876590649760296,41.96765671100777,96.84337407370191,62.57956722203115
210,-46.23509200063337,38.647346932712274,70.41472943535774,32.796639962547545
211,-42.98135363013402,24.418402453309593,68.42561482532857,41.79333052759334
212,-47.653014551442084,50.806348564520746,69.35537758646993,62.25304925439936
213,-41.56927202367289,38.2905879472941,71.63003220499048,53.480333770571114
214,-47.58607562580591,29.58213493558513,44.132532247458585,46.554352210652674
215,-33.79034166700116,35.14301535762765,82.52334099167294,45.695259359569896
216,-49.6310545504474,57.698442478904006,82.11916860636157,58.555320594345034
217,-16.998883955834323,56.1088361510713,83.04046834887819,47.625974389888256
218,-30.130800011803174,29.207693245676843,83.01516098804757,27.92400908609992
219,-60.0000969430356,31.715131003328516,59.634264826369204,66.46523226408262
220,-32.93358757450781,51.472682620997475,80.48631407850293,24.236472470649964
221,-60.859655287551014,42.979715012263156,49.474541015481,39.56239408798468
222,-44.40439481904085,28.862401093064076,91.78462731857161,34.950082044106146
223,-52.77530662853123,43.30142966104089,42.080752539979095,55.44919312126939
224,-59.49621122221849,43.869944121366046,81.21688466768039,33.43611728960217
225,-48.67875666049834,44.85650675199213,60.37878222915588,67.86749927894984
226,-38.77913456764447,41.17377890572368,74.84247888100776,53.67245765739457
227,-55.62087304046088,39.762191575568416,78.8989093121408,76.19468982120594
228,-10.639854351421212,34.59249109659342,79.60350649949828,42.55536011624758
229,-33.678551107058624,64.41042909690472,76.92558357996835,56.128710124611786
230,-55.071047451819105,34.061411212967066,82.63439123485877,35.887522765788425
231,-57.69690958814523,71.56695443820733,76.99548252297772,65.6470063853323
232,-40.153264696730986,34.581554186830026,92.21230453385733,57.58301275799528
233,-48.93052890766454,50.96935957994134,77.60781719759962,70.40081707379558
234,-18.50727412906151,46.85074352628398,81.24235924217619,46.07419606174048
235,-53.21055761046358,42.86744838987631,54.19566198116209,39.01217762042732
236,-45.01001361394268,44.80692157350632,68.54108199394759,59.73096243358844
237,-33.960845588260455,30.37854496352167,71.25124913478666,46.67649459537395
238,-40.4894131056017,27.003288658671615,89.18450520779851,42.31535523292413
239,-44.08538307846595,38.21883280559158,65.33559265818833,82.71739407831424
240,-31.570068280072025,40.417824969573346,85.14063786801108,70.11087020989007
241,-50.22917905009997,23.324870259228234,66.80009399687349,38.47600738135753
242,-45.27191301121948,31.785563579456884,71.16586985575613,55.3664286005525
243,-43.623394504724665,45.61366273180586,72.19031272881297,60.01554101073191
244,-29.83892146413213,35.18633091830695,76.8487547105464,32.110057204018176
245,-47.45032593835134,32.40154090507875,86.62406984286048,50.318149447780684
246,-27.950890032663242,53.62310312709204,97.56208623936818,56.92195549309547
247,-23.375418276974035,22.55090517894917,83.9701238271165,55.00945559293083
248,-41.325449279912185,54.4606119427265,104.85145366421182,61.015063546483404
249,-41.26993294321968,36.712479504676125,71.68417906591863,57.45438528251515
250,-56.89408810572668,39.81048024804011,80.89322893427877,43.14354992730732
251,-53.21931310142479,34.50352990677889,68.22968141151635,43.58234051742746
252,-35.923564253600354,41.61461950090616,78.89839188143209,56.51859591205379
253,-27.235723266274707,46.414243869848455,95.75188818066907,44.393402886330996
254,-40.86235424499417,37.176934076095726,77.95586625424652,40.25617027949878
255,-24.6516920613292,29.43103216809237,90.66639425567294,55.50817076245597
256,-56.12421815098804,54.07941195759862,61.82647351774874,48.825858653387236
257,-28.020979808386844,33.61400638719724,65.19440778869273,53.54762732871106
258,-45.31736594605492,38.80140962539037,59.640658498510525,53.18165658751927
259,-43.32361880949217,38.381839849440134,83.56477027704702,32.11518802134799
260,-55.43432781586552,38.325363088775525,64.09422003466646,47.86868427544047
261,-46.39837373815578,39.19259827508891,71.96630921588869,55.87844750313902
262,-49.381956181289674,27.85406136739426,77.75550334743856,33.14198109006129
263,-42.10136399889926,49.046285282483055,81.39673369904887,44.666458871761755
264,-34.33257816944855,32.37106587040651,64.49290482717377,75.18520271218092
265,-43.563474376951525,45.419793055178836,80.41356033196989,67.28938376838207
266,-50.88827614764577,44.27393819065001,80.63684071858394,43.019523813173485
267,-50.81563025218866,47.835879668155165,72.8422161437466,49.793026815307144
268,-60.64441045249605,53.83897914842203,79.07109000680765,43.84828353766046
269,-49.472963427354784,50.3692337268935,86.24823164648902,45.774122608012505
270,-59.035633621378885,41.1142257865159,65.88658469362335,60.40117117477907
271,-44.27004314324036,31.613265735646287,74.46955465381706,67.34295197390465
272,-64.28845762658037,73.1736958990143,54.366083370617446,66.8048373571486
273,-38.329022074357376,62.63122488237922,62.843956292187194,53.39598472126347
274,-53.856946029367904,41.955494179350865,85.10779943925584,45.19312300453456
275,-33.402619872778914,48.164622294952906,79.59131079098911,51.45849104914143
276,-42.13945268365291,30.5630953892662,56.52829036565596,48.270919388350045
277,-20.13183977181543,30.21534233015019,93.69077364278479,32.9139046461203
278,-43.91503484789666,35.461882223940336,63.6804478219147,68.46932074705967
279,-58.52155381580886,40.46676206229084,54.21799751687825,43.33267231807529
280,-21.127371164886043,25.725512142325755,71.80856265936522,56.52513684564865
281,-23.83935221704975,44.38179194620613,87.89280929058548,53.05159795932846
282,-43.185175000658106,44.79152194312423,85.7295631470043,44.10880129578569
283,-59.47396471111141,37.91249342828734,70.70507322822422,59.093485956712485
284,-50.12494089098868,57.85916618207424,74.00751808934127,57.89049602238107
285,-34.85438334271057,24.08872187079138,75.02449167938205,50.838216927933715
286,-48.20066528051535,34.77318764209866,79.47688346742422,41.43391506792442
287,-43.90244987068134,36.078959441644635,68.49772231947104,52.51834035859792
288,-19.740921942287706,40.24743876537045,72.18599705349595,36.03613440096024
289,-58.39024608322441,54.9617217114529,64.72595749310547,45.82888166801986
290,-28.76019222976014,33.05954953856119,78.40621308793925,37.1815859531496
291,-37.88889491575914,31.313922677049817,62.68116851988597,48.64761785653749
292,-46.910734245868206,31.272794054819688,72.05103641221574,49.89631942479396
293,-34.60828812193003,30.859900542310832,84.73373390633111,34.52545431838815
294,-24.740101269645788,45.090768173884484,74.28056373477762,52.56221247421405
295,-56.604511930712015,32.79332992038592,70.92855901379026,48.01756282015209
296,-60.9404233784044,46.64867230634738,56.40783527293983,69.8452035016525
297,-51.013707057178074,21.85747203713754,59.67293096015011,51.13327411734073
298,-29.669208046026977,17.390701486639422,62.020580981589966,58.199739094065144
299,-45.75189884304641,52.896447413551506,85.98162208465047,48.35327165310469
300,-64.44567245702999,32.57771872526284,59.89236609256432,24.53107955946883
301,-46.654568366438916,45.5808607265389,55.52733641921553,55.95927803604698
302,-19.591941815195607,22.962464616802503,88.34722202585279,57.50647586571838
303,-45.54653852074224,42.859000994556816,77.10457831121512,56.83035852549777
304,-36.384163673669846,56.32627273928431,50.46351157701086,68.68617698469414
305,-32.682768623496315,36.80894069409167,78.72394641398034,47.09740565058808
306,-55.23917115426299,23.91578087860671,70.95361907909033,57.77507876443854
307,-53.56179243904649,45.12318604419603,67.73268013974152,45.04551405974817
308,-36.48002216430507,41.33446948273338,62.45981107384692,60.76547887109096
309,-21.43982898987906,32.939393561439076,78.11414553485021,44.38130175483643
310,-36.98762052498711,46.37527522909081,75.01358455840345,43.03352404950431
311,-55.22591309960102,39.572154476803405,74.739549200535,24.532394929608508
312,-51.511988246504515,51.010101425152996,71.59830655818106,43.33880472729713
313,-59.76178141039669,47.54745935995151,67.35267723487362,68.04078900114537
314,-44.95747479505557,35.73253443495416,76.03255323971007,54.551675428497305
315,-47.332560475978674,31.849348204236776,69.0749583711471,23.207605991648947
316,-52.33159059708583,46.83933991909691,59.33822789447137,55.99202708491496
317,-50.21893581053446,26.672465189950064,73.54645163122261,54.885586334865614
318,-51.90665075095929,40.87981782038901,78.57872756709703,32.41643873735362
319,-54.65758695685668,55.77341125226291,77.16487448822083,39.798755281493904
320,-41.98139687422267,36.041095506184135,58.611535800045075,73.47007842818851
321,-41.922465899388484,38.245831021162424,90.03225512108462,43.450463496906785
322,-11.980107282165886,14.03228511910676,95.8495397238008,60.8418396528521
323,-42.2929540605024,41.137517955218534,71.09218070934385,42.0724742019355
324,-58.52819581718955,51.56403743146363,79.34708430676258,57.60777892882271
325,-37.590423544734776,27.201451711222344,76.62693540992568,31.5340557014935
326,-41.43571790361189,55.63055007527777,61.86552465315351,31.099408206517197
327,-58.17836193987013,64.21178057807194,84.8065288163998,24.991599186777734
328,-62.041882670005776,60.14178440440953,69.42750225670989,50.22568537322848
329,-41.765559554465575,53.9957911199242,81.9861011322855,40.853928504629486
330,-34.81460808652072,60.478573040272316,71.55578517545227,36.67180616326725
331,-28.62537789514231,40.80448371295134,92.26667864353216,40.53598457094738
332,-39.27344899843507,26.893924912170895,83.4223433917652,45.01216420690737
333,-41.954509205153514,41.62099953671126,62.27139446768509,20.425537278116558
334,-44.96964787421053,28.88770157089419,60.234518689946675,67.60520385255782
335,-35.42557914214056,28.14899940411754,68.16645803601239,34.75857785229033
336,-50.652025464173235,25.813550408718243,93.1100717230889,35.729501038179336
337,-30.993426644313946,47.527024653519284,82.37084814591641,37.21188798168457
338,-49.39356101149733,36.19621828265081,68.15861577783262,52.553954398781364
339,-36.457793682006475,43.97461330309934,85.49232086228955,43.469384401544204
340,-58.124614985987755,49.56659180242717,69.15304383010246,64.97305193379863
341,-61.39908357329824,58.23133562994989,80.75436694486092,51.43580024842512
342,-48.31587024389937,33.83977631774067,50.45684961077028,67.09519762140711
343,-62.58048285450612,63.008195820938504,78.5205078894046,47.13384380446992
344,-44.252674223813166,63.99097115863534,64.52821641268001,64.6103626552955
345,-39.65073464208143,29.262333896210393,76.16799208358212,59.536348024731765
346,-40.36754973160937,21.571213027509177,92.3773953869747,23.169682394386697
347,-55.844759447976486,40.02721820147761,78.31798243126273,36.1508303618924
348,-38.53852208139286,28.74796926843954,86.19343872854992,57.38194264168547
349,-36.558515631660605,38.941642514228306,95.29283396044654,75.72337012715937
350,-54.63594889962709,60.76449796192845,82.33228083663327,45.25571425365175
351,-37.874088423100496,16.036668906224026,66.18316324135199,73.59594732398826
352,-42.39556045411049,39.993599341338765,94.14508792179575,33.90457477263551
353,-47.98488303601539,59.0958887234086,82.97834558092087,61.155024856912654
354,-32.51240199698598,31.487064291388393,70.32692560246213,38.98836199889854
355,-3.112775041896712,34.29962753833504,89.18777297556315,53.659919111747996
356,-9.335134695142411,12.055204308469264,86.9186411365636,52.7632426348959
357,-39.70639055882165,28.497350765279457,66.47095799182605,34.495340968585054
358,-33.55157480175441,42.336330333773184,79.37591091774947,25.458335291519546
359,-46.09256025287366,58.927816461719566,84.63009937039762,49.18693638547432
360,-32.92043733229042,21.201608125180808,81.41324943166488,45.966477009555206
361,-51.461566439036005,30.444287601925286,91.9792060601465,38.550567689112356
362,-39.11698769427177,41.3107069952485,77.34626254045081,42.341542156522834
363,-34.6383439705951,54.48897558519006,60.73431587192865,54.12446817335149
364,-26.571718603012297,35.83485026466786,95.1731498441996,39.59168840453382
365,-49.672310858970064,52.94095580221226,49.94867569225273,31.749412574784838
366,-17.3237094120431,31.795596862670447,69.78649146546827,62.70064483553041
367,-49.673816812809626,32.28899946026054,49.14145821270135,56.60273382810489
368,-33.417090704677825,32.997236293170715,70.84876930896834,67.14242698498589
369,-45.52741981876758,47.34013467995929,87.34604900160232,49.67640079388711
370,-40.90388813089329,41.61569994189898,82.6533029295038,40.469940458610004
371,-21.493728752444024,28.75752447945865,79.64690079849214,36.33581424006716
372,-45.59386351719307,52.60719346500036,86.83086269432332,67.08728024669571
373,-35.24380000726763,40.72487555294169,83.50419816947507,41.7427936874027
374,-28.660889800280387,39.2036659098307,86.4806392571304,33.19037667602812
375,-46.872319364916024,28.948686937269144,68.82580868192967,65.83479957290429
376,-46.32710661193815,40.18831870394883,83.87318529462146,56.44287308446512
377,-25.28841159685591,51.75953602327933,74.5169312916753,49.99502257187259
378,-66.75121420556069,60.26952006014959,61.25026279455152,42.31216105725449
379,-46.80513613597334,44.569658255349225,55.89681283083017,27.664950514820703
380,-43.77427373633797,18.281885079723,85.34924387900043,62.291416141529155
381,-47.22432203086955,31.514671070427923,88.35382917143491,57.54437906323091
382,-43.92397440849764,32.67803862375754,81.55402129514256,46.188896425171144
383,-31.514830737623853,46.3959125872502,82.53976367959054,35.55234667311685
384,-46.31435258803981,62.47564521210592,59.249991992017605,48.42786631965025
385,-32.332913025846395,34.67712865282339,48.26211229537363,50.168788083206074
386,-20.938621246663892,60.98043346973492,91.82283918614431,51.9396602645572
387,-31.404294398884435,60.687716109013145,70.88372559867787,51.35853638628386
388,-42.9075981102493,35.891237062685825,81.48184472688085,75.64518828446347
389,-14.772705533613912,7.643545094994853,69.44197018977816,36.30414114090059
390,-46.31807599746606,31.936102790390912,87.34429195130969,37.499009039635126
391,-47.61188763404102,33.90015367820098,89.8266859334972,32.767614951932245
392,-24.817368238653692,53.18666619298241,74.0416975438273,43.192478829483534
393,-23.931161643552585,35.166937834157395,83.97056065768113,48.52129626847439
394,-31.521163430850677,22.593941851621224,72.04434340023208,39.11108305335243
395,-57.86218556516838,36.192754165085155,67.07147584958788,41.484039646645016
396,-21.975372047536002,34.483781360668864,80.90223697011312,50.39448980921042
397,-25.471734002219378,15.798853657483198,98.99650287533731,48.09859473089647
