unit_id,JobThroughput,RackInletTemp,CpuClock,CoolingSetpoint,do_cooling_setpoint_controller
37,17.211849970329077,49.850602559347955,27.10141094480268,66.80875850647521,66.25
38,66.36092188371188,47.41159985423437,53.88592901123242,67.57323230129451,66.25
39,13.13225283176981,63.95331705035085,47.86070976628595,67.23120918008269,66.25
40,15.653051721616922,69.6713409514443,53.658030427673914,67.16757636237737,66.25
41,45.16362331752265,54.36392096689141,60.096807334039056,65.58625460618568,66.25
42,21.860293567998987,61.13840491090439,43.75440491564907,64.56802318929024,66.25
43,45.33401979814228,47.51213255181887,57.31066561351293,67.45413724704696,66.25
44,47.10456201218901,59.24665564024596,47.08744281343974,65.2887491303452,66.25
45,33.461659388043316,39.74831236244816,49.17175064625088,64.62341926011358,66.25
46,35.88285892361707,68.93882117999186,48.89551239601734,66.6053210911491,66.25
47,35.02786799456648,48.66868049613788,48.19934780258494,66.73738102301107,66.25
48,20.09727293056774,54.99938005119109,27.062276032710585,68.69454101098381,66.25
49,36.190623346401736,51.94589063066904,47.06244541763039,64.38581994617856,66.25
50,24.698464458821597,53.4572654537236,29.129562084547995,63.73539028757905,66.25
51,46.90642755373559,62.43512670517531,49.825389776687985,66.02594014957796,66.25
52,31.961695998681364,46.443635209540346,64.06667015871683,64.42766003583854,66.25
53,34.48862980369106,47.86299510437201,44.60905486530841,64.59893968525488,66.25
54,20.462037685350882,50.97876137798181,58.75715119212532,66.22673633417025,66.25
55,30.069749206357955,49.299877726049885,53.017823653147346,66.88767561520261,66.25
56,39.752460579322154,45.17345585158863,48.11915843194445,65.42916239102918,66.25
57,34.465305574556254,60.68776002103562,56.39158454762742,66.40939762500865,66.25
58,22.904503348522468,48.89938555316068,46.526476398110866,65.95948854848542,66.25
59,20.17271828629898,52.75849009208057,48.07216949796894,66.29368564203494,66.25
60,24.766791937153865,54.515050809338014,58.36530397918713,68.1159918721884,66.25
61,40.23128444429108,56.9556514598357,53.39967643830202,65.41969231827282,66.25
62,42.84849578373467,45.183526005917145,58.19721160529592,65.94240990642874,66.25
63,21.7705535783663,62.30106285283626,57.36358865406424,65.31769186822757,66.25
64,30.354592568849654,64.19839179464611,44.37718140530841,67.96745483635594,66.25
65,52.256465942979034,61.295675443378876,62.456083995604324,66.94799024992868,66.25
66,41.78575692354957,57.96297587772453,44.42199805174914,67.35277574770711,66.25
67,31.994558933264933,38.099003255754106,41.97572057251411,68.18185959276731,66.25
68,23.94960961007826,47.171455220391,35.07465473337542,65.27490267411511,66.25
69,30.21828451513657,38.47865801730537,58.675184903960336,67.02018576788234,66.25
70,26.954434957682764,57.70538712124087,55.80654403151846,65.93950009832255,66.25
71,57.58406560073817,56.436044472242244,51.97836251920159,64.97173826434121,66.25
72,39.482022521196775,37.93891150259523,59.14635390394965,66.00446766489509,66.25
73,56.28142282402592,39.678724969686705,45.89447845428647,67.25225177147962,66.25
74,27.226777330817384,41.67700994242895,32.49579715015158,66.00478684869891,66.25
75,24.0319867150029,67.4056743216322,56.471321269798,67.36171224707523,66.25
76,21.750550467661373,73.47364345968052,46.744624529111206,65.79922617117921,66.25
77,23.32401205911542,66.82319557438626,53.48999656880926,65.72572349299145,66.25
78,16.53321797817137,59.01340426402842,51.123026664201674,64.65513623198454,66.25
79,23.315579812122465,62.51087578707446,55.7166589582006,66.20976214666356,66.25
80,23.50264147210553,57.577776102606194,64.73938384225306,66.23610084111182,66.25
81,34.51504767819813,66.58199069793426,38.98834753579002,67.07706483958782,66.25
82,29.66450833075765,50.6828857108536,60.138832004584366,67.17701654917997,66.25
83,28.86858856678931,62.72738584654796,41.54922525664314,66.78800894211254,66.25
84,23.162295393600246,57.37141370165577,52.163994851034694,66.7990354883203,66.25
85,34.25219511472048,54.97186761085679,59.93132073641206,66.04172470332726,66.25
86,32.72536680042086,38.846024703737356,49.68104177959436,65.83886518184423,66.25
87,11.477801874141333,53.586440884369374,45.38881674443131,66.9578184873232,66.25
88,48.9381653738789,56.13642779865937,52.61530254500506,67.3273334902549,66.25
89,37.196598785225376,64.6037256987717,60.74193475042586,66.44053720643213,66.25
90,53.66277947930805,70.4914593824959,52.48643877375655,65.13678393373782,66.25
91,21.441549357310883,55.96812370401457,56.15899337877802,67.75840412225502,66.25
92,3.0196773474414247,76.58768201813382,38.12539157642959,67.72172236495575,66.25
93,52.62882174239885,39.37564596167773,49.40694413715938,65.5561135252967,66.25
94,29.828347692320772,55.80733887941594,57.95361617357998,66.82360406089465,66.25
95,19.73289767945415,35.58791767220666,44.00339539349389,65.80352516567768,66.25
96,46.62503377864598,49.47007519885146,46.88758298709893,66.80005909223482,66.25
97,26.98638348512224,57.11994152042772,45.94158723968179,65.21829906033236,66.25
98,20.255300106738527,66.94842703832312,50.76196728037954,66.15993916094405,66.25
99,32.311303131991174,67.27497418237489,35.11057387773402,65.56597249707757,66.25
100,35.525047603057565,39.307836610769314,39.451279823518156,66.03671042533881,66.25
101,16.586275006796846,57.99820884497181,52.71605093366888,66.43987503458017,66.25
102,21.35098413386168,73.99932946092574,53.647587432492415,65.8894744800661,66.25
103,47.09803770497596,34.39725613551697,66.09909396237471,66.29337376431545,66.25
104,39.913965378845255,32.421257081871694,67.0677593071025,65.67392914185541,66.25
105,21.809478930628316,54.7081267863567,50.38372362423441,66.33038583459357,66.25
106,34.004233038669106,50.57542991836088,30.35904157680035,66.31655916916387,66.25
107,20.558496179967975,52.724854749613584,49.28060191570715,66.55848349587075,66.25
108,31.539080082157707,47.99186768197384,37.04182005524978,67.8807438725467,66.25
109,29.264408748573363,67.14668256305661,38.515925596360255,65.87240789096532,66.25
110,37.36349154719055,56.354409751140416,59.46950398650039,64.67278501867014,66.25
111,26.9890681102164,52.43323653808266,55.12654936789354,67.38906062198576,66.25
112,37.39413407024261,63.43076951582538,42.46909297375737,65.96672969397066,66.25
113,36.365862511125066,28.31866196719254,43.25054015980641,68.15944497024573,66.25
114,23.311111716967858,60.02244981752126,58.688539570612434,65.63436699789854,66.25
115,25.75483692879597,44.648452467193614,43.73681142874806,66.93642558328554,66.25
116,20.825544859925998,48.66097341038568,50.76963744862831,65.49288396168106,66.25
117,36.430319333016925,38.166712351136105,63.09812422045636,66.54005988722653,66.25
118,18.136260782120385,56.7522539292543,61.700102219915735,65.5717920116759,66.25
119,48.74225330619357,42.49150479993666,49.6425885406025,64.89800689727865,66.25
120,46.396242796420594,50.495620716455136,56.29920614238013,67.14339188937471,66.25
121,33.21297396325337,50.505909271850854,60.2647067513067,66.6271741212324,66.25
122,49.41342007746789,67.69211830566947,50.56530628045506,66.01445458741328,66.25
123,45.9485040533047,56.45574578650743,46.47152736734661,66.61086888082716,66.25
124,25.356927181662446,54.84886602649638,43.618723654133035,66.23433211657441,66.25
125,30.91003695951398,58.50907883698475,42.16363286697153,65.85309845757874,66.25
126,30.663140659275022,44.110327074852975,51.28274644530142,65.3504925716859,66.25
127,37.72637791033897,48.4941111726255,49.65992184496181,65.14798897747019,66.25
128,34.02852574497381,59.30928356354074,30.885398595323363,65.59515741824639,66.25
129,43.02230728245174,57.12962804872934,50.647380923823924,67.20675273680683,66.25
130,24.633074696828466,53.66107373750983,49.452534733110156,66.34778358848301,66.25
131,25.789560577688164,59.700890615424,46.45601782484472,64.99519143650807,66.25
132,28.476864814337645,45.97858479668115,29.103751381282642,67.01347951307582,66.25
133,42.42573441412779,51.922921304307536,50.0924010787983,65.590972763233,66.25
134,39.069369185581735,49.601377768441296,60.93852592119788,66.50723676522252,66.25
135,33.3797877586177,48.6593431189413,52.19001523855617,68.32868926121863,66.25
136,25.946014208848844,45.25532426055462,38.277361933051836,65.89449887348201,66.25
137,24.99304681133419,48.22792752747622,52.004396619082,65.43227964081751,66.25
138,28.163781675084238,46.261263771465664,52.17013490997466,67.65436465994273,66.25
139,16.780261882684655,67.37980850838231,47.323051009400885,66.41685347367097,66.25
140,26.092408204040154,55.80135471309579,29.261527662167573,66.05389899315331,66.25
141,27.33551798153875,50.093703416978926,47.46925324908057,69.11390483669267,66.25
142,28.373001222605723,68.67829681628007,39.05414106438099,65.99944054342245,66.25
143,29.310178214007152,45.25014533368718,37.87614781367186,67.79580409874659,66.25
144,28.425491852424543,65.23457739372947,48.053995751695155,64.88550304295049,66.25
145,27.530550721075322,54.76722347242835,32.88694253848427,67.33590178088332,66.25
146,15.866320442492881,71.41946348127955,45.28205865774126,65.76671373722928,66.25
147,54.656189629706574,40.04542670873634,37.9394473941256,67.61461475941402,66.25
148,33.111666439231215,61.97277272945257,49.197500609658746,65.38442835286793,66.25
149,22.31015297738171,47.94529935140603,48.39173543776606,64.61892588861205,66.25
150,23.026160062051098,59.8116916767301,47.18404118503676,67.19159966581987,66.25
151,23.288096063680293,51.80556053756939,51.40208550699857,66.21060415748866,66.25
152,14.966720685642166,67.05409887334801,41.64858100239799,65.20653268737293,66.25
153,46.85257541846615,50.42216623779635,62.682198882148576,67.56390047628369,66.25
154,39.401000571219896,38.690087663470635,46.10943777970577,65.14597780891363,66.25
155,29.755387845564133,69.61667614809254,55.43906018826879,65.41611890713195,66.25
156,39.76531049253025,66.17741606923592,53.606836454794724,66.87259450232298,66.25
157,29.597740486235484,63.39306235007099,30.57516423070676,67.93238869517785,66.25
158,38.749862086110795,47.65707327806703,55.93482279440885,65.51158389311281,66.25
159,36.402053492427626,43.52857931887886,52.66658177940188,65.72259698966371,66.25
160,38.01777379037096,40.279197602060584,63.869227181285694,67.18334678880991,66.25
161,30.53570226018207,52.30381349217562,43.430280651701906,66.90888115263616,66.25
162,23.330986804525537,57.39863398995496,63.24526265992163,65.43430245008079,66.25
163,38.056629610544746,37.40839530932679,44.620475167155405,65.76799602955037,66.25
164,28.053012312490225,40.19645980476288,50.74084116339065,65.92252871199814,66.25
165,29.530778691980917,65.57290639223031,47.30133939690562,68.3964779399671,66.25
166,47.55178820280875,59.52605087726603,51.156585708363906,65.932627541952,66.25
167,34.72528885644267,57.55656113882518,43.64634663515417,65.63119568660234,66.25
168,38.04608673560197,48.108888064950804,50.674038887229706,63.97281095478033,66.25
169,35.12926001891365,56.87080825445937,60.1726819754948,65.6851097408008,66.25
170,27.423128475624807,40.01729079574706,70.20824770167461,65.76426975694959,66.25
171,42.792588227824204,34.97100886015285,59.38275323634285,65.63418461345618,66.25
172,58.215778746974514,51.513175118420854,59.47404627094558,65.80531304162882,66.25
173,24.217025254744925,51.23198889034032,33.9889877319532,67.29867626890449,66.25
174,31.655953094721482,52.647418032104724,39.70153209482317,66.93991557592898,66.25
175,29.75698320857388,46.84509074385027,60.05314838723804,62.898801614126135,66.25
176,27.503435499364496,58.99678589067442,42.58073468693582,65.34935493512715,66.25
177,52.439661246567425,55.28313752463331,33.890037416544146,64.70712460879092,66.25
178,14.281785008768548,56.6403529599693,54.045527714844354,64.04338589343055,66.25
179,19.8226994214936,52.559238452592986,62.179732118142624,65.4720949581919,66.25
180,44.26969230173931,38.98640544740586,54.67173320498936,66.90890621760045,66.25
181,16.275026059392165,68.36138056301296,42.7539141988622,65.47500309295964,66.25
182,26.7778673704074,45.947052790998264,49.39555062910163,68.25677435254282,66.25
183,21.39348060287591,62.14766515670322,50.66924133009016,65.8111179436623,66.25
184,24.99532452543123,62.600833449082174,54.89937022880908,67.0621458216227,66.25
185,37.636468333789516,46.135355128195734,57.24238956220486,65.53741505983773,66.25
186,40.789601734090496,29.4074733799329,41.328892891301656,64.84961163437127,66.25
187,24.994730266846858,65.74871826170872,56.49798601681321,67.19714818783322,66.25
188,41.829587142563085,57.470311869167894,41.48325343734861,66.40454574534807,66.25
189,15.186601102568481,79.59955399164589,40.98309912286776,65.97156552954647,66.25
190,31.582847322999594,47.568527431865604,44.95784302848683,64.62192354651546,66.25
191,31.828297784436845,60.37076963120079,62.6172281446254,66.78513455215467,66.25
192,66.14155383484871,51.68479846965081,43.42800873311026,65.21056892548992,66.25
193,33.62353849995716,44.914297320989476,48.904842181117985,64.2297284859348,66.25
194,22.23379542215345,52.59855725337724,48.2338549928139,66.9258131827194,66.25
195,22.91609450431902,57.77904450223341,65.00908076533294,66.92523209319403,66.25
196,23.59596893509952,44.000621359428834,42.874356658806995,67.2453445979105,66.25
197,24.859464183084732,63.99167153491198,41.364532639899835,65.89535083528277,66.25
198,30.396664588344663,74.04219499788331,46.053465417357565,66.65741658775983,66.25
199,36.622066927826225,51.356854114400264,46.45000969579244,69.36369138279407,66.25
200,22.980319377270142,61.20866441592999,51.04664243303145,66.69960578353667,66.25
201,38.24423643437804,50.39408587165256,48.133457775810896,66.75169843173629,66.25
202,37.32439622378711,39.7870313888867,29.963112932261215,67.65055925780199,66.25
203,55.19817074306595,53.99349435395236,39.625647009975,67.25250391187217,66.25
204,48.406885327066554,54.38650813427042,57.81192998813056,66.1510316313252,66.25
205,33.780260763503534,34.415419343645986,46.814940936921815,67.67029278530936,66.25
206,33.85095040417147,44.182426408769004,48.08859865916298,66.37493073314117,66.25
207,33.18764167884334,51.329310713700615,49.07220690054172,65.76304449937099,66.25
208,35.5588923627747,59.82993661303273,48.58764733773539,67.48728420593282,66.25
209,28.786509878952273,52.70306433298313,55.2760568946711,65.34764932192861,66.25
210,31.96052838968655,57.93571479202012,41.35194242684967,65.50325213834859,66.25
211,48.1414592844877,58.11064274770544,46.57542752690791,65.61663046231592,66.25
212,22.26532606818506,50.55536343348422,48.55862092608769,65.61292132982084,66.25
213,20.847449483158197,73.90380200791861,46.23142016892315,67.63826609687753,66.25
214,39.45633328066329,57.24817894840621,50.59489096980941,65.56717128830498,66.25
215,27.873801478960353,59.94200817065756,64.06873300917674,66.90782896281561,66.25
216,27.710845011259508,41.7910972992699,56.787653817332654,66.64344181352621,66.25
217,23.688421323089102,38.92508354146045,39.264300021207156,67.08437267101974,66.25
218,35.24523218019846,54.09175200587667,30.560602988737546,67.34860025289733,66.25
219,44.17249021390245,40.9322705910088,40.130053138703246,67.22505366163418,66.25
220,48.153603958766844,39.83938085926342,64.93036226536903,66.91078202482524,66.25
221,42.936586552282925,45.507658755108025,44.629121044578305,64.82472365285155,66.25
222,19.938966620542423,54.03839976455021,62.88183286526606,65.49374151237119,66.25
223,23.27870864495498,49.63399975514242,46.22037251905357,64.8060788514883,66.25
224,39.28580524538929,49.21743768317526,56.2015831925934,66.28506581909001,66.25
225,8.2869913563706,65.85013668474349,50.76232597457915,64.40753995843855,66.25
226,27.037104434184943,56.843795023271404,41.729738060337574,65.34727866233855,66.25
227,39.698103162453286,41.22919677486462,39.284821369387736,69.27339552382338,66.25
228,15.122974981104168,58.51494607469401,49.531460912797606,66.28755103057863,66.25
229,13.675435210840352,68.23420962126991,42.64154632477195,66.54739424032196,66.25
230,11.028340996660596,71.50626573943173,48.945302710542656,65.99708419609341,66.25
231,31.199836646102195,58.591938988011265,38.480191494385856,67.46901165800504,66.25
232,28.30467284619193,59.214429927364264,46.167079615474876,66.47728448429093,66.25
233,25.33507854439394,42.584210573268614,59.34683740953096,66.5566771709532,66.25
234,53.563903803624015,73.45977488750039,56.67378048361486,64.7721034120844,66.25
235,45.95730268524291,45.25551072153975,42.58768724785568,64.6695072471839,66.25
236,24.040103818487633,70.77203442341344,43.94217034589185,65.498446525685,66.25
237,17.505786517111684,81.34589489637023,45.94797720756783,66.45205811561819,66.25
238,14.453748456366744,77.64408400092492,35.39794312775169,65.8955230828533,66.25
239,30.382008518436947,51.18052298735796,63.34417842273456,67.30082883986034,66.25
240,27.63742960614284,50.89914656027395,63.51390082908306,66.14559287058502,66.25
241,24.605747422632017,72.26256476046989,44.679669590407435,64.699951544513,66.25
242,22.794934104665188,61.88274831677796,40.76580653997822,66.1563109649788,66.25
243,13.11416516563919,65.03466832405084,45.117883416618106,66.90091977901311,66.25
244,27.346719979596436,38.54330701993391,59.96160836153292,66.19934801693618,66.25
245,30.739153417462134,48.84543197778539,65.26140641403443,64.82310028726658,66.25
246,34.67803572041117,61.665232351205155,46.894763999125026,67.55249474920598,66.25
247,36.82881751214467,61.5092065706614,42.282330594028146,63.41927639882472,66.25
248,46.567291035443816,49.07764050005584,42.05216946448399,66.62491683661128,66.25
249,57.228006878900715,29.54929252406209,55.89550923886852,67.25734700517127,66.25
250,35.1369126333329,49.47192919975565,46.69569105191633,67.09683732974808,66.25
251,44.08768684803729,57.29369328219982,51.01817807130608,64.27788999787501,66.25
252,32.37041215270294,48.0322235502026,54.82761485546839,64.61251567991393,66.25
253,14.935653745965931,54.14174509656267,55.9487306227957,65.97586274299081,66.25
254,60.82353572285482,41.58998930322272,54.07509985693815,67.93896182110213,66.25
255,22.909180805673767,55.35508692684661,58.32021766446916,66.68001301092251,66.25
256,42.72467881033317,51.28452064785348,49.073047498356715,69.07752235284946,66.25
257,11.593965891759467,74.899842113482,59.057763756657934,67.75027285733168,66.25
258,46.625549516277935,62.93968201286193,48.983048995785055,67.60229137306332,66.25
259,33.75107458783385,65.6567956060717,42.286416444364214,64.54444711925531,66.25
260,53.45391408389885,50.33362779615305,42.50063152796331,66.63189099931368,66.25
261,67.65795170367744,36.85486177576082,43.319328929726396,67.4145592412446,66.25
262,21.138681593190164,63.10429103112285,53.069940801838115,66.2860883688821,66.25
263,31.358148191536962,66.34157191054369,39.16454809800189,65.20647615840403,66.25
264,21.590357311104157,44.534661519954795,48.82211912349001,64.14660925408721,66.25
265,44.805864790034036,43.71588215473291,54.19639338069709,66.93087824435987,66.25
266,26.71847087637915,61.16583306036894,41.82906519969666,68.5142213912223,66.25
267,29.14189288822893,54.44146181376319,41.84083758508942,66.30329792952196,66.25
268,37.112918800150354,45.75520713941612,41.125020981279235,66.7616086275527,66.25
269,38.5661078123154,44.92585155770978,51.47372570419557,64.87104943564151,66.25
270,12.88825966550329,80.65843388812551,63.99134331425644,66.18544887612649,66.25
271,23.026103960824457,55.30630410710063,51.25776696358464,65.19542113779254,66.25
272,59.222417310139306,45.501051933872425,35.01431855091072,64.74938556836338,66.25
273,30.080747520763037,57.674767836515414,51.473886783249796,67.02472542935475,66.25
274,39.79486250945294,56.31918999541967,52.22100930197312,66.47210997426663,66.25
275,31.726221300422697,61.196177300679494,47.9349615741105,66.45313002594618,66.25
276,24.532466108701467,50.29708901767065,58.39020512699996,67.67297388973168,66.25
277,30.918315043416232,52.50613160812131,47.33470629581441,65.60041170713063,66.25
278,2.975749608602608,85.92923578625962,40.239281920211766,66.74975494916087,66.25
279,35.513531179572944,54.890956308792155,62.39748284852432,66.56946684677209,66.25
280,48.8392565122507,51.51221962184951,47.97571793451241,66.29558040870924,66.25
281,38.900719387171215,58.354066989198394,59.69005891693447,65.23576357346671,66.25
282,12.559155950967298,72.41333918472165,51.442076001241546,67.06198910792774,66.25
283,42.57596702689135,50.4827566826057,54.710074114966446,67.8807242310213,66.25
284,10.558066175500498,66.76072346060369,53.1113337212648,67.3595298805306,66.25
285,47.88418660255951,49.764864181310585,63.08222061093114,65.97837061101254,66.25
286,23.329963636511103,45.233625655938674,35.620415091181336,67.84146825377634,66.25
287,35.93531079031707,50.8306364581842,49.147789221252474,65.0500604355439,66.25
288,43.02688739156182,47.4830368179074,50.79365334960133,66.81995694971397,66.25
289,13.921959115598874,65.58348934901026,57.96731968879115,66.13630627909205,66.25
290,32.210440993307664,45.39333936827341,50.69703691096911,65.52875698489974,66.25
291,14.301317044959823,56.904603570758795,53.993976171719325,65.72502630492959,66.25
292,26.46055257276967,65.57516028255674,44.09500774859966,64.89639271256874,66.25
293,48.30718733064214,51.884086477980766,51.360081363387195,67.49565423260836,66.25
294,27.780199102572688,53.185297924299825,53.54978889413994,67.63089686621439,66.25
295,36.3317386527375,59.90749541137744,54.67383170833986,64.79749884737706,66.25
296,36.06073309904507,65.23107590522191,41.51865636989802,66.12616197099801,66.25
297,31.047038462294697,70.49708403355741,44.269771879620365,65.03416276787682,66.25
298,41.27904519381213,44.96534234692987,56.42961616657292,67.72779683115468,66.25
299,30.224552730224087,54.250353129244424,74.17305414263694,64.87520574079889,66.25
300,51.61531732384062,47.1349030385987,49.75807954887881,66.57925064413081,66.25
301,20.214949158522188,58.65798988725404,51.24287057408366,65.4476635721529,66.25
302,18.80615280391645,67.80913904810362,41.528752438484915,66.41658433506208,66.25
303,50.859495884427815,41.024647971476,54.608611717573766,66.17853354563783,66.25
304,32.061702559507545,50.59073765349457,50.46760769537231,66.16475602333506,66.25
305,19.984781822438688,62.6523589780875,55.31552895484946,65.89395671420144,66.25
306,19.509341414462224,49.407373037418175,60.623589957990575,67.1030582935656,66.25
307,25.562562054825367,59.524196033450515,64.24583693774382,66.03224145187279,66.25
308,25.364869997449816,61.89153674383213,55.52803075113482,65.82846726414162,66.25
309,25.0109341865045,59.4065605511188,45.61281070041638,65.68907983609107,66.25
310,34.30579409674111,51.63842027830717,47.9749021765322,64.74198268107838,66.25
311,31.364105957834134,53.4666037953229,48.89259553403165,66.59782655368795,66.25
312,49.49383379197283,52.750664260467794,56.0408383547536,65.28772622894161,66.25
313,21.848444804271665,49.940599235093536,51.69961382975875,66.78539947531124,66.25
314,26.91045991808995,64.164792862106,55.79161144788362,66.99177740969056,66.25
315,40.265578116113126,38.86962543951814,40.29049932845011,65.57373139229308,66.25
316,28.990114059157236,65.70048441028689,69.92639469891542,64.62220928380096,66.25
317,60.51475367127324,65.79309659166273,44.77755006467075,67.19858347027356,66.25
318,36.71799177446343,64.07278619100546,50.18047266953569,68.58577664613138,66.25
319,19.4279314022369,66.58917830222185,33.787287418363704,65.38363276918373,66.25
320,16.744078229179696,76.06155631740114,44.063793282388,64.98355684018962,66.25
321,22.164984885914507,57.796357761199765,50.384474362083324,66.14702849428117,66.25
322,16.981633038511394,84.76093514172558,39.210349498455486,66.87956994176415,66.25
323,13.255161497842579,65.86556795367045,51.6381122683969,64.30957627525672,66.25
324,42.88178959680161,59.826415620669,43.07651024596397,65.65626749649816,66.25
325,25.709126116470067,46.02518387549266,59.020571711130515,65.28927607671983,66.25
326,31.545245501369997,40.494705240821446,41.5897520621982,68.03683722335894,66.25
327,27.43291405055762,64.52135269375856,45.635635916423645,64.98014525724408,66.25
328,20.960829232320418,63.75855609023341,56.11742513453182,67.13195598758763,66.25
329,39.37400780207683,42.407940513688416,55.059007526286756,66.52722990492269,66.25
330,62.33827553860264,43.217313996618074,45.33382779145654,65.26219327682189,66.25
331,45.38486169302929,50.79334842730459,48.204970414565814,62.64019553542622,66.25
332,30.276405594637847,50.60216388880334,66.89047026014373,67.35472435932898,66.25
333,22.861300389422013,58.07697148936951,45.10819673436226,66.9127259879883,66.25
334,47.15008966421811,39.75497001003588,59.64892644103016,67.02600871594355,66.25
335,62.94781216889582,33.009310970277895,51.75577064244245,65.97807051241736,66.25
336,49.91240437555775,35.421188159273754,58.68516721446539,66.63220743571974,66.25
337,30.06265190266067,50.37554688115868,31.86817008672183,66.93460075241612,66.25
338,43.2637136874372,70.44592452100306,51.82275041414729,66.76448422586638,66.25
339,31.706354676980585,69.5387941591818,55.438646762851846,65.44732965996263,66.25
340,25.628684368993074,40.79772180970573,43.1599834191756,66.88579522112481,66.25
341,30.082497430898414,47.445856330125906,61.9887393567178,67.18368575231312,66.25
342,11.883771045102991,52.80608613575805,49.436983791153104,64.49877420296139,66.25
343,13.138114563528024,70.91011453296987,56.51937146297813,64.78368257504356,66.25
344,22.006473078508,73.74502969753358,53.26037080644652,67.56260589629767,66.25
345,37.620757667668315,54.9270075962207,58.92477808586902,65.45108557285522,66.25
346,25.731274702210914,50.999449188052616,59.75474944950529,64.90350717666912,66.25
347,43.701283280630605,35.255777344248294,61.82483602682088,66.28905399068269,66.25
348,45.662996706692496,41.110341416226035,41.077584302839746,65.4402048379737,66.25
349,37.08439912512521,47.80314484361628,57.72321597891959,65.71052220947301,66.25
350,57.77610640855454,38.13471145007013,58.21471743782451,67.03804566846495,66.25
351,25.6850037275866,62.497756795926406,68.22926991201021,65.36100752619521,66.25
352,41.465525745302955,48.919042688330364,53.43898017669633,66.56077251298882,66.25
353,29.88957232239791,45.908343767192704,44.10855369737787,65.50124329069514,66.25
354,35.37669919560172,40.68662535270922,56.17617717480035,66.44441506335353,66.25
355,18.950984154593222,60.337239477373956,47.31693824580097,66.00692815184676,66.25
356,14.18837642182018,59.73932878204585,50.74550912917255,66.24862335196971,66.25
357,19.46850787946635,67.58542558053894,44.453858050347826,67.7382665650552,66.25
358,32.53903860783237,49.73114785785624,64.15911199193754,65.91680303231391,66.25
359,19.53617389773122,60.656814680504866,38.90212003720177,66.6002041996604,66.25
360,24.695552428103124,60.63905297412339,68.17755760962494,66.14200333596617,66.25
361,27.829224629785458,59.04723555844183,44.52036848736938,66.25635710390598,66.25
362,44.648996021920816,19.282604055963077,49.73181181963051,66.09077380426626,66.25
363,22.555581914946245,76.59461757720453,50.13777265801345,65.7182172502689,66.25
364,21.923701216992015,41.225499794537846,50.635689279094805,68.19897956274046,66.25
365,35.85052812422715,43.678271976607064,42.11741907845199,67.2723038067214,66.25
