unit_id,JobThroughput,RackInletTemp,CpuClock,PduLoad,do_cooling_setpoint_controller
75,38.22013303449208,46.56613503295674,43.58421027593373,42.70056215272665,75.0
76,51.826648635141055,50.40818186001908,44.23027556683765,70.75220724144849,75.0
77,29.312479622881753,45.484066763632754,57.313291487827435,15.415453980001299,75.0
78,48.24429680862803,50.60812542565512,39.0434928131369,46.211098370399405,75.0
79,55.239976450085074,33.228713573444765,38.30020438850569,31.988296853365668,75.0
80,47.05057880377698,52.44184469229488,68.63761459310082,77.87233590815258,75.0
81,34.211828421000114,67.69612070637773,55.683221820045475,40.66870875877564,75.0
82,38.145389005662935,56.631665570666215,48.732774598268655,41.664074618493565,75.0
83,29.216763138422817,56.2775808542128,70.80803190122761,24.954491050977147,75.0
84,34.871213693311134,50.44705192655501,53.917596583123824,52.754523019577384,75.0
85,59.473314016231456,52.57222783680646,54.37152361554293,49.351299463424745,75.0
86,27.937426911172885,41.36032783669239,56.639048979478694,30.292820962390667,75.0
87,54.21206242382904,20.58458818138631,55.262518971274396,25.1127043120326,75.0
88,63.856449820973786,56.07214554020969,47.064615296958664,48.9189127154486,75.0
89,25.956315620776007,46.46526532328995,57.33745334778106,43.04617898915874,75.0
90,56.0097062231218,45.756647620987884,55.060195994589584,35.88666353718989,75.0
91,25.19265242806814,47.79182865231916,43.501893099600274,44.76400667779974,75.0
92,57.18649360548567,50.93595475838347,41.49906427940008,38.32276328780259,75.0
93,44.51933050153631,60.95345587846708,59.6202896378423,47.8032329158199,75.0
94,28.057912107597836,36.97961386504295,38.818586604035836,72.13436218282443,75.0
95,47.534288470360494,55.64052807698909,51.75035679570796,54.79401238871988,75.0
96,46.11644602289104,44.72408088076359,51.67316167779908,55.28109198063642,75.0
97,47.03999229674939,50.63288641562461,35.97411481357768,61.134080845233484,75.0
98,42.68509125581724,48.27621898601796,48.51475613606611,56.7228933985505,75.0
99,29.548812735887676,48.06755970496124,44.559442498262584,47.661605535548546,75.0
100,22.811464342700823,68.10798339760342,55.56444106084026,57.346205309574835,75.0
101,56.60471728558759,44.88081268561766,56.43990462057504,65.68766310184316,75.0
102,61.95879738924875,49.68629759340043,46.62507122881438,58.97043061431329,75.0
103,29.26834867721393,69.8965789561209,62.10223936646377,57.60743122476632,75.0
104,39.66665696587279,60.16186230286302,49.03999384679676,66.70275888600122,75.0
105,45.22104019555511,35.654534425551475,63.50311862496249,55.71901398453813,75.0
106,44.473593008305485,46.414874077160846,45.199046239661946,62.77044600540336,75.0
107,72.47055982230641,29.736019989382143,49.760017920944314,31.533225599643337,75.0
108,22.248456463053103,73.16468983750585,55.44248493898302,54.27982202923094,75.0
109,64.69901385856842,38.48153909832441,52.139491027286795,61.687424567050186,75.0
110,45.63635220508615,56.777027879047274,60.834573100619245,54.29356226958781,75.0
111,34.901967486281414,46.99753381932927,46.23593147349368,54.71349447634311,75.0
112,35.21280317284859,57.208527547978925,34.39075613213422,49.98657658406435,75.0
113,51.256681966699055,54.70214903463558,53.883625541408165,26.521712551992774,75.0
114,20.408210301949868,69.24594360596865,56.85599670512301,34.19925557437204,75.0
115,29.49307520792601,57.5915122276175,40.71236583996204,45.5371265080606,75.0
116,56.33004020399375,42.511355822413734,56.32365190198959,39.52490683528851,75.0
117,33.227436113034386,47.2223042481016,65.35743738536218,61.26046431068972,75.0
118,41.63157183594328,60.58160933973517,57.21614524189773,52.80864074460786,75.0
119,33.09581247430211,76.77306812056312,54.117024805887404,33.91930214024967,75.0
120,27.396877648736197,66.24253660937478,49.47154385778378,34.65408889281647,75.0
121,55.66293331643616,41.95180569282942,49.60824731547344,53.526366467803285,75.0
122,42.39996848302947,52.497568078519656,52.425392785213134,54.92506778887262,75.0
123,31.261972454347212,48.13229141231511,41.520873867939784,54.01559267412155,75.0
124,28.96331178911673,55.78900715457739,51.48974159335536,33.460656907876356,75.0
125,39.721168624057896,41.367639920201505,65.04100285462125,68.33525961112288,75.0
126,22.49888823861782,63.03539802970736,48.1919222956235,31.119084254262194,75.0
127,26.013344896189437,64.09408213689204,64.02870633109399,43.515802855670564,75.0
128,33.26397669739403,46.935692892067024,61.96261794605651,64.57480717666994,75.0
129,50.76824712722658,40.20680928703207,39.41055598004108,49.27301671973152,75.0
130,40.793569248098436,42.06810287086284,50.728439086723135,52.99134468964299,75.0
131,34.89420951603228,46.46790222537129,52.43674152745203,53.19404981741702,75.0
132,53.58125232701027,53.66506628801287,57.022037139951244,44.70405291414412,75.0
133,37.19580703145697,55.68414361224509,62.57936428395876,53.198584366703386,75.0
134,31.53770736887971,65.47016643246423,41.904531130208305,47.31038073229879,75.0
135,22.48283488469256,64.53900852064004,46.93873404694577,64.04225964007071,75.0
136,20.121317794393146,76.66561110144778,54.388415954366366,60.774119554168394,75.0
137,26.529799945186227,65.326558007459,42.95182403716723,46.74410300167537,75.0
138,49.865680815599816,44.11373980330316,47.26166603989367,78.74192927674375,75.0
139,42.39854100382964,56.44988820168893,56.64530361308982,63.74362106438842,75.0
140,38.03326773946329,37.30021284430039,51.21354762758688,27.758338369131724,75.0
141,24.860223041079898,60.85422108954054,63.384980554501716,42.47412127702155,75.0
142,54.60124187263707,60.494152948607876,56.35234258318825,56.95725721580602,75.0
143,39.580943156490726,39.560719293612095,42.3674477445794,62.510473148402696,75.0
144,37.189179325983744,63.23558874205556,59.17694732468814,35.46318958301675,75.0
145,31.944095774422262,38.41590982000338,56.32671615866787,59.57062378429862,75.0
146,43.96250658873937,46.45276555417168,37.580576952060085,29.71727164528093,75.0
147,55.084014776792195,52.9157691973955,50.9834354324779,38.97876670513286,75.0
148,47.086330237264725,43.07885660804251,46.47675754147051,58.85959321501983,75.0
149,23.406985924236192,66.78967458740016,44.72444621911887,35.52968826400636,75.0
150,38.66016768072997,57.55089366447347,55.249723371730674,54.163638123133055,75.0
151,52.705334853153325,51.34136391528243,49.918585525988476,36.68552916428171,75.0
152,45.26493621149663,44.48336800428255,36.964484207821535,34.87009982000649,75.0
153,23.82316554480114,52.99720114652834,62.426911639270735,25.197205928431167,75.0
154,19.860514771924585,79.97287317197882,54.1270137231493,50.89196307617318,75.0
155,35.365944393102325,58.33207132277297,51.59009197762658,60.63640632394523,75.0
156,25.22481637047665,56.74884836631107,60.855149804660606,57.9045745055335,75.0
157,14.542749046022866,68.83737366661214,42.63640471213899,55.83647820633471,75.0
158,50.2969624793139,46.80220395224243,40.336686970722845,28.436349408865958,75.0
159,30.036272610324964,49.091885103389714,48.72222015049861,44.19920245551562,75.0
160,61.74819336291706,55.10685525414462,55.6999418398796,44.90926587098849,75.0
161,32.6487310806221,58.15679472353321,51.45857438205932,65.28996918084273,75.0
162,51.08968422506609,59.42530882629338,53.07410546023157,37.21217302981218,75.0
163,41.94690986612623,58.776871463115945,44.60047465086863,40.7574794753444,75.0
164,27.344215403401364,58.584574096042594,47.64523017171904,61.01776530343392,75.0
165,30.715105043847846,61.33046612669405,55.88484288632288,67.96412491569964,75.0
166,25.43169206767961,50.41470836979318,48.997332775891856,48.58838127991375,75.0
167,-0.019777771189329663,83.18030411105414,48.374812096091276,56.79601276901923,75.0
168,57.51960697221542,30.905707557596006,50.659531159339636,35.47758584694954,75.0
169,75.9071355639943,32.74314315826422,42.815496503203626,46.885906606961186,75.0
170,43.795464555271636,43.65493815836028,58.51475730976924,39.78223496755599,75.0
171,47.11037617210702,34.01616697798829,59.45590736699944,27.097282475934485,75.0
172,44.829434624406126,42.01552957879492,51.88136693798102,12.764398070314872,75.0
173,10.071131294668923,68.50878292900416,40.79420973238724,39.97239781559382,75.0
174,44.652548241495914,47.97353875874939,26.073379528980695,36.63522687117986,75.0
175,52.50509996897131,56.98059216962953,39.94699779852639,50.900131203820656,75.0
176,31.671555058392777,68.93275688317182,48.56451843534354,34.96403109029252,75.0
177,52.392051539931806,52.09843909322759,45.699960559406584,55.638757390016714,75.0
178,42.7641021273956,47.473556409914636,61.99088558311099,60.63052654243247,75.0
179,25.430803791665195,69.17349300684982,46.02612736278881,48.93540916990197,75.0
180,31.463814569345477,59.10588839330307,66.97762984503947,32.13894116835522,75.0
181,51.65009352837962,51.248074738688516,46.731219564435456,33.84466323558636,75.0
182,21.708326562546578,85.55628518426379,52.94718841745785,51.47297364623432,75.0
183,18.351694674671222,71.7071744642548,52.40743464482501,57.36386686204025,75.0
184,44.81088833560387,52.94485392281787,41.40591873689193,58.96857513803235,75.0
185,41.206551138026995,28.89312739882778,42.29996332543998,51.451527299023894,75.0
186,23.492099002270994,69.0142773476519,41.79022802380507,80.17325906281032,75.0
187,47.13270941508919,56.06787309547151,55.44771839707128,48.53060225209432,75.0
188,31.358920846074415,52.532327802698816,36.503744510447724,51.08647207288534,75.0
189,46.83821520698752,59.671614388171804,64.44365660529432,55.618308120308846,75.0
190,34.95747548541874,44.38401188915064,51.86974822863299,44.03455032833719,75.0
191,34.605637621303394,57.58833402287039,48.29441497943813,62.62506480408146,75.0
192,23.939213886462674,52.33610279118427,58.93107155791273,57.87649903365635,75.0
193,49.689404421279015,52.25561336033993,56.542313483644044,58.963004293535015,75.0
194,42.81297691833611,49.083585523199424,53.98723419598229,62.165869858926044,75.0
195,49.92391404574324,25.58149801550574,48.957790656106305,40.60932673054212,75.0
196,51.313632270972846,51.80532978156613,57.886199123591645,56.75097763992598,75.0
197,14.880328641446384,71.29232110397275,35.39601152386516,45.75781753820287,75.0
198,42.71804213364726,57.295871755291735,52.07108725966653,41.60594868097204,75.0
199,52.45996575533022,51.01494711188455,49.07140602137869,20.01133972938436,75.0
200,26.630355594044698,44.94860639289369,52.757676679235885,47.444792510087,75.0
201,36.65578075520081,52.98900034281492,56.260456822347805,37.622645535936044,75.0
202,40.178712469883706,38.63996880968529,48.85226109646773,53.08741057831859,75.0
203,57.02792576657654,45.569220031587435,50.30698026975901,34.048371937810444,75.0
204,42.671850833513425,52.81499508292916,50.6969267048833,37.9536991585675,75.0
205,29.007447828341,64.70293196830403,58.91500466492614,40.59760665549403,75.0
206,60.4748866301263,48.13682031308269,44.17118476485994,46.297886069889984,75.0
207,43.44135875582373,66.18422520210127,56.31073546559651,59.253294085786166,75.0
208,42.19677893801833,51.06148170704055,51.66322174177205,39.20831564685252,75.0
209,35.28285255939233,48.75778069512078,56.8408171337583,51.38846820544535,75.0
210,36.50203731791784,56.436635189981374,54.315885465838775,42.769933063826045,75.0
211,46.839416813992166,59.57334870595014,41.16345992595697,15.499703342186647,75.0
212,36.83677450600294,57.08609900968674,39.750790727429205,32.541481176078975,75.0
213,43.69022110218683,41.52993243073718,52.91367594493353,46.3793244021077,75.0
214,46.53053858914346,49.28287297116847,52.81757392784803,48.52011587400533,75.0
215,58.70713619644986,48.3640875971621,57.41994417122454,57.238980437642546,75.0
216,39.18440958546378,58.28452983077444,44.98949764392027,61.947160419921275,75.0
217,40.893390734266944,40.98820543853772,51.220338863621805,46.448046048143105,75.0
218,36.565203362192904,49.89914130619952,56.70561342810747,54.30948016679973,75.0
219,35.69864243175602,68.43360302898941,34.01218146356982,56.10874802230557,75.0
220,37.29305970884426,56.10773837713957,37.88542135775684,44.34690104835033,75.0
221,46.81607605988575,49.31178895000577,43.48820762923185,63.37923886913116,75.0
222,41.788313567427394,59.899338274984714,54.990642822186,45.13202547209689,75.0
223,44.20028356426417,60.11449602737133,56.371283769015704,55.653515613375546,75.0
224,39.110015579149845,52.188160395444015,39.85029334786973,54.27510746715571,75.0
225,52.796725755083706,54.77130684479187,63.42057672988184,34.698629355427606,75.0
226,37.96957651533041,51.440588747757715,51.580267193563344,56.67912559619202,75.0
227,60.113853886455274,57.37647519047119,51.57549090516427,35.344113270614336,75.0
228,66.80257853356906,36.32964173504836,46.952075115517154,48.863641081239024,75.0
229,20.993682479484644,51.70020457293429,52.10295385151141,59.687843034805084,75.0
230,51.31291434061401,55.156063875060966,54.873968932353364,43.36102798558412,75.0
231,28.638392813102513,40.583694388104895,61.60608679953306,49.305730849893614,75.0
232,20.412481950995726,60.37084566222257,48.63938974050068,48.441223210593925,75.0
233,43.82640220599407,56.21630625896804,47.6524586580533,59.71445466004569,75.0
234,10.985989244631266,70.48438152086383,51.46151133598358,48.92626192768567,75.0
235,23.771188824095404,75.32239873632011,46.1788885256606,47.25603077381905,75.0
236,36.29080085124242,42.92848120685537,62.914285996811884,62.19059213875818,75.0
237,37.82619958559304,58.144311281196124,41.43949225180589,40.51725142690567,75.0
238,54.450115658603536,49.996055690940864,52.9643155371375,43.36367241093446,75.0
239,29.25460467511457,50.703251386498366,49.87656215525725,70.24008116070928,75.0
240,49.300059910330674,40.67309269244894,46.76839728763509,55.8315236578171,75.0
241,48.85622174734068,56.82605742309855,50.74148743068779,59.125744813898436,75.0
242,34.83235404760423,63.98877285708283,59.869388762604736,37.68230804531571,75.0
243,42.968822248477224,50.18751447799655,44.66617138939298,22.455034424260653,75.0
244,39.36587775586497,59.39707892478548,48.534492434243354,60.603619689166685,75.0
245,39.05643769359992,59.30079826082776,42.830984615929445,67.33449613419066,75.0
246,45.35176957284746,47.153866058166834,50.925585333380575,22.696405332566247,75.0
247,41.07805246065732,50.539149758370606,58.51860311600294,45.77198963300218,75.0
248,46.097288668583325,63.238015585210185,47.92674144419794,42.13653742041245,75.0
249,37.036521185797795,61.24783267056755,54.55458609337028,37.8889082456127,75.0
250,36.02466192773376,79.13161211826278,38.80995661881434,58.90231885551385,75.0
251,31.545571355440693,49.00641617565356,47.98248723380157,44.862713234142475,75.0
252,39.882772736787885,64.45380859890972,46.66602571992786,71.68530744470313,75.0
253,19.325619464642713,63.942110482046274,63.935058442704815,36.70342261450088,75.0
254,33.23813986718818,53.411889859141894,36.018663063622625,53.18434862147651,75.0
255,12.426700207869839,69.44541353858008,36.86821384796807,37.94181381810488,75.0
256,40.95316432545605,51.97478235008873,52.880711951769776,74.6815959355617,75.0
257,44.590483186287926,79.28618988498378,38.17573186375154,50.98211823469008,75.0
258,18.80181006506833,58.33966994617453,65.29509351433175,44.67068510616569,75.0
259,41.684744136147465,47.09935457786114,38.98466117226948,31.293631143543998,75.0
260,47.36076133049732,78.77515738268387,41.81372633322793,57.595241865308516,75.0
261,19.3822405311508,69.06879129511313,33.248844384800776,29.578642955268933,75.0
262,46.28368688156287,47.58028156603264,50.634874602743054,68.48079551477106,75.0
263,38.05330500162145,39.38978840493803,49.54499530078749,40.30119573536423,75.0
264,38.522253873437315,55.26132727271066,58.92682505547963,39.66835815524557,75.0
265,33.96099203470925,59.909879735311,37.384739348550525,56.04239269300387,75.0
266,67.32375627872737,42.15954237703518,32.15406639048128,57.29822642980742,75.0
267,44.32968696916049,57.72582715547412,65.49651978134257,57.862587794592805,75.0
268,56.907086038830634,39.67860473899655,69.69457437004056,57.25063400132002,75.0
269,22.58087391261792,99.12641388770732,35.39080758713534,57.924024662062415,75.0
270,25.421494493160065,67.27514589205416,47.989460959289445,59.834031755529956,75.0
271,62.803151335999836,32.98584638028909,47.30554593024237,46.703703047157845,75.0
272,33.328618849286656,47.091127036675715,54.027533133734906,67.55296098041988,75.0
273,40.60513501136559,50.07600229101713,53.56983439448246,32.194897549043674,75.0
274,46.65987078701666,47.59756291627929,36.17691891681716,57.1212707537351,75.0
275,34.058619385150116,36.03101772062462,39.39081482089466,35.89991768181378,75.0
276,32.470124538140105,62.484210070363034,46.52492752047785,56.518996180290216,75.0
277,35.5908280726051,37.16443032717299,49.073316968426674,67.04043541620798,75.0
278,65.30441211661005,40.52826374477863,51.272168980222226,46.44391171795364,75.0
279,35.93545692205879,64.83631132537651,50.210280827298405,33.2509907718341,75.0
280,56.809640582663505,47.558086427573926,52.86068519606132,64.99352807849843,75.0
281,32.14010432546121,68.50097330736028,66.75822585854053,56.81198014522961,75.0
282,52.114437118988,57.78120394348317,58.95874881615112,42.184864485379045,75.0
283,57.88001221337138,52.78470383102577,43.78123214846325,58.823315034708045,75.0
284,24.875135116433555,77.55810533803145,40.65715951393238,48.473159620594465,75.0
285,31.113490766115085,51.46505327093172,56.76821670011668,48.29636062925433,75.0
286,56.35606421098023,54.959668028345114,47.37827148309412,52.33828872915074,75.0
287,45.993567734790254,37.24245383125404,63.02298841474999,58.04962026392264,75.0
288,35.80946118816087,61.454223946644376,38.73310269147027,44.08696381637252,75.0
289,49.97924983849536,52.705717122810924,46.76021323904711,42.64537811635962,75.0
290,25.297846289353153,63.68343627575085,37.53893455715144,35.93645623822252,75.0
291,42.478279455614036,51.38399549265597,32.473329197042034,51.20388277534916,75.0
292,52.87696762762108,42.94527194068463,41.14788264571265,51.27372151975323,75.0
293,52.17580158958691,54.328172128115064,36.03261860342937,39.50239477712536,75.0
294,18.735784103698638,63.07957160831758,58.642874261459454,54.52133925558079,75.0
295,56.3581525475772,56.33659907081271,47.79507742621991,51.11050435495164,75.0
296,32.05803626169448,59.951047168005054,54.47555727816346,32.47530096017153,75.0
297,25.575270534050002,61.727129452254566,47.60156200178975,59.84157672330874,75.0
298,26.443760286183956,71.65382848295215,45.8376595511024,34.74547817208903,75.0
299,56.39966915232038,54.24440108639123,45.51440684575569,67.20441691733325,75.0
300,42.04897721945895,47.27095853405034,52.73240630938759,51.05526687679531,75.0
301,63.870962211168624,52.873661562136874,43.91633632401993,65.3772023644357,75.0
302,35.106497691963085,60.19176342470672,48.96054291908612,44.30302276203449,75.0
303,36.78453236028305,54.213144124603154,40.81692154436141,57.29053679207853,75.0
304,39.199439219699514,54.59540319273634,55.94792408911792,61.67674627228706,75.0
305,49.268377121875666,62.66816468868096,41.53023021560347,48.29789119431276,75.0
306,50.23802652076738,35.19958018490063,47.44251736638278,45.30069454669472,75.0
307,36.0161747869939,58.768010999345016,47.03722826241751,67.97459700941873,75.0
308,33.70733489237099,50.858890213785486,43.11864356878013,44.48706860973778,75.0
309,23.22482499877931,62.42833503569709,52.949891017788765,50.02780736424524,75.0
310,22.267140718997748,58.92363357845874,58.1691184219883,43.03703193227346,75.0
311,50.32697535967276,79.83873549631758,47.877336589785735,32.29111715186068,75.0
312,35.85872010720137,56.70027802898483,44.5336974417066,54.4673393231851,75.0
313,38.71431307946465,55.4488466131124,59.8077416655656,37.96442336995274,75.0
314,43.74626517412364,48.47385389006789,49.0599373657354,63.003865441302025,75.0
315,32.419015965366675,68.88529854434705,35.43768837791006,62.528354212275964,75.0
316,28.86669926454224,71.09774432393111,49.13013863633312,51.57519011550166,75.0
317,41.97660818932504,60.994046265546466,55.30497042526123,35.66639308552711,75.0
318,37.952787073382986,54.59765538741935,57.6014310912248,63.38370332623518,75.0
319,37.66052486606116,59.398737721083414,43.35011607738932,53.44103478411678,75.0
320,40.18034325251437,59.24801851549001,64.15476398028451,22.327005546604052,75.0
321,40.33383611811336,42.63855443925397,52.37591412732543,56.810717999944664,75.0
322,42.47572705601104,65.20844817174307,54.68767061674806,57.94773118689827,75.0
323,25.25137525570823,55.912681154889405,54.227768003150956,58.624384264684316,75.0
324,53.77919674935227,36.66809067691094,63.55987869409056,64.33302652334756,75.0
325,50.02932626253917,35.76884033816434,52.05861748642741,71.74269173701173,75.0
326,73.74780268363267,46.07396190255208,54.91206257072563,39.24879224268825,75.0
327,62.90626469375876,49.161184641283256,62.150972545362414,27.475604472820518,75.0
328,54.520166768418,57.73538954289998,52.27781028817405,36.22162017432785,75.0
329,23.209294157965154,77.93665746159888,55.35127741456595,66.54623051029091,75.0
330,28.192145094292357,66.15065174450889,57.12877306061557,63.610383241926115,75.0
331,39.50826577935088,46.83623204980764,40.95629511284728,66.38748663574,75.0
332,47.822052409831784,45.15037935949646,39.19671691300593,45.51227771535166,75.0
333,42.97345479814493,52.762950805862204,52.455850758295064,53.8654188769872,75.0
334,46.77021200788914,60.33511207876666,41.027039061603396,53.724860066248006,75.0
335,52.30753079209621,49.810157935169585,51.63510559259972,30.713831174918088,75.0
336,32.91288305089563,64.95246825383087,58.25197809980097,51.79526142399827,75.0
337,31.959018849836767,56.35886283766356,53.97165954942321,49.39890240313607,75.0
338,31.502386856391684,68.09458230117836,53.650959545343554,50.821308715984074,75.0
339,34.83494298709576,57.245339052464765,58.94909628591237,41.27016260449012,75.0
340,34.85809686210155,41.772012935107966,55.060162110975085,57.25215234812034,75.0
341,35.75635738222897,57.556085864360085,52.0106557769119,41.53536769783327,75.0
342,28.244038436243915,68.70296860180275,46.30965107867215,51.236895189308584,75.0
343,37.0356162892875,52.912769529739265,42.561691048586034,53.818692154393965,75.0
344,44.02385216869817,73.30714949251877,53.30459575027338,58.88737660684829,75.0
345,26.576051152489427,73.8361788736876,51.54969281496056,58.18244657943451,75.0
346,26.675318306912178,60.01944738668668,46.002911450826716,68.8959242086092,75.0
347,47.62612203881557,35.694841485184,59.68295305981751,65.03655927524898,75.0
348,42.246225152381925,38.07116065884805,35.246795466714076,37.93224773386748,75.0
349,32.89336993985685,59.84376537732843,49.420167569512394,44.212510811520204,75.0
350,47.755886456501024,54.222861476323516,56.72220599372556,63.95692409391364,75.0
351,49.650763713160046,46.03469539299883,59.76416304051191,58.692182355654055,75.0
352,54.43419409038143,22.56308285204365,36.994207647708166,51.91270245988035,75.0
353,36.09356049266743,48.920731316459566,50.141829448837896,50.946467141159964,75.0
354,34.06614072411324,49.669858322962526,47.830698025543946,45.51364532127136,75.0
355,36.64976102028788,54.79133350110542,51.28199814667786,46.204497449201824,75.0
356,42.33723605289844,40.24617488467295,37.15541057657319,67.60414849864539,75.0
357,21.523666047153394,62.13582432901533,25.34238814811874,62.532448185878216,75.0
358,33.80803765175809,59.2626586127257,56.18092890347344,64.88305537875063,75.0
359,43.29131235853491,42.311589015800756,54.80558521401463,36.943502798685806,75.0
360,33.68715581743648,62.0785470288465,53.853808315868186,43.64455078245247,75.0
361,26.810845285147394,50.616342975706495,44.55587699753726,44.06483106220434,75.0
362,35.296560908410655,80.11269154771425,59.338839555977664,32.10740135349107,75.0
363,47.97710086899173,57.76758119537342,42.42964808922437,58.993150068222455,75.0
364,38.450072383733904,53.54281779990589,49.74491991262874,51.760138223676414,75.0
365,26.889787569714287,56.10778167850624,38.69195552094964,61.14221394428616,75.0
