unit_id,JobThroughput,RackInletTemp,NetworkTopologyHops,CoolingSetpoint,CpuClock,JobQueueDepth
23,24.226769362595153,70.0106527553718,37.640932695937494,65.80672512153255,55.4874871299123,24.902821650802732
24,14.176500112369865,50.7557007068435,34.528323493100814,45.11019766382617,44.20614994324305,60.68596361770447
25,5.79451187308893,53.11022370080929,46.14714231272296,45.48376707182155,39.77528944089489,43.48477673635264
26,44.45272493765954,64.1428228824254,68.82929788485914,64.6697270675858,41.93392589644313,24.38839253738076
27,25.20988606519076,50.014769916986445,37.686442209926945,54.98521801667431,39.37273947865076,35.90330118009082
28,9.271892637186264,62.61795791336178,70.235561233834,55.17592888201644,59.67080366331615,49.08773684552008
29,28.71952819824233,34.88376221473046,56.67946656095825,54.45796918208781,36.26541012082473,66.11336892035806
30,28.63696035997148,57.57175971393616,53.09016391121976,62.900354453836265,39.45228240206749,30.316883974041577
31,46.52604365667625,49.190672841001714,44.32316689735016,62.19758633992154,49.1303801086738,34.37009989063915
32,16.02441211647166,50.70657315057915,45.77759706189108,60.9071766363205,60.19385032623009,52.429696814259664
33,55.235483011763684,47.901083842328575,41.16321344596275,78.14357816316468,69.9846736716968,40.52146615033121
34,45.694348114059316,50.631677141974805,46.01913924799808,62.64439181959799,37.895621820096,33.22482244492177
35,25.44613714840543,35.46099450598155,67.24673138367275,50.27098876330318,57.766202716569566,56.152884897445595
36,39.20429343952963,44.17677942314438,56.532622636372324,57.10491371687131,55.560273274043695,31.339079151417387
37,41.31378239565235,61.29925692069754,44.96682488426838,73.67485844536802,54.63970698570813,51.540235618283866
38,9.069385881011057,60.755742501940574,29.997377911611338,45.08690659975845,41.30353094340274,44.96727112798154
39,8.549221221169521,76.64453815281769,57.62972586224778,63.507085001816115,41.0524368241493,75.27276086398535
40,4.42960164770745,61.30239638573383,60.45356885309939,48.036902967492736,44.50722434247005,36.566606073084515
41,13.939363424709597,73.77459460282638,35.68859738209722,42.15051069384585,46.30430358199548,45.20251490778396
42,46.97974586626545,45.92680108299487,53.357423950628466,49.88446226500404,50.625889332806075,50.56829381420268
43,25.644627961572805,49.418643600543525,59.21662785622419,53.039806379254244,41.39333067087137,60.26132716107616
44,33.92020809258968,60.131498093995596,67.91392709033823,65.32483008735231,49.0967190564401,79.17636639852114
45,19.045769219497323,65.80469333579771,19.806702543976634,50.49728713066476,67.3665961553247,62.524029099226446
46,41.4234624283868,59.06780663574812,68.12858313752758,69.80239019612199,59.59214423220637,48.93577165369401
47,38.20472807937567,50.00346608212576,21.81575155408366,54.85075714162623,41.90402196924011,64.27275714819088
48,19.335247582244246,62.928359502713775,53.302640301906415,65.8480796730603,39.84348275132256,43.012362936224186
49,41.61756473062112,51.02163175757067,85.83389121289242,56.98739026285748,56.97264309310446,58.96161094545478
50,9.074445402707916,69.05297821156606,49.537919331595525,45.75797640347439,59.5700431653193,56.35386137022006
51,18.605378335481028,71.22084622113594,67.76827138558656,70.33746122025669,43.09057517879857,45.278452919086085
52,17.32629526317642,55.67628121527923,30.178944327076735,48.71520385166523,46.89798829536947,68.55400801859139
53,51.54646051818393,44.791835518549455,53.97078668715024,55.02072096292684,38.76637551913616,43.03008027133176
54,13.081376078453008,62.62082979245921,41.36987020709866,71.39249051290368,54.24637275033786,66.53954465280518
55,23.032639126670563,64.69921152694157,53.10295136828319,35.470753012728004,47.921729502316936,46.073837849561166
56,18.057019169305203,63.68146126590707,54.71624918621425,44.866846447396895,56.91246114465107,27.80437642099097
57,30.817926499224363,52.53262491056948,50.27512187888618,62.55975294138586,61.06162495879046,54.163558128151095
58,6.321326926857221,67.32442699233361,28.39961158563559,46.9314552029786,54.24974218667295,43.90595683354411
59,29.761788838753002,25.54266199815321,51.62524651320932,52.321978341182145,43.57087080723549,74.88374789632608
60,34.08216088809117,52.7588546690473,43.731841291275785,61.62937868754638,60.96099630998497,59.05693117910046
61,13.109132858407065,75.1345017146738,33.36627176415637,32.90058007829944,44.56578776095715,55.85279867001452
62,55.96809561588347,56.206731709838785,61.876251148425105,81.67151996363573,54.97175280681028,38.942025526251165
63,27.01559592270018,57.3064983086967,46.94535152311197,58.36691913463222,65.05950393179536,65.66823892102796
64,3.9437087458861213,69.9314416220481,39.6853471273344,37.16275012878819,56.182844038340825,52.24270974455143
65,15.410648529078188,47.34632798383375,46.222782462961064,64.92605164445956,39.755902844951464,52.73786686068164
66,18.359298741059884,44.37750389229109,47.63987230461514,48.63308194654428,51.52570643351675,38.66163500430228
67,19.382315547279646,64.02545906468367,62.1615567281468,72.91427163698378,58.455254883616924,51.39669368480209
68,48.20060711058244,59.254085169242245,55.33971502644205,71.17542002314426,52.451821106859306,67.31803745691604
69,8.302465011724614,48.691279611925694,58.8759694420906,50.009157149237716,50.514552725393585,37.79849673958015
70,18.396615190528195,38.922635401546756,43.620045868407686,47.70150398216267,37.19215660535876,37.89922882421931
71,15.926222641178136,55.145907339909314,48.373754925228646,41.22282319111804,45.55499385209775,67.9770124998991
72,28.801848336151178,53.80489993318246,41.988192132957934,68.18840076667034,59.71820310953722,30.48638086081836
73,7.847872583896791,60.088680344323315,64.7191432087852,45.260962647717626,49.85840405050094,56.63646937224837
74,16.70814886630242,47.51687261276547,64.0475059542617,56.85673689794849,51.90580741306014,39.79996445614654
75,11.464311504556871,59.68748334005504,57.36340390511727,53.13047059657748,57.57468889442152,36.36810504877185
76,18.548237997001053,61.4834046558037,47.02640778367041,55.63540956394041,51.16323425590185,60.05446230867015
77,6.293518299972634,57.29047781789655,51.40143330580598,47.26088357682753,60.14822696836275,48.738809398043124
78,21.273916578491118,55.038317476087755,67.90995086310218,55.55167484107443,36.116742198115055,52.904311982753285
79,25.11048269125262,54.66945715588258,29.105850000385363,47.46394697095438,56.91353499670164,46.466817479773205
80,51.23176110175194,60.43069674416597,39.662627770180045,57.03261123900726,41.23376031793862,68.44766143250915
81,33.45151805951647,51.76952539017732,55.5305606918905,52.981894107829945,46.67602710118806,76.32581819651719
82,16.095453701158526,52.75220874911399,58.68667514742154,57.73189696878543,43.52821080022492,41.846481671937966
83,50.73882513694877,66.72880936045868,45.976074843107384,62.94340704393052,49.231970462068745,45.02969789736838
84,11.756976418062958,61.23859589764941,34.74709017087423,49.07317283339213,42.86639318402809,48.99028367458928
85,15.873617186632055,70.25179286684164,47.77840960958259,59.159374173092566,50.6019879246355,54.24346299581224
86,26.432450093643247,51.563404543577775,60.741275902069255,67.59937914114354,46.72866168318581,43.20216694349839
87,22.970804142776498,57.21208984700286,59.22474413738012,53.65762582255899,53.06522823315677,52.580029864682075
88,13.71192527873842,59.035675494533585,58.5058850030505,61.75984760563682,50.827490905801334,62.499113530985156
89,20.49220267080388,71.29751102243534,63.12704614847059,72.04054866728575,63.388831771587014,74.50882408186008
90,48.29243580095206,48.59851934693967,53.97195503410357,55.6619947445774,45.40462084926138,55.71974776806943
91,29.402324771043485,71.28129807796654,-2.7060147874890514,60.971354050497325,48.990489999049466,47.8266208377573
92,24.13129941313305,38.937915876819964,29.95999438897746,56.391840912572356,48.669920769457455,48.550704250203495
93,34.934386911148735,47.88623065128263,65.83710072785532,71.58181022216746,47.89975564483117,64.93272729858079
94,38.49771641797114,66.18239820250636,49.698453253362096,41.62208239652347,39.53544787755588,59.820580949502066
95,43.83860885164256,56.14564118887227,61.85331015797862,55.27063714308792,47.334287040802984,52.34970628268708
96,19.21565290324117,46.55879715994908,51.537182084428366,53.124119263686055,50.182821993280314,42.94271357449792
97,30.827550278684157,53.371901533719985,41.586772179505225,52.27500645884506,36.15669230734299,23.28843132958938
98,28.733863473449418,74.84504804654776,70.4410430466694,56.158791246776424,58.408371378572504,52.465980461578795
99,53.84839324483012,48.211884039587076,48.925802939691124,59.45374422417708,46.27477636838914,40.37955774183713
100,24.16766488025264,46.224470125768114,55.75078390222344,53.40709431684353,50.69984108334955,56.88199293846162
101,12.528662567444252,55.973915589986944,64.67514920948535,48.498680923529335,47.976276685279714,35.79333918300509
102,11.13623540166146,62.476419670145354,42.28024229017229,46.029453748659186,48.805189983726464,53.61664427075837
103,14.131529414642,64.06393274576318,52.443289213675214,67.73220547972792,40.92273554433125,49.98357802098816
104,15.112064906308364,56.7006716304006,52.86231654203515,55.220306664002855,50.95454029332157,35.87270107795628
105,28.654130300705916,66.81167866981917,64.45972000554374,59.339987123613156,49.55861780924165,43.97489482891572
106,15.42258781479461,67.67620693207796,43.76129496772808,66.18522128910057,51.487617983340996,46.202146292679906
107,32.95228976805001,57.83749875089533,37.602661252988526,60.374713691108624,46.63964377979457,38.683948384104966
108,26.41458014294733,61.051075699068626,44.6568165596975,54.62361078922699,35.96323030169748,46.13831576871482
109,9.513182754609863,77.70143969475303,57.29007402307772,56.8166981562647,50.789220379221895,48.87455675463982
110,25.408722951695978,61.98326403677299,56.794556000186184,71.07885216419756,52.5086612012384,55.99509937865584
111,26.44402463176732,76.86325651538641,77.53749904184276,61.676693263683596,54.19990991899779,30.362079739176238
112,30.857903531075895,57.214302007266085,39.94170178120028,57.921643552897855,57.06708168191743,52.78468675287972
113,36.82529108818169,49.30538411360375,70.47501755384795,50.22996031528384,50.67205083903867,51.745028156559655
114,27.481225864150765,50.68115456305315,27.00836714750052,53.85057961058697,56.97848565586672,58.82284887294143
115,26.642834966370927,54.84292018367508,53.215124417392296,44.26053060596001,44.4354693059984,42.244217699589235
116,38.52314196916383,50.79415570476524,40.65427739429335,50.758235444251476,48.5427922589503,48.08251921933385
117,22.02178409639727,34.81399435663465,54.346405397128336,43.70333586341169,36.738197257984105,33.511963239575955
118,35.23551157617627,34.153177357320295,50.735541048877565,64.97228025867753,35.94247446533448,57.65744357248872
119,8.530165899942464,60.02092842835366,57.08288663757068,54.3912535784425,32.05741229869864,49.361721715978824
120,44.27493978407583,41.028101774451535,80.07333790055951,68.6417684298854,52.08264970502435,63.46782524257277
121,25.343866965592277,62.15495051913423,42.59167183375942,49.33901296491787,46.59207058283167,50.55730984510073
122,1.731215334511869,73.96790005187569,67.50736358031077,49.497722935348826,46.4955466763275,60.72426884967008
123,30.37534186638779,42.7680340254244,52.45317373002098,57.716147363799934,44.04134453032169,50.71620978897227
124,16.192319749816892,61.73652241553119,57.88054498894833,53.95510167062531,37.06138091234161,58.092909536030355
125,1.6019982050296173,71.94968387935226,54.26845445897566,48.6550089224602,66.17744729503063,26.327868248958858
126,18.60541734795523,56.24368567727328,70.97919378869956,53.85880359058657,39.21317269383646,44.26957700646023
127,17.773869715969358,46.25303415021019,49.41030556058264,53.36627445303189,49.398931043017,44.244023462106284
128,26.176692993352205,40.857984152334126,58.4138938129577,60.30976614788701,42.68347336514435,59.356237396979594
129,44.084840183922765,60.23634811186787,38.02856656373012,62.16138006929609,51.560562760953985,58.84240148683899
130,45.241950807951554,46.47274984960552,56.36954805541228,56.283709429481725,57.72110503742098,48.211137763766246
131,29.730119297698145,37.38861773938146,67.64412065937087,53.74140231895301,48.903761193371146,56.82435668523543
132,39.389605058715475,84.37501871630175,47.78104092748149,69.78194215522892,62.470286286841926,57.26096960213495
133,66.45454765769072,48.617164448329625,63.36968655455558,51.19208092300402,56.89770479030939,50.5404093147646
134,28.506847035478973,61.244545488218364,73.38672088430073,41.10203985891771,59.0414991727975,36.030939526087195
135,53.45791324453617,39.765368870165794,45.77360313263764,66.23604615316526,53.97589375676394,49.61719337079657
136,33.565797350242526,48.50793800443721,45.806538424307774,58.08134488485357,52.718608782973774,31.14633589836789
137,54.16192625901062,69.30433706650129,45.589565077742456,56.0873441135719,58.62427219303211,46.035052136213245
138,14.37647272906472,66.00268431999415,42.17498430221303,45.96267906890715,59.53033786143907,64.54735548225406
139,25.68350403409103,52.71711594281596,36.3326570930799,60.71495239131527,50.20238942505478,63.457793584530826
140,48.57878355880529,42.077088059011984,35.083504800200664,66.67996477661507,34.55211700695676,54.20892753296033
141,14.093209785562095,77.85268515183412,47.50006995155535,65.26309684110488,46.84788992827867,48.93362372877709
142,50.28648060730584,53.21344180107014,58.13415454993287,72.18627294053795,61.582336690159224,33.023228490258916
143,66.80270526380355,43.03416716999617,51.92421405274338,54.60758654707183,48.593235056699726,50.964548206362075
144,9.997475620562762,60.97790603844248,55.63005864122659,50.85255111204682,53.06778315223269,13.171595674871206
145,52.6936488118154,38.875593441854996,49.81504738685951,50.626247560984936,38.48808936143215,53.72704672267639
146,41.69008190156053,49.691664975017545,65.0912135946425,57.62425051726535,41.69937546283349,63.597989933373626
147,19.043404237167454,63.7954326690542,67.97633425451251,45.85961645211574,50.562312650446586,42.374381732070006
148,26.60042852912603,44.21256443590132,46.75986794098233,44.44216865011818,33.15417672401007,47.59349077903349
149,20.03823319315541,57.77439968707104,34.677084454755075,71.95017547136115,50.15150939301088,59.26875034919114
150,29.87751158425216,50.26719070512294,44.12699670139005,48.897055120105925,61.71980279089156,41.91579111151062
151,31.812810588178078,63.161212365939974,65.29491338089123,79.74666721531621,64.94772340834257,64.43144708042895
152,16.334939589489313,63.54694593596884,56.93627027971346,61.06479305358436,53.54292067013508,46.42937974673768
153,14.136372064836568,62.64458182670939,26.787006934815288,59.29118979786125,38.54646378513779,46.99958503416265
154,17.555264103580853,54.764273823526565,40.789891719556486,50.61487647716248,56.31803896247856,61.40527454253742
155,52.36135049414595,55.13635843953004,27.387348638360233,52.65023707058839,53.20937765528434,31.47005266798199
156,5.587573240604606,68.66691594298548,47.603967443591266,49.73256624477125,59.478805413794106,47.87449593247129
157,38.07757952412331,52.349780505805086,53.107002749598855,55.64777441793711,52.88151529761791,51.593647715235576
158,7.287242436454225,76.58490812247217,28.87368690180859,46.23652232768313,51.555780379504796,60.49014146506641
159,8.503097083872703,53.62929981893501,53.61900638853429,57.40458608997484,51.45138693414233,67.49725632238696
160,7.216044489987229,72.13862373068353,60.14372881747731,40.558667839147624,41.75089778914278,56.19515616124666
161,19.0889254812749,52.468291636493575,62.1200152551565,42.673851397798806,42.07612311524408,63.5088343086441
162,29.287928704284,53.59375636414995,41.1498117078317,51.29612794665155,50.28822595827128,38.777519156305694
163,6.0290855681217,62.1719126000883,46.56933977948579,51.19329362401379,50.916717474457286,71.32717205527595
164,5.9539790454873565,58.136559390680524,53.292929887530654,41.33233081430175,34.22139899951039,61.39417586587131
165,15.525685997690443,63.01166264323697,57.78251567134309,48.54626370149529,43.29863268850549,78.8984569857322
166,27.684609923585178,57.7090388028297,70.85442554619392,42.66203157585288,50.844125865368355,35.3357400307695
167,24.791301810821555,65.15467130488923,41.16057957930092,51.00624897227049,56.65808211986908,46.43370137515682
168,51.08865868001747,63.569802934339435,31.413497817999158,54.55738228382623,45.33593266585783,68.62184912516815
169,25.68248794630108,45.51889208664738,15.786596170962957,48.67298680004239,46.25493908378201,28.794847785365405
170,30.507299567343715,63.132803807409005,49.521197693311315,47.24895778209229,48.11885218590009,31.66681430088637
171,29.04132376509517,42.62563815530862,56.10901539595172,43.48871529480037,54.20633977052717,49.19380533210575
172,16.698506042148157,49.46429528403865,71.56624665728589,57.57470739851946,39.94914750643998,32.852770188877784
173,23.749130453702968,51.58979300229592,63.71139454103563,49.71056773596846,58.95581059407544,58.85285837517915
174,42.00749503170109,74.77371094335845,49.106303016673614,51.2619725805505,56.357526839388385,38.56661623566391
175,18.48027244274197,47.41018533004334,56.659600298451124,60.76392829621395,59.79757674305649,43.192133922123524
176,15.650050323115796,63.16647129897214,57.93665456713794,60.23915946500663,49.57021251274167,59.06829915899828
177,25.938554625096927,56.68876680179537,67.15869629131822,62.09727808647625,42.49325153891123,84.65267653640613
178,20.654834486161917,68.0094769924099,53.576856994534126,68.11661751021795,48.880990803758664,54.0750948777185
179,26.96191984342577,42.78711732873704,36.18411705087909,48.73252933055222,46.6202897799694,56.25726613605473
180,50.90003531548105,56.058585889624766,45.80838209675663,52.563682992411394,50.6862275411276,53.53023356199657
181,26.22937733516701,48.06342265356461,31.288469806737286,53.713253636802165,37.730399720363465,30.990277888100096
182,9.198581100883448,66.4399694929534,53.55223939320216,55.19043342583108,61.2825903979644,34.27004008296423
183,9.114797908923958,41.856969987902744,38.19257475923457,49.59450910447853,52.99445862057567,51.170637181239975
184,22.2074910816032,37.60520998769723,52.871543308740264,50.07250251683692,44.70784218314282,47.54938946104602
185,23.795441190057307,39.11538566440576,17.258424275222996,61.44120315937177,52.24968890957227,63.96654514155598
186,58.92432463709057,62.50359118966187,39.316278668763744,43.91687866242914,42.12658153753236,41.855766884917486
187,17.202671310558426,46.058426553681336,52.29092315733927,55.200641303699534,54.54251886018651,68.04687360872867
188,15.666053231600966,54.090467095309414,56.563512139863896,52.39584136689479,51.06946935000839,27.382638345512888
189,44.726604225159186,32.523158020956025,46.25324295958316,53.08246536271973,55.622375231159346,27.742094147291123
190,13.022955916422534,60.90284511988433,44.278146841688034,54.22781915690286,59.654599181376405,45.28660564609099
191,36.51185549853741,51.68151859221415,50.39228592709172,45.3633735203386,50.451592336696315,35.392968447145826
192,22.18486999281405,44.28291726317702,34.11183100623876,50.9784507813494,51.44454577340001,42.373395332878786
193,8.788844603144355,69.14135788497552,48.76022617009243,44.08495314084567,54.690994905367106,23.072869690601397
194,14.496525139847401,64.33523013102135,26.675031420160945,55.0467759993949,49.63628600866215,38.91379419357708
195,27.777741929970677,41.348891308417684,59.88837057230105,51.43526373184952,52.7500290700217,55.408841617160384
196,25.323928252381066,42.32900462127387,49.332815640543096,57.285061702396604,53.42127538082469,44.105963962662884
197,41.87843559888259,48.648357016561896,64.27785858145373,71.40648595374873,47.58899877686076,40.69974651799924
198,23.472276565362158,74.32737964925161,50.378651935381896,39.889379854218944,57.38306280810497,30.583702923557333
199,17.828800008763448,53.21911663495848,45.546808744245965,62.878366260590084,53.878581874043235,65.62555559963468
200,21.39333264883251,45.93884431070367,66.06921061590195,63.4744868292609,40.48553853206228,29.489455202794904
201,12.235763521424158,59.65053802401455,40.78205835620729,40.63257859432838,50.01743872639325,30.569491023200055
202,40.957118120463385,62.28703732380488,43.519071036389285,67.33888042403743,56.73758267781965,50.288427467351966
203,15.905345099814726,65.66784037443766,75.06511141355108,58.27952468387118,50.98809560109696,63.45235249778321
204,28.773373256809403,40.94627261117043,51.03559234691363,55.11909714934447,46.727872088690695,44.829180149823344
205,21.867863907081983,60.55168161462375,60.53184827040454,51.22457050705585,48.0052735104027,51.616612141667694
206,35.75714116607345,19.999349811980167,52.944615108012286,62.835306076099336,57.08597477110789,70.39102119938104
207,47.23799683520757,58.89602757616481,47.46652378949078,80.09034646851592,60.7681436464326,66.38038526173519
208,35.03173388757694,36.50397015184478,46.895730252548994,60.607768391203784,67.33258214161428,57.726818888003876
209,33.837596445865536,44.14215058788027,42.6030691101386,55.22111968551612,43.418165691665386,52.460649983248295
210,15.158114776913493,40.45548620314781,56.57268245000075,53.36639458159518,47.584222510030386,34.27386752122508
211,24.142334853915035,48.67209884551304,47.95969212730987,66.39093747322912,43.929418098564916,48.552321951119936
212,16.949330930857943,49.62971671811867,45.21553469812468,48.035645553693655,46.52244960546115,45.871656637033
213,36.54937897347324,59.379430892925996,51.20484013197212,60.62117877519844,36.40855192108272,75.80031208205803
214,38.0794766444066,41.898717078718775,54.39599052181022,61.63885258071654,30.495993754638878,35.24577900431577
215,17.695997418959042,54.50949267910947,55.44727869522471,53.55107575653584,54.66653460150304,65.57925913015919
216,43.666283948121446,52.11004025258592,32.551755604963944,58.77035325736673,48.82665540799872,58.19750084718285
217,25.226986564904255,62.67767416650227,39.249552397613556,61.61019283599266,49.3757475573561,37.21985992687412
218,46.653368794837505,57.650687205542944,65.24322337391062,55.353969807517664,50.35207747970803,34.586412284921906
219,6.788331462802833,61.627107426924454,45.774179192716446,46.688345262265564,39.25889371127805,39.383768713151426
220,20.36888113214798,76.2864638581661,55.86015023489587,57.77891398106885,37.9650394010821,50.158411776218266
221,23.450104834194505,37.44381356918386,65.17678830870524,50.117361586763984,45.37137121918051,53.05610492389123
222,17.11840605771303,46.84980175790286,40.536777194931595,62.84433872559461,47.435408014236465,40.40479714251574
223,44.996965574528616,58.244840262147974,51.99643286537732,64.44760017229923,52.89448500467652,59.61173967423408
224,27.83693555118556,57.086483431476026,39.855169933377205,64.46514105202542,41.0196974059342,63.60762901975771
225,55.67323397152876,35.93327532301606,26.870091690783163,59.496427103069934,58.480147272003066,80.47353599652847
226,35.16367794999661,29.765666579447473,39.73790258505664,54.396462776672266,57.702554040094654,75.60174698412412
227,28.612918091942703,60.39272191819553,52.94625265057923,51.20647110280215,55.0069448556056,28.793009887453632
228,8.147024746187459,73.1064500347957,59.352894470426115,41.14338292274234,57.927959808021,31.95270283982857
229,40.799186982570966,45.83740714243397,38.84349770103765,56.15422156402922,46.8774301317021,40.499389855141686
230,59.16323600898581,54.62453829663299,46.207056546051454,59.813752345840946,50.61444404684796,62.51629155117832
231,11.83621878798128,49.03178974923992,65.32580721844965,31.403536263262357,49.98527240750152,43.85231505430569
232,25.075541178160414,72.16963921756948,63.59586651781297,57.306840927988645,39.20733987760907,79.45159591458403
233,30.532862733805487,51.37506303088866,62.88693802335494,63.70189079208214,55.33382043476517,60.481486808527094
234,8.153267130043083,68.43030030092416,12.389915157619775,52.314466162593476,57.28058209450387,48.00011294661918
235,17.94186337045782,62.963193974405876,44.62312299043186,48.57588699891879,56.187657291062436,65.09359463678436
236,29.452642801229803,54.44748981601646,48.81547162870292,51.23037832470692,61.88899751285703,38.078670277593964
237,23.36149772359255,43.38489756414927,55.989120729493266,45.45967324531114,53.63902203359208,59.72428436830446
238,17.00041588912972,48.576108770070896,39.35630055568856,47.042428175688215,50.98328812939526,58.19441480523156
239,3.4646816062423316,71.89574032551083,33.179686935244995,55.05247310859682,65.1333454586302,44.52065508483636
240,7.2282103810344935,54.19703236231129,45.29240688884587,34.02893334943045,39.32998699321998,54.682242940645764
241,39.93886379614399,62.71019475290818,49.740546176039224,65.84882593676623,52.89819247758925,5.28827314660484
242,33.03834332451315,42.120502305841065,51.9120089220087,57.879834190634504,51.44140914779558,71.91878609790618
243,39.08138602131887,32.416177879083584,56.09035298225406,56.847939711627305,55.56928078101703,53.97671013692872
244,28.743282704295517,42.59533306650062,41.65800769893449,55.35372530041326,49.409254153011766,59.65965281461305
245,20.154117437691152,65.47507860278444,25.85956913138027,59.59959746643424,27.685697075178762,49.71477808298985
246,45.09398923789796,59.199289044769706,50.45108746317226,60.554577359166565,31.335531955985527,35.76021781337631
247,15.529178738769865,46.873869783613976,67.64551871430237,50.35174977527132,62.787943343888735,61.13810771081746
248,27.280508002627762,37.45139170718363,52.40919767638363,50.491108963954716,45.14089821191199,33.673154739766055
249,6.714683404490272,72.41328306073265,41.5697569460938,56.97412356608212,61.70239907229743,36.30542070338928
250,14.15020820282936,48.5415686135444,17.87256725154799,52.12617760268442,53.39367711043645,50.63049743838851
251,27.69515164827735,60.70070491391435,49.94054913995453,40.83716907916452,48.77633712787333,44.93205259852915
252,22.491798961477517,43.883549013894864,52.4857355018938,49.152065297556575,58.56028376158482,48.311984124284436
253,10.560738804796134,66.75786476734312,62.90566315527696,39.25395940869391,47.75334631137555,58.07221266647326
254,11.216440084662715,57.40727427169239,61.04090741834925,51.39088681842807,37.757414772322484,50.65552792854645
255,17.12536630902326,40.685932633363194,57.096993731279284,40.18831133731903,45.75372688764966,56.66156699374382
256,43.2483745174772,40.37543655262001,49.458345709614015,60.87187893675987,39.77683540413568,72.69673820219333
257,16.207767789761533,59.89403434236635,50.62024675609975,52.76366580828332,61.26573392116381,72.31431589866419
258,13.799824627736413,59.719284720970926,40.04359014214737,60.193640228625455,43.29849040345465,36.87432878101377
259,20.9086370175248,45.681371984520354,46.20146361107264,58.70188507660793,46.58403795830766,60.95139747523457
260,32.39996556144515,57.737386343338365,21.95352878426825,53.418252595174884,31.663854676996266,26.280554891466586
261,53.45887778334908,43.55815230798938,64.69734513494964,54.93485074950357,55.07591032318062,49.46244909116835
262,44.808883129859815,43.92437574122134,65.17269598594922,60.501396910448435,54.03967404069784,66.18273778147417
263,23.761630080343714,74.8698373414842,38.534763149794955,58.695570573832036,55.37394973655192,53.2268170715383
264,49.394747131615155,41.05680111224225,36.55663321544667,58.9024956132164,53.82796558061176,27.616261062117736
265,61.70382435858233,51.933413405715854,42.01529240769963,53.8972350457281,51.08389822818228,56.93233506467
266,39.59593446753576,58.67711281741098,41.866809991721944,51.02966771150516,49.008382395389,53.03046282185843
267,12.383025778506857,69.31356149439087,81.23966382777411,35.89935034352135,67.30544402974598,46.96564078424066
268,15.914659959980865,46.01514031560397,68.14245972694506,36.895088042117564,54.86467975362489,65.55905706802446
269,8.414425339815104,60.9762355145964,38.778610360646724,47.898840825786806,50.83905697006138,55.317707306686565
270,48.38551606723436,53.2607261362798,55.109952342019106,47.47385460389851,44.63535976002519,43.36666304606016
271,45.34154118332556,47.02196216801352,47.776510574293816,59.38193351628368,50.27948550092779,41.28833312006751
272,38.262192889331956,57.99198505973004,78.51122170976431,68.5097338520581,50.61637223720355,39.025043048953435
273,32.65007658954708,60.15645592376042,58.122744017308044,68.5509124244888,62.057366998067884,42.177857955215394
274,7.1020210159205766,56.787312746057566,42.69253503069315,48.4670543848185,57.00203537515593,62.76818269694619
275,14.787030284516055,59.12810735605074,42.86710809618241,50.30198583905896,63.06763730446982,46.37392914630269
276,19.292736666367,86.60564522294412,35.039137604282956,68.67991861573617,55.44459282619759,35.251231598011096
