unit_id,JobThroughput,FanSpeed,RackInletTemp,GpuTemp,CpuClock,do_cooling_setpoint_controller
105,38.70427451882147,45.643744474542984,56.50722935919588,41.463793079178004,62.63674163407977,75.0
106,37.56486207863091,50.93324384499069,53.82875443750822,57.77816309730457,39.374456718402634,75.0
107,15.149036639800105,49.23505001713763,88.3750633958111,57.08038150069357,57.94953182979143,75.0
108,45.63774330843925,65.63802483403916,46.223079433141166,42.4193323176246,63.990619263000674,75.0
109,32.58139467056097,57.523238866113786,59.90120585416719,55.95827917972688,52.85358869133838,75.0
110,38.86277963215784,72.7672831256686,67.32654592386737,50.31060671044264,59.01963153359394,75.0
111,52.5733006175192,88.91000763638144,45.7368330740799,47.50749673876005,50.691127932480406,75.0
112,32.041748909656455,40.36817120204826,54.944732802307804,64.73796853890065,63.382069700872584,75.0
113,40.18551612384689,44.755376438298086,58.23510187269135,46.93358856379742,61.71328216682057,75.0
114,48.23828157429937,47.095693522004936,46.339598749465154,26.01616309598062,58.892830975505206,75.0
115,26.03760946820808,68.06533381121696,70.8021300129282,58.89388762131569,42.775838573017595,75.0
116,58.85774130801945,48.09008623967061,66.57777200112005,46.850868404766494,66.84840473830326,75.0
117,43.51447470047726,47.58681101113152,49.718922721989045,62.627346688635896,55.9452755247651,75.0
118,35.585997945159626,55.990327007141516,63.74317009325877,58.07416875243595,62.20730318079551,75.0
119,56.47667538717212,53.47886191004087,40.104726615262194,48.696843437475465,42.60432967877048,75.0
120,13.792817866653625,63.76936110453868,74.22594482115325,45.939297379379354,60.03784752809058,75.0
121,46.74877983803445,76.74728106522059,54.15008062572178,35.251722983105125,49.85350228101045,75.0
122,46.268353230826094,55.767252356818375,55.932252092993984,47.09993138799317,63.16273556585697,75.0
123,26.01494568067397,53.88746355847416,69.03530756407022,41.906548836810366,57.72378737260728,75.0
124,37.15359318988763,62.95548342573231,50.70624098286046,28.937528223398722,67.68904838157003,75.0
125,46.06620156014898,66.43254807805656,64.38544685605477,52.00848943717523,57.809245733933885,75.0
126,48.07638480942042,51.46939522965135,28.969884754833316,24.320404333863166,50.39130136743958,75.0
127,9.303937558086906,46.97656497059403,94.92862602227167,32.37991991908069,38.91608545488227,75.0
128,34.70284518751927,62.21888040379986,65.13819243919433,57.283415202788156,47.90805844020355,75.0
129,39.54512707562049,70.08236170156584,65.72200205103654,63.90320192412459,39.21530570628939,75.0
130,50.34532792997298,29.686838715040377,59.29059322538514,68.9572267931046,44.22364920427226,75.0
131,44.03709165034388,53.37366336019732,48.48027809573372,53.524750877811144,42.41529342923193,75.0
132,36.870173020958816,70.81676963028168,65.3387400232923,36.40003752958183,48.70274330157661,75.0
133,21.57865020126638,67.65857361739458,61.43358481968543,33.95743251074582,56.36371911036313,75.0
134,19.40868050881806,74.17376668037282,71.23602733966293,41.4792642110801,41.35429304371392,75.0
135,39.27335629438846,62.696591284285965,50.60413417510162,46.87365594151702,39.096708296485275,75.0
136,19.606134064582175,64.79983675911124,59.627844158625415,40.02688349906391,41.77224157483784,75.0
137,44.271871043212485,56.83155042342263,54.66859020451284,71.87063919843075,51.44779302417338,75.0
138,46.23530943773005,50.61146928362943,53.80842746549861,57.05393698272121,57.1554539511799,75.0
139,53.576547525536675,54.32951534299843,50.50205652991609,59.193143761373854,56.801997410801846,75.0
140,39.13933563586201,52.77514071650571,51.97945896256216,50.84521850643388,51.457250106688186,75.0
141,31.06345260054221,73.1365774117849,59.64517795179962,35.82035763490574,37.26220807235472,75.0
142,29.606722647768994,56.51101480124911,39.855861419506965,45.444334259724684,42.962553170954756,75.0
143,44.96507028821909,59.21671556597776,45.49377253044035,46.00678586361137,49.84253082912438,75.0
144,38.907297361329775,57.5898038841893,59.155083617310964,32.37589804238714,49.04448957504958,75.0
145,41.955363194957044,62.602340582449074,51.50139883676943,34.42749433966784,35.21971902785397,75.0
146,26.365462944605905,73.2477507824901,79.1276449786794,74.94000625269099,49.820504745964115,75.0
147,35.04538954050432,40.8599319069304,40.72760238310286,64.34464324430131,52.68779502107349,75.0
148,16.848712337225138,67.9610164179627,67.10265125596449,53.801975700817906,63.81050606842408,75.0
149,46.141326311842455,60.014662325659266,38.76296876395807,67.01774681787252,43.904177481121515,75.0
150,44.54678480572425,56.867558695161975,48.54164918583704,57.31928310801466,34.566216927604714,75.0
151,35.96190622988917,54.956581895975404,52.17964681867367,47.58177670121886,66.40619523887263,75.0
152,18.250918717849622,53.02048508508678,65.54794874519803,24.161572228218425,48.036173771010226,75.0
153,41.521044018114246,77.6456646995274,52.28904270117587,46.70019014065912,57.49868637556686,75.0
154,28.48017011265597,65.44511819550696,43.01359892134158,38.443532181480585,48.10797936676621,75.0
155,53.911449172975374,61.17996934464794,51.11664034249501,68.23429298714967,58.72633891905915,75.0
156,38.03508538649531,59.32897123592757,59.025456064861174,31.221652628435496,54.461200971702375,75.0
157,61.843966889712426,59.75146989840766,41.62997358016379,32.17498060223263,38.6029214515246,75.0
158,59.74772083032142,80.14594290171223,37.103391543997496,49.21733187068858,41.46842827796819,75.0
159,32.8699254097732,56.82217569314159,59.39668639133726,49.08966407932068,51.52581615598832,75.0
160,37.726146001083464,66.23554353435598,36.95596459785283,46.62413468296166,36.532696627131905,75.0
161,38.802166727163005,66.6992964883542,63.64168323477399,50.99450614288866,48.85425337659412,75.0
162,37.090476933257825,57.739878907834104,61.73644059028228,37.96288917811722,44.007526531894406,75.0
163,29.365671424969825,49.10029365113286,41.97042831832826,60.97999176373993,30.277846480627687,75.0
164,35.48758255496563,70.48743771200688,67.59457798476576,54.737262503364306,48.85461193377727,75.0
165,41.848514461959276,51.37682847741201,61.07802428561282,36.070289043433924,44.54982454362744,75.0
166,40.83640096702222,82.08011079940333,42.14428483593798,77.72208745381455,39.91911505807329,75.0
167,27.348281895195925,57.52050999461536,81.75788946901952,42.38911084951932,45.745478054235996,75.0
168,45.38025583098008,71.47213351842615,45.458196534806184,64.20415478972684,63.07162930546553,75.0
169,59.919269898950475,57.763039968256926,46.271577187902274,54.774934938252734,40.53937251867393,75.0
170,51.08000508905591,69.05233573246903,57.02034199694184,30.43366349875468,38.94015232176265,75.0
171,47.721553315512836,54.64454262217446,48.45934996627828,70.71602870078942,60.77848387020073,75.0
172,33.749588074037355,60.9368783727494,52.370941464649576,41.5952201539735,44.329339525875234,75.0
173,15.416845573551749,60.21029413202972,57.37281990108761,56.273123808921454,49.226925360941514,75.0
174,24.1356938459067,55.56871023129917,73.84971757835524,51.44631929703997,39.28649760682213,75.0
175,13.461202917619948,50.583802946186275,72.7028673510475,55.42183631384359,52.649663209128356,75.0
176,31.584135035148872,70.05800376318517,45.912905140167474,41.30368489579753,46.00001409406524,75.0
177,58.16576124599111,65.96130552722698,38.274954081299825,53.747786398942615,29.64058093163571,75.0
178,23.971328226574617,56.36676437140619,62.26109412154252,35.83928476105917,71.16018033318034,75.0
179,55.71922394295207,57.583962253185845,41.208547959502525,59.89418103198129,42.80691769012992,75.0
180,54.2700560274655,63.4049422380641,47.101649034434764,40.56117403274822,42.836064439956175,75.0
181,45.993791595956644,60.020993495597885,50.95330897408528,46.676947616162494,51.7464569083925,75.0
182,27.72100992907104,56.95784419181082,65.98581795607598,39.95977238786077,29.152804964783787,75.0
183,37.151480588687846,67.40961500235333,34.636198196156585,40.431202383641015,35.71788834249044,75.0
184,42.71677985444778,40.688252726643796,65.10268544945063,71.27521292539333,60.82977628755074,75.0
185,36.85421588585289,77.37882733966349,79.83811384814751,40.463119976606734,46.004611361570056,75.0
186,48.218797260035274,64.35978111200978,42.688354809106784,55.819836212055854,64.433466022325,75.0
187,38.12113812788539,69.34659984707129,53.583477541091675,40.04252970664819,58.047417605135685,75.0
188,26.37351553515696,53.95175039159002,68.65547379133795,46.39746775512285,50.129182922261535,75.0
189,41.808716886415795,65.4536686199013,44.164859853672375,50.12356033659695,48.891113765826695,75.0
190,27.894803921424714,64.39990832039213,80.09546437257526,36.760221806867776,40.42676209666621,75.0
191,45.93383524265007,65.56590965226779,58.186103958470575,68.62330656750954,56.03816053221104,75.0
192,51.48607958152229,64.36988560067886,44.297992822245476,44.02766568804878,51.77718374636636,75.0
193,48.1427709142282,48.505609802836965,69.58849610897472,57.05564661700643,59.413576273289614,75.0
194,38.20390570762027,69.10785100269021,61.18854002660581,59.27309943975494,47.80979978072827,75.0
195,27.46332697038268,65.84819100453583,45.19817064049009,53.143923497797594,33.70113765496742,75.0
196,68.4734233689381,51.170989655888995,38.85593796399105,21.49053538926767,52.67282884113319,75.0
197,32.70848043636949,75.17517421056385,57.14275226226418,44.74537912051114,55.07265187702569,75.0
198,48.17938666087607,53.021697134812946,51.09480565146207,34.99749287263549,61.66369191647471,75.0
199,53.59027514974367,68.37169653847879,45.26883639983713,51.86899509908197,44.27048272699956,75.0
200,31.31125220912626,51.576557336626976,45.78334339611849,44.43867685215856,51.36047073825533,75.0
201,32.66085179651978,61.008181430006225,65.01321783136385,49.1444143545953,42.72072516459137,75.0
202,35.03037560875216,72.3016243173175,51.99156987097446,58.18592692992641,57.65165425873382,75.0
203,23.142658596667715,57.965321374430296,41.85624012986471,60.855121109247754,44.32165247588963,75.0
204,41.52950424121999,71.63802827893912,47.320442070082414,78.05499685308259,43.196441602781015,75.0
205,23.542195426278706,61.45840180185964,58.78462534227856,45.09385284528297,49.62923902294159,75.0
206,44.3289198435226,61.19020225366866,41.9155199091065,41.98612356361353,67.95739641077702,75.0
207,29.874028111287995,71.74988191226511,31.304286250875442,72.70982133399046,53.294967125243055,75.0
208,44.19581186282962,47.819429511571656,57.325399420808616,55.90831283449592,41.87928459524389,75.0
209,41.31181944907276,55.75606630585411,41.37457528891519,52.544162213064006,53.468027811444365,75.0
210,44.96376328982234,77.66293964313978,55.102057726346565,53.46573829094195,57.550892001787794,75.0
211,44.649569587906704,69.25898983091729,44.87571854204789,55.73621072341016,49.590647829206624,75.0
212,43.01745642461739,63.90909399581317,64.96494695359314,44.842032121239,47.795190825339475,75.0
213,32.36002883127816,60.427261536283055,66.20855890653525,49.665559814011985,43.71946142811804,75.0
214,31.971883398471082,46.46173577916181,40.208161818452574,33.6910152589997,55.68149588079844,75.0
215,23.94786895641537,63.89010463326775,62.79920625380825,26.033553381301914,42.29727508874186,75.0
216,60.33590792913948,51.187467673415625,26.640983765568222,39.86016933418854,52.64475584350361,75.0
217,50.08355577036761,68.21262570987322,45.635078393793215,39.49600512361758,44.076943104022355,75.0
218,36.33258003678848,68.5797498634766,59.39917108202328,54.08385991745749,47.16893950507187,75.0
219,61.5455277948061,60.05441333577437,46.67864815399474,70.77017629517096,35.99189161805357,75.0
220,31.583158914407285,49.77060185417409,41.81446803513858,36.264989097172304,38.088419171195575,75.0
221,42.528112008259384,63.839021750853426,50.76659402769916,49.16556752920772,62.05349572388803,75.0
222,38.18514966764942,57.41805249670965,44.83555606548605,57.130208414367246,46.76337111215076,75.0
223,49.6569554633106,54.72785826398844,42.616851498747145,51.802100367551304,43.42301028162778,75.0
224,35.64036185227624,61.99005001238616,46.86899730946303,47.20252212037651,46.90579862629482,75.0
225,15.546409920143363,57.97032882592633,74.7837052043903,49.5901989180977,50.16155640395107,75.0
226,33.985529720213044,72.45385503198038,43.25026231369271,46.12291383293053,75.48633013106176,75.0
227,59.21129425524677,67.44621946130482,37.37170636792375,36.96390601929785,47.31902003756688,75.0
228,35.11243822740635,63.734663118605006,49.86961554038345,65.3639838501457,51.5938927028134,75.0
229,40.627609125405684,45.475431964578014,39.65955543569863,71.23333918300646,56.16770406904627,75.0
230,45.144662269246254,72.46780621546468,46.79065083209401,53.21119641657336,52.10937774704561,75.0
231,47.96032069272324,45.57195705098444,49.684584680103235,43.68150607043377,38.24211798270449,75.0
232,27.88782043175057,62.02650793449085,53.28785407514671,49.58413407039078,54.135193202116824,75.0
233,62.540872054916626,67.12062794869462,30.73689896146629,53.090351246687504,42.96089348541274,75.0
234,25.609561458038694,55.65320323633922,62.5111504070359,54.860507671570694,49.27890181323172,75.0
235,42.80113876501398,55.429044155580335,42.92464180953525,43.5997122671558,48.85797666233845,75.0
236,52.18187575373395,51.754237817177945,64.7667234435731,64.08909807836899,51.03591364171447,75.0
237,33.177176424830776,46.485648204902155,50.020286667956,52.52615469350995,46.95432625200251,75.0
238,28.135948046811638,63.23491093475647,59.256271815945816,57.54596923101286,48.54444767141657,75.0
239,31.11188337218354,54.38488718973621,48.56590442304787,54.82217258116082,41.23378687440385,75.0
240,52.90108137473684,50.0961207020177,55.45321884259469,44.968797567484046,41.91334124029715,75.0
241,24.80934646911203,72.03093103766093,60.261787996406866,47.70696690976661,50.79128615870369,75.0
242,33.17848765561738,56.74204894421121,43.602659526159506,51.964586899292385,59.016047494480766,75.0
243,50.09956699919853,79.27908146991177,52.68350850603445,58.653239788854165,42.35348910163225,75.0
244,33.47746403013319,68.83486053331858,47.73830310135463,47.31593156507938,64.64601807713036,75.0
245,56.89857939362187,63.46958032580501,50.5583033839884,60.69460332213444,52.430698321690315,75.0
246,32.96223816066473,64.98573527336704,43.43128755928357,31.527445161218346,44.95547581880598,75.0
247,29.019333241239416,65.2358135897178,56.44473109604456,49.81911057337972,41.96076886739376,75.0
248,42.39847875861333,69.6755216661397,62.92763312458693,54.950350600278796,45.00903211953686,75.0
249,36.96785874576577,72.55668884055213,65.56873529232891,66.57104394053817,52.2233418187005,75.0
250,43.19427459559049,60.21588419376465,41.9052520640083,35.62143214634973,52.504152200038064,75.0
251,14.635688067510007,57.747225778211046,62.955321069161485,48.87464119168716,51.007396011184916,75.0
252,33.55643278696706,74.10825202617323,41.2569361858411,46.20678688527025,37.48480692430269,75.0
253,43.99997073316619,56.85859714217536,53.03562305781627,42.739988750839025,55.38765282247599,75.0
254,31.823921458610116,54.6263917869385,83.55659733660498,47.26520428676129,39.15396153889697,75.0
255,34.9711676153781,60.03524667049813,33.53313502429574,44.83404425257341,50.934579625535484,75.0
256,38.762201385830664,52.28316070172372,48.72979739847712,32.77749263988336,47.367228140375566,75.0
257,45.91094433310181,49.14410829628352,47.038012750162814,42.407057646744356,53.154687729032936,75.0
258,49.11136029250896,54.350937542096474,63.02759925853386,63.72275276883632,50.82836755731421,75.0
259,32.897789212347774,59.367719234804554,58.15447987716935,51.54451452098293,54.16729972615002,75.0
260,46.55905371125428,47.367695817176596,49.59305294843398,83.38926613081786,55.385303217094936,75.0
261,29.730016519874876,49.616202626676625,43.9810500796264,64.86554704659204,57.429942340651586,75.0
262,56.2969015320806,54.89447496419949,63.09522326780912,55.72490428395196,44.78850250060263,75.0
263,43.00054354373416,43.08787363776595,67.28588410086101,55.09152373705977,45.353733136007676,75.0
264,47.83816219486987,65.83945765880058,49.864559429256225,54.27083508412934,55.260150486457654,75.0
265,27.710265258224336,59.03069335873475,55.873893772082155,52.77405911323795,54.745715180345606,75.0
266,39.97273479878767,73.40847259688219,47.37809225950138,28.39875591283272,60.846623049120346,75.0
267,34.5010909905497,61.92369752174896,85.80294852968463,63.46708995161186,64.2141144418594,75.0
268,39.478885707566896,68.13127630500789,48.8191382645298,55.27576433035964,46.48331217043565,75.0
269,28.92817820876307,66.41091385224371,68.93874488349867,46.938861640778704,62.086389069643204,75.0
270,55.66303181412357,56.56730448545762,48.86056267502895,50.22592017624532,48.22034364349616,75.0
271,33.6009056901825,71.50970206701861,48.817524271615014,57.39137259706526,58.58088865592026,75.0
272,32.211898289192405,49.02321179999979,69.37028718402036,72.16182625885179,47.83089592083561,75.0
273,23.208980717885318,45.13968589557477,71.75814691293738,72.64740275493014,55.42424127132951,75.0
274,28.05819872362182,56.027004759298165,47.047302354325915,57.09559740908778,59.10010396915701,75.0
275,29.519034300890286,67.35222605005629,60.878443476421424,46.674188453997985,55.875228810249006,75.0
276,45.14271464333339,55.5592181668833,46.121795130347905,55.43547518382729,47.92000138586693,75.0
277,32.09080451693798,63.625059937461984,59.217198476476014,53.739674677505,62.11399170819832,75.0
278,24.27587005840936,64.9214133602527,65.26799334404936,53.65702269706734,44.500377412817905,75.0
279,59.253472423515504,42.96947697075758,45.73949894754594,30.8352908441966,42.02388570863959,75.0
280,28.585185016258865,64.07257433456071,48.53314304154111,47.773491024406496,63.1188338705198,75.0
281,39.81744967502012,61.594499248295435,69.38347904141867,40.338677637781466,46.38444681036782,75.0
282,58.48100204129534,47.43142289790097,70.25939986236534,54.73569077262556,53.81009886103417,75.0
283,25.443115842105353,69.60503868727584,64.13139619097115,30.672430788923897,55.108273512827004,75.0
284,46.46595186931224,54.36031300209895,58.687080328355655,51.81729676405534,56.04038846915163,75.0
285,36.01949694058833,50.91774007368614,62.57269078145861,60.663385461513215,24.14206660483754,75.0
286,40.013238000297825,79.69216782051723,47.20570832427478,74.88864774502161,65.19460451826406,75.0
287,45.9770334719287,61.07151503482812,43.70293629238501,31.871103583497856,53.807998668904446,75.0
288,36.14622155030042,59.9131699485777,49.6790353127906,60.905826048331335,47.69748233549466,75.0
289,41.97222924100103,59.55501453378124,44.44418288048941,55.362921234066015,46.48426964428451,75.0
290,29.04721815632356,67.26027172529083,58.3128571148034,26.361211160682565,50.440743033093426,75.0
291,66.43202308838389,69.35195541890423,53.57052320758888,59.89699942326135,42.101216200957765,75.0
292,35.25362921025322,60.193465037073004,55.85768964857121,56.85312535166368,32.47323182939463,75.0
293,48.42304582094685,58.636866766142596,43.83795727391879,48.385732323994404,34.69777419160149,75.0
294,24.456437534499905,70.41551208351842,53.89698155901855,38.302719718758915,47.0290358328999,75.0
295,41.55760947654632,45.29438154500602,55.833443844093125,50.14129255817571,60.532625865746716,75.0
296,20.83995385847598,49.559688556209586,74.50042742152776,54.951873098549775,45.3773688138912,75.0
297,19.385669474153822,49.183098604121675,81.85277665827853,63.98030182413256,57.78500787379652,75.0
298,36.429004468093815,58.17162624584848,36.471831306615805,59.665023711352646,50.45025202379204,75.0
299,18.92524517492568,50.941593882821444,70.30501304812734,57.24384842811754,44.2573028723171,75.0
300,46.388778227915104,54.36270714447905,50.252073121036275,37.808183096691266,38.14698898015328,75.0
301,39.441570520234066,58.486885852792696,41.200741546968715,40.113774715471784,64.02764894204778,75.0
