unit_id,FanSpeed,RackInletTemp
57,61.44652813535478,51.970425067379814
58,41.11097885859961,66.80997058327016
59,66.43744900350428,56.53006458242813
60,44.41534378052607,59.99855256459462
61,49.080238037018404,61.41952682790812
62,49.17454469590243,60.289187818807136
63,64.85696585784802,77.22029641186646
64,48.15483360792836,68.27290415885719
65,47.67252888107114,45.50065344746211
66,56.573800009887734,57.07437498074346
67,53.66435487031353,64.27149466985918
68,71.92201373497839,55.447484208276634
69,40.57380602165866,45.545080485227125
70,60.97480554774744,50.68127822907613
71,53.919674971010885,43.44618069498576
72,54.448668958739624,48.704548348771326
73,66.47970075119794,61.88082436936038
74,63.79265085073675,53.00804653958176
75,71.33321689269124,56.47669406897755
76,66.6319544500153,51.55759629135162
77,69.53576518867499,83.39549190955373
78,74.12532660271954,59.49671473383242
79,53.61175087685008,63.105335774839304
80,54.28194458477677,44.03017463197092
81,46.88591789461375,72.0682537025468
82,51.34113169355753,56.77089096241194
83,48.49021645683298,48.38198232559964
84,50.763494456756845,66.53911940865223
85,51.4995290715951,78.79979131110066
86,60.42526790725846,59.42961435428172
87,50.596544755404985,55.189988801629916
88,62.56212370470243,48.60225645165697
89,62.19328406635066,50.086160655742184
90,59.15294257096337,44.91697919300009
91,74.98162345584703,54.971734994157266
92,66.3771549309745,34.08928248530488
93,73.13012385065065,60.35144587642114
94,57.11271745883101,52.72566868321964
95,59.21056786823258,78.69029525690799
96,59.54175827475156,48.91449337021932
97,67.81217175403994,64.25142196908942
98,47.63884718057881,75.54605382338958
99,59.002828251399016,60.0702605802777
100,75.25565601784842,45.082531507329634
101,54.72182101613666,47.57720773405077
102,46.391496483873254,41.65844794772701
103,55.97277651420864,31.809534219937717
104,65.61510052765196,38.35226951948398
105,52.403387927931,35.49344642717326
106,57.36323536364315,34.860215388503576
107,77.68752883852643,45.93204260124596
108,66.07295459793947,45.60374344800089
109,57.77829732578007,71.05382630697031
110,59.58558964070878,70.68047398987162
111,76.19657881645149,59.89652655274178
112,59.241586991417265,64.51785126557662
113,78.11379183044895,53.50340850322224
114,55.23268247396753,73.29623784474603
115,46.96651797976161,65.08829214837138
116,51.059406669104796,59.408619155066646
117,67.22103793252128,55.08085247410955
118,65.12322753742865,63.278242373215825
119,63.73201112744125,64.48459278792176
120,66.6920330306645,29.014036554700233
121,70.3600749033875,59.898349686969084
122,58.42034094235283,57.73383455108336
123,36.77718569787476,51.68409572787936
124,71.97880541519733,71.51068286133233
125,61.06383214814172,76.04469644474447
126,65.65674938605348,54.13475191575456
127,73.57256045062304,81.61475615853266
128,47.30761012402726,45.430216673054154
129,43.41466107804137,52.34906348101097
130,53.96679463308504,59.35378018158997
131,55.25992074002901,60.7094365017892
132,72.68091538946955,53.519733769593465
133,45.51406023591609,59.91548219694334
134,57.71549911214853,63.87830817745683
135,63.72971526721061,39.813677841676764
136,64.605260991516,40.523174822040474
137,58.63600521381399,53.08403513111855
138,68.96938348060472,58.44432900150913
139,61.470892039436954,65.35205470023361
140,55.546727014243594,60.38843516142029
141,59.938876800552045,50.34387524448316
142,59.00136055583245,33.842837592305656
143,58.151362176928025,77.66185299256007
144,59.96558062405572,56.17380903981603
145,75.74804904476821,75.36227344193449
146,62.43578859404046,59.22606959086365
147,55.377427404367666,52.591869663883614
148,62.43149094449719,35.073136336319656
149,51.10155166464955,44.711395505246294
150,59.59743190796176,62.37853646805476
151,49.39944447082199,57.12180460227588
152,68.62585771020888,58.593566228392866
153,58.33495206974872,50.41536787431238
154,73.44246617881392,42.41178103698556
155,61.80439027954232,53.71158742540719
156,68.98367795456751,39.00434787592993
157,64.31588335505488,53.94427787637664
158,56.69169298904624,74.59816846468935
159,56.646536200167375,55.69975023978183
160,50.80528732380822,66.28964263473826
161,46.958615944722716,66.6155279840641
162,66.77123569440984,55.076511282242684
163,66.72165428664026,48.32232784766682
164,43.88052410702695,57.01691775958708
165,59.31492729387677,63.5522282792448
166,41.904776592068075,45.85577041511225
167,62.6684502311438,43.236227060915816
168,45.384968392952636,49.753079054082775
169,43.90597488800573,65.496841944396
170,62.615240107925224,50.77924385474547
171,61.677738808734844,46.05331884949616
172,61.06967822920693,56.6775016579327
173,41.767660317583896,56.38350594829463
174,53.9617667817539,40.79533221584969
175,66.2339567984983,44.61221536157612
176,36.783647366350195,66.8892326416156
177,66.99613512572822,63.333928561773185
178,68.70793719410554,75.03882825376598
179,49.962306957963726,39.977124971784704
180,59.00616483185556,72.6248988481775
181,65.13127207738206,67.09587715497248
182,35.852369927584306,63.03630774666449
183,82.88980981974663,46.30071474029021
184,44.217215767061745,49.908499319169444
185,55.47642792119455,35.96339553628528
186,63.25015187251815,52.06085074509181
187,47.10599392098689,67.54047535604052
188,70.6075903425636,53.26322062568531
189,53.753943738509236,59.299691715742426
190,61.640873254503276,64.88662172237696
191,59.601317687497605,34.83668647097863
192,73.87540823650151,36.80553320838594
193,61.54611862515735,53.26539148544946
194,70.31244362609159,51.86677659240105
195,57.26634806189401,66.514846810166
196,73.06449488495858,57.94379089315132
197,59.95021954534497,52.246788086185155
198,52.84019571726745,63.842199862108345
199,77.87294357451695,63.97201035164306
200,44.141682890761224,48.26199853486016
201,43.11297334712696,47.73104206170909
202,60.51370616818666,60.60816589273848
203,53.80282067184633,44.06176285199918
204,56.911513242548374,36.54243186861726
205,60.6829727574628,56.90519880469172
206,60.82289633601414,56.78710742563616
207,52.51780091824847,59.43306887330034
208,46.13671714899841,58.675639706352655
209,69.17377358473401,62.42196645872477
210,62.449682518386155,61.336005965366255
211,52.69714867575396,55.632959083670755
212,44.43165332361429,50.171244781117224
213,51.38075039239136,55.67423702701909
214,56.905392466316925,65.80596813260941
215,77.0328575113738,73.52800957322688
216,70.34280361442156,38.32721423458842
217,50.38558283303472,47.37089902457216
218,71.1101183730103,37.0584503848099
219,42.795688232168885,46.665758781150785
220,79.89804707447823,44.01608441797863
221,71.72817158912375,66.4187703937846
222,62.37309414108138,36.82032409307463
223,65.10607277150864,59.85465532132339
224,57.095818702288284,49.43832626986098
225,61.21798315799223,69.46247559020921
226,51.272916503303165,84.77841763066412
227,44.940383683991776,52.02593992070213
228,59.79010121282382,67.94790563539998
229,58.93781492758875,56.32546428934198
230,71.53632299443876,49.62982513430515
231,49.86440181472936,47.75270647461294
232,44.987301713255974,61.3752844117012
233,45.14170262943851,60.08200032638294
234,70.30565606392531,41.82769997190958
235,79.67601525237183,53.00017646310201
236,75.59447855186872,75.05532538320337
237,69.54012920782762,44.35455500845613
238,60.2536685481362,44.97046466115453
239,43.55765067771162,52.39018663688237
240,65.42200427475868,64.88957430788263
241,62.576032102075935,56.439098304527285
242,63.48488574050234,65.32905208196031
243,89.61166254094805,62.925188385234954
244,66.49670346546696,44.554350393992394
245,59.46043653753809,70.59565891867632
246,60.738726894468606,63.101189252018045
247,46.29289274513564,45.18484414514497
248,40.881735964060574,62.48149455545707
249,57.11990964005946,50.234628643129525
250,60.62537404334288,49.49236258381889
251,48.397442957774686,70.69568535139832
252,31.441378811269455,72.32323077292153
253,68.88288794102148,67.59646952022683
254,64.15983688772425,34.72771173506535
255,51.44177368958524,43.03405338215712
256,75.49262545696902,64.41915766206668
257,45.983229482821535,60.5210333998197
258,65.27466282301064,69.02529831043532
259,70.58920295419712,34.243031229193654
260,65.70709962081447,43.29655661208306
261,63.44302839875343,59.6616706196857
262,71.5485679297971,37.593212720862624
263,67.15298818394983,55.10497606963349
264,59.607674376277245,59.14570287099542
265,62.927384016255914,44.39982582803003
266,66.08816390102663,62.50713989834486
267,61.96937451141442,47.530099412859144
268,61.84459868196703,58.13284793295757
269,52.51011493492915,74.65284584118145
270,67.90611142056589,52.878676703485844
271,67.70540838598993,38.197470073947734
272,69.52599561366506,60.048150148292194
273,51.79171448121209,43.30824862370159
274,55.21300476264247,37.04959475049954
275,58.764487485709175,48.03236710761574
276,47.694582068893595,62.646572932922524
277,54.86564761496895,68.73846743479699
278,61.75685877749502,60.063072109425086
279,63.669339371084895,46.70642217397305
280,68.06752431791332,52.489533349043334
281,46.693147657143555,67.33701166048682
282,58.56898535442509,74.5825373205513
283,43.90607426946585,49.75244547914774
284,66.82031611492907,70.15684528514845
285,52.50775095595154,78.05552800982669
286,56.09734679572882,52.174828285505114
287,70.66607358685266,71.8262031956701
288,58.414265585562546,54.374339370471525
289,57.324889699533266,62.117070512694404
290,51.404774588482596,46.32595993695174
291,71.38347798428828,57.42874066455733
292,67.70341570176815,51.293020263291474
293,61.95235982379176,58.4956071013594
294,66.30338056285461,56.10521119252976
295,73.90704839592114,44.10244924061975
296,84.48938741217948,41.82241616193338
297,54.00332870201475,70.82073462332193
298,53.09028877151158,41.25019659960194
299,43.33162560446465,41.50053043140568
300,71.16876079301694,27.1958666926554
301,56.456123302701826,52.062130702717326
302,49.35354899549161,57.67444447380935
303,58.36059400431903,57.50264103231372
304,57.935150236445764,63.010646806591424
305,63.63078609220418,35.904580996467566
306,47.2578449749972,43.50076715138789
307,55.97374648698411,68.3038735033916
308,57.250874389575415,40.21948745917566
309,53.986943152592836,52.76772675714024
310,56.9025993287168,53.74770113997086
311,57.363835675723955,45.08536374507677
312,57.85092946772849,73.1909575655943
313,53.22239236113363,42.224833985792564
314,59.33791208206711,49.39065896038231
315,44.62142596329001,59.589387724153084
316,63.05075541579344,30.942029950355664
317,65.43428324585398,46.69386532244891
318,63.89331639230332,68.55560885954863
319,64.74024535683256,58.97351061785056
320,70.04510574205064,42.97265659989279
321,40.694390070248346,53.29091315400096
322,64.59380961235523,55.658303303343054
323,50.174162663795926,36.326857683450065
324,67.6191246941077,58.56411054186424
325,45.00848058000212,45.191115453349724
326,53.52427270030169,70.9454265777359
327,58.7267241499577,50.733584879811175
328,65.3593847231285,69.42581195040962
329,64.28238242981185,53.91542886610471
330,57.57127632512838,40.91153128846139
331,72.26769005334336,50.13070362704812
332,51.73471549149804,49.71634007344694
333,76.76301427699981,56.742378508087874
334,70.72071378788839,49.008106474903244
335,68.59208504593931,73.27990787149822
336,81.13063733605503,53.90370249360266
337,65.3098199379281,43.63186255779294
338,74.43382556361723,63.57554871812387
339,59.97395293921018,50.59543660337289
340,41.5479898035038,66.57502494901641
341,63.95637577115698,51.93161691127895
342,52.991194447428164,62.28091053068466
343,54.61456248319877,61.370859112450475
344,38.415064758654886,49.74319987753685
345,52.05336836867324,53.53639485106453
346,73.47409885277236,62.8913241294848
347,65.73108286609991,52.0208772735203
348,52.880620097519994,73.16660874776612
349,52.86735197710633,69.30988038004723
350,70.86977905223831,60.029391293260986
351,58.923125133191895,51.13195180149769
352,60.734952820168225,69.35339642649913
353,66.17978386959783,53.454276211189786
354,54.96183896544622,47.80114949598913
355,58.44950077178238,51.51994751686973
356,69.34300828589292,46.368758972834655
357,61.03150654747409,66.63217711140001
358,60.639748395822636,56.90017486828962
359,62.21114782810607,58.33438810923646
360,80.82383021334601,55.596551620304574
361,74.76034890622029,19.55319947564699
362,55.56813413939733,43.35885137592247
363,67.9346113724416,80.99750359643132
364,65.51225184387103,44.5446782260599
365,64.06010990925144,60.35503352086926
366,58.389763442729205,58.35949596108767
367,60.00619549766453,65.46842078684163
368,54.816262789239445,38.08326174468349
369,68.08331349126738,56.86702187759223
370,57.90546843303988,46.6598734876196
371,48.01537614802332,54.431270248859875
372,50.745685813175655,61.630556831833594
373,37.403658026364525,73.60115287566234
374,59.37193676498274,61.36666708038591
375,81.3033204314907,65.04269455899566
376,51.001548150572276,68.52183794546745
377,54.228837067357496,49.3631345411452
378,73.61942334407813,38.688628459480306
379,64.99162635627118,34.22309089330126
380,60.32993783309763,48.52110111130864
381,63.65858943501159,53.99316259216173
382,74.45304147327167,56.46716885545605
383,40.101508056478636,36.13467010932131
384,68.48741914526582,73.73826321679623
385,81.0540934779259,41.95549993893613
386,51.9652730158645,41.920427486608496
387,46.244093061204275,56.68733685790672
388,43.41322492413017,58.368787015125314
389,44.68205350026525,37.7387045590068
390,69.08538175343615,62.09198550560305
391,71.20713305876022,64.49144963222147
392,59.29159993404012,73.12794742553858
393,55.97375132195091,81.60803789727879
394,56.185604850780166,57.69702890455758
395,50.34029095328463,66.39056886424537
396,61.59358686109533,63.76192931227024
397,61.30089256813737,49.628633445315835
398,37.87033573908823,46.00771115199368
399,66.36816678813956,68.00170666842983
