unit_id,JobThroughput,RackInletTemp,CoolingAggressiveness,DiskIoWait,AmbientRoomHumidity
58,-1.4759212299077937,91.2768892442658,28.261869000796956,28.35603990350443,41.25425102442874
59,24.361022794123176,76.04662115246003,41.788119810181186,44.94558932994587,73.34004956368699
60,-13.875497494733612,70.1801114575689,47.94457114493389,44.80763072040826,57.93952726358091
61,1.864316051099581,67.55827500252518,6.5570984675116275,37.48319009799035,59.95622851384097
62,-30.706098876942303,58.81578604432237,74.18290962452693,63.60347753084009,44.33507247689637
63,-7.303563146941432,82.02564973447161,48.17897460639223,43.593378475140696,69.56549365021519
64,-0.4106859461169372,79.02492976487913,14.8601864689137,40.50786262086121,51.39473287317714
65,-4.417458983463345,94.34974416378918,57.0669476730457,38.88461004041614,46.81528469124504
66,-0.7325975974628516,74.3389212506527,38.27323331442505,41.79413144806641,44.42718922844504
67,-10.427714401779856,97.64450299931976,61.300745004645314,65.55079130632666,43.662411960653
68,-26.893245594523112,61.79054984639477,60.139365811340134,56.233300375469064,66.73769095000593
69,-10.362076361761194,73.85290792132226,32.06127715145821,59.06196645523911,37.14096438694164
70,5.104429994579904,74.67800516006186,33.72621701311627,39.58219270624012,41.483478627528015
71,-0.10447054583962245,77.28717627830957,21.327100016203392,49.91657522857245,62.523520272886245
72,-13.160740702609235,79.6924408691158,47.23444781655057,57.35276888591783,26.266891476990523
73,-4.862237413188417,79.18970403396659,32.8981593294739,58.64045136366277,58.799232815498534
74,2.3060015358530737,90.9754256301437,36.47748813603827,71.66053676589114,40.31347144498406
75,-16.407324558129606,84.56406606354899,34.489967693015416,58.93291442762756,36.41999459835489
76,-7.110578658516234,89.6114712037859,47.58492299412251,38.18514199153537,62.398484920817346
77,7.9164285246125505,105.51982974893662,31.61694083568863,48.81047371375414,52.888441836505116
78,-0.9522246462133843,83.10647228000464,43.80190777875321,64.10978073515057,45.629817284198175
79,-13.528655284638049,64.1106564802797,31.141615181552954,27.690752264956796,34.18483828666644
80,-27.953979485677078,50.10258554986719,36.86808605824775,46.3688366604542,67.64550528603961
81,-2.73688533337472,77.5273880664059,38.57939506359419,53.11920023746017,82.53089525282859
82,-9.103939575189695,83.00353876548957,42.1004159220878,61.59387385962073,43.022453604035434
83,-39.31461173052591,47.92789559001752,48.10476603269375,47.602225148518194,46.79713628810494
84,-3.759394165821259,87.09744858746133,31.689297468713615,34.91496043313966,47.835114796573315
85,-13.246029906723772,91.01650246111787,47.6994335474634,46.1249457794084,55.555891616860826
86,-18.7286811663513,74.35005030142543,53.53600679508911,63.54937858112207,45.33666202635037
87,-15.535425084837073,73.24156677526422,40.01524041834051,56.67163736366159,55.389371366663894
88,-12.185312903770502,87.63443551192846,46.91219517771723,60.07325113275944,62.51215212618477
89,-17.711234041770815,79.9294401626496,66.58591278244623,58.648674020378266,77.83940411140503
90,-17.356341160806235,57.407277168624255,41.410764730263935,52.523370074643736,47.89727559570095
91,-23.222930405231043,69.9787252403614,39.097003437843455,7.113425007936447,52.21683093389322
92,7.847742366970095,84.74964117954407,38.76269290218141,31.47898760381918,51.717452851970954
93,-14.850321368670906,75.26020552193607,63.35369486547203,63.94509017102495,68.9051620475249
94,-13.54125289586329,63.317076891471345,25.651551739834247,45.84133430294932,50.7235436124003
95,-25.084304340041832,55.76644698999566,38.780652407378824,66.49373028255835,51.022329737412434
96,11.677117104828497,94.20912633905701,33.80688448290597,56.53975943492092,42.44794370258112
97,-16.362091812089503,60.76795342028454,35.9002275000686,42.44420942239698,18.72535375349642
98,-25.23894345413037,67.45669082499208,41.4744799163353,71.3605154297566,53.768090147831934
99,-19.29769889243123,57.74282403901399,43.16140641660117,51.63128267677359,42.454235966308154
100,-0.5385239979550271,77.22037250036809,32.98782524257985,62.89663829664228,59.13719446033907
101,7.733016300406058,100.05004445685493,32.56818779110115,65.14779838999354,37.05856174885336
102,4.0608356744692795,93.96746817008652,27.435634749721174,43.5486990973191,43.26628521511985
103,-12.304920322372073,92.5177724153634,55.38460835677621,52.54291208353248,54.47299125926849
104,-17.223588589360617,70.04864250277176,37.903387314296644,54.06301568775789,42.51165712308
105,-8.430261773479277,77.34176291654005,46.6356654287004,63.16012967942331,44.34652355411852
106,-20.835089071674005,80.03661782003304,53.612201708898816,46.4458859575179,43.431726210873364
107,-14.663871365923228,76.76967143025033,44.770623800926906,40.651347723518285,41.65520110281448
108,-21.965617152450786,66.8399365726735,41.84338758413669,42.007155212989154,42.59390649144389
109,-22.525862256720696,76.54031755176014,43.06396744634859,56.15359350000736,49.51436602751299
110,-11.277942380842488,83.04986007424873,55.997269645226666,65.94206572334417,58.71499924003068
111,-27.322863331063814,56.08063666016047,50.815643901950466,75.99058786753562,28.577681222407104
112,-25.369713103416398,56.183728561237025,45.10921815923732,38.96657469116121,48.47374594208087
113,-14.651952181634456,59.60263488578078,28.66747131530186,76.42593767380679,54.72466778290533
114,9.113475482385729,88.26814245531575,35.14903946331357,30.412873073649678,71.49499199854976
115,-9.997828355686014,63.8322133600414,31.847117763562803,44.86318961100846,37.56372290786577
116,11.198809524230576,78.3050384188644,35.47548887917015,41.41682418107346,44.125851630853745
117,21.06523759764236,80.36735924509738,23.786542520058546,58.16422268993648,31.772293053331406
118,-1.3969491097190831,72.15989828772356,55.99324706777065,45.278437154086255,56.94556837018799
119,-15.075658932698325,82.37086691062599,40.51571405042407,55.5101447560171,45.435648928345415
120,-4.170441449788457,74.03572436724521,61.50265843457639,74.92078397744562,69.94449974375215
121,-11.528722082576415,74.21776568042813,27.54996559461346,48.98402669851951,60.451884434308816
122,-14.074396076229249,86.24868320410488,31.188892185071214,70.22998064625423,58.86996267104085
123,1.4196525221712184,76.194213459919,45.47241117423602,50.61113435858659,41.53088178136423
124,-15.118444357820911,75.21364962058,40.18985042315238,56.731566358445384,59.7932867253076
125,-9.107857450173903,90.12620886731216,29.314936265382862,57.54392280636807,34.06907339447912
126,-13.021143323797729,71.30189535660058,36.88648439386536,72.53790756213913,43.40133639683602
127,10.267599060929236,96.61762497289862,35.457588071042345,52.29842715123045,46.902069320325275
128,-7.851577002161088,70.17797809640646,45.3583142511681,60.215625597466484,59.89464793048572
129,-24.735577223810818,57.30804992545747,42.905266420640785,45.904093043689265,56.22951840169566
130,0.9947489544722927,70.51803919346136,41.011596779916836,57.003010690917634,45.65250789690243
131,17.38259182082424,81.94897405227483,36.720528569969275,70.1796942099344,53.93011565980591
132,-31.45870622633953,66.75704410288641,55.02041826295948,53.48764611013488,56.70499462034719
133,-19.015073862690485,46.26398835705813,28.751710187357233,70.13201057380466,49.407421587380334
134,-12.860418645355974,60.8750186900123,24.157839209360624,70.69791741307615,31.44273308072489
135,-7.499827036772038,61.07621028803234,49.40972835373153,54.244279059251625,53.551097027229275
136,-19.024516937886812,61.593121713393984,50.78573639627277,37.753241501477206,34.179458872908064
137,-33.33362783551838,50.37089260417148,47.579672482242295,38.325588056380795,50.157034181029616
138,-2.537728299263615,84.49824028989116,27.541138293307217,42.948416171173314,67.6346175764033
139,-8.345577450261567,77.59962865264339,53.30155510569911,30.070004757698822,67.87826826896993
140,-11.91732046057746,61.90048996997544,59.33557682810037,29.296208887032677,48.899825063740906
141,-13.542179868608507,85.48017333450798,48.89140663350516,51.59993590007028,48.73278749966176
142,-21.136723196830886,61.087246490902274,67.4283763288456,54.219893282718935,41.34178221153897
143,2.359718631515263,60.7648271957305,35.00707840215531,56.31757390864892,54.647437757564845
144,-18.100767367506634,70.89815903055411,39.85224023676714,48.39396926103626,14.862712867352942
145,1.0322981503446913,58.20834304944856,34.02519687870128,49.35123654790967,48.177468142578206
146,-25.341067194629833,54.92881635218998,46.262789762997514,61.786694180586544,64.38474941815964
147,1.1937267988640285,86.00568344604132,26.094865899738817,71.39213116291539,47.76107500206279
148,6.3809454387755045,72.19610684755551,31.394661131548432,39.91284157652938,47.27420906978339
149,-5.523089110279612,96.81977758229993,58.48457965137637,38.64727687668135,51.41999209962302
150,-5.240137497680327,68.70809748956873,35.89637864098022,39.57140133732562,43.239297774000796
151,-16.596432947220933,84.60776986352118,69.16409376440414,73.41386380950141,62.840730408458825
152,-22.660721076422234,72.90408945140064,44.48890411290207,62.293242369705204,49.641592770973915
153,-6.748189664706402,92.70908331587428,43.25180642077485,28.871085449880717,46.23783271828564
154,-17.90913947670137,68.10930359975502,31.70759733444245,42.749135668880655,61.19556598783403
155,-10.291824784176487,62.8976705773067,37.62224520626952,27.691879681297003,30.38820957954672
156,2.2206432771313915,101.13262529352912,33.61272077038798,48.373596801039334,47.93649477654578
157,-11.612020650000456,68.70005551043917,39.55430408089251,54.61895921293956,51.321625046386345
158,-21.766071228161536,74.39093347553468,26.95582677518344,28.387666894381375,55.966510809648064
159,-2.547192092902897,95.27067316821798,36.3067507041763,62.29189066236529,68.5813461690627
160,-8.281731871147713,70.00061759310388,18.63898747088073,61.99078884391589,52.471643136069545
161,-2.7424162144028017,71.43369329533375,30.927688372807825,53.76453996258634,66.28046749331152
162,-4.611472108667567,71.76003452587007,30.494141956912834,46.31897441069398,36.86475864134256
163,-6.250491047960449,94.48859362142836,38.05124788647383,42.75829284076697,73.17101874896142
164,0.6373039600640826,81.78665362638954,23.27948694239277,51.66850972000302,59.172062447347244
165,-14.427245726813231,64.71678323458707,33.30360581910645,53.958556930907996,75.72878905912184
166,-7.962855412982121,63.910720866358176,29.73550747305005,65.30850138107365,37.627372258415015
167,-14.229822969698933,72.48249944659271,38.50456806200416,34.00272262639388,43.55005452897183
168,-26.72906413331452,54.39713298713729,35.86735290643264,34.959987471779435,65.04545996438051
169,3.5331000490493905,75.04858086000749,32.76996915103444,14.748978610052568,43.007993883396665
170,-24.414031958611254,62.17599604470973,33.39074499737126,44.45576839381716,24.576047061479276
171,7.799345260481931,71.86745476152612,26.729719092777998,53.321181282994424,52.76069281220822
172,3.33353167549348,95.25452289607686,41.84806831450442,74.72470039502767,29.51750317170997
173,-7.370366700469333,69.97848145280513,30.304299649306476,67.56399179111506,58.438950721321866
174,-31.271406751926815,57.55726031284771,31.42493971405524,52.63642024407063,44.86379736878095
175,-10.877962098537868,75.20370057419902,44.00849498874629,59.24020344639606,42.35273999266815
176,-17.922141059219044,73.28723348454206,49.48551032370532,56.01773895311204,55.5059295524861
177,-16.808354575637527,76.70533513817851,52.158125758456755,64.77175175510126,79.51915068640511
178,-18.456329345803987,83.95013788278224,57.84728007770143,54.15522330397194,54.917759603254524
179,8.395771456440666,76.61815192182023,33.99919485187329,34.32721122956851,58.08155492257287
180,-16.37671758405559,52.95443803231121,33.91104084989288,50.29141925802854,57.27343945941782
181,-7.728326066136554,71.09606975116876,35.61997971674816,34.265533944564716,40.873529750373564
182,-5.218595392460561,97.74253377295497,42.99091542420421,50.84692893168801,35.62033473656337
183,3.0961343258961342,88.32163889346177,39.8302365434243,29.728799817150097,48.16795873632769
184,4.413942751169978,73.33132784448463,36.16608947720996,51.44629025943419,47.34738722910078
185,4.047821069008135,83.44582848530831,41.344628102757056,26.694516320200144,62.16477895172239
186,-12.031000850942553,50.47384824246183,18.642155556782786,48.077460878622816,33.05187648724354
187,-8.121108778846729,76.90589362088711,40.16675859322515,53.391116883761754,67.67335363890594
188,-12.201360341041717,72.54322177635494,37.17735025347591,57.56091961921782,21.87759702613284
189,1.0694662028603865,57.677148265862954,38.667103944453544,44.2516800382551,26.485088056766966
190,-8.506002892079175,86.61490845027849,34.88606195685332,48.66692184405897,43.67323557637388
191,-8.771198830150224,58.814087757302,28.58434122928406,46.7881615802513,35.789930132790616
192,11.508330562832835,85.87949832930059,32.10896117093331,37.87142856005374,45.39110164791209
193,1.7304024273196186,91.77484565541636,32.41846869402703,40.040319581853794,20.199679959372034
194,-10.431186577013507,85.53881776307071,35.93766491219036,31.375962179735797,39.15949520696605
195,5.986938646473501,73.68508523339848,33.714595739668134,63.523202643061374,55.33282360126272
196,-1.2223485363313533,76.39048255230757,44.71998617113731,47.07732342572723,49.102578516856155
197,-18.04356524303977,61.3994789054169,59.6083923806517,68.70312189994694,40.832576476656016
198,-13.057326104006052,55.48169019947961,25.57476743435676,47.32536326095762,32.98999603177221
199,-15.685765649872621,81.09405429034223,55.40541308233374,38.06205539105037,60.781619333046564
200,0.2817518484338403,92.01658850829598,49.303971208988244,67.13059774534311,25.728601935807944
201,-2.3994889306047655,76.07774246338491,23.470085773594736,35.83403812135496,41.40593187669829
202,-23.847147164861255,67.23095588101027,55.66516183718361,45.11519241720519,56.598660685785376
203,-15.89316350651889,83.21236237489019,48.02001442068047,70.44779893790691,58.73104189472266
204,-2.0278988267215867,68.84210183310293,40.973390151499274,50.23466672119916,49.39058840687176
205,-18.4634993172495,67.40922210542524,37.89711609701871,56.53338065185503,46.93113227105488
206,24.935440460485786,72.51012610141669,53.439013145564765,48.497995173637406,71.06892856892196
207,-22.1178629660632,71.27975295423812,70.06502360065133,47.32598853671516,63.79448148118328
208,-5.967589623961296,65.20435093636803,51.46498576260599,42.378499165392846,50.829347922849415
209,-1.3554070430489722,72.14024439225314,42.099628909855554,41.958064385626756,54.48979613334089
210,-3.34182440749462,78.20948280462835,35.637055723974306,59.023134595532206,39.814945668332136
211,-8.300391289262581,80.87021120510771,53.152480081408356,52.278371588512485,45.36168893559665
212,6.237588140201608,84.50650548201757,29.29630916537875,47.640504215082785,50.470756370674735
213,-15.538318901299128,67.79960639265683,53.98312891661366,43.35264513177896,70.13265152554018
214,-16.574877512846783,61.83371607582481,49.13299721976388,53.92599891889283,37.391804990472785
215,-7.369266797290862,77.67569209725605,37.57652197367948,56.85509155956586,62.08637365203413
216,-19.788496790698225,62.29001046220276,44.33581043825078,33.01689708900626,53.52775863090347
217,-13.672585617464117,79.39488524647659,38.71642551624579,52.22719749633383,42.67479393710267
218,-27.298646381568375,47.63555853352885,41.768565809576906,64.35112911756809,33.265534231110365
219,-9.644325757982227,76.46301599400498,30.972380289167848,44.412760828260915,34.366952682702895
220,-27.98554866727314,73.9665536890465,45.441302121443414,53.52735376577848,53.694809191929934
221,13.708464791470488,79.84980419881376,32.019941219997456,68.38033933664896,55.6122429540219
222,-9.501130967739735,79.39945818573918,43.613782819430845,49.63070261825991,29.43924748967217
223,-25.527250763366954,54.048793166194784,51.72456453009466,50.041060693627706,67.3604715440458
224,-11.001617385877365,74.81052070005883,49.829747007891655,41.828185017988076,62.18810771001492
225,-9.765140979477106,53.980836078827394,51.08552074048635,18.645978519730726,79.09543838474937
226,2.216344038373852,59.213390733908454,37.219493370647484,43.27494126634059,75.6498459267797
227,-21.385173554082,62.08924351006036,32.64123649004898,55.09010208755844,31.252397399339422
228,-1.0727311314434909,84.16763447384282,21.634988354891615,60.44981336409146,36.79220631539802
229,-7.1672525442495605,65.55482751693718,36.64242731565802,43.8695131410817,41.800203593537034
230,-25.229994235275964,50.29227315559122,44.98307281145228,47.797817962778694,65.52494593175244
231,11.268654471784664,65.113601927474,10.12861404271719,63.13097173380216,48.20317938545883
232,-23.70819161248688,65.1342033197975,49.55709330497421,56.925162052039454,81.80027445723293
233,-12.570057562815245,71.21349342396104,47.45964224908657,69.0247781562744,59.09891306468952
234,-5.70925952703578,90.25131733212862,34.10599215291877,16.89379187172111,48.72816764969977
235,-11.631019059485544,74.94083557037557,28.07069642058165,47.807168930187636,59.93554900004613
236,-17.34617028659364,64.70617583200237,34.41814821777321,48.82112590805997,40.585898451815254
237,-0.8857381417461507,70.32851522724798,27.40038133594508,55.23410454575586,63.24351526755205
238,1.8102621148681635,81.5628702671192,32.87446143982154,33.670166007156396,63.52560246356877
239,-9.320210117922949,98.28693827007422,41.776652636870075,31.07603445968657,45.88525999793001
240,10.207412860223375,78.55852635475193,11.53675428184763,47.72750869639669,56.482335827206654
241,-22.476517231160557,68.8055462936552,52.22808036369657,51.854929952964056,6.485557372407867
242,-5.042727781921106,69.26197121686809,42.3727921198477,54.51502550538057,71.79517367565647
243,14.614745874865182,70.22881309151558,48.970189973575124,49.53352230795518,53.44293632265301
244,1.9996405565328015,76.34957373597408,39.249230805084046,42.60860181118097,60.62312965974713
245,-22.790842767017768,66.15557689235374,48.85026151180274,22.091449032178854,46.33547724340676
246,-24.042313085474294,58.310157865933796,43.78332503949547,54.42543525143965,39.70483281669392
247,4.334274016933804,89.08608505910772,35.105882938961535,66.34244179754084,62.994736057382056
248,11.401923969512838,74.41856936750536,29.012554131436605,59.28659698397973,35.10926936082029
249,-12.377332888926126,83.83367401090882,39.44663210429756,48.08415820912193,36.086787877217596
250,-5.340390548117044,79.0784006541111,34.62115952327925,19.09390496210364,50.16295106879802
251,-8.365963820135342,66.99215652137175,21.197847578726332,50.71289770310891,41.653132211695564
252,16.772606072955877,89.91586924776601,31.95309726259927,53.180466202573136,41.33722940776151
253,-6.52427947762513,73.28443835086922,21.53174487460944,58.710080576517846,72.11549953780879
254,-0.36030034328932103,96.0604653173015,32.29852234306766,63.230976487861795,46.51520758545996
255,0.6916550095520799,66.24800685084868,23.928452440872192,50.576508369972295,51.88508207289966
256,-7.215741816239404,65.66878349462539,51.5391064283057,45.57696954515178,76.51677798534878
257,-15.854185115574515,74.08320265687277,33.45970692204247,56.290947715002424,69.27673024954652
258,-13.026046811498237,88.15134655380125,47.092246422808856,38.84227093229725,35.37175989490528
259,-0.3364193708820751,87.20767118685276,44.41927658911622,46.460482450934116,64.81726625167059
260,-15.408114037939379,70.25769060792501,35.26002357038814,24.965804057780158,26.55582221099711
261,-13.61344207221568,56.61964840302164,41.44957758554619,62.78434563615522,43.15713163009864
262,-12.16384176852248,63.50114239125382,50.704584269436104,59.92088148202773,71.7425827716379
263,-25.442321922482748,73.43545530469936,44.02454153129095,38.03983782178271,53.54201391209448
264,0.7317868826006233,63.69324934042268,42.68288774317886,41.510074058853725,22.037514442763012
265,-30.35344556087137,40.61430433196563,35.538989828636126,47.871265236005236,63.51316440319879
266,-14.74586280256358,58.09085887230508,34.254507211011344,41.44691644709338,48.08919116372479
267,21.129121795715406,96.62738202243033,11.180519833190996,85.19604364449192,43.937889535845905
268,22.853068212400096,91.49477831078549,20.534457288836915,62.706872640248136,78.89575230237037
269,-12.594915648662791,82.80310444460424,30.919217595746865,37.73411400906745,60.3168120168449
270,-16.477346471083724,51.64312863928489,32.965746700734215,51.5628920251827,50.47389562596456
271,-7.470766781414406,65.48858890534125,42.34570274663749,52.94750511651675,44.30443462914835
272,-15.003309854600657,78.26477146962759,58.53104975074237,77.31783916421,39.06660823094327
273,-20.959212175661573,64.72498596771428,52.12025766366473,62.862955794587386,44.2498273199664
274,-0.35590539067030935,89.71296965062595,26.386440525581367,48.5606946754747,62.58455949805544
275,-15.130571891419438,73.11272335276912,26.89875410247977,49.65630894284034,51.11092727118073
276,-28.955272945787815,69.7285033192837,55.828091851049834,35.09262021938598,31.26255982654779
277,-12.239101927391571,85.17178372457059,58.23235357913549,38.30279924195273,45.95349077852565
278,-3.619803486203309,72.66914862701537,61.62322147725237,24.036869233356036,58.828052108322446
279,-16.586356195616112,70.39737715789101,47.42549923350858,36.76145216417223,30.274408640271915
280,-18.097791556747488,80.09910420099416,62.28905664029783,47.982747431704986,33.00970883551379
281,-10.350762894344122,70.02179376811875,37.543873686692024,49.64330764840009,29.27291775665648
282,-9.957777723546595,75.10784426635846,36.632491516816344,69.70146999246826,38.609658454773545
283,3.5698292789260373,78.44440260702945,34.53440252912198,58.638531314344974,27.9287676171899
284,-16.241779850277183,65.90617875158422,41.04105590915635,70.29014743418455,49.69646698230618
285,-19.90179261296659,50.388464426180434,48.59350288501267,58.726649262984644,41.6061848048849
286,-12.180474918417605,63.1759128634933,39.61772688324562,62.712410894572045,48.68236719626521
287,-0.513467384388116,81.85519374608666,23.936209219112705,57.92153670398257,47.71270443319676
288,-22.07517914074039,71.58335474839026,41.27520368473946,93.2293112080956,68.41892437179592
289,-17.660491873636396,84.01653082369917,45.92937935775298,44.54766911239375,54.322678983992546
290,-5.4753923759524366,77.17286106658207,55.312598664388545,51.84762075021813,48.94122701092276
291,5.13816288683716,94.520938458148,46.5101599140836,37.971795881679036,73.94546855540385
292,1.8988715646252023,75.64200162950291,47.16956462716528,51.804002698976475,59.64097767207749
293,-14.768723806192966,76.74159047105977,41.948807579903004,50.425119903492735,37.15425991720512
294,-23.7367886168078,62.19582001733168,51.19814721492535,45.11658287892529,53.53311633965115
295,-4.616266010272455,88.27709196267637,50.22107465447974,58.44503788345285,53.02147194310041
296,-4.316399686233675,94.34968147558472,55.384898893548176,58.30887668547131,63.278497808741115
297,-6.424048426958205,61.15833175020547,18.034954951387334,40.252399172100695,66.69868161598812
298,-22.752740451520417,62.861760307557596,50.75214733458366,55.31966956523104,34.80453121532217
299,-20.650560584559123,71.7147786977635,58.674276197191084,48.30837022898803,45.01723979664174
300,-12.927088189774109,60.282315918106434,44.778084896282756,56.71912517076464,52.24321676351153
301,7.469358009523415,85.04532970973115,41.259103160027415,53.276217148887916,49.970319569052876
302,-2.5972085275808117,107.47851930043912,53.34963130202268,36.126595783369815,41.340877435274216
303,24.04671952500577,69.10520623552458,40.18125933588193,56.51078805102147,49.58601748799537
304,-5.096672398568428,92.30338102926524,37.59461833563045,58.039300147792396,36.890009506003004
305,-12.094763451701418,89.60804127487964,57.35836659015771,59.84425407999154,61.24687398553521
306,-16.569907846520117,69.97216260284367,34.39128483932659,35.97060224698443,74.06355279429744
307,-6.344258040446217,73.37146672609495,33.06248555485619,41.898211115030115,76.62300634727137
308,-4.750793098344299,53.97824834475408,35.78689617552182,52.07293868707308,38.27262008374429
309,4.518771612237028,73.68147277237972,42.56709413323648,56.66006005457317,39.6926011713309
310,-1.527029894324425,82.9024277815182,33.58813718549849,48.516609760772255,55.0491447061756
311,-15.444154027245688,79.52972283102932,34.19163658303119,36.30309626770563,43.78436078019839
312,-1.1981183550401528,82.0551503964389,29.669482821341443,56.43776441243869,54.69164919406692
313,-12.042188838469535,92.79644159127673,52.236894806506086,36.29905637385925,64.02789664720561
314,-2.0422204033660147,63.0097542181668,55.09603499899388,53.323169057137854,59.61230792929952
315,-22.854151479515302,69.7284246494299,43.712829140173106,46.67661013702482,35.16895596851961
316,-19.415510809831403,76.37326939187479,72.90797071069663,73.1908059205897,53.68147785669903
317,-10.921695218889797,45.702852877755916,22.733316065811543,44.74778992224367,36.460560142078506
318,-0.3910642876145394,87.57867707812817,54.26588239070946,43.454798153038794,67.25858599305793
319,-19.890038777218948,68.9037281820661,33.94234500975204,47.71780968645066,50.449004256587656
320,5.785117883951999,89.8248318535923,29.04842774880326,57.806271908642884,63.84691597393402
321,3.12277215288986,77.32909507475854,32.469657506144515,45.96268937182147,50.2135185640057
322,10.611152780202382,90.21797527473092,34.84084273768873,47.996752222523924,52.49802097505666
