unit_id,JobThroughput,RackInletTemp,JobQueueDepth,CoolingAggressiveness,do_CoolingAggressiveness
47,23.62883722387997,84.2899220432859,53.1053387417012,5.613176961852343,10.0
48,11.254971116229143,68.3833113126771,32.9826090324773,10.396939636515311,10.0
49,11.132708700744915,72.187321189902,52.56236586348259,3.9435086170849125,10.0
50,17.546752900252315,87.95370705416201,60.637581973295326,9.678192815037317,10.0
51,11.21549598617624,89.47459122856681,62.014695969684304,6.884880670537866,10.0
52,15.921836463014616,80.1751961999928,67.62167235588171,13.574467387678927,10.0
53,7.146088539187477,57.468973737932494,45.70374810742509,8.67197327461669,10.0
54,13.157075994848114,65.73138348374738,55.713582994779344,2.954730507320784,10.0
55,18.058883056192286,84.48566455333115,53.29465054582924,15.188421013432201,10.0
56,20.662738137732948,86.02927072387214,35.411536544231744,7.374177652443571,10.0
57,10.529912164790112,77.17444697426788,49.1284823599387,13.966101678959479,10.0
58,15.032398828410017,88.92076295475329,43.074808164161645,12.06423023753285,10.0
59,24.18869538882563,92.49554045540233,55.13772363193364,6.523461619674743,10.0
60,11.360899123733912,58.47646687611554,46.838500960768755,8.013115173291732,10.0
61,10.866529705197424,58.14116840917441,57.7008987869417,12.43289459022046,10.0
62,19.917281369896394,77.147251256542,69.6827493358326,10.604163724822333,10.0
63,19.81792361108009,76.95894533796968,64.24146578986151,11.852465064159166,10.0
64,29.446753652034904,78.42555100939151,36.73231484079243,11.124146011499262,10.0
65,23.350098043406398,77.67531334696136,59.779399819854,8.839799106976736,10.0
66,21.509302133756094,90.11192868151107,39.165063288843115,13.762831778130595,10.0
67,23.572558929632873,87.52606001288461,46.2914250501634,10.75024480947183,10.0
68,11.28876324724317,63.001113203875796,56.42579783488374,9.80898177024268,10.0
69,18.887485348072524,76.95656078781357,59.273526225617054,11.546569950492911,10.0
70,15.724914336875132,78.99964927256497,69.66091157729926,5.348201377109326,10.0
71,18.075203294899595,77.10160511336274,49.514787429829404,8.408700123938832,10.0
72,7.735677627342059,71.92435348422651,67.31857803800477,12.562560656987252,10.0
73,2.942367841539727,76.99976796371455,58.71492891393096,11.227086360618637,10.0
74,17.950797402416537,76.73304617809612,78.2959553449224,7.517730283619445,10.0
75,13.956699920735346,72.0190073955927,39.68577474465086,13.70326750363731,10.0
76,12.046917163515287,77.61921790276693,61.74123043877442,19.474814526829825,10.0
77,-11.586046014242743,47.61741972147474,44.56305160341391,5.690353869221619,10.0
78,25.85575388227404,69.1211806786417,36.418078425439894,7.398662457253645,10.0
79,26.75361913449897,72.59670241392386,62.58159662518227,6.376392813415005,10.0
80,15.395267075510086,83.97926458570693,44.46138344103345,7.675139291892239,10.0
81,11.336555784087487,74.41486255271535,58.19444615049904,9.13072476379951,10.0
82,2.8852718891466287,57.68880381691274,63.78536192402791,11.896063675990604,10.0
83,7.210045778473413,69.80138864155956,27.871012911314835,14.835927224893474,10.0
84,12.335903704679433,66.25245433822634,34.11006193256832,6.776031481803635,10.0
85,13.943958070880532,66.84887377517016,37.626853313827034,9.755552151085055,10.0
86,9.683901329045664,60.975691464959034,67.51887257587569,9.843440316205632,10.0
87,9.6168002209096,66.71267274945556,43.497172896884365,6.7128174488401715,10.0
88,23.51016845077887,83.99194846675498,50.921590682380014,11.893462290683111,10.0
89,13.555787401720597,74.54434121182403,62.547974417599875,10.186759851220064,10.0
90,18.711696972597387,85.41900976342298,33.094374954914464,4.659329323733318,10.0
91,6.091746062327907,65.3526735847903,35.4562309529197,17.604808584211888,10.0
92,18.06358530794191,85.93048881838963,49.58844930127961,10.275491118235532,10.0
93,8.883975482406534,68.40395909351419,45.75260467536677,9.77073724883219,10.0
94,19.627554366098295,83.22953745334164,50.883579721545885,12.835690355735391,10.0
95,9.069836537380592,65.76151097576685,57.757703369984256,9.706998407789103,10.0
96,23.538754506790642,75.30664874230807,50.21600508224044,12.653996067478007,10.0
97,19.940593559414772,66.80169390299501,53.30432008017961,15.788993763117588,10.0
98,4.80252910485407,74.54971117523945,62.00217101819174,11.496082884270411,10.0
99,13.200041452574478,83.99048596424616,49.32791941532816,13.927529663157088,10.0
100,18.883162041756382,71.97900073492836,48.258845649408826,11.960023854825454,10.0
101,25.521255028714243,84.1797426087689,44.42955136671822,11.078109280193223,10.0
102,11.557049636817723,62.8769859858271,31.321701587758064,13.446837952361221,10.0
103,2.6363241774067405,57.31440072488319,52.51680645606803,13.860931209229326,10.0
104,20.879220866005337,73.30289499272743,63.747573853629106,7.140343651000654,10.0
105,28.644540610473324,83.98718254560004,57.86656155062784,5.50009690705011,10.0
106,16.794306550526315,76.78627689465365,38.880287661386916,5.9840752785061815,10.0
107,3.330180875520938,64.60105105550856,56.90684497864253,7.398801925889986,10.0
108,24.120681263852475,98.13968838878684,33.59361802847628,10.207377552060143,10.0
109,13.321135600183517,69.52335599717576,57.97509878116752,10.060382576932717,10.0
110,23.50244712600748,71.75487647214739,53.87745489524622,8.59572469144875,10.0
111,11.251788111936449,59.53894245583323,63.574300487043715,9.916572743090873,10.0
112,11.60140440718487,69.18745026103275,50.46680729410044,14.38224043028474,10.0
113,12.848010694751888,57.531441033866344,54.52782078766279,5.969992718439279,10.0
114,27.88222024044286,92.39821556595737,66.55253492192416,5.260073149962955,10.0
115,8.2026068202238,52.13222136293377,49.69621186299797,13.862203277293936,10.0
116,8.89763901656072,67.20335259560153,28.108192010618687,13.149582125340352,10.0
117,7.047924294454866,74.77696765341786,30.827775845354218,11.525745232490298,10.0
118,35.54864030589236,81.31239097731523,36.458393366951896,11.880736190227346,10.0
119,12.913677701846803,82.29175180175285,37.26762130627542,9.33398220025364,10.0
120,13.874560405707898,63.22864698880222,34.53786940847556,12.626704613644396,10.0
121,36.268807334277966,86.53258889624172,57.222977430053604,15.425818719343125,10.0
122,15.124002337994769,68.23949164222927,58.395905935891534,6.386173263738695,10.0
123,5.134172134726097,58.543854230517745,39.365843754728694,7.653255055992611,10.0
124,-1.7695241543544116,49.08727731755226,36.184942875899125,11.730260511932165,10.0
125,14.693316810069806,62.55935487589178,61.53189092249756,16.797636283541628,10.0
126,8.956638902970566,49.26593572375018,42.907987388106996,10.384237122067479,10.0
127,30.4993847879967,86.99544616210332,40.72038140283844,13.195727166460129,10.0
128,19.612494888248982,77.03824844519896,51.42609924301314,13.937662056254558,10.0
129,-0.7775545652862319,54.671547460195306,49.722401487111725,11.04474992927166,10.0
130,8.553123530816315,67.36294851853894,56.90885719876531,13.949834386388329,10.0
131,25.18513545922592,86.79705225725769,52.08084220891476,6.4065217948833615,10.0
132,9.44843627679251,85.88237425053264,39.256971987699735,8.387331203134885,10.0
133,19.62295817421666,82.49058595109334,63.61507562194095,12.844494172506678,10.0
134,13.106489722963074,86.05049500326484,45.735666787247624,6.152203011759471,10.0
135,14.300387257923145,79.3938900746931,31.673740678727864,14.798935816013078,10.0
136,12.057314703807197,82.86482635598625,22.746995979807714,11.754586315453775,10.0
137,5.3842407870648366,85.61123480652617,37.95908824286816,9.129866853260609,10.0
138,17.641975771007107,80.01520679159756,17.02275022666223,6.8137540491124655,10.0
139,1.5985624801973977,65.23514306850119,27.742817495796995,11.998156733225239,10.0
140,26.58607825821299,84.88686340712037,30.757431212813884,7.651220928736984,10.0
141,14.629165069651428,89.90543843037086,52.991792334393224,9.859497937219494,10.0
142,10.41563206336395,65.66434826910857,68.09198504798795,13.191029382716543,10.0
143,19.390889422078025,72.42179117415706,53.1284970197748,12.60100779780715,10.0
144,19.196522728324116,72.49271601658404,33.36893617451891,14.726478038544304,10.0
145,19.057383769105627,68.34331307940134,62.638280430954616,5.273317547003474,10.0
146,13.700807517405371,74.8093529041132,55.93872712161195,4.419017084135076,10.0
147,23.05208338300139,71.75961389679873,62.36274059127115,11.514945602358262,10.0
148,25.302100772116265,79.13217748268593,32.95841761382863,12.236352053353045,10.0
149,17.68210132920639,75.83296333288587,43.07174457107726,7.289288248394824,10.0
150,10.222933483322379,64.606226358653,54.20877978104803,11.07569046591093,10.0
151,25.81244386840506,95.04943911966726,57.30895637836135,12.816204490656457,10.0
152,16.082774953830306,71.78102551345799,50.50217947942287,9.379893501125082,10.0
153,7.6436968850850375,76.93955538253161,50.59233139747563,11.620347537001596,10.0
154,7.91255259959552,72.5064040809446,48.3128574975189,6.477405484355291,10.0
155,25.79720030085897,70.50272909598688,48.04026486439255,8.575973823112058,10.0
156,10.67999054737192,61.08813874679276,46.966072195707824,9.835701628040407,10.0
157,9.768670117612395,64.61263698007123,60.153690803588916,6.381037789175408,10.0
158,10.136398650760418,63.90974251040847,46.830031274284714,11.37878309023637,10.0
159,1.1009030686519639,57.7201547689618,46.97931060411507,11.199496718216281,10.0
160,8.796659214409377,78.86419183102774,26.007069198745576,13.087307196179864,10.0
161,9.219255394711116,65.08714767020767,57.25628486985425,11.639581742896993,10.0
162,25.10639308929649,95.42962251795844,36.568095701841344,15.516947389645278,10.0
163,35.60906270280013,109.81868259114425,58.54533882616659,9.404952648259309,10.0
164,20.77950059384329,77.2574002906188,31.464820314843937,14.739738445956,10.0
165,21.360250702071642,100.79977395392531,55.37902400678252,14.128655561241672,10.0
166,13.19833022351286,55.03350814353587,49.43562945427118,11.020732757384113,10.0
167,1.1896396177242092,59.86345794682206,51.49277360614033,8.39986353943276,10.0
168,16.619951021204606,98.7243272700743,48.616963853861854,9.060802376269509,10.0
169,26.376629537456513,82.34934837040255,62.91845512366719,9.34649569545619,10.0
170,7.075163654699181,69.26724086435772,52.215347860089175,11.45597068871462,10.0
171,18.08595303654313,76.9620893094261,54.46794818354637,8.346835392035928,10.0
172,14.668244010929218,77.94082435853392,62.25838823799745,14.817457974387043,10.0
173,30.121945135151364,92.17010967940078,34.73922618961183,6.012979130343855,10.0
174,27.395907902448258,84.7877572217091,43.299302300760246,12.46974070032306,10.0
175,16.887665021255756,79.37356701157324,50.81030933423039,9.766341139593122,10.0
176,16.83733721721386,73.44838003074838,38.364258218955335,12.684987423546964,10.0
177,14.383375314415247,85.43806678217041,29.17436134406404,12.895335155114635,10.0
178,26.760810426395807,83.90422739272202,39.70592010234701,8.867933359948571,10.0
179,10.047845182838968,81.28467512671693,52.82634554035149,14.916548032332866,10.0
180,21.596210301081207,72.91354594927249,45.15447073154546,10.58208672074399,10.0
181,23.353799317527077,74.28400473139835,54.446610095587474,6.307538149794006,10.0
182,17.819180364474533,63.10491583248491,50.77771725197822,7.4085949645701294,10.0
183,13.271803307174903,67.31274187748765,47.02692966914024,11.395538150555751,10.0
184,17.07041157465143,78.24950217602789,43.569022776627754,14.793422051372032,10.0
185,18.871339242334557,77.15568826684436,38.34052178030209,11.796997256077958,10.0
186,14.809201110227981,66.44922576830629,53.15979351252507,10.445673420786203,10.0
187,19.123227575509468,51.28849333993475,43.135494377809835,9.004533595588557,10.0
188,19.48480779273009,67.15708603105752,44.277630715223474,5.891558603736707,10.0
189,17.112647867525126,66.8806752181095,22.679595566137433,11.988971594892929,10.0
190,20.484758254093727,79.34114832471388,44.01732961745768,15.770616990698983,10.0
191,21.39877374566964,68.0390192760246,49.836668374598155,7.1591044365238385,10.0
192,30.73496773293478,96.04276254105059,54.723991179909575,9.060309391317105,10.0
193,18.083616529673222,71.36227438277228,49.10700720929502,8.737927082636919,10.0
194,26.56405407873068,86.20232941318874,53.150062937196154,9.601759207505857,10.0
195,19.744817973835985,64.63556889211,46.701878219509304,8.755796311398903,10.0
196,6.840580734761457,47.99108352703554,40.712507548281735,12.703626332748016,10.0
197,18.197466942793064,72.6343310262697,45.51790928750208,10.180022057338276,10.0
198,17.597023950925752,83.02405941973494,40.681014410241275,12.71470257609587,10.0
199,13.857989172544801,71.52562504154054,49.6071237993478,4.42177389444479,10.0
200,24.890360157276902,85.34444937574793,45.29227205753395,5.9566234993448,10.0
201,17.765953382808394,79.96057087784122,53.739549367700974,6.778183997606674,10.0
202,19.5106127812296,82.07597266664683,33.48322960789882,9.316580098328274,10.0
203,14.389841975033306,77.96182858111361,31.775533596826314,6.977685450960171,10.0
204,20.433978907978446,75.87236429248414,50.23540115273739,9.86537623850531,10.0
205,21.266142176167797,89.26782225203311,67.88778897859657,9.091315122649831,10.0
206,25.05557434162762,88.67613360994385,53.5087062779981,9.377055500076574,10.0
207,10.979176012872474,66.90685010317904,55.33482835858024,8.744469959966755,10.0
208,20.66777322014137,81.11954108840312,60.50592337076397,13.35222334866635,10.0
209,20.20507373758773,66.01450887678611,47.63258700903527,8.74874227924689,10.0
210,10.321611724531003,68.86598603697372,38.29582982289823,14.834949046414941,10.0
211,8.968442539244291,61.901051021457945,38.96019996196441,10.142584199100053,10.0
212,3.6563168428124033,58.30130498254915,26.487922406759594,11.779689337753558,10.0
213,18.873375445699793,74.05338800145098,50.210374441605865,9.973803302609452,10.0
214,1.8635388537850677,62.88847008702642,35.04737806396679,10.259336996846944,10.0
215,12.210878465284475,82.67871287176268,58.29224723741861,6.618613956136761,10.0
216,28.826941590388802,87.56445851821047,39.668633373977585,6.039753352979904,10.0
217,11.929068518696536,89.69915727217986,20.50945393886523,6.173002966455114,10.0
218,-2.6303879193031063,50.81193493821512,58.65270178031186,8.35082125617857,10.0
219,22.606260476063245,88.87147983024332,61.87486317823998,5.717432139859671,10.0
220,27.821628339364537,92.6769637287374,59.25481012285855,5.839215032337474,10.0
221,24.598477425346793,80.79753088850482,40.466256156527756,5.812571006398567,10.0
222,25.598257472869285,79.75200572374523,41.33830075252795,6.925997669703177,10.0
223,18.38436684413994,72.5551200839035,62.28352742498082,8.478298120982156,10.0
224,9.013100430890502,70.62283757860818,45.46550142381915,10.928331399740564,10.0
225,0.15480592384927228,59.19857047560602,53.60429831774747,9.02252941295094,10.0
226,6.560813545103019,53.598504937866096,57.030824560408604,8.410074225634794,10.0
227,25.229374865466784,87.47898443309994,48.138866761163754,14.364950359263245,10.0
228,5.616576157216595,62.020931288711886,46.548795058099984,13.884863299349401,10.0
229,4.5806278888708665,62.15269067315616,53.74361001964364,7.7863219376394435,10.0
230,24.19366701810108,82.54470178190616,49.774143224259745,12.373530526349201,10.0
231,12.253282831710848,66.82868671209137,58.47911228203083,9.09196184045031,10.0
232,36.594996819408884,97.92024234420326,42.96410203879659,8.360776079553423,10.0
233,9.951996146693709,75.64697996997695,34.31629659966806,9.446885984857296,10.0
234,23.271607122437267,85.61920392170119,55.60241328109635,8.904454742253094,10.0
235,3.494938547536507,68.78464011531784,48.35428660121402,11.271869707901443,10.0
236,9.843456659665843,57.17723200505057,55.36443265297539,14.208066368015727,10.0
237,16.1888242355057,73.08043293985374,52.01504259118561,9.945654286645242,10.0
238,10.952082154969368,63.61149535703029,30.211733109560235,10.760832893760545,10.0
239,19.253932879081038,67.81997746082499,55.95716954150411,13.999319380344836,10.0
240,22.706967785209745,79.32038151548743,36.45124728117234,10.562191724064135,10.0
241,1.1087322139976608,53.75887101897194,58.346047402125336,10.958790396963398,10.0
242,3.6303395202582918,64.91037126247465,60.31670206013141,7.520587338505788,10.0
243,15.500238916756077,65.70852131652298,50.52164095585765,8.170869259913534,10.0
244,13.538518896009837,94.94030997537597,34.17208743518566,4.764219988916187,10.0
245,6.2564562287173775,50.664349605709475,56.93638693185725,10.580845925187154,10.0
246,19.01974630928832,74.71376397506243,9.170141760775348,13.232734265288485,10.0
247,20.417713646325844,103.9823997158065,52.34519798366161,2.938498166051831,10.0
248,-7.114294780723087,47.559876925770624,60.70200127163348,2.34551199187894,10.0
249,24.38182595740956,79.88001582960612,55.733325174600196,7.17266070781443,10.0
250,25.81710182871576,83.6329093996909,87.27545819878046,11.011602659482417,10.0
251,17.109936403364628,65.66903429582597,65.67034841819319,6.398653338890531,10.0
252,16.309223288337748,68.76306733860666,52.84828782096045,11.618753600661666,10.0
253,20.279297107163124,89.688715683716,64.95611696672401,13.263858702557862,10.0
254,4.353733075852807,62.15961259637105,48.73407906467941,12.620435477141866,10.0
255,21.2926412726653,88.58890540961546,60.6325487108601,9.135446797267656,10.0
256,17.859592633965995,79.07100877211995,44.33614645175031,8.289358775494462,10.0
257,-2.9593077167436017,53.9159254677472,55.32221175151806,8.22216820048509,10.0
258,12.194092731372205,65.30055592809276,33.375596864492586,5.386669803268041,10.0
259,18.074555599402455,71.68480909436266,60.663838548930066,6.4937905438213415,10.0
260,19.52639696642024,76.87133983576854,42.3230198328399,15.733203200034142,10.0
261,-2.4773755777223747,64.92194322092855,59.35753436892109,11.922944737326343,10.0
262,26.318940207287902,91.5706455853412,27.59524712974841,7.931699761247286,10.0
263,26.186876801906838,76.5672147705292,55.16033208904213,8.886001166131612,10.0
264,23.70306609519984,96.19667406816396,43.02587152784028,9.624964306002312,10.0
265,13.195273031895196,82.97504873103105,43.455700542303596,6.814957350414554,10.0
266,25.281522394707853,88.2441532108959,43.59487755305563,16.479091460929126,10.0
267,11.840792189651527,75.09475960085425,36.20006630282894,6.8085456855082445,10.0
268,17.36563821827123,79.166403363435,44.0933516774887,7.064926256864474,10.0
269,19.121192964649122,85.59156241544682,55.0775694341816,16.01733402610554,10.0
270,17.378951822826014,63.06894948876641,47.891524264684726,8.134547255486561,10.0
271,17.406590041267744,79.79099708335944,53.93004419018553,12.140801907986846,10.0
272,27.005346493127075,83.9636713736648,32.935391987329695,8.625433418456383,10.0
273,17.842994280811407,88.88336107629463,27.356583575774867,4.832707514587599,10.0
274,3.560063348102405,54.723147091913674,47.59536513411149,14.440506495970924,10.0
275,21.033532253201027,81.38450811881755,40.72416855072877,10.482747441401202,10.0
276,24.766606064629336,86.95441927893377,44.25304969795183,6.858527271537573,10.0
277,27.54281163806425,81.47704006520478,68.12083490136024,8.091658511341517,10.0
278,23.342284808357416,62.33017855675793,43.20237354166367,7.646113307817886,10.0
279,19.812687527860504,83.75571167390189,69.14887644632586,9.888274387239052,10.0
280,17.882310866725888,82.06623395990982,36.52503435404356,2.259561012870763,10.0
281,33.10660960730633,101.69035994048225,39.44691274590974,11.070933674218043,10.0
282,15.394149731918834,86.51144583924204,49.16272484717644,13.22079631767083,10.0
283,6.260797549575311,68.26829039402787,31.29175713872208,8.170338484734776,10.0
284,20.699760537303778,83.19668985650148,65.17721116556768,7.2829040033237895,10.0
285,11.651128418811291,55.28256361158668,55.90533036415545,9.906748174177443,10.0
286,1.2921745530507551,63.515236596310004,49.873709198097764,10.292614563090558,10.0
287,13.541998509783543,74.00211422782877,44.28841615224883,12.22376268108955,10.0
288,13.567444656089169,73.36058062304333,39.35995735887588,10.729890439464377,10.0
289,26.59343817831804,86.19434093999763,46.96661793033184,9.773993425594615,10.0
290,8.393827560980917,77.77101702043207,71.76461473049096,9.8469423747519,10.0
291,10.368565263698915,72.8774159057024,44.44283881816155,10.11950594650014,10.0
292,29.737945367091513,84.80188009181751,64.3926063284256,10.014724229888378,10.0
293,18.96782769231348,80.15512551887464,49.931432982900894,10.513119825647713,10.0
294,12.947930303951344,71.25322560435036,58.541630169983684,9.27597103331166,10.0
295,18.39471439912012,68.96301663626551,48.984413415996436,4.941420828428054,10.0
296,12.998506414572033,75.67307012086495,35.9494526149498,7.364839881158343,10.0
297,16.110780214765974,85.12889996788128,47.031659159270674,12.300957348939962,10.0
298,7.858197283772261,66.53572446434086,49.24084171066504,12.817668210226085,10.0
299,21.128067635270735,88.74339716278777,49.26744148718698,11.161265099441959,10.0
300,15.47199417549406,68.43738466063078,42.09401293560492,13.678858023244413,10.0
301,22.22169769764674,76.30443830071073,44.4524072975981,6.995584847220144,10.0
302,-1.8894228348611533,49.88204673318911,31.441654904148358,10.195896098574405,10.0
303,10.365905084293505,69.5912711920104,54.289339837090445,15.275559944961673,10.0
304,4.974159576051218,57.12730396712078,39.73253060936646,14.833540509709573,10.0
305,24.77371090973759,81.91212827401023,59.65725254915875,11.882002140504298,10.0
306,12.756712859136233,75.6887936884059,55.624993814741046,10.572045167574649,10.0
307,7.6857648476528135,70.11259964593164,80.38379754574846,14.077002909956764,10.0
308,10.62482574876001,67.42606152817302,44.90569489883817,13.358624741322672,10.0
309,23.848189444440102,75.68850716210791,38.234245446634866,4.381839096703361,10.0
310,27.10351874456341,75.171514789757,42.96946778624673,5.675194335678839,10.0
311,-1.0147241981407573,39.94635794348379,51.6905082621731,13.414139165169034,10.0
312,14.728999009230135,72.64570120969077,77.77409135052996,14.732759670728015,10.0
313,28.667254541353895,82.66699923632835,47.79086129597933,11.55483667452702,10.0
314,11.891579698977068,65.92103958432455,38.904646115360585,10.234034079265383,10.0
315,26.05751061208675,86.60093153687849,22.416028698139222,3.947765596873217,10.0
316,19.59674796691228,67.49046154160786,42.54607265625593,9.641076285762983,10.0
317,18.0137967056991,64.35474269674292,56.49786480847723,4.718547812217903,10.0
318,23.49626786143175,79.89059966043563,41.70232080178605,14.143427298225934,10.0
319,16.446774576464414,80.67668698701587,36.88379841096748,7.967398523036434,10.0
320,8.766146530937764,74.9445078202777,48.73198212349583,10.816239534257814,10.0
321,20.41655417029544,82.17569278596133,31.777647415892844,3.1912093848183716,10.0
322,16.04310710236829,63.978224638878466,58.87345092434382,10.27690209407743,10.0
323,17.648855803594607,63.45877534123902,39.89836658973873,6.643243330379513,10.0
324,8.221489995889076,74.83309059465054,52.50732912840512,9.845140612861535,10.0
325,11.977955568837382,67.59385077442876,43.57461922740457,13.862252040881458,10.0
326,15.5904355992396,69.36909636715808,40.10258478623983,7.060810644512452,10.0
327,18.421231091123186,76.19904770199668,33.966833678291295,12.561661405814727,10.0
328,12.38159396672766,65.43851717440953,55.335704792694436,12.760768628855573,10.0
329,9.903129980511153,85.43304162688977,29.144523237093736,7.086525766916671,10.0
330,23.034450749217058,80.88802979669762,47.67210419327976,11.399580893591054,10.0
331,21.560703587639132,77.70013351287135,71.23054051046523,7.965835850119546,10.0
332,31.09630267894114,86.20540717238462,65.5651320612016,11.749441632204563,10.0
333,23.43958339863289,82.67477525254252,76.51873413315272,6.366669399649265,10.0
334,34.452253303996706,87.536088291593,59.0451722563085,11.305577063318731,10.0
335,20.76661644037301,79.13789475176465,45.93433021662901,15.808303989806864,10.0
336,2.5033648473508534,60.71610460179872,74.85293231107204,12.634253710791054,10.0
337,19.71193586804083,84.69844158281947,39.987783153163114,12.951170988592738,10.0
338,18.33755442296556,92.30500467656367,60.303976287229666,8.91993955844231,10.0
339,17.642205564237177,77.23994218163497,42.35389214436057,6.994786183170211,10.0
340,7.880143753323258,51.14743720445462,40.90110689708744,9.06629791556916,10.0
341,13.606246801465826,65.86132585984448,43.47872200809739,10.211182621368968,10.0
342,21.35507617391228,91.47754762502531,59.10750887853913,11.103342081254105,10.0
343,14.945327181619554,68.07310608318666,43.651554327538534,10.913352936871942,10.0
344,13.377546096681893,81.18408600327805,41.86443467084482,3.660759074644184,10.0
345,-0.666594585347557,62.86823965299607,56.78427229536468,9.534208808956935,10.0
346,12.985611905145984,56.20322237665469,74.99610947895574,9.675031139119643,10.0
347,29.038591560996363,101.53628571874262,27.279676364809877,6.622794277946107,10.0
348,20.686758052878385,80.51522448760541,48.8616364036359,13.733679764870496,10.0
349,21.010133790578568,74.8399114391768,59.656102194924884,12.10220536667999,10.0
350,21.399025988024572,91.47707975895528,51.252158403270826,10.58052912731707,10.0
351,25.035347789923645,81.55915122229499,72.6752558411978,10.714821823473892,10.0
352,2.4324515556807302,55.63065982872572,28.972890500944047,13.775719846796704,10.0
353,14.774038514821648,53.29757385366488,67.92751632512243,11.133281948978306,10.0
354,19.507470073095487,77.0647949083303,34.4213084991648,10.974090949895576,10.0
355,9.199706087586087,68.61605932692589,37.31652477590961,7.938639343983729,10.0
356,13.440761268494093,78.9250495831323,39.32130993284906,3.4016064972777915,10.0
357,5.104076987215184,63.118017090768404,49.786853790266015,9.993084591855292,10.0
358,18.649465879588924,100.19830293048713,21.268809899684943,7.790624598576315,10.0
359,18.431858897339545,77.37376747760055,32.85093523576697,10.811219277619998,10.0
360,8.793526544840043,58.3002410937043,44.584868655358065,8.130326021232587,10.0
361,19.834835804208833,78.89721064470424,56.37551318768264,9.852796257741463,10.0
362,19.046819079798663,72.96504488507058,79.0166255437422,12.683451775694746,10.0
363,12.474133542266467,72.28112630518069,69.8002458577547,5.167434871026433,10.0
