unit_id,JobThroughput,RackInletTemp,CoolingAggressiveness,do_CoolingAggressiveness
189,-4.667651141473562,75.65372208827985,50.70605905453029,50.0
190,-30.618552099158183,63.72452189138612,46.2673683441438,50.0
191,-17.099231931599267,74.71642151767792,50.92977737890425,50.0
192,-4.641364088698597,68.85372181686155,51.55791396823444,50.0
193,-31.345757121927367,56.84357031826683,50.93854698887491,50.0
194,-8.970637425370683,86.27218790250514,52.8279423128521,50.0
195,-7.16043408103744,94.69144984369046,44.59521749782675,50.0
196,-5.388452562463097,62.0963775571189,48.89039174678177,50.0
197,-17.683254831984307,77.98685680370745,52.453291455524585,50.0
198,-10.775994822457925,70.38583780290858,52.96861900892661,50.0
199,-25.022345976402526,57.87310929196829,43.66783472960887,50.0
200,-14.985517735359542,79.11087448593882,45.572135699638395,50.0
201,-20.19392432339963,72.92111702798181,48.42848839714527,50.0
202,-20.6030696855519,68.39922130795267,50.77174747000759,50.0
203,14.117254369961117,104.33437813152747,49.706723336045414,50.0
204,-16.788314055935523,70.81977973096392,46.812105805357874,50.0
205,-0.23092561845599724,105.68973658689617,55.17819295101079,50.0
206,1.10949395004398,82.06863753859488,50.11924560004659,50.0
207,-0.49033672624021296,94.72594934275999,43.145197241343986,50.0
208,-18.01889608224229,71.62507318048925,47.56504636678979,50.0
209,-8.148474441489471,74.67286356050772,46.20320779897262,50.0
210,-18.869028876838826,63.84320921651829,46.22566386326584,50.0
211,-9.468940325605931,73.14427175426141,49.89024270345236,50.0
212,-29.61981088506538,63.3928941858818,51.72366453358743,50.0
213,-26.04318331387568,72.19577398025251,53.50438859249267,50.0
214,4.304882756087142,92.77000334606446,49.038951811858816,50.0
215,-12.641701931102904,87.98480928953353,51.80296067546215,50.0
216,24.964698650083616,65.63219361485365,48.82847655290801,50.0
217,-10.995754252744284,71.32195575897823,50.91445977765635,50.0
218,-11.90544599950893,77.82462111440525,56.37498261803961,50.0
219,-20.170036144012133,55.78008908603933,49.60133851109248,50.0
220,-8.335858652651453,83.39639279961614,46.82781032938267,50.0
221,-19.3447494899495,67.71179168321221,48.80811268607533,50.0
222,-8.633980696009388,79.68347731021142,46.29533515335902,50.0
223,-9.548351782353757,67.44956708049436,46.308152921687196,50.0
224,-12.802595579476208,79.48602410506555,45.728679825449454,50.0
225,-17.01411511141052,92.5721743972662,52.36323057294694,50.0
226,-0.4706746152331247,85.00097156109759,50.696966845444074,50.0
227,7.014730674840503,61.522347705503165,53.2069756561324,50.0
228,-15.641860092767697,76.76634563460296,49.82638333061136,50.0
229,-4.20469776823814,75.85168565414193,44.653750038760734,50.0
230,-12.31498214436627,68.50444945973103,48.650009005393876,50.0
231,-24.479624270846934,61.8173689263082,46.944590115850325,50.0
232,-6.954398597028379,82.74445267554167,49.24029203533056,50.0
233,2.682777123687436,67.41051755125537,47.48546665799091,50.0
234,-18.82544101285205,85.65497752914692,46.8014809149893,50.0
235,-4.90640947262565,73.72430955346613,49.41901402474425,50.0
236,-31.28911955499357,48.11864580451551,52.720905940012955,50.0
237,-12.86802258941509,84.50279642705736,49.211861521163456,50.0
238,-12.082408691790766,87.49108335978676,48.497994959420716,50.0
239,-1.867873523456395,94.21023781781139,54.220321393569186,50.0
240,-24.652363215058077,51.82153880635232,49.03901496151095,50.0
241,-14.526247612991433,87.78489924548686,52.007458784287316,50.0
242,-10.689531395622057,90.23713630044892,43.843138480239624,50.0
243,-19.197497283946376,69.2595051704686,51.17726155883433,50.0
244,-5.98606472013709,89.85899014046905,49.37554685038242,50.0
245,-9.321297650806756,70.66697726811569,55.16625031323307,50.0
246,-0.2254829777893066,84.9790658564705,50.1844085238055,50.0
247,-5.3559478596981105,96.57515858502929,49.6847923423081,50.0
248,-32.30412329147539,63.08521692000802,47.548799484734396,50.0
249,-21.605380588879363,67.79904498420545,46.53170857649414,50.0
250,-10.753377949820583,75.72423285680685,47.49359575972973,50.0
251,-11.36094199693271,91.4647003926,48.34899133913594,50.0
252,-4.901362482727642,87.36305912681208,46.86328159487975,50.0
253,-12.136219785752802,74.48024340445187,51.17182884650519,50.0
254,-22.55991949956549,68.13912265733639,54.592606714610106,50.0
255,13.81245770361868,84.88950378916785,47.17739705862363,50.0
256,-4.364844883004771,86.82092404095297,50.713718967308104,50.0
257,-5.617240191405456,73.7605193514207,50.06733919838511,50.0
258,-23.4564194893267,54.093847423110965,50.628464935447816,50.0
259,-17.01467278242197,63.60695265877807,50.95850825542855,50.0
260,-8.81857222912073,77.54315665853501,53.54290270247649,50.0
261,-12.709325848722422,84.7341703485752,44.160071440842614,50.0
262,-26.45944601191844,56.3257274303284,49.64106921576751,50.0
263,-24.5161091880274,70.80956569774858,49.56407496721068,50.0
264,-16.39337809470577,69.38004700866595,47.368833825045726,50.0
265,0.7880540266595955,99.823662736443,54.25534297393099,50.0
266,-1.1875882145716201,78.52355344259732,53.5777600177076,50.0
267,-29.40082086205696,49.79313227369154,53.80514332507139,50.0
268,-6.4150250725919875,77.13587739284125,52.69182660847687,50.0
269,-11.141620244285432,79.22576812193098,52.122245156519625,50.0
270,-30.30422575312017,53.218105266100224,45.050452597735756,50.0
271,2.038520222489125,92.564727974563,53.24312391086332,50.0
272,-30.242210218229623,67.07411585344549,51.68487589352258,50.0
273,-25.458680729662724,73.00866893335818,49.2566287512314,50.0
274,-8.344271742923175,92.33712404909109,45.669604488821086,50.0
275,0.5980888609378008,90.82938246713624,52.44221472832048,50.0
276,-19.855909703595955,63.15534823149923,46.376502170188274,50.0
277,-19.846658306294266,70.79195257537769,42.45422894429206,50.0
278,-1.0879185927515973,94.92482680445738,55.466876374268026,50.0
279,-20.85783992892615,62.359036862937536,46.37496378009886,50.0
280,1.4295958352863183,98.48169380016657,48.22571036889278,50.0
281,-19.478715679232337,72.16820676098035,53.92791915080815,50.0
282,-23.20516259407142,55.071844618643674,53.45693026860267,50.0
283,-19.966539890467523,79.70108692067006,50.75092318111198,50.0
284,-15.353116456255302,71.97705149573389,52.243393251438114,50.0
285,-27.895809018115486,59.43232714934362,46.29597532466421,50.0
286,-9.984498093390615,79.54865843293788,50.52199177254232,50.0
287,-11.248088193620502,76.21296764572715,51.63534436735911,50.0
288,-2.670093557669066,79.67861745319387,53.01863473983249,50.0
289,-1.0875235360126996,71.9612739020636,51.77133933055232,50.0
290,-16.619913648476178,79.04057873015795,53.333541969898036,50.0
291,-23.460939522858354,47.778769463703725,52.45893511826782,50.0
292,-8.9720157439364,77.1915494727782,48.51958320054831,50.0
293,-6.364709343170967,71.22197634392145,51.99568303010593,50.0
294,-4.021040776315847,99.00629033941046,49.901293913200455,50.0
295,-27.897723081142214,61.8848070245288,53.18277561753377,50.0
296,-18.080766843516344,83.24194260440348,54.25501482463134,50.0
297,-22.00971354249386,91.24433575848839,55.928068060309414,50.0
298,0.6825056098011344,86.09607983510658,46.96572131225973,50.0
299,-20.393098420799088,78.10350046967284,50.3754030576951,50.0
300,-15.883204231159896,67.34538624127553,49.27674840022049,50.0
301,-19.961309860268358,67.06579611287648,42.98784789363779,50.0
302,-12.847474918934834,86.21780498374655,48.6344296447861,50.0
303,-2.570108231041562,91.38725102107146,51.79524895476061,50.0
304,-17.447932731923192,79.82569945300891,50.44854476607987,50.0
305,-16.088176161506208,85.13688020366664,49.229291886632204,50.0
306,23.05023276747482,88.6946095054956,53.0047583741051,50.0
307,-5.388040566359919,70.43932545773207,48.736638096249884,50.0
308,-18.566045495209522,76.6412594826904,47.3388334534846,50.0
309,1.6414643831253952,90.45195700744685,53.47426821777426,50.0
310,20.878901465284386,71.27768256371503,59.23692692867331,50.0
311,-12.573128492765115,92.42644388216208,45.18406241820749,50.0
312,-13.385610448115248,75.18741602319302,52.086971210834065,50.0
313,-16.391615491621366,82.40420277430664,48.751454428271174,50.0
314,-14.35576869484103,75.99983327998802,53.12469806679064,50.0
315,-17.53417898598195,72.25460411853287,50.97909696733108,50.0
316,-22.830135695937724,78.52896701668432,53.368199278723985,50.0
317,-18.855557479456717,70.45225534770448,51.23322001764654,50.0
318,-8.132119249814654,92.91749349582439,51.63841956968154,50.0
319,-27.859479076597726,71.74456342407478,53.55817638783176,50.0
320,-11.462778551708205,79.07823777857253,47.35022759691374,50.0
321,3.136395246571907,75.1256500765113,47.65561069202828,50.0
322,11.219808725103952,97.14505309259759,47.50864829478697,50.0
323,0.586922684444275,88.75789682037127,56.05787495453737,50.0
324,-23.940378678159313,81.85829525597312,49.05981942143817,50.0
325,-11.18254753200102,88.32980588290025,54.029435861714745,50.0
326,-19.858215921181312,72.89462330754446,55.56855184143456,50.0
327,-16.47329494632695,79.36700987506306,51.331847822876355,50.0
328,-17.947344960441928,59.6986921921786,49.27488867875594,50.0
329,-20.931915207998454,75.30221697855171,53.26908548465293,50.0
330,-25.711360085379862,53.240032492727,54.642107105200935,50.0
331,-17.92257294401546,81.52846232376922,53.63559056376775,50.0
332,-18.636511701604768,70.93337600004627,45.774444181332996,50.0
333,-13.03091678416878,67.23380421394424,43.33405349828709,50.0
334,-18.043864987827003,78.64830434635304,50.86755377896844,50.0
335,-23.685274774381917,62.87418017493136,48.499494733038375,50.0
336,-1.307397434242585,65.47549826513124,46.79857170433098,50.0
337,-17.030035149011184,77.08482422295667,43.53344243531318,50.0
338,-18.10793195867513,55.20783734022231,55.808484314751915,50.0
339,-9.190939094389122,81.68270462846897,50.175130119459496,50.0
340,-16.9655191500019,57.198372852574536,52.26588838476846,50.0
341,-21.440016495995497,67.40149828869819,45.33438930342609,50.0
342,-8.104695581977344,75.29635829114237,51.61673599211314,50.0
343,-12.457116553506456,74.72919004555091,49.35159743559902,50.0
344,-24.147491121204343,56.08692208434802,46.10249779398684,50.0
345,-5.3191005847921,88.42596032496034,52.60648137752908,50.0
346,-11.203082267537336,86.12642060060509,50.42202341408478,50.0
347,-23.508596043810417,50.70761035186793,47.39074434859761,50.0
348,-22.24909189297813,73.12101169876709,52.17187973731568,50.0
349,-9.329782982027224,74.44681122187146,44.9309345099063,50.0
350,-25.704527872893202,64.52505796822035,46.23265323412341,50.0
351,-26.283498458854325,60.49027908927965,49.24710633080449,50.0
352,-13.56071884937249,57.902590710610525,51.480978665006155,50.0
353,3.7907109726198236,87.709556841729,54.53480917918295,50.0
354,-9.650862499575194,61.36973556963064,49.90372979426459,50.0
355,-2.5286007371565695,86.43107437330059,47.59384097267268,50.0
356,-25.04399788037285,60.35670888303121,46.863285404138836,50.0
357,-20.287589390892514,70.01486689933155,44.35366903248958,50.0
358,-17.449564193495572,78.98717944346932,49.54468483780968,50.0
359,-27.581074129018315,55.609975328459306,49.98829657359825,50.0
360,-12.404338623288957,92.31467294563889,55.83260577692772,50.0
361,-5.6196174548606574,80.2408977112757,48.02420726801464,50.0
362,-9.83853520626068,63.26784814966932,53.26845899835252,50.0
363,-13.62338790032967,71.30408060356389,50.37412466905161,50.0
364,-24.75563313550216,60.11334561002803,55.14633948209267,50.0
365,-25.96034165251929,66.70873676215773,51.71991214260729,50.0
366,-15.039041189082177,82.44225624930586,49.252260672595874,50.0
367,-10.966888044895423,95.8412720959414,48.97634764806502,50.0
368,-24.523325601028596,73.11403321104912,50.895273596694516,50.0
369,-12.066695782637904,73.70951665648053,47.35581088377703,50.0
370,-23.2106687699657,68.18322289145121,50.88557962222781,50.0
371,-14.314814352630101,76.20909245927427,51.788425682056825,50.0
372,2.6432704464241867,95.64379573056563,53.63727305445403,50.0
373,15.478524589203051,91.77855535411666,44.80213832429097,50.0
374,-16.606986842176717,68.45306944393882,51.735039128867605,50.0
375,-20.31069874035534,72.09971710717974,51.942066234295474,50.0
376,-2.3642831575869216,82.44030802530501,55.491900470694624,50.0
377,-22.402973591410404,67.94324438318812,48.04411235122968,50.0
378,-21.792708661070805,72.9960654630687,52.745244716815485,50.0
379,-25.145233912920837,56.604735845158835,48.396551231077275,50.0
380,-13.379302133923185,74.92847005111791,50.69478153543559,50.0
381,-14.783832174114211,86.69379078339496,46.80292183485445,50.0
382,-18.641092367208785,67.7031816617647,46.99226290446882,50.0
383,-17.86055830309284,66.2459110793852,53.02178947175586,50.0
384,-15.875151110001845,54.105365071953536,43.35216089811637,50.0
385,-5.1656936281508985,82.88481864057815,54.26203825203412,50.0
386,-31.515369947830262,59.49516072202243,47.982423958831085,50.0
387,-16.205971506243127,64.83565405807316,52.32518310070816,50.0
388,-13.516286166548614,70.35615563940159,55.98196011705295,50.0
389,-27.90407107630724,61.254763609283934,51.754127615177985,50.0
390,-18.457769934069642,72.77707379946699,54.28751771363642,50.0
391,4.2619682747886625,87.23682041476596,42.8212910083282,50.0
392,-10.189879949469038,76.20353462796737,52.00718972396966,50.0
393,-6.5638903188714774,94.12187125187825,48.93078708557747,50.0
394,-6.0615714953508935,84.85421364771015,54.700256096907026,50.0
395,15.85234051874525,72.23898778564272,50.24334497019967,50.0
396,-21.34132441731504,71.001781942901,50.81100573178242,50.0
397,-13.254121246909765,77.79052788472707,49.26419228145387,50.0
398,-26.700725735185944,51.47446529180872,48.39606830534212,50.0
399,-7.083033331341104,65.3859348420521,56.468357491893414,50.0
