unit_id,TissueNutrientAssay,CropYield
90,38.75863759274767,-17.22396776114037
91,56.23090175506334,-21.734527323759835
92,49.83134471890334,3.0935451996219374
93,46.837362198215835,-16.09406437296193
94,46.56039809490951,-8.856154186483945
95,29.110042578142565,-21.90681113393352
96,56.380047007422505,8.107359379724763
97,53.59301310725701,-20.399441966571743
98,53.046829664697555,-22.118564571664514
99,35.07668409874365,-15.964580003899373
100,24.997345924049583,3.7425766177389477
101,25.703509989415227,16.35275157847474
102,53.077197308114485,4.940206219539471
103,45.02041798287244,-10.394797482172608
104,44.9305714132344,-20.93180284810197
105,101.7659869565341,-16.995753796443697
106,38.00672453197332,-17.750885364545532
107,48.52883155930154,-8.903392652472254
108,34.67239259470813,-18.874936921577255
109,42.76048888952077,-19.44663377555813
110,71.99358084761789,-15.468625902256203
111,67.43682168332636,-34.469470659851446
112,44.88472297118136,-29.72953356688873
113,27.92863620645904,-12.113391155489921
114,84.56782326901342,2.763090762954845
115,45.664144149889566,-11.843029972341974
116,55.254247531996626,14.107397732930066
117,22.417810270673975,20.76626696111102
118,39.078675176975786,-5.685197938546814
119,27.81220712208745,-11.336538314111294
120,43.85746551205617,-2.939754563636029
121,41.16731006762169,-5.841557336104793
122,34.54866293694086,-9.141100109781206
123,44.487479884678386,-0.21086460893868098
124,46.42252758906922,-15.000963661565649
125,38.79562339978514,-5.935495001920231
126,55.047943491696,-17.564285898295072
127,26.632011141142186,15.741762169731192
128,50.957093873320076,-14.886812918295686
129,65.45650428971467,-28.582417438471918
130,51.941844852190215,2.222539338691508
131,10.517580083648788,25.073642424764156
132,53.87127685423707,-26.415097344277452
133,49.60264211812636,-20.81806496015464
134,26.176402376663333,-9.109240133857766
135,47.167157547012096,-9.309932986516495
136,39.5351314067378,-21.041882522477255
137,51.53832870787737,-32.23929274449536
138,59.869652297441206,-2.3051547922254882
139,68.95296857853458,-13.970975203228427
140,73.58346137190598,-20.40404208111102
141,70.67460682303823,-16.18644227785554
142,73.31761286950378,-26.92364661312223
143,17.509330356858808,12.049555304961702
144,35.96126543832725,-19.563030936355446
145,33.69341097178746,2.206109898118398
146,28.418381774856847,-24.44329663760783
147,51.357041999611404,6.009629172746045
148,35.68940706880328,6.468786871149498
149,60.230455134978584,-7.210987199156838
150,48.133223307035365,-6.113735976745017
151,54.11639571130322,-15.396931262007902
152,33.675382485010175,-20.108431487087742
153,56.525243823648445,-6.204296413226554
154,19.683619382518593,-14.604033534390766
155,57.85203444453126,-9.140654901458586
156,59.968280992290474,1.3163512768295536
157,43.35302216883615,-8.584062243401299
158,29.12633567017902,-15.470013567198105
159,31.775369690569896,-1.4111587487511335
160,60.41463787983406,-14.473665667295656
161,31.664159932773067,-1.467475720325413
162,71.50768698993998,-9.511172197947083
163,29.680941949812922,-0.9681525244055122
164,32.681866445635464,-0.527896906243388
165,68.13916552626256,-23.972144842528607
166,37.81456560889032,-6.690206932005654
167,67.08665127694205,-16.151956628926516
168,56.10014149607088,-26.843202657452895
169,47.4435112292059,1.6987339866061715
170,19.39391742311551,-16.691376889511147
171,25.252014849832236,11.707873257850316
172,40.1417956200966,5.214252173182743
173,42.03463574962735,-7.97217687444121
174,41.03158068733326,-26.002393974412396
175,51.70376342943444,-17.736794637254956
176,52.27998477105069,-21.21553488730819
177,38.85881214351581,-13.11445327928352
178,46.607176770284624,-14.60185877466273
179,27.485187550435803,11.599865818037795
180,79.3363004808165,-24.841561514479
181,46.82184992681694,-9.43662005168801
182,52.52129140804972,-2.4087440464554026
183,15.82263674828349,2.602607711013234
184,4.562405905991255,8.938018260770747
185,36.4239969865835,2.3159565009726153
186,79.90011524291597,-19.163001918088852
187,28.657590468505965,-7.701142802217053
188,37.618121229574484,-13.318399477918566
189,13.227808124513047,2.9615832020649036
190,46.165316607937356,-6.696768534145375
191,58.5563852217839,-14.30530385944602
192,35.75496220983006,12.863444700223203
193,67.67347851121467,-1.1280320453734882
194,49.595735508822735,-7.971718735256363
195,36.11069150899273,5.5497126518774
196,55.15198239861296,-7.399221461461972
197,69.36136157805802,-27.685093172944505
198,61.07872353532604,-19.292921000193452
199,29.886936642365463,-13.440771697527653
200,46.40555631467692,-0.731547405442345
201,47.1146783935795,-4.69781551900857
202,58.05180348872108,-22.58365737632221
203,44.518072734528374,-11.95177798900988
204,64.01412278424135,-11.43381806722519
205,42.73151150647612,-18.21589850925034
206,1.1541438477787072,24.298507261325703
207,61.006330673656706,-24.059521385904425
208,40.54457681490004,-10.527030022768956
209,28.76299563863425,3.1398504176297823
210,16.137902725392294,-2.694222222437407
211,52.370714373830914,-11.696083391112445
212,46.68323921100257,3.938542157039737
213,77.19377830737439,-21.486690345876863
214,26.76788838941146,-15.547673313471394
215,55.155337096430095,-10.990470035015534
216,42.25840167481029,-17.344093679727894
217,59.76710492610535,-12.534329843576081
218,55.43260908282675,-33.48209573206247
219,38.71806498701012,-11.576939299515457
220,29.61885552801652,-18.725247567289696
221,36.3263883527304,10.972198059864965
222,37.87859901147214,-12.701151093323821
223,65.65138733828337,-33.658631971860814
224,78.32477308706959,-19.79262938422821
225,35.696789400792525,-11.484507268073356
226,-4.752111765857222,4.623089488428228
227,41.61024221468283,-20.689797443868926
228,53.908795804244015,0.039090526854647756
229,50.836813415820416,-8.397294531349898
230,62.50637855726647,-29.302706762119772
231,7.496069072048131,11.085273755663042
232,58.54192583216668,-25.747153402581585
233,62.553386449869514,-17.616550314832264
234,61.52556805433235,-7.0441423447702505
235,47.26406831295238,-10.3318119738088
236,31.10488954443368,-14.347174762562425
237,7.7509784745282815,5.256743432659442
238,36.73281810161982,1.645135651710966
239,37.945004301784614,-3.4941604717177785
240,-11.915060676294466,20.203977234025373
241,56.84707637071405,-21.468999227276882
242,38.479580118832914,-5.445255363398215
243,35.35856949823429,12.517668015718455
244,56.84276833847097,-2.3403440328530807
245,50.21198157486642,-26.209745372834426
246,59.01773933342551,-26.569591049849635
247,29.155254182670028,6.928027621544098
248,22.442184899283376,12.818475119211957
249,55.38698384518788,-14.095376424333946
250,41.420721321809594,-8.875931404401813
251,21.985070666519974,-0.3697102711237781
252,47.485283397724345,15.505668393884568
253,43.85568576151668,-6.767265963150457
254,32.67348551864767,5.00506527571216
255,24.569524173116708,-2.9581371223462343
256,23.502432027312352,-2.216204911526959
257,33.88740118326661,-12.573199642078063
258,34.284027718066895,-8.234962019688593
259,33.382102363281646,2.1093759079918994
260,38.58582172649965,-9.908371044184932
261,16.476921614204038,-7.400880368268634
262,41.93417026719699,-12.395166055071861
263,45.164204308314865,-19.511768626239963
264,56.855601387369624,-2.731950178062203
265,38.50714274010113,-31.543249588950715
266,83.04656641965877,-23.85392080719813
267,75.00005216121862,17.89959336205191
268,19.66929269585346,27.40715848832148
269,7.7791217486345445,-2.4196590825027893
270,49.70486706270401,-20.342345876992134
271,57.7462311384836,-9.636334869517421
272,58.462490649066055,-13.785573542520677
273,65.73193665492643,-28.395757563286374
274,39.662097532500596,-1.6932635850437774
275,32.90106131593405,-13.067774479571693
276,44.5594434104235,-26.87290261123746
277,55.07113940253563,-13.307023628734724
278,45.35808587504177,-1.3973882241812907
279,74.00682360530364,-21.31624181646172
280,62.13518797974802,-14.586399813108
281,12.82455144174342,-6.673493522835297
282,33.06952132987293,-6.00034370688309
283,35.959117811362255,7.288662135542333
284,35.402907470443665,-18.766340749102238
285,30.89119625478204,-24.38976384611606
286,30.01444590898063,-12.100677966455436
287,41.3254620000985,-2.8549413172507054
288,43.103000854315376,-18.152458845978174
289,33.31010149514953,-14.7149686425219
290,67.72369804055567,-7.772692116930384
291,51.79296633408376,3.750785389462666
292,57.842980097977446,-2.7399170786691283
293,36.3274833812891,-16.34701049504263
294,51.46495040665135,-27.430380072295236
295,76.0813407419833,-10.473646576185615
296,72.36603981084458,-8.286209793950611
297,52.733994984651574,-12.522628215300744
298,29.60352139337975,-20.191103374625378
299,66.04360107966552,-22.122449650088523
300,40.58290911242011,-12.412986124075253
301,20.73614982119861,10.783242953149832
302,33.147828486161536,0.4931524782575961
303,14.32581501603817,24.981491321397222
304,38.91260318372493,-7.054088062786217
305,51.253482387068075,-13.318077878332348
306,55.572384061797095,-15.218442912054968
307,46.793523878133236,-8.353761636778398
308,27.043587930291206,-2.28386469170017
309,16.587479840382926,13.042071522004127
310,24.62804119735557,1.5581759728171103
311,47.29144858442123,-14.325971102441795
312,65.83848405743448,-2.5060978056399836
313,45.54195511858246,-7.430388808801341
314,21.266845618787524,1.1564012292873949
315,47.5045525241903,-23.38819495937699
316,71.90374184862891,-21.80857639044373
317,33.44300906854016,-17.21302507581093
318,63.582451344901344,-5.5645449724809914
319,40.17974249691913,-15.795461970614433
320,55.58104934416319,3.3723061499589004
321,40.137243511227354,6.933291937700132
322,43.49960031761641,9.209077770837672
323,64.38253079903487,-16.12135590389959
324,44.248678493970786,-13.774793992210645
325,62.075015806052576,6.478572269780888
326,70.26440199714776,-28.446520427762785
327,53.14804649931779,-17.4876728491963
328,42.77855101069589,-6.225231014013017
329,61.249000264219504,8.334669968202318
330,29.34165583987567,-10.787137062535471
331,39.60543718038478,-13.02055601688184
332,-6.833711874430993,4.438835515897342
333,46.827917154028555,-15.083252247349538
334,23.588785330107726,-1.4247763402867912
335,-1.7263584841665498,18.949317541284394
336,32.04776207547384,18.045423111225173
337,27.56958652247709,3.726482446230229
338,42.59355807393914,-17.68158869522542
339,63.44735740932338,-32.272830356519435
340,-2.624580168317422,13.002956930104354
341,33.16190998632054,-7.825644843925748
342,20.04584536572942,-11.027525310667805
343,5.322921722552115,18.52791434074537
344,65.79406375978299,-18.560678160093794
345,69.7458401454033,-24.75676367410484
346,10.796909334109863,-3.6842452532600793
347,24.91018120888671,0.9836121585468849
348,53.727053660173205,-22.432267715190964
349,78.85562714617615,-20.15144414950743
350,45.65310824544546,-10.68285795400725
351,59.3230513226626,-17.587903760790304
352,6.793372354780367,-1.3788266943132703
353,52.57570643515149,-12.794901865409262
354,63.76328041279741,-13.298361965691516
355,14.846365158047035,-15.154248772021733
356,22.55426548225412,-16.31000719158757
357,-7.737542535359552,12.148229565213148
358,28.276158559591696,12.045388374828892
359,51.60755461091857,-8.27474877160715
360,35.27187319788702,-16.659423856319833
361,43.388282647911204,-11.524088330831525
362,61.1783516545505,-31.2810328279805
363,29.67440887593257,-6.9392463863166425
364,51.3956809832799,-8.783238654677973
365,19.499467967967725,10.63933712789928
366,44.53695662650638,-12.179129042536914
367,20.70108936159059,-4.738239448493269
368,47.57517400338484,-30.46288127893993
369,29.858670198674446,26.9216147740479
370,26.0722129672601,1.9696263151137985
371,36.19707810405838,-21.831148436834738
372,11.70067973134648,2.2857187335189106
373,45.83118948776338,-19.516438282934754
374,49.939177872042876,-12.086756349174404
375,47.85827369335829,-7.613327853110395
376,31.582834279486903,-12.78042255389288
377,35.96268619941145,1.9966712699667877
378,62.735452471097716,-4.464360130236149
379,46.34216170315743,-7.396364665382863
380,38.14737957136084,-40.65322636348618
381,48.02684315531575,-12.09892924603391
382,48.339345250169195,-12.73127859025735
383,29.159786495310165,0.524876185302225
384,43.32209686920083,-23.128669410139437
385,44.31474568800012,-20.85612071321936
386,58.66028868670958,-31.40985531631145
387,34.276883165201625,1.4459703608909478
388,41.87867776207644,-16.12473652434275
389,21.10230237964017,-5.861173318415326
390,27.214235615816126,-10.109614187312719
391,66.26641828190739,-32.020076242372106
392,1.9777948612057088,3.114704542065077
393,56.13975065362764,-7.905231537136531
394,64.89418287452067,-20.88806572695524
395,52.17347532679573,-0.07680128744236714
396,39.53246236141899,-19.94408408407304
397,37.020853558747305,-0.1518965858760173
398,66.06632009529145,-3.1585808688451538
399,40.29499595574424,-0.9877740370977
