unit_id,CropYield,DissolvedO2Nutrient,EC_Salinity
78,19.967709943711238,51.1912547211409,51.31080730885357
79,16.062085569939704,36.521309718321554,59.31607485157205
80,21.020884347380367,51.51733135958023,71.03353838205584
81,27.775532410432916,45.398317566927055,33.20263710611312
82,26.370105608537017,61.048683167247894,65.6933570208427
83,23.002145058352152,51.41767705427033,37.71332090582307
84,18.395181419446857,50.83610997609448,48.802060031538055
85,16.124609197120325,69.11570304165855,64.50309485739828
86,16.373192578250293,30.690531731688107,46.25513139869844
87,9.663312046761371,62.692202811945194,41.38590451760603
88,14.754354921415162,40.88976911043051,52.766720664807046
89,18.79121022126356,53.116733863041034,66.8991639846522
90,21.552035320390008,59.390755493302095,52.96563749258856
91,16.409734737223417,40.90130011281163,59.80270089711546
92,24.040262691541578,58.4537896335077,33.14265517807371
93,21.64075839266508,51.959169000763275,51.787383218091136
94,22.916120008794632,51.94749600049009,63.65271683167636
95,12.297497519849134,35.5375142080424,40.93834624969071
96,16.97013825658981,46.50703072843659,44.246179697191614
97,22.81652273363568,49.8774585300884,43.919938419907176
98,22.216193718704954,61.28057807974282,51.18209607519298
99,16.021496144730648,46.494983486182555,28.250167492220605
100,16.48629262596589,50.65892301070893,36.654943280862646
101,20.473250900331653,67.87575957538225,56.04233116825482
102,23.121879637850242,15.503041798499666,56.073854747677814
103,15.950092464376684,34.88167673598103,76.02860983414182
104,16.171741545769244,61.11643843809613,71.64667142199934
105,16.65432858568422,51.529320595363316,52.777704761364625
106,20.88534385535664,62.64172138608139,24.173537966860412
107,19.69046148288886,74.48581336944896,47.648008439087725
108,20.477540804042302,47.606786227686015,33.46128633777379
109,20.083951390750382,69.62462649622162,34.61021401419566
110,23.259110697649312,32.02857191699897,64.69196866869352
111,11.966694208490095,62.57549705507251,57.62768427140081
112,18.951369863780045,64.92724291259476,39.72207014478406
113,16.271969389567197,48.409102955472214,40.37330148642053
114,23.740221054720145,36.04998073094087,61.9158125073025
115,15.987155607788,34.846157806123095,41.48809191503533
116,18.567169657697367,64.71616820642174,49.52601344542861
117,18.81643033808381,24.82389302705012,66.88914858462326
118,21.64442754318702,67.55467540078217,64.38130957842829
119,18.563041256210266,49.669720159342354,51.58231290598807
120,17.66531304699511,50.697568188049246,60.69105143206904
121,23.932298875036466,47.24337207604822,62.89487319698599
122,23.04920493566929,62.06615198127275,51.01889103751036
123,21.49411213738543,62.657895236421396,44.2908877489976
124,17.522080480953864,38.00406746420941,39.28319273771577
125,16.516742533467095,47.48155660405828,40.23953084989408
126,22.506905744425517,38.30719401283439,52.27603317677425
127,23.025926235500403,51.68430382874275,47.684187835147675
128,12.341391407738769,41.236324714809406,19.233602742006223
129,25.626466664742345,64.73477462618558,52.607513605365
130,19.119048296731176,60.732708274594906,46.855635836156
131,24.562373035858705,47.72053324734784,45.895626121318756
132,18.666375200427503,53.22947501563626,23.176366586298297
133,24.04570250275633,41.424696679780844,50.87493981479364
134,16.03779610496524,42.07440715017345,64.73309556819287
135,24.462660028563242,60.549556761510665,52.94175228577034
136,15.32672170734105,38.0261145813883,34.193910530360945
137,18.715832173877132,46.19330722340523,52.11859324404202
138,20.557947103639986,42.869829197044155,55.162802228996135
139,22.632688705231928,52.69026526283843,47.17184592531778
140,22.226397211979325,33.238417720592466,21.505755150402432
141,20.520269307240476,54.49795110273406,44.68049000697546
142,19.414262040865257,64.50746637790233,35.2148651274794
143,18.100076652012454,65.32196592948131,35.062942793082456
144,24.918830184259278,58.01301461204505,46.06309053418817
145,18.736561725992402,51.7159733871449,25.38621524551315
146,24.1475564288082,60.63897396353096,44.56516509822122
147,19.41943954726405,26.319455013388755,31.88088436500933
148,23.801681271070173,24.51581030162439,49.624055617916135
149,19.45262493432109,38.44811428876279,46.53068629232865
150,20.908425952841252,51.180783248542966,48.50222285645397
151,19.005430501181845,46.835846625042585,50.001351559510326
152,19.401824237346723,61.74676624718463,38.17716714178473
153,16.62111799678728,51.858836238862075,66.29388290825533
154,20.55947437466802,47.4553465534122,44.55236964963772
155,20.73309176756486,53.074643031065065,56.14314108505203
156,18.20313366697656,65.93905926259416,55.77405011481362
157,19.7614770517165,49.84604233687348,22.623878420773906
158,18.214801218413566,51.55456036557809,56.22805949468279
159,20.678557463439347,36.2060351593294,51.643541564991956
160,25.35826671385523,38.35007236160739,69.1172631495248
161,16.945567006865396,57.35220986835491,40.841187168726
162,19.184766352224173,33.62194251102154,69.1053773834081
163,20.522357914822447,45.034948059993546,41.71130177787096
164,14.917399031707447,54.24535893020725,51.674454556894716
165,21.049547646794288,53.3649971985837,45.476719806778114
166,17.846335633307117,39.98621555376538,51.58130093206831
167,21.19184052293763,48.36651737265715,37.764132652472824
168,19.659083968814382,55.41674199134855,47.545638093784206
169,19.24371614080742,41.327349893864685,64.32552405655399
170,21.333435133599515,54.6306258872096,78.51938924447418
171,20.059114721243546,48.971099598211374,64.30666037597115
172,24.64440990410342,62.863891223206316,64.15037817497493
173,17.844151507598035,42.770353994905264,26.333923891143463
174,22.666719595148933,44.72721680478948,34.00563283154281
175,19.71984637767766,40.066038300917164,65.65369655829035
176,21.1920561237959,48.85244921988586,39.457338222765266
177,20.50429535823015,42.92537465851628,26.08795884481997
178,14.837232556835005,60.53050443047345,56.24595220363757
179,20.0220630309826,62.11840495154193,64.97091518496755
180,13.941496267766492,37.55669526668963,53.62000231098612
181,21.034661168113615,57.73794280969537,38.24529525108797
182,16.582918339508307,51.57808433708737,53.102599326217856
183,17.315079264543698,38.35440087163325,53.09526155148435
184,21.349316589828156,45.9114183634056,56.25434350434598
185,17.261368834245797,75.38136320823129,60.48778102012877
186,19.34683428446531,45.309681341089735,37.1016365082628
187,19.135839431590696,63.23282819425442,57.59939689761133
188,24.592173784040828,50.93814989834004,39.24217542669665
189,23.134771983159336,71.2123006550506,39.255269996895144
190,15.103873095386724,59.86456762788077,43.9150846216642
191,27.04957554580253,33.72547935574428,68.74527894142861
192,22.605601811410395,43.45361042917245,41.81031244661975
193,16.09386854433339,64.26363974531078,48.092378450104114
194,23.86159882523451,62.101863634991396,49.34715640831811
195,12.91065574015826,59.554900819364406,70.20857398225219
196,19.187152248440313,45.25919113411787,38.97153474517161
197,17.170801774150288,44.15088739522105,36.44671214671449
198,19.247731310911753,41.86654462646898,46.43094501055557
199,17.344141895051763,57.52427675553242,44.568685827956834
200,20.2562920811942,71.38988455524373,50.50705866308243
201,18.61347642028476,57.70693233169824,46.081493012033654
202,17.204787199574795,47.6136854194188,23.18281761364164
203,19.163773836623047,44.08592403312657,35.096870613604985
204,27.67101072011823,44.085440153514035,60.867125187964554
205,21.089119813382204,55.64567307105224,44.57009429639002
206,20.71429233340264,44.53274920668342,46.51636222760182
207,14.079440933627641,44.22376330479382,52.371697946347396
208,20.512757031817426,57.08846292265543,50.23060640331282
209,15.016717595882717,68.13758172127355,57.57487066494796
210,18.293293108410744,54.30636700078833,36.41842150569446
211,21.624120359051837,36.67354965589147,43.19094628498098
212,20.908986938076872,42.3213798495377,48.98122045203566
213,23.183523950411775,62.15280004865232,43.92729492016843
214,21.770224738820264,56.135696236594,51.43485063116091
215,15.561442118703962,56.837644492620406,68.46525657650432
216,17.22342926218525,37.09266329041562,57.007313252587366
217,20.249174577887487,46.62938048636741,34.776202606140366
218,23.58821476314827,52.03090208394357,19.728417261663832
219,16.4558993219892,28.071811621357707,35.60831391850523
220,18.798768662652844,54.98904971550605,72.63499154211141
221,22.179288854602603,48.64304225260669,41.77894485967268
222,20.311888847556293,52.34404413149059,65.37301046820404
223,19.117401497449293,49.89264263097283,44.08222142844665
224,13.833569450721184,58.546800973797424,58.705683753093574
225,17.40756985761351,64.47157125568137,49.98875096217023
226,19.04517296315368,61.82706520887593,35.64486942069511
227,14.468672254525654,60.26114934423912,36.7266813514166
228,17.783061877020405,20.177532182246882,49.03671003198765
229,23.079254930187766,69.29304540403223,37.99350368596014
230,20.37608494918675,36.26317922315231,47.22601200265366
231,19.235418491492315,28.63874630627414,35.17594779625941
232,19.06212914249302,47.03219460994393,44.84968502477645
233,17.814201930768725,53.572832528788176,63.3595214892525
234,20.949414692009757,29.989476473546873,58.464819553759334
235,19.040747523220105,63.966470325745526,40.869054154445024
236,22.464005085638608,63.87532418034817,41.42240646789545
237,21.946091457232622,40.567421822353204,41.585234281244674
238,22.347281054692413,64.25591249725468,28.131691973271746
239,16.151819602768633,37.90981521337801,70.50085505435692
240,17.60970695540263,51.06362315047892,68.64213703122964
241,19.12099671311301,59.46825409980145,45.27493279322342
242,15.524996064973443,59.47683086756133,37.844268102647774
243,21.302759456881418,52.493443063626415,42.62110081095849
244,16.157419955343794,63.91133382651138,66.32944370647428
245,19.973173748364943,44.47750062776242,72.93682874470736
246,22.799288824220255,55.84724538598855,44.173329805952875
247,20.69059117175094,54.29093975731347,37.529904799092016
248,19.693286223822565,42.07906082197943,38.78140371081935
249,15.855494370688714,60.3507275845476,58.044001492786684
250,21.374649533749505,33.21415681918434,43.92946152132306
251,19.558388234246486,62.125230562319516,49.315973181445706
252,20.03557460260656,36.5323053651836,58.84667396990862
253,17.557340538023126,42.02551653651576,58.568205430908144
254,21.546430799893166,62.27743908996044,56.654595608413565
255,23.034923978036108,45.88727948462422,62.83825428544209
256,25.70827665856956,50.88121850344403,48.28362693337785
257,20.388467319752372,66.68570006782485,60.650041982507844
258,23.53532390816401,41.05999007530253,47.65341661348091
259,19.646676194544934,43.391311155984454,39.192944802420435
260,19.098758847530107,53.63534849326706,37.94114505982168
261,18.276405115288824,22.749948096555293,39.93188970856548
262,17.807756178822295,53.579762898936615,53.27118111365055
263,23.424885044991125,57.497692014490596,35.067431180340066
264,15.150178199880013,67.60131477730627,46.31052962451478
265,19.45394602841632,47.300711584569086,57.55872131549733
266,24.360638845009923,33.04532162571637,36.94055511155125
267,18.65951731472255,78.91925217511351,36.59682696515427
268,18.09738615593352,69.13544908463912,35.82446077453058
269,22.439273543833917,20.778516243877515,52.1645453408312
270,22.611511112790353,34.70800151307014,67.48023024998898
271,17.5648119262899,40.768105973992135,53.34207772744791
272,17.896342294742855,55.857380460699815,28.433164523825234
273,21.77958045019005,37.166320474729915,52.289061631677725
274,24.408823955570583,65.15442475048846,53.831918286410215
275,20.30929141803308,60.00878594205414,46.931791432733284
276,20.27425306348384,46.915162010633,63.20840183985561
277,19.350744658217643,68.71961835056722,46.69094556222284
278,24.032918504529245,30.53790582795478,34.82814833191346
279,23.97279466621582,61.68297715718816,66.35914269914514
280,18.840511291915895,59.16487783530922,47.22045142657289
281,20.47299223410884,51.36508953603057,64.0740287074486
282,26.60216694604753,67.54485060591661,54.290421498052034
283,23.215860099126623,45.44447913852669,54.0388145526824
284,21.718164302725445,52.842592049847184,54.89657846527515
285,21.57255968351549,41.75839112827265,70.62031739090239
286,17.09276266050948,30.482893015534476,30.25542758227553
287,20.361207969936256,58.187501783242375,49.20343562179848
288,16.96512353286262,27.610124608375898,51.72168177644612
289,25.168336685861522,56.88311222710574,62.99347527715
290,19.3458962754231,55.41525108206059,48.27309627016252
291,21.72388370983331,45.02898735988027,54.55470142103546
292,18.002384119995902,47.75722525875594,43.127442637221094
293,20.637146874952606,53.754736084990405,50.26958481468881
294,12.30037592250088,58.50485948708844,57.968148649156454
295,24.068269999390157,78.03918189974445,57.6372666009056
296,23.197963491648743,35.922420175884355,36.32062331778929
297,20.59640221377323,46.62379255686428,40.834929051942304
298,17.13052391761638,50.29848693431416,58.249160522400196
299,16.967994836676056,38.33036292084743,82.78426543293267
300,16.55817826160687,38.2583402206161,50.84264472511916
301,16.71087436904324,63.705288179103455,51.25584772926071
302,24.490023615200535,32.56257951936123,37.443672707650585
303,21.66931840668485,25.893382534508937,59.290979011162285
304,21.495206699712146,48.50467294033044,52.980383336217336
305,22.965237057201836,39.46657163437459,55.73124236744385
306,16.023812783619604,58.85271703406434,63.76568655547011
307,15.762652748506913,55.90624467276931,70.54448393212515
308,18.124262861614888,55.09777671667896,60.891579707123704
309,22.559849389137995,58.888588366443976,45.35338431367062
310,19.335637696770764,49.24351064654645,46.94930181042229
311,14.956474182167845,42.18778389532427,47.55377682337309
312,17.160296914085542,40.18859998072801,61.45198759507548
313,18.22451921263286,45.45231508777803,48.93626468615477
314,18.69542654732477,58.895369728373765,60.74190211187807
315,17.73038422380368,36.050193567604865,36.9991227362775
316,24.149776371381137,57.03983231944908,78.72262452875934
317,19.554288838290503,54.25844928819247,43.76541153867524
318,22.63777307701684,55.87736648492254,52.8264825594658
319,19.56655141861833,56.23248378979328,25.916425266644225
320,19.181107717445926,38.5919327191826,41.82935458352373
321,17.399931865297127,52.495505738338515,49.636548300293846
322,22.07382593883602,67.4014585453193,37.01992562764722
323,22.23284457253748,45.28898461684412,53.23141896275136
324,19.42355811365124,51.67994909606061,41.19819720648269
325,12.12021741045317,78.35016154439147,65.13855979365886
326,16.996281701401337,41.91321088387468,36.44596420843239
327,24.565116249051457,65.74679469799756,44.22376954514863
328,18.006879140406777,65.15721688196156,57.68692657320438
329,15.541865968184952,56.72509844390262,55.064175164037145
330,15.075466840586841,70.32272046671832,40.50890909708083
331,14.234395842540295,58.7945985875011,50.583434636902815
332,18.421725432996993,37.509774665328955,74.952388739458
333,20.676183280337153,48.272250641235075,43.38423739531278
334,15.972747548982554,45.98040024238659,65.23794808229745
335,13.023308420945499,36.982474219786326,53.903499690494606
336,14.773286394996614,48.895028754294756,65.33928432182482
337,15.468812507566694,58.604234485755484,22.45727968868566
338,17.556799906553525,51.77803289707386,51.83116181943969
339,20.911551230826493,55.76826035877457,57.19732662636171
340,18.826418206398504,43.93382968964336,38.33419204927295
341,16.228492898746673,53.053148051216816,68.54242895598173
342,15.400789002450006,38.52682577698806,49.653562350703005
343,19.010851704736126,48.13035994454668,60.060318539840516
344,24.521973878694475,56.94415162968855,54.831393018481684
345,22.67516547008248,55.55188191670188,64.72795647090399
346,20.37268411882934,55.9257469450677,64.62675855809951
347,15.779232343704653,38.27245259383839,69.78175536912299
348,19.359033477719834,40.68097416886393,37.79497112784214
349,17.48594498457261,43.03890867055878,60.2600404842795
350,15.094979595216227,36.865688522091716,60.24025260927275
351,22.696216625716307,48.89005911705476,74.92765790765083
352,23.74535433503571,41.34792379206507,53.21274015150745
353,13.604343993769874,44.23884063681335,39.90114825599555
354,15.800239347037785,38.95322335041041,55.79766666807889
355,20.594392853796425,46.21993926899651,44.02469171135359
356,19.380624484116034,59.265301334730154,53.08044034655516
357,18.25763155897583,64.994534986667,45.03738876980212
358,18.62722907045153,41.107515025345684,70.58954266686587
359,18.613115485296245,49.92195336316514,33.663586316723986
360,22.42103760918121,34.50536309424674,76.2694547744437
361,22.518303876305453,43.73163919225266,41.031809382639686
362,14.040836701114417,17.591881391904593,48.8616108075855
363,22.23883002559146,55.85406379709176,50.95086857142539
364,18.49677466125233,22.294261791033506,49.73139977670525
365,14.211878297705352,58.221198651862636,35.85544578999856
366,18.336412878440637,52.32041156399252,53.99542156210408
367,23.680403228108872,55.561679684684144,52.74672039248631
368,24.24649850881863,32.26819350484684,44.14401527947388
369,24.08871940789953,38.52702357229814,49.45031197384583
370,15.57203734607895,42.44342084273221,54.9277627887859
371,22.912296534942744,37.807300184039775,54.038935870547604
372,19.99647244710205,62.85358617476538,43.074989349068616
373,13.748833016842065,44.208726419879326,53.51200090079961
374,23.309973997174247,74.98789666033977,40.40681700239979
375,19.90484516220347,45.644173163012674,74.66939328742815
376,20.597642880978484,22.239395255302792,64.50731370593728
377,19.7022823633588,49.310628193915534,50.23491021274699
378,18.865560776933496,41.41409154450386,73.67732336002459
379,21.44794495129432,54.00086283439814,38.26532499822606
380,17.915947150791272,71.48461262020678,42.90658405629627
381,18.734343375657623,54.12484100132263,39.0724517735196
382,17.309809063556177,57.81368232915776,50.961265752289826
383,17.564769912638575,50.60003911801776,58.99508689211979
384,17.127079447944798,37.95029968052934,50.076285126140554
385,16.583992982659787,34.40753470092657,43.815011447569525
386,20.06963391452069,33.42347704834014,27.069722456094503
387,19.227135435995198,41.17733931797862,10.080991245404881
388,22.39020974364628,72.51094491421183,52.926034133617826
389,20.607932379214994,35.379257223865835,67.4762138171593
390,18.848465432740564,32.37885090810593,54.18683399709728
391,21.728957946511436,22.835592866361242,48.63913980718709
392,13.430192596904444,57.89701563848347,71.15460878634808
393,21.254101510983208,46.85969591454074,78.39748271476995
394,21.556346841267583,45.282598349737285,65.85677270860542
395,20.758742306399366,60.64594763862558,51.8526269781199
396,24.443822268732283,41.42262343028854,49.75055649845787
397,22.635317698181815,59.99068672621523,41.8851202622235
398,20.153343991120465,45.18789849022991,62.497098837398894
399,22.21020380765884,45.99654579910441,30.30742033935085
