unit_id,TankTurbidity
112,63.68063565406233
113,74.10386107814992
114,88.97040657091542
115,72.43808583691572
116,75.59383042351887
117,94.7704477544943
118,77.82759217896313
119,78.23027894385429
120,65.06908280480009
121,70.91792366085807
122,60.42806598271415
123,72.47047358996677
124,89.90571804241004
125,74.52140166930137
126,77.1218701691156
127,73.40007764802162
128,82.00477367149723
129,68.11358954025631
130,76.06422350714868
131,80.12099848299698
132,62.266612105166985
133,109.52149097131903
134,63.49956556667691
135,86.88732988010244
136,83.39318432674725
137,80.90649576296843
138,70.34622491920861
139,59.735932925273964
140,84.79383052216117
141,77.84368277244415
142,79.1936576449158
143,88.5639019431615
144,83.05105243225844
145,95.98644206941887
146,78.08631244937153
147,66.94314128455991
148,40.040565227531175
149,93.53069726667063
150,75.94588263539643
151,81.71319571763927
152,76.23884622724158
153,80.14267134647214
154,74.76092315942446
155,100.45276623588606
156,73.82833174590766
157,93.81796358864695
158,71.59241429109721
159,65.88530540565965
160,77.37419907967814
161,67.23491472564234
162,66.3303804735435
163,82.59285819179519
164,76.19096812169822
165,82.17397787664525
166,93.3180337863907
167,85.91910605614217
168,60.984616501249825
169,58.146359328446906
170,92.46294024372335
171,73.04733132721891
172,69.923406424464
173,85.8161762597773
174,70.58413107238081
175,96.11051167133058
176,73.95308451984563
177,75.39371499575857
178,72.84693060664186
179,58.38297399311106
180,80.19670172317882
181,67.58549736286079
182,83.65331171321606
183,94.1836515831339
184,68.36825488263213
185,87.42548707535609
186,57.225868134623994
187,70.16912997590074
188,76.42493229413782
189,72.12446181786035
190,74.96495111595023
191,78.9560557764479
192,80.3118375159831
193,50.79683107850471
194,64.1976940659233
195,105.18061171144076
196,72.93957197915577
197,75.9300943323307
198,58.07505813856336
199,62.978381611164345
200,96.38574635967778
201,74.86859355945478
202,54.443715381881084
203,63.985775908423534
204,74.03993169428554
205,76.69055679570818
206,99.69487199981725
207,70.39912043111404
208,76.34223204262105
209,80.08642338522985
210,72.31816807190437
211,81.4800429110235
212,49.86213391828698
213,81.52848274586933
214,94.41505228969211
215,82.53771790855629
216,64.23696905601236
217,70.16304506929815
218,60.8020927134962
219,81.1324431658505
220,84.77900431069348
221,57.255408364313425
222,100.29156526753287
223,75.51056690756548
224,69.67945877605966
225,79.55965601474907
226,82.32082295181351
227,88.33584468704466
228,52.4298055921781
229,76.28041378814487
230,72.05371140455111
231,73.38942033826496
232,63.659453922572325
233,81.7280753474739
234,61.45090651913711
235,68.41268892599412
236,60.98091153508916
237,77.49442404702764
238,74.90639648103989
239,94.1416095616778
240,83.9550628743068
241,68.02466887564393
242,85.83871067769596
243,95.68256961689814
244,78.23826070723322
245,101.57309503115067
246,71.7120067227788
247,74.38099909335473
248,70.2561742917776
249,81.71241138946073
250,96.30886381703648
251,56.64751236821727
252,75.94838695539721
253,90.1424193232436
254,81.89710183837892
255,81.47448173380579
256,66.42525906049025
257,77.920572000799
258,73.00095890597744
259,90.91964506963144
260,67.30425282650317
261,80.7256737274193
262,69.12916073628419
263,62.72927165283577
264,76.77816831262469
265,82.37294282569866
266,89.31454794763343
267,71.96304874518523
268,70.07823849412561
269,81.12576748626195
270,76.90072456287044
271,55.18105196840367
272,78.53711785408332
273,77.16875020149577
274,79.67226839044059
275,89.02430432110046
276,68.39502387741764
277,89.29177281384948
278,52.52374402178013
279,74.63491593707798
280,80.55455977431637
281,81.34007325842498
282,90.2475376176041
283,88.92043545053582
284,76.10150507440953
285,85.88213674781059
286,84.17133380824572
287,51.210116367371185
288,75.43646491553926
289,79.6772714946737
290,74.05323838487683
291,81.51390317535272
292,82.95161228189863
293,51.905491703924476
294,86.69040009326632
295,95.0209211916695
296,68.44547655424778
297,57.69328823828688
298,90.87840461647468
299,57.290935565099694
300,70.87033956199183
301,67.04854678960143
302,68.69480181664709
303,63.165787893352615
304,85.52388286741696
305,67.21788145704465
306,61.47700415859124
307,66.003459016088
308,96.02919708106621
309,51.91696348312284
310,75.9129365699773
311,74.5162452030109
312,63.586348990287064
313,85.32517083320116
314,69.63064246361806
315,52.093313496183164
316,81.68542815128026
317,95.27641474438289
318,70.66064507274454
319,71.80698470025575
320,74.117618391578
321,68.30767484829768
322,56.06395381953454
323,83.49412853956517
324,87.57094272719853
325,67.90333661788233
326,70.90365400648614
327,96.51114390657271
328,82.03686454305485
329,56.48841661622493
330,83.82950249993294
331,69.35906328567043
332,63.520403227728394
333,88.10041045333614
334,105.64347986078897
335,65.3332090603664
336,71.59766415826601
337,73.1975646967488
338,69.60085534520644
339,85.33539869759942
340,63.93160579003129
341,63.9563044397257
342,82.82617684765839
343,74.57096215662487
344,54.98554409021863
345,73.7330175784282
346,59.8234489104883
347,65.81710255014686
348,75.03475358782158
349,64.22499675418658
350,80.96526560516567
351,85.05914928326804
352,74.09457402859178
353,81.48027070956897
354,74.01033963201462
355,67.45669654899987
356,97.84857274114849
357,55.29476883138915
358,61.144306441449295
359,88.16181689967017
360,55.95110856289951
361,79.43914975198
362,83.89001987718905
363,84.88131185259208
364,80.84523321558002
365,63.83559460766628
366,80.9556728697764
367,80.64328715236822
368,71.3733519733105
369,74.03306304266492
370,59.3729210305176
371,64.04881501732818
372,78.05256474011927
373,81.42260392413228
374,73.67865699426517
375,83.19105869381475
376,74.67071194495983
377,69.97273555395779
378,64.11957338812067
379,84.85424146782766
380,72.57469454559043
381,50.87844117933741
382,67.98586264846531
383,76.28939807522111
384,93.88717366441483
385,80.12591704865343
386,77.31738461144813
387,65.7901573668844
388,72.39876514516317
389,72.80791894698108
390,87.35916558567256
391,58.33623845750819
392,68.0884154784552
393,99.89283336188431
394,63.41955126300147
395,79.00640005147784
396,73.49199405899053
397,54.650983756424814
398,51.40048475668025
399,89.28848563756091
