unit_id,HarvestBiomass,TankTurbidity,do_StockingDensity
172,-7.15060919431015,75.27280140803278,50.0
173,-2.630179981057638,64.91231517422213,50.0
174,2.356333935230343,92.11150957812946,50.0
175,6.754590648102095,78.96802971510716,50.0
176,14.669019835439356,80.30435965517047,50.0
177,-3.8608867912036144,67.98506654862477,50.0
178,3.133422558878535,77.70378416047902,50.0
179,12.009375849979577,84.51413240982428,50.0
180,13.250873077751356,82.40790681760188,50.0
181,14.83768478931627,92.88700952359986,50.0
182,12.622122043163396,84.57033869783412,50.0
183,0.01418242024655747,66.91922780912172,50.0
184,4.4714980994046645,80.82721323959164,50.0
185,3.848054122253455,83.43710324652746,50.0
186,0.8682872836947165,62.27151909069417,50.0
187,10.006509557997212,77.98284452011696,50.0
188,4.9314774433138755,78.36081762874677,50.0
189,13.84337312924648,74.48661027461463,50.0
190,-1.408085181829863,58.203941695841706,50.0
191,4.60403169814054,75.06953956814333,50.0
192,6.410433037439078,68.58366712003439,50.0
193,9.338441910582416,101.0133131296936,50.0
194,3.6497417637882585,61.402838996312056,50.0
195,11.929234800225927,64.35283807103825,50.0
196,8.804506754289722,75.18139534556343,50.0
197,0.7172885215917724,63.030888900848176,50.0
198,7.919231315286009,70.43798733631203,50.0
199,-2.5028505034206745,89.63871864790282,50.0
200,9.485453583420565,69.8959950422007,50.0
201,-0.0930738604762702,67.05998564298237,50.0
202,11.645364975805954,83.74774281766766,50.0
203,2.4088739326985382,86.8142295125433,50.0
204,3.636446198672984,60.44353708194397,50.0
205,6.3759105715715805,74.51110823428813,50.0
206,3.9778785688758216,79.50235483091697,50.0
207,10.022549932882297,76.64239527832575,50.0
208,7.072065614457141,84.18577092535665,50.0
209,9.360356092928654,92.76002649549008,50.0
210,1.5822614661887577,76.59717817748606,50.0
211,-3.6422278978919316,70.12152992408943,50.0
212,6.627692309507181,72.29630546693349,50.0
213,2.787980702504763,70.26171475698264,50.0
214,-4.074822277390197,43.7680775000676,50.0
215,9.927270254750656,95.88744911117467,50.0
216,12.79775138874638,81.73544573813645,50.0
217,9.483944410945387,83.4954348599039,50.0
218,9.172173413853008,74.85846924071325,50.0
219,-3.0067960425305316,58.48797984503427,50.0
220,5.782776667781079,86.45723273473914,50.0
221,-0.8528069297593839,45.287326388758515,50.0
222,2.7136980991439033,88.12001632785132,50.0
223,-1.494791234033146,45.44860884400656,50.0
224,5.635662718530303,76.22648584771558,50.0
225,5.64210486837306,67.47127823096584,50.0
226,0.02167536658653768,75.26559381496776,50.0
227,2.948797628119061,78.51202680915877,50.0
228,16.654018929910734,76.85156092547794,50.0
229,6.867359615319252,72.08113120193939,50.0
230,1.2092236491516424,85.33996026008076,50.0
231,-0.37204421642321656,78.06049092524857,50.0
232,9.685573571022145,81.03964612133812,50.0
233,6.566125698129278,72.60091749641091,50.0
234,12.307370787385159,85.70020783463713,50.0
235,-1.3729134079349348,45.09758320157432,50.0
236,5.2285664096357545,71.24851579591136,50.0
237,7.509073498157406,80.14286648990404,50.0
238,10.84215262154077,78.21636411989145,50.0
239,-0.6793736518347497,71.88378178206347,50.0
240,14.880165422018347,81.2757831972548,50.0
241,-1.7251887947776718,65.97024273239067,50.0
242,0.8443133824721809,71.7466389789106,50.0
243,-4.135364286326601,65.56811322703084,50.0
244,6.1053277472101275,81.64977083778155,50.0
245,9.717864731705175,83.70999387911436,50.0
246,13.7083607066188,94.47233710082644,50.0
247,11.321250190146305,81.06567324144689,50.0
248,14.283212214651819,96.73046698338467,50.0
249,-1.6013713227405661,74.53059950423233,50.0
250,-0.4409664208739499,81.95594290451395,50.0
251,1.7845131068640854,73.45975551827054,50.0
252,4.746612770700705,85.67574178145837,50.0
253,15.684552162422744,99.08611769592238,50.0
254,6.777845833516266,79.62353199755144,50.0
255,9.870361281424504,91.4440393518245,50.0
256,3.171192631891129,60.067624538461985,50.0
257,11.982256767780362,67.88667524942348,50.0
258,0.2556356341506758,64.54904728352426,50.0
259,5.875288013739975,85.67309054906359,50.0
260,-8.012364603974069,62.29383646039391,50.0
261,2.6916492528672844,74.74821044517533,50.0
262,2.827244811997799,79.63799557869703,50.0
263,9.303077570242156,76.73121649153623,50.0
264,5.04976636590772,65.57508272604333,50.0
265,8.693430642265586,79.42907674457493,50.0
266,2.040374661903782,75.67750888902276,50.0
267,2.117755070452419,79.53575316438055,50.0
268,-0.24038606448619948,83.51895995968567,50.0
269,2.5455291467614014,92.21844923282254,50.0
270,-4.909336440234851,62.166365539800985,50.0
271,-4.498986082648779,83.70964918483834,50.0
272,-2.145162104901034,56.79506359109562,50.0
273,7.5619192146032495,71.23527228041281,50.0
274,7.975975376365051,89.56204196435864,50.0
275,10.35410530277522,80.99256955174421,50.0
276,-1.1705710291837939,66.68964073472866,50.0
277,15.138655704044107,92.03180994456169,50.0
278,-6.040495692800615,58.53257459329834,50.0
279,2.6000938511121077,69.03754475215352,50.0
280,6.666476253725214,72.8733101770056,50.0
281,16.91610932710465,85.93668077859093,50.0
282,7.904748906671127,82.69626059700694,50.0
283,-6.104470720323153,71.85274475840093,50.0
284,9.207809661632826,77.1678852133046,50.0
285,2.850160946752322,80.5738086094563,50.0
286,3.7106155969992676,74.85233725359383,50.0
287,7.610652361930782,77.153172222472,50.0
288,5.65911036817835,78.03732186359144,50.0
289,-5.734093403051959,67.30730309339162,50.0
290,2.262239942205018,82.02158050434447,50.0
291,0.8282928808820569,59.83905256653993,50.0
292,5.2261061033449785,78.49700684862145,50.0
293,0.7512899312487304,78.9171060079666,50.0
294,4.961548736756444,69.97354328918449,50.0
295,-4.5648995103476935,69.28354855889543,50.0
296,-5.040288459046342,59.49698656190486,50.0
297,-1.6255095318235293,59.132291631857214,50.0
298,1.7342226453438276,56.150342842444466,50.0
299,4.930971018218046,78.05048887556936,50.0
300,-0.49866278417155774,63.63482402939506,50.0
301,-3.794160298350592,50.363243630615706,50.0
302,11.626580492157956,88.49969699357443,50.0
303,0.2914024501693476,79.56120187878263,50.0
304,0.0133908064890087,56.377544718751665,50.0
305,10.252874917757078,71.82149337297224,50.0
306,2.7425506394009878,73.79827570035044,50.0
307,-2.748260630746959,67.50331078335962,50.0
308,6.795598830292875,58.29865980140207,50.0
309,9.142001979242814,78.65043776380412,50.0
310,11.60631194421029,80.03209810174495,50.0
311,0.15084783898463927,80.08048021921518,50.0
312,7.823152664708356,83.47319404277258,50.0
313,5.034388307974086,56.79350648085328,50.0
314,-1.0534789677499052,75.99799481053732,50.0
315,5.030177848463042,62.50885945450571,50.0
316,-3.2701806111628704,58.7750429502409,50.0
317,2.299060333077114,72.51663126359331,50.0
318,-3.0817635200182103,77.9425021617395,50.0
319,4.0663752688566035,80.25420419629944,50.0
320,3.4318388841765115,47.887260053417634,50.0
321,4.514105017326317,85.88876615909538,50.0
322,13.859674692100075,92.31814672102043,50.0
323,5.973267382868736,63.690862089731006,50.0
324,-4.610664532422309,86.29443728140957,50.0
325,10.982959159740474,73.57560111645611,50.0
326,2.874757429596831,74.28053125839742,50.0
327,10.761452959868674,96.48663695827325,50.0
328,-1.0944750646093908,64.94962763539242,50.0
329,2.4998006544628972,88.33214262002743,50.0
330,7.109521417754847,80.22564327027926,50.0
331,11.442576451185898,98.18737530464483,50.0
332,0.9328106371916816,79.18829316359411,50.0
333,1.1926418168211717,59.99966436223821,50.0
334,-8.984835545613938,56.3609863815262,50.0
335,0.7651040832443071,65.21978799142245,50.0
336,-1.120706181859184,84.92575780417052,50.0
337,8.219286691317913,84.60849715226307,50.0
338,-1.723067615958672,71.87805444230767,50.0
339,7.113911123557547,94.24638325028911,50.0
340,0.5956426476319407,71.67800411220006,50.0
341,3.1141923277468364,75.60614860385499,50.0
342,-2.909133431508531,48.85669971995671,50.0
343,-1.134947126961705,85.01540296199066,50.0
344,8.067974537479149,67.71333211716113,50.0
345,6.085256203143369,72.13857506647093,50.0
346,4.898286685509325,94.09951307381121,50.0
347,1.3121753522161148,83.23716163526905,50.0
348,7.765249340046239,89.60186143450326,50.0
349,10.111278049800063,90.22402191159043,50.0
350,2.823720239923058,79.73350105843734,50.0
351,1.6000154367458261,59.4808527051361,50.0
352,14.899481405576225,104.31512893917487,50.0
353,2.8509904625226516,74.88553580325281,50.0
354,8.499582660048155,71.42536496334893,50.0
355,16.713015631935956,84.21950847493339,50.0
356,4.842702676555743,90.5346485237223,50.0
357,3.7246684143258166,62.83366724485625,50.0
358,9.169203109122353,77.63814183072441,50.0
359,10.827729536020499,80.02395331254094,50.0
360,9.718068446739286,73.74788585262532,50.0
361,-5.422044146244057,82.73289072087177,50.0
362,8.2571607265356,74.8172245038038,50.0
363,9.956967414424982,66.32386642000148,50.0
364,17.91370470963256,91.39649215409926,50.0
365,0.31123133729709046,58.838502505915145,50.0
366,11.824599011586294,75.68649514491221,50.0
367,-4.519515863905866,48.90877088117973,50.0
368,10.67964743532193,67.10504873820345,50.0
369,1.3540537653771878,87.25660934888779,50.0
370,4.809928569275941,81.89305513525818,50.0
371,7.812891006877361,82.77264097038079,50.0
372,7.322899537258307,90.83668518556455,50.0
373,8.81667163850546,83.26726156340192,50.0
374,12.71393335327154,92.60961681635484,50.0
375,4.613875162573812,65.2264162192673,50.0
376,11.90888722779461,80.91297999846351,50.0
377,12.90705509816071,66.92267280669894,50.0
378,-7.336228461448282,64.769326513479,50.0
379,3.3139890451657896,73.76625516261547,50.0
380,-0.061813706534467716,94.02290545378524,50.0
381,3.37063599462122,94.79378084735659,50.0
382,3.6467128454079454,81.59539563581497,50.0
383,7.750687683255025,87.98502044334435,50.0
384,-1.761111834749154,62.99501940721029,50.0
385,8.96044973422826,52.12746752538146,50.0
386,18.95384036355697,105.05055780672528,50.0
387,8.76642075700709,64.72152808785691,50.0
388,0.22521126501116662,78.12828966221338,50.0
389,7.279340800057067,64.18772995417551,50.0
390,1.492647360038113,84.01869371196332,50.0
391,4.765556829952643,82.16213550068876,50.0
392,13.644351449557835,85.43162337060141,50.0
393,11.029260858321543,81.94871956733935,50.0
394,0.48240980635271546,75.52533555528507,50.0
395,-0.9378460615546498,61.70146739081077,50.0
396,13.797638705634977,80.05078633490362,50.0
397,7.799594581432352,93.5180598674931,50.0
398,-0.31570786078143254,73.08273356148653,50.0
399,13.177370617046055,84.10151406185521,50.0
