unit_id,TankTurbidity
168,81.03714483412399
169,79.45494278024371
170,55.72587325887485
171,80.3552909981769
172,85.11069727145116
173,88.46737552355017
174,79.25123948148548
175,57.2450879529916
176,75.39922009124086
177,59.24283019154134
178,94.13865649293179
179,91.85484052227531
180,98.27507507093789
181,86.38354978665606
182,65.89246856376823
183,75.51807439080324
184,71.8161286917156
185,89.17178798059946
186,72.78093092644052
187,59.93733179609938
188,75.42613610093548
189,78.9080684301216
190,52.224672729705496
191,64.95780817643065
192,78.29696428884995
193,87.69097878539098
194,65.44815402467847
195,79.19755930565974
196,63.837809772079
197,71.35246049495747
198,51.83750351202408
199,61.83484926799272
200,67.63886340054123
201,91.45948090566843
202,89.5020343159527
203,91.09074814455995
204,77.78824579777803
205,59.68658321565131
206,90.50134849490983
207,61.04277031773386
208,76.97363707988664
209,83.18198391604969
210,75.6713129829744
211,88.89841307164872
212,70.70427604513927
213,93.7500076734504
214,82.34091412433304
215,70.3055449803708
216,79.99892473816202
217,75.36363746518573
218,78.6515390400996
219,85.4388977164509
220,80.18446589566452
221,95.9311196874766
222,60.72712273311744
223,70.67782416610567
224,101.68453849801807
225,69.21394543935853
226,65.04136440485594
227,78.6197705294675
228,62.79652792431213
229,93.4804791625258
230,61.99859433226705
231,68.21578479433617
232,73.90071109403289
233,67.8330329098455
234,79.30559149986593
235,87.3482639507341
236,73.59749260611352
237,80.26127655868552
238,75.29345135943733
239,90.80602268718468
240,79.14146581782856
241,72.1684340841717
242,65.14462218077635
243,82.16031045862209
244,61.31258600335152
245,77.7163160569866
246,83.77443262726975
247,75.11303860744975
248,63.73788321182657
249,67.40921010251434
250,95.44694644647343
251,78.89314157769013
252,84.21889315468364
253,75.39494194993118
254,58.70119083273927
255,95.65921008028893
256,56.9080580541047
257,75.40727495332172
258,77.7726114941335
259,75.58500642038283
260,95.9056296172019
261,75.1107275700726
262,76.15705683302703
263,46.47792010537682
264,85.35830425127806
265,52.49833464976848
266,82.3112293060997
267,68.08927022575163
268,101.66397601269983
269,74.0835530947386
270,87.30564427876547
271,86.40724232673195
272,72.95710239522951
273,68.44433332976776
274,76.16991056163833
275,59.35651738696122
276,74.50368384914199
277,78.07818175992107
278,78.30721192127852
279,50.275438711362234
280,68.54490060467346
281,67.03949977766172
282,83.1464598982247
283,69.98200256189806
284,86.49972253333269
285,79.11927622835367
286,53.52378015010549
287,67.22776702736861
288,65.64478215802588
289,66.60321796156968
290,77.74537955590696
291,89.53634830118082
292,89.70159240459644
293,68.9615444439724
294,71.73472731390477
295,74.82995438311607
296,71.92632753305351
297,69.75908489199095
298,65.73452588379595
299,64.11497829082987
300,97.54521477857405
301,77.09010073780694
302,61.1155246039301
303,85.08050228170099
304,70.47210332669572
305,80.64647403721948
306,89.84337063097864
307,70.8819594401762
308,75.85789478592355
309,58.59611018350452
310,79.28730545231025
311,80.44947474287156
312,89.4998970531235
313,54.47047394184669
314,95.64866170378471
315,88.44436001796583
316,74.51540263044568
317,85.32671422104391
318,90.50193433241216
319,86.39855902370083
320,81.474174136409
321,59.88008102663011
322,60.42233864881993
323,86.37423456784136
324,73.54281964385906
325,76.73913200406562
326,73.07094056789292
327,86.36830879145451
328,73.42544152404628
329,80.44386581738367
330,79.82354613629663
331,89.50937382061457
332,77.26502309651337
333,58.015621958366346
334,76.54501766170381
335,96.72188395094493
336,79.55624906897486
337,65.29951395821797
338,85.72047380020959
339,85.87032553495041
340,79.16944954900356
341,80.32242952985739
342,75.08432389049108
343,50.177078356501646
344,83.73851415653836
345,65.47035848504913
346,54.92141695441539
347,64.53368152812118
348,81.50748976072016
349,83.29103843961995
350,72.83917833578789
351,96.00994301702374
352,97.1959624662121
353,97.37571304033051
354,56.55055204924276
355,65.8301930150574
356,73.51793452312225
357,89.0998283039731
358,91.06690442437119
359,58.50177812322864
360,85.39956443075592
361,70.20388644120573
362,95.44411031288097
363,64.41784353935907
364,71.67926052753607
365,83.22520116082777
366,75.97609292294716
367,59.48582397862302
368,70.95009543287975
369,89.1709457293358
370,70.39958508718844
371,87.15665394752033
372,78.82875511560472
373,49.91489429886517
374,101.56129725965158
375,70.68512622751754
376,85.34653087550265
377,100.30379312669632
378,68.11201475943744
379,96.20527990769665
380,84.0627983731789
381,72.26903268029464
382,97.8921335249972
383,75.43855730619518
384,104.40500948096073
385,85.56820500168476
386,69.4126635101531
387,75.57155119337557
388,75.89397750573839
389,78.97061880446171
390,79.05075620943032
391,71.07309235657166
392,78.48621374873754
393,72.26119985691386
394,59.16901506964579
395,81.52315393643156
396,72.65280607642673
397,77.33459208183126
398,77.23271216801865
399,67.72997382743407
