unit_id,ReadmissionRate,Sodium,BloodPressure,Creatinine,Hemoglobin,HbA1c,LengthOfStay,FollowupDays
59,47.70529949784256,47.365971520939546,60.83811317618669,45.300634856302096,53.23841258511193,35.29464022875344,52.52335991694104,45.03873712581549
60,31.83640765440273,31.462003754935623,73.93896287390989,55.97989667031294,52.591919844114244,52.62477255685124,31.030276590186443,38.41972833096233
61,43.00353592760085,47.141244121545384,49.93974131645517,53.298919712028265,44.27397570806165,46.470754488520704,16.793966640386454,63.21766520414607
62,56.51077721830391,51.832829534357806,37.783120834882936,21.610177539911213,42.58156441801963,41.950724972655465,48.30455915714918,41.32758925386443
63,40.56854667863177,42.56353285392846,27.21931070449142,53.65452805064427,70.40047971321869,55.270622191933725,39.508403982279326,48.20844206963523
64,48.07088331813131,61.829328904981814,42.64666425152805,48.21820096278146,55.080848662772674,35.75034747973146,37.98387434857479,73.65112276830794
65,36.41733008165413,33.5486302276947,68.38071403994216,4.776013235220946,47.53167839298174,65.58132750847413,47.98061952084458,50.89124767161264
66,72.13689448019184,54.711148286325866,79.4722394356156,59.7342142627861,81.70281440351144,55.235435488927834,50.273631205268096,33.56952216439174
67,61.54405841044026,45.813322008190525,66.55673077431538,57.77628264468459,55.41979288247801,58.57852093310704,57.53104167186307,53.03253653478039
68,35.8640075054235,38.28004299405115,47.45458766160748,36.83167823002665,40.24502206332219,47.95329319467722,27.796410835369418,48.795483657301546
69,57.104120123844744,41.25707818390451,53.41830364355807,66.38469456185328,51.81074778706245,53.86040018625146,47.324909766804296,41.90402421164397
70,36.855467326001246,55.13997652167481,52.32547672195527,38.57120682503301,58.604336486009544,39.8286026720843,39.75922522308194,39.9491862478545
71,42.75255516836192,63.83735154005347,31.231627678840926,46.933352679936355,34.758829096093756,60.41221181896074,40.3462711007391,46.56250796242705
72,67.7977370511826,73.3356867412441,43.968023468698036,72.92624266539185,54.90822747108131,39.19180749262577,36.4280303284236,48.684360127345535
73,73.57805936190888,51.02501307161599,53.62177028109012,46.775599077644266,53.826765711631666,63.33153903300925,42.62291033345685,40.654269140732715
74,39.42757770200329,51.315784968484984,54.7152181414549,52.11234200024562,56.30609299369059,54.400308282665236,47.91022677064084,51.955318110132936
75,50.86159823922744,42.05062653502013,61.92079654882565,44.84574430031603,53.48279712742302,39.02556799973005,37.657065123137265,28.40846334027454
76,32.89762741787347,54.35886039197682,44.60120840019294,49.764263031137595,69.93406656424365,49.297047309664755,38.4921013171433,44.43497304316176
77,56.565243858717906,23.02564500074895,63.89249324836199,37.438634590328824,40.79409200098481,50.23548409377477,17.71621539694661,42.71771506232312
78,41.191486007008,58.26228685933951,63.250941208410524,45.97267231951033,54.040835711373006,54.5927243887598,35.64679243027566,38.57186381326007
79,45.12674811562285,26.259892159883737,65.13591607333596,22.383415548417464,62.599081849582454,48.07476803108726,38.63552370429862,68.74550080770358
80,62.067029741151806,34.931619205835126,49.5158342246841,51.73751426957582,57.77900498820232,38.91714231785498,44.28100694412678,13.119883946450384
81,42.55400451140761,54.502358221227794,35.40286617204608,43.33331854391513,25.70418782495708,30.90631565590638,38.14544553919464,29.693603680777223
82,28.318303634664023,47.94108547592691,40.06859477371838,26.66968631412027,71.13340657754466,36.45574994109205,28.936798104314537,42.32638124269422
83,38.45782303122314,52.812938725385756,52.791516980734734,67.42146189046665,56.76273974146405,47.75457646973325,29.31811420413405,51.18227545448031
84,44.63737827996814,44.31351495529624,29.871751796508278,55.61137898091658,54.86415525414643,26.45101276128141,34.982042278299375,39.80182125706189
85,33.7190568459401,38.17385803052783,48.4864211955203,72.5454509775513,47.58214683500126,29.545969358456382,23.211818036287106,62.12852455026767
86,37.526148965282616,56.81825197757274,40.31347442402546,43.73957486266973,55.35421305037791,53.68083611566354,32.173066218689776,37.308018249077804
87,32.346875449447744,54.8301243970286,53.5638224280392,60.414254980681065,38.14987511544003,40.651297829532986,28.32051519504381,60.32860889361049
88,48.23165337675362,56.103671258893556,48.979480283580166,48.34590341444627,72.0443069126137,38.13154842386782,65.16878304831647,53.07623289612446
89,72.6566297083602,65.76615710554056,77.3288206341925,48.843757579641014,31.733470175553066,41.82709800105481,46.097136156035155,41.47048380735118
90,32.14187998087997,60.22067771224441,53.53052711889802,33.025927075708864,40.38657053635774,50.32601155112168,42.585798144305144,56.595237787798936
91,46.850851153369874,42.63036313141749,70.01307077237989,57.26381350216411,60.265848147016065,59.39728020501966,29.384446643803,61.72182962729124
92,45.730164601724084,62.44660699883137,51.86660220206336,51.93427318108396,63.1438758529196,51.3467596238837,45.62365593704398,48.73549540231505
93,42.66393331217706,79.1838500801949,23.133794201468582,43.833034066611475,42.55490161891081,33.77939109413194,43.03236189880744,63.92422593492898
94,46.88612497445744,57.23214696304071,55.69648189715872,61.29615457645139,59.11071552581892,40.114958905073365,38.00735642034499,52.068862521042504
95,20.73403969875581,24.858302526061237,70.0659554348113,44.998180420399514,57.41151474070405,28.459255030347933,34.127125244750836,69.64144042299239
96,45.006799353740874,51.44738567290157,52.815720622159674,53.87197554202728,53.98297167597423,57.11600827853005,41.093399909241285,66.7517324305273
97,41.992722947158306,61.2488500884684,36.61721821183584,52.348573143669014,43.120081825748336,60.95034586141783,38.31000932154856,25.11228374331532
98,55.15915794424534,59.349592033651625,58.60650196677313,71.9179371194283,73.06074577755564,68.01793503676558,41.061894660885905,69.85315873584571
99,70.3821287187507,64.0624666093732,48.722953206055955,62.288343049141055,68.86615512458428,39.326834518682105,37.01897895479345,33.99906839142661
100,39.535420742880525,55.159376423482506,39.28155620724905,54.99323930464347,57.65058173398971,64.62878389164088,35.55566469727239,39.700240216761905
101,36.04545868873841,71.35177707636127,50.50833596190818,40.822946057715754,43.442623641837365,51.81609279630506,52.28049332103232,47.210354186795975
102,31.807880678187026,59.38136988721065,35.53068367493171,64.90798515757228,43.06752536413256,27.493425007918155,27.73018422996925,54.78200997339006
103,46.892357627561076,36.84795435575612,68.21735195214922,70.5225628503137,48.504354041032585,41.385002142292265,28.71841412646402,35.754425740494995
104,31.251725034012694,63.58179088328968,59.7382450983002,31.972080302586328,33.90965527256995,35.017229076672514,35.777433928462344,56.048281022289785
105,45.2706236762755,53.638799960041325,40.41258711712395,40.05905183089999,31.714683973267302,35.2062400128063,52.38016794872178,47.040953989952456
106,40.27453985511899,61.34384572046535,54.82151635705379,45.315870758692036,41.785823157456825,38.42692711696544,46.29452169772207,46.63318156954872
107,43.30934416205058,63.776829072740206,43.49229293738891,37.79935579946604,59.60621515349872,44.966722242652025,24.26039486350673,44.02475150639117
108,41.81227629835386,54.89577285420441,51.20492023087173,52.587958346172975,35.27769894464641,58.273758462261725,70.3758035530902,55.76355244836045
109,56.17449909674389,45.63585520557415,49.73020722497021,62.49537658223336,48.5446190055315,50.33193086433942,35.437410815330026,39.23846424152608
110,41.68396684618425,42.102309514003295,64.19467501803793,47.86571083402923,54.57969047697748,45.88012399051659,39.03085182852923,53.25522181025089
111,22.815683577349198,54.048521248916224,71.01467152476168,39.86260874106531,24.08454965750414,57.158205609161946,28.761437714795914,58.34587980008931
112,50.208134619649634,43.033154032034034,55.33991946624928,53.10181723146266,36.96467500658459,42.35799502331055,44.324405128239604,57.25953194936181
113,26.26655460350515,39.00191498319335,45.365850165854,33.330889582039816,36.66024841862222,48.160279004097475,35.023569034577406,60.02973675361863
114,41.923760794116596,59.48637712208779,32.18444703612367,36.487850602317934,72.07252843437391,68.87536756752087,50.578178988931604,39.56538711067971
115,31.9407419643464,38.173094647902815,47.16815859025488,32.42054302554112,26.412155725329026,55.97119629294648,20.628091611342803,56.93555297861508
116,39.495183881139106,65.12891192450275,49.75406204177856,53.14415309466499,32.91567635396172,50.79338732741041,30.267612222442942,40.77821770807532
117,66.80781465636157,45.567400253331755,33.50380301159718,64.99617435472632,50.448759657410726,22.35043165770279,38.41085565590067,50.18296285079567
118,47.69777059020669,51.352023079308026,54.11725400640151,58.448340110078796,34.883407745861014,47.21755527901441,52.748746103207864,45.22455443738019
119,38.419116501212216,42.86704413684162,62.99093729012152,66.80593050832006,68.89772764295611,31.156056728711636,45.81529560395506,51.92393938479855
120,32.23002282399006,52.10041154244881,41.38685253836233,64.61429225655584,41.35396837219092,68.75328115195744,21.13368173716387,68.0383389885325
121,52.504607859185604,41.655245684980116,49.748297304788835,40.561515461103966,20.123760677764732,46.13563090846182,53.02174258397929,41.28807751776715
122,54.49200040326841,33.20820228245331,70.66357591342303,66.12140213664425,28.100875587231428,64.40724159025038,39.91859648012346,12.295572443980607
123,33.808236794136896,39.578122594452466,32.60882610758832,45.94365320548342,58.1875283160684,36.753990071936855,26.86453510144814,37.41233116447972
124,45.84897374234977,46.258685034857336,27.71055390358492,39.469344602426524,24.451917514316197,33.71673677682924,11.241227384029095,48.32164897612735
125,51.49424195977547,45.58256329809477,63.196093148643875,62.92799502818266,73.08216984009626,61.28619544555109,33.68958200811195,51.602600401775035
126,44.27928127835611,29.17641633380106,51.26557035851404,48.67000807232235,36.9647330651149,53.794890191149925,29.886475548585672,66.16627164641906
127,41.37412423964928,40.69254918624603,39.25225480559061,40.00176550459723,58.54187445173864,61.49053133063651,46.86577521205724,50.22186962704913
128,76.08434351245404,50.84587804027917,47.026886994772134,28.806565733710876,47.81648826560662,33.61562646413696,43.759558041009896,37.87290569944998
129,39.88721463948259,67.01123259712294,59.65893771848161,52.30219286339094,62.21213257248647,60.755258182814174,22.541356154400795,48.548764956793356
130,83.68449743683904,49.58581011784434,61.57647189927156,57.60585182142823,44.89267016365656,52.23028388476445,38.320141198197405,58.66284472194705
131,38.484605232564824,56.10451294975148,40.23400242697625,49.86019767126093,56.83802599982021,44.71608611554322,49.070712900427594,51.884483580653615
132,58.34198959111605,55.922585302807875,55.27949853570082,77.18396408336167,56.63884260716288,46.228886498910946,43.56777098734223,47.31422194359888
133,35.42932153536668,65.66153897899305,60.720925672143736,58.773955239482746,54.14908208154974,46.537993214492126,41.302720250324,32.78424324235855
134,78.3090835750745,25.294622110118073,52.3553706974092,32.23859416471528,44.326316224499365,50.521386015522246,44.922257715025566,60.840050736833305
135,57.630946673417135,54.981264106465105,53.23866364144059,56.406647837573935,48.3801449144978,46.10585224164643,54.70811895786967,55.204064714420525
136,60.03311914225439,37.268228452376455,44.79753503180118,34.570900938150174,39.34426053574033,61.545055689421574,39.29930473491673,46.14805819933665
137,64.30060466185826,42.03843115365843,58.297700565734495,68.5788726874886,40.995623529606235,33.09121035579021,47.881813320535834,47.13909568002773
138,41.949441529008524,70.52258633272294,43.666572413840214,39.179601548170716,45.076242682659505,41.55520923292578,38.28749202835303,46.603811428574296
139,49.3746625228539,74.9561088978026,47.45930719415363,52.482056740027886,64.68577897727383,45.60793623619487,25.75235376814502,57.34005505495022
140,44.93662850905069,59.79082093798039,37.51467901051205,42.665192916733766,68.70434239697188,53.36364200542081,48.02006157949739,62.69000471911868
141,47.672358406197255,56.13756429236702,45.899790112919945,73.16790663844147,25.303001954950922,54.44085504469339,47.9781185892007,52.32138365456844
142,41.6045623955006,37.74505140051473,37.78918777347419,63.50883831545415,54.968733809014374,34.427748233953714,33.22852144002197,41.296750517831406
143,48.3093633906341,36.7019301796442,72.61818356516858,52.6177384441985,50.9967937856092,36.04753039902314,44.82339311723659,44.813150466968
144,38.086806944203815,47.97959123001731,56.24609027072877,60.44043097204367,42.23736161577263,38.61733508497917,33.19277241274006,56.92066188723512
145,42.15311790570078,26.29378749659687,44.316762191787305,36.495373519819594,41.93438657047233,42.31393044003053,35.74907426224344,30.54126335697258
146,57.52444797049803,74.04701830181713,34.87346587331156,48.56179944015517,45.687700944130704,29.18759431586829,44.847807101785655,56.927578326491215
147,47.62465040616407,68.75361689165672,57.81819116754285,56.15581754342115,47.6531477281326,30.834582951917508,28.797432073750596,58.48984423966703
148,35.86558262293312,49.81000196504309,29.019406693979228,46.24527318498889,47.94166906545492,67.93693059934706,45.59041985821311,58.34963739003028
149,31.254438961107198,40.80989552718014,66.6107949391811,58.929867787197296,45.62926383677042,82.58863017666617,41.647906145258226,83.43399799979366
150,35.87769820395125,50.17369464474474,45.4026393598806,62.040408624954416,35.42723050759219,50.74938830442582,22.917770105673643,57.91648065123757
151,65.69485346329404,46.32375846726788,63.849349281768994,25.429123224961717,44.55041557518233,57.252827567070376,58.86590857296401,57.885591396731904
152,45.396520891833504,58.16680896818056,67.18825630211066,57.601562147909334,50.26484690426999,52.56347395514625,34.223314754420066,45.79765084787583
153,67.53266422480051,28.351682990135934,45.42083284725359,64.04873409707693,41.6614417455947,59.6811213444231,38.93688837208506,29.494097101302668
154,51.93349277060607,50.92879709419385,43.99812655068408,49.26727557901002,56.08981830451369,42.97176131200102,32.85685430765923,48.211696604441414
155,44.360803076121954,35.02106354113529,53.361614697546244,69.67290363937701,51.015937430237024,43.644473611351,39.65133816065423,50.2093377963469
156,42.386753134388016,63.68938230269753,24.442706279857155,43.42439068331475,47.556165846090465,45.8639511737468,24.881143799592714,25.388933044357575
157,55.62592272616827,38.61321148999605,49.800459534898714,47.107089367456254,34.76308479882715,45.980172086726334,30.0960870395113,62.06722871783362
158,25.604962150438332,64.25147072682815,52.105536199338744,43.45707998775903,59.565377607044724,47.550688204961816,27.030744232302666,39.804547697841535
159,52.43363627909796,51.799050046715905,58.32810508338462,51.75999973875886,56.46819050184344,45.99475088438809,26.85100559042453,55.19022194742023
160,73.24064749489082,40.314586521982136,53.24954160472188,29.061702189561288,47.83916397807461,57.81584970858218,46.51865991071246,70.91809160895876
161,38.19792774803759,71.41157755865756,56.06301931675483,64.65482185853239,44.5142391853071,66.27965756453261,33.40374913643597,44.36893653160972
162,65.06702814600116,42.59057352519497,39.3331613064729,73.14840635860782,57.44423512046021,25.42123300108679,53.927123066666056,64.18125870863061
163,57.59251025044463,37.40433207284083,44.60480595189956,66.52799982687374,45.32734503220185,65.26705146096467,61.18778155882364,68.45093052902475
164,31.70052119476477,65.98523362113437,45.310255299849395,43.98106239967627,57.445359470197694,50.92807730452483,43.717709953725475,72.56148342217624
165,73.45332834024119,59.9856875206996,83.70052839003012,50.165824760637456,45.45492262822183,38.2139689867451,46.73182181719039,70.14983781461103
166,24.4945597031058,62.614299230971845,31.16995599989553,57.51705231986429,77.17793676015377,61.511236978300644,26.30589253007214,61.669503828914245
167,37.033006471385455,63.56522516898307,56.68432301500417,36.50054837075642,77.35096942529646,50.85907301783624,29.44131025606446,30.76242536573276
168,57.9389535134802,74.0909824466446,72.06578790141833,33.3521798598552,39.721549131274415,54.057144508334666,49.06496062230295,42.74848666973233
169,53.04424692360667,54.96454765410123,40.08385488569269,48.476606965689264,52.62312314937423,42.054360405054055,49.08130401669939,40.75002065948374
170,59.53211570529053,65.12317026582467,62.2956629932368,38.274087536913804,48.914015033236616,44.686483563136576,41.72776588087712,43.95433296404832
171,40.18849045110529,81.97405019802571,46.22455254862857,47.056234725950404,25.76246050293532,43.11758752724958,44.444441305631344,68.19806248214533
172,81.74185050920461,55.57306875971134,59.10134194132145,43.33126602057134,25.002704900586668,30.248747926895206,40.018596702414854,53.25114237207542
173,53.510145944805345,61.53483583272984,23.24986192628217,32.36054996556181,50.810063785318306,50.443579846962415,49.71707979839208,74.79650001335165
174,50.01271980887381,49.56598997690301,61.44789775177074,49.10415625949231,58.59205353887186,51.90401179253857,48.86249023759929,31.870566595324963
175,37.95340752680101,45.75810123402485,28.95956052511832,28.45213167785691,31.690476565430924,45.3231485326466,40.03687269035906,37.18394391240717
176,46.357770784860406,61.35061580644678,51.37198631638113,32.663733353198296,28.385856612848272,59.84159726865295,43.66881149964054,38.36609427715826
177,67.23119086294905,48.313465126985676,36.886354546862115,51.14822871937868,53.93409869312923,47.12489798708449,41.798700658158985,42.65713455034932
178,37.98042923894968,53.597865908839026,56.45710826328218,64.2391379589473,61.77941711254384,38.504018192563876,45.94058175158353,75.18925257532727
179,59.35764151917497,64.41338980555173,55.84999835595728,74.87186550322654,38.46927417158875,42.28738048994242,37.80699085652961,74.22934969142884
180,45.444230638918256,42.831931391456465,71.18886395462341,45.719376984007766,35.28448721984368,58.304415834228145,35.95214476128564,38.495176138607114
181,44.893314166596866,38.44838512771536,58.97851621283611,39.08573265947916,38.422349304069066,36.48128320671265,28.867743581138395,36.90011821695285
182,27.918415721383628,49.98536252104593,41.70089296616209,60.961047425174264,58.35593849889302,74.38596627518521,30.570232796296068,59.341297492667515
183,48.91602368198637,37.94290490373275,74.70261135499344,51.65011291809975,48.66015022263882,70.44910038787073,41.10034484377688,76.95818521805914
184,80.18355860127511,53.40325231817431,50.06742143180007,62.70402794418361,58.12968932196107,71.91619092772886,51.33696144230978,72.5230205970656
185,34.6973242521755,41.95718263328413,63.54549941464254,47.45752037852803,45.12404552943836,45.529962458968406,32.69852095500057,57.099592140605615
186,29.314345561265796,57.70074490207013,51.61193923523178,63.82269497412104,49.6135125169585,33.73159774416809,32.625882443645935,69.84520307711784
187,42.04222895839305,52.58526221425065,45.3026055846987,62.03434397943981,42.92814052966061,74.35943293560348,24.004576106991472,43.24289761629803
188,44.75630501487552,32.43487092176327,54.89058499122028,35.282441238566484,57.34996648061313,45.344437325613484,28.291587532905474,50.445770492348956
189,34.96056983822331,61.456577140502326,41.51884995471777,43.73764233220957,41.88420930534571,27.839044386159287,21.64877768201239,56.721151804083114
190,62.31750763758595,40.1086131347758,53.029461024115506,42.46418689632772,26.873386362335474,47.26002390986114,41.235610936628234,37.33164004268312
191,32.24395675055164,53.37614929646291,45.100442662819376,58.24224009580149,67.61728715748683,58.71346772497397,46.41104284788664,48.78142866900154
192,42.80660156048146,37.60973035116719,37.74688862082528,63.84032163727207,40.891764333482975,36.37955288316513,58.26893235930439,38.414241748251584
193,33.82653446604253,41.93634348618437,61.65891699720007,49.84768986955418,51.79259581641673,66.84338335278915,31.942719480546,55.74850491680426
194,47.337688826623456,45.96951682574795,42.39181593564369,33.78365262390894,32.56125799348464,50.625072411774525,39.63577627805315,47.89214918888741
195,34.5646010485004,44.21229854866638,47.257421242030134,46.58328900150016,48.81535609456219,55.79304725924876,36.686114876506586,42.27523306215764
196,26.844035167118967,37.80402441781406,60.79655545458256,45.802140242353595,48.68337111254027,47.906163261943,26.66209940544052,19.733999339369397
197,48.26115586332966,46.599726669471394,55.33951545235506,12.476182197535492,53.94719328953293,56.887085750074476,38.09299708743893,63.63189841100872
198,60.15642644568062,66.72450969764692,49.36929044379179,41.2779773714438,55.3427949380703,67.8644596661444,53.0016649909559,59.035437452056556
199,29.179059717668974,47.348481957202,47.81896291457207,54.08859558283758,50.937819757648434,56.50897145530204,38.17970698865334,59.30691391515236
200,67.07964926181722,52.63770263676094,44.33773297676102,52.05576110146601,44.11212192992859,41.10766865873758,49.68609634058397,42.1108770140999
201,62.12953284703174,62.73226334726713,71.68663978176231,49.332990110540514,52.88309824304435,27.271681217667304,53.84787508131416,30.85335096260319
202,62.5128308042388,50.95542094952134,46.67093693557059,40.423793009022816,43.74615835281853,73.6791965643576,46.599461806622074,32.521188894279604
203,62.88765186864741,59.31814602526134,68.94571725702392,63.95156701927706,71.19016650857039,53.0702767005593,37.15837483580108,51.11910110776552
204,41.09222977266088,49.8775778241166,47.457439708063006,47.66846701373729,72.55773643440008,36.40140289623979,42.80480998781087,44.21623951372472
205,41.235681019024334,61.68165332962363,54.45219787391235,45.71163964787016,35.52772730283846,58.013694828133374,36.383920702839305,53.656115051798004
206,37.72170174462522,28.401234379717476,37.338204034714984,44.67836974091035,43.15479404949435,58.14737676963843,42.94540013825916,47.18645676018566
207,61.39208938798466,64.2532927121709,49.99176839262272,59.319965314470366,44.356230404678676,57.72018874122357,32.650510956069,53.503411492442304
208,62.060810527735846,40.21983730295028,59.4823162797346,51.522170103039166,42.86246306159411,55.7572732759705,45.17741409832068,60.0659124907641
209,46.78366937843351,48.908531031380406,44.226850710947794,54.633970954603534,60.118043815255064,29.0927307259962,36.939822155239185,34.9387694850262
